SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0
715	2.4e-05	0.011	0	0.31	0.013	0.041	0.31	0.012	0	1.7e-05	2.4e-05	0	0.31	0.00081	0	0	3	0.26
716	0	0.018	0	0.25	0.021	0	0.25	0.02	0	0	0	0	0.25	0.18	0.00017	0	3	0.26
717	0	0.0051	0	0.24	0.0059	0	0.24	0.0056	0	0	0	0	0.24	0.26	1.8e-05	0	13	0.42
718	0	0.034	0	0.29	0.039	0	0.29	0.037	0	0	0	0	0.29	0.014	0.0034	0	3	0.26
719	0	0.01	0	0.32	0.012	0.00051	0.32	0.011	0	0	0	0	0.32	0	0	0	3	0.26
720	0	0.012	0	0.32	0.014	0	0.32	0.014	0	0	0	0	0.32	0.0012	7.4e-05	0	3	0.26
721	0	0.025	0	0.3	0.029	0.0052	0.3	0.028	0	0	0	0	0.3	0.0016	0	0	3	0.26
722	0	0.00013	0	0.32	0.00015	0.044	0.32	0.00014	0	0	0	0	0.32	0	0	0	3	0.26
723	5.4e-06	0.015	0	0.31	0.017	0.028	0.31	0.016	0	4e-06	5.4e-06	0	0.31	0.0019	0	0	3	0.26
724	0	0	0.21	0.26	0	0	0.26	0	9.5e-06	0	0	9.5e-06	0.26	0	0	0	3	0.26
725	0	0.07	0	0.26	0.081	3.1e-05	0.26	0.077	0	0	0	0	0.26	3.9e-05	0.00051	0	3	0.26
726	0	0	0.21	0.26	0	0	0.26	0	2.9e-05	0	0	2.9e-05	0.26	0	0	0	3	0.26
727	0	0.25	0	0.057	0.29	0	0.057	0.28	0	0	0	0	0.057	3e-05	0.0021	0	4	0.31
728	0	0.0027	0	0.31	0.0031	0.057	0.31	0.003	0	0	0	0	0.31	0.013	6.2e-06	0	3	0.26
729	0	0.15	0	0.17	0.17	0	0.17	0.16	0	0	0	0	0.17	4.9e-05	0.0012	0	4	0.31
730	0	5.8e-05	0.21	0.26	6.7e-05	0	0.26	6.4e-05	0.0012	0	0	0.0012	0.26	0	0	0	3	0.26
731	0	0.046	0	0.28	0.053	3.8e-05	0.28	0.05	0	0	0	0	0.28	3.7e-06	0.00013	0	3	0.26
732	0	0.11	0	0.21	0.13	0	0.21	0.12	0	0	0	0	0.21	0	5.1e-06	0	3	0.26
733	0	0.00068	0	0.25	0.00079	0	0.25	0.00075	0	0	0	0	0.25	0.25	0.0041	0.0095	13	0.42
734	0	0.089	0	0.24	0.1	0	0.24	0.098	0	0	0	0	0.24	1.8e-05	0.00098	0.00037	3	0.26
735	0	0.016	0	0.31	0.019	0	0.31	0.018	0	0	0	0	0.31	0.011	0.00047	0.0037	3	0.26
736	0	0.088	0	0.23	0.1	0	0.23	0.097	0	0	0	0	0.23	0.016	0.016	0.00092	3	0.26
737	0	2.5e-05	0	0.22	3e-05	0.33	0.22	2.8e-05	0	0	0	0	0.22	0.021	0	0	5	0.2
738	0	0	0.21	0.26	0	0	0.26	0	0	0	0	0	0.26	0	0	0	3	0.26
739	0	0.0092	0	0.31	0.011	0	0.31	0.01	0	0	0	0	0.31	0.041	0.0011	0.005	3	0.26
740	0	0.0022	0	0.33	0.0026	0.017	0.33	0.0024	0	0	0	0	0.33	0.00024	3.1e-06	0	3	0.26
741	0	0.011	0	0.32	0.013	0.011	0.32	0.012	0	0	0	0	0.32	0.00053	0.0003	0	3	0.26
742	0	0	0.21	0.26	0	0	0.26	0	3.5e-05	0	0	3.5e-05	0.26	0	0	0	3	0.26
743	0	0.0066	0	0.32	0.0077	0	0.32	0.0073	0	0	0	0	0.32	0.0022	1.6e-05	0.0039	3	0.26
744	0	0.033	0	0.28	0.039	0.0069	0.28	0.037	0	0	0	0	0.28	0.045	0.011	0.0011	3	0.26
745	0	0.028	0	0.3	0.032	0	0.3	0.031	0	0	0	0	0.3	0	4.5e-05	0.00085	3	0.26
746	0	0.021	0	0.31	0.024	0.00072	0.31	0.023	0	0	0	0	0.31	1.5e-05	0.00025	0	3	0.26
747	0	0.047	0	0.25	0.054	0.0021	0.25	0.051	0	0	0	0	0.25	0.075	0.02	0.0013	3	0.26
748	0	0.17	0	0.078	0.19	0	0.078	0.18	0	0	0	0	0.078	0.14	0.091	0.0001	4	0.31
749	0	0.082	0	0.2	0.095	0	0.2	0.09	0	0	0	0	0.2	0.11	0.033	0.001	3	0.26
750	0	0.11	0	0.12	0.13	0	0.12	0.12	0	0	0	0	0.12	0.21	0.067	0.00034	13	0.42
751	0	0.0041	0	0.32	0.0048	0.034	0.32	0.0046	0	0	0	0	0.32	0.0031	3.6e-05	0	3	0.26
752	0	0.077	0	0.25	0.09	0	0.25	0.085	0	0	0	0	0.25	0.0027	0.0066	0.00092	3	0.26
753	0	1.1e-06	0.21	0.26	1.3e-06	0	0.26	1.2e-06	0.00014	0	0	0.00014	0.26	0	0	0	3	0.26
754	0	0.0019	0	0.3	0.0022	0.075	0.3	0.0021	0	0	0	0	0.3	0.013	7.1e-06	0	3	0.26
755	0	0.08	0	0.24	0.093	0	0.24	0.088	0	0	0	0	0.24	0.0019	0.0058	0.00083	3	0.26
756	0	0.066	0	0.24	0.076	0.0011	0.24	0.072	0	0	0	0	0.24	0.05	0.022	0.00026	3	0.26
757	0	0.0032	0	0.32	0.0038	0	0.32	0.0036	0	0	0	0	0.32	0.024	0.00011	0.0063	3	0.26
758	0	0.00048	0	0.33	0.00056	0.0047	0.33	0.00053	0	0	0	0	0.33	1.3e-06	0	0	3	0.26
759	0	0.1	0	0.22	0.12	1.7e-05	0.22	0.11	0	0	0	0	0.22	0.00036	0.004	0	3	0.26
760	0	0.043	0	0.28	0.05	0.0016	0.28	0.048	0	0	0	0	0.28	0.0037	0.0049	2.4e-06	3	0.26
761	0	0.23	0	0.0012	0.27	0	0.0012	0.25	0	0	0	0	0.0012	0.025	0.22	0	4	0.31
762	0	0.0039	0	0.32	0.0045	0.015	0.32	0.0042	0	0	0	0	0.32	0.00029	1.5e-05	0	3	0.26
763	0	0.0056	0	0.33	0.0065	0	0.33	0.0061	0	0	0	0	0.33	0.00085	6.2e-06	0.0037	3	0.26
764	0	0.078	0	0.24	0.091	0	0.24	0.086	0	0	0	0	0.24	0.01	0.011	0	3	0.26
765	0	0.015	0	0.32	0.018	0	0.32	0.017	0	0	0	0	0.32	0.00015	6.7e-05	0	3	0.26
766	0	0.0027	0	0.33	0.0032	0	0.33	0.003	0	0	0	0	0.33	0.0034	1.4e-06	0	3	0.26
767	0	0.002	0	0.33	0.0023	0.0082	0.33	0.0022	0	0	0	0	0.33	0	0	0	3	0.26
768	0	0.0081	0	0.32	0.0094	0	0.32	0.0089	0	0	0	0	0.32	3.3e-05	6e-06	0	3	0.26
769	0	0.00079	0	0.33	0.00092	0.017	0.33	0.00087	0	0	0	0	0.33	0	0	0	3	0.26
770	0	0.00048	0	0.33	0.00055	0.004	0.33	0.00053	0	0	0	0	0.33	0	0	0	3	0.26
771	0	0.023	0	0.31	0.027	0	0.31	0.026	0	0	0	0	0.31	1.5e-06	4.1e-05	0	3	0.26
772	0	0.074	0	0.25	0.086	0.00018	0.25	0.082	0	0	0	0	0.25	0.0025	0	0	3	0.26
773	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
774	0	0.0036	0	0.33	0.0042	0	0.33	0.004	0	0	0	0	0.33	0.0021	2.8e-06	0	3	0.26
775	0	0.018	0	0.27	0.02	0	0.27	0.019	0	0	0	0	0.27	0.12	0.00047	0	3	0.26
776	0	0.18	0	0.037	0.21	0	0.037	0.2	0	0	0	0	0.037	0.16	0.13	0	4	0.31
777	0	0.019	0	0.31	0.022	0.0085	0.31	0.021	0	0	0	0	0.31	0.00084	0	0	3	0.26
778	0	0.08	0	0.21	0.092	0	0.21	0.088	0	0	0	0	0.21	0.079	0.028	0	3	0.26
779	0	0.13	0	0.19	0.15	0	0.19	0.14	0	0	0	0	0.19	0.00013	0.0033	0.00024	3	0.26
780	0	0.11	0	0.19	0.13	0	0.19	0.12	0	0	0	0	0.19	0.045	0.031	0.00062	3	0.26
781	0	0.015	0	0.31	0.017	0.016	0.31	0.016	0	0	0	0	0.31	0.0022	0.00089	0	3	0.26
782	0	0.034	0	0.29	0.04	0	0.29	0.038	0	0	0	0	0.29	0.00077	0.0011	0.0019	3	0.26
783	0	0.00024	0	0	0.00027	0	0	0.00026	0.5	0	0	0.5	0	0	0	0	8	0.029
784	0	0.024	0	0.31	0.028	0.0027	0.31	0.027	0	0	0	0	0.31	0.00037	0.0011	0	3	0.26
785	0	0.0054	0	0.33	0.0062	6.2e-05	0.33	0.0059	0	0	0	0	0.33	0	0	0	3	0.26
786	0	0.023	0	0.31	0.026	1.2e-05	0.31	0.025	0	0	0	0	0.31	0	1.5e-05	0	3	0.26
787	0	0.16	0	0.15	0.19	0	0.15	0.18	0	0	0	0	0.15	1.5e-06	0.00064	0	4	0.31
788	0	0.013	0	0.32	0.015	0	0.32	0.014	0	0	0	0	0.32	2.5e-05	1.7e-05	0.0018	3	0.26
789	0	0.025	0	0.31	0.029	0.0022	0.31	0.027	0	0	0	0	0.31	0.00019	0	0	3	0.26
790	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	8	0.029
791	0	5.2e-05	0	0.19	6e-05	0.44	0.19	5.7e-05	0	0	0	0	0.19	0	0	0	5	0.2
792	0.0005	0	0	0	0	0	0	0	0.5	0.00037	0.0005	0.5	0	0	0	0	8	0.029
793	0	0.032	0	0.3	0.037	8.5e-05	0.3	0.035	0	0	0	0	0.3	2.4e-06	0	0	3	0.26
794	0	0.00011	0	0.24	0.00012	0.27	0.24	0.00012	0	0	0	0	0.24	0	0	0	5	0.2
795	0	0.0052	0	0.33	0.0061	0.0041	0.33	0.0058	0	0	0	0	0.33	0	0	0	3	0.26
796	0	0.0019	0	0.25	0.0023	0	0.25	0.0021	0	0	0	0	0.25	0.24	7e-06	0	3	0.26
797	0	0.0029	0	0.31	0.0033	0.062	0.31	0.0032	0	0	0	0	0.31	0	0	0	3	0.26
798	0	0	0	0.04	0	0.88	0.04	0	0	0	0	0	0.04	0	0	0	5	0.2
799	9.8e-06	0	0	0	0	0	0	0	0.5	7.2e-06	9.8e-06	0.5	0	0	0	0	8	0.029
800	0	0.00088	0	0.33	0.001	0	0.33	0.00097	0	0	0	0	0.33	0.0026	0	0	3	0.26
801	0	0.026	0	0.3	0.03	0.012	0.3	0.028	0	0	0	0	0.3	0.0054	0	0	3	0.26
802	0	0.0042	0	0.3	0.0048	0	0.3	0.0046	0	0	0	0	0.3	0.092	3e-05	0	3	0.26
803	0	0.031	0	0.3	0.035	0.004	0.3	0.034	0	0	0	0	0.3	0.0018	0	0	3	0.26
804	0	0.0045	0	0.32	0.0052	0.025	0.32	0.0049	0	0	0	0	0.32	2.3e-06	0	0	3	0.26
805	0	0.0026	0	0.27	0.0031	0	0.27	0.0029	0	0	0	0	0.27	0.18	1.3e-05	0	3	0.26
806	0	0.034	0	0.3	0.04	5.2e-05	0.3	0.038	0	0	0	0	0.3	0	0	0	3	0.26
807	0	0.059	0	0.26	0.068	0.0021	0.26	0.065	0	0	0	0	0.26	0.038	2.7e-06	0	3	0.26
808	0	0.037	0	0.29	0.043	2.6e-06	0.29	0.041	0	0	0	0	0.29	0	0	0	3	0.26
809	0	0	0	0.048	0	0.85	0.048	0	0	0	0	0	0.048	0	0	0	5	0.2
810	0	0.093	0	0.21	0.11	0	0.21	0.1	0	0	0	0	0.21	0.031	0.044	5e-05	3	0.26
811	0	0.0053	0	0.33	0.0061	0.00016	0.33	0.0058	0	0	0	0	0.33	0	0	0	3	0.26
812	0	0.0062	0	0.33	0.0072	0.00012	0.33	0.0068	0	0	0	0	0.33	0	0	0	3	0.26
813	0	0.018	0	0.31	0.021	0.012	0.31	0.02	0	0	0	0	0.31	0.00074	0	0	3	0.26
814	0	0.12	0	0.2	0.14	4.2e-05	0.2	0.13	0	0	0	0	0.2	0.0052	0	0	3	0.26
815	0	0.0097	0	0.32	0.011	0.021	0.32	0.011	0	0	0	0	0.32	8.3e-05	0	0	3	0.26
816	0	0.054	0	0.27	0.062	0.00034	0.27	0.059	0	0	0	0	0.27	0.00062	0	0	3	0.26
817	0	0.0043	0	0.32	0.0049	0	0.32	0.0047	0	0	0	0	0.32	0.015	1.4e-05	0	3	0.26
818	0	0.059	0	0.24	0.068	0	0.24	0.065	0	0	0	0	0.24	0.055	0.033	0.00056	3	0.26
819	0	0.00015	0	0.32	0.00018	0.034	0.32	0.00017	0	0	0	0	0.32	0	0	0	3	0.26
820	0	0.037	0	0.29	0.042	0.0013	0.29	0.04	0	0	0	0	0.29	0.00063	0	0	3	0.26
821	3.7e-05	0	0	0	0	0	0	0	0.5	2.8e-05	3.7e-05	0.5	0	0	0	0	8	0.029
822	0	0.017	0	0.31	0.019	0.0049	0.31	0.019	0	0	0	0	0.31	9.8e-05	0	0	3	0.26
823	0	0.0024	0	0.32	0.0028	0.035	0.32	0.0027	0	0	0	0	0.32	0	0	0	3	0.26
824	0	4.5e-05	0	0.33	5.2e-05	0	0.33	5e-05	0	0	0	0	0.33	0.011	0	0	3	0.26
825	5.8e-05	0	0.96	0	0	0	0	0	0.021	4.3e-05	5.8e-05	0.021	0	0	0	0	2	0
826	0.35	0	0	0	0	0.04	0	0	0	0.26	0.35	0	0	0	0	0	0	0.087
827	0	0.0036	0	0.33	0.0042	0	0.33	0.004	0	0	0	0	0.33	0.0074	6.6e-06	0	3	0.26
828	0	0.00026	0	0.0013	0.0003	0	0.0013	0.00029	0	0	0	0	0.0013	1	0	0	13	0.42
829	0	0.0097	0	0.32	0.011	0.0013	0.32	0.011	0	0	0	0	0.32	0	0	0	3	0.26
830	0	0.06	0	0.26	0.069	0	0.26	0.066	0	0	0	0	0.26	0.01	0.017	1.1e-05	3	0.26
831	0	0.21	0	0.11	0.24	0	0.11	0.23	0	0	0	0	0.11	6.9e-05	0	0	4	0.31
832	0	0.0068	0	0.33	0.0079	0	0.33	0.0075	0	0	0	0	0.33	0.0021	2.5e-05	0	3	0.26
833	0	0.019	0	0.31	0.022	3.6e-05	0.31	0.021	0	0	0	0	0.31	0	0	0	3	0.26
834	0	0.039	0	0.29	0.045	0.00044	0.29	0.043	0	0	0	0	0.29	0.00014	0	0	3	0.26
835	0.00013	0.014	0	0.31	0.016	0.034	0.31	0.015	0	9.5e-05	0.00013	0	0.31	0.0014	0	0	3	0.26
836	0	0.018	0	0.31	0.02	0.014	0.31	0.019	0	0	0	0	0.31	0.00086	0	0	3	0.26
837	0	4.3e-05	0	0.19	4.9e-05	0.43	0.19	4.7e-05	0	0	0	0	0.19	0	0	0	5	0.2
838	0	0.0018	0	0.24	0.0021	0	0.24	0.002	0	0	0	0	0.24	0.27	6.4e-06	0	13	0.42
839	0	0.16	0	0.11	0.19	1.6e-05	0.11	0.18	0	0	0	0	0.11	0.15	0	0	4	0.31
840	0	0.0027	0	0.31	0.0031	0.058	0.31	0.0029	0	0	0	0	0.31	0	0	0	3	0.26
841	0	0.00092	0	0.33	0.0011	0.0051	0.33	0.001	0	0	0	0	0.33	0	0	0	3	0.26
842	0.00066	0.001	0	0.26	0.0012	0.21	0.26	0.0011	0	0.00049	0.00066	0	0.26	0	0	0	3	0.26
843	0	0.0084	0	0.28	0.0098	0	0.28	0.0093	0	0	0	0	0.28	0.13	0.00026	0	3	0.26
844	0	0.025	0	0.31	0.029	0.00036	0.31	0.027	0	0	0	0	0.31	8e-06	0	0	3	0.26
845	0	6.5e-05	0	0.33	7.6e-05	0.0093	0.33	7.2e-05	0	0	0	0	0.33	0	0	0	3	0.26
846	0	0.2	0	0.11	0.23	2e-06	0.11	0.22	0	0	0	0	0.11	0.0094	0	0	4	0.31
847	0	0.0014	0	0.33	0.0016	0	0.33	0.0016	0	0	0	0	0.33	0.0014	0	0	3	0.26
848	0	0.00045	0	0.3	0.00053	0.09	0.3	0.0005	0	0	0	0	0.3	0	0	0	3	0.26
849	0	0.042	0	0.26	0.049	0.0048	0.26	0.046	0	0	0	0	0.26	0.064	0.0011	1.1e-05	3	0.26
850	0	0.042	0	0.26	0.049	0	0.26	0.046	0	0	0	0	0.26	0.052	0.017	0.00026	3	0.26
851	0	0.0027	0	0.33	0.0031	0.0013	0.33	0.0029	0	0	0	0	0.33	0	0	0	3	0.26
852	9.7e-05	0	0	0	0	0	0	0	0.5	7.2e-05	9.7e-05	0.5	0	0	0	0	8	0.029
853	1.6e-05	4.6e-06	0	0.066	5.4e-06	0.8	0.066	5.1e-06	0	1.2e-05	1.6e-05	0	0.066	0	0	0	5	0.2
854	0	0.012	0	0.32	0.014	0.00038	0.32	0.013	0	0	0	0	0.32	0	0	0	3	0.26
855	0	0.043	0	0.26	0.05	3.1e-06	0.26	0.047	0	0	0	0	0.26	0.073	0.02	0.00062	3	0.26
856	0	0.06	0	0.19	0.07	0	0.19	0.066	0	0	0	0	0.19	0.16	0.065	0.0066	3	0.26
857	0	0.00053	0	0.28	0.00062	0.14	0.28	0.00059	0	0	0	0	0.28	0	0	0	3	0.26
858	0	0.093	0	0.23	0.11	5.4e-05	0.23	0.1	0	0	0	0	0.23	0.00092	0	0	3	0.26
859	0	0	0	0.031	0	0.91	0.031	0	0	0	0	0	0.031	0	0	0	5	0.2
860	0	0.0024	0	0.31	0.0028	0.052	0.31	0.0027	0	0	0	0	0.31	0	0	0	3	0.26
861	0	0.0055	0	0.26	0.0064	0	0.26	0.006	0	0	0	0	0.26	0.21	9.2e-05	0	3	0.26
862	0	0.18	0	0.13	0.21	0	0.13	0.2	0	0	0	0	0.13	0.00065	0	0	4	0.31
863	0	0.048	0	0.28	0.056	0.00043	0.28	0.053	0	0	0	0	0.28	0.00046	0	0	3	0.26
864	6.8e-06	0	0.98	0	0	0	0	0	0.01	5e-06	6.8e-06	0.01	0	0	0	0	2	0
865	0	0.086	0	0.24	0.1	3.7e-06	0.24	0.095	0	0	0	0	0.24	8.1e-06	0	0	3	0.26
866	0	0	0.99	0	0	0	0	0	0.0063	0	0	0.0063	0	0	0	0	2	0
867	1.4e-05	0.00045	0	0.24	0.00052	0.27	0.24	0.00049	0	1e-05	1.4e-05	0	0.24	0	0	0	5	0.2
868	0	0.0082	0	0.32	0.0095	0.023	0.32	0.009	0	0	0	0	0.32	6.4e-05	0	0	3	0.26
869	0	0.24	0	0.066	0.28	0	0.066	0.27	0	0	0	0	0.066	0.0028	0	0	4	0.31
870	0	0.039	0	0.29	0.045	0	0.29	0.043	0	0	0	0	0.29	0.0086	0.0039	0	3	0.26
871	0	0.0008	0	0.27	0.00093	0	0.27	0.00088	0	0	0	0	0.27	0.2	0	0	3	0.26
872	8.9e-05	0.0034	0	0.3	0.004	0.1	0.3	0.0038	0	6.6e-05	8.9e-05	0	0.3	1.7e-05	0	0	3	0.26
873	0	0.0053	0	0.32	0.0062	0.026	0.32	0.0059	0	0	0	0	0.32	8.7e-06	0	0	3	0.26
874	0	1e-06	0	0.2	1.2e-06	0.39	0.2	1.1e-06	0	0	0	0	0.2	0	0	0	5	0.2
875	0	0.12	0	0.18	0.14	0	0.18	0.14	0	0	0	0	0.18	0.016	0.023	0	3	0.26
876	0	0.18	0	0.1	0.2	0	0.1	0.19	0	0	0	0	0.1	0.055	0.06	0	4	0.31
877	3.3e-06	0.012	0	0.31	0.014	0.03	0.31	0.014	0	2.4e-06	3.3e-06	0	0.31	0.00091	0	0	3	0.26
878	0.36	0	0	0	0	2.6e-06	0	0	0.0048	0.27	0.36	0.0048	0	0	0	0	0	0.087
879	0.34	0	0	2.3e-05	0	0.0013	2.3e-05	0	0.028	0.25	0.34	0.028	2.3e-05	0	0	0	0	0.087
880	0	0.033	0	0.3	0.038	0.0006	0.3	0.036	0	0	0	0	0.3	0.00015	0	0	3	0.26
881	0	0.043	0	0.29	0.05	0.00038	0.29	0.047	0	0	0	0	0.29	0.0003	0	0	3	0.26
882	0	0.079	0	0.25	0.092	7.5e-06	0.25	0.087	0	0	0	0	0.25	1.6e-05	0	0	3	0.26
883	0	0.077	0	0.25	0.089	0.00023	0.25	0.085	0	0	0	0	0.25	0.0051	0	0	3	0.26
884	0	0.047	0	0.00024	0.055	0	0.00024	0.052	0	0	0	0	0.00024	0.53	0.31	0	13	0.42
885	0	0.018	0	0.31	0.021	0.00024	0.31	0.02	0	0	0	0	0.31	1.4e-06	0	0	3	0.26
886	0	0.034	0	0.29	0.04	0.0049	0.29	0.038	0	0	0	0	0.29	0.0078	0	0	3	0.26
887	0	0.007	0	0.33	0.0081	9.5e-05	0.33	0.0077	0	0	0	0	0.33	0	0	0	3	0.26
888	0	0.074	0	0.25	0.086	0	0.25	0.082	0	0	0	0	0.25	0.0087	0.01	0	3	0.26
889	0	0.0036	0	0.32	0.0042	0.028	0.32	0.004	0	0	0	0	0.32	1.7e-06	0	0	3	0.26
890	0	0.12	0	0.16	0.14	7.7e-05	0.16	0.14	0	0	0	0	0.16	0.13	0	0	3	0.26
891	0	0.13	0	0.08	0.15	0	0.08	0.14	0	0	0	0	0.08	0.25	0.096	0	13	0.42
892	0	9.4e-05	0	0.33	0.00011	0.021	0.33	0.0001	0	0	0	0	0.33	0	0	0	3	0.26
893	0	0.015	0	0.32	0.017	0.0038	0.32	0.016	0	0	0	0	0.32	5.6e-05	0	0	3	0.26
894	0.35	0	0	0	0	0.00029	0	0	0.028	0.25	0.35	0.028	0	0	0	0	0	0.087
895	0	0	1	0	0	0	0	0	8.3e-06	0	0	8.3e-06	0	0	0	0	2	0
896	0	0.024	0	0.31	0.027	0.0015	0.31	0.026	0	0	0	0	0.31	0.00013	0	0	3	0.26
897	0	0.0039	0	0.33	0.0045	0.00033	0.33	0.0043	0	0	0	0	0.33	0	0	0	3	0.26
898	0	0.038	0	0.29	0.044	0	0.29	0.042	0	0	0	0	0.29	0.0026	0.0023	0	3	0.26
899	0	0.12	0	0.06	0.14	0	0.06	0.13	0	0	0	0	0.06	0.32	0.11	0	13	0.42
900	0	0.01	0	0.31	0.012	0.024	0.31	0.011	0	0	0	0	0.31	0.00023	0	0	3	0.26
901	0	0.079	0	0.25	0.092	0	0.25	0.087	0	0	0	0	0.25	0.00032	0.0027	0	3	0.26
902	0	0.051	0	0.28	0.059	0	0.28	0.056	0	0	0	0	0.28	0.00085	0.0025	0	3	0.26
903	0	0	1	0	0	0	0	0	1.2e-05	0	0	1.2e-05	0	0	0	0	2	0
904	0	0.043	0	0.29	0.05	0.00024	0.29	0.048	0	0	0	0	0.29	0.00015	0	0	3	0.26
905	0	0.081	0	0.06	0.094	0	0.06	0.09	0	0	0	0	0.06	0.56	0	0	13	0.42
906	0	0.043	0	0.09	0.05	0	0.09	0.047	0	0	0	0	0.09	0.59	5.6e-06	0	13	0.42
907	0	0.13	0	0.2	0.15	0	0.2	0.14	0	0	0	0	0.2	4.8e-05	0	0	3	0.26
908	0	0.0061	0	0.31	0.0071	0.036	0.31	0.0068	0	0	0	0	0.31	2.2e-05	0	0	3	0.26
909	0	0.012	0	0.32	0.014	0.0015	0.32	0.013	0	0	0	0	0.32	3.8e-06	0	0	3	0.26
910	0	0.12	0	0.076	0.14	4.4e-06	0.076	0.13	0	0	0	0	0.076	0.39	0	0	13	0.42
911	0.36	0	0	0	0	2.8e-06	0	0	0.0024	0.27	0.36	0.0024	0	0	0	0	0	0.087
912	0	0	1	0	0	0	0	0	2.1e-06	0	0	2.1e-06	0	0	0	0	2	0
913	0	0.069	0	0.26	0.08	2.6e-06	0.26	0.076	0	0	0	0	0.26	1.1e-06	0	0	3	0.26
914	0	0.041	0	0.29	0.047	0.00051	0.29	0.045	0	0	0	0	0.29	0.00024	0	0	3	0.26
915	0	0.046	0	0.27	0.053	0	0.27	0.05	0	0	0	0	0.27	0.036	0.018	0.00014	3	0.26
916	0	0	1	0	0	0	0	0	0.002	0	0	0.002	0	0	0	0	2	0
917	0	0.11	0	0.18	0.13	0.00021	0.18	0.12	0	0	0	0	0.18	0.1	0	0	3	0.26
918	0	0.023	0	0.31	0.026	0.005	0.31	0.025	0	0	0	0	0.31	0.0005	0	0	3	0.26
919	0	0.029	0	0.3	0.033	0.0057	0.3	0.032	0	0	0	0	0.3	0.0024	0	0	3	0.26
920	0	0	1	0	0	0	0	0	5.2e-05	0	0	5.2e-05	0	0	0	0	2	0
921	0	0.025	0	0.31	0.029	0	0.31	0.027	0	0	0	0	0.31	0.0016	0.00096	0	3	0.26
922	0	0.018	0	0.31	0.021	0.017	0.31	0.02	0	0	0	0	0.31	0.0014	0	0	3	0.26
923	1.1e-05	0.0081	0	0.31	0.0094	0.04	0.31	0.009	0	8.2e-06	1.1e-05	0	0.31	0.00012	0	0	3	0.26
924	0	0.12	0	0.13	0.14	0	0.13	0.14	0	0	0	0	0.13	0.1	0.11	0.00019	4	0.31
925	0	0.016	0	0.31	0.019	0.018	0.31	0.018	0	0	0	0	0.31	0.00091	0	0	3	0.26
926	0	0.025	0	0.31	0.029	0.00078	0.31	0.028	0	0	0	0	0.31	3.2e-05	0	0	3	0.26
927	0	0.021	0	0.31	0.025	0.0021	0.31	0.023	0	0	0	0	0.31	7.8e-05	0	0	3	0.26
928	0	0.11	0	0.13	0.13	0	0.13	0.13	0	0	0	0	0.13	0.14	0.11	0.00047	13	0.42
929	0	0.044	0	0.29	0.051	0.00084	0.29	0.048	0	0	0	0	0.29	0.00088	0	0	3	0.26
930	0	0	1	0	0	0	0	0	0.0014	0	0	0.0014	0	0	0	0	2	0
931	0	0	1	0	0	0	0	0	0.00071	0	0	0.00071	0	0	0	0	2	0
932	0	0.02	0	0.31	0.023	0.0042	0.31	0.022	0	0	0	0	0.31	0.00019	0	0	3	0.26
933	0	0.13	0	0.16	0.15	8.1e-05	0.16	0.15	0	0	0	0	0.16	0.087	0	0	3	0.26
934	2.4e-05	0.0075	0	0.31	0.0087	0.046	0.31	0.0083	0	1.7e-05	2.4e-05	0	0.31	0.0001	0	0	3	0.26
935	0	0.063	0	0.22	0.073	0	0.22	0.069	0	0	0	0	0.22	0.081	0.044	0.0013	3	0.26
936	0	0.0034	0	0.31	0.0039	0	0.31	0.0037	0	0	0	0	0.31	0.055	1.2e-05	0	3	0.26
937	0	8.2e-05	0	0.26	9.5e-05	0.23	0.26	9e-05	0	0	0	0	0.26	0	0	0	3	0.26
938	0	0.091	0	0.22	0.11	0.00039	0.22	0.1	0	0	0	0	0.22	0.033	0	0	3	0.26
939	0	0.093	0	0.23	0.11	3.1e-05	0.23	0.1	0	0	0	0	0.23	0.00035	0	0	3	0.26
940	0	0	1	0	0	0	0	0	0.0012	0	0	0.0012	0	0	0	0	2	0
941	0	0.065	0	0.26	0.075	0	0.26	0.071	0	0	0	0	0.26	0.0079	0.0083	0	3	0.26
942	0	0.073	0	0.24	0.085	0	0.24	0.08	0	0	0	0	0.24	0.019	0.014	0	3	0.26
943	0	0.0046	0	0.33	0.0053	0	0.33	0.0051	0	0	0	0	0.33	0.0085	9e-06	0	3	0.26
944	0	0.027	0	0.29	0.031	0	0.29	0.029	0	0	0	0	0.29	0.036	0.0041	3e-06	3	0.26
945	0	0.078	0	0.19	0.09	0	0.19	0.086	0	0	0	0	0.19	0.13	0.035	0	3	0.26
946	0	0.00094	0	0.33	0.0011	0.00066	0.33	0.001	0	0	0	0	0.33	0	0	0	3	0.26
947	0	0.057	0	0.27	0.066	0.00022	0.27	0.062	0	0	0	0	0.27	0.00038	0	0	3	0.26
948	0	0.014	0	0.32	0.017	2.7e-05	0.32	0.016	0	0	0	0	0.32	0	0	0	3	0.26
949	0	0.043	0	0.29	0.05	0	0.29	0.047	0	0	0	0	0.29	0.0015	0.0024	0	3	0.26
