SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0
1196	0.97	3.7e-05	0.00028	0.033	0	0.00024	6.2e-05	0	0	0.26
1197	0.77	0.031	0.11	2.7e-05	0	0.093	2.2e-05	0	0	0.26
1198	0.79	0	0	0	0	0	0	0.21	0	0.26
1199	0	0	0.0051	0	0.99	0.0044	0	0	4	0.029
1200	0.79	0	0.00036	0	0.0059	0.00032	0	0.21	0	0.26
1201	0.83	0.022	0.082	0	0	0.071	2.5e-06	0	0	0.26
1202	0	0	0	0	0.0014	0	0	1	7	0
1203	0.98	0.00062	0.0033	0	0	0.0028	0.017	0	0	0.26
1204	0.99	0	0.0078	0.00018	0	0.0067	0	0	0	0.26
1205	0.61	0.0014	0.053	2.8e-06	0	0.046	0.29	0	0	0.26
1206	0.53	0.059	0.16	0	0	0.14	0.11	0	0	0.26
1207	0.94	0	0.022	0.023	0	0.019	0.00025	0	0	0.26
1208	0	0	0	0	1.9e-05	0	0	1	7	0
1209	0.87	0.028	0.053	0	0	0.046	8.3e-05	0	0	0.26
1210	0.92	0	0.00034	0.078	0	0.00029	0	0	0	0.26
1211	0	0	0	0	0.0021	0	0	1	7	0
1212	0.0089	0.022	0.041	0	0	0.036	0.89	0	6	0.42
1213	0.97	0	0.013	0.0054	0	0.012	2.7e-06	0	0	0.26
1214	0.85	0.019	0.068	0	0	0.059	0.0002	0	0	0.26
1215	0.99	0	0.0072	0.00023	0	0.0062	0	0	0	0.26
1216	0.73	0.038	0.12	0	0	0.11	0.00073	0	0	0.26
1217	0.95	0	0.015	0.018	0	0.013	4e-05	0	0	0.26
1218	0.89	0	0.054	0.0051	0	0.047	0.0038	0	0	0.26
1219	0	0	0	0	0.0017	0	0	1	7	0
1220	0.99	0	0.0033	0.0018	0	0.0029	0	0	0	0.26
1221	0.96	0	0.00087	0.043	0	0.00076	0	0	0	0.26
1222	0.92	0	0.041	0.0014	0	0.036	8.5e-05	0	0	0.26
1223	0.73	0.039	0.12	0	0	0.11	0.001	0	0	0.26
1224	0.82	0.021	0.06	0.0079	0	0.052	0.039	0	0	0.26
1225	0.67	0.049	0.15	5.5e-05	0	0.13	0.00086	0	0	0.26
1226	0.71	0.042	0.12	0	0	0.11	0.014	0	0	0.26
1227	0.45	0.084	0.25	2.6e-06	0	0.21	0.00044	0	0	0.26
1228	0.79	0	0	0	0	0	0	0.21	0	0.26
1229	0.75	0	0.13	0	0	0.12	0	0	0	0.26
1230	0	0	0	0	0	0	0	1	7	0
1231	0.79	0	0	0	0	0	0	0.21	0	0.26
1232	0.8	0.03	0.093	0.00039	0	0.081	0.00098	0	0	0.26
1233	0.9	0	0.0017	0.093	0	0.0015	0	0	0	0.26
1234	0.61	0	0.21	0	0	0.18	3.4e-06	0	0	0.26
1235	0	0	0	0	1	0	0	0	4	0.029
1236	0.97	0	0.016	2.1e-05	0	0.014	0	0	0	0.26
1237	0.83	6.2e-05	0.076	0.0045	0	0.066	0.026	0	0	0.26
1238	0.49	0.08	0.22	0	0	0.19	0.026	0	0	0.26
1239	0.99	0.0008	0.0046	0	0	0.004	2.8e-05	0	0	0.26
1240	0.56	0.055	0.15	0	0	0.13	0.1	0	0	0.26
1241	0.86	0	0.0098	0.12	0.00014	0.0085	0.00023	0	0	0.26
1242	0.7	0.044	0.13	0	0	0.11	0.013	0	0	0.26
1243	0.88	0.014	0.056	0	0	0.049	3.8e-06	0	0	0.26
1244	0.54	0.062	0.17	0	0	0.15	0.074	0	0	0.26
1245	0.65	0.00021	0.0013	0	0	0.0011	0.34	0	0	0.26
1246	0.82	0	0.0013	0.18	0	0.0011	0	0	0	0.26
1247	0.73	0.034	0.12	0	0	0.11	5.1e-06	0	0	0.26
1248	0.8	0.027	0.092	0	0	0.08	9.1e-05	0	0	0.26
1249	0.98	0	0.00028	0.023	0	0.00024	0	0	0	0.26
1250	0.85	0.0021	0.053	0.012	0	0.046	0.033	0	0	0.26
1251	0.81	0	0.1	4.5e-05	0	0.09	2.4e-05	0	0	0.26
1252	0.29	0	1.5e-05	0.51	0	1.3e-05	0.2	0	3	0.2
1253	0.98	0	0.0011	0.015	0	0.00096	0	0	0	0.26
1254	0.93	0	0.00097	0.066	0	0.00084	0	0	0	0.26
1255	0.97	0	0.00075	0.032	0	0.00065	0	0	0	0.26
1256	0.83	0	0.00016	0.17	0	0.00014	0	0	0	0.26
1257	0.94	0	0.03	0	0	0.026	0	0	0	0.26
1258	0.0007	0	0	0.0091	0.99	0	0	0	4	0.029
1259	0	0	0	0	0.035	0	0	0.96	7	0
1260	0.28	0	0.37	1e-05	0	0.32	0.038	0	2	0.31
1261	0	0	0	0	1.4e-05	0	0	1	7	0
1262	0	0	0	0	0	0	0	1	7	0
1263	0.32	0	0.36	0	0	0.31	9.5e-05	0	2	0.31
1264	0.94	0	0.0014	0.058	0	0.0012	0	0	0	0.26
1265	0	0	0	0	7.3e-06	0	0	1	7	0
1266	0.97	0	0.00027	0.033	0	0.00023	0	0	0	0.26
1267	1	0	0.0022	0.00061	0	0.0019	0	0	0	0.26
1268	0.49	0	0.27	5.8e-05	0	0.23	0.0061	0	0	0.26
1269	0.98	0	0.012	0.0024	0	0.01	0	0	0	0.26
1270	0.84	1.4e-05	0.073	0.016	0	0.063	0.01	0	0	0.26
1271	0.99	0	0.0058	0.00038	0	0.005	0	0	0	0.26
1272	0	0	0	0	1	0	0	0	4	0.029
1273	0.81	0	0.1	1.6e-05	0	0.087	0	0	0	0.26
1274	0.95	0	0.027	0.00091	0	0.023	0	0	0	0.26
1275	0.94	0	0.03	0.0044	0	0.026	6.5e-06	0	0	0.26
1276	0.96	0	0.00056	0.04	0	0.00049	0	0	0	0.26
1277	0.78	1.2e-06	0.11	0.0044	0	0.094	0.011	0	0	0.26
1278	0.92	0	0.022	0.04	0	0.019	8.6e-05	0	0	0.26
1279	0.87	0	0.065	0.011	0	0.056	0.0024	0	0	0.26
1280	0.5	0.0098	0.15	0.0024	0	0.13	0.21	0	0	0.26
1281	0.95	0	0.0034	0.039	0	0.003	0	0	0	0.26
1282	0.37	0	0.34	0	0	0.29	0	0	0	0.26
1283	0.28	0	0.37	7.7e-06	0	0.32	0.023	0	2	0.31
1284	0	0	0	0	2.3e-05	0	0	1	7	0
1285	0.99	0	0.0053	0.0004	0	0.0046	0	0	0	0.26
1286	0.99	0	0.0031	0.0018	0	0.0027	0	0	0	0.26
1287	0.84	0	0.083	0.0026	0	0.072	0.00075	0	0	0.26
1288	0.78	0	0.0062	0.2	0	0.0054	6.8e-06	0	0	0.26
1289	0.92	0	0.039	0.0053	0	0.034	3.7e-05	0	0	0.26
1290	0.98	0	0.0095	0.0016	0	0.0082	0	0	0	0.26
1291	0.99	0	0.0021	0.0018	0	0.0018	0	0	0	0.26
1292	0.88	0	0.0088	0.1	5.8e-06	0.0077	6.4e-05	0	0	0.26
1293	0	0	0	0	0.0011	0	0	1	7	0
1294	0.99	0	0.00013	0.01	0	0.00012	0	0	0	0.26
1295	0.57	0.0032	0.033	0	0	0.028	0.36	0	0	0.26
1296	0.97	0	0.016	0.0052	0	0.014	3.6e-06	0	0	0.26
1297	0	0	0	0	0.00015	0	0	1	7	0
1298	0.38	0.17	0.23	0	0	0.2	0.014	0	0	0.26
1299	0	0	0	0	0.00012	0	0	1	7	0
1300	0.45	0	0.00041	0.55	0.00061	0.00036	0	0	3	0.2
1301	0.92	0	0.038	0.0062	0	0.033	0.00049	0	0	0.26
1302	0.33	0.17	0.22	0	0	0.19	0.1	0	0	0.26
1303	0.96	0	0.023	0.00027	0	0.02	0	0	0	0.26
1304	0.86	0	0.072	0.0029	0	0.063	0.0044	0	0	0.26
1305	0.93	0	0.037	3.3e-06	0	0.032	0	0	0	0.26
1306	0.92	0	0.045	0	0	0.039	0	0	0	0.26
1307	0.77	0.056	0.089	0	0	0.077	0.0033	0	0	0.26
1308	0	0	0	0	1	0	0	0	4	0.029
1309	0.99	0	8.6e-05	0.0067	0	7.4e-05	0	0	0	0.26
1310	0.86	0	0.069	0.0036	0	0.06	0.0051	0	0	0.26
1311	0.86	0.027	0.045	0	0	0.039	0.028	0	0	0.26
1312	0.88	0.022	0.039	0	0	0.034	0.027	0	0	0.26
1313	0	0	0	0	0.021	0	0	0.98	7	0
1314	0.83	0.04	0.067	0	0	0.058	0.0017	0	0	0.26
1315	0.6	0.095	0.13	0	0	0.12	0.05	0	0	0.26
1316	0.91	0	0.0007	0.093	0	0.0006	0	0	0	0.26
1317	0	0	0	0	6.1e-05	0	0	1	7	0
1318	0.94	0	0.032	0.00099	0	0.028	6.8e-06	0	0	0.26
1319	0.84	0.039	0.065	0	0	0.056	0.0022	0	0	0.26
1320	0.97	0	0.00038	0.032	0	0.00033	0	0	0	0.26
1321	0.89	0.017	0.03	0	0	0.026	0.038	0	0	0.26
1322	0.9	0	5.1e-05	0.095	0	4.4e-05	0	0	0	0.26
1323	0.77	0	0.12	1.2e-05	0	0.1	6.8e-06	0	0	0.26
1324	0	0	0	0	0.00011	0	0	1	7	0
1325	0	0	0	0	5.5e-05	0	0	1	7	0
1326	0.69	0.065	0.092	0	0	0.08	0.071	0	0	0.26
1327	0.022	0.065	0.053	0	0	0.046	0.81	0	6	0.42
1328	0.039	0.2	0.21	0	0	0.18	0.38	0	6	0.42
1329	0.61	0	0.0014	0.38	0.0077	0.0012	0	0	0	0.26
1330	0.91	4e-06	0.032	0.025	0	0.028	0.0027	0	0	0.26
1331	0.94	0	0.029	0.0091	0	0.025	0.00022	0	0	0.26
1332	0.67	0.084	0.13	0	0	0.12	0.00061	0	0	0.26
1333	0.36	0	5.1e-05	0.64	0	4.4e-05	0	0	3	0.2
1334	0.22	0.13	0.16	0	0	0.14	0.34	0	6	0.42
1335	0	0	0	0	2.5e-05	0	0	1	7	0
1336	0	0	0	0	0.016	0	0	0.98	7	0
1337	0.006	0.14	0.13	0	0	0.11	0.61	0	6	0.42
1338	0	0	0	0	1	0	0	0	4	0.029
1339	0.53	0	0.25	2.2e-06	0	0.22	9.5e-05	0	0	0.26
1340	1	0	0.00095	0.00075	0	0.00082	0	0	0	0.26
1341	0.034	0.22	0.043	0	0	0.037	0.66	0	6	0.42
1342	0.95	0	0.022	0.009	0	0.019	5.2e-05	0	0	0.26
1343	0.73	0	0.00012	0.27	0	0.00011	0	0	0	0.26
1344	0.93	0	0.032	0.01	0	0.028	0.00051	0	0	0.26
1345	0.85	0.024	0.04	0	0	0.035	0.054	0	0	0.26
1346	0.73	0.06	0.087	0	0	0.076	0.051	0	0	0.26
1347	0.16	0	0.43	0	0	0.37	0.038	0	2	0.31
1348	0.91	0	0.044	0.0036	0	0.038	0.00038	0	0	0.26
1349	0	0	0	0	3.5e-05	0	0	1	7	0
1350	0.57	0.0023	0.12	0.00027	0	0.1	0.2	0	0	0.26
1351	0	0	0	0	0.0028	0	0	1	7	0
1352	0.92	0	0.038	0.0087	0	0.033	0.00084	0	0	0.26
1353	0.73	0	0.14	7e-05	0	0.12	0.00046	0	0	0.26
1354	0	0	0	0	1.8e-05	0	0	1	7	0
1355	0	0	0	0	1	0	0	0	4	0.029
1356	0.96	0	0.008	0.03	0	0.0069	2.7e-06	0	0	0.26
1357	0.71	0.012	0.061	6.2e-05	0	0.053	0.17	0	0	0.26
1358	0.61	0	0.21	0	0	0.18	3.8e-06	0	0	0.26
1359	0.78	0	0.00022	0.22	0	0.00019	0	0	0	0.26
1360	0	0	0	0	0.028	0	0	0.97	7	0
1361	0.98	0	8.5e-05	0.023	0	7.4e-05	0	0	0	0.26
1362	0.72	0	0.15	1.5e-05	0	0.13	3.8e-05	0	0	0.26
1363	0.17	0.15	0.18	0	0	0.16	0.34	0	6	0.42
1364	0.92	0	0.04	0.0056	0	0.035	0.00052	0	0	0.26
1365	0.93	0	0.031	0.0086	0	0.026	0.00026	0	0	0.26
1366	0.7	0.074	0.11	0	0	0.095	0.018	0	0	0.26
1367	0.73	0.0027	0.095	0.0021	0	0.082	0.092	0	0	0.26
1368	0.93	0	0.014	0.039	0	0.013	8.9e-05	0	0	0.26
1369	3.2e-05	0	0	0.11	0.89	0	0	0	4	0.029
1370	0.88	0.00067	0.045	0.024	1e-05	0.039	0.016	0	0	0.26
1371	0.77	0.057	0.089	0	0	0.077	0.004	0	0	0.26
1372	0.98	0.0027	0.0071	0	0	0.0061	0.00013	0	0	0.26
1373	0.75	0	0.14	0.00013	0	0.12	0.00095	0	0	0.26
1374	0.77	0	0.12	0.00034	0	0.11	0.0026	0	0	0.26
1375	0.72	0.004	0.093	0.0017	0	0.081	0.1	0	0	0.26
1376	0.79	0.049	0.086	0	0	0.074	5.9e-05	0	0	0.26
1377	0.9	0.014	0.047	0.0024	0	0.041	0.00041	0	0	0.26
1378	0.92	0.0095	0.033	0.0036	0	0.029	0.00015	0	0	0.26
1379	0.72	0.039	0.11	0	0	0.099	0.025	0	0	0.26
1380	0.57	0.065	0.18	0	0	0.16	0.019	0	0	0.26
1381	0.94	0	0.025	0.011	0	0.022	0.00015	0	0	0.26
1382	0.97	0	0.0025	0.029	0	0.0022	0	0	0	0.26
1383	0.94	0.0023	0.0054	0	0	0.0047	0.052	0	0	0.26
1384	0	0	0	0	0.012	0	0	0.99	7	0
1385	0.22	0	0.39	0	0	0.33	0.062	0	2	0.31
1386	0.92	0	0.042	0.0029	0	0.037	0.00021	0	0	0.26
1387	0.81	0.028	0.049	0	0	0.042	0.071	0	0	0.26
1388	0.61	0	0.19	0.0002	0	0.16	0.031	0	0	0.26
1389	0.97	0	0.014	0.00016	0	0.012	0	0	0	0.26
1390	0	0	0	0	0.041	0	0	0.96	7	0
1391	0.94	0	0.017	0.029	0	0.015	0.00013	0	0	0.26
1392	0.99	0.00098	0.0054	0	0	0.0046	0.00012	0	0	0.26
1393	0.78	0.00025	0.0012	0.17	0	0.0011	0.046	0	0	0.26
1394	0.67	0.041	0.11	0	0	0.099	0.072	0	0	0.26
1395	0.79	0	0	0	8.5e-06	0	0	0.21	0	0.26
1396	0.77	0	0.0051	3.1e-06	0.024	0.0045	2e-05	0.2	0	0.26
1397	0.89	0.00027	0.0014	0.099	0	0.0012	0.008	0	0	0.26
1398	0.81	0.025	0.078	0	0	0.068	0.015	0	0	0.26
1399	0.42	0	0.0001	0.58	0	9.1e-05	0	0	3	0.2
1400	0.83	0	0.00013	0.17	0	0.00011	0	0	0	0.26
1401	0.91	1.9e-05	0.033	0.027	0	0.028	0.0049	0	0	0.26
1402	0.84	0.0022	0.008	0	0	0.0069	0.14	0	0	0.26
1403	0.79	0	2.7e-05	0	0.0015	2.4e-05	0	0.21	0	0.26
1404	0.79	0	0.00013	0	0.0033	0.00011	0	0.21	0	0.26
1405	0.78	0	0.00084	0	0.0092	0.00073	0	0.2	0	0.26
1406	0.79	0	0.00022	0	0.0045	0.00019	0	0.21	0	0.26
1407	0.96	0.003	0.012	0.013	0	0.01	0.00028	0	0	0.26
1408	0.98	0	0.013	0.00072	0	0.011	0	0	0	0.26
1409	0.94	0	0.031	0.0047	0	0.027	9e-05	0	0	0.26
1410	0.65	0.00015	0.14	0.00081	0	0.12	0.085	0	0	0.26
1411	0.72	1.9e-06	0.13	0	0	0.12	0.028	0	0	0.26
1412	0.95	0	0.028	0	0	0.024	0	0	0	0.26
1413	0.98	0.00039	0.0021	0.016	0	0.0018	6.4e-05	0	0	0.26
1414	0.86	0.00016	0.071	0	0	0.061	0.011	0	0	0.26
1415	1.6e-06	0.53	7e-06	0	0	6.1e-06	0.47	0	1	0.58
1416	0	0.0097	2.9e-06	0	0	2.5e-06	0.99	0	6	0.42
1417	0.9	0.011	0.05	2.4e-06	0	0.043	0	0	0	0.26
1418	0.83	0.00099	0.076	0	0	0.066	0.025	0	0	0.26
1419	0.91	0	0.046	0	0	0.04	8.7e-05	0	0	0.26
1420	0.97	0	0.00092	0.03	0	0.0008	0	0	0	0.26
1421	0.96	0	2.2e-05	0.041	0	1.9e-05	0	0	0	0.26
1422	0.92	0	0.044	0	0	0.038	1.9e-05	0	0	0.26
1423	0.91	0	0.048	0.0017	0	0.041	0.00016	0	0	0.26
1424	0.89	0	0.061	0	0	0.053	0.00026	0	0	0.26
1425	0.001	0.86	8.4e-06	0	0	6.4e-06	0.13	0	1	0.58
1426	0.99	0	0.0044	0.00038	0	0.0038	0	0	0	0.26
1427	0.96	0	0.00065	0.042	0	0.00056	0	0	0	0.26
1428	0.9	0	0.053	0.0038	0	0.046	0.0011	0	0	0.26
1429	0.85	0.019	0.06	0	0	0.052	0.018	0	0	0.26
1430	0.95	0	0.029	0.0008	0	0.025	4.4e-06	0	0	0.26
1431	0.81	0.023	0.069	0	0	0.06	0.034	0	0	0.26
1432	0.73	0.067	0.11	0	0	0.092	0.0017	0	0	0.26
1433	0.82	0	0.096	1.5e-05	0	0.083	3.9e-06	0	0	0.26
1434	0.96	0	0.019	0.0016	0	0.016	1.7e-06	0	0	0.26
1435	0.88	0.015	0.054	0	0	0.047	0.00016	0	0	0.26
1436	0.86	0.019	0.067	0.00015	0	0.058	2.3e-05	0	0	0.26
1437	0.58	0.064	0.19	0	0	0.16	0.007	0	0	0.26
1438	0.91	0.0083	0.027	0.022	0	0.024	0.004	0	0	0.26
1439	1	3.2e-06	3.8e-05	0.003	0	3.3e-05	0	0	0	0.26
1440	0.79	0	0	0	0	0	0	0.21	0	0.26
1441	0.93	0.0079	0.031	0	0	0.027	0.00037	0	0	0.26
1442	0	0	0	0	0	0	0	1	7	0
1443	0.87	0.018	0.055	0.0046	0	0.048	0.0035	0	0	0.26
1444	0.99	0.00018	0.0011	0.0067	0	0.00099	3.3e-06	0	0	0.26
1445	0.11	0	0.47	0	0	0.41	0.011	0	2	0.31
1446	0.47	0.082	0.23	0	0	0.2	0.028	0	0	0.26
1447	0.79	0	0	0	6.1e-06	0	0	0.21	0	0.26
1448	0.95	0	0.015	0.019	0	0.013	3.7e-05	0	0	0.26
1449	0.97	0	0.0046	0.018	0	0.0039	0	0	0	0.26
1450	0.79	0	0	0	9.2e-06	0	0	0.21	0	0.26
1451	0.95	0	0.0028	0.043	0	0.0024	0	0	0	0.26
1452	0.28	0	4e-06	0.72	0	3.4e-06	0	0	3	0.2
1453	0.96	0	0.019	0.0014	0	0.017	0	0	0	0.26
1454	0.9	0	0.051	3.1e-05	0	0.044	0	0	0	0.26
1455	0.99	0	0.00029	0.0096	0	0.00025	0	0	0	0.26
1456	0.94	0	0.033	0.0018	0	0.028	2.4e-05	0	0	0.26
1457	0.76	0.00045	0.097	0.003	0	0.084	0.054	0	0	0.26
1458	1	0	0.00063	0.0036	0	0.00055	0	0	0	0.26
1459	0.66	0	0.18	9.9e-05	0	0.15	0.0041	0	0	0.26
1460	0.84	0	0.00017	0.16	0	0.00014	0	0	0	0.26
1461	0	0	0	0	0.004	0	0	1	7	0
1462	0	0	0	0	0.0034	0	0	1	7	0
1463	0.96	0	0.0062	0.033	0	0.0054	0	0	0	0.26
1464	0.11	0	3.3e-06	0.89	0	2.9e-06	0	0	3	0.2
1465	0.74	0.0059	0.016	0	0	0.014	0.22	0	0	0.26
1466	0	0	0	0	0.0002	0	0	1	7	0
1467	0.95	0	0.026	0.0031	0	0.023	1.9e-05	0	0	0.26
1468	0.86	0	0.072	0.0013	0	0.062	0.001	0	0	0.26
1469	0	0	0	0	1	0	0	0	4	0.029
1470	0.99	0	0.0037	0.0017	0	0.0032	0	0	0	0.26
1471	1	0	0.0012	0.0025	0	0.001	0	0	0	0.26
1472	0.79	0	0.00057	0.21	0	0.00049	0	0	0	0.26
1473	0.34	0.18	0.23	0	0	0.2	0.054	0	0	0.26
1474	0.87	0	0.001	0.13	0	0.00088	0	0	0	0.26
1475	0.72	0	0.15	0.00027	0	0.13	0.0062	0	0	0.26
1476	0	0	0	0	0.00079	0	0	1	7	0
1477	0	0	0	0	0.0082	0	0	0.99	7	0
1478	0.99	0	0.0019	0.0079	0	0.0017	0	0	0	0.26
1479	0.97	0	0.0084	0.019	0	0.0072	0	0	0	0.26
1480	0.73	0	3.1e-05	0.27	0	2.7e-05	0	0	0	0.26
1481	0.97	0.00093	0.0026	0	0	0.0022	0.023	0	0	0.26
1482	0.82	0	0.095	0.00034	0	0.083	0.00081	0	0	0.26
1483	0.95	0	0.0088	0.034	0	0.0076	8.8e-06	0	0	0.26
1484	0.65	0	0.0016	0.35	0.0014	0.0013	0	0	0	0.26
1485	0.89	0	0.058	2.6e-05	0	0.05	0	0	0	0.26
1486	0.66	7.5e-06	0.15	0.00047	0	0.13	0.052	0	0	0.26
1487	0	0	0	0	0.00058	0	0	1	7	0
1488	0.96	0	0.0046	0.034	0	0.004	0	0	0	0.26
1489	0.4	0.00027	0.19	0.00013	0	0.16	0.25	0	0	0.26
1490	0.64	0	0.18	0	0	0.16	0.023	0	0	0.26
1491	0	0	0	0	1.4e-05	0	0	1	7	0
1492	0.92	0	0.015	0.053	0	0.013	0.00035	0	0	0.26
1493	0.94	3.1e-05	0.033	0	0	0.028	0.00025	0	0	0.26
1494	1.5e-05	0.92	0.00015	0	0	0.00013	0.081	0	1	0.58
1495	0.91	0	0.041	0.014	0	0.035	0.0031	0	0	0.26
1496	0	1	0	0	0	0	0	0	1	0.58
1497	0.53	0.041	0.11	0	0	0.099	0.22	0	0	0.26
1498	0.96	0	0.011	0.02	0	0.0098	1.2e-05	0	0	0.26
1499	0.68	1.1e-06	0.15	0.00038	0	0.13	0.032	0	0	0.26
1500	0.0053	0	0.52	0	0	0.45	0.025	0	2	0.31
1501	0.0052	0.0059	0.028	0	0	0.024	0.94	0	6	0.42
1502	0.97	0	0.005	0.021	0	0.0043	0	0	0	0.26
1503	0.93	0	0.0046	0.063	0	0.004	0	0	0	0.26
1504	0.92	0	0.034	0.013	0	0.029	0.0016	0	0	0.26
1505	0.9	0	0.047	0.01	0	0.041	0.0037	0	0	0.26
1506	0.96	0	0.0011	0.039	0	0.00096	0	0	0	0.26
1507	0.96	0	0.0041	0.029	0	0.0035	0	0	0	0.26
1508	0	0	0	0	0.0026	0	0	1	7	0
1509	0.9	5.1e-06	0.043	0.015	0	0.037	0.0044	0	0	0.26
1510	0	0	0	0	0	0	0	1	7	0
1511	0	0	0	0	5.1e-05	0	0	1	7	0
1512	0.91	0	0.049	0.0018	0	0.042	0.00018	0	0	0.26
1513	1	0	6.6e-05	0.0027	0	5.7e-05	0	0	0	0.26
1514	0	0	0	0	0.0047	0	0	1	7	0
1515	0.99	0	0.0025	0.00042	0	0.0021	0	0	0	0.26
1516	0.98	0	0.011	0.002	0	0.0097	0	0	0	0.26
1517	0.96	0	0.017	0.0062	0	0.014	5.9e-06	0	0	0.26
1518	0.83	0.04	0.07	0	0	0.06	0.00031	0	0	0.26
1519	0.9	0	0.014	0.076	6.8e-05	0.012	0.00037	0	0	0.26
1520	0.97	0	0.016	0.00081	0	0.014	0	0	0	0.26
1521	0.85	0	0.08	0.00026	0	0.069	0.00011	0	0	0.26
1522	0.97	0	0.015	0.0061	0	0.013	3.7e-06	0	0	0.26
1523	0.2	0	0.34	2.5e-06	0	0.3	0.16	0	2	0.31
1524	0.94	0	0.016	0.035	0	0.014	0.00011	0	0	0.26
1525	0.88	0.0002	0.05	0.016	0	0.044	0.014	0	0	0.26
1526	0.93	0.015	0.029	0	0	0.025	0.0021	0	0	0.26
1527	0	0	0	0	9.7e-05	0	0	1	7	0
1528	0.99	0.0013	0.0038	0	0	0.0033	0.00029	0	0	0.26
1529	0.95	0	0.02	0.0087	0	0.017	2.7e-05	0	0	0.26
1530	0.86	0	0.00019	0.14	0	0.00017	0	0	0	0.26
1531	0.94	0	0.021	0.016	0	0.019	0.00012	0	0	0.26
1532	0.98	0	0.0073	0.011	0	0.0064	0	0	0	0.26
1533	0	0	0	0	1	0	0	0	4	0.029
1534	0	0	0	0	1	0	0	0	4	0.029
1535	0.85	0	0.078	0.00017	0	0.068	4.7e-05	0	0	0.26
1536	0.9	3.4e-05	0.042	0.02	0	0.036	0.0068	0	0	0.26
1537	0.93	0	0.013	0.041	0	0.011	5.8e-05	0	0	0.26
1538	0.81	0.002	0.0047	0	0	0.0041	0.18	0	0	0.26
1539	0.98	0	0.0075	0.003	0	0.0065	0	0	0	0.26
1540	0.66	0.077	0.11	0	0	0.096	0.054	0	0	0.26
1541	0.9	0	0.052	9.8e-05	0	0.045	0	0	0	0.26
1542	0.46	0	0.00021	0.54	0	0.00018	0	0	3	0.2
1543	0.39	0.17	0.23	0	0	0.2	0.013	0	0	0.26
1544	0.91	0	0.007	0.075	0	0.006	9e-06	0	0	0.26
1545	0	0	0	0	9.4e-06	0	0	1	7	0
1546	0.96	0	0.0021	0.039	0	0.0018	0	0	0	0.26
1547	1	0	0.00079	0.001	0	0.00068	0	0	0	0.26
1548	0.96	0.0078	0.019	0	0	0.016	5.4e-06	0	0	0.26
1549	0.64	0.00055	0.0015	0	0	0.0013	0.35	0	0	0.26
1550	0.98	0	0.011	4.1e-05	0	0.0095	0	0	0	0.26
1551	0.9	0.019	0.035	0	0	0.03	0.017	0	0	0.26
1552	0	0	0	0	6.8e-05	0	0	1	7	0
1553	0.99	0	0.005	3.8e-05	0	0.0043	0	0	0	0.26
1554	0.15	0.25	0.31	0	0	0.27	0.025	0	2	0.31
1555	0	0	0	0	1	0	0	0	4	0.029
1556	0.87	0	0.0034	0.12	0	0.0029	0	0	0	0.26
1557	0.94	0	0.033	0.0018	0	0.028	2.4e-05	0	0	0.26
1558	0.85	0	0.077	0.0024	0	0.067	0.0045	0	0	0.26
1559	0.8	0.0017	0.004	0	0	0.0035	0.19	0	0	0.26
1560	0.98	0	0.00067	0.014	0	0.00058	0	0	0	0.26
1561	0.88	0	0.055	0.0071	0	0.048	0.0047	0	0	0.26
1562	0	0	0	0	0.00094	0	0	1	7	0
1563	0.84	0.00012	0.069	0.0072	0	0.06	0.021	0	0	0.26
1564	0.98	0	0.0018	0.017	0	0.0016	0	0	0	0.26
1565	0.66	0	0.00011	0.34	0	9.9e-05	0	0	0	0.26
1566	0.7	0	0.16	0.00014	0	0.14	0.0036	0	0	0.26
1567	0.86	0	0.00088	0.14	0	0.00076	0	0	0	0.26
1568	0.48	0	0.28	5.4e-06	0	0.24	0.0015	0	0	0.26
1569	0.75	0	0.14	0.00014	0	0.12	0.0011	0	0	0.26
1570	0	0	0	0	3.7e-05	0	0	1	7	0
1571	0.52	0	0.26	6e-06	0	0.22	0.00074	0	0	0.26
1572	0.3	0.19	0.24	0	0	0.21	0.061	0	0	0.26
1573	0	0	0	0	1	0	0	0	4	0.029
1574	0.95	0.011	0.023	0	0	0.02	0.00081	0	0	0.26
1575	0.97	0.005	0.012	0	0	0.011	3e-05	0	0	0.26
1576	0	0	0	0	1	0	0	0	4	0.029
1577	1	0	0.0016	7.6e-05	0	0.0014	0	0	0	0.26
1578	0.73	0	0.15	2e-05	0	0.13	5.9e-05	0	0	0.26
1579	0.9	0.022	0.039	0	0	0.034	0.0041	0	0	0.26
1580	0.88	0.00079	0.0021	0	0	0.0019	0.12	0	0	0.26
1581	0.71	0.068	0.099	0	0	0.086	0.041	0	0	0.26
1582	0.66	0	0.18	7.9e-05	0	0.16	0.0035	0	0	0.26
1583	0.42	0	0.00023	0.58	0	0.0002	0	0	3	0.2
1584	0.75	2e-05	0.11	0.0016	0	0.099	0.033	0	0	0.26
1585	0.95	0	0.021	0.011	0	0.018	6e-05	0	0	0.26
1586	0.94	0	0.03	7.1e-05	0	0.026	0	0	0	0.26
1587	0.97	0	0.011	0.0051	0	0.0098	0	0	0	0.26
1588	0.55	0.07	0.2	0	0	0.17	0.019	0	0	0.26
1589	0.83	0	0.09	0.00019	0	0.078	0.00021	0	0	0.26
1590	0.98	0	0.0084	0.0017	0	0.0072	0	0	0	0.26
