SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3	dcf4	dcf5
717	0	0	0	0	1	0	0	0.00017	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
718	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
719	0	0	0	0	0.27	0.058	0	0.68	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
720	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
721	0	0.0001	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
722	0	0	0	0	0.98	0	0	0.018	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
723	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
724	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
725	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
726	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
728	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
729	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
730	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
731	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
732	0	0	0	0	1	0	0	0.00025	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
733	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
734	0	0	0	0	0.97	0	0	0.033	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
735	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
736	0	0.0016	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
737	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
738	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
739	0	0	0	0	4.2e-06	1	0	0.00021	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
741	0	0	0	0	0.24	3.7e-06	0	0.76	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
742	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
743	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
744	0	0	0	0	1	0	0	1.6e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
745	0	0	0	0	0.96	1.8e-05	0	0.042	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
747	0	0	0	0	1	0	0	9.7e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
748	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
749	0	0	0	0	0.73	0	0	0.27	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
750	0	0	0	0	1	0	0	1.9e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
751	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
752	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
753	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
754	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3.8e-06	9	0.44	0.79	0	0	0	0
755	0	0	0	0	1	0	0	0.00025	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
756	0	0	0	0	0.49	0.49	0	0.016	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
757	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
758	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
759	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
760	0	0.0046	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
761	0	0	0	0	0.96	0.00016	0	0.039	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
762	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
763	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
764	0	0	0	0	1	0	0	7e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
765	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
766	0	0	0	0	0.06	7.1e-05	0	0.94	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
767	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
768	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
769	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
770	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
771	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
772	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
773	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
774	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
775	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
776	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
777	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
778	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
779	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
780	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
781	0	0	0	0	0.76	1.8e-06	0	0.24	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
782	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
783	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
784	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
785	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
786	0	0	0	0	0	0	0.84	0	0.16	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
787	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
788	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
789	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
790	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
791	0	0	0	0	1	0	0	0.0031	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
792	0	0	0	0	0.039	0	0	0.96	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
793	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
794	0	0	0	0	0.05	0.042	0	0.91	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
795	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
796	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
797	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
798	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
799	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
800	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
801	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
803	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
804	0	0	0	0	1	0	0	0.00017	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
805	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
806	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.27	0	0	0	0	0.038
807	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
808	0	0	0	0	3.2e-05	1	0	0.00029	0	0	0	4.8e-06	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
810	0	0	0	0	1	0	0	0.0011	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
811	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
812	0	0	0	0	1	0	0	2.2e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
813	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
814	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
815	0	0	0	0	0.2	0.63	0	0.17	0	0	0	2.9e-05	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
816	0	0	0	0	1	0	0	1.4e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
817	0	0	0	0	1	0	0	6.9e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
818	0	4.6e-06	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
819	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
820	0	0	0	0	1	0	0	0.00029	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
821	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
822	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
823	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
825	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
826	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
827	0	0	0	0	1	0	0	0.0001	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
828	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
829	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
830	0	0	0	0	8.2e-06	0.97	0	0.028	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
831	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
832	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
833	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
834	0	0	0	0	0.43	0	0	0.14	0	0	0.43	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
835	7.4e-06	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
836	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
837	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
838	0	0	0.99	0	0.011	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
839	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
840	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
841	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
842	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
843	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
844	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
845	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
846	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
847	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
848	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
849	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
850	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
851	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
852	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
853	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
854	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
855	0	1	0	0	0	0	0	0	0	0	0.00021	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
856	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
857	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
858	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
859	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
860	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
861	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
862	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
863	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
864	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
865	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
866	0	0	0	0	1	0	0	5.8e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
867	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
868	0	0	0	0	0.017	0	0	0	0	0	0	0	0	0	0.98	0	14	0.03	0	0	0	0	0
869	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
870	0	0	0	0	1	0	0	0.003	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
872	0	0	0	0	0.99	0	0	0.0066	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
873	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
874	0	0	0	0	1	0	0	2.7e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
875	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
877	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
878	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
879	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
880	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
881	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
883	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
884	0	0	0	0	1	0	0	3.2e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
885	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
887	0	0	0	0	1	0	0	4.5e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
888	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
889	0	0	0	0	0.9	1.7e-06	0	0.099	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
890	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
891	0	0	0	0	0.98	0.0009	0	0.021	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
892	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
893	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
894	0	0	0	0	6.8e-06	0	0	1	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
895	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
896	0	0.14	0	0	0.14	0.14	0	0.14	0	0	0.14	0.14	0	0	0	0.14	1	0.03	0	0.11	0.054	0.14	0
897	0	0	0	0	1	0	0	4.6e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
898	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
899	0	0	0	0	5.3e-05	0	0	1	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
900	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
901	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
902	0	0	0	0	1	0	0	4.7e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
903	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
904	0	0	0	0	0.002	0	0	1	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
905	0	0	0	0	0.9	0	0	0.1	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
906	0	0	0	0	0.98	0	0	0.015	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
908	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
909	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
910	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
911	0	0	0	0	0.3	0	0	0.7	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
912	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
913	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
914	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
915	0	0	0	0	0.89	0.048	0	0.065	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
916	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
917	0	0	0	0	1	1.5e-06	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
918	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
919	0	0	0	0	0.98	0	0	0.021	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
920	0	0	0	0	0	0	0.00011	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
921	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
922	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
923	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
924	0	0	0	0	0.029	0	0	0.97	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
925	0	0	0	0	0.69	0	0	0.31	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
926	0	0	0	0	1	0	0	0.00035	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
927	2.4e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
928	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
929	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
930	0	0	0	0	1	0	0	0.0029	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
931	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
932	0	0	0	0	1	0	0	8.2e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
933	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
934	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
935	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
936	0	0	0	0	0.99	0	0	0.013	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
937	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
938	0	0	0	0	0.35	0	0	0.65	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
939	0	0	0	0	1	0	0	0.00026	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
940	0	0	0	0	1	0	0	3.6e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
941	0	0	0	0	0.76	1.3e-06	0	0.24	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
942	0	0	0	0	0	0	1	0	0	0	1.2e-06	0	0	0	0	0	6	0	0	0	0	0.047	0.34
943	0	0	0	0	0.99	2.3e-06	0	0.014	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
944	0	0	0	0	1	0	0	2e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
946	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
947	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
948	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
949	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.27	0	0	0	0	0.038
950	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
951	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
952	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
