SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3	dcf4	dcf5
957	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
958	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
959	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
960	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
961	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
962	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
963	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
964	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
965	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
966	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
967	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
968	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
969	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
970	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
971	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
972	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
973	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
974	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
975	0	0	0.018	0.97	0.0076	0	0	0	3	0	0	0.054	0	0.047	0
976	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
977	0	0	0	0	1	0	0	0.0012	4	0.03	0.034	0.054	0.054	0.14	0.11
978	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
979	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
980	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
981	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
982	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
983	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
984	1	0	0	0	0	6.3e-05	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
985	0	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
986	0.62	0	0	0	0	0.38	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
987	0.012	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
988	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
989	0.017	0	0	0	0	0.98	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
990	0.001	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
991	0	0	0	3.1e-05	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
992	0	0	0.0065	0.99	3.4e-05	0	0	0	3	0	0	0.054	0	0.047	0
993	0	0	0.058	0.94	6.4e-06	0	0	0	3	0	0	0.054	0	0.047	0
994	0	0	0	0.00034	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
995	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
996	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
997	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
998	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
999	0.73	0	0	0	0	0.27	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1000	0.44	0	0	0	0	0.56	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1001	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1002	0.72	0	0	0	0	0.28	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1003	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1004	0.98	0	0	0	0	0.019	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1005	0.0081	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1006	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1007	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1008	0.00057	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1009	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1010	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1011	0.98	0	0	0	0	0.018	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1012	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1013	0.48	0	0	0	0	0.52	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1014	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1015	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1016	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1017	0	0	0	0.00042	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1018	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1019	0.3	0	0	0	0	0.7	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1020	0.58	0	0	0	0	0.42	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1021	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1022	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1023	2.7e-05	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1024	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1025	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1026	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1027	0	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1028	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1029	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
1030	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1031	0.93	0	0	0	0	0.074	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1032	0	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1033	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
1034	0.0052	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1035	0	0	0.85	0	0.12	0	0	0.028	2	0	0	0.054	0.11	0.093	0
1036	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
1037	0.91	0	0	0	0	0.092	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1038	0.0074	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1039	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1040	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1041	0.22	0	0	0	0	0.78	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1042	0.72	0	0	0	0	0.28	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1043	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1044	0.0065	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1045	0.98	0	0	0	0	0.017	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1046	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1047	0	0	0.1	0.9	0.00076	0	0	0	3	0	0	0.054	0	0.047	0
1048	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1049	0.067	0	0	0	0	0.93	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1050	0.27	0	0	0	0	0.73	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1051	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1052	1	0.00056	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1053	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1054	0	0	1	0	3.5e-06	0	0	0	2	0	0	0.054	0.11	0.093	0
1055	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1056	0.67	0	0	0	0	0.33	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1057	0	0	0	0.00017	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1058	0.1	0	0	0	0	0.9	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1059	0	0	0	0.00025	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1060	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1061	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1062	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1063	0.00075	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1064	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1065	0.14	0	0	0	0	0.86	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1066	0.61	0	0	0	0	0.39	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1067	0	0	0	3.9e-05	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1068	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1069	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1070	0.027	0	0	0	0	0.97	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1071	0	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1072	1	0	0	0	0	0.0019	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1073	0	0	0	0.0011	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1074	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1075	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1076	0	0	0	1.6e-05	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1077	0.074	0	0	0	0	0.93	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1078	0	0	0	1.1e-05	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1079	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1080	0.55	0	0	0	0	0.45	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1081	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1082	0.0062	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1083	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
1084	0.0018	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1085	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1086	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1087	0	0	5.6e-05	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1088	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1089	0.15	0	0	0	0	0.85	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1090	0.22	0	0	0	0	0.78	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1091	0	0	0.0021	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1092	1	0	0	0	0	0.00066	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1093	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1094	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1095	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1096	0.06	0	0	0	0	0.94	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1097	0.0041	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1098	0.5	0	0	0	0	0.5	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1099	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1100	0.56	0	0	0	0	0.44	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1101	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1102	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1103	0	0	0.0064	0	0.99	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1104	0.44	0	0	0	0	0.56	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1105	0.18	0	0	0	0	0.82	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1106	0	0	0.99	0.0047	0.0071	0	0	0	2	0	0	0.054	0.11	0.093	0
1107	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1108	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1109	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1110	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1111	0.064	0	0	0	0	0.94	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1112	0.64	0	0	0	0	0.36	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1113	0.0023	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1114	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1115	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
1116	0	0	0.0044	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1117	0.097	0	0	0	0	0.9	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1118	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1119	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1120	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
1121	0	0	0.00037	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1122	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1123	0.81	0	0	0	0	0.19	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1124	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
1125	0.36	0	0	0	0	0.64	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1126	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1127	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1128	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1129	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1130	0.058	0	0	0	0	0.94	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1131	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1132	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1133	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1134	0.082	0	0	0	0	0.92	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1135	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1136	0.17	0	0	0	0	0.83	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1137	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1138	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1139	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1140	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1141	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1142	0	0	2.1e-05	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1143	0.055	0	0	0	0	0.94	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1144	0	0	0.96	4.5e-05	0.037	0	0	0	2	0	0	0.054	0.11	0.093	0
1145	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1146	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1147	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
1148	0.0018	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1149	0.006	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1150	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1151	0.03	0	0	0	0	0.97	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1152	0.67	0	0	0	0	0.33	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1153	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1154	0	0	1.6e-05	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1155	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
1156	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1157	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
1158	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
1159	0.37	0	0	0	0	0.63	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1160	0.39	0	0	0	0	0.61	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1161	0.97	0	0	0	0	0.032	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1162	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1163	0.17	0	0	0	0	0.83	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1164	0.021	0	0	0	0	0.98	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1165	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1166	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1167	0.011	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1168	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1169	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1170	0.0061	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1171	0.0034	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1172	0.97	0	0	0	0	0.03	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1173	0.74	0	0	0	0	0.26	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1174	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
1175	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
1176	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
1177	0	0	0	0	1.7e-05	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1178	0.19	0	0	0	0	0.81	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1179	0	0	1	0	0.00082	0	0	0	2	0	0	0.054	0.11	0.093	0
1180	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
1181	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1182	0.62	0	0	0	0	0.38	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1183	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1184	0	2.7e-05	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1185	0	0	0.054	0.95	0	0	0	0	3	0	0	0.054	0	0.047	0
1186	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1187	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1188	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1189	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1190	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1191	0	0	0	0	0.91	0	0	0.091	4	0.03	0.034	0.054	0.054	0.14	0.11
1192	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1193	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1194	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1195	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1196	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1197	0.73	0	0	0	0	0.27	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1198	0	0	0.00095	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1199	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1200	0	0	2.6e-05	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1201	0.12	0	0	0	0	0.88	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1202	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1203	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1204	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
1205	1	0	0	0	0	0.00058	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1206	0.021	0	0	0	0	0.98	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1207	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1208	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1209	3.7e-05	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1210	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
1211	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1212	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1213	0	0	0.029	0.97	3.3e-06	0	0	0	3	0	0	0.054	0	0.047	0
1214	0.0057	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1215	0.015	0	0	0	0	0.98	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1216	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1217	0.12	0	0	0	0	0.88	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1218	0.32	0	0	0	0	0.68	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1219	0.21	0	0	0	0	0.79	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1220	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1221	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1222	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1223	0.0041	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1224	0	0	0.0022	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1225	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1226	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1227	0.0028	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1228	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1229	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1230	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1231	0.05	0	0	0	0	0.95	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1232	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1233	0.018	0	0	0	0	0.98	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1234	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
1235	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1236	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1237	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1238	0.008	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1239	0.2	0	0	0	0	0.8	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1240	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1241	0	0	1	0	0.0012	0	0	0	2	0	0	0.054	0.11	0.093	0
1242	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1243	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1244	0.85	0	0	0	0	0.15	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1245	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1246	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1247	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1248	0.0026	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1249	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
1250	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1251	0.00017	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1252	0.034	0	0.97	0	5.9e-06	0	0	0	2	0	0	0.054	0.11	0.093	0
1253	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1254	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1255	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1256	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1257	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1258	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1259	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1260	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
1261	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1262	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1263	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1264	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1265	0	0	1	0	0.004	0	0	0	2	0	0	0.054	0.11	0.093	0
1266	0	0	0	0.00044	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1267	0.16	0	0	0	0	0.84	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1268	0	0	0.98	0	0.02	0	0	0	2	0	0	0.054	0.11	0.093	0
1269	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1270	0	0	0	0.0036	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1271	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1272	0.53	0	0	0	0.2	0.27	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1273	0.033	0	0	0	0	0.97	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1274	0.67	0	0	0	0	0.33	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1275	0.0017	0	0	0.022	0	0.98	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
