SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
708	0.049	0.049	0.049	0	5e-06	0.0013	5.2e-06	0.00035	0.27	0.049	5.2e-06	0.54	11	0.16
709	4.3e-05	4.3e-05	4.3e-05	0.45	0	0.0011	0	0.55	0	4.3e-05	0	0	7	0.071
710	0.031	0.031	0.031	0.093	0	0.025	0	0.74	0.013	0.031	0	0.00087	7	0.071
711	0.12	0.12	0.12	0.0056	0	0.045	0	0.36	0.079	0.12	0	0.0064	7	0.071
712	0.14	0.14	0.14	0.004	0	0.035	0	0.23	0.14	0.14	0	0.038	7	0.071
713	0.012	0.012	0.012	1.2e-06	0.0095	0.00048	0.0099	0.0005	0.079	0.012	0.0099	0.84	11	0.16
714	0.012	0.012	0.012	0	0.0045	0.00037	0.0047	0.00026	0.084	0.012	0.0047	0.86	11	0.16
715	0.16	0.16	0.16	0	0	0.0084	0	0.0033	0.31	0.16	0	0.046	8	0.12
716	0.063	0.063	0.063	0.04	0	0.035	0	0.63	0.034	0.063	0	0.0035	7	0.071
717	0.073	0.073	0.073	0.012	0	0.049	0	0.63	0.022	0.073	0	0.0003	7	0.071
718	0.019	0.019	0.019	0.15	0	0.018	0	0.74	0.0071	0.019	0	0.00048	7	0.071
719	0.024	0.024	0.024	1.3e-05	0.0051	0.0014	0.0053	0.0025	0.11	0.024	0.0053	0.77	11	0.16
720	0.00024	0.00024	0.00024	0	0.014	0	0.015	0	0.01	0.00024	0.015	0.94	11	0.16
721	0.13	0.13	0.13	0.0024	3.3e-06	0.026	3.5e-06	0.15	0.19	0.13	3.5e-06	0.11	8	0.12
722	0.066	0.066	0.066	0.004	0.0035	0.011	0.0036	0.086	0.15	0.066	0.0036	0.47	11	0.16
723	7.8e-05	7.8e-05	7.8e-05	0	0.22	0	0.23	0	0.0023	7.8e-05	0.23	0.32	11	0.16
724	0.00048	0.00048	0.00048	0	0.00057	0	0.0006	0	0.02	0.00048	0.0006	0.98	11	0.16
725	0.0079	0.0079	0.0079	0.15	0	0.014	0	0.81	0.0012	0.0079	0	9.6e-06	7	0.071
726	0.19	0.19	0.19	0.00013	0	0.05	0	0.12	0.082	0.19	0	0.00082	0	0.11
727	0.058	0.058	0.058	0.00031	0.0016	0.0061	0.0016	0.023	0.17	0.058	0.0016	0.57	11	0.16
728	0.11	0.11	0.11	3.1e-05	6.3e-06	0.0085	6.6e-06	0.013	0.27	0.11	6.6e-06	0.29	11	0.16
729	0.0047	0.0047	0.0047	0.14	0	0.012	0	0.83	0.00046	0.0047	0	1.1e-06	7	0.071
730	0.13	0.13	0.13	0.0067	0	0.037	0	0.31	0.11	0.13	0	0.026	7	0.071
731	0.025	0.025	0.025	7.3e-06	0.0033	0.0013	0.0034	0.002	0.12	0.025	0.0034	0.77	11	0.16
732	0.11	0.11	0.11	7.3e-06	1.9e-06	0.0068	2e-06	0.0068	0.29	0.11	2e-06	0.27	8	0.12
733	0.1	0.1	0.1	0.017	0	0.038	0	0.45	0.077	0.1	0	0.015	7	0.071
734	0.086	0.086	0.086	0.0026	0.00054	0.014	0.00057	0.09	0.18	0.086	0.00057	0.37	11	0.16
735	0.074	0.074	0.074	0.00014	0.00024	0.007	0.00025	0.019	0.21	0.074	0.00025	0.47	11	0.16
736	0.085	0.085	0.085	0.0024	0.00061	0.013	0.00064	0.085	0.18	0.085	0.00064	0.38	11	0.16
737	0.043	0.043	0.043	0.00016	0.0018	0.004	0.0019	0.013	0.15	0.043	0.0019	0.66	11	0.16
738	0	0	0	0	0.019	0	0.02	0	0	0	0.02	0.94	11	0.16
739	0.11	0.11	0.11	0.0058	1.6e-05	0.024	1.6e-05	0.19	0.17	0.11	1.6e-05	0.16	7	0.071
740	0.057	0.057	0.057	0.00012	0.00086	0.0052	0.0009	0.014	0.18	0.057	0.0009	0.57	11	0.16
741	3.5e-05	3.5e-05	3.5e-05	0	0.046	0	0.048	0	0.0029	3.5e-05	0.048	0.86	11	0.16
742	5.1e-05	5.1e-05	5.1e-05	0	0.088	0	0.092	0	0.0012	5.1e-05	0.092	0.73	11	0.16
743	0	0	0	0	0.17	0	0.17	0	0	0	0.17	0.49	11	0.16
744	0	0	0	0	0.033	0	0.035	0	0	0	0.035	0.9	11	0.16
745	0.00038	0.00038	0.00038	0	0.06	2.3e-06	0.063	0	0.01	0.00038	0.063	0.8	11	0.16
746	0.011	0.011	0.011	0	0.0073	0.00039	0.0076	0.00032	0.078	0.011	0.0076	0.85	11	0.16
747	0	0	0	0	0.29	0	0.31	0	0	0	0.31	0.093	6	0.24
748	0	0	0	0	0.025	0	0.026	0	0	0	0.026	0.92	11	0.16
749	0	0	0	0	0.058	0	0.06	0	0	0	0.06	0.82	11	0.16
750	0.0079	0.0079	0.0079	6.6e-06	0.026	0.00044	0.027	0.00088	0.044	0.0079	0.027	0.84	11	0.16
751	0	0	0	0	0.031	0	0.032	0	0	0	0.032	0.9	11	0.16
752	0	0	0	0	0.25	0	0.26	0	4.9e-05	0	0.26	0.24	6	0.24
753	0.058	0.058	0.058	0.00085	0.0009	0.0078	0.00094	0.039	0.14	0.058	0.00094	0.57	11	0.16
754	0.058	0.058	0.058	0.011	0.0031	0.012	0.0033	0.13	0.12	0.058	0.0033	0.49	11	0.16
755	0.061	0.061	0.061	0.064	0	0.029	0	0.61	0.045	0.061	0	0.012	7	0.071
756	0.1	0.1	0.1	0.014	0	0.04	0	0.45	0.073	0.1	0	0.01	7	0.071
757	0.11	0.11	0.11	0.0071	8.6e-05	0.022	8.9e-05	0.19	0.17	0.11	8.9e-05	0.19	11	0.16
758	0.00059	0.00059	0.00059	0	0.027	3.6e-06	0.029	0	0.015	0.00059	0.029	0.9	11	0.16
759	0.13	0.13	0.13	0.0047	0	0.036	0	0.26	0.13	0.13	0	0.031	7	0.071
760	0	0	0	0	0.25	0	0.26	0	1.2e-05	0	0.26	0.24	6	0.24
761	0.036	0.036	0.036	0.00033	0.011	0.0037	0.012	0.016	0.12	0.036	0.012	0.68	11	0.16
762	0.15	0.15	0.15	0.00051	0	0.024	0	0.083	0.21	0.15	0	0.08	8	0.12
763	0.00038	0.00038	0.00038	0	0.22	7.3e-06	0.23	4e-06	0.0054	0.00038	0.23	0.32	11	0.16
764	0.013	0.013	0.013	2.6e-06	0.012	0.00059	0.013	0.00076	0.079	0.013	0.013	0.83	11	0.16
765	0.1	0.1	0.1	0.019	0	0.034	0	0.41	0.097	0.1	0	0.035	7	0.071
766	0.0003	0.0003	0.0003	0.43	0	0.0023	0	0.57	1.1e-05	0.0003	0	0	7	0.071
767	0.074	0.074	0.074	0.043	0	0.032	0	0.55	0.057	0.074	0	0.015	7	0.071
768	0.069	0.069	0.069	0.00092	0.0033	0.0089	0.0035	0.044	0.17	0.069	0.0035	0.49	11	0.16
769	0.15	0.15	0.15	0.0011	0	0.03	0	0.13	0.18	0.15	0	0.05	8	0.12
770	0	0	0	0	0.0058	0	0.0061	0	0	0	0.0061	0.98	11	0.16
771	0.076	0.076	0.076	0.044	0	0.032	0	0.54	0.064	0.076	0	0.021	7	0.071
772	0.012	0.012	0.012	2.4e-06	0.013	0.00055	0.014	0.00069	0.076	0.012	0.014	0.83	11	0.16
773	0.042	0.042	0.042	0.086	0	0.027	0	0.69	0.023	0.042	0	0.0031	7	0.071
774	0.0011	0.0011	0.0011	0.31	0	0.0048	0	0.68	6.5e-05	0.0011	0	0	7	0.071
775	0.027	0.027	0.027	0.1	0	0.024	0	0.75	0.01	0.027	0	0.00061	7	0.071
776	0.038	0.038	0.038	5.8e-06	0.00056	0.002	0.00058	0.0024	0.17	0.038	0.00058	0.68	11	0.16
777	0.14	0.14	0.14	0.002	0	0.028	0	0.15	0.18	0.14	0	0.079	8	0.12
778	0.0082	0.0082	0.0082	0	0.021	0.0003	0.022	0.0003	0.059	0.0082	0.022	0.84	11	0.16
779	0.14	0.14	0.14	0.0027	0	0.049	0	0.31	0.078	0.14	0	0.0036	7	0.071
780	0.075	0.075	0.075	0.032	0	0.036	0	0.58	0.046	0.075	0	0.0061	7	0.071
781	0.021	0.021	0.021	2.7e-06	0.003	0.00094	0.0032	0.0011	0.11	0.021	0.0032	0.79	11	0.16
782	0.00044	0.00044	0.00044	0	0.06	2.9e-06	0.062	0	0.011	0.00044	0.062	0.8	11	0.16
783	0.021	0.021	0.021	0	1.3e-05	0.00028	1.4e-05	3.4e-05	0.18	0.021	1.4e-05	0.73	11	0.16
784	0	0	0	0	0.072	0	0.075	0	0	0	0.075	0.78	11	0.16
785	0.00067	0.00067	0.00067	0	0.045	5.4e-06	0.047	0	0.015	0.00067	0.047	0.84	11	0.16
786	0.00037	0.00037	0.00037	0	0.0024	0	0.0025	0	0.016	0.00037	0.0025	0.98	11	0.16
787	0.17	0.17	0.17	0.00029	0	0.031	0	0.088	0.17	0.17	0	0.022	8	0.12
788	0.031	0.031	0.031	0.087	0	0.025	0	0.75	0.012	0.031	0	0.00067	7	0.071
789	0	0	0	0	0.072	0	0.075	0	0	0	0.075	0.78	11	0.16
790	0.071	0.071	0.071	0.0097	0.0031	0.014	0.0032	0.14	0.14	0.071	0.0032	0.4	11	0.16
791	0.031	0.031	0.031	9.9e-05	0.0085	0.0026	0.0089	0.0081	0.12	0.031	0.0089	0.72	11	0.16
792	0.0013	0.0013	0.0013	0	0.0023	7.9e-06	0.0024	0	0.027	0.0013	0.0024	0.96	11	0.16
793	0.00024	0.00024	0.00024	0	0.016	0	0.017	0	0.0093	0.00024	0.017	0.94	11	0.16
794	0.041	0.041	0.041	1.3e-05	0.00057	0.0027	0.00059	0.0042	0.15	0.041	0.00059	0.68	11	0.16
795	0.018	0.018	0.018	0.13	0.025	0.018	0.026	0.7	0.0064	0.018	0.026	0.00054	7	0.071
796	0.005	0.005	0.005	1.4e-05	0.089	0.00033	0.093	0.00095	0.028	0.005	0.093	0.68	11	0.16
797	0.061	0.061	0.061	0	6.6e-05	0.0017	6.9e-05	0.00044	0.28	0.061	6.9e-05	0.48	11	0.16
798	0.039	0.039	0.039	0.00024	0.003	0.0041	0.0031	0.016	0.12	0.039	0.0031	0.69	11	0.16
799	0.036	0.036	0.036	0.12	0.023	0.021	0.024	0.61	0.025	0.036	0.024	0.012	7	0.071
800	0.069	0.069	0.069	0.00054	0.0026	0.0087	0.0027	0.037	0.16	0.069	0.0027	0.5	11	0.16
801	0.061	0.061	0.061	0	9.1e-05	0.0019	9.5e-05	0.00065	0.26	0.061	9.5e-05	0.49	11	0.16
802	0.032	0.032	0.032	0.00028	0.0055	0.0035	0.0057	0.015	0.1	0.032	0.0057	0.73	11	0.16
803	0.15	0.15	0.15	4.4e-06	0.00097	0.011	0.001	0.0087	0.28	0.15	0.001	0.11	8	0.12
804	1.5e-05	1.5e-05	1.5e-05	0.0013	4.4e-05	1.9e-05	4.6e-05	0.0016	5.4e-06	1.5e-05	4.6e-05	1	11	0.16
805	6.9e-05	6.9e-05	6.9e-05	0.11	0.021	0.0026	0.022	0.82	0	6.9e-05	0.022	0	7	0.071
806	0.11	0.11	0.11	0.0053	0.023	0.046	0.024	0.4	0.05	0.11	0.024	0.0028	7	0.071
807	0.019	0.019	0.019	0.074	0.029	0.022	0.03	0.73	0.0048	0.019	0.03	0.00013	7	0.071
808	0.17	0.17	0.17	1.1e-05	0.0017	0.016	0.0018	0.016	0.24	0.17	0.0018	0.056	8	0.12
809	0.00085	0.00085	0.00085	0	2.8e-06	0	2.9e-06	0	0.036	0.00085	2.9e-06	0.96	11	0.16
810	0.00068	0.00068	0.00068	0.086	0.025	0.0066	0.027	0.83	1.1e-05	0.00068	0.027	0	7	0.071
811	0	0	0	0	0.079	0	0.083	0	0.00022	0	0.083	0.75	11	0.16
812	0.00076	0.00076	0.00076	0	0.028	8.2e-06	0.029	0	0.013	0.00076	0.029	0.9	11	0.16
813	0.0037	0.0037	0.0037	0.14	0.025	0.01	0.026	0.76	0.00033	0.0037	0.026	0	7	0.071
814	0.0011	0.0011	0.0011	0	0.15	3.8e-05	0.16	4.6e-05	0.01	0.0011	0.16	0.52	11	0.16
815	0.0003	0.0003	0.0003	0	0.0017	0	0.0017	0	0.011	0.0003	0.0017	0.98	11	0.16
816	0.046	0.046	0.046	0.073	0.025	0.026	0.026	0.6	0.029	0.046	0.026	0.009	7	0.071
817	0.19	0.19	0.19	0	0.00075	0.014	0.00078	0.0049	0.2	0.19	0.00078	0.0065	8	0.12
818	0.00016	0.00016	0.00016	0	7.9e-05	0	8.3e-05	0	0.011	0.00016	8.3e-05	0.99	11	0.16
819	0.0082	0.0082	0.0082	0	0.0025	0.00025	0.0026	0.00016	0.06	0.0082	0.0026	0.9	11	0.16
820	0.053	0.053	0.053	0	7e-05	0.0016	7.3e-05	0.0005	0.25	0.053	7.3e-05	0.54	11	0.16
821	0.077	0.077	0.077	0.021	0.013	0.021	0.013	0.27	0.11	0.077	0.013	0.23	7	0.071
822	0.12	0.12	0.12	0.0001	0.0024	0.014	0.0025	0.03	0.24	0.12	0.0025	0.22	8	0.12
823	0.074	0.074	0.074	0.0012	0.0038	0.011	0.0039	0.058	0.16	0.074	0.0039	0.46	11	0.16
824	0.0044	0.0044	0.0044	4.1e-06	0.071	0.00023	0.074	0.00047	0.028	0.0044	0.074	0.74	11	0.16
825	0.059	0.059	0.059	0	9.5e-05	0.0019	9.9e-05	0.0007	0.25	0.059	9.9e-05	0.51	11	0.16
826	0.042	0.042	0.042	0	5.4e-05	0.0012	5.6e-05	0.00035	0.21	0.042	5.6e-05	0.62	11	0.16
827	0.0077	0.0077	0.0077	0	0.0051	0.00026	0.0053	0.00022	0.054	0.0077	0.0053	0.9	11	0.16
828	0.084	0.084	0.084	0.00012	0.0016	0.0085	0.0017	0.021	0.21	0.084	0.0017	0.42	11	0.16
829	0.027	0.027	0.027	0	0.00028	0.0011	0.0003	0.00092	0.13	0.027	0.0003	0.76	11	0.16
830	0.0022	0.0022	0.0022	0	0.00029	1.6e-05	0.0003	0	0.038	0.0022	0.0003	0.95	11	0.16
831	0.15	0.15	0.15	0.00057	0.0072	0.028	0.0075	0.1	0.18	0.15	0.0075	0.059	8	0.12
832	0.017	0.017	0.017	0	0.00052	0.00058	0.00054	0.0004	0.098	0.017	0.00054	0.83	11	0.16
833	0.064	0.064	0.064	0.022	0.027	0.037	0.029	0.57	0.028	0.064	0.029	0.002	7	0.071
834	4.9e-05	4.9e-05	4.9e-05	0	0.015	0	0.015	0	0.0035	4.9e-05	0.015	0.95	11	0.16
835	0.082	0.082	0.082	0.011	0.0098	0.019	0.01	0.19	0.13	0.082	0.01	0.29	11	0.16
836	0.18	0.18	0.18	0.00011	0.0062	0.033	0.0064	0.072	0.14	0.18	0.0064	0.011	0	0.11
837	0.0047	0.0047	0.0047	6.5e-06	0.075	0.00027	0.078	0.00062	0.028	0.0047	0.078	0.72	11	0.16
838	0.028	0.028	0.028	0	0.00019	0.0011	0.0002	0.00076	0.14	0.028	0.0002	0.75	11	0.16
839	0.00018	0.00018	0.00018	0	0.079	0	0.082	0	0.0052	0.00018	0.082	0.75	11	0.16
840	0.029	0.029	0.029	0.0019	0.023	0.0042	0.024	0.033	0.081	0.029	0.024	0.69	11	0.16
841	0.15	0.15	0.15	0	0.00065	0.0093	0.00068	0.0052	0.29	0.15	0.00068	0.086	8	0.12
842	0.21	0.21	0.21	0	0.0044	0.05	0.0046	0.032	0.048	0.21	0.0046	3.4e-05	0	0.11
843	0.064	0.064	0.064	0.057	0.018	0.023	0.019	0.43	0.075	0.064	0.019	0.11	7	0.071
844	0.084	0.084	0.084	0.013	0.011	0.02	0.012	0.22	0.13	0.084	0.012	0.24	11	0.16
845	0.0033	0.0033	0.0033	0	0.018	8.6e-05	0.018	5.4e-05	0.031	0.0033	0.018	0.9	11	0.16
846	0.058	0.058	0.058	0	4.3e-05	0.0014	4.5e-05	0.00026	0.28	0.058	4.5e-05	0.48	11	0.16
847	0.051	0.051	0.051	0	7.3e-05	0.0015	7.6e-05	0.00051	0.24	0.051	7.6e-05	0.56	11	0.16
848	0.074	0.074	0.074	0.029	0.024	0.033	0.025	0.51	0.051	0.074	0.025	0.013	7	0.071
849	0.035	0.035	0.035	7.5e-05	0.002	0.003	0.002	0.0083	0.12	0.035	0.002	0.72	11	0.16
850	0.00014	0.00014	0.00014	0.48	0.011	0.0015	0.011	0.48	3.8e-06	0.00014	0.011	0	3	0.053
851	0.0031	0.0031	0.0031	0	0.016	7.6e-05	0.017	4.2e-05	0.03	0.0031	0.017	0.91	11	0.16
852	0.12	0.12	0.12	0.00012	0.0025	0.013	0.0026	0.032	0.23	0.12	0.0026	0.23	11	0.16
853	0.084	0.084	0.084	0.027	6.6e-05	0.025	6.9e-05	0.34	0.11	0.084	6.9e-05	0.16	7	0.071
854	0.12	0.12	0.12	0.0054	0	0.046	0	0.37	0.074	0.12	0	0.0074	7	0.071
855	0	0	0	0	0.067	0	0.07	0	0	0	0.07	0.79	11	0.16
856	0.00029	0.00029	0.00029	0	0.005	0	0.0052	0	0.01	0.00029	0.0052	0.97	11	0.16
857	0	0	0	0	0.031	0	0.032	0	3.6e-06	0	0.032	0.9	11	0.16
858	0.0079	0.0079	0.0079	0	0.00099	0.00019	0.001	7.6e-05	0.065	0.0079	0.001	0.9	11	0.16
859	0.0079	0.0079	0.0079	0.081	0	0.017	0	0.87	0.0008	0.0079	0	0	7	0.071
860	0.084	0.084	0.084	0.026	0	0.037	0	0.53	0.058	0.084	0	0.015	7	0.071
861	0.0013	0.0013	0.0013	0	0.054	5.6e-05	0.057	9e-05	0.0093	0.0013	0.057	0.82	11	0.16
862	0	0	0	0	0.0097	0	0.01	0	0	0	0.01	0.97	11	0.16
863	0.12	0.12	0.12	0.00043	4.5e-06	0.016	4.7e-06	0.056	0.21	0.12	4.7e-06	0.24	11	0.16
864	0.021	0.021	0.021	0.14	0	0.019	0	0.75	0.0075	0.021	0	0.00069	7	0.071
865	0.096	0.096	0.096	0.019	1.5e-05	0.028	1.5e-05	0.33	0.12	0.096	1.5e-05	0.12	7	0.071
866	0.16	0.16	0.16	0.00031	0.0062	0.027	0.0064	0.081	0.18	0.16	0.0064	0.048	8	0.12
867	0.034	0.034	0.034	2.2e-05	0.00068	0.0024	0.0007	0.0045	0.13	0.034	0.0007	0.73	11	0.16
868	0	0	0	0	0.01	0	0.011	0	0	0	0.011	0.97	11	0.16
869	0	0	0	0	0.015	0	0.015	0	0	0	0.015	0.96	11	0.16
870	0.093	0.093	0.093	0.00076	5.3e-05	0.013	5.6e-05	0.057	0.19	0.093	5.6e-05	0.37	11	0.16
871	0	0	0	0	0.019	0	0.02	0	0	0	0.02	0.94	11	0.16
872	0.0016	0.0016	0.0016	0	0.0064	1.9e-05	0.0067	3.3e-06	0.024	0.0016	0.0067	0.95	11	0.16
873	0	0	0	0	0.018	0	0.019	0	0	0	0.019	0.95	11	0.16
874	0	0	0	0	0.32	0	0.33	0	0	0	0.33	0.026	6	0.24
875	0.034	0.034	0.034	0.00031	0.0044	0.0037	0.0046	0.016	0.11	0.034	0.0046	0.73	11	0.16
876	0.0022	0.0022	0.0022	0	0	4.2e-06	0	0	0.064	0.0022	0	0.93	11	0.16
877	0.023	0.023	0.023	2.9e-06	0.00063	0.0011	0.00066	0.0013	0.11	0.023	0.00066	0.79	11	0.16
878	0.028	0.028	0.028	0.0049	0	0.053	0	0.83	0.0016	0.028	0	0	7	0.071
879	0.049	0.049	0.049	0.041	0	0.034	0	0.71	0.019	0.049	0	0.0012	7	0.071
880	0.12	0.12	0.12	0.005	0	0.03	0	0.22	0.15	0.12	0	0.096	7	0.071
881	0.012	0.012	0.012	0	0.0012	0.00039	0.0012	0.00026	0.077	0.012	0.0012	0.87	11	0.16
882	0.054	0.054	0.054	0.00028	0.00063	0.0059	0.00066	0.022	0.15	0.054	0.00066	0.61	11	0.16
883	0	0	0	0	0.11	0	0.12	0	0	0	0.12	0.65	11	0.16
884	2.1e-06	2.1e-06	2.1e-06	0	0.047	0	0.049	0	0.00056	2.1e-06	0.049	0.85	11	0.16
885	0.029	0.029	0.029	0.024	0.033	0.033	0.034	0.72	0.0053	0.029	0.034	4.1e-05	7	0.071
886	0.17	0.17	0.17	0.00056	0	0.04	0	0.15	0.13	0.17	0	0.0081	0	0.11
887	0.073	0.073	0.073	0.041	0	0.033	0	0.57	0.053	0.073	0	0.011	7	0.071
888	0.038	0.038	0.038	1.8e-06	0.00022	0.0017	0.00023	0.0014	0.18	0.038	0.00023	0.66	11	0.16
889	6.4e-05	6.4e-05	6.4e-05	0	0.0005	0	0.00052	0	0.0073	6.4e-05	0.00052	0.99	11	0.16
890	0.13	0.13	0.13	0.0063	1.7e-06	0.031	1.8e-06	0.25	0.15	0.13	1.8e-06	0.068	7	0.071
891	0.091	0.091	0.091	0.0065	0.00045	0.018	0.00047	0.15	0.17	0.091	0.00047	0.29	11	0.16
892	0.082	0.082	0.082	0.00084	0.00044	0.011	0.00046	0.049	0.19	0.082	0.00046	0.42	11	0.16
893	0.022	0.022	0.022	0.00043	0.05	0.0024	0.053	0.013	0.079	0.022	0.053	0.66	11	0.16
894	0.093	0.093	0.093	0.028	1.2e-05	0.029	1.2e-05	0.4	0.1	0.093	1.2e-05	0.068	7	0.071
895	0.05	0.05	0.05	0	3.6e-05	0.002	3.8e-05	0.0012	0.23	0.05	3.8e-05	0.57	11	0.16
896	0.057	0.057	0.057	0.0014	0.0041	0.0079	0.0043	0.046	0.15	0.057	0.0043	0.55	11	0.16
897	0.11	0.11	0.11	0.0038	6.9e-05	0.02	7.2e-05	0.14	0.19	0.11	7.2e-05	0.22	11	0.16
898	8.9e-05	8.9e-05	8.9e-05	0	0.036	0	0.038	0	0.005	8.9e-05	0.038	0.88	11	0.16
899	0.0078	0.0078	0.0078	0.044	0	0.021	0	0.9	0.00052	0.0078	0	0	7	0.071
900	0.027	0.027	0.027	3.9e-06	0.00058	0.0014	0.0006	0.0017	0.12	0.027	0.0006	0.76	11	0.16
901	0.01	0.01	0.01	0.066	0.03	0.018	0.031	0.78	0.0013	0.01	0.031	6e-06	7	0.071
902	0.078	0.078	0.078	0.021	0.024	0.036	0.025	0.5	0.047	0.078	0.025	0.0078	7	0.071
903	0.049	0.049	0.049	0.04	0.027	0.031	0.029	0.63	0.022	0.049	0.029	0.0021	7	0.071
904	9.3e-05	9.3e-05	9.3e-05	0.28	0.015	0.0019	0.016	0.67	0	9.3e-05	0.016	0	7	0.071
905	0.072	0.072	0.072	0.0011	0.0011	0.0096	0.0011	0.049	0.18	0.072	0.0011	0.47	11	0.16
906	0.064	0.064	0.064	0.0079	0.0078	0.013	0.0081	0.13	0.13	0.064	0.0081	0.44	11	0.16
907	0.0069	0.0069	0.0069	0.33	0.018	0.0084	0.018	0.58	0.0025	0.0069	0.018	0.00035	7	0.071
908	0.095	0.095	0.095	0.013	0.00021	0.022	0.00022	0.23	0.15	0.095	0.00022	0.2	7	0.071
909	0.019	0.019	0.019	0	0.001	0.00063	0.001	0.0004	0.12	0.019	0.001	0.8	11	0.16
910	0.091	0.091	0.091	0.018	0.00025	0.022	0.00026	0.26	0.14	0.091	0.00026	0.2	7	0.071
911	0.075	0.075	0.075	0.0031	0.0015	0.012	0.0016	0.085	0.17	0.075	0.0016	0.43	11	0.16
912	0.035	0.035	0.035	0	1.3e-05	0.00076	1.3e-05	0.00018	0.22	0.035	1.3e-05	0.64	11	0.16
913	0.15	0.15	0.15	0.00049	0.0065	0.026	0.0068	0.09	0.19	0.15	0.0068	0.068	8	0.12
914	0.11	0.11	0.11	0.002	0.026	0.059	0.027	0.4	0.029	0.11	0.027	0.00026	7	0.071
915	0.13	0.13	0.13	0.003	0.016	0.04	0.016	0.26	0.099	0.13	0.016	0.015	7	0.071
916	0.11	0.11	0.11	0.00023	0.0029	0.014	0.003	0.039	0.22	0.11	0.003	0.27	11	0.16
917	0.18	0.18	0.18	4.9e-06	0.0017	0.018	0.0018	0.015	0.21	0.18	0.0018	0.018	8	0.12
918	0.079	0.079	0.079	0.00043	0.0026	0.0098	0.0027	0.037	0.18	0.079	0.0027	0.45	11	0.16
919	0.038	0.038	0.038	0.00012	0.0022	0.0035	0.0023	0.011	0.12	0.038	0.0023	0.7	11	0.16
920	0.012	0.012	0.012	0.089	0.028	0.018	0.029	0.76	0.0022	0.012	0.029	3.1e-05	7	0.071
921	0.083	0.083	0.083	0.0074	0.0084	0.017	0.0088	0.16	0.14	0.083	0.0088	0.32	11	0.16
922	0.034	0.034	0.034	0.087	0.026	0.023	0.027	0.65	0.017	0.034	0.027	0.0029	7	0.071
