SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0
834	5.3e-05	0.028	0.017	5.3e-05	5.3e-05	0.95	0	0.0031	0	5.2e-05	5	0.16
835	0.089	0.019	0.011	0.089	0.089	0.29	0.2	0.12	0.01	0.087	5	0.16
836	0.19	0.012	0.007	0.19	0.19	0.011	0.073	0.13	0.0001	0.19	0	0.11
837	0.0051	0.14	0.085	0.0051	0.0051	0.72	0.00064	0.026	6.1e-06	0.005	5	0.16
838	0.03	0.00037	0.00022	0.03	0.03	0.75	0.00078	0.12	0	0.03	5	0.16
839	0.0002	0.15	0.09	0.0002	0.0002	0.75	0	0.0047	0	0.00019	5	0.16
840	0.031	0.044	0.026	0.031	0.031	0.7	0.035	0.073	0.0018	0.03	5	0.16
841	0.16	0.0012	0.00074	0.16	0.16	0.085	0.0053	0.26	0	0.16	7	0.12
842	0.23	0.0084	0.005	0.23	0.23	3.4e-05	0.033	0.043	0	0.22	0	0.11
843	0.069	0.035	0.021	0.069	0.069	0.11	0.44	0.067	0.054	0.068	6	0.071
844	0.092	0.021	0.013	0.092	0.092	0.24	0.23	0.12	0.012	0.089	5	0.16
845	0.0036	0.034	0.02	0.0036	0.0036	0.9	5.6e-05	0.027	0	0.0035	5	0.16
846	0.064	8.4e-05	5e-05	0.064	0.064	0.49	0.00027	0.26	0	0.062	5	0.16
847	0.055	0.00014	8.4e-05	0.055	0.055	0.57	0.00053	0.21	0	0.054	5	0.16
848	0.08	0.045	0.027	0.08	0.08	0.013	0.52	0.045	0.027	0.078	6	0.071
849	0.038	0.0038	0.0022	0.038	0.038	0.73	0.0086	0.11	7e-05	0.037	5	0.16
850	0.00016	0.021	0.012	0.00016	0.00016	0	0.51	3.5e-06	0.46	0.00015	6	0.071
851	0.0034	0.03	0.018	0.0034	0.0034	0.91	4.4e-05	0.027	0	0.0033	5	0.16
852	0.13	0.0048	0.0028	0.13	0.13	0.23	0.033	0.21	0.00012	0.13	5	0.16
853	0.092	0.00013	7.5e-05	0.092	0.092	0.16	0.35	0.099	0.025	0.089	6	0.071
854	0.13	0	0	0.13	0.13	0.0075	0.39	0.066	0.0051	0.13	6	0.071
855	0	0.13	0.076	0	0	0.8	0	0	0	0	5	0.16
856	0.00031	0.0095	0.0057	0.00031	0.00031	0.97	0	0.009	0	0.0003	5	0.16
857	0	0.059	0.035	0	0	0.91	0	3.2e-06	0	0	5	0.16
858	0.0086	0.0019	0.0011	0.0086	0.0086	0.9	7.8e-05	0.058	0	0.0084	5	0.16
859	0.0084	0	0	0.0084	0.0084	0	0.89	0.00071	0.075	0.0082	6	0.071
860	0.092	0	0	0.092	0.092	0.015	0.54	0.052	0.025	0.089	6	0.071
861	0.0014	0.1	0.062	0.0014	0.0014	0.82	9.3e-05	0.0084	0	0.0013	5	0.16
862	0	0.019	0.011	0	0	0.97	0	0	0	0	5	0.16
863	0.13	8.7e-06	5.2e-06	0.13	0.13	0.24	0.058	0.19	0.0004	0.13	5	0.16
864	0.022	0	0	0.022	0.022	0.00069	0.77	0.0067	0.13	0.022	6	0.071
865	0.1	2.8e-05	1.7e-05	0.1	0.1	0.12	0.34	0.1	0.018	0.1	6	0.071
866	0.17	0.012	0.007	0.17	0.17	0.048	0.083	0.16	0.00029	0.17	0	0.11
867	0.037	0.0013	0.00077	0.037	0.037	0.73	0.0047	0.11	2e-05	0.036	5	0.16
868	0	0.02	0.012	0	0	0.97	0	0	0	0	5	0.16
869	0	0.028	0.017	0	0	0.96	0	0	0	0	5	0.16
870	0.1	0.0001	6.1e-05	0.1	0.1	0.37	0.059	0.17	0.00071	0.099	5	0.16
871	0	0.037	0.022	0	0	0.94	0	0	0	0	5	0.16
872	0.0017	0.012	0.0074	0.0017	0.0017	0.95	3.4e-06	0.021	0	0.0017	5	0.16
873	0	0.034	0.02	0	0	0.95	0	0	0	0	5	0.16
874	0	0.61	0.36	0	0	0.026	0	0	0	0	1	0.24
875	0.037	0.0084	0.005	0.037	0.037	0.73	0.016	0.095	0.00029	0.036	5	0.16
876	0.0024	2.3e-06	0	0.0024	0.0024	0.93	0	0.058	0	0.0023	5	0.16
877	0.025	0.0012	0.00073	0.025	0.025	0.8	0.0014	0.099	2.7e-06	0.025	5	0.16
878	0.031	0	0	0.031	0.031	0	0.87	0.0015	0.0047	0.03	6	0.071
879	0.053	0	0	0.053	0.053	0.0012	0.73	0.017	0.039	0.052	6	0.071
880	0.14	2.5e-06	0	0.14	0.14	0.096	0.23	0.13	0.0047	0.13	6	0.071
881	0.013	0.0022	0.0013	0.013	0.013	0.88	0.00027	0.069	0	0.013	5	0.16
882	0.058	0.0012	0.00072	0.058	0.058	0.61	0.023	0.13	0.00026	0.057	5	0.16
883	0	0.22	0.13	0	0	0.66	0	0	0	0	5	0.16
884	2.3e-06	0.091	0.054	2.3e-06	2.3e-06	0.85	0	0.0005	0	2.2e-06	5	0.16
885	0.031	0.063	0.037	0.031	0.031	4.2e-05	0.75	0.0047	0.023	0.031	6	0.071
886	0.18	0	0	0.18	0.18	0.0081	0.15	0.11	0.00052	0.18	0	0.11
887	0.079	0	0	0.079	0.079	0.011	0.59	0.047	0.038	0.077	6	0.071
888	0.042	0.00044	0.00026	0.042	0.042	0.67	0.0015	0.16	1.7e-06	0.041	5	0.16
889	7e-05	0.00095	0.00057	7e-05	7e-05	0.99	0	0.0065	0	6.8e-05	5	0.16
890	0.14	3.3e-06	2e-06	0.14	0.14	0.068	0.25	0.13	0.0059	0.13	6	0.071
891	0.099	0.00086	0.00051	0.099	0.099	0.3	0.15	0.15	0.0061	0.096	5	0.16
892	0.089	0.00084	0.0005	0.089	0.089	0.42	0.051	0.17	0.00079	0.086	5	0.16
893	0.024	0.097	0.058	0.024	0.024	0.67	0.013	0.071	0.0004	0.023	5	0.16
894	0.1	2.2e-05	1.3e-05	0.1	0.1	0.068	0.41	0.094	0.026	0.098	6	0.071
895	0.055	7e-05	4.2e-05	0.055	0.055	0.57	0.0013	0.21	0	0.054	5	0.16
896	0.062	0.0079	0.0047	0.062	0.062	0.55	0.048	0.14	0.0013	0.061	5	0.16
897	0.12	0.00013	7.9e-05	0.12	0.12	0.22	0.14	0.17	0.0035	0.11	5	0.16
898	9.6e-05	0.07	0.042	9.6e-05	9.6e-05	0.88	0	0.0045	0	9.4e-05	5	0.16
899	0.0084	0	0	0.0084	0.0084	0	0.93	0.00046	0.041	0.0081	6	0.071
900	0.03	0.0011	0.00066	0.03	0.03	0.77	0.0018	0.11	3.7e-06	0.029	5	0.16
901	0.011	0.057	0.034	0.011	0.011	6e-06	0.8	0.0011	0.061	0.011	6	0.071
902	0.084	0.047	0.028	0.084	0.084	0.0079	0.52	0.042	0.02	0.082	6	0.071
903	0.053	0.053	0.031	0.053	0.053	0.0021	0.65	0.02	0.038	0.051	6	0.071
904	0.0001	0.03	0.018	0.0001	0.0001	0	0.69	0	0.26	9.8e-05	6	0.071
905	0.078	0.0021	0.0012	0.078	0.078	0.47	0.051	0.16	0.00099	0.076	5	0.16
906	0.07	0.015	0.0089	0.07	0.07	0.45	0.13	0.11	0.0074	0.068	5	0.16
907	0.0075	0.034	0.02	0.0075	0.0075	0.00036	0.61	0.0022	0.31	0.0073	6	0.071
908	0.1	0.00041	0.00024	0.1	0.1	0.2	0.24	0.13	0.013	0.1	6	0.071
909	0.021	0.0019	0.0011	0.021	0.021	0.81	0.00042	0.11	0	0.02	5	0.16
910	0.099	0.00047	0.00028	0.099	0.099	0.2	0.27	0.13	0.016	0.096	6	0.071
911	0.081	0.0029	0.0017	0.081	0.081	0.43	0.088	0.15	0.0029	0.079	5	0.16
912	0.038	2.4e-05	1.4e-05	0.038	0.038	0.64	0.00018	0.2	0	0.037	5	0.16
913	0.16	0.012	0.0074	0.16	0.16	0.068	0.093	0.17	0.00045	0.16	7	0.12
914	0.12	0.05	0.03	0.12	0.12	0.00026	0.42	0.027	0.0019	0.12	6	0.071
915	0.15	0.03	0.018	0.15	0.15	0.015	0.27	0.089	0.0028	0.14	6	0.071
916	0.12	0.0056	0.0033	0.12	0.12	0.27	0.04	0.2	0.00022	0.12	5	0.16
917	0.2	0.0033	0.002	0.2	0.2	0.017	0.015	0.18	4.5e-06	0.19	0	0.11
918	0.086	0.005	0.003	0.086	0.086	0.45	0.038	0.16	0.0004	0.083	5	0.16
919	0.041	0.0042	0.0025	0.041	0.041	0.71	0.011	0.11	0.00011	0.04	5	0.16
920	0.013	0.054	0.032	0.013	0.013	3.1e-05	0.78	0.002	0.083	0.013	6	0.071
921	0.09	0.016	0.0096	0.09	0.09	0.32	0.16	0.13	0.0069	0.088	5	0.16
922	0.037	0.049	0.029	0.037	0.037	0.003	0.68	0.015	0.082	0.036	6	0.071
