SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0
640	0.026	0.0014	3.9e-06	0.026	0.026	0.0048	0.002	0.026	0.31	0.0048	0.12	3.9e-06	0	0.45	13	0.16
641	8.3e-06	0	0	8.3e-06	8.3e-06	0.44	0	8.3e-06	0.049	0.44	0.00038	0	0	0.071	5	0.24
642	0.16	0.012	2.3e-06	0.16	0.16	0	0.0095	0.16	0.026	0	0.27	2.3e-06	0	0.037	10	0.12
643	0.11	0.01	2e-05	0.11	0.11	6.8e-06	0.016	0.11	0.1	6.8e-06	0.26	2e-05	0	0.15	10	0.12
644	0.074	0.013	0.0027	0.074	0.074	0.0036	0.11	0.074	0.17	0.0036	0.15	0.0027	0	0.25	13	0.16
645	0.0017	2.7e-06	0	0.0017	0.0017	6.5e-06	0	0.0017	0.38	6.5e-06	0.06	0	0	0.55	13	0.16
646	0.0029	0.0073	0.16	0.0029	0.0029	0	0.67	0.0029	1.5e-06	0	0.0004	0.16	0	2.2e-06	6	0.071
647	0.00014	0	0	0.00014	0.00014	1.1e-05	0	0.00014	0.4	1.1e-05	0.016	0	0	0.58	13	0.16
648	0.076	0.031	0.025	0.076	0.076	5.3e-06	0.51	0.076	0.014	5.3e-06	0.068	0.025	0	0.02	6	0.071
649	0.11	0.024	0.0026	0.11	0.11	5.5e-05	0.17	0.11	0.069	5.5e-05	0.17	0.0026	0	0.1	6	0.071
650	0.027	0.025	0.036	0.027	0.027	0.043	0.7	0.027	0.00014	0.043	0.0085	0.036	0	0.0002	6	0.071
651	0.00021	7.3e-06	0	0.00021	0.00021	0.06	8.1e-06	0.00021	0.36	0.06	0.0019	0	0	0.52	13	0.16
652	0.0011	4.5e-05	0	0.0011	0.0011	0.059	5.8e-05	0.0011	0.36	0.059	0.0087	0	0	0.51	13	0.16
653	0	0	0	0	0	0.19	0	0	0.25	0.19	5.9e-06	0	0	0.36	13	0.16
654	0	0	0	0	0	0.029	0	0	0.39	0.029	0	0	0	0.56	13	0.16
655	0.0012	1.9e-05	0	0.0012	0.0012	0.073	6.3e-06	0.0012	0.34	0.073	0.016	0	0	0.49	13	0.16
656	0.17	0.0075	0	0.17	0.17	0.00042	0.0016	0.17	0.011	0.00042	0.3	0	0	0.015	10	0.12
657	0.047	0.0034	1.6e-05	0.047	0.047	0.0014	0.0063	0.047	0.26	0.0014	0.17	1.6e-05	0	0.37	13	0.16
658	0.0001	3.1e-06	0	0.0001	0.0001	0.06	2.8e-06	0.0001	0.36	0.06	0.0011	0	0	0.52	13	0.16
659	0.00011	0	0	0.00011	0.00011	0.15	0	0.00011	0.29	0.15	0.0038	0	0	0.41	13	0.16
660	0	0	0	0	0	0	0	0	0.41	0	0	0	0	0.59	13	0.16
661	0.006	0.00016	0	0.006	0.006	0.013	9.3e-05	0.006	0.37	0.013	0.05	0	0	0.53	13	0.16
662	0	0	0	0	0	0.025	0	0	0.39	0.025	0	0	0	0.56	13	0.16
663	6e-06	0	0	6e-06	6e-06	0.052	0	6e-06	0.37	0.052	0.00017	0	0	0.53	13	0.16
664	0.022	0.00082	0	0.022	0.022	0.00031	0.0005	0.022	0.32	0.00031	0.11	0	0	0.47	13	0.16
665	0.13	0.018	0.00011	0.13	0.13	0	0.045	0.13	0.074	0	0.22	0.00011	0	0.11	10	0.12
666	9.9e-05	0	0	9.9e-05	9.9e-05	0.003	0	9.9e-05	0.4	0.003	0.006	0	0	0.58	13	0.16
667	0.01	0.025	0.018	0.01	0.01	0	0.9	0.01	0	0	0.00068	0.018	0	0	6	0.071
668	0	0	0	0	0	0.023	0	0	0.39	0.023	0	0	0	0.56	13	0.16
669	0.00073	3.1e-05	0	0.00073	0.00073	0.083	4.5e-05	0.00073	0.34	0.083	0.0054	0	0	0.49	13	0.16
670	0.02	0.00039	0	0.02	0.02	3e-05	7.7e-05	0.02	0.32	3e-05	0.14	0	0	0.46	13	0.16
671	0.12	0.025	0.0028	0.12	0.12	4.8e-05	0.18	0.12	0.065	4.8e-05	0.17	0.0028	0	0.095	6	0.071
672	0.044	0.029	0.04	0.044	0.044	0	0.69	0.044	0.0011	0	0.021	0.04	0	0.0016	6	0.071
673	0.00011	0	0	0.00011	0.00011	0.036	0	0.00011	0.38	0.036	0.006	0	0	0.54	13	0.16
674	0.0021	3.4e-05	0	0.0021	0.0021	0.048	9.9e-06	0.0021	0.36	0.048	0.027	0	0	0.51	13	0.16
675	0.088	0.012	0.00037	0.088	0.088	0.00044	0.048	0.088	0.16	0.00044	0.19	0.00037	0	0.23	13	0.16
676	0.0031	4.1e-05	0	0.0031	0.0031	0.0092	7.6e-06	0.0031	0.38	0.0092	0.04	0	0	0.55	13	0.16
677	0	0.00018	0.3	0	0	0	0.4	0	0	0	0	0.3	0	0	6	0.071
678	0.026	0.036	0.014	0.026	0.026	0	0.83	0.026	4.4e-06	0	0.0035	0.014	0	6.3e-06	6	0.071
679	0.11	0.011	4.1e-05	0.11	0.11	1.7e-05	0.021	0.11	0.11	1.7e-05	0.25	4.1e-05	0	0.17	10	0.12
680	0.095	0.028	0.013	0.095	0.095	6.3e-05	0.35	0.095	0.043	6.3e-05	0.11	0.013	0	0.062	6	0.071
681	0.0082	0.00033	0	0.0082	0.0082	0.039	0.00034	0.0082	0.34	0.039	0.055	0	0	0.49	13	0.16
682	0.18	0.016	1.2e-06	0.18	0.18	0	0.01	0.18	0.0072	0	0.23	1.2e-06	0	0.01	10	0.12
683	0.16	0.045	0.00081	0.16	0.16	0	0.22	0.16	0.0031	0	0.1	0.00081	0	0.0045	6	0.071
684	0.076	0.0069	4e-05	0.076	0.076	0.00023	0.015	0.076	0.19	0.00023	0.21	4e-05	0	0.27	13	0.16
685	0.087	0.047	0.0071	0.087	0.087	0	0.55	0.087	0.00066	0	0.037	0.0071	0	0.00095	6	0.071
686	0.13	0.032	0.0029	0.13	0.13	3.3e-06	0.23	0.13	0.03	3.3e-06	0.15	0.0029	0	0.044	6	0.071
687	0.0025	2e-05	0	0.0025	0.0025	0.002	1.5e-06	0.0025	0.39	0.002	0.042	0	0	0.56	13	0.16
688	0.0038	3.4e-05	0	0.0038	0.0038	0.001	3e-06	0.0038	0.38	0.001	0.056	0	0	0.55	13	0.16
689	0.034	0.0027	3.2e-05	0.034	0.034	0.0077	0.0068	0.034	0.29	0.0077	0.12	3.2e-05	0	0.42	13	0.16
690	0.17	0.025	0.00011	0.17	0.17	0	0.064	0.17	0.02	0	0.2	0.00011	0	0.029	10	0.12
691	0.051	0.031	0.035	0.051	0.051	0	0.66	0.051	0.0017	0	0.028	0.035	0	0.0025	6	0.071
692	0.0073	5.8e-05	0	0.0073	0.0073	8.1e-05	3.3e-06	0.0073	0.36	8.1e-05	0.097	0	0	0.52	13	0.16
693	0.00065	4.3e-06	0	0.00065	0.00065	0.037	0	0.00065	0.37	0.037	0.015	0	0	0.54	13	0.16
694	0.02	0.0018	6.6e-05	0.02	0.02	0.059	0.0065	0.02	0.29	0.059	0.077	6.6e-05	0	0.42	13	0.16
695	0.0013	4.5e-06	0	0.0013	0.0013	0.00059	0	0.0013	0.39	0.00059	0.033	0	0	0.57	13	0.16
696	0.046	0.0033	1.4e-05	0.046	0.046	0.0014	0.0058	0.046	0.26	0.0014	0.16	1.4e-05	0	0.38	13	0.16
697	0.05	0.0036	1.3e-05	0.05	0.05	0.00086	0.0061	0.05	0.25	0.00086	0.17	1.3e-05	0	0.36	13	0.16
698	0.0056	5e-05	0	0.0056	0.0056	0.0003	3.8e-06	0.0056	0.37	0.0003	0.076	0	0	0.53	13	0.16
699	0.0009	0.0064	0.085	0.0009	0.0009	0	0.82	0.0009	0	0	2.5e-05	0.085	0	0	6	0.071
700	0.094	0.044	0.0078	0.094	0.094	0	0.51	0.094	0.0017	0	0.05	0.0078	0	0.0025	6	0.071
701	0.055	0.008	0.00085	0.055	0.055	0.009	0.048	0.055	0.23	0.009	0.14	0.00085	0	0.33	13	0.16
702	0.0083	0.00031	0	0.0083	0.0083	0.032	0.0003	0.0083	0.35	0.032	0.057	0	0	0.5	13	0.16
703	2.5e-05	0.0012	0.17	2.5e-05	2.5e-05	0	0.67	2.5e-05	0	0	0	0.17	0	0	6	0.071
704	0.1	0.064	0.0017	0.1	0.1	0	0.49	0.1	7.2e-05	0	0.026	0.0017	0	0.0001	6	0.071
705	0.13	0.021	0.00043	0.13	0.13	9.7e-06	0.082	0.13	0.067	9.7e-06	0.21	0.00043	0	0.097	10	0.12
706	0.0072	0.00015	0	0.0072	0.0072	0.0046	4.7e-05	0.0072	0.37	0.0046	0.066	0	0	0.53	13	0.16
707	0.14	0.021	0.00026	0.14	0.14	2.5e-06	0.071	0.14	0.052	2.5e-06	0.22	0.00026	0	0.075	10	0.12
708	0.051	0.0013	0	0.051	0.051	7.7e-06	0.00035	0.051	0.22	7.7e-06	0.26	0	0	0.32	13	0.16
709	4.4e-05	0.0011	0.23	4.4e-05	4.4e-05	0	0.55	4.4e-05	0	0	0	0.23	0	0	6	0.071
710	0.032	0.026	0.047	0.032	0.032	0	0.74	0.032	0.00036	0	0.012	0.047	0	0.00052	6	0.071
711	0.13	0.047	0.0029	0.13	0.13	0	0.36	0.13	0.0026	0	0.076	0.0029	0	0.0038	6	0.071
712	0.14	0.036	0.002	0.14	0.14	0	0.23	0.14	0.016	0	0.13	0.002	0	0.023	6	0.071
713	0.012	0.0005	0	0.012	0.012	0.015	0.00049	0.012	0.35	0.015	0.075	0	0	0.5	13	0.16
714	0.012	0.00039	0	0.012	0.012	0.0069	0.00026	0.012	0.35	0.0069	0.08	0	0	0.51	13	0.16
715	0.16	0.0088	0	0.16	0.16	0	0.0032	0.16	0.019	0	0.3	0	0	0.028	10	0.12
716	0.064	0.036	0.02	0.064	0.064	0	0.63	0.064	0.0014	0	0.033	0.02	0	0.0021	6	0.071
717	0.074	0.051	0.0059	0.074	0.074	0	0.62	0.074	0.00012	0	0.021	0.0059	0	0.00018	6	0.071
718	0.02	0.019	0.078	0.02	0.02	0	0.74	0.02	0.0002	0	0.0068	0.078	0	0.00029	6	0.071
719	0.025	0.0015	6.5e-06	0.025	0.025	0.0078	0.0025	0.025	0.32	0.0078	0.11	6.5e-06	0	0.46	13	0.16
720	0.00024	0	0	0.00024	0.00024	0.022	0	0.00024	0.39	0.022	0.0098	0	0	0.56	13	0.16
721	0.13	0.027	0.0012	0.13	0.13	5.1e-06	0.15	0.13	0.044	5.1e-06	0.18	0.0012	0	0.064	10	0.12
722	0.067	0.012	0.002	0.067	0.067	0.0053	0.086	0.067	0.19	0.0053	0.15	0.002	0	0.28	13	0.16
723	8e-05	0	0	8e-05	8e-05	0.34	0	8e-05	0.13	0.34	0.0022	0	0	0.19	5	0.24
724	0.00049	0	0	0.00049	0.00049	0.00088	0	0.00049	0.4	0.00088	0.02	0	0	0.58	13	0.16
725	0.008	0.015	0.074	0.008	0.008	0	0.8	0.008	4e-06	0	0.0012	0.074	0	5.7e-06	6	0.071
726	0.19	0.052	6.4e-05	0.19	0.19	0	0.12	0.19	0.00033	0	0.078	6.4e-05	0	0.00048	0	0.11
727	0.059	0.0064	0.00016	0.059	0.059	0.0024	0.022	0.059	0.23	0.0024	0.16	0.00016	0	0.34	13	0.16
728	0.11	0.0089	1.6e-05	0.11	0.11	9.8e-06	0.013	0.11	0.12	9.8e-06	0.26	1.6e-05	0	0.17	10	0.12
729	0.0048	0.013	0.07	0.0048	0.0048	0	0.83	0.0048	0	0	0.00045	0.07	0	0	6	0.071
730	0.13	0.039	0.0034	0.13	0.13	0	0.3	0.13	0.01	0	0.11	0.0034	0	0.015	6	0.071
731	0.025	0.0014	3.7e-06	0.025	0.025	0.005	0.002	0.025	0.32	0.005	0.12	3.7e-06	0	0.46	13	0.16
732	0.11	0.0071	3.7e-06	0.11	0.11	3e-06	0.0068	0.11	0.11	3e-06	0.28	3.7e-06	0	0.16	10	0.12
733	0.1	0.039	0.0089	0.1	0.1	0	0.45	0.1	0.0061	0	0.074	0.0089	0	0.0088	6	0.071
734	0.088	0.015	0.0013	0.088	0.088	0.00084	0.089	0.088	0.15	0.00084	0.17	0.0013	0	0.22	13	0.16
735	0.075	0.0073	6.9e-05	0.075	0.075	0.00038	0.019	0.075	0.19	0.00038	0.2	6.9e-05	0	0.28	13	0.16
736	0.086	0.014	0.0012	0.086	0.086	0.00094	0.084	0.086	0.16	0.00094	0.17	0.0012	0	0.22	13	0.16
737	0.044	0.0042	7.9e-05	0.044	0.044	0.0028	0.013	0.044	0.27	0.0028	0.14	7.9e-05	0	0.39	13	0.16
738	0	0	0	0	0	0.029	0	0	0.38	0.029	0	0	0	0.56	13	0.16
739	0.12	0.025	0.0029	0.12	0.12	2.4e-05	0.19	0.12	0.064	2.4e-05	0.16	0.0029	0	0.093	6	0.071
740	0.058	0.0054	6.3e-05	0.058	0.058	0.0013	0.014	0.058	0.23	0.0013	0.17	6.3e-05	0	0.34	13	0.16
741	3.5e-05	0	0	3.5e-05	3.5e-05	0.071	0	3.5e-05	0.35	0.071	0.0028	0	0	0.51	13	0.16
742	5.1e-05	0	0	5.1e-05	5.1e-05	0.14	0	5.1e-05	0.3	0.14	0.0011	0	0	0.43	13	0.16
743	0	0	0	0	0	0.26	0	0	0.2	0.26	0	0	0	0.29	13	0.16
744	0	0	0	0	0	0.051	0	0	0.37	0.051	0	0	0	0.53	13	0.16
745	0.00038	2.4e-06	0	0.00038	0.00038	0.093	0	0.00038	0.33	0.093	0.0098	0	0	0.47	13	0.16
746	0.011	0.0004	0	0.011	0.011	0.011	0.00032	0.011	0.35	0.011	0.075	0	0	0.51	13	0.16
747	0	0	0	0	0	0.45	0	0	0.038	0.45	0	0	0	0.056	5	0.24
748	0	0	0	0	0	0.039	0	0	0.38	0.039	0	0	0	0.54	13	0.16
749	0	0	0	0	0	0.088	0	0	0.34	0.088	0	0	0	0.49	13	0.16
750	0.008	0.00046	3.3e-06	0.008	0.008	0.04	0.00087	0.008	0.35	0.04	0.042	3.3e-06	0	0.5	13	0.16
751	0	0	0	0	0	0.047	0	0	0.37	0.047	0	0	0	0.53	13	0.16
752	0	0	0	0	0	0.38	0	0	0.099	0.38	4.7e-05	0	0	0.14	5	0.24
753	0.059	0.0081	0.00043	0.059	0.059	0.0014	0.039	0.059	0.24	0.0014	0.14	0.00043	0	0.34	13	0.16
754	0.059	0.013	0.0055	0.059	0.059	0.0048	0.13	0.059	0.2	0.0048	0.11	0.0055	0	0.29	13	0.16
755	0.062	0.031	0.032	0.062	0.062	0	0.6	0.062	0.0051	0	0.043	0.032	0	0.0073	6	0.071
756	0.1	0.042	0.0073	0.1	0.1	0	0.45	0.1	0.0043	0	0.069	0.0073	0	0.0062	6	0.071
757	0.11	0.023	0.0036	0.11	0.11	0.00013	0.19	0.11	0.08	0.00013	0.16	0.0036	0	0.12	6	0.071
758	0.0006	3.8e-06	0	0.0006	0.0006	0.042	0	0.0006	0.37	0.042	0.014	0	0	0.53	13	0.16
759	0.14	0.038	0.0024	0.14	0.14	0	0.26	0.14	0.013	0	0.12	0.0024	0	0.018	6	0.071
760	0	0	0	0	0	0.38	0	0	0.098	0.38	1.1e-05	0	0	0.14	5	0.24
761	0.036	0.0039	0.00017	0.036	0.036	0.018	0.016	0.036	0.28	0.018	0.12	0.00017	0	0.4	13	0.16
762	0.15	0.025	0.00026	0.15	0.15	0	0.082	0.15	0.033	0	0.2	0.00026	0	0.048	10	0.12
763	0.00039	7.7e-06	0	0.00039	0.00039	0.33	4e-06	0.00039	0.13	0.33	0.0052	0	0	0.19	5	0.24
764	0.013	0.00062	1.3e-06	0.013	0.013	0.019	0.00075	0.013	0.34	0.019	0.076	1.3e-06	0	0.49	13	0.16
765	0.1	0.035	0.0098	0.1	0.1	1.3e-06	0.4	0.1	0.014	1.3e-06	0.093	0.0098	0	0.021	6	0.071
766	0.0003	0.0024	0.22	0.0003	0.0003	0	0.56	0.0003	0	0	1e-05	0.22	0	0	6	0.071
767	0.076	0.034	0.022	0.076	0.076	0	0.55	0.076	0.0062	0	0.055	0.022	0	0.009	6	0.071
768	0.07	0.0093	0.00047	0.07	0.07	0.0051	0.044	0.07	0.2	0.0051	0.17	0.00047	0	0.29	13	0.16
769	0.15	0.031	0.00057	0.15	0.15	0	0.13	0.15	0.02	0	0.17	0.00057	0	0.029	10	0.12
770	0	0	0	0	0	0.009	0	0	0.4	0.009	0	0	0	0.58	13	0.16
771	0.077	0.033	0.022	0.077	0.077	1.1e-06	0.53	0.077	0.0087	1.1e-06	0.061	0.022	0	0.013	6	0.071
772	0.013	0.00058	1.2e-06	0.013	0.013	0.021	0.00069	0.013	0.34	0.021	0.073	1.2e-06	0	0.49	13	0.16
773	0.043	0.028	0.044	0.043	0.043	0	0.69	0.043	0.0013	0	0.022	0.044	0	0.0019	6	0.071
774	0.0011	0.005	0.16	0.0011	0.0011	0	0.68	0.0011	0	0	6.3e-05	0.16	0	0	6	0.071
775	0.028	0.025	0.051	0.028	0.028	0	0.75	0.028	0.00025	0	0.01	0.051	0	0.00036	6	0.071
776	0.038	0.0021	2.9e-06	0.038	0.038	0.00086	0.0024	0.038	0.28	0.00086	0.16	2.9e-06	0	0.4	13	0.16
777	0.14	0.029	0.001	0.14	0.14	1.5e-06	0.15	0.14	0.032	1.5e-06	0.17	0.001	0	0.047	10	0.12
778	0.0083	0.00031	0	0.0083	0.0083	0.032	0.0003	0.0083	0.35	0.032	0.057	0	0	0.5	13	0.16
779	0.14	0.051	0.0014	0.14	0.14	0	0.31	0.14	0.0015	0	0.074	0.0014	0	0.0021	6	0.071
780	0.076	0.038	0.016	0.076	0.076	0	0.57	0.076	0.0025	0	0.044	0.016	0	0.0036	6	0.071
781	0.021	0.00099	1.4e-06	0.021	0.021	0.0047	0.0011	0.021	0.33	0.0047	0.11	1.4e-06	0	0.47	13	0.16
782	0.00044	3.1e-06	0	0.00044	0.00044	0.092	0	0.00044	0.33	0.092	0.011	0	0	0.48	13	0.16
783	0.021	0.0003	0	0.021	0.021	2.1e-05	3.4e-05	0.021	0.3	2.1e-05	0.18	0	0	0.44	13	0.16
784	0	0	0	0	0	0.11	0	0	0.32	0.11	0	0	0	0.46	13	0.16
785	0.00068	5.6e-06	0	0.00068	0.00068	0.069	0	0.00068	0.35	0.069	0.014	0	0	0.5	13	0.16
786	0.00038	0	0	0.00038	0.00038	0.0036	0	0.00038	0.4	0.0036	0.015	0	0	0.58	13	0.16
787	0.17	0.032	0.00015	0.17	0.17	0	0.087	0.17	0.0091	0	0.17	0.00015	0	0.013	0	0.11
788	0.032	0.027	0.044	0.032	0.032	0	0.75	0.032	0.00028	0	0.011	0.044	0	0.0004	6	0.071
789	0	0	0	0	0	0.11	0	0	0.32	0.11	0	0	0	0.46	13	0.16
790	0.072	0.015	0.0049	0.072	0.072	0.0048	0.14	0.072	0.16	0.0048	0.14	0.0049	0	0.24	13	0.16
791	0.032	0.0027	5e-05	0.032	0.032	0.013	0.008	0.032	0.3	0.013	0.11	5e-05	0	0.43	13	0.16
792	0.0013	8.3e-06	0	0.0013	0.0013	0.0035	0	0.0013	0.39	0.0035	0.026	0	0	0.57	13	0.16
793	0.00024	0	0	0.00024	0.00024	0.025	0	0.00024	0.38	0.025	0.0089	0	0	0.56	13	0.16
794	0.042	0.0028	6.8e-06	0.042	0.042	0.00088	0.0041	0.042	0.28	0.00088	0.15	6.8e-06	0	0.4	13	0.16
795	0.018	0.018	0.066	0.018	0.018	0.039	0.69	0.018	0.00022	0.039	0.0061	0.066	0	0.00032	6	0.071
796	0.0051	0.00035	7.2e-06	0.0051	0.0051	0.14	0.00094	0.0051	0.28	0.14	0.027	7.2e-06	0	0.4	13	0.16
797	0.062	0.0018	0	0.062	0.062	0.0001	0.00044	0.062	0.2	0.0001	0.27	0	0	0.29	13	0.16
798	0.04	0.0043	0.00012	0.04	0.04	0.0046	0.016	0.04	0.28	0.0046	0.12	0.00012	0	0.41	13	0.16
799	0.037	0.022	0.06	0.037	0.037	0.036	0.6	0.037	0.0048	0.036	0.024	0.06	0	0.007	6	0.071
800	0.07	0.0091	0.00027	0.07	0.07	0.004	0.037	0.07	0.21	0.004	0.16	0.00027	0	0.3	13	0.16
801	0.062	0.002	0	0.062	0.062	0.00014	0.00065	0.062	0.2	0.00014	0.25	0	0	0.29	13	0.16
802	0.033	0.0036	0.00014	0.033	0.033	0.0085	0.015	0.033	0.3	0.0085	0.099	0.00014	0	0.43	13	0.16
803	0.15	0.011	2.2e-06	0.15	0.15	0.0015	0.0087	0.15	0.044	0.0015	0.27	2.2e-06	0	0.064	10	0.12
804	1.5e-05	2e-05	0.00065	1.5e-05	1.5e-05	6.8e-05	0.0015	1.5e-05	0.41	6.8e-05	5.1e-06	0.00065	0	0.59	13	0.16
805	7.1e-05	0.0027	0.056	7.1e-05	7.1e-05	0.033	0.82	7.1e-05	0	0.033	0	0.056	0	0	6	0.071
806	0.11	0.048	0.0027	0.11	0.11	0.035	0.4	0.11	0.0011	0.035	0.048	0.0027	0	0.0016	6	0.071
807	0.02	0.023	0.038	0.02	0.02	0.044	0.73	0.02	5.3e-05	0.044	0.0046	0.038	0	7.7e-05	6	0.071
808	0.17	0.016	5.4e-06	0.17	0.17	0.0026	0.016	0.17	0.023	0.0026	0.23	5.4e-06	0	0.033	10	0.12
809	0.00086	0	0	0.00086	0.00086	4.2e-06	0	0.00086	0.39	4.2e-06	0.035	0	0	0.57	13	0.16
810	0.0007	0.0069	0.044	0.0007	0.0007	0.039	0.82	0.0007	0	0.039	1e-05	0.044	0	0	6	0.071
811	0	0	0	0	0	0.12	0	0	0.31	0.12	0.00021	0	0	0.45	13	0.16
812	0.00077	8.6e-06	0	0.00077	0.00077	0.043	0	0.00077	0.37	0.043	0.013	0	0	0.53	13	0.16
813	0.0038	0.011	0.069	0.0038	0.0038	0.038	0.76	0.0038	0	0.038	0.00032	0.069	0	0	6	0.071
814	0.0011	4e-05	0	0.0011	0.0011	0.23	4.6e-05	0.0011	0.21	0.23	0.0099	0	0	0.31	13	0.16
815	0.00031	0	0	0.00031	0.00031	0.0026	0	0.00031	0.4	0.0026	0.011	0	0	0.58	13	0.16
816	0.047	0.027	0.037	0.047	0.047	0.038	0.6	0.047	0.0037	0.038	0.028	0.037	0	0.0053	6	0.071
817	0.2	0.015	0	0.2	0.2	0.0011	0.0049	0.2	0.0026	0.0011	0.19	0	0	0.0038	0	0.11
818	0.00016	0	0	0.00016	0.00016	0.00012	0	0.00016	0.4	0.00012	0.011	0	0	0.58	13	0.16
819	0.0083	0.00026	0	0.0083	0.0083	0.0038	0.00016	0.0083	0.37	0.0038	0.057	0	0	0.53	13	0.16
820	0.054	0.0017	0	0.054	0.054	0.00011	0.0005	0.054	0.22	0.00011	0.24	0	0	0.32	13	0.16
821	0.079	0.021	0.011	0.079	0.079	0.019	0.26	0.079	0.094	0.019	0.11	0.011	0	0.14	6	0.071
822	0.13	0.014	5.3e-05	0.13	0.13	0.0037	0.03	0.13	0.09	0.0037	0.23	5.3e-05	0	0.13	10	0.12
823	0.075	0.011	0.00062	0.075	0.075	0.0058	0.057	0.075	0.19	0.0058	0.15	0.00062	0	0.27	13	0.16
824	0.0045	0.00024	2.1e-06	0.0045	0.0045	0.11	0.00047	0.0045	0.3	0.11	0.027	2.1e-06	0	0.44	13	0.16
825	0.06	0.002	0	0.06	0.06	0.00015	0.0007	0.06	0.21	0.00015	0.24	0	0	0.3	13	0.16
826	0.043	0.0012	0	0.043	0.043	8.3e-05	0.00035	0.043	0.25	8.3e-05	0.21	0	0	0.37	13	0.16
827	0.0078	0.00027	0	0.0078	0.0078	0.0079	0.00021	0.0078	0.37	0.0079	0.052	0	0	0.53	13	0.16
828	0.086	0.0089	5.9e-05	0.086	0.086	0.0025	0.021	0.086	0.17	0.0025	0.2	5.9e-05	0	0.25	13	0.16
829	0.027	0.0012	0	0.027	0.027	0.00044	0.00091	0.027	0.31	0.00044	0.12	0	0	0.45	13	0.16
830	0.0023	1.7e-05	0	0.0023	0.0023	0.00044	0	0.0023	0.39	0.00044	0.037	0	0	0.56	13	0.16
831	0.16	0.029	0.00029	0.16	0.16	0.011	0.1	0.16	0.024	0.011	0.17	0.00029	0	0.035	10	0.12
832	0.017	0.00061	0	0.017	0.017	0.0008	0.0004	0.017	0.34	0.0008	0.094	0	0	0.49	13	0.16
833	0.065	0.039	0.011	0.065	0.065	0.042	0.57	0.065	0.00083	0.042	0.027	0.011	0	0.0012	6	0.071
834	5e-05	0	0	5e-05	5e-05	0.022	0	5e-05	0.39	0.022	0.0034	0	0	0.56	13	0.16
835	0.084	0.02	0.0055	0.084	0.084	0.015	0.19	0.084	0.12	0.015	0.13	0.0055	0	0.17	6	0.071
836	0.18	0.034	5.6e-05	0.18	0.18	0.0094	0.071	0.18	0.0044	0.0094	0.14	5.6e-05	0	0.0064	0	0.11
837	0.0048	0.00028	3.3e-06	0.0048	0.0048	0.11	0.00062	0.0048	0.3	0.11	0.027	3.3e-06	0	0.43	13	0.16
838	0.028	0.0011	0	0.028	0.028	0.0003	0.00075	0.028	0.31	0.0003	0.13	0	0	0.44	13	0.16
839	0.00019	0	0	0.00019	0.00019	0.12	0	0.00019	0.31	0.12	0.005	0	0	0.44	13	0.16
840	0.029	0.0044	0.00097	0.029	0.029	0.035	0.033	0.029	0.28	0.035	0.078	0.00097	0	0.41	13	0.16
841	0.15	0.0098	0	0.15	0.15	0.001	0.0052	0.15	0.035	0.001	0.28	0	0	0.051	10	0.12
842	0.21	0.051	0	0.21	0.21	0.0067	0.032	0.21	1.4e-05	0.0067	0.046	0	0	2e-05	0	0.11
843	0.065	0.024	0.029	0.065	0.065	0.028	0.42	0.065	0.043	0.028	0.072	0.029	0	0.062	6	0.071
844	0.086	0.021	0.0067	0.086	0.086	0.017	0.22	0.086	0.1	0.017	0.12	0.0067	0	0.14	6	0.071
845	0.0034	9e-05	0	0.0034	0.0034	0.027	5.3e-05	0.0034	0.37	0.027	0.029	0	0	0.53	13	0.16
846	0.059	0.0014	0	0.059	0.059	6.7e-05	0.00026	0.059	0.2	6.7e-05	0.27	0	0	0.29	13	0.16
847	0.052	0.0016	0	0.052	0.052	0.00011	0.00051	0.052	0.23	0.00011	0.23	0	0	0.33	13	0.16
848	0.075	0.034	0.015	0.075	0.075	0.036	0.5	0.075	0.0054	0.036	0.049	0.015	0	0.0078	6	0.071
849	0.036	0.0032	3.8e-05	0.036	0.036	0.003	0.0083	0.036	0.3	0.003	0.12	3.8e-05	0	0.43	13	0.16
850	0.00015	0.0016	0.24	0.00015	0.00015	0.016	0.48	0.00015	0	0.016	3.7e-06	0.24	0	0	6	0.071
851	0.0032	7.9e-05	0	0.0032	0.0032	0.024	4.2e-05	0.0032	0.37	0.024	0.029	0	0	0.54	13	0.16
852	0.12	0.014	6.3e-05	0.12	0.12	0.0038	0.031	0.12	0.096	0.0038	0.22	6.3e-05	0	0.14	10	0.12
853	0.086	0.026	0.014	0.086	0.086	0.0001	0.33	0.086	0.067	0.0001	0.11	0.014	0	0.097	6	0.071
854	0.12	0.048	0.0027	0.12	0.12	0	0.37	0.12	0.003	0	0.07	0.0027	0	0.0044	6	0.071
855	0	0	0	0	0	0.1	0	0	0.32	0.1	0	0	0	0.47	13	0.16
856	0.00029	0	0	0.00029	0.00029	0.0076	0	0.00029	0.4	0.0076	0.0096	0	0	0.58	13	0.16
857	0	0	0	0	0	0.048	0	0	0.37	0.048	3.5e-06	0	0	0.53	13	0.16
858	0.0081	0.00019	0	0.0081	0.0081	0.0015	7.5e-05	0.0081	0.37	0.0015	0.062	0	0	0.53	13	0.16
