SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0
533	0.07	0.3	0.0011	5.3e-05	0.0011	5.3e-05	0.19	3.6e-05	0.081	0	0.0011	0.00061	0	0.13	0.074	0	0.07	0.07	1	0.11
534	0.09	0.55	0	0	0	0	0.012	0	0.1	0	0	0.00024	0	0.0097	0.06	0	0.09	0.09	1	0.11
535	0.00074	0.024	0.067	0	0.067	0	4.1e-05	0	0.00084	0	0.067	0	0	0.73	0.046	0	0.00074	0.00074	13	0.071
536	0.00043	0.023	0.036	0	0.036	0	4.7e-06	0	0.00049	0	0.036	0	0	0.81	0.058	0	0.00043	0.00043	13	0.071
537	0.1	0.15	0	2.7e-06	0	2.7e-06	0.42	1.9e-06	0.12	0	0	0.0013	0	0.0005	0.0058	0	0.1	0.1	6	0.16
538	0.074	0.17	2.6e-05	0.00032	2.6e-05	0.00032	0.48	0.00022	0.085	0	2.6e-05	0.001	0	0.012	0.019	0	0.074	0.074	6	0.16
539	0.051	0.18	0.004	0.0052	0.004	0.0052	0.39	0.0036	0.058	0	0.004	0.00067	0	0.14	0.048	0	0.051	0.051	6	0.16
540	4.9e-05	0.01	0.014	0	0.014	0	0	0	5.6e-05	0	0.014	0	0	0.89	0.058	0	4.9e-05	4.9e-05	13	0.071
541	0.085	0.23	7.5e-06	0.0011	7.5e-06	0.0011	0.38	0.00072	0.098	0	7.5e-06	0.00085	0	0.0096	0.023	0	0.085	0.085	6	0.16
542	0.034	0.037	0	0.00042	0	0.00042	0.82	0.00029	0.039	0	0	0.00081	0	0.00019	0.0014	0	0.034	0.034	6	0.16
543	0.067	0.22	0.00016	0.0032	0.00016	0.0032	0.42	0.0022	0.077	0	0.00016	0.00073	0	0.038	0.036	0	0.067	0.067	6	0.16
544	0.012	0.29	0.00083	0.03	0.00083	0.03	0.00039	0.02	0.014	0	0.00083	1.1e-05	0	0.38	0.2	0	0.012	0.012	13	0.071
545	0.038	0.075	2.9e-05	0.0045	2.9e-05	0.0045	0.74	0.0031	0.043	0	2.9e-05	0.0007	0	0.0071	0.0085	0	0.038	0.038	6	0.16
546	0.093	0.29	8.6e-06	0.0014	8.6e-06	0.0014	0.28	0.00096	0.11	0	8.6e-06	0.00078	0	0.013	0.031	0	0.093	0.093	1	0.11
547	0.015	0.17	0.013	0.029	0.013	0.029	0.0093	0.02	0.017	0	0.013	5e-05	0	0.53	0.11	0	0.015	0.015	13	0.071
548	0.15	0.27	0	0	0	0	0.097	0	0.17	0	0	0.00099	0	9.3e-05	0.0056	0	0.15	0.15	1	0.11
549	0.0027	0.065	0.03	0	0.03	0	0.00021	0	0.0031	0	0.03	3.9e-06	0	0.75	0.084	0	0.0027	0.0027	13	0.071
550	0.043	0.1	0.00033	0.02	0.00033	0.02	0.62	0.014	0.049	0	0.00033	0.00079	0	0.026	0.016	0	0.043	0.043	6	0.16
551	0.0012	0.032	0.062	0	0.062	0	0.00011	0	0.0014	0	0.062	1.8e-06	0	0.72	0.052	0	0.0012	0.0012	13	0.071
552	0.079	0.25	0.00019	0.00013	0.00019	0.00013	0.33	9.1e-05	0.091	0	0.00019	0.00085	0	0.045	0.042	0	0.079	0.079	6	0.16
553	0.00063	0.026	0.046	0	0.046	0	1.6e-05	0	0.00072	0	0.046	0	0	0.78	0.055	0	0.00063	0.00063	13	0.071
554	0.0045	0.0014	0	0.022	0	0.022	0.92	0.015	0.0051	0	0	0.00032	0	0	1.4e-05	0	0.0045	0.0045	6	0.16
555	0.057	0.19	0.0017	0.0029	0.0017	0.0029	0.41	0.002	0.066	0	0.0017	0.00075	0	0.1	0.044	0	0.057	0.057	6	0.16
556	0.06	0.16	0.0002	0.0026	0.0002	0.0026	0.53	0.0017	0.069	0	0.0002	0.00091	0	0.03	0.024	0	0.06	0.06	6	0.16
557	0.031	0.26	0.0074	0	0.0074	0	0.021	0	0.035	0	0.0074	0.00013	0	0.44	0.13	0	0.031	0.031	13	0.071
558	0.00049	1.6e-05	0	0.038	0	0.038	0.9	0.026	0.00056	0	0	0.00017	0	0	0	0	0.00049	0.00049	6	0.16
559	0.12	0.29	0	0.00021	0	0.00021	0.19	0.00014	0.14	0	0	0.00086	0	0.0011	0.014	0	0.12	0.12	1	0.11
560	0.077	0.067	0	4.6e-06	0	4.6e-06	0.61	3.2e-06	0.088	0	0	0.0013	0	1.7e-05	0.00094	0	0.077	0.077	6	0.16
561	0.082	0.067	0	0	0	0	0.59	0	0.094	0	0	0.0014	0	1e-05	0.00081	0	0.082	0.082	6	0.16
562	0.018	0.0064	0	5.5e-05	0	5.5e-05	0.92	3.7e-05	0.02	0	0	0.00076	0	0	4e-05	0	0.018	0.018	6	0.16
563	0.12	0.39	0	0	0	0	0.093	0	0.14	0	0	0.00061	0	0.0022	0.024	0	0.12	0.12	1	0.11
564	7.2e-05	0.0082	0.044	0	0.044	0	0	0	8.2e-05	0	0.044	0	0	0.82	0.038	0	7.2e-05	7.2e-05	13	0.071
565	0.047	0.052	0	6.4e-05	0	6.4e-05	0.75	4.4e-05	0.054	0	0	0.00096	0	0.00015	0.0017	0	0.047	0.047	6	0.16
566	0.071	0.087	0	4.3e-06	0	4.3e-06	0.61	3e-06	0.082	0	0	0.0011	0	0.00015	0.0025	0	0.071	0.071	6	0.16
567	5.5e-05	0	0	0.0044	0	0.0044	0.99	0.003	6.3e-05	0	0	6.7e-05	0	0	0	0	5.5e-05	5.5e-05	6	0.16
568	0.028	0.16	0.026	0.00023	0.026	0.00023	0.13	0.00016	0.032	0	0.026	0.00023	0	0.43	0.076	0	0.028	0.028	13	0.071
569	0.0011	0.02	0.13	0	0.13	0	0.00043	0	0.0013	0	0.13	3.2e-06	0	0.56	0.029	0	0.0011	0.0011	13	0.071
570	0.0048	0.0027	0	0.16	0	0.16	0.55	0.11	0.0056	0	0	0.00028	0	1e-05	7.1e-05	0	0.0048	0.0048	6	0.16
571	0.014	0.17	0.018	0	0.018	0	0.0062	0	0.017	0	0.018	4.8e-05	0	0.6	0.11	0	0.014	0.014	13	0.071
572	0.0031	0.075	0.023	0	0.023	0	0.0002	0	0.0035	0	0.023	4.2e-06	0	0.75	0.094	0	0.0031	0.0031	13	0.071
573	0.095	0.37	4.3e-05	1.4e-06	4.3e-05	1.4e-06	0.15	0	0.11	0	4.3e-05	0.00069	0	0.033	0.054	0	0.095	0.095	1	0.11
574	0.00097	0.00015	0	0.19	0	0.19	0.48	0.13	0.0011	0	0	0.00014	0	0	0	0	0.00097	0.00097	6	0.16
575	4.9e-05	0.0049	0.072	0.025	0.072	0.025	0	0.017	5.6e-05	0	0.072	0	0	0.69	0.024	0	4.9e-05	4.9e-05	13	0.071
576	0.021	0.27	0.0033	0.027	0.0033	0.027	0.006	0.019	0.024	0	0.0033	5.1e-05	0	0.41	0.15	0	0.021	0.021	13	0.071
577	0.069	0.28	0.00058	3.5e-05	0.00058	3.5e-05	0.28	2.4e-05	0.079	0	0.00058	0.00059	0	0.092	0.062	0	0.069	0.069	1	0.11
578	0	0	0	0.26	0	0.26	0.3	0.18	0	0	0	0	0	0	0	0	0	0	6	0.16
579	0.033	0.081	0.00029	0.013	0.00029	0.013	0.71	0.0091	0.038	0	0.00029	0.0006	0	0.023	0.014	0	0.033	0.033	6	0.16
580	0.00081	7.6e-05	0	0.063	0	0.063	0.83	0.043	0.00093	0	0	0.00015	0	0	0	0	0.00081	0.00081	6	0.16
581	6.6e-05	2.1e-05	0	0.055	0	0.055	0.85	0.038	7.6e-05	0	0	6.4e-06	0	0	0	0	6.6e-05	6.6e-05	6	0.16
582	0.042	0.036	0	3.5e-05	0	3.5e-05	0.79	2.4e-05	0.048	0	0	0.00098	0	3.5e-05	0.00076	0	0.042	0.042	6	0.16
583	0.038	0.26	0.0077	4.5e-06	0.0077	4.5e-06	0.075	3.1e-06	0.044	0	0.0077	0.00022	0	0.38	0.11	0	0.038	0.038	13	0.071
584	0.074	0.21	3.3e-05	0.0017	3.3e-05	0.0017	0.43	0.0012	0.085	0	3.3e-05	0.00081	0	0.018	0.027	0	0.074	0.074	6	0.16
585	0.017	0.02	0	0.021	0	0.021	0.85	0.014	0.02	0	0	0.00052	0	0.0005	0.0012	0	0.017	0.017	6	0.16
586	0.069	0.22	0.00013	9.5e-05	0.00013	9.5e-05	0.42	6.5e-05	0.08	0	0.00013	0.00074	0	0.035	0.035	0	0.069	0.069	6	0.16
587	0.0018	0.00011	0	0.00033	0	0.00033	0.99	0.00023	0.0021	0	0	0.0003	0	0	0	0	0.0018	0.0018	6	0.16
588	0.044	0.31	0.0039	0	0.0039	0	0.042	0	0.051	0	0.0039	0.00023	0	0.33	0.12	0	0.044	0.044	13	0.071
589	0.03	0.43	0.00039	0	0.00039	0	0.0019	0	0.034	0	0.00039	4.6e-05	0	0.25	0.19	0	0.03	0.03	1	0.11
590	0.0061	0.11	0.021	0	0.021	0	0.00089	0	0.007	0	0.021	1.2e-05	0	0.7	0.1	0	0.0061	0.0061	13	0.071
591	2.1e-05	0	0	0.073	0	0.073	0.8	0.05	2.4e-05	0	0	4.5e-05	0	0	0	0	2.1e-05	2.1e-05	6	0.16
592	0.011	0.0078	0	0.083	0	0.083	0.72	0.057	0.012	0	0	0.00047	0	5.6e-05	0.00028	0	0.011	0.011	6	0.16
593	0.047	0.12	0.00051	0.013	0.00051	0.013	0.59	0.009	0.054	0	0.00051	0.00081	0	0.038	0.021	0	0.047	0.047	6	0.16
594	0.076	0.13	0	9.8e-05	0	9.8e-05	0.54	6.7e-05	0.088	0	0	0.0012	0	0.002	0.0083	0	0.076	0.076	6	0.16
595	0.022	0.19	0.018	1.2e-06	0.018	1.2e-06	0.021	0	0.026	0	0.018	0.00011	0	0.53	0.11	0	0.022	0.022	13	0.071
596	0.039	0.034	0	0.00066	0	0.00066	0.8	0.00045	0.045	0	0	0.0011	0	8.4e-05	0.00095	0	0.039	0.039	6	0.16
597	0.061	0.44	0.00042	0	0.00042	0	0.028	0	0.07	0	0.00042	0.00024	0	0.16	0.12	0	0.061	0.061	1	0.11
598	0.0072	0.00083	0	0.00014	0	0.00014	0.97	9.4e-05	0.0082	0	0	0.00068	0	0	1.1e-06	0	0.0072	0.0072	6	0.16
599	0.15	0.16	0	0	0	0	0.2	0	0.17	0	0	0.0015	0	1.3e-05	0.0018	0	0.15	0.15	6	0.16
600	0.081	0.11	0	2.1e-05	0	2.1e-05	0.55	1.4e-05	0.093	0	0	0.0013	0	0.0004	0.004	0	0.081	0.081	6	0.16
601	2.1e-06	0.00075	0.1	0	0.1	0	0	0	2.5e-06	0	0.1	0	0	0.68	0.01	0	2.1e-06	2.1e-06	13	0.071
602	0.059	0.11	1.2e-05	0.0014	1.2e-05	0.0014	0.62	0.00094	0.068	0	1.2e-05	0.001	0	0.006	0.011	0	0.059	0.059	6	0.16
603	0.043	0.095	0.00015	0.016	0.00015	0.016	0.65	0.011	0.05	0	0.00015	0.00083	0	0.018	0.014	0	0.043	0.043	6	0.16
604	0.00067	7.1e-05	0	0.18	0	0.18	0.5	0.13	0.00076	0	0	0.00012	0	0	0	0	0.00067	0.00067	6	0.16
605	0.13	0.42	0	0	0	0	0.025	0	0.15	0	0	0.00046	0	0.00055	0.017	0	0.13	0.13	1	0.11
606	0.035	0.4	0.00091	0	0.00091	0	0.0056	0	0.04	0	0.00091	8.2e-05	0	0.28	0.17	0	0.035	0.035	1	0.11
607	0.089	0.24	2e-05	4e-05	2e-05	4e-05	0.35	2.7e-05	0.1	0	2e-05	0.00099	0	0.015	0.027	0	0.089	0.089	6	0.16
608	0.00039	0.014	0.092	0	0.092	0	2e-05	0	0.00045	0	0.092	0	0	0.68	0.033	0	0.00039	0.00039	13	0.071
609	0.1	0.44	8.5e-06	0	8.5e-06	0	0.071	0	0.12	0	8.5e-06	0.00053	0	0.02	0.055	0	0.1	0.1	1	0.11
610	0.063	0.28	0.0025	0.0001	0.0025	0.0001	0.19	6.9e-05	0.072	0	0.0025	0.00055	0	0.18	0.079	0	0.063	0.063	1	0.11
611	0.03	0.015	0	0.00014	0	0.00014	0.86	9.9e-05	0.035	0	0	0.0011	0	2.8e-06	0.00015	0	0.03	0.03	6	0.16
612	0.017	0.17	0.019	0	0.019	0	0.011	0	0.02	0	0.019	7e-05	0	0.58	0.11	0	0.017	0.017	13	0.071
613	0.053	0.1	1.6e-05	0.0029	1.6e-05	0.0029	0.66	0.002	0.061	0	1.6e-05	0.00098	0	0.0061	0.0097	0	0.053	0.053	6	0.16
614	6.2e-05	0.0074	0.045	0	0.045	0	0	0	7.1e-05	0	0.045	0	0	0.82	0.036	0	6.2e-05	6.2e-05	13	0.071
615	0.085	0.24	5e-05	7.2e-05	5e-05	7.2e-05	0.35	4.9e-05	0.097	0	5e-05	0.00094	0	0.023	0.032	0	0.085	0.085	6	0.16
616	0.083	0.09	0	6.8e-06	0	6.8e-06	0.56	4.7e-06	0.095	0	0	0.0014	0	0.00011	0.0022	0	0.083	0.083	6	0.16
617	0.0047	0.077	0.039	0	0.039	0	0.0011	0	0.0054	0	0.039	1.1e-05	0	0.71	0.08	0	0.0047	0.0047	13	0.071
618	0.067	0.052	0	8.1e-06	0	8.1e-06	0.67	5.6e-06	0.077	0	0	0.0015	0	2e-05	0.00079	0	0.067	0.067	6	0.16
619	0.038	0.23	0.012	4.1e-05	0.012	4.1e-05	0.083	2.8e-05	0.044	0	0.012	0.00028	0	0.39	0.096	0	0.038	0.038	13	0.071
620	0.079	0.23	0.0001	0.00018	0.0001	0.00018	0.38	0.00012	0.091	0	0.0001	0.00092	0	0.031	0.034	0	0.079	0.079	6	0.16
621	0.067	0.21	0.00045	0.00095	0.00045	0.00095	0.42	0.00065	0.077	0	0.00045	0.00085	0	0.055	0.038	0	0.067	0.067	6	0.16
622	0.061	0.17	0.00036	0.0022	0.00036	0.0022	0.49	0.0015	0.071	0	0.00036	0.00087	0	0.043	0.03	0	0.061	0.061	6	0.16
623	0.033	0.067	0.00014	0.042	0.00014	0.042	0.66	0.029	0.038	0	0.00014	0.00072	0	0.013	0.0094	0	0.033	0.033	6	0.16
624	0.086	0.42	9.8e-05	0	9.8e-05	0	0.084	0	0.099	0	9.8e-05	0.00049	0	0.061	0.078	0	0.086	0.086	1	0.11
625	0.0013	0.054	0.018	0	0.018	0	2.2e-05	0	0.0015	0	0.018	0	0	0.79	0.093	0	0.0013	0.0013	13	0.071
626	0.012	0.0054	0	0.013	0	0.013	0.91	0.0092	0.014	0	0	0.00063	0	3.7e-06	7.9e-05	0	0.012	0.012	6	0.16
627	0.13	0.33	0	0	0	0	0.11	0	0.15	0	0	0.00085	0	0.0012	0.016	0	0.13	0.13	1	0.11
628	0.059	0.12	1.7e-05	0.0016	1.7e-05	0.0016	0.62	0.0011	0.067	0	1.7e-05	0.001	0	0.0072	0.012	0	0.059	0.059	6	0.16
629	0.057	0.084	0	0.0006	0	0.0006	0.67	0.00041	0.066	0	0	0.0011	0	0.0013	0.0049	0	0.057	0.057	6	0.16
630	0.067	0.21	0.00045	0.00095	0.00045	0.00095	0.42	0.00065	0.077	0	0.00045	0.00085	0	0.055	0.038	0	0.067	0.067	6	0.16
631	0.0047	0.00094	0	0.016	0	0.016	0.94	0.011	0.0054	0	0	0.00045	0	0	4.2e-06	0	0.0047	0.0047	6	0.16
632	0.047	0.1	0.00014	0.011	0.00014	0.011	0.64	0.0075	0.054	0	0.00014	0.00086	0	0.018	0.015	0	0.047	0.047	6	0.16
633	0.0078	0.0037	0	0.06	0	0.06	0.8	0.041	0.009	0	0	0.00046	0	5e-06	6.7e-05	0	0.0078	0.0078	6	0.16
634	0.002	0.00042	0	0.14	0	0.14	0.61	0.097	0.0023	0	0	0.00021	0	0	2.8e-06	0	0.002	0.002	6	0.16
635	0.029	0.24	0.01	0	0.01	0	0.024	0	0.033	0	0.01	0.00013	0	0.47	0.12	0	0.029	0.029	13	0.071
636	0.094	0.32	4.5e-05	5.7e-06	4.5e-05	5.7e-06	0.21	3.9e-06	0.11	0	4.5e-05	0.0008	0	0.029	0.045	0	0.094	0.094	1	0.11
637	0.0019	0.00025	0	0.065	0	0.065	0.82	0.044	0.0022	0	0	0.00026	0	0	0	0	0.0019	0.0019	6	0.16
638	0.047	0.26	0.0072	3.7e-05	0.0072	3.7e-05	0.1	2.5e-05	0.054	0	0.0072	0.00034	0	0.32	0.097	0	0.047	0.047	13	0.071
639	0.058	0.16	0.00041	0.0034	0.00041	0.0034	0.51	0.0023	0.067	0	0.00041	0.00086	0	0.043	0.028	0	0.058	0.058	6	0.16
640	0.045	0.067	2.6e-06	0.0036	2.6e-06	0.0036	0.73	0.0025	0.051	0	2.6e-06	0.00098	0	0.002	0.0048	0	0.045	0.045	6	0.16
641	0.00014	2.2e-05	0	0.33	0	0.33	0.11	0.23	0.00017	0	0	2.4e-05	0	0	0	0	0.00014	0.00014	3	0.24
642	0.11	0.44	1.6e-06	0	1.6e-06	0	0.062	0	0.12	0	1.6e-06	0.00054	0	0.0095	0.043	0	0.11	0.11	1	0.11
643	0.099	0.3	1.3e-05	5.1e-06	1.3e-05	5.1e-06	0.24	3.5e-06	0.11	0	1.3e-05	0.0009	0	0.015	0.033	0	0.099	0.099	1	0.11
644	0.058	0.19	0.0018	0.0027	0.0018	0.0027	0.41	0.0019	0.066	0	0.0018	0.00074	0	0.1	0.045	0	0.058	0.058	6	0.16
645	0.023	0.0046	0	5e-06	0	5e-06	0.9	3.4e-06	0.027	0	0	0.0012	0	0	9.1e-06	0	0.023	0.023	6	0.16
646	0.00015	0.0078	0.11	0	0.11	0	3.6e-06	0	0.00018	0	0.11	0	0	0.65	0.024	0	0.00015	0.00015	13	0.071
647	0.0062	0.00038	0	8.4e-06	0	8.4e-06	0.97	5.7e-06	0.0071	0	0	0.00075	0	0	0	0	0.0062	0.0062	6	0.16
648	0.026	0.2	0.017	4.1e-06	0.017	4.1e-06	0.033	2.8e-06	0.03	0	0.017	0.00014	0	0.5	0.1	0	0.026	0.026	13	0.071
649	0.065	0.31	0.0018	4.2e-05	0.0018	4.2e-05	0.16	2.9e-05	0.075	0	0.0018	0.00053	0	0.17	0.082	0	0.065	0.065	1	0.11
650	0.0033	0.071	0.024	0.033	0.024	0.033	0.00032	0.022	0.0037	0	0.024	5.3e-06	0	0.67	0.083	0	0.0033	0.0033	13	0.071
651	0.00076	0.00057	0	0.047	0	0.047	0.87	0.032	0.00087	0	0	3.7e-05	0	8.1e-06	2.5e-05	0	0.00076	0.00076	6	0.16
652	0.0034	0.003	0	0.046	0	0.046	0.86	0.032	0.0039	0	0	0.00015	0	5.7e-05	0.00015	0	0.0034	0.0034	6	0.16
653	2.3e-06	0	0	0.15	0	0.15	0.6	0.1	2.7e-06	0	0	0	0	0	0	0	2.3e-06	2.3e-06	6	0.16
654	0	0	0	0.023	0	0.023	0.94	0.016	0	0	0	0	0	0	0	0	0	0	6	0.16
655	0.0064	0.0032	0	0.057	0	0.057	0.82	0.039	0.0073	0	0	0.00038	0	6.2e-06	6.5e-05	0	0.0064	0.0064	6	0.16
656	0.12	0.45	0	0.00033	0	0.00033	0.026	0.00023	0.14	0	0	0.00042	0	0.0016	0.026	0	0.12	0.12	1	0.11
657	0.063	0.12	1e-05	0.001	1e-05	0.001	0.6	0.00072	0.072	0	1e-05	0.001	0	0.006	0.011	0	0.063	0.063	6	0.16
658	0.00042	0.00028	0	0.047	0	0.047	0.87	0.032	0.00048	0	0	2.3e-05	0	2.8e-06	1e-05	0	0.00042	0.00042	6	0.16
659	0.0015	0.0003	0	0.11	0	0.11	0.69	0.079	0.0017	0	0	0.00018	0	0	0	0	0.0015	0.0015	6	0.16
660	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.16
661	0.02	0.016	0	0.01	0	0.01	0.87	0.007	0.022	0	0	0.00073	0	9.1e-05	0.00054	0	0.02	0.02	6	0.16
662	0	0	0	0.02	0	0.02	0.95	0.014	0	0	0	0	0	0	0	0	0	0	6	0.16
663	6.8e-05	1.6e-05	0	0.041	0	0.041	0.89	0.028	7.8e-05	0	0	8.2e-06	0	0	0	0	6.8e-05	6.8e-05	6	0.16
664	0.044	0.058	0	0.00024	0	0.00024	0.76	0.00016	0.05	0	0	0.00087	0	0.00048	0.0027	0	0.044	0.044	6	0.16
665	0.085	0.36	7.3e-05	0	7.3e-05	0	0.18	0	0.098	0	7.3e-05	0.00058	0	0.045	0.06	0	0.085	0.085	1	0.11
666	0.0024	0.00027	0	0.0024	0	0.0024	0.98	0.0016	0.0027	0	0	0.0003	0	0	0	0	0.0024	0.0024	6	0.16
667	0.00026	0.026	0.012	0	0.012	0	0	0	0.00029	0	0.012	0	0	0.85	0.083	0	0.00026	0.00026	13	0.071
668	0	0	0	0.018	0	0.018	0.95	0.013	0	0	0	0	0	0	0	0	0	0	6	0.16
669	0.0021	0.002	0	0.065	0	0.065	0.82	0.044	0.0024	0	0	8.9e-05	0	4.4e-05	0.00011	0	0.0021	0.0021	6	0.16
670	0.051	0.051	0	2.2e-05	0	2.2e-05	0.74	1.5e-05	0.058	0	0	0.001	0	7.3e-05	0.0013	0	0.051	0.051	6	0.16
671	0.065	0.31	0.0019	3.7e-05	0.0019	3.7e-05	0.16	2.5e-05	0.074	0	0.0019	0.00051	0	0.18	0.084	0	0.065	0.065	1	0.11
672	0.0082	0.11	0.027	0	0.027	0	0.0025	0	0.0094	0	0.027	2.3e-05	0	0.67	0.097	0	0.0082	0.0082	13	0.071
673	0.0024	0.00029	0	0.029	0	0.029	0.91	0.02	0.0027	0	0	0.00033	0	0	0	0	0.0024	0.0024	6	0.16
674	0.011	0.0057	0	0.037	0	0.037	0.85	0.025	0.012	0	0	0.00055	0	9.8e-06	0.00012	0	0.011	0.011	6	0.16
675	0.074	0.23	0.00025	0.00033	0.00025	0.00033	0.38	0.00023	0.085	0	0.00025	0.00087	0	0.046	0.039	0	0.074	0.074	6	0.16
676	0.016	0.0083	0	0.0072	0	0.0072	0.91	0.0049	0.018	0	0	0.00073	0	7.4e-06	0.00014	0	0.016	0.016	6	0.16
677	0	2.2e-06	0.2	0	0.2	0	0	0	0	0	0.2	0	0	0.39	0.00061	0	0	0	13	0.071
678	0.0013	0.066	0.0092	0	0.0092	0	1e-05	0	0.0015	0	0.0092	0	0	0.78	0.12	0	0.0013	0.0013	13	0.071
679	0.094	0.29	2.7e-05	1.3e-05	2.7e-05	1.3e-05	0.27	8.7e-06	0.11	0	2.7e-05	0.0009	0	0.02	0.036	0	0.094	0.094	1	0.11
680	0.044	0.25	0.0087	4.9e-05	0.0087	4.9e-05	0.1	3.3e-05	0.051	0	0.0087	0.00033	0	0.34	0.095	0	0.044	0.044	13	0.071
681	0.021	0.022	0	0.03	0	0.03	0.81	0.02	0.025	0	0	0.0007	0	0.00033	0.0011	0	0.021	0.021	6	0.16
682	0.094	0.52	0	0	0	0	0.018	0	0.11	0	0	0.00029	0	0.01	0.057	0	0.094	0.094	1	0.11
683	0.042	0.43	0.00058	0	0.00058	0	0.0077	0	0.048	0	0.00058	0.00011	0	0.23	0.16	0	0.042	0.042	1	0.11
684	0.079	0.2	2.7e-05	0.00017	2.7e-05	0.00017	0.44	0.00012	0.091	0	2.7e-05	0.001	0	0.014	0.022	0	0.079	0.079	6	0.16
685	0.014	0.23	0.0048	0	0.0048	0	0.0016	0	0.016	0	0.0048	2.6e-05	0	0.54	0.16	0	0.014	0.014	13	0.071
686	0.058	0.34	0.002	2.6e-06	0.002	2.6e-06	0.073	1.8e-06	0.066	0	0.002	0.00034	0	0.23	0.11	0	0.058	0.058	1	0.11
687	0.017	0.0068	0	0.0015	0	0.0015	0.92	0.0011	0.019	0	0	0.00081	0	1.5e-06	6.7e-05	0	0.017	0.017	6	0.16
688	0.022	0.01	0	0.0008	0	0.0008	0.9	0.00055	0.025	0	0	0.00091	0	2.9e-06	0.00012	0	0.022	0.022	6	0.16
689	0.047	0.088	2.1e-05	0.0058	2.1e-05	0.0058	0.68	0.004	0.054	0	2.1e-05	0.00093	0	0.0065	0.009	0	0.047	0.047	6	0.16
690	0.082	0.46	7.9e-05	0	7.9e-05	0	0.05	0	0.094	0	7.9e-05	0.00038	0	0.065	0.089	0	0.082	0.082	1	0.11
691	0.011	0.13	0.024	0	0.024	0	0.0041	0	0.012	0	0.024	3.4e-05	0	0.64	0.1	0	0.011	0.011	13	0.071
692	0.037	0.019	0	6.1e-05	0	6.1e-05	0.83	4.2e-05	0.042	0	0	0.0012	0	3.2e-06	0.00019	0	0.037	0.037	6	0.16
693	0.006	0.0018	0	0.029	0	0.029	0.89	0.02	0.0069	0	0	0.00046	0	0	1.5e-05	0	0.006	0.006	6	0.16
694	0.03	0.052	4.5e-05	0.045	4.5e-05	0.045	0.69	0.031	0.034	0	4.5e-05	0.00071	0	0.0063	0.006	0	0.03	0.03	6	0.16
695	0.013	0.0034	0	0.00046	0	0.00046	0.94	0.00031	0.015	0	0	0.0008	0	0	1.5e-05	0	0.013	0.013	6	0.16
696	0.061	0.12	9.5e-06	0.001	9.5e-06	0.001	0.61	0.00069	0.07	0	9.5e-06	0.001	0	0.0055	0.011	0	0.061	0.061	6	0.16
697	0.065	0.13	8.8e-06	0.00064	8.8e-06	0.00064	0.58	0.00044	0.075	0	8.8e-06	0.0011	0	0.0058	0.012	0	0.065	0.065	6	0.16
698	0.029	0.015	0	0.00023	0	0.00023	0.86	0.00015	0.033	0	0	0.0011	0	3.6e-06	0.00017	0	0.029	0.029	6	0.16
699	9.7e-06	0.0024	0.058	0	0.058	0	0	0	1.1e-05	0	0.058	0	0	0.8	0.022	0	9.7e-06	9.7e-06	13	0.071
700	0.02	0.25	0.0054	0	0.0054	0	0.0042	0	0.023	0	0.0054	4.9e-05	0	0.5	0.15	0	0.02	0.02	13	0.071
701	0.053	0.14	0.00057	0.0069	0.00057	0.0069	0.54	0.0047	0.061	0	0.00057	0.00083	0	0.046	0.026	0	0.053	0.053	6	0.16
702	0.022	0.022	0	0.025	0	0.025	0.82	0.017	0.025	0	0	0.00073	0	0.00029	0.001	0	0.022	0.022	6	0.16
703	0	6.8e-05	0.11	0	0.11	0	0	0	0	0	0.11	0	0	0.65	0.004	0	0	0	13	0.071
704	0.0099	0.27	0.0012	0	0.0012	0	0.00017	0	0.011	0	0.0012	8.1e-06	0	0.47	0.21	0	0.0099	0.0099	13	0.071
705	0.082	0.35	0.0003	7.5e-06	0.0003	7.5e-06	0.16	5.2e-06	0.094	0	0.0003	0.00062	0	0.08	0.07	0	0.082	0.082	1	0.11
706	0.025	0.019	0	0.0035	0	0.0035	0.86	0.0024	0.029	0	0	0.00088	0	4.6e-05	0.00049	0	0.025	0.025	6	0.16
707	0.085	0.38	0.00018	2e-06	0.00018	2e-06	0.12	1.3e-06	0.097	0	0.00018	0.00057	0	0.07	0.073	0	0.085	0.085	1	0.11
708	0.092	0.12	0	5.5e-06	0	5.5e-06	0.49	3.8e-06	0.11	0	0	0.0014	0	0.00031	0.0041	0	0.092	0.092	6	0.16
709	0	0.00012	0.15	0	0.15	0	0	0	0	0	0.15	0	0	0.53	0.0038	0	0	0	13	0.071
710	0.0047	0.084	0.032	0	0.032	0	0.00084	0	0.0054	0	0.032	1e-05	0	0.71	0.087	0	0.0047	0.0047	13	0.071
711	0.03	0.34	0.002	0	0.002	0	0.0063	0	0.035	0	0.002	7.8e-05	0	0.36	0.16	0	0.03	0.03	13	0.071
712	0.054	0.38	0.0014	0	0.0014	0	0.038	0	0.062	0	0.0014	0.00025	0	0.23	0.12	0	0.054	0.054	1	0.11
