SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0
560	0.023	0.023	0	0	0.69	1.9e-05	0	0.023	4.9e-06	0	4.9e-06	0.022	0.023	0.19	0.0047	0.00026	3.1e-06	4	0.16
561	0.024	0.024	0	0	0.68	1.2e-05	0	0.024	0	0	0	0.023	0.024	0.2	0.0049	0.00022	0	4	0.16
562	0.002	0.002	0	0	0.95	0	0	0.002	5.3e-05	0	5.3e-05	0.002	0.002	0.04	0.0025	9.9e-06	3.4e-05	4	0.16
563	0.12	0.12	0	0	0.098	0.0023	0	0.12	0	0	0	0.12	0.12	0.27	0.002	0.006	0	13	0.12
564	0.0026	0.0026	0.13	0	0	0.85	0	0.0026	0	0	0	0.0026	0.0026	0.00016	0	0.0096	0	5	0.071
565	0.017	0.017	0	0	0.8	0.00016	0	0.017	6.4e-05	0	6.4e-05	0.017	0.017	0.11	0.0032	0.00043	4.1e-05	4	0.16
566	0.03	0.03	0	0	0.68	0.00016	0	0.03	4.5e-06	0	4.5e-06	0.029	0.03	0.17	0.0039	0.00066	2.9e-06	4	0.16
567	0	0	0	0	0.99	0	0	0	0.0042	0	0.0042	0	0	0.00012	0.00021	0	0.0027	4	0.16
568	0.052	0.052	0.076	0	0.14	0.44	0	0.052	0.00023	0	0.00023	0.051	0.052	0.064	0.00077	0.019	0.00015	5	0.071
569	0.0064	0.0064	0.38	0	0.00044	0.58	0	0.0064	0	0	0	0.0061	0.0064	0.0026	1.1e-05	0.0073	0	5	0.071
570	0.00087	0.00087	0	0	0.57	1e-05	0	0.00087	0.16	0	0.16	0.00084	0.00087	0.011	0.00092	1.8e-05	0.1	4	0.16
571	0.053	0.053	0.052	0	0.0065	0.62	0	0.053	0	0	0	0.051	0.053	0.033	0.00016	0.028	0	5	0.071
572	0.025	0.025	0.069	0	0.00021	0.78	0	0.025	0	0	0	0.024	0.025	0.007	1.4e-05	0.024	0	5	0.071
573	0.12	0.12	0.00012	0	0.16	0.034	0	0.12	1.4e-06	0	1.4e-06	0.11	0.12	0.21	0.0023	0.013	0	13	0.12
574	4.9e-05	4.9e-05	0	0	0.5	0	0	4.9e-05	0.19	0	0.19	4.7e-05	4.9e-05	0.0022	0.00045	0	0.12	4	0.16
575	0.0016	0.0016	0.21	0	0	0.71	0	0.0016	0.024	0	0.024	0.0015	0.0016	0.00011	0	0.006	0.016	5	0.071
576	0.084	0.084	0.0095	0	0.0062	0.42	0	0.084	0.026	0	0.026	0.081	0.084	0.047	0.00017	0.036	0.017	5	0.071
577	0.09	0.09	0.0017	0	0.28	0.094	0	0.09	3.4e-05	0	3.4e-05	0.087	0.09	0.15	0.0019	0.016	2.2e-05	4	0.16
578	0	0	0	0	0.32	0	0	0	0.26	0	0.26	0	0	0	0	0	0.16	4	0.16
579	0.026	0.026	0.00086	0	0.73	0.023	0	0.026	0.013	0	0.013	0.025	0.026	0.075	0.002	0.0034	0.0083	4	0.16
580	2.4e-05	2.4e-05	0	0	0.84	0	0	2.4e-05	0.06	0	0.06	2.3e-05	2.4e-05	0.0018	0.00047	0	0.039	4	0.16
581	6.6e-06	6.6e-06	0	0	0.86	0	0	6.6e-06	0.053	0	0.053	6.4e-06	6.6e-06	0.00015	2.1e-05	0	0.034	4	0.16
582	0.012	0.012	0	0	0.84	3.6e-05	0	0.012	3.5e-05	0	3.5e-05	0.012	0.012	0.098	0.0033	0.00019	2.3e-05	4	0.16
583	0.082	0.082	0.022	0	0.077	0.38	0	0.082	4.4e-06	0	4.4e-06	0.079	0.082	0.085	0.00071	0.027	2.8e-06	5	0.071
584	0.069	0.069	0.0001	0	0.46	0.018	0	0.069	0.0017	0	0.0017	0.066	0.069	0.17	0.0027	0.0068	0.0011	4	0.16
585	0.0065	0.0065	2.3e-06	0	0.87	0.00051	0	0.0065	0.02	0	0.02	0.0062	0.0065	0.039	0.0017	0.00031	0.013	4	0.16
586	0.071	0.071	0.00038	0	0.44	0.036	0	0.071	9.3e-05	0	9.3e-05	0.069	0.071	0.16	0.0025	0.0089	6e-05	4	0.16
587	3.4e-05	3.4e-05	0	0	0.99	0	0	3.4e-05	0.00031	0	0.00031	3.3e-05	3.4e-05	0.0039	0.00094	0	0.0002	4	0.16
588	0.099	0.099	0.011	0	0.043	0.33	0	0.099	0	0	0	0.095	0.099	0.098	0.00072	0.03	0	5	0.071
589	0.13	0.13	0.0011	0	0.0018	0.24	0	0.13	0	0	0	0.13	0.13	0.063	0.00014	0.045	0	5	0.071
590	0.035	0.035	0.062	0	0.00093	0.72	0	0.035	0	0	0	0.034	0.035	0.014	4e-05	0.027	0	5	0.071
591	0	0	0	0	0.82	0	0	0	0.07	0	0.07	0	0	4.6e-05	0.00015	0	0.045	4	0.16
592	0.0025	0.0025	0	0	0.75	5.7e-05	0	0.0025	0.081	0	0.081	0.0024	0.0025	0.024	0.0015	6.9e-05	0.052	4	0.16
593	0.039	0.039	0.0015	0	0.61	0.039	0	0.039	0.013	0	0.013	0.038	0.039	0.11	0.0027	0.0054	0.0084	4	0.16
594	0.044	0.044	2.8e-06	0	0.59	0.0022	0	0.044	0.0001	0	0.0001	0.043	0.044	0.18	0.0041	0.0022	6.4e-05	4	0.16
595	0.061	0.061	0.052	0	0.022	0.54	0	0.061	1.2e-06	0	1.2e-06	0.059	0.061	0.051	0.00035	0.027	0	5	0.071
596	0.011	0.011	0	0	0.85	8.8e-05	0	0.011	0.00066	0	0.00066	0.011	0.011	0.09	0.0036	0.00024	0.00042	4	0.16
597	0.13	0.13	0.0012	0	0.028	0.15	0	0.13	0	0	0	0.13	0.13	0.13	0.00073	0.03	0	5	0.071
598	0.00026	0.00026	0	0	0.98	0	0	0.00026	0.00013	0	0.00013	0.00025	0.00026	0.016	0.0022	0	8.4e-05	4	0.16
599	0.064	0.064	0	0	0.26	1.6e-05	0	0.064	0	0	0	0.062	0.064	0.42	0.0059	0.00055	0	13	0.12
600	0.037	0.037	0	0	0.61	0.00044	0	0.037	2.2e-05	0	2.2e-05	0.036	0.037	0.2	0.0047	0.0011	1.4e-05	4	0.16
601	0.00024	0.00024	0.31	0	0	0.69	0	0.00024	0	0	0	0.00023	0.00024	4.8e-06	0	0.0026	0	5	0.071
602	0.037	0.037	3.5e-05	0	0.66	0.0063	0	0.037	0.0014	0	0.0014	0.036	0.037	0.14	0.0035	0.0027	0.00089	4	0.16
603	0.031	0.031	0.00046	0	0.68	0.018	0	0.031	0.016	0	0.016	0.03	0.031	0.099	0.0027	0.0034	0.01	4	0.16
604	2.3e-05	2.3e-05	0	0	0.52	0	0	2.3e-05	0.18	0	0.18	2.2e-05	2.3e-05	0.0015	0.0004	0	0.12	4	0.16
605	0.14	0.14	0	0	0.026	0.00056	0	0.14	0	0	0	0.13	0.14	0.29	0.0015	0.0042	0	13	0.12
606	0.12	0.12	0.0025	0	0.0056	0.27	0	0.12	0	0	0	0.12	0.12	0.075	0.00026	0.04	0	5	0.071
607	0.079	0.079	6e-05	0	0.37	0.015	0	0.079	4e-05	0	4e-05	0.076	0.079	0.21	0.0034	0.007	2.6e-05	4	0.16
608	0.0046	0.0046	0.27	0	2e-05	0.7	0	0.0046	0	0	0	0.0044	0.0046	0.00089	1.4e-06	0.0083	0	5	0.071
609	0.14	0.14	2.4e-05	0	0.072	0.02	0	0.14	0	0	0	0.13	0.14	0.22	0.0017	0.013	0	13	0.12
610	0.09	0.09	0.0072	0	0.2	0.19	0	0.09	9.9e-05	0	9.9e-05	0.087	0.09	0.14	0.0018	0.02	6.4e-05	4	0.16
611	0.0048	0.0048	0	0	0.9	2.9e-06	0	0.0048	0.00014	0	0.00014	0.0047	0.0048	0.069	0.0037	3.9e-05	9.2e-05	4	0.16
612	0.055	0.055	0.057	0	0.012	0.59	0	0.055	0	0	0	0.053	0.055	0.039	0.00023	0.027	0	5	0.071
613	0.033	0.033	4.7e-05	0	0.7	0.0064	0	0.033	0.0029	0	0.0029	0.031	0.033	0.12	0.0033	0.0025	0.0019	4	0.16
614	0.0024	0.0024	0.13	0	0	0.85	0	0.0024	0	0	0	0.0023	0.0024	0.00014	0	0.0091	0	5	0.071
615	0.08	0.08	0.00015	0	0.37	0.024	0	0.08	7.3e-05	0	7.3e-05	0.077	0.08	0.2	0.0032	0.0082	4.7e-05	4	0.16
616	0.031	0.031	0	0	0.64	0.00012	0	0.031	7.3e-06	0	7.3e-06	0.03	0.031	0.2	0.0052	0.0006	4.7e-06	4	0.16
617	0.025	0.025	0.12	0	0.0011	0.73	0	0.025	0	0	0	0.024	0.025	0.011	3.7e-05	0.02	0	5	0.071
618	0.018	0.018	0	0	0.74	2.1e-05	0	0.018	8.6e-06	0	8.6e-06	0.017	0.018	0.16	0.0052	0.00021	5.5e-06	4	0.16
619	0.074	0.074	0.036	0	0.086	0.4	0	0.074	4e-05	0	4e-05	0.072	0.074	0.087	0.0009	0.024	2.6e-05	5	0.071
620	0.075	0.075	0.00031	0	0.4	0.032	0	0.075	0.00018	0	0.00018	0.073	0.075	0.18	0.0031	0.0086	0.00011	4	0.16
621	0.067	0.067	0.0013	0	0.44	0.057	0	0.067	0.00094	0	0.00094	0.064	0.067	0.15	0.0028	0.0096	0.0006	4	0.16
622	0.056	0.056	0.0011	0	0.52	0.044	0	0.056	0.0022	0	0.0022	0.054	0.056	0.14	0.0029	0.0075	0.0014	4	0.16
623	0.022	0.022	0.00041	0	0.69	0.013	0	0.022	0.042	0	0.042	0.021	0.022	0.075	0.0024	0.0024	0.027	4	0.16
624	0.13	0.13	0.00028	0	0.085	0.06	0	0.13	0	0	0	0.13	0.13	0.19	0.0016	0.019	0	13	0.12
625	0.018	0.018	0.053	0	2.3e-05	0.83	0	0.018	0	0	0	0.017	0.018	0.003	3.2e-06	0.024	0	5	0.071
626	0.0017	0.0017	0	0	0.93	3.7e-06	0	0.0017	0.013	0	0.013	0.0017	0.0017	0.026	0.002	1.9e-05	0.0083	4	0.16
627	0.11	0.11	0	0	0.12	0.0013	0	0.11	0	0	0	0.11	0.11	0.31	0.003	0.0042	0	13	0.12
628	0.038	0.038	5.1e-05	0	0.66	0.0076	0	0.038	0.0016	0	0.0016	0.037	0.038	0.14	0.0034	0.003	0.001	4	0.16
629	0.028	0.028	2.2e-06	0	0.72	0.0014	0	0.028	0.00061	0	0.00061	0.027	0.028	0.13	0.0038	0.0013	0.00039	4	0.16
630	0.067	0.067	0.0013	0	0.44	0.057	0	0.067	0.00094	0	0.00094	0.064	0.067	0.15	0.0028	0.0096	0.0006	4	0.16
631	0.00029	0.00029	0	0	0.95	0	0	0.00029	0.015	0	0.015	0.00028	0.00029	0.01	0.0014	1e-06	0.0095	4	0.16
632	0.034	0.034	0.00042	0	0.67	0.019	0	0.034	0.011	0	0.011	0.032	0.034	0.11	0.0029	0.0037	0.007	4	0.16
633	0.0012	0.0012	0	0	0.82	5e-06	0	0.0012	0.058	0	0.058	0.0011	0.0012	0.017	0.0015	1.7e-05	0.037	4	0.16
634	0.00013	0.00013	0	0	0.63	0	0	0.00013	0.14	0	0.14	0.00013	0.00013	0.0044	0.00069	0	0.088	4	0.16
635	0.077	0.077	0.029	0	0.025	0.47	0	0.077	0	0	0	0.074	0.077	0.065	0.00043	0.03	0	5	0.071
636	0.11	0.11	0.00013	0	0.22	0.03	0	0.11	5.7e-06	0	5.7e-06	0.1	0.11	0.21	0.0026	0.012	3.6e-06	4	0.16
637	7.7e-05	7.7e-05	0	0	0.83	0	0	7.7e-05	0.062	0	0.062	7.5e-05	7.7e-05	0.0042	0.00085	0	0.04	4	0.16
638	0.084	0.084	0.021	0	0.1	0.33	0	0.084	3.6e-05	0	3.6e-05	0.081	0.084	0.1	0.0011	0.024	2.3e-05	5	0.071
639	0.052	0.052	0.0012	0	0.54	0.044	0	0.052	0.0034	0	0.0034	0.051	0.052	0.13	0.0029	0.0072	0.0022	4	0.16
640	0.022	0.022	7.8e-06	0	0.77	0.002	0	0.022	0.0036	0	0.0036	0.021	0.022	0.1	0.0033	0.0012	0.0023	4	0.16
641	7.1e-06	7.1e-06	0	0	0.12	0	0	7.1e-06	0.33	0	0.33	6.9e-06	7.1e-06	0.00033	8.2e-05	0	0.21	8	0.24
642	0.14	0.14	4.6e-06	0	0.063	0.0095	0	0.14	0	0	0	0.13	0.14	0.24	0.0017	0.011	0	13	0.12
643	0.097	0.097	3.9e-05	0	0.26	0.016	0	0.097	5.2e-06	0	5.2e-06	0.094	0.097	0.23	0.003	0.0085	3.3e-06	4	0.16
644	0.062	0.062	0.0054	0	0.43	0.11	0	0.062	0.0027	0	0.0027	0.06	0.062	0.13	0.0025	0.011	0.0017	4	0.16
645	0.0015	0.0015	0	0	0.94	0	0	0.0015	4.9e-06	0	4.9e-06	0.0014	0.0015	0.053	0.004	2.3e-06	3.1e-06	4	0.16
646	0.0025	0.0025	0.31	0	3.8e-06	0.67	0	0.0025	0	0	0	0.0024	0.0025	0.00035	0	0.0061	0	5	0.071
647	0.00012	0.00012	0	0	0.98	0	0	0.00012	8e-06	0	8e-06	0.00011	0.00012	0.014	0.0024	0	5.1e-06	4	0.16
648	0.065	0.065	0.05	0	0.034	0.51	0	0.065	4e-06	0	4e-06	0.063	0.065	0.059	0.00047	0.026	2.6e-06	5	0.071
649	0.097	0.097	0.0053	0	0.17	0.17	0	0.097	4.1e-05	0	4.1e-05	0.094	0.097	0.15	0.0017	0.021	2.6e-05	5	0.071
650	0.023	0.023	0.072	0	0.00033	0.7	0	0.023	0.033	0	0.033	0.022	0.023	0.0075	1.8e-05	0.021	0.021	5	0.071
651	0.00018	0.00018	0	0	0.88	8e-06	0	0.00018	0.045	0	0.045	0.00017	0.00018	0.0017	0.00012	6.1e-06	0.029	4	0.16
652	0.00095	0.00095	0	0	0.87	5.7e-05	0	0.00095	0.044	0	0.044	0.00092	0.00095	0.0075	0.00047	3.7e-05	0.028	4	0.16
653	0	0	0	0	0.62	0	0	0	0.14	0	0.14	0	0	5.2e-06	5e-06	0	0.092	4	0.16
654	0	0	0	0	0.94	0	0	0	0.022	0	0.022	0	0	0	0	0	0.014	4	0.16
655	0.001	0.001	0	0	0.84	6.2e-06	0	0.001	0.055	0	0.055	0.00096	0.001	0.014	0.0012	1.6e-05	0.035	4	0.16
656	0.14	0.14	0	0	0.026	0.0016	0	0.14	0.00031	0	0.00031	0.14	0.14	0.26	0.0013	0.0063	0.0002	13	0.12
657	0.04	0.04	3.1e-05	0	0.64	0.0063	0	0.04	0.0011	0	0.0011	0.039	0.04	0.15	0.0035	0.0029	0.00068	4	0.16
658	8.8e-05	8.8e-05	0	0	0.88	2.8e-06	0	8.8e-05	0.045	0	0.045	8.5e-05	8.8e-05	0.00092	7.4e-05	2.6e-06	0.029	4	0.16
659	9.5e-05	9.5e-05	0	0	0.7	0	0	9.5e-05	0.11	0	0.11	9.2e-05	9.5e-05	0.0033	0.00057	0	0.071	4	0.16
660	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0.16
661	0.005	0.005	0	0	0.9	9.3e-05	0	0.005	0.0099	0	0.0099	0.0049	0.005	0.044	0.0024	0.00014	0.0063	4	0.16
662	0	0	0	0	0.95	0	0	0	0.019	0	0.019	0	0	0	0	0	0.012	4	0.16
663	5e-06	5e-06	0	0	0.9	0	0	5e-06	0.039	0	0.039	4.9e-06	5e-06	0.00015	2.6e-05	0	0.025	4	0.16
664	0.019	0.019	0	0	0.8	0.0005	0	0.019	0.00023	0	0.00023	0.018	0.019	0.1	0.0029	0.00069	0.00015	4	0.16
665	0.11	0.11	0.00021	0	0.18	0.045	0	0.11	0	0	0	0.11	0.11	0.19	0.0019	0.015	0	13	0.12
666	8.3e-05	8.3e-05	0	0	0.99	0	0	8.3e-05	0.0023	0	0.0023	8e-05	8.3e-05	0.0052	0.00094	0	0.0014	4	0.16
667	0.0086	0.0086	0.036	0	0	0.9	0	0.0086	0	0	0	0.0083	0.0086	0.0006	0	0.022	0	5	0.071
668	0	0	0	0	0.95	0	0	0	0.017	0	0.017	0	0	0	0	0	0.011	4	0.16
669	0.00061	0.00061	0	0	0.83	4.4e-05	0	0.00061	0.062	0	0.062	0.00059	0.00061	0.0047	0.00029	2.6e-05	0.04	4	0.16
670	0.017	0.017	0	0	0.79	7.7e-05	0	0.017	2.3e-05	0	2.3e-05	0.016	0.017	0.12	0.0035	0.00033	1.5e-05	4	0.16
671	0.098	0.098	0.0056	0	0.16	0.18	0	0.098	3.6e-05	0	3.6e-05	0.095	0.098	0.14	0.0017	0.021	2.3e-05	5	0.071
672	0.037	0.037	0.08	0	0.0027	0.69	0	0.037	0	0	0	0.036	0.037	0.019	7.6e-05	0.024	0	5	0.071
673	9.1e-05	9.1e-05	0	0	0.92	0	0	9.1e-05	0.027	0	0.027	8.8e-05	9.1e-05	0.0052	0.001	0	0.017	4	0.16
674	0.0018	0.0018	0	0	0.87	9.9e-06	0	0.0018	0.036	0	0.036	0.0017	0.0018	0.024	0.0018	2.9e-05	0.023	4	0.16
675	0.074	0.074	0.00074	0	0.4	0.048	0	0.074	0.00033	0	0.00033	0.072	0.074	0.17	0.0029	0.0098	0.00021	4	0.16
676	0.0026	0.0026	0	0	0.93	7.5e-06	0	0.0026	0.0069	0	0.0069	0.0025	0.0026	0.035	0.0024	3.4e-05	0.0045	4	0.16
677	0	0	0.6	0	0	0.4	0	0	0	0	0	0	0	0	0	0.00015	0	2	0.053
678	0.022	0.022	0.028	0	1.1e-05	0.83	0	0.022	0	0	0	0.021	0.022	0.0031	2.3e-06	0.03	0	5	0.071
679	0.094	0.094	8.2e-05	0	0.28	0.021	0	0.094	1.3e-05	0	1.3e-05	0.091	0.094	0.22	0.003	0.0091	8.1e-06	4	0.16
680	0.08	0.08	0.026	0	0.1	0.35	0	0.08	4.8e-05	0	4.8e-05	0.077	0.08	0.099	0.0011	0.024	3e-05	5	0.071
681	0.007	0.007	1e-06	0	0.84	0.00034	0	0.007	0.029	0	0.029	0.0067	0.007	0.048	0.0023	0.00027	0.019	4	0.16
682	0.15	0.15	2.5e-06	0	0.018	0.0098	0	0.15	0	0	0	0.15	0.15	0.2	0.00088	0.013	0	13	0.12
683	0.13	0.13	0.0016	0	0.0076	0.22	0	0.13	0	0	0	0.13	0.13	0.088	0.00033	0.038	0	5	0.071
684	0.065	0.065	8.2e-05	0	0.47	0.015	0	0.065	0.00017	0	0.00017	0.063	0.065	0.18	0.0034	0.0058	0.00011	4	0.16
685	0.073	0.073	0.014	0	0.0016	0.55	0	0.073	0	0	0	0.071	0.073	0.032	8.6e-05	0.04	0	5	0.071
686	0.11	0.11	0.0059	0	0.074	0.23	0	0.11	2.5e-06	0	2.5e-06	0.1	0.11	0.13	0.0011	0.027	1.6e-06	5	0.071
687	0.0021	0.0021	0	0	0.95	1.5e-06	0	0.0021	0.0015	0	0.0015	0.0021	0.0021	0.037	0.0026	1.7e-05	0.00096	4	0.16
688	0.0032	0.0032	0	0	0.93	3e-06	0	0.0032	0.00079	0	0.00079	0.0031	0.0032	0.048	0.003	2.9e-05	0.0005	4	0.16
689	0.029	0.029	6.4e-05	0	0.72	0.0068	0	0.029	0.0058	0	0.0058	0.028	0.029	0.11	0.0031	0.0023	0.0037	4	0.16
690	0.14	0.14	0.00022	0	0.049	0.063	0	0.14	0	0	0	0.13	0.14	0.18	0.0012	0.021	0	13	0.12
691	0.043	0.043	0.069	0	0.0043	0.66	0	0.043	0	0	0	0.042	0.043	0.024	0.00011	0.026	0	5	0.071
692	0.0062	0.0062	0	0	0.88	3.3e-06	0	0.0062	6.1e-05	0	6.1e-05	0.006	0.0062	0.085	0.0041	4.9e-05	3.9e-05	4	0.16
693	0.00055	0.00055	0	0	0.91	0	0	0.00055	0.028	0	0.028	0.00053	0.00055	0.013	0.0015	3.6e-06	0.018	4	0.16
694	0.017	0.017	0.00013	0	0.72	0.0065	0	0.017	0.045	0	0.045	0.016	0.017	0.067	0.0023	0.0015	0.029	4	0.16
695	0.0011	0.0011	0	0	0.96	0	0	0.0011	0.00044	0	0.00044	0.001	0.0011	0.029	0.0026	3.8e-06	0.00028	4	0.16
696	0.039	0.039	2.9e-05	0	0.65	0.0058	0	0.039	0.001	0	0.001	0.037	0.039	0.14	0.0035	0.0028	0.00066	4	0.16
697	0.042	0.042	2.7e-05	0	0.62	0.0061	0	0.042	0.00065	0	0.00065	0.041	0.042	0.15	0.0036	0.003	0.00042	4	0.16
698	0.0048	0.0048	0	0	0.91	3.7e-06	0	0.0048	0.00022	0	0.00022	0.0046	0.0048	0.066	0.0035	4.2e-05	0.00014	4	0.16
699	0.00077	0.00077	0.17	0	0	0.82	0	0.00077	0	0	0	0.00074	0.00077	2.2e-05	0	0.0054	0	5	0.071
700	0.079	0.079	0.016	0	0.0043	0.5	0	0.079	0	0	0	0.077	0.079	0.044	0.00016	0.037	0	5	0.071
701	0.047	0.047	0.0017	0	0.57	0.048	0	0.047	0.0068	0	0.0068	0.045	0.047	0.12	0.0028	0.0067	0.0044	4	0.16
702	0.007	0.007	0	0	0.85	0.00029	0	0.007	0.024	0	0.024	0.0068	0.007	0.05	0.0024	0.00026	0.015	4	0.16
703	2.2e-05	2.2e-05	0.33	0	0	0.67	0	2.2e-05	0	0	0	2.1e-05	2.2e-05	0	0	0.001	0	5	0.071
704	0.087	0.087	0.0035	0	0.00018	0.49	0	0.087	0	0	0	0.084	0.087	0.022	2.7e-05	0.054	0	5	0.071
705	0.11	0.11	0.00087	0	0.16	0.081	0	0.11	7.3e-06	0	7.3e-06	0.11	0.11	0.18	0.002	0.017	4.7e-06	13	0.12
706	0.0061	0.0061	0	0	0.9	4.7e-05	0	0.0061	0.0035	0	0.0035	0.0059	0.0061	0.057	0.0029	0.00012	0.0022	4	0.16
707	0.12	0.12	0.00052	0	0.13	0.071	0	0.12	1.9e-06	0	1.9e-06	0.12	0.12	0.19	0.0019	0.018	1.2e-06	13	0.12
708	0.043	0.043	0	0	0.55	0.00035	0	0.043	5.9e-06	0	5.9e-06	0.042	0.043	0.23	0.005	0.0011	3.8e-06	4	0.16
709	3.7e-05	3.7e-05	0.45	0	0	0.54	0	3.7e-05	0	0	0	3.6e-05	3.7e-05	0	0	0.00096	0	5	0.071
710	0.027	0.027	0.095	0	0.00088	0.74	0	0.027	0	0	0	0.026	0.027	0.011	3.4e-05	0.022	0	5	0.071
711	0.11	0.11	0.0057	0	0.0064	0.36	0	0.11	0	0	0	0.1	0.11	0.066	0.00025	0.039	0	5	0.071
712	0.12	0.12	0.004	0	0.038	0.23	0	0.12	0	0	0	0.11	0.12	0.12	0.00078	0.03	0	5	0.071
713	0.01	0.01	1.2e-06	0	0.85	0.00049	0	0.01	0.011	0	0.011	0.01	0.01	0.066	0.0028	0.00042	0.007	4	0.16
714	0.01	0.01	0	0	0.86	0.00026	0	0.01	0.0052	0	0.0052	0.0098	0.01	0.07	0.003	0.00033	0.0033	4	0.16
715	0.14	0.14	0	0	0.047	0.0032	0	0.14	0	0	0	0.13	0.14	0.26	0.0017	0.0074	0	13	0.12
716	0.054	0.054	0.04	0	0.0035	0.63	0	0.054	0	0	0	0.053	0.054	0.029	0.00011	0.031	0	5	0.071
717	0.062	0.062	0.012	0	0.0003	0.62	0	0.062	0	0	0	0.06	0.062	0.018	3e-05	0.043	0	5	0.071
718	0.017	0.017	0.16	0	0.00049	0.74	0	0.017	0	0	0	0.016	0.017	0.006	1.8e-05	0.016	0	5	0.071
719	0.021	0.021	1.3e-05	0	0.78	0.0025	0	0.021	0.0059	0	0.0059	0.02	0.021	0.096	0.0031	0.0013	0.0038	4	0.16
720	0.00021	0.00021	0	0	0.95	0	0	0.00021	0.016	0	0.016	0.0002	0.00021	0.0085	0.0013	0	0.011	4	0.16
721	0.11	0.11	0.0025	0	0.11	0.15	0	0.11	3.8e-06	0	3.8e-06	0.11	0.11	0.16	0.0015	0.023	2.5e-06	13	0.12
722	0.057	0.057	0.0041	0	0.48	0.085	0	0.057	0.004	0	0.004	0.055	0.057	0.13	0.0026	0.0097	0.0026	4	0.16
723	6.7e-05	6.7e-05	0	0	0.32	0	0	6.7e-05	0.25	0	0.25	6.5e-05	6.7e-05	0.002	0.00032	0	0.16	4	0.16
724	0.00041	0.00041	0	0	0.98	0	0	0.00041	0.00066	0	0.00066	0.0004	0.00041	0.017	0.0021	0	0.00042	4	0.16
725	0.0068	0.0068	0.15	0	9.8e-06	0.8	0	0.0068	0	0	0	0.0066	0.0068	0.001	1.2e-06	0.013	0	5	0.071
726	0.16	0.16	0.00013	0	0.0008	0.12	0	0.16	0	0	0	0.15	0.16	0.067	0.00011	0.043	0	0	0.11
727	0.05	0.05	0.00032	0	0.57	0.022	0	0.05	0.0018	0	0.0018	0.048	0.05	0.14	0.0032	0.0054	0.0012	4	0.16
728	0.092	0.092	3.2e-05	0	0.29	0.013	0	0.092	7.4e-06	0	7.4e-06	0.089	0.092	0.23	0.0032	0.0076	4.8e-06	4	0.16
729	0.0041	0.0041	0.14	0	1.1e-06	0.83	0	0.0041	0	0	0	0.004	0.0041	0.00039	0	0.011	0	5	0.071
730	0.11	0.11	0.0068	0	0.026	0.3	0	0.11	0	0	0	0.1	0.11	0.095	0.00057	0.033	0	5	0.071
731	0.021	0.021	7.5e-06	0	0.78	0.002	0	0.021	0.0038	0	0.0038	0.021	0.021	0.1	0.0032	0.0012	0.0024	4	0.16
732	0.092	0.092	7.5e-06	0	0.28	0.0068	0	0.092	2.3e-06	0	2.3e-06	0.089	0.092	0.25	0.0034	0.0061	1.5e-06	4	0.16
733	0.086	0.086	0.018	0	0.015	0.44	0	0.086	0	0	0	0.083	0.086	0.064	0.00035	0.033	0	5	0.071
734	0.074	0.074	0.0027	0	0.37	0.089	0	0.074	0.00063	0	0.00063	0.072	0.074	0.15	0.0026	0.012	0.0004	4	0.16
735	0.064	0.064	0.00014	0	0.48	0.019	0	0.064	0.00028	0	0.00028	0.062	0.064	0.18	0.0033	0.0062	0.00018	4	0.16
736	0.073	0.073	0.0025	0	0.38	0.084	0	0.073	0.00071	0	0.00071	0.071	0.073	0.15	0.0026	0.012	0.00046	4	0.16
737	0.037	0.037	0.00016	0	0.67	0.013	0	0.037	0.0021	0	0.0021	0.036	0.037	0.12	0.0032	0.0035	0.0013	4	0.16
738	0	0	0	0	0.94	0	0	0	0.022	0	0.022	0	0	0	0	0	0.014	4	0.16
739	0.098	0.098	0.0059	0	0.16	0.19	0	0.098	1.8e-05	0	1.8e-05	0.094	0.098	0.14	0.0016	0.021	1.2e-05	5	0.071
740	0.049	0.049	0.00013	0	0.58	0.014	0	0.049	0.001	0	0.001	0.048	0.049	0.15	0.0033	0.0046	0.00064	4	0.16
741	3e-05	3e-05	0	0	0.86	0	0	3e-05	0.053	0	0.053	2.9e-05	3e-05	0.0024	0.00068	0	0.034	4	0.16
742	4.3e-05	4.3e-05	0	0	0.73	0	0	4.3e-05	0.1	0	0.1	4.2e-05	4.3e-05	0.00097	0.00013	0	0.066	4	0.16
743	0	0	0	0	0.49	0	0	0	0.19	0	0.19	0	0	0	0	0	0.12	4	0.16
744	0	0	0	0	0.9	0	0	0	0.038	0	0.038	0	0	0	0	0	0.024	4	0.16
745	0.00032	0.00032	0	0	0.8	0	0	0.00032	0.07	0	0.07	0.00031	0.00032	0.0086	0.0011	2e-06	0.045	4	0.16
746	0.0096	0.0096	0	0	0.86	0.00032	0	0.0096	0.0085	0	0.0085	0.0093	0.0096	0.065	0.0028	0.00034	0.0054	4	0.16
747	0	0	0	0	0.095	0	0	0	0.34	0	0.34	0	0	0	0	0	0.22	8	0.24
748	0	0	0	0	0.92	0	0	0	0.029	0	0.029	0	0	0	0	0	0.019	4	0.16
