SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0
507	0.031	0.00015	0.31	0	4.1e-05	0.21	0.014	0.038	0.21	0.03	0.0047	0.031	0.031	0.059	0.031	0	0.00015	0.00015	0	2	0.16
508	0.045	2.1e-05	0.32	0	5.7e-06	0.22	0.0074	0.0036	0.22	0.044	0.0065	0.045	0.045	0.0055	0.045	0	2.1e-05	2.1e-05	0	2	0.16
509	0.1	0.0027	0.13	0	0.00075	0.091	0.16	0.00066	0.091	0.1	0.0041	0.1	0.1	0.001	0.1	0	0.0027	0.0027	0	6	0.071
510	0.0031	0	0.41	0	0	0.28	7.1e-06	0.0092	0.28	0.0031	0.0043	0.0031	0.0031	0.014	0.0031	0	0	0	0	2	0.16
511	0.033	0.04	0.00061	0	0.011	0.00041	0.7	0	0.00041	0.032	8.1e-05	0.033	0.033	0	0.033	0	0.04	0.04	0	6	0.071
512	0.11	0	0.18	0	0	0.12	0.0012	1e-06	0.12	0.11	0.0099	0.11	0.11	1.6e-06	0.11	0	0	0	0	2	0.16
513	0.14	0.0012	0.065	0	0.00033	0.044	0.15	1.7e-05	0.044	0.14	0.0032	0.14	0.14	2.6e-05	0.14	0	0.0012	0.0012	0	6	0.071
514	0.042	0	0.33	0	0	0.22	5.3e-05	3.6e-06	0.22	0.041	0.012	0.042	0.042	5.6e-06	0.042	0	0	0	0	2	0.16
515	0.11	0.0051	0.0072	0	0.0014	0.0049	0.4	0	0.0049	0.11	0.00072	0.11	0.11	0	0.11	0	0.0051	0.0051	0	6	0.071
516	0.064	4.2e-06	0.28	0	1.2e-06	0.19	0.0046	0.0003	0.19	0.062	0.0078	0.064	0.064	0.00047	0.064	0	4.2e-06	4.2e-06	0	2	0.16
517	0.015	0	0.39	0	0	0.26	0	0	0.26	0.014	0.013	0.015	0.015	1.4e-06	0.015	0	0	0	0	2	0.16
518	0.008	0	0.4	0	0	0.27	3.4e-05	0.0023	0.27	0.0079	0.0058	0.008	0.008	0.0035	0.008	0	0	0	0	2	0.16
519	0.14	0.0014	0.0034	0	0.0004	0.0023	0.3	0	0.0023	0.14	0.00054	0.14	0.14	0	0.14	0	0.0014	0.0014	0	6	0.071
520	0.19	1.9e-06	0.00018	0	0	0.00012	0.029	0	0.00012	0.19	0.00016	0.19	0.19	0	0.19	0	1.9e-06	1.9e-06	0	0	0.11
521	0.052	0	0.31	0	0	0.21	0.00032	1.8e-05	0.21	0.051	0.01	0.052	0.052	2.8e-05	0.052	0	0	0	0	2	0.16
522	6.1e-06	0.22	0	0	0.061	0	0.28	0	0	6e-06	0	6.1e-06	6.1e-06	0	6.1e-06	0	0.22	0.22	0	6	0.071
523	0.045	0.01	4.8e-05	0	0.0028	3.2e-05	0.74	0	3.2e-05	0.044	2.2e-05	0.045	0.045	0	0.045	0	0.01	0.01	0	6	0.071
524	0.12	0.0036	0.072	0	0.00099	0.049	0.23	7.6e-05	0.049	0.12	0.003	0.12	0.12	0.00012	0.12	0	0.0036	0.0036	0	6	0.071
525	0.022	0.013	3.1e-06	0	0.0037	2.1e-06	0.85	0	2.1e-06	0.021	3e-06	0.022	0.022	0	0.022	0	0.013	0.013	0	6	0.071
526	0.0012	0	0.4	0	0	0.27	0	0.021	0.27	0.0011	0.0032	0.0012	0.0012	0.032	0.0012	0	0	0	0	2	0.16
527	0.031	0	0.35	0	0	0.24	0.00077	0.00083	0.24	0.03	0.0075	0.031	0.031	0.0013	0.031	0	0	0	0	2	0.16
528	0.098	0.0022	0.15	0	0.00061	0.1	0.14	0.00096	0.1	0.097	0.0045	0.098	0.098	0.0015	0.098	0	0.0022	0.0022	0	2	0.16
529	0.14	0.0012	0.0022	0	0.00034	0.0015	0.3	0	0.0015	0.14	0.00042	0.14	0.14	0	0.14	0	0.0012	0.0012	0	6	0.071
530	0	0	0.042	0	0	0.029	0	0.35	0.029	0	7.9e-05	0	0	0.55	0	0	0	0	0	13	0.24
531	0.07	0.00097	0.24	0	0.00027	0.16	0.066	0.0059	0.16	0.068	0.0052	0.07	0.07	0.0092	0.07	0	0.00097	0.00097	0	2	0.16
532	0.0075	0	0.4	0	0	0.27	7.1e-05	0.0085	0.27	0.0074	0.005	0.0075	0.0075	0.013	0.0075	0	0	0	0	2	0.16
533	0.13	0.001	0.091	0	0.00029	0.062	0.13	5.1e-05	0.062	0.13	0.0039	0.13	0.13	7.9e-05	0.13	0	0.001	0.001	0	0	0.11
534	0.2	0	0.0047	0	0	0.0032	0.0081	0	0.0032	0.19	0.0013	0.2	0.2	0	0.2	0	0	0	0	0	0.11
535	0.01	0.064	2e-05	0	0.018	1.4e-05	0.74	0	1.4e-05	0.01	5.9e-06	0.01	0.01	0	0.01	0	0.064	0.064	0	6	0.071
536	0.01	0.035	2.3e-06	0	0.0096	1.6e-06	0.83	0	1.6e-06	0.01	1.7e-06	0.01	0.01	0	0.01	0	0.035	0.035	0	6	0.071
537	0.083	0	0.24	0	0	0.17	0.00062	3.3e-06	0.17	0.081	0.011	0.083	0.083	5.1e-06	0.083	0	0	0	0	2	0.16
538	0.081	2.6e-05	0.24	0	7.2e-06	0.17	0.013	0.00034	0.17	0.079	0.0071	0.081	0.081	0.00052	0.081	0	2.6e-05	2.6e-05	0	2	0.16
539	0.078	0.0037	0.19	0	0.001	0.13	0.14	0.0051	0.13	0.076	0.0044	0.078	0.078	0.0079	0.078	0	0.0037	0.0037	0	2	0.16
540	0.0046	0.014	0	0	0.0038	0	0.93	0	0	0.0045	0	0.0046	0.0046	0	0.0046	0	0.014	0.014	0	6	0.071
541	0.11	7.5e-06	0.19	0	2.1e-06	0.13	0.01	0.0011	0.13	0.1	0.0059	0.11	0.11	0.0017	0.11	0	7.5e-06	7.5e-06	0	2	0.16
542	0.016	0	0.39	0	0	0.26	0.00019	0.00042	0.26	0.016	0.0053	0.016	0.016	0.00064	0.016	0	0	0	0	2	0.16
543	0.095	0.00016	0.2	0	4.3e-05	0.14	0.039	0.0032	0.14	0.093	0.0048	0.095	0.095	0.0049	0.095	0	0.00016	0.00016	0	2	0.16
544	0.12	0.00072	0.00017	0	0.0002	0.00011	0.36	0.027	0.00011	0.11	6.7e-05	0.12	0.12	0.041	0.12	0	0.00072	0.00072	0	6	0.071
545	0.032	2.7e-05	0.35	0	7.4e-06	0.24	0.007	0.0044	0.24	0.032	0.0045	0.032	0.032	0.0068	0.032	0	2.7e-05	2.7e-05	0	2	0.16
546	0.13	8.5e-06	0.14	0	2.4e-06	0.093	0.013	0.0014	0.093	0.13	0.0053	0.13	0.13	0.0022	0.13	0	8.5e-06	8.5e-06	0	2	0.16
547	0.072	0.012	0.0043	0	0.0034	0.0029	0.52	0.028	0.0029	0.07	0.00031	0.072	0.072	0.043	0.072	0	0.012	0.012	0	6	0.071
548	0.17	0	0.066	0	0	0.045	0.00013	0	0.045	0.16	0.0092	0.17	0.17	0	0.17	0	0	0	0	0	0.11
549	0.028	0.029	0.0001	0	0.0079	6.9e-05	0.76	0	6.9e-05	0.028	2.6e-05	0.028	0.028	0	0.028	0	0.029	0.029	0	6	0.071
550	0.044	0.00031	0.3	0	8.6e-05	0.2	0.027	0.02	0.2	0.043	0.0052	0.044	0.044	0.031	0.044	0	0.00031	0.00031	0	2	0.16
551	0.014	0.06	5.3e-05	0	0.016	3.6e-05	0.74	0	3.6e-05	0.014	1.2e-05	0.014	0.014	0	0.014	0	0.06	0.06	0	6	0.071
552	0.11	0.00019	0.16	0	5.2e-05	0.11	0.047	0.00014	0.11	0.11	0.0057	0.11	0.11	0.00021	0.11	0	0.00019	0.00019	0	2	0.16
553	0.011	0.044	7.6e-06	0	0.012	5.2e-06	0.8	0	5.2e-06	0.011	3.5e-06	0.011	0.011	0	0.011	0	0.044	0.044	0	6	0.071
554	0.00058	0	0.4	0	0	0.27	0	0.02	0.27	0.00057	0.0019	0.00058	0.00058	0.031	0.00058	0	0	0	0	2	0.16
555	0.084	0.0017	0.2	0	0.00046	0.13	0.1	0.0028	0.13	0.082	0.0049	0.084	0.084	0.0044	0.084	0	0.0017	0.0017	0	2	0.16
556	0.069	0.0002	0.26	0	5.5e-05	0.18	0.031	0.0026	0.18	0.068	0.0061	0.069	0.069	0.004	0.069	0	0.0002	0.0002	0	2	0.16
557	0.11	0.0066	0.0094	0	0.0018	0.0064	0.42	0	0.0064	0.11	0.00081	0.11	0.11	0	0.11	0	0.0066	0.0066	0	6	0.071
558	6.3e-06	0	0.39	0	0	0.26	0	0.034	0.26	6.1e-06	0.001	6.3e-06	6.3e-06	0.053	6.3e-06	0	0	0	0	2	0.16
559	0.15	0	0.1	0	0	0.07	0.0014	0.00024	0.07	0.15	0.0066	0.15	0.15	0.00037	0.15	0	0	0	0	0	0.11
560	0.035	0	0.35	0	0	0.24	2e-05	5.4e-06	0.24	0.034	0.01	0.035	0.035	8.4e-06	0.035	0	0	0	0	2	0.16
561	0.036	0	0.34	0	0	0.23	1.3e-05	0	0.23	0.035	0.011	0.036	0.036	0	0.036	0	0	0	0	2	0.16
562	0.0027	0	0.42	0	0	0.28	0	5.1e-05	0.28	0.0026	0.0047	0.0027	0.0027	7.9e-05	0.0027	0	0	0	0	2	0.16
563	0.18	0	0.047	0	0	0.032	0.0024	0	0.032	0.17	0.0042	0.18	0.18	0	0.18	0	0	0	0	0	0.11
564	0.0036	0.042	0	0	0.012	0	0.84	0	0	0.0036	0	0.0036	0.0036	0	0.0036	0	0.042	0.042	0	6	0.071
565	0.024	0	0.37	0	0	0.25	0.00016	6.5e-05	0.25	0.023	0.0065	0.024	0.024	0.0001	0.024	0	0	0	0	2	0.16
566	0.043	0	0.33	0	0	0.22	0.00017	4.8e-06	0.22	0.042	0.0084	0.043	0.043	7.4e-06	0.043	0	0	0	0	2	0.16
567	0	0	0.42	0	0	0.29	0	0.0039	0.29	0	0.00039	0	0	0.006	0	0	0	0	0	2	0.16
568	0.07	0.024	0.062	0	0.0066	0.042	0.42	0.00022	0.042	0.069	0.0015	0.07	0.07	0.00035	0.07	0	0.024	0.024	0	6	0.071
569	0.0085	0.12	0.0002	0	0.034	0.00014	0.56	0	0.00014	0.0084	2.1e-05	0.0085	0.0085	0	0.0085	0	0.12	0.12	0	6	0.071
570	0.0012	0	0.25	0	0	0.17	1e-05	0.15	0.17	0.0011	0.0018	0.0012	0.0012	0.24	0.0012	0	0	0	0	2	0.16
571	0.07	0.016	0.0029	0	0.0045	0.0019	0.59	0	0.0019	0.069	0.00031	0.07	0.07	0	0.07	0	0.016	0.016	0	6	0.071
572	0.033	0.022	9.8e-05	0	0.0061	6.6e-05	0.76	0	6.6e-05	0.033	2.8e-05	0.033	0.033	0	0.033	0	0.022	0.022	0	6	0.071
573	0.16	4e-05	0.071	0	1.1e-05	0.048	0.034	1.4e-06	0.048	0.16	0.0045	0.16	0.16	2.2e-06	0.16	0	4e-05	4e-05	0	0	0.11
574	6.5e-05	0	0.23	0	0	0.15	0	0.18	0.15	6.4e-05	0.00088	6.5e-05	6.5e-05	0.28	6.5e-05	0	0	0	0	13	0.24
575	0.0022	0.069	0	0	0.019	0	0.7	0.025	0	0.0021	0	0.0022	0.0022	0.038	0.0022	0	0.069	0.069	0	6	0.071
576	0.11	0.0029	0.0027	0	0.0008	0.0018	0.39	0.025	0.0018	0.11	0.00031	0.11	0.11	0.038	0.11	0	0.0029	0.0029	0	6	0.071
577	0.12	0.00054	0.13	0	0.00015	0.087	0.091	3.3e-05	0.087	0.12	0.0038	0.12	0.12	5.1e-05	0.12	0	0.00054	0.00054	0	2	0.16
578	0	0	0.15	0	0	0.099	0	0.26	0.099	0	0	0	0	0.4	0	0	0	0	0	13	0.24
579	0.034	0.00027	0.33	0	7.5e-05	0.22	0.022	0.013	0.22	0.034	0.0038	0.034	0.034	0.02	0.034	0	0.00027	0.00027	0	2	0.16
580	3e-05	0	0.36	0	0	0.25	0	0.057	0.25	3e-05	0.00089	3e-05	3e-05	0.088	3e-05	0	0	0	0	2	0.16
581	8.5e-06	0	0.37	0	0	0.25	0	0.05	0.25	8.3e-06	3.8e-05	8.5e-06	8.5e-06	0.077	8.5e-06	0	0	0	0	2	0.16
582	0.016	0	0.39	0	0	0.26	3.6e-05	3.6e-05	0.26	0.016	0.0066	0.016	0.016	5.5e-05	0.016	0	0	0	0	2	0.16
583	0.11	0.0069	0.034	0	0.0019	0.023	0.36	4.2e-06	0.023	0.11	0.0014	0.11	0.11	6.5e-06	0.11	0	0.0069	0.0069	0	6	0.071
584	0.095	3.3e-05	0.21	0	9e-06	0.14	0.018	0.0017	0.14	0.093	0.0054	0.095	0.095	0.0027	0.095	0	3.3e-05	3.3e-05	0	2	0.16
585	0.0084	0	0.38	0	0	0.26	0.00048	0.019	0.26	0.0083	0.0032	0.0084	0.0084	0.03	0.0084	0	0	0	0	2	0.16
586	0.097	0.00012	0.2	0	3.4e-05	0.14	0.035	9.4e-05	0.14	0.095	0.0049	0.097	0.097	0.00015	0.097	0	0.00012	0.00012	0	2	0.16
587	4.3e-05	0	0.42	0	0	0.29	0	0.00029	0.29	4.2e-05	0.0017	4.3e-05	4.3e-05	0.00045	4.3e-05	0	0	0	0	2	0.16
588	0.13	0.0035	0.019	0	0.00096	0.013	0.31	0	0.013	0.13	0.0014	0.13	0.13	1.3e-06	0.13	0	0.0035	0.0035	0	6	0.071
589	0.16	0.00031	0.00074	0	8.5e-05	0.00051	0.21	0	0.00051	0.16	0.00025	0.16	0.16	0	0.16	0	0.00031	0.00031	0	6	0.071
590	0.047	0.02	0.00042	0	0.0054	0.00028	0.7	0	0.00028	0.046	7.9e-05	0.047	0.047	0	0.047	0	0.02	0.02	0	6	0.071
591	0	0	0.35	0	0	0.24	0	0.066	0.24	0	0.00027	0	0	0.1	0	0	0	0	0	2	0.16
592	0.0033	0	0.33	0	0	0.22	5.5e-05	0.079	0.22	0.0032	0.003	0.0033	0.0033	0.12	0.0033	0	0	0	0	2	0.16
593	0.053	0.00048	0.28	0	0.00013	0.19	0.038	0.013	0.19	0.052	0.0053	0.053	0.053	0.02	0.053	0	0.00048	0.00048	0	2	0.16
594	0.064	0	0.28	0	0	0.19	0.0023	0.00011	0.19	0.063	0.0086	0.064	0.064	0.00016	0.064	0	0	0	0	2	0.16
595	0.081	0.016	0.0096	0	0.0045	0.0066	0.52	1.1e-06	0.0066	0.08	0.00068	0.081	0.081	1.8e-06	0.081	0	0.016	0.016	0	6	0.071
596	0.015	0	0.39	0	0	0.26	8.6e-05	0.00066	0.26	0.015	0.0072	0.015	0.015	0.001	0.015	0	0	0	0	2	0.16
597	0.17	0.00035	0.012	0	9.7e-05	0.0079	0.14	0	0.0079	0.16	0.0014	0.17	0.17	0	0.17	0	0.00035	0.00035	0	0	0.11
598	0.00033	0	0.42	0	0	0.29	0	0.00012	0.29	0.00033	0.0041	0.00033	0.00033	0.00019	0.00033	0	0	0	0	2	0.16
599	0.12	0	0.16	0	0	0.11	2.1e-05	0	0.11	0.12	0.016	0.12	0.12	0	0.12	0	0	0	0	2	0.16
600	0.055	0	0.3	0	0	0.21	0.00047	2.4e-05	0.21	0.054	0.01	0.055	0.055	3.7e-05	0.055	0	0	0	0	2	0.16
601	0.00032	0.098	0	0	0.027	0	0.68	0	0	0.00032	0	0.00032	0.00032	0	0.00032	0	0.098	0.098	0	6	0.071
602	0.052	1.2e-05	0.31	0	3.2e-06	0.21	0.0063	0.0014	0.21	0.051	0.007	0.052	0.052	0.0022	0.052	0	1.2e-05	1.2e-05	0	2	0.16
603	0.041	0.00015	0.31	0	4.1e-05	0.21	0.018	0.016	0.21	0.041	0.0054	0.041	0.041	0.025	0.041	0	0.00015	0.00015	0	2	0.16
604	3e-05	0	0.23	0	0	0.16	0	0.18	0.16	3e-05	0.00077	3e-05	3e-05	0.27	3e-05	0	0	0	0	13	0.24
605	0.19	0	0.013	0	0	0.0086	0.00058	0	0.0086	0.19	0.0032	0.19	0.19	0	0.19	0	0	0	0	0	0.11
606	0.15	0.00074	0.0023	0	0.00021	0.0016	0.25	0	0.0016	0.15	0.00046	0.15	0.15	0	0.15	0	0.00074	0.00074	0	6	0.071
607	0.11	2e-05	0.18	0	5.6e-06	0.12	0.016	4.2e-05	0.12	0.11	0.007	0.11	0.11	6.5e-05	0.11	0	2e-05	2e-05	0	2	0.16
608	0.0062	0.087	9.3e-06	0	0.024	6.3e-06	0.68	0	6.3e-06	0.0061	2.9e-06	0.0062	0.0062	0	0.0062	0	0.087	0.087	0	6	0.071
609	0.18	7.6e-06	0.032	0	2.1e-06	0.022	0.02	0	0.022	0.18	0.0033	0.18	0.18	0	0.18	0	7.6e-06	7.6e-06	0	0	0.11
610	0.12	0.0023	0.088	0	0.00063	0.06	0.18	9.8e-05	0.06	0.12	0.0035	0.12	0.12	0.00015	0.12	0	0.0023	0.0023	0	6	0.071
611	0.0065	0	0.41	0	0	0.28	2.8e-06	0.00014	0.28	0.0064	0.0072	0.0065	0.0065	0.00022	0.0065	0	0	0	0	2	0.16
612	0.073	0.018	0.0052	0	0.0049	0.0036	0.56	0	0.0036	0.072	0.00045	0.073	0.073	0	0.073	0	0.018	0.018	0	6	0.071
613	0.045	1.5e-05	0.32	0	4.2e-06	0.22	0.0064	0.0029	0.22	0.044	0.0066	0.045	0.045	0.0046	0.045	0	1.5e-05	1.5e-05	0	2	0.16
614	0.0033	0.043	0	0	0.012	0	0.84	0	0	0.0032	0	0.0033	0.0033	0	0.0033	0	0.043	0.043	0	6	0.071
615	0.11	5e-05	0.17	0	1.4e-05	0.12	0.024	7.5e-05	0.12	0.11	0.0065	0.11	0.11	0.00012	0.11	0	5e-05	5e-05	0	2	0.16
616	0.047	0	0.32	0	0	0.22	0.00013	8.1e-06	0.22	0.046	0.011	0.047	0.047	1.2e-05	0.047	0	0	0	0	2	0.16
617	0.034	0.037	0.00051	0	0.01	0.00035	0.71	0	0.00035	0.033	7.4e-05	0.034	0.034	0	0.034	0	0.037	0.037	0	6	0.071
618	0.026	0	0.36	0	0	0.25	2.3e-05	9.2e-06	0.25	0.026	0.011	0.026	0.026	1.4e-05	0.026	0	0	0	0	2	0.16
619	0.098	0.011	0.038	0	0.0031	0.026	0.38	3.9e-05	0.026	0.096	0.0017	0.098	0.098	6.1e-05	0.098	0	0.011	0.011	0	6	0.071
620	0.1	0.0001	0.19	0	2.8e-05	0.13	0.032	0.00018	0.13	0.1	0.0063	0.1	0.1	0.00028	0.1	0	0.0001	0.0001	0	2	0.16
621	0.091	0.00043	0.2	0	0.00012	0.14	0.057	0.00095	0.14	0.089	0.0057	0.091	0.091	0.0015	0.091	0	0.00043	0.00043	0	2	0.16
622	0.076	0.00035	0.24	0	9.7e-05	0.16	0.044	0.0023	0.16	0.075	0.0058	0.076	0.076	0.0035	0.076	0	0.00035	0.00035	0	2	0.16
623	0.029	0.00013	0.31	0	3.6e-05	0.21	0.013	0.041	0.21	0.028	0.0046	0.029	0.029	0.064	0.029	0	0.00013	0.00013	0	2	0.16
624	0.17	8.7e-05	0.037	0	2.4e-05	0.025	0.057	0	0.025	0.17	0.003	0.17	0.17	0	0.17	0	8.7e-05	8.7e-05	0	0	0.11
625	0.024	0.017	1.1e-05	0	0.0048	7.2e-06	0.82	0	7.2e-06	0.024	6.4e-06	0.024	0.024	0	0.024	0	0.017	0.017	0	6	0.071
626	0.0022	0	0.4	0	0	0.27	3.5e-06	0.012	0.27	0.0022	0.0039	0.0022	0.0022	0.019	0.0022	0	0	0	0	2	0.16
627	0.17	0	0.062	0	0	0.042	0.0014	0	0.042	0.17	0.0065	0.17	0.17	0	0.17	0	0	0	0	0	0.11
628	0.053	1.7e-05	0.3	0	4.6e-06	0.21	0.0076	0.0016	0.21	0.052	0.0069	0.053	0.053	0.0025	0.053	0	1.7e-05	1.7e-05	0	2	0.16
629	0.039	0	0.34	0	0	0.23	0.0014	0.00063	0.23	0.038	0.0077	0.039	0.039	0.00097	0.039	0	0	0	0	2	0.16
630	0.091	0.00043	0.2	0	0.00012	0.14	0.057	0.00095	0.14	0.089	0.0057	0.091	0.091	0.0015	0.091	0	0.00043	0.00043	0	2	0.16
631	0.00038	0	0.41	0	0	0.28	0	0.014	0.28	0.00037	0.0027	0.00038	0.00038	0.022	0.00038	0	0	0	0	2	0.16
632	0.046	0.00013	0.31	0	3.7e-05	0.21	0.018	0.011	0.21	0.045	0.0057	0.046	0.046	0.017	0.046	0	0.00013	0.00013	0	2	0.16
633	0.0015	0	0.36	0	0	0.24	4.7e-06	0.056	0.24	0.0015	0.0028	0.0015	0.0015	0.086	0.0015	0	0	0	0	2	0.16
634	0.00018	0	0.28	0	0	0.19	0	0.13	0.19	0.00017	0.0013	0.00018	0.00018	0.21	0.00018	0	0	0	0	2	0.16
635	0.1	0.009	0.011	0	0.0025	0.0073	0.45	0	0.0073	0.098	0.00083	0.1	0.1	0	0.1	0	0.009	0.009	0	6	0.071
636	0.15	4.3e-05	0.1	0	1.2e-05	0.069	0.03	5.8e-06	0.069	0.14	0.0053	0.15	0.15	9e-06	0.15	0	4.3e-05	4.3e-05	0	0	0.11
637	0.0001	0	0.36	0	0	0.24	0	0.059	0.24	9.8e-05	0.0016	0.0001	0.0001	0.091	0.0001	0	0	0	0	2	0.16
638	0.11	0.0065	0.046	0	0.0018	0.032	0.31	3.5e-05	0.032	0.11	0.0021	0.11	0.11	5.4e-05	0.11	0	0.0065	0.0065	0	6	0.071
639	0.071	0.0004	0.25	0	0.00011	0.17	0.044	0.0034	0.17	0.07	0.0057	0.071	0.071	0.0052	0.071	0	0.0004	0.0004	0	2	0.16
640	0.03	2.5e-06	0.35	0	0	0.24	0.002	0.0036	0.24	0.029	0.0065	0.03	0.03	0.0056	0.03	0	2.5e-06	2.5e-06	0	2	0.16
641	9.8e-06	0	0.057	0	0	0.039	0	0.34	0.039	9.7e-06	0.00017	9.8e-06	9.8e-06	0.53	9.8e-06	0	0	0	0	13	0.24
642	0.18	1.5e-06	0.029	0	0	0.019	0.0093	0	0.019	0.18	0.0034	0.18	0.18	0	0.18	0	1.5e-06	1.5e-06	0	0	0.11
643	0.14	1.3e-05	0.12	0	3.7e-06	0.084	0.016	5.4e-06	0.084	0.14	0.0063	0.14	0.14	8.3e-06	0.14	0	1.3e-05	1.3e-05	0	0	0.11
644	0.085	0.0017	0.19	0	0.00048	0.13	0.1	0.0027	0.13	0.083	0.0049	0.085	0.085	0.0041	0.085	0	0.0017	0.0017	0	2	0.16
645	0.002	0	0.42	0	0	0.28	0	4.8e-06	0.28	0.0019	0.0078	0.002	0.002	7.4e-06	0.002	0	0	0	0	2	0.16
646	0.0034	0.1	1.7e-06	0	0.028	1.2e-06	0.65	0	1.2e-06	0.0033	0	0.0034	0.0034	0	0.0034	0	0.1	0.1	0	6	0.071
647	0.00015	0	0.42	0	0	0.29	0	7.6e-06	0.29	0.00015	0.0045	0.00015	0.00015	1.2e-05	0.00015	0	0	0	0	2	0.16
648	0.085	0.016	0.015	0	0.0043	0.01	0.49	3.9e-06	0.01	0.084	0.00092	0.085	0.085	6e-06	0.085	0	0.016	0.016	0	6	0.071
649	0.13	0.0017	0.076	0	0.00046	0.052	0.17	4e-05	0.052	0.13	0.0034	0.13	0.13	6.2e-05	0.13	0	0.0017	0.0017	0	6	0.071
650	0.031	0.023	0.00015	0	0.0064	0.0001	0.68	0.033	0.0001	0.031	3.5e-05	0.031	0.031	0.05	0.031	0	0.023	0.023	0	6	0.071
651	0.00023	0	0.38	0	0	0.26	7.4e-06	0.042	0.26	0.00022	0.00022	0.00023	0.00023	0.065	0.00023	0	0	0	0	2	0.16
652	0.0012	0	0.38	0	0	0.26	5.3e-05	0.042	0.26	0.0012	0.00088	0.0012	0.0012	0.065	0.0012	0	0	0	0	2	0.16
653	0	0	0.27	0	0	0.19	0	0.14	0.19	0	9.6e-06	0	0	0.22	0	0	0	0	0	2	0.16
654	0	0	0.4	0	0	0.27	0	0.02	0.27	0	0	0	0	0.031	0	0	0	0	0	2	0.16
655	0.0013	0	0.36	0	0	0.25	5.9e-06	0.052	0.25	0.0013	0.0024	0.0013	0.0013	0.081	0.0013	0	0	0	0	2	0.16
656	0.19	0	0.012	0	0	0.0082	0.0016	0.00032	0.0082	0.19	0.0027	0.19	0.19	0.00049	0.19	0	0	0	0	0	0.11
657	0.056	1e-05	0.3	0	2.9e-06	0.2	0.0064	0.0011	0.2	0.055	0.0072	0.056	0.056	0.0017	0.056	0	1e-05	1e-05	0	2	0.16
658	0.00011	0	0.38	0	0	0.26	2.6e-06	0.042	0.26	0.00011	0.00014	0.00011	0.00011	0.065	0.00011	0	0	0	0	2	0.16
659	0.00012	0	0.31	0	0	0.21	0	0.11	0.21	0.00012	0.0011	0.00012	0.00012	0.17	0.00012	0	0	0	0	2	0.16
660	0	0	0.42	0	0	0.29	0	0	0.29	0	0	0	0	0	0	0	0	0	0	2	0.16
661	0.0066	0	0.4	0	0	0.27	8.8e-05	0.0096	0.27	0.0065	0.0046	0.0066	0.0066	0.015	0.0066	0	0	0	0	2	0.16
662	0	0	0.4	0	0	0.28	0	0.018	0.28	0	0	0	0	0.027	0	0	0	0	0	2	0.16
663	6.4e-06	0	0.38	0	0	0.26	0	0.037	0.26	6.3e-06	4.9e-05	6.4e-06	6.4e-06	0.057	6.4e-06	0	0	0	0	2	0.16
664	0.026	0	0.37	0	0	0.25	0.00049	0.00024	0.25	0.025	0.0058	0.026	0.026	0.00036	0.026	0	0	0	0	2	0.16
665	0.15	6.7e-05	0.082	0	1.8e-05	0.055	0.044	0	0.055	0.15	0.0036	0.15	0.15	0	0.15	0	6.7e-05	6.7e-05	0	0	0.11
666	0.00011	0	0.42	0	0	0.29	0	0.0021	0.29	0.0001	0.0018	0.00011	0.00011	0.0033	0.00011	0	0	0	0	2	0.16
667	0.012	0.012	0	0	0.0032	0	0.9	0	0	0.012	0	0.012	0.012	0	0.012	0	0.012	0.012	0	6	0.071
668	0	0	0.41	0	0	0.28	0	0.016	0.28	0	0	0	0	0.025	0	0	0	0	0	2	0.16
669	0.00079	0	0.36	0	0	0.24	4.1e-05	0.059	0.24	0.00078	0.00054	0.00079	0.00079	0.091	0.00079	0	0	0	0	2	0.16
670	0.024	0	0.37	0	0	0.25	7.8e-05	2.3e-05	0.25	0.023	0.0071	0.024	0.024	3.6e-05	0.024	0	0	0	0	2	0.16
671	0.13	0.0018	0.072	0	0.00049	0.049	0.17	3.5e-05	0.049	0.13	0.0033	0.13	0.13	5.4e-05	0.13	0	0.0018	0.0018	0	6	0.071
672	0.049	0.025	0.0012	0	0.007	0.00081	0.67	0	0.00081	0.048	0.00015	0.049	0.049	0	0.049	0	0.025	0.025	0	6	0.071
673	0.00012	0	0.4	0	0	0.27	0	0.026	0.27	0.00011	0.0019	0.00012	0.00012	0.04	0.00012	0	0	0	0	2	0.16
674	0.0023	0	0.38	0	0	0.26	9.3e-06	0.034	0.26	0.0023	0.0034	0.0023	0.0023	0.053	0.0023	0	0	0	0	2	0.16
675	0.1	0.00024	0.18	0	6.7e-05	0.13	0.048	0.00034	0.13	0.1	0.0058	0.1	0.1	0.00052	0.1	0	0.00024	0.00024	0	2	0.16
676	0.0034	0	0.41	0	0	0.28	7.1e-06	0.0067	0.28	0.0034	0.0045	0.0034	0.0034	0.01	0.0034	0	0	0	0	2	0.16
677	0	0.19	0	0	0.052	0	0.39	0	0	0	0	0	0	0	0	0	0.19	0.19	0	6	0.071
678	0.03	0.0091	5e-06	0	0.0025	3.4e-06	0.82	0	3.4e-06	0.029	4.7e-06	0.03	0.03	0	0.03	0	0.0091	0.0091	0	6	0.071
