SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0
600	0.036	0.036	0.036	2.9e-05	0	0.036	0.36	0	0.00044	0.0011	0.21	0	2.9e-05	0.25	0.036	6	0.16
601	0.00023	0.00023	0.00023	0	0.15	0.00023	0	0	0.69	0.0027	5.2e-06	0.15	0	0	0.00023	8	0.071
602	0.036	0.036	0.036	0.0018	1.8e-05	0.036	0.39	0	0.0063	0.0028	0.15	1.8e-05	0.0018	0.27	0.036	6	0.16
603	0.03	0.03	0.03	0.021	0.00023	0.03	0.4	0	0.018	0.0035	0.11	0.00023	0.021	0.28	0.03	6	0.16
604	2.2e-05	2.2e-05	2.2e-05	0.24	0	2.2e-05	0.3	0	0	0	0.0016	0	0.24	0.22	2.2e-05	6	0.16
605	0.13	0.13	0.13	0	0	0.13	0.015	0	0.00056	0.0043	0.31	0	0	0.011	0.13	10	0.12
606	0.12	0.12	0.12	0	0.0013	0.12	0.0033	0	0.28	0.041	0.082	0.0013	0	0.0023	0.12	8	0.071
607	0.076	0.076	0.076	5.3e-05	3e-05	0.076	0.22	0	0.015	0.0071	0.22	3e-05	5.3e-05	0.15	0.076	10	0.12
608	0.0044	0.0044	0.0044	0	0.13	0.0044	1.2e-05	0	0.7	0.0085	0.00096	0.13	0	8.5e-06	0.0044	8	0.071
609	0.13	0.13	0.13	0	1.2e-05	0.13	0.042	0	0.02	0.014	0.24	1.2e-05	0	0.03	0.13	10	0.12
610	0.088	0.088	0.088	0.00013	0.0036	0.088	0.11	0	0.19	0.02	0.15	0.0036	0.00013	0.081	0.088	8	0.071
611	0.0047	0.0047	0.0047	0.00019	0	0.0047	0.53	0	2.9e-06	4e-05	0.075	0	0.00019	0.37	0.0047	6	0.16
612	0.054	0.054	0.054	0	0.028	0.054	0.0069	0	0.59	0.028	0.043	0.028	0	0.0049	0.054	8	0.071
613	0.032	0.032	0.032	0.0038	2.3e-05	0.032	0.41	0	0.0064	0.0026	0.13	2.3e-05	0.0038	0.29	0.032	6	0.16
614	0.0023	0.0023	0.0023	0	0.066	0.0023	0	0	0.85	0.0094	0.00015	0.066	0	0	0.0023	8	0.071
615	0.077	0.077	0.077	9.6e-05	7.5e-05	0.077	0.22	0	0.024	0.0084	0.21	7.5e-05	9.6e-05	0.15	0.077	6	0.16
616	0.03	0.03	0.03	9.6e-06	0	0.03	0.37	0	0.00012	0.00061	0.22	0	9.6e-06	0.26	0.03	6	0.16
617	0.024	0.024	0.024	0	0.057	0.024	0.00066	0	0.73	0.021	0.012	0.057	0	0.00047	0.024	8	0.071
618	0.017	0.017	0.017	1.1e-05	0	0.017	0.43	0	2.1e-05	0.00022	0.18	0	1.1e-05	0.31	0.017	6	0.16
619	0.072	0.072	0.072	5.3e-05	0.018	0.072	0.05	0	0.4	0.025	0.094	0.018	5.3e-05	0.036	0.072	8	0.071
620	0.073	0.073	0.073	0.00023	0.00015	0.073	0.23	0	0.032	0.0089	0.2	0.00015	0.00023	0.16	0.073	6	0.16
621	0.065	0.065	0.065	0.0012	0.00066	0.065	0.26	0	0.057	0.0098	0.17	0.00066	0.0012	0.18	0.065	6	0.16
622	0.054	0.054	0.054	0.003	0.00054	0.054	0.3	0	0.044	0.0078	0.15	0.00054	0.003	0.21	0.054	6	0.16
623	0.021	0.021	0.021	0.055	0.00021	0.021	0.4	0	0.013	0.0024	0.082	0.00021	0.055	0.28	0.021	6	0.16
624	0.13	0.13	0.13	0	0.00014	0.13	0.05	0	0.061	0.019	0.2	0.00014	0	0.035	0.13	10	0.12
625	0.017	0.017	0.017	0	0.026	0.017	1.3e-05	0	0.83	0.025	0.0033	0.026	0	9.5e-06	0.017	8	0.071
626	0.0017	0.0017	0.0017	0.017	0	0.0017	0.54	0	3.7e-06	2e-05	0.029	0	0.017	0.39	0.0017	6	0.16
627	0.11	0.11	0.11	0	0	0.11	0.07	0	0.0013	0.0043	0.34	0	0	0.05	0.11	10	0.12
628	0.037	0.037	0.037	0.0021	2.5e-05	0.037	0.38	0	0.0076	0.0031	0.15	2.5e-05	0.0021	0.27	0.037	6	0.16
629	0.027	0.027	0.027	0.00081	1.1e-06	0.027	0.42	0	0.0014	0.0013	0.14	1.1e-06	0.00081	0.3	0.027	6	0.16
630	0.065	0.065	0.065	0.0012	0.00066	0.065	0.26	0	0.057	0.0098	0.17	0.00066	0.0012	0.18	0.065	6	0.16
631	0.00029	0.00029	0.00029	0.02	0	0.00029	0.55	0	0	1.1e-06	0.011	0	0.02	0.39	0.00029	6	0.16
632	0.033	0.033	0.033	0.014	0.00021	0.033	0.39	0	0.019	0.0038	0.12	0.00021	0.014	0.28	0.033	6	0.16
633	0.0011	0.0011	0.0011	0.077	0	0.0011	0.48	0	5.1e-06	1.7e-05	0.019	0	0.077	0.34	0.0011	6	0.16
634	0.00013	0.00013	0.00013	0.18	0	0.00013	0.37	0	0	0	0.0048	0	0.18	0.26	0.00013	6	0.16
635	0.074	0.074	0.074	0	0.014	0.074	0.014	0	0.47	0.03	0.07	0.014	0	0.01	0.074	8	0.071
636	0.1	0.1	0.1	7.5e-06	6.6e-05	0.1	0.13	0	0.03	0.012	0.23	6.6e-05	7.5e-06	0.09	0.1	10	0.12
637	7.5e-05	7.5e-05	7.5e-05	0.082	0	7.5e-05	0.49	0	0	0	0.0045	0	0.082	0.34	7.5e-05	6	0.16
638	0.081	0.081	0.081	4.7e-05	0.01	0.081	0.061	0	0.33	0.025	0.11	0.01	4.7e-05	0.043	0.081	8	0.071
639	0.051	0.051	0.051	0.0044	0.00061	0.051	0.32	0	0.045	0.0074	0.14	0.00061	0.0044	0.22	0.051	6	0.16
640	0.021	0.021	0.021	0.0048	3.9e-06	0.021	0.45	0	0.002	0.0013	0.11	3.9e-06	0.0048	0.32	0.021	6	0.16
641	6.9e-06	6.9e-06	6.9e-06	0.44	0	6.9e-06	0.071	0	0	0	0.00036	0	0.44	0.05	6.9e-06	3	0.24
642	0.13	0.13	0.13	0	2.3e-06	0.13	0.037	0	0.0095	0.011	0.26	2.3e-06	0	0.026	0.13	10	0.12
643	0.094	0.094	0.094	6.8e-06	2e-05	0.094	0.15	0	0.016	0.0087	0.25	2e-05	6.8e-06	0.11	0.094	10	0.12
644	0.06	0.06	0.06	0.0036	0.0027	0.06	0.25	0	0.11	0.012	0.14	0.0027	0.0036	0.18	0.06	6	0.16
645	0.0014	0.0014	0.0014	6.5e-06	0	0.0014	0.55	0	0	2.4e-06	0.057	0	6.5e-06	0.39	0.0014	6	0.16
646	0.0024	0.0024	0.0024	0	0.16	0.0024	2.2e-06	0	0.67	0.0063	0.00038	0.16	0	1.6e-06	0.0024	8	0.071
647	0.00012	0.00012	0.00012	1.1e-05	0	0.00012	0.58	0	0	0	0.015	0	1.1e-05	0.41	0.00012	6	0.16
648	0.063	0.063	0.063	5.3e-06	0.025	0.063	0.02	0	0.51	0.027	0.064	0.025	5.3e-06	0.014	0.063	8	0.071
649	0.094	0.094	0.094	5.4e-05	0.0026	0.094	0.099	0	0.17	0.021	0.16	0.0026	5.4e-05	0.07	0.094	8	0.071
650	0.022	0.022	0.022	0.043	0.036	0.022	0.00019	0	0.7	0.022	0.0081	0.036	0.043	0.00014	0.022	8	0.071
651	0.00017	0.00017	0.00017	0.059	0	0.00017	0.51	0	8.1e-06	6.3e-06	0.0018	0	0.059	0.36	0.00017	6	0.16
652	0.00092	0.00092	0.00092	0.058	0	0.00092	0.51	0	5.7e-05	3.9e-05	0.0082	0	0.058	0.36	0.00092	6	0.16
653	0	0	0	0.19	0	0	0.36	0	0	0	5.6e-06	0	0.19	0.26	0	6	0.16
654	0	0	0	0.029	0	0	0.55	0	0	0	0	0	0.029	0.39	0	6	0.16
655	0.00097	0.00097	0.00097	0.073	0	0.00097	0.49	0	6.3e-06	1.6e-05	0.015	0	0.073	0.35	0.00097	6	0.16
656	0.14	0.14	0.14	0.00042	0	0.14	0.015	0	0.0016	0.0065	0.28	0	0.00042	0.011	0.14	10	0.12
657	0.039	0.039	0.039	0.0014	1.6e-05	0.039	0.37	0	0.0063	0.003	0.16	1.6e-05	0.0014	0.26	0.039	6	0.16
658	8.5e-05	8.5e-05	8.5e-05	0.059	0	8.5e-05	0.52	0	2.8e-06	2.6e-06	0.001	0	0.059	0.36	8.5e-05	6	0.16
659	9.2e-05	9.2e-05	9.2e-05	0.15	0	9.2e-05	0.41	0	0	0	0.0036	0	0.15	0.29	9.2e-05	6	0.16
660	0	0	0	0	0	0	0.59	0	0	0	0	0	0	0.41	0	6	0.16
661	0.0049	0.0049	0.0049	0.013	0	0.0049	0.53	0	9.3e-05	0.00014	0.048	0	0.013	0.37	0.0049	6	0.16
662	0	0	0	0.025	0	0	0.56	0	0	0	0	0	0.025	0.39	0	6	0.16
663	4.9e-06	4.9e-06	4.9e-06	0.052	0	4.9e-06	0.52	0	0	0	0.00016	0	0.052	0.37	4.9e-06	6	0.16
664	0.018	0.018	0.018	0.00031	0	0.018	0.47	0	0.0005	0.00071	0.11	0	0.00031	0.33	0.018	6	0.16
665	0.11	0.11	0.11	0	0.00011	0.11	0.11	0	0.045	0.015	0.21	0.00011	0	0.075	0.11	10	0.12
666	8.1e-05	8.1e-05	8.1e-05	0.003	0	8.1e-05	0.58	0	0	0	0.0057	0	0.003	0.41	8.1e-05	6	0.16
667	0.0083	0.0083	0.0083	0	0.018	0.0083	0	0	0.9	0.022	0.00064	0.018	0	0	0.0083	8	0.071
668	0	0	0	0.023	0	0	0.56	0	0	0	0	0	0.023	0.4	0	6	0.16
669	0.0006	0.0006	0.0006	0.082	0	0.0006	0.48	0	4.5e-05	2.7e-05	0.0051	0	0.082	0.34	0.0006	6	0.16
670	0.016	0.016	0.016	3e-05	0	0.016	0.46	0	7.7e-05	0.00034	0.13	0	3e-05	0.33	0.016	6	0.16
671	0.095	0.095	0.095	4.8e-05	0.0028	0.095	0.094	0	0.18	0.022	0.16	0.0028	4.8e-05	0.067	0.095	8	0.071
672	0.036	0.036	0.036	0	0.04	0.036	0.0016	0	0.69	0.025	0.02	0.04	0	0.0011	0.036	8	0.071
673	8.9e-05	8.9e-05	8.9e-05	0.036	0	8.9e-05	0.54	0	0	0	0.0057	0	0.036	0.38	8.9e-05	6	0.16
674	0.0018	0.0018	0.0018	0.047	0	0.0018	0.51	0	9.9e-06	3e-05	0.026	0	0.047	0.36	0.0018	6	0.16
675	0.072	0.072	0.072	0.00044	0.00037	0.072	0.23	0	0.048	0.01	0.18	0.00037	0.00044	0.16	0.072	6	0.16
676	0.0026	0.0026	0.0026	0.0092	0	0.0026	0.54	0	7.6e-06	3.5e-05	0.038	0	0.0092	0.39	0.0026	6	0.16
677	0	0	0	0	0.3	0	0	0	0.4	0.00016	0	0.3	0	0	0	8	0.071
678	0.021	0.021	0.021	0	0.014	0.021	6.3e-06	0	0.83	0.031	0.0033	0.014	0	4.5e-06	0.021	8	0.071
679	0.091	0.091	0.091	1.7e-05	4.1e-05	0.091	0.17	0	0.021	0.0094	0.23	4.1e-05	1.7e-05	0.12	0.091	10	0.12
680	0.078	0.078	0.078	6.3e-05	0.013	0.078	0.061	0	0.35	0.025	0.11	0.013	6.3e-05	0.043	0.078	8	0.071
681	0.0068	0.0068	0.0068	0.038	0	0.0068	0.49	0	0.00034	0.00028	0.052	0	0.038	0.35	0.0068	6	0.16
682	0.15	0.15	0.15	0	1.2e-06	0.15	0.01	0	0.0099	0.014	0.21	1.2e-06	0	0.0073	0.15	10	0.12
683	0.13	0.13	0.13	0	0.00081	0.13	0.0044	0	0.22	0.039	0.096	0.00081	0	0.0031	0.13	8	0.071
684	0.063	0.063	0.063	0.00023	4.1e-05	0.063	0.27	0	0.015	0.006	0.2	4.1e-05	0.00023	0.19	0.063	6	0.16
685	0.071	0.071	0.071	0	0.007	0.071	0.00094	0	0.55	0.041	0.035	0.007	0	0.00067	0.071	8	0.071
686	0.1	0.1	0.1	3.3e-06	0.0029	0.1	0.044	0	0.23	0.027	0.14	0.0029	3.3e-06	0.031	0.1	8	0.071
687	0.0021	0.0021	0.0021	0.002	0	0.0021	0.55	0	1.5e-06	1.7e-05	0.04	0	0.002	0.39	0.0021	6	0.16
688	0.0031	0.0031	0.0031	0.001	0	0.0031	0.54	0	3e-06	3e-05	0.053	0	0.001	0.39	0.0031	6	0.16
689	0.028	0.028	0.028	0.0076	3.2e-05	0.028	0.42	0	0.0068	0.0024	0.12	3.2e-05	0.0076	0.3	0.028	6	0.16
690	0.14	0.14	0.14	0	0.00011	0.14	0.029	0	0.063	0.022	0.19	0.00011	0	0.02	0.14	10	0.12
691	0.042	0.042	0.042	0	0.035	0.042	0.0025	0	0.66	0.027	0.026	0.035	0	0.0018	0.042	8	0.071
692	0.006	0.006	0.006	8.1e-05	0	0.006	0.51	0	3.4e-06	5.1e-05	0.092	0	8.1e-05	0.36	0.006	6	0.16
693	0.00054	0.00054	0.00054	0.037	0	0.00054	0.53	0	0	3.7e-06	0.014	0	0.037	0.38	0.00054	6	0.16
694	0.016	0.016	0.016	0.059	6.6e-05	0.016	0.42	0	0.0065	0.0016	0.073	6.6e-05	0.059	0.3	0.016	6	0.16
695	0.001	0.001	0.001	0.00059	0	0.001	0.56	0	0	3.9e-06	0.032	0	0.00059	0.4	0.001	6	0.16
696	0.037	0.037	0.037	0.0014	1.4e-05	0.037	0.38	0	0.0058	0.0028	0.15	1.4e-05	0.0014	0.27	0.037	6	0.16
697	0.041	0.041	0.041	0.00086	1.3e-05	0.041	0.36	0	0.0061	0.0031	0.16	1.3e-05	0.00086	0.26	0.041	6	0.16
698	0.0046	0.0046	0.0046	0.0003	0	0.0046	0.53	0	3.8e-06	4.3e-05	0.072	0	0.0003	0.38	0.0046	6	0.16
699	0.00074	0.00074	0.00074	0	0.085	0.00074	0	0	0.82	0.0056	2.4e-05	0.085	0	0	0.00074	8	0.071
700	0.077	0.077	0.077	0	0.0078	0.077	0.0025	0	0.51	0.038	0.048	0.0078	0	0.0018	0.077	8	0.071
701	0.045	0.045	0.045	0.009	0.00085	0.045	0.33	0	0.048	0.0069	0.13	0.00085	0.009	0.24	0.045	6	0.16
702	0.0068	0.0068	0.0068	0.032	0	0.0068	0.5	0	0.0003	0.00027	0.054	0	0.032	0.35	0.0068	6	0.16
703	2.1e-05	2.1e-05	2.1e-05	0	0.17	2.1e-05	0	0	0.67	0.001	0	0.17	0	0	2.1e-05	8	0.071
704	0.085	0.085	0.085	0	0.0017	0.085	0.0001	0	0.49	0.055	0.024	0.0017	0	7.3e-05	0.085	8	0.071
705	0.11	0.11	0.11	9.7e-06	0.00043	0.11	0.096	0	0.082	0.018	0.2	0.00043	9.7e-06	0.068	0.11	10	0.12
706	0.0059	0.0059	0.0059	0.0046	0	0.0059	0.53	0	4.7e-05	0.00013	0.062	0	0.0046	0.37	0.0059	6	0.16
707	0.12	0.12	0.12	2.5e-06	0.00026	0.12	0.075	0	0.071	0.019	0.2	0.00026	2.5e-06	0.053	0.12	10	0.12
708	0.042	0.042	0.042	7.7e-06	0	0.042	0.32	0	0.00035	0.0012	0.24	0	7.7e-06	0.23	0.042	6	0.16
709	3.6e-05	3.6e-05	3.6e-05	0	0.23	3.6e-05	0	0	0.55	0.00099	0	0.23	0	0	3.6e-05	8	0.071
710	0.026	0.026	0.026	0	0.047	0.026	0.00052	0	0.74	0.023	0.012	0.047	0	0.00036	0.026	8	0.071
711	0.1	0.1	0.1	0	0.0028	0.1	0.0037	0	0.36	0.04	0.072	0.0028	0	0.0026	0.1	8	0.071
712	0.11	0.11	0.11	0	0.002	0.11	0.022	0	0.23	0.031	0.13	0.002	0	0.016	0.11	8	0.071
713	0.01	0.01	0.01	0.015	0	0.01	0.5	0	0.00049	0.00043	0.071	0	0.015	0.35	0.01	6	0.16
714	0.0098	0.0098	0.0098	0.0069	0	0.0098	0.5	0	0.00026	0.00034	0.076	0	0.0069	0.36	0.0098	6	0.16
715	0.13	0.13	0.13	0	0	0.13	0.027	0	0.0032	0.0076	0.28	0	0	0.019	0.13	10	0.12
716	0.053	0.053	0.053	0	0.02	0.053	0.002	0	0.63	0.032	0.031	0.02	0	0.0014	0.053	8	0.071
717	0.061	0.061	0.061	0	0.0059	0.061	0.00018	0	0.62	0.044	0.02	0.0059	0	0.00012	0.061	8	0.071
718	0.016	0.016	0.016	0	0.078	0.016	0.00028	0	0.74	0.017	0.0065	0.078	0	0.0002	0.016	8	0.071
719	0.02	0.02	0.02	0.0078	6.5e-06	0.02	0.45	0	0.0025	0.0013	0.1	6.5e-06	0.0078	0.32	0.02	6	0.16
720	0.0002	0.0002	0.0002	0.022	0	0.0002	0.55	0	0	0	0.0093	0	0.022	0.39	0.0002	6	0.16
721	0.11	0.11	0.11	5.1e-06	0.0012	0.11	0.063	0	0.15	0.023	0.17	0.0012	5.1e-06	0.045	0.11	10	0.12
722	0.055	0.055	0.055	0.0053	0.002	0.055	0.28	0	0.086	0.01	0.14	0.002	0.0053	0.2	0.055	6	0.16
723	6.5e-05	6.5e-05	6.5e-05	0.34	0	6.5e-05	0.19	0	0	0	0.0021	0	0.34	0.13	6.5e-05	3	0.24
724	0.0004	0.0004	0.0004	0.00087	0	0.0004	0.57	0	0	0	0.019	0	0.00087	0.41	0.0004	6	0.16
725	0.0066	0.0066	0.0066	0	0.074	0.0066	5.7e-06	0	0.8	0.013	0.0011	0.074	0	4e-06	0.0066	8	0.071
726	0.15	0.15	0.15	0	6.4e-05	0.15	0.00048	0	0.12	0.045	0.074	6.4e-05	0	0.00034	0.15	0	0.11
727	0.048	0.048	0.048	0.0024	0.00016	0.048	0.33	0	0.022	0.0055	0.15	0.00016	0.0024	0.24	0.048	6	0.16
728	0.089	0.089	0.089	9.8e-06	1.6e-05	0.089	0.17	0	0.013	0.0078	0.25	1.6e-05	9.8e-06	0.12	0.089	10	0.12
729	0.004	0.004	0.004	0	0.07	0.004	0	0	0.83	0.011	0.00042	0.07	0	0	0.004	8	0.071
730	0.11	0.11	0.11	0	0.0034	0.11	0.015	0	0.3	0.034	0.1	0.0034	0	0.011	0.11	8	0.071
731	0.021	0.021	0.021	0.005	3.7e-06	0.021	0.45	0	0.002	0.0012	0.11	3.7e-06	0.005	0.32	0.021	6	0.16
732	0.089	0.089	0.089	3e-06	3.7e-06	0.089	0.16	0	0.0068	0.0062	0.27	3.7e-06	3e-06	0.11	0.089	10	0.12
733	0.083	0.083	0.083	0	0.0088	0.083	0.0088	0	0.45	0.034	0.07	0.0088	0	0.0062	0.083	8	0.071
734	0.072	0.072	0.072	0.00083	0.0013	0.072	0.22	0	0.089	0.013	0.17	0.0013	0.00083	0.15	0.072	6	0.16
735	0.062	0.062	0.062	0.00037	6.9e-05	0.062	0.28	0	0.019	0.0064	0.19	6.9e-05	0.00037	0.2	0.062	6	0.16
736	0.071	0.071	0.071	0.00094	0.0012	0.071	0.22	0	0.084	0.012	0.16	0.0012	0.00094	0.16	0.071	6	0.16
737	0.036	0.036	0.036	0.0028	7.9e-05	0.036	0.39	0	0.013	0.0036	0.13	7.9e-05	0.0028	0.28	0.036	6	0.16
738	0	0	0	0.029	0	0	0.55	0	0	0	0	0	0.029	0.39	0	6	0.16
739	0.095	0.095	0.095	2.4e-05	0.0029	0.095	0.092	0	0.19	0.022	0.16	0.0029	2.4e-05	0.065	0.095	8	0.071
740	0.048	0.048	0.048	0.0013	6.3e-05	0.048	0.34	0	0.014	0.0047	0.16	6.3e-05	0.0013	0.24	0.048	6	0.16
741	2.9e-05	2.9e-05	2.9e-05	0.07	0	2.9e-05	0.5	0	0	0	0.0026	0	0.07	0.36	2.9e-05	6	0.16
742	4.2e-05	4.2e-05	4.2e-05	0.14	0	4.2e-05	0.43	0	0	0	0.0011	0	0.14	0.3	4.2e-05	6	0.16
743	0	0	0	0.26	0	0	0.29	0	0	0	0	0	0.26	0.2	0	6	0.16
744	0	0	0	0.051	0	0	0.53	0	0	0	0	0	0.051	0.37	0	6	0.16
745	0.00031	0.00031	0.00031	0.092	0	0.00031	0.47	0	0	2.1e-06	0.0093	0	0.092	0.33	0.00031	6	0.16
746	0.0093	0.0093	0.0093	0.011	0	0.0093	0.5	0	0.00032	0.00035	0.071	0	0.011	0.36	0.0093	6	0.16
747	0	0	0	0.45	0	0	0.055	0	0	0	0	0	0.45	0.039	0	3	0.24
748	0	0	0	0.039	0	0	0.54	0	0	0	0	0	0.039	0.38	0	6	0.16
749	0	0	0	0.088	0	0	0.48	0	0	0	0	0	0.088	0.34	0	6	0.16
750	0.0066	0.0066	0.0066	0.039	3.3e-06	0.0066	0.5	0	0.00087	0.0004	0.04	3.3e-06	0.039	0.35	0.0066	6	0.16
751	0	0	0	0.047	0	0	0.53	0	0	0	0	0	0.047	0.38	0	6	0.16
752	0	0	0	0.38	0	0	0.14	0	0	0	4.5e-05	0	0.38	0.1	0	3	0.24
753	0.048	0.048	0.048	0.0014	0.00043	0.048	0.34	0	0.039	0.007	0.13	0.00043	0.0014	0.24	0.048	6	0.16
754	0.048	0.048	0.048	0.0048	0.0055	0.048	0.29	0	0.13	0.011	0.1	0.0055	0.0048	0.2	0.048	6	0.16
755	0.051	0.051	0.051	0	0.032	0.051	0.0073	0	0.6	0.027	0.041	0.032	0	0.0051	0.051	8	0.071
756	0.085	0.085	0.085	0	0.0073	0.085	0.0061	0	0.45	0.036	0.066	0.0073	0	0.0043	0.085	8	0.071
757	0.088	0.088	0.088	0.00013	0.0036	0.088	0.11	0	0.19	0.02	0.15	0.0036	0.00013	0.081	0.088	8	0.071
758	0.00049	0.00049	0.00049	0.042	0	0.00049	0.53	0	0	3.3e-06	0.014	0	0.042	0.37	0.00049	6	0.16
759	0.11	0.11	0.11	0	0.0024	0.11	0.018	0	0.26	0.033	0.12	0.0024	0	0.013	0.11	8	0.071
760	0	0	0	0.38	0	0	0.14	0	0	0	1.1e-05	0	0.38	0.1	0	3	0.24
761	0.03	0.03	0.03	0.018	0.00017	0.03	0.4	0	0.016	0.0034	0.11	0.00017	0.018	0.28	0.03	6	0.16
762	0.12	0.12	0.12	0	0.00026	0.12	0.047	0	0.082	0.022	0.19	0.00026	0	0.033	0.12	10	0.12
763	0.00032	0.00032	0.00032	0.33	0	0.00032	0.19	0	4e-06	6.7e-06	0.0049	0	0.33	0.14	0.00032	3	0.24
764	0.011	0.011	0.011	0.019	1.3e-06	0.011	0.49	0	0.00075	0.00054	0.072	1.3e-06	0.019	0.35	0.011	6	0.16
765	0.085	0.085	0.085	1.3e-06	0.0097	0.085	0.021	0	0.4	0.031	0.088	0.0097	1.3e-06	0.015	0.085	8	0.071
766	0.00025	0.00025	0.00025	0	0.22	0.00025	0	0	0.56	0.0021	9.6e-06	0.22	0	0	0.00025	8	0.071
767	0.062	0.062	0.062	0	0.022	0.062	0.009	0	0.55	0.029	0.052	0.022	0	0.0063	0.062	8	0.071
768	0.057	0.057	0.057	0.0051	0.00047	0.057	0.29	0	0.044	0.0081	0.16	0.00047	0.0051	0.2	0.057	6	0.16
769	0.13	0.13	0.13	0	0.00057	0.13	0.029	0	0.13	0.027	0.16	0.00057	0	0.021	0.13	10	0.12
770	0	0	0	0.0089	0	0	0.57	0	0	0	0	0	0.0089	0.41	0	6	0.16
771	0.063	0.063	0.063	1.1e-06	0.022	0.063	0.012	0	0.53	0.029	0.058	0.022	1.1e-06	0.0088	0.063	8	0.071
772	0.01	0.01	0.01	0.021	1.2e-06	0.01	0.49	0	0.00069	0.0005	0.07	1.2e-06	0.021	0.35	0.01	6	0.16
773	0.035	0.035	0.035	0	0.044	0.035	0.0019	0	0.69	0.024	0.021	0.044	0	0.0013	0.035	8	0.071
774	0.00088	0.00088	0.00088	0	0.16	0.00088	0	0	0.68	0.0044	6e-05	0.16	0	0	0.00088	8	0.071
775	0.023	0.023	0.023	0	0.051	0.023	0.00036	0	0.75	0.021	0.0095	0.051	0	0.00025	0.023	8	0.071
776	0.032	0.032	0.032	0.00086	2.9e-06	0.032	0.4	0	0.0024	0.0018	0.15	2.9e-06	0.00086	0.28	0.032	6	0.16
777	0.12	0.12	0.12	1.5e-06	0.001	0.12	0.047	0	0.15	0.025	0.16	0.001	1.5e-06	0.033	0.12	10	0.12
778	0.0068	0.0068	0.0068	0.032	0	0.0068	0.5	0	0.0003	0.00027	0.054	0	0.032	0.35	0.0068	6	0.16
779	0.11	0.11	0.11	0	0.0014	0.11	0.0021	0	0.31	0.044	0.07	0.0014	0	0.0015	0.11	8	0.071
780	0.062	0.062	0.062	0	0.016	0.062	0.0036	0	0.57	0.033	0.042	0.016	0	0.0025	0.062	8	0.071
781	0.017	0.017	0.017	0.0046	1.4e-06	0.017	0.47	0	0.0011	0.00086	0.1	1.4e-06	0.0046	0.33	0.017	6	0.16
782	0.00036	0.00036	0.00036	0.092	0	0.00036	0.47	0	0	2.7e-06	0.01	0	0.092	0.33	0.00036	6	0.16
783	0.018	0.018	0.018	2.1e-05	0	0.018	0.44	0	3.4e-05	0.00026	0.17	0	2.1e-05	0.31	0.018	6	0.16
784	0	0	0	0.11	0	0	0.46	0	0	0	0	0	0.11	0.32	0	6	0.16
785	0.00056	0.00056	0.00056	0.068	0	0.00056	0.5	0	0	4.9e-06	0.013	0	0.068	0.35	0.00056	6	0.16
786	0.00031	0.00031	0.00031	0.0036	0	0.00031	0.57	0	0	0	0.014	0	0.0036	0.41	0.00031	6	0.16
787	0.14	0.14	0.14	0	0.00014	0.14	0.013	0	0.087	0.027	0.16	0.00014	0	0.0092	0.14	10	0.12
788	0.026	0.026	0.026	0	0.044	0.026	0.0004	0	0.75	0.023	0.011	0.044	0	0.00028	0.026	8	0.071
789	0	0	0	0.11	0	0	0.46	0	0	0	0	0	0.11	0.32	0	6	0.16
790	0.059	0.059	0.059	0.0048	0.0049	0.059	0.23	0	0.14	0.013	0.13	0.0049	0.0048	0.17	0.059	6	0.16
791	0.026	0.026	0.026	0.013	5e-05	0.026	0.42	0	0.008	0.0024	0.11	5e-05	0.013	0.3	0.026	6	0.16
792	0.001	0.001	0.001	0.0035	0	0.001	0.56	0	0	7.2e-06	0.025	0	0.0035	0.4	0.001	6	0.16
793	0.0002	0.0002	0.0002	0.025	0	0.0002	0.55	0	0	0	0.0084	0	0.025	0.39	0.0002	6	0.16
794	0.034	0.034	0.034	0.00088	6.8e-06	0.034	0.4	0	0.0042	0.0024	0.14	6.8e-06	0.00088	0.28	0.034	6	0.16
795	0.015	0.015	0.015	0.039	0.066	0.015	0.00032	0	0.69	0.016	0.0058	0.066	0.039	0.00023	0.015	8	0.071
796	0.0042	0.0042	0.0042	0.14	7.2e-06	0.0042	0.4	0	0.00094	0.0003	0.025	7.2e-06	0.14	0.28	0.0042	6	0.16
797	0.052	0.052	0.052	0.0001	0	0.052	0.29	0	0.00044	0.0015	0.25	0	0.0001	0.2	0.052	6	0.16
798	0.033	0.033	0.033	0.0046	0.00012	0.033	0.41	0	0.016	0.0037	0.11	0.00012	0.0046	0.29	0.033	6	0.16
799	0.03	0.03	0.03	0.035	0.06	0.03	0.007	0	0.6	0.019	0.023	0.06	0.035	0.0049	0.03	8	0.071
800	0.058	0.058	0.058	0.004	0.00027	0.058	0.3	0	0.037	0.0079	0.15	0.00027	0.004	0.21	0.058	6	0.16
801	0.051	0.051	0.051	0.00014	0	0.051	0.29	0	0.00066	0.0018	0.24	0	0.00014	0.21	0.051	6	0.16
802	0.027	0.027	0.027	0.0084	0.00014	0.027	0.43	0	0.015	0.0031	0.094	0.00014	0.0084	0.31	0.027	6	0.16
803	0.12	0.12	0.12	0.0015	2.2e-06	0.12	0.064	0	0.0087	0.0098	0.25	2.2e-06	0.0015	0.045	0.12	10	0.12
