SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0
543	0.052	0.0012	0.052	0.44	0.0012	0.002	0.002	0.041	0.00045	0.15	0.052	0.05	0.052	0.052	0.052	0.002	3	0.16
544	0.069	0.011	0.069	0.00041	0.011	0.019	0.019	0.41	0.0023	0.027	0.069	0.067	0.069	0.069	0.069	0.019	7	0.071
545	0.018	0.0016	0.018	0.77	0.0016	0.0028	0.0028	0.0075	7.9e-05	0.084	0.018	0.017	0.018	0.018	0.018	0.0028	3	0.16
546	0.069	0.00051	0.069	0.29	0.00051	0.00089	0.00089	0.014	2.4e-05	0.21	0.069	0.067	0.069	0.069	0.069	0.00089	3	0.16
547	0.04	0.01	0.04	0.0097	0.01	0.018	0.018	0.57	0.037	0.033	0.04	0.039	0.04	0.04	0.04	0.018	7	0.071
548	0.072	0	0.072	0.11	0	0	0	0.00011	0	0.38	0.072	0.07	0.072	0.072	0.072	0	9	0.12
549	0.015	0	0.015	0.00022	0	0	0	0.8	0.083	0.006	0.015	0.015	0.015	0.015	0.015	0	7	0.071
550	0.024	0.0074	0.024	0.66	0.0074	0.013	0.013	0.028	0.00091	0.096	0.024	0.023	0.024	0.024	0.024	0.013	3	0.16
551	0.0076	0	0.0076	0.00012	0	0	0	0.77	0.17	0.0027	0.0076	0.0074	0.0076	0.0076	0.0076	0	7	0.071
552	0.061	4.8e-05	0.061	0.35	4.8e-05	8.5e-05	8.5e-05	0.049	0.00054	0.18	0.061	0.059	0.061	0.061	0.061	8.5e-05	3	0.16
553	0.0061	0	0.0061	1.6e-05	0	0	0	0.83	0.13	0.0014	0.0061	0.006	0.0061	0.0061	0.0061	0	7	0.071
554	0.00033	0.0077	0.00033	0.93	0.0077	0.014	0.014	0	0	0.0097	0.00033	0.00032	0.00033	0.00033	0.00033	0.014	3	0.16
555	0.045	0.001	0.045	0.43	0.001	0.0018	0.0018	0.11	0.0048	0.13	0.045	0.044	0.045	0.045	0.045	0.0018	3	0.16
556	0.037	0.00092	0.037	0.56	0.00092	0.0016	0.0016	0.032	0.00057	0.14	0.037	0.036	0.037	0.037	0.037	0.0016	3	0.16
557	0.061	0	0.061	0.022	0	0	0	0.46	0.02	0.068	0.061	0.06	0.061	0.061	0.061	0	7	0.071
558	3.6e-06	0.013	3.6e-06	0.9	0.013	0.023	0.023	0	0	0.0011	3.6e-06	3.5e-06	3.6e-06	3.6e-06	3.6e-06	0.023	3	0.16
559	0.073	7.8e-05	0.073	0.2	7.8e-05	0.00014	0.00014	0.0013	0	0.29	0.073	0.071	0.073	0.073	0.073	0.00014	9	0.12
560	0.017	1.8e-06	0.017	0.69	1.8e-06	3.1e-06	3.1e-06	1.9e-05	0	0.19	0.017	0.017	0.017	0.017	0.017	3.1e-06	3	0.16
561	0.017	0	0.017	0.68	0	0	0	1.2e-05	0	0.2	0.017	0.017	0.017	0.017	0.017	0	3	0.16
562	0.0015	1.9e-05	0.0015	0.95	1.9e-05	3.4e-05	3.4e-05	0	0	0.039	0.0015	0.0015	0.0015	0.0015	0.0015	3.4e-05	3	0.16
563	0.091	0	0.091	0.097	0	0	0	0.0024	0	0.27	0.091	0.089	0.091	0.091	0.091	0	9	0.12
564	0.0019	0	0.0019	0	0	0	0	0.87	0.12	0.00016	0.0019	0.0019	0.0019	0.0019	0.0019	0	7	0.071
565	0.013	2.3e-05	0.013	0.8	2.3e-05	4.1e-05	4.1e-05	0.00016	0	0.11	0.013	0.012	0.013	0.013	0.013	4.1e-05	3	0.16
566	0.022	0	0.022	0.68	0	2.9e-06	2.9e-06	0.00017	0	0.17	0.022	0.021	0.022	0.022	0.022	2.9e-06	3	0.16
567	0	0.0015	0	0.99	0.0015	0.0027	0.0027	0	0	0.00012	0	0	0	0	0	0.0027	3	0.16
568	0.039	8.3e-05	0.039	0.14	8.3e-05	0.00015	0.00015	0.46	0.071	0.063	0.039	0.038	0.039	0.039	0.039	0.00015	7	0.071
569	0.0047	0	0.0047	0.00045	0	0	0	0.6	0.36	0.0025	0.0047	0.0046	0.0047	0.0047	0.0047	0	7	0.071
570	0.00064	0.057	0.00064	0.57	0.057	0.1	0.1	1.1e-05	0	0.011	0.00064	0.00063	0.00064	0.00064	0.00064	0.1	3	0.16
571	0.039	0	0.039	0.0065	0	0	0	0.64	0.048	0.032	0.039	0.038	0.039	0.039	0.039	0	7	0.071
572	0.018	0	0.018	0.00021	0	0	0	0.8	0.064	0.0069	0.018	0.018	0.018	0.018	0.018	0	7	0.071
573	0.086	0	0.086	0.16	0	0	0	0.035	0.00012	0.21	0.086	0.084	0.086	0.086	0.086	0	9	0.12
574	3.6e-05	0.068	3.6e-05	0.51	0.068	0.12	0.12	0	0	0.0022	3.6e-05	3.5e-05	3.6e-05	3.6e-05	3.6e-05	0.12	3	0.16
575	0.0012	0.0088	0.0012	0	0.0088	0.015	0.015	0.73	0.2	0.00011	0.0012	0.0011	0.0012	0.0012	0.0012	0.015	7	0.071
576	0.062	0.0096	0.062	0.0062	0.0096	0.017	0.017	0.44	0.009	0.047	0.062	0.061	0.062	0.062	0.062	0.017	7	0.071
577	0.067	1.2e-05	0.067	0.28	1.2e-05	2.1e-05	2.1e-05	0.097	0.0016	0.15	0.067	0.065	0.067	0.067	0.067	2.1e-05	3	0.16
578	0	0.093	0	0.32	0.093	0.16	0.16	0	0	0	0	0	0	0	0	0.16	3	0.16
579	0.019	0.0047	0.019	0.73	0.0047	0.0083	0.0083	0.024	0.0008	0.074	0.019	0.019	0.019	0.019	0.019	0.0083	3	0.16
580	1.7e-05	0.022	1.7e-05	0.84	0.022	0.038	0.038	0	0	0.0018	1.7e-05	1.7e-05	1.7e-05	1.7e-05	1.7e-05	0.038	3	0.16
581	4.9e-06	0.019	4.9e-06	0.86	0.019	0.033	0.033	0	0	0.00014	4.9e-06	4.7e-06	4.9e-06	4.9e-06	4.9e-06	0.033	3	0.16
582	0.0088	1.3e-05	0.0088	0.84	1.3e-05	2.3e-05	2.3e-05	3.8e-05	0	0.097	0.0088	0.0086	0.0088	0.0088	0.0088	2.3e-05	3	0.16
583	0.061	0	0.061	0.077	0	2.8e-06	2.8e-06	0.39	0.021	0.084	0.061	0.059	0.061	0.061	0.061	2.8e-06	7	0.071
584	0.051	0.00062	0.051	0.46	0.00062	0.0011	0.0011	0.019	9.3e-05	0.17	0.051	0.049	0.051	0.051	0.051	0.0011	3	0.16
585	0.0048	0.0073	0.0048	0.88	0.0073	0.013	0.013	0.00052	2.2e-06	0.038	0.0048	0.0046	0.0048	0.0048	0.0048	0.013	3	0.16
586	0.052	3.4e-05	0.052	0.44	3.4e-05	5.9e-05	5.9e-05	0.037	0.00035	0.16	0.052	0.051	0.052	0.052	0.052	5.9e-05	3	0.16
587	2.5e-05	0.00011	2.5e-05	1	0.00011	0.0002	0.0002	0	0	0.0039	2.5e-05	2.4e-05	2.5e-05	2.5e-05	2.5e-05	0.0002	3	0.16
588	0.073	0	0.073	0.043	0	0	0	0.34	0.011	0.097	0.073	0.071	0.073	0.073	0.073	0	7	0.071
589	0.098	0	0.098	0.0019	0	0	0	0.25	0.001	0.063	0.098	0.095	0.098	0.098	0.098	0	7	0.071
590	0.026	0	0.026	0.00093	0	0	0	0.75	0.058	0.014	0.026	0.025	0.026	0.026	0.026	0	7	0.071
591	0	0.025	0	0.82	0.025	0.044	0.044	0	0	4.6e-05	0	0	0	0	0	0.044	3	0.16
592	0.0018	0.03	0.0018	0.75	0.03	0.052	0.052	5.9e-05	0	0.023	0.0018	0.0018	0.0018	0.0018	0.0018	0.052	3	0.16
593	0.029	0.0047	0.029	0.61	0.0047	0.0083	0.0083	0.04	0.0014	0.11	0.029	0.028	0.029	0.029	0.029	0.0083	3	0.16
594	0.033	3.6e-05	0.033	0.59	3.6e-05	6.4e-05	6.4e-05	0.0023	2.6e-06	0.18	0.033	0.032	0.033	0.033	0.033	6.4e-05	3	0.16
595	0.045	0	0.045	0.022	0	0	0	0.56	0.049	0.05	0.045	0.044	0.045	0.045	0.045	0	7	0.071
596	0.0083	0.00024	0.0083	0.85	0.00024	0.00042	0.00042	9.1e-05	0	0.089	0.0083	0.0081	0.0083	0.0083	0.0083	0.00042	3	0.16
597	0.098	0	0.098	0.028	0	0	0	0.16	0.0011	0.13	0.098	0.096	0.098	0.098	0.098	0	7	0.071
598	0.00019	4.8e-05	0.00019	0.98	4.8e-05	8.4e-05	8.4e-05	0	0	0.016	0.00019	0.00019	0.00019	0.00019	0.00019	8.4e-05	3	0.16
599	0.047	0	0.047	0.26	0	0	0	1.6e-05	0	0.42	0.047	0.046	0.047	0.047	0.047	0	9	0.12
600	0.027	8.1e-06	0.027	0.61	8.1e-06	1.4e-05	1.4e-05	0.00046	0	0.19	0.027	0.027	0.027	0.027	0.027	1.4e-05	3	0.16
601	0.00018	0	0.00018	0	0	0	0	0.71	0.29	4.8e-06	0.00018	0.00017	0.00018	0.00018	0.00018	0	7	0.071
602	0.028	0.0005	0.028	0.66	0.0005	0.00088	0.00088	0.0065	3.3e-05	0.14	0.028	0.027	0.028	0.028	0.028	0.00088	3	0.16
603	0.023	0.0058	0.023	0.68	0.0058	0.01	0.01	0.019	0.00043	0.098	0.023	0.022	0.023	0.023	0.023	0.01	3	0.16
604	1.7e-05	0.066	1.7e-05	0.52	0.066	0.11	0.11	0	0	0.0015	1.7e-05	1.6e-05	1.7e-05	1.7e-05	1.7e-05	0.11	3	0.16
605	0.099	0	0.099	0.026	0	0	0	0.00057	0	0.28	0.099	0.096	0.099	0.099	0.099	0	9	0.12
606	0.09	0	0.09	0.0056	0	0	0	0.29	0.0024	0.075	0.09	0.088	0.09	0.09	0.09	0	7	0.071
607	0.058	1.5e-05	0.058	0.37	1.5e-05	2.5e-05	2.5e-05	0.016	5.6e-05	0.2	0.058	0.057	0.058	0.058	0.058	2.5e-05	3	0.16
608	0.0034	0	0.0034	2e-05	0	0	0	0.72	0.25	0.00088	0.0034	0.0033	0.0034	0.0034	0.0034	0	7	0.071
609	0.099	0	0.099	0.071	0	0	0	0.021	2.2e-05	0.22	0.099	0.097	0.099	0.099	0.099	0	9	0.12
610	0.067	3.6e-05	0.067	0.2	3.6e-05	6.3e-05	6.3e-05	0.19	0.0068	0.14	0.067	0.065	0.067	0.067	0.067	6.3e-05	3	0.16
611	0.0036	5.2e-05	0.0036	0.91	5.2e-05	9.1e-05	9.1e-05	3e-06	0	0.069	0.0036	0.0035	0.0036	0.0036	0.0036	9.1e-05	3	0.16
612	0.041	0	0.041	0.012	0	0	0	0.61	0.053	0.039	0.041	0.04	0.041	0.041	0.041	0	7	0.071
613	0.024	0.0011	0.024	0.7	0.0011	0.0019	0.0019	0.0067	4.4e-05	0.12	0.024	0.023	0.024	0.024	0.024	0.0019	3	0.16
614	0.0017	0	0.0017	0	0	0	0	0.86	0.12	0.00014	0.0017	0.0017	0.0017	0.0017	0.0017	0	7	0.071
615	0.059	2.6e-05	0.059	0.37	2.6e-05	4.6e-05	4.6e-05	0.025	0.00014	0.19	0.059	0.057	0.059	0.059	0.059	4.6e-05	3	0.16
616	0.023	2.6e-06	0.023	0.64	2.6e-06	4.6e-06	4.6e-06	0.00013	0	0.2	0.023	0.022	0.023	0.023	0.023	4.6e-06	3	0.16
617	0.018	0	0.018	0.0011	0	0	0	0.75	0.11	0.01	0.018	0.018	0.018	0.018	0.018	0	7	0.071
618	0.013	3.1e-06	0.013	0.75	3.1e-06	5.5e-06	5.5e-06	2.2e-05	0	0.16	0.013	0.013	0.013	0.013	0.013	5.5e-06	3	0.16
619	0.055	1.5e-05	0.055	0.086	1.5e-05	2.6e-05	2.6e-05	0.41	0.033	0.086	0.055	0.053	0.055	0.055	0.055	2.6e-05	7	0.071
620	0.056	6.4e-05	0.056	0.4	6.4e-05	0.00011	0.00011	0.033	0.00029	0.18	0.056	0.054	0.056	0.056	0.056	0.00011	3	0.16
621	0.049	0.00034	0.049	0.44	0.00034	0.0006	0.0006	0.059	0.0012	0.15	0.049	0.048	0.049	0.049	0.049	0.0006	3	0.16
622	0.041	0.00081	0.041	0.52	0.00081	0.0014	0.0014	0.046	0.001	0.14	0.041	0.04	0.041	0.041	0.041	0.0014	3	0.16
623	0.016	0.015	0.016	0.69	0.015	0.027	0.027	0.014	0.00039	0.074	0.016	0.016	0.016	0.016	0.016	0.027	3	0.16
624	0.096	0	0.096	0.085	0	0	0	0.062	0.00026	0.19	0.096	0.093	0.096	0.096	0.096	0	9	0.12
625	0.013	0	0.013	2.3e-05	0	0	0	0.86	0.049	0.003	0.013	0.013	0.013	0.013	0.013	0	7	0.071
626	0.0013	0.0047	0.0013	0.93	0.0047	0.0083	0.0083	3.8e-06	0	0.026	0.0013	0.0012	0.0013	0.0013	0.0013	0.0083	3	0.16
627	0.082	0	0.082	0.12	0	0	0	0.0013	0	0.31	0.082	0.08	0.082	0.082	0.082	0	9	0.12
628	0.028	0.00058	0.028	0.66	0.00058	0.001	0.001	0.0079	4.7e-05	0.13	0.028	0.028	0.028	0.028	0.028	0.001	3	0.16
629	0.021	0.00022	0.021	0.72	0.00022	0.00039	0.00039	0.0014	2.1e-06	0.13	0.021	0.02	0.021	0.021	0.021	0.00039	3	0.16
630	0.049	0.00034	0.049	0.44	0.00034	0.0006	0.0006	0.059	0.0012	0.15	0.049	0.048	0.049	0.049	0.049	0.0006	3	0.16
631	0.00022	0.0054	0.00022	0.95	0.0054	0.0095	0.0095	0	0	0.01	0.00022	0.00021	0.00022	0.00022	0.00022	0.0095	3	0.16
632	0.025	0.004	0.025	0.67	0.004	0.007	0.007	0.019	0.00039	0.11	0.025	0.024	0.025	0.025	0.025	0.007	3	0.16
633	0.00087	0.021	0.00087	0.82	0.021	0.037	0.037	5.2e-06	0	0.017	0.00087	0.00084	0.00087	0.00087	0.00087	0.037	3	0.16
634	9.9e-05	0.05	9.9e-05	0.63	0.05	0.088	0.088	0	0	0.0044	9.9e-05	9.7e-05	9.9e-05	9.9e-05	9.9e-05	0.088	3	0.16
635	0.057	0	0.057	0.025	0	0	0	0.49	0.027	0.064	0.057	0.055	0.057	0.057	0.057	0	7	0.071
636	0.077	2.1e-06	0.077	0.22	2.1e-06	3.6e-06	3.6e-06	0.031	0.00012	0.21	0.077	0.075	0.077	0.077	0.077	3.6e-06	3	0.16
637	5.7e-05	0.023	5.7e-05	0.83	0.023	0.039	0.039	0	0	0.0041	5.7e-05	5.6e-05	5.7e-05	5.7e-05	5.7e-05	0.039	3	0.16
638	0.062	1.3e-05	0.062	0.1	1.3e-05	2.3e-05	2.3e-05	0.34	0.02	0.1	0.062	0.06	0.062	0.062	0.062	2.3e-05	7	0.071
639	0.039	0.0012	0.039	0.54	0.0012	0.0021	0.0021	0.046	0.0011	0.13	0.039	0.038	0.039	0.039	0.039	0.0021	3	0.16
640	0.016	0.0013	0.016	0.77	0.0013	0.0023	0.0023	0.0021	7.3e-06	0.1	0.016	0.016	0.016	0.016	0.016	0.0023	3	0.16
641	5.2e-06	0.12	5.2e-06	0.12	0.12	0.21	0.21	0	0	0.00033	5.2e-06	5.1e-06	5.2e-06	5.2e-06	5.2e-06	0.21	5	0.24
642	0.1	0	0.1	0.062	0	0	0	0.0098	4.3e-06	0.23	0.1	0.097	0.1	0.1	0.1	0	9	0.12
643	0.072	1.9e-06	0.072	0.26	1.9e-06	3.3e-06	3.3e-06	0.016	3.7e-05	0.23	0.072	0.07	0.072	0.072	0.072	3.3e-06	3	0.16
644	0.046	0.00098	0.046	0.43	0.00098	0.0017	0.0017	0.11	0.005	0.13	0.046	0.045	0.046	0.046	0.046	0.0017	3	0.16
645	0.0011	1.8e-06	0.0011	0.94	1.8e-06	3.1e-06	3.1e-06	0	0	0.052	0.0011	0.0011	0.0011	0.0011	0.0011	3.1e-06	3	0.16
646	0.0018	0	0.0018	3.8e-06	0	0	0	0.69	0.29	0.00034	0.0018	0.0018	0.0018	0.0018	0.0018	0	7	0.071
647	8.7e-05	2.9e-06	8.7e-05	0.99	2.9e-06	5.1e-06	5.1e-06	0	0	0.014	8.7e-05	8.5e-05	8.7e-05	8.7e-05	8.7e-05	5.1e-06	3	0.16
648	0.048	1.5e-06	0.048	0.034	1.5e-06	2.6e-06	2.6e-06	0.53	0.047	0.059	0.048	0.047	0.048	0.048	0.048	2.6e-06	7	0.071
649	0.072	1.5e-05	0.072	0.17	1.5e-05	2.6e-05	2.6e-05	0.18	0.0049	0.15	0.072	0.07	0.072	0.072	0.072	2.6e-05	7	0.071
650	0.017	0.012	0.017	0.00033	0.012	0.021	0.021	0.72	0.067	0.0073	0.017	0.017	0.017	0.017	0.017	0.021	7	0.071
651	0.00013	0.016	0.00013	0.88	0.016	0.028	0.028	8.3e-06	0	0.0016	0.00013	0.00013	0.00013	0.00013	0.00013	0.028	3	0.16
652	0.0007	0.016	0.0007	0.87	0.016	0.028	0.028	5.9e-05	0	0.0075	0.0007	0.00068	0.0007	0.0007	0.0007	0.028	3	0.16
653	0	0.052	0	0.62	0.052	0.092	0.092	0	0	5.1e-06	0	0	0	0	0	0.092	3	0.16
654	0	0.0078	0	0.94	0.0078	0.014	0.014	0	0	0	0	0	0	0	0	0.014	3	0.16
655	0.00073	0.02	0.00073	0.84	0.02	0.035	0.035	6.5e-06	0	0.014	0.00073	0.00072	0.00073	0.00073	0.00073	0.035	3	0.16
656	0.1	0.00011	0.1	0.026	0.00011	0.0002	0.0002	0.0016	0	0.25	0.1	0.1	0.1	0.1	0.1	0.0002	9	0.12
657	0.03	0.00038	0.03	0.64	0.00038	0.00067	0.00067	0.0065	2.9e-05	0.14	0.03	0.029	0.03	0.03	0.03	0.00067	3	0.16
658	6.5e-05	0.016	6.5e-05	0.88	0.016	0.029	0.029	2.9e-06	0	0.00091	6.5e-05	6.3e-05	6.5e-05	6.5e-05	6.5e-05	0.029	3	0.16
659	7e-05	0.04	7e-05	0.7	0.04	0.071	0.071	0	0	0.0033	7e-05	6.8e-05	7e-05	7e-05	7e-05	0.071	3	0.16
660	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.16
661	0.0037	0.0036	0.0037	0.9	0.0036	0.0063	0.0063	9.6e-05	0	0.043	0.0037	0.0036	0.0037	0.0037	0.0037	0.0063	3	0.16
662	0	0.0068	0	0.95	0.0068	0.012	0.012	0	0	0	0	0	0	0	0	0.012	3	0.16
663	3.7e-06	0.014	3.7e-06	0.9	0.014	0.025	0.025	0	0	0.00015	3.7e-06	3.6e-06	3.7e-06	3.7e-06	3.7e-06	0.025	3	0.16
664	0.014	8.5e-05	0.014	0.8	8.5e-05	0.00015	0.00015	0.00052	0	0.1	0.014	0.014	0.014	0.014	0.014	0.00015	3	0.16
665	0.084	0	0.084	0.18	0	0	0	0.047	0.0002	0.19	0.084	0.082	0.084	0.084	0.084	0	9	0.12
666	6.1e-05	0.00082	6.1e-05	0.99	0.00082	0.0014	0.0014	0	0	0.0052	6.1e-05	6e-05	6.1e-05	6.1e-05	6.1e-05	0.0014	3	0.16
667	0.0063	0	0.0063	0	0	0	0	0.92	0.033	0.00058	0.0063	0.0061	0.0063	0.0063	0.0063	0	7	0.071
668	0	0.0063	0	0.95	0.0063	0.011	0.011	0	0	0	0	0	0	0	0	0.011	3	0.16
669	0.00045	0.022	0.00045	0.83	0.022	0.039	0.039	4.6e-05	0	0.0046	0.00045	0.00044	0.00045	0.00045	0.00045	0.039	3	0.16
670	0.012	8.2e-06	0.012	0.8	8.2e-06	1.4e-05	1.4e-05	8e-05	0	0.12	0.012	0.012	0.012	0.012	0.012	1.4e-05	3	0.16
671	0.072	1.3e-05	0.072	0.16	1.3e-05	2.3e-05	2.3e-05	0.19	0.0052	0.14	0.072	0.07	0.072	0.072	0.072	2.3e-05	7	0.071
672	0.027	0	0.027	0.0027	0	0	0	0.71	0.075	0.018	0.027	0.026	0.027	0.027	0.027	0	7	0.071
673	6.7e-05	0.0099	6.7e-05	0.92	0.0099	0.017	0.017	0	0	0.0051	6.7e-05	6.6e-05	6.7e-05	6.7e-05	6.7e-05	0.017	3	0.16
674	0.0013	0.013	0.0013	0.87	0.013	0.023	0.023	1e-05	0	0.023	0.0013	0.0013	0.0013	0.0013	0.0013	0.023	3	0.16
675	0.055	0.00012	0.055	0.4	0.00012	0.00021	0.00021	0.05	0.00069	0.17	0.055	0.053	0.055	0.055	0.055	0.00021	3	0.16
676	0.0019	0.0025	0.0019	0.93	0.0025	0.0044	0.0044	7.8e-06	0	0.035	0.0019	0.0019	0.0019	0.0019	0.0019	0.0044	3	0.16
677	0	0	0	0	0	0	0	0.43	0.57	0	0	0	0	0	0	0	8	0.053
678	0.016	0	0.016	1.1e-05	0	0	0	0.86	0.026	0.003	0.016	0.016	0.016	0.016	0.016	0	7	0.071
679	0.069	4.6e-06	0.069	0.28	4.6e-06	8.1e-06	8.1e-06	0.022	7.7e-05	0.21	0.069	0.067	0.069	0.069	0.069	8.1e-06	3	0.16
680	0.059	1.7e-05	0.059	0.11	1.7e-05	3e-05	3e-05	0.36	0.024	0.098	0.059	0.058	0.059	0.059	0.059	3e-05	7	0.071
681	0.0052	0.011	0.0052	0.84	0.011	0.019	0.019	0.00035	0	0.048	0.0052	0.005	0.0052	0.0052	0.0052	0.019	3	0.16
682	0.11	0	0.11	0.017	0	0	0	0.01	2.3e-06	0.19	0.11	0.11	0.11	0.11	0.11	0	9	0.12
683	0.097	0	0.097	0.0076	0	0	0	0.23	0.0015	0.088	0.097	0.094	0.097	0.097	0.097	0	7	0.071
684	0.048	6.2e-05	0.048	0.47	6.2e-05	0.00011	0.00011	0.015	7.6e-05	0.18	0.048	0.047	0.048	0.048	0.048	0.00011	3	0.16
685	0.055	0	0.055	0.0016	0	0	0	0.57	0.013	0.032	0.055	0.053	0.055	0.055	0.055	0	7	0.071
686	0.08	0	0.08	0.075	0	1.6e-06	1.6e-06	0.24	0.0055	0.13	0.08	0.078	0.08	0.08	0.08	1.6e-06	7	0.071
687	0.0016	0.00054	0.0016	0.95	0.00054	0.00095	0.00095	1.5e-06	0	0.037	0.0016	0.0015	0.0016	0.0016	0.0016	0.00095	3	0.16
688	0.0024	0.00029	0.0024	0.93	0.00029	0.0005	0.0005	3.1e-06	0	0.048	0.0024	0.0023	0.0024	0.0024	0.0024	0.0005	3	0.16
689	0.021	0.0021	0.021	0.72	0.0021	0.0037	0.0037	0.007	6e-05	0.11	0.021	0.021	0.021	0.021	0.021	0.0037	3	0.16
690	0.1	0	0.1	0.049	0	0	0	0.065	0.00021	0.17	0.1	0.1	0.1	0.1	0.1	0	9	0.12
691	0.032	0	0.032	0.0043	0	0	0	0.68	0.065	0.024	0.032	0.031	0.032	0.032	0.032	0	7	0.071
692	0.0046	2.2e-05	0.0046	0.88	2.2e-05	3.9e-05	3.9e-05	3.5e-06	0	0.084	0.0046	0.0045	0.0046	0.0046	0.0046	3.9e-05	3	0.16
693	0.00041	0.01	0.00041	0.91	0.01	0.018	0.018	0	0	0.013	0.00041	0.0004	0.00041	0.00041	0.00041	0.018	3	0.16
694	0.012	0.016	0.012	0.72	0.016	0.028	0.028	0.0067	0.00012	0.067	0.012	0.012	0.012	0.012	0.012	0.028	3	0.16
695	0.00079	0.00016	0.00079	0.96	0.00016	0.00028	0.00028	0	0	0.029	0.00079	0.00077	0.00079	0.00079	0.00079	0.00028	3	0.16
696	0.029	0.00037	0.029	0.65	0.00037	0.00065	0.00065	0.0061	2.7e-05	0.14	0.029	0.028	0.029	0.029	0.029	0.00065	3	0.16
697	0.031	0.00024	0.031	0.62	0.00024	0.00041	0.00041	0.0063	2.5e-05	0.15	0.031	0.031	0.031	0.031	0.031	0.00041	3	0.16
698	0.0035	8.1e-05	0.0035	0.91	8.1e-05	0.00014	0.00014	3.9e-06	0	0.066	0.0035	0.0034	0.0035	0.0035	0.0035	0.00014	3	0.16
699	0.00056	0	0.00056	0	0	0	0	0.84	0.16	2.1e-05	0.00056	0.00054	0.00056	0.00056	0.00056	0	7	0.071
700	0.059	0	0.059	0.0043	0	0	0	0.53	0.015	0.044	0.059	0.057	0.059	0.059	0.059	0	7	0.071
701	0.035	0.0025	0.035	0.57	0.0025	0.0043	0.0043	0.049	0.0016	0.12	0.035	0.034	0.035	0.035	0.035	0.0043	3	0.16
702	0.0052	0.0088	0.0052	0.85	0.0088	0.015	0.015	0.00031	0	0.049	0.0052	0.0051	0.0052	0.0052	0.0052	0.015	3	0.16
703	1.6e-05	0	1.6e-05	0	0	0	0	0.69	0.31	0	1.6e-05	1.5e-05	1.6e-05	1.6e-05	1.6e-05	0	7	0.071
704	0.066	0	0.066	0.00018	0	0	0	0.52	0.0033	0.023	0.066	0.064	0.066	0.066	0.066	0	7	0.071
705	0.082	2.7e-06	0.082	0.16	2.7e-06	4.7e-06	4.7e-06	0.084	0.00081	0.18	0.082	0.08	0.082	0.082	0.082	4.7e-06	9	0.12
706	0.0045	0.0013	0.0045	0.9	0.0013	0.0022	0.0022	4.9e-05	0	0.057	0.0045	0.0044	0.0045	0.0045	0.0045	0.0022	3	0.16
707	0.088	0	0.088	0.13	0	1.2e-06	1.2e-06	0.073	0.00049	0.19	0.088	0.086	0.088	0.088	0.088	1.2e-06	9	0.12
708	0.032	2.1e-06	0.032	0.55	2.1e-06	3.7e-06	3.7e-06	0.00036	0	0.22	0.032	0.031	0.032	0.032	0.032	3.7e-06	3	0.16
709	2.8e-05	0	2.8e-05	0	0	0	0	0.57	0.43	0	2.8e-05	2.7e-05	2.8e-05	2.8e-05	2.8e-05	0	7	0.071
710	0.02	0	0.02	0.00088	0	0	0	0.76	0.088	0.011	0.02	0.019	0.02	0.02	0.02	0	7	0.071
711	0.079	0	0.079	0.0064	0	0	0	0.37	0.0054	0.066	0.079	0.077	0.079	0.079	0.079	0	7	0.071
712	0.086	0	0.086	0.038	0	0	0	0.24	0.0037	0.12	0.086	0.084	0.086	0.086	0.086	0	7	0.071
713	0.0077	0.004	0.0077	0.85	0.004	0.007	0.007	0.00051	1.2e-06	0.065	0.0077	0.0075	0.0077	0.0077	0.0077	0.007	3	0.16
714	0.0074	0.0019	0.0074	0.86	0.0019	0.0033	0.0033	0.00027	0	0.07	0.0074	0.0073	0.0074	0.0074	0.0074	0.0033	3	0.16
715	0.1	0	0.1	0.047	0	0	0	0.0033	0	0.26	0.1	0.097	0.1	0.1	0.1	0	9	0.12
716	0.04	0	0.04	0.0035	0	0	0	0.65	0.038	0.028	0.04	0.039	0.04	0.04	0.04	0	7	0.071
717	0.047	0	0.047	0.0003	0	0	0	0.65	0.011	0.018	0.047	0.045	0.047	0.047	0.047	0	7	0.071
718	0.012	0	0.012	0.00049	0	0	0	0.76	0.15	0.0059	0.012	0.012	0.012	0.012	0.012	0	7	0.071
719	0.016	0.0021	0.016	0.78	0.0021	0.0038	0.0038	0.0026	1.2e-05	0.095	0.016	0.015	0.016	0.016	0.016	0.0038	3	0.16
720	0.00015	0.006	0.00015	0.95	0.006	0.01	0.01	0	0	0.0084	0.00015	0.00015	0.00015	0.00015	0.00015	0.01	3	0.16
721	0.084	1.4e-06	0.084	0.11	1.4e-06	2.4e-06	2.4e-06	0.15	0.0023	0.15	0.084	0.082	0.084	0.084	0.084	2.4e-06	9	0.12
722	0.042	0.0015	0.042	0.48	0.0015	0.0026	0.0026	0.089	0.0038	0.13	0.042	0.041	0.042	0.042	0.042	0.0026	3	0.16
723	5e-05	0.093	5e-05	0.32	0.093	0.16	0.16	0	0	0.0019	5e-05	4.9e-05	5e-05	5e-05	5e-05	0.16	3	0.16
724	0.0003	0.00024	0.0003	0.98	0.00024	0.00042	0.00042	0	0	0.017	0.0003	0.0003	0.0003	0.0003	0.0003	0.00042	3	0.16
