SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
442	0.03	0.0038	0.014	0	0.0038	0	0.0038	0.0038	0.014	0.014	0.014	0.0038	0.0038	0.084	0.0038	0.00074	0.79	0.0038	0.0038	0.0038	16	0.071
443	0.027	0.00092	0.013	0	0.00091	0	0.00092	0.00092	0.013	0.013	0.013	0.00092	0.00092	0.1	0.00092	6.3e-05	0.81	0.00092	0.00092	0.00092	16	0.071
444	0.013	0.047	0.006	0.077	0.046	0.077	0.047	0.047	0.006	0.006	0.006	0.047	0.047	0.0089	0.047	0.096	0.24	0.047	0.047	0.047	16	0.071
445	0.025	0.0073	0.011	0.0004	0.0072	0.0004	0.0073	0.0073	0.011	0.011	0.011	0.0073	0.0073	0.17	0.0073	0.0044	0.68	0.0073	0.0073	0.0073	16	0.071
446	0.025	0.0054	0.012	0.00012	0.0054	0.00012	0.0054	0.0054	0.012	0.012	0.012	0.0054	0.0054	0.17	0.0054	0.0025	0.7	0.0054	0.0054	0.0054	16	0.071
447	0.022	0.0022	0.01	7.2e-06	0.0021	7.2e-06	0.0022	0.0022	0.01	0.01	0.01	0.0022	0.0022	0.22	0.0022	0.00056	0.69	0.0022	0.0022	0.0022	16	0.071
448	0.015	0.00028	0.007	0	0.00028	0	0.00028	0.00028	0.007	0.007	0.007	0.00028	0.00028	0.38	0.00028	2.6e-05	0.57	0.00028	0.00028	0.00028	16	0.071
449	0.012	0.00033	0.0056	0	0.00032	0	0.00033	0.00033	0.0056	0.0056	0.0056	0.00033	0.00033	0.49	0.00033	5.2e-05	0.47	0.00033	0.00033	0.00033	13	0.053
450	0.027	0.015	0.012	0.0018	0.015	0.0018	0.015	0.015	0.012	0.012	0.012	0.015	0.015	0.094	0.015	0.012	0.66	0.015	0.015	0.015	16	0.071
451	0.0074	2.6e-06	0.0035	0	2.6e-06	0	2.6e-06	2.6e-06	0.0035	0.0035	0.0035	2.6e-06	2.6e-06	0.57	2.6e-06	0	0.41	2.6e-06	2.6e-06	2.6e-06	13	0.053
452	0.0038	0.038	0.0017	0.22	0.037	0.22	0.038	0.038	0.0017	0.0017	0.0017	0.038	0.038	0.00087	0.038	0.12	0.055	0.038	0.038	0.038	3	0.16
453	0.027	0.023	0.013	0.0028	0.022	0.0028	0.023	0.023	0.013	0.013	0.013	0.023	0.023	0.053	0.023	0.02	0.62	0.023	0.023	0.023	16	0.071
454	0.016	0.00063	0.0072	0	0.00063	0	0.00063	0.00063	0.0072	0.0072	0.0072	0.00063	0.00063	0.39	0.00063	0.00012	0.56	0.00063	0.00063	0.00063	16	0.071
455	0.0046	0.079	0.0022	0.011	0.078	0.011	0.079	0.079	0.0022	0.0022	0.0022	0.079	0.079	6.9e-05	0.079	0.12	0.05	0.079	0.079	0.079	15	0.12
456	0.027	0.017	0.013	0.002	0.017	0.002	0.017	0.017	0.013	0.013	0.013	0.017	0.017	0.079	0.017	0.014	0.65	0.017	0.017	0.017	16	0.071
457	0.026	0.0027	0.012	4e-06	0.0027	4e-06	0.0027	0.0027	0.012	0.012	0.012	0.0027	0.0027	0.14	0.0027	0.0006	0.75	0.0027	0.0027	0.0027	16	0.071
458	0.024	0.0056	0.011	0.00016	0.0055	0.00016	0.0056	0.0056	0.011	0.011	0.011	0.0056	0.0056	0.18	0.0056	0.0028	0.69	0.0056	0.0056	0.0056	16	0.071
459	0.03	0.037	0.014	0.00036	0.036	0.00036	0.037	0.037	0.014	0.014	0.014	0.037	0.037	0.0081	0.037	0.019	0.52	0.037	0.037	0.037	16	0.071
460	0.018	0.00021	0.0084	0	0.00021	0	0.00021	0.00021	0.0084	0.0084	0.0084	0.00021	0.00021	0.27	0.00021	1e-05	0.67	0.00021	0.00021	0.00021	16	0.071
461	0.031	0.0053	0.015	5.2e-06	0.0052	5.2e-06	0.0053	0.0053	0.015	0.015	0.015	0.0053	0.0053	0.066	0.0053	0.0011	0.79	0.0053	0.0053	0.0053	16	0.071
462	0.012	0.016	0.0058	0.35	0.016	0.35	0.016	0.016	0.0058	0.0058	0.0058	0.016	0.016	0.0015	0.016	0.069	0.036	0.016	0.016	0.016	3	0.16
463	0.0016	0.048	0.00073	0.16	0.047	0.16	0.048	0.048	0.00073	0.00073	0.00073	0.048	0.048	4.9e-05	0.048	0.17	0.018	0.048	0.048	0.048	15	0.12
464	0.028	0.024	0.013	0.0021	0.024	0.0021	0.024	0.024	0.013	0.013	0.013	0.024	0.024	0.043	0.024	0.019	0.61	0.024	0.024	0.024	16	0.071
465	0.12	0.0016	0.057	0.31	0.0016	0.31	0.0016	0.0016	0.057	0.057	0.057	0.0016	0.0016	1.1e-06	0.0016	0.019	0.00021	0.0016	0.0016	0.0016	3	0.16
466	0.064	7.7e-06	0.03	0.41	7.6e-06	0.41	7.7e-06	7.7e-06	0.03	0.03	0.03	7.7e-06	7.7e-06	0	7.7e-06	0.0014	0	7.7e-06	7.7e-06	7.7e-06	3	0.16
467	0.0031	0.02	0.0014	0.34	0.019	0.34	0.02	0.02	0.0014	0.0014	0.0014	0.02	0.02	0.00011	0.02	0.11	0.011	0.02	0.02	0.02	3	0.16
468	0.00098	5.9e-05	0.00046	0.49	5.8e-05	0.49	5.9e-05	5.9e-05	0.00046	0.00046	0.00046	5.9e-05	5.9e-05	0	5.9e-05	0.0069	0	5.9e-05	5.9e-05	5.9e-05	3	0.16
469	0.0028	0.00071	0.0013	0.48	0.00071	0.48	0.00071	0.00071	0.0013	0.0013	0.0013	0.00071	0.00071	0	0.00071	0.023	0	0.00071	0.00071	0.00071	3	0.16
470	0	0.03	0	0.0019	0.03	0.0019	0.03	0.03	0	0	0	0.03	0.03	0.037	0.03	0.025	0.63	0.03	0.03	0.03	16	0.071
471	0.018	0.00059	0.0084	0.46	0.00058	0.46	0.00059	0.00059	0.0084	0.0084	0.0084	0.00059	0.00059	0	0.00059	0.017	1.6e-06	0.00059	0.00059	0.00059	3	0.16
472	0.0001	0.045	4.7e-05	0.18	0.044	0.18	0.045	0.045	4.7e-05	4.7e-05	4.7e-05	0.045	0.045	0.00041	0.045	0.16	0.042	0.045	0.045	0.045	3	0.16
473	0	0.068	0	0.05	0.067	0.05	0.068	0.068	0	0	0	0.068	0.068	6e-06	0.068	0.21	0.0098	0.068	0.068	0.068	15	0.12
474	0.043	6.1e-05	0.02	0.44	6e-05	0.44	6.1e-05	6.1e-05	0.02	0.02	0.02	6.1e-05	6.1e-05	0	6.1e-05	0.0036	0	6.1e-05	6.1e-05	6.1e-05	3	0.16
475	0.0048	0.012	0.0022	0.4	0.012	0.4	0.012	0.012	0.0022	0.0022	0.0022	0.012	0.012	6.4e-05	0.012	0.068	0.0062	0.012	0.012	0.012	3	0.16
476	0.0046	6.1e-05	0.0022	0.49	6e-05	0.49	6.1e-05	6.1e-05	0.0022	0.0022	0.0022	6.1e-05	6.1e-05	0	6.1e-05	0.0048	0	6.1e-05	6.1e-05	6.1e-05	3	0.16
477	0.0077	0.026	0.0036	0.27	0.026	0.27	0.026	0.026	0.0036	0.0036	0.0036	0.026	0.026	0.0049	0.026	0.086	0.091	0.026	0.026	0.026	3	0.16
478	0.02	0.0069	0.0092	0.41	0.0068	0.41	0.0069	0.0069	0.0092	0.0092	0.0092	0.0069	0.0069	5.4e-05	0.0069	0.045	0.0039	0.0069	0.0069	0.0069	3	0.16
479	0.0005	0.033	0.00024	0.25	0.033	0.25	0.033	0.033	0.00024	0.00024	0.00024	0.033	0.033	6.6e-06	0.033	0.16	0.0048	0.033	0.033	0.033	3	0.16
480	0.035	0.007	0.016	0	0.0069	0	0.007	0.007	0.016	0.016	0.016	0.007	0.007	0.034	0.007	0.0013	0.79	0.007	0.007	0.007	16	0.071
481	0.27	1.6e-06	0.13	0.12	1.6e-06	0.12	1.6e-06	1.6e-06	0.13	0.13	0.13	1.6e-06	1.6e-06	0	1.6e-06	0.00026	0	1.6e-06	1.6e-06	1.6e-06	0	0.24
482	0.002	0.00044	0.00095	0.49	0.00044	0.49	0.00044	0.00044	0.00095	0.00095	0.00095	0.00044	0.00044	0	0.00044	0.018	0	0.00044	0.00044	0.00044	3	0.16
483	0.022	0.026	0.01	0.025	0.026	0.025	0.026	0.026	0.01	0.01	0.01	0.026	0.026	0.07	0.026	0.039	0.51	0.026	0.026	0.026	16	0.071
484	0.18	6.3e-06	0.085	0.24	6.3e-06	0.24	6.3e-06	6.3e-06	0.085	0.085	0.085	6.3e-06	6.3e-06	0	6.3e-06	0.00085	0	6.3e-06	6.3e-06	6.3e-06	3	0.16
485	0.1	0.0018	0.048	0.33	0.0017	0.33	0.0018	0.0018	0.048	0.048	0.048	0.0018	0.0018	0	0.0018	0.021	0.0002	0.0018	0.0018	0.0018	3	0.16
486	0	0.036	0	0.0012	0.036	0.0012	0.036	0.036	0	0	0	0.036	0.036	0.02	0.036	0.027	0.59	0.036	0.036	0.036	16	0.071
487	0	0.034	0	0.19	0.034	0.19	0.034	0.034	0	0	0	0.034	0.034	0	0.034	0.27	0.00018	0.034	0.034	0.034	15	0.12
488	0.013	0.0013	0.006	0.46	0.0013	0.46	0.0013	0.0013	0.006	0.006	0.006	0.0013	0.0013	0	0.0013	0.026	1e-05	0.0013	0.0013	0.0013	3	0.16
489	1.7e-05	0.037	7.9e-06	0.031	0.037	0.031	0.037	0.037	7.9e-06	7.9e-06	7.9e-06	0.037	0.037	0.042	0.037	0.063	0.46	0.037	0.037	0.037	16	0.071
490	0.051	0.0053	0.024	0.38	0.0053	0.38	0.0053	0.0053	0.024	0.024	0.024	0.0053	0.0053	1.8e-05	0.0053	0.043	0.0018	0.0053	0.0053	0.0053	3	0.16
491	0.00011	0.021	5.3e-05	0.32	0.02	0.32	0.021	0.021	5.3e-05	5.3e-05	5.3e-05	0.021	0.021	1.4e-06	0.021	0.15	0.0014	0.021	0.021	0.021	3	0.16
492	0.00023	0.014	0.00011	0.37	0.014	0.37	0.014	0.014	0.00011	0.00011	0.00011	0.014	0.014	0	0.014	0.12	0.0006	0.014	0.014	0.014	3	0.16
493	0.0039	0.028	0.0018	0.28	0.027	0.28	0.028	0.028	0.0018	0.0018	0.0018	0.028	0.028	0.0015	0.028	0.11	0.051	0.028	0.028	0.028	3	0.16
494	2.9e-05	0.0049	1.3e-05	0.43	0.0049	0.43	0.0049	0.0049	1.3e-05	1.3e-05	1.3e-05	0.0049	0.0049	0	0.0049	0.092	6.7e-06	0.0049	0.0049	0.0049	3	0.16
495	0	0.032	0	0.0012	0.032	0.0012	0.032	0.032	0	0	0	0.032	0.032	0.027	0.032	0.024	0.63	0.032	0.032	0.032	16	0.071
496	0	0.00041	0	0	0.00041	0	0.00041	0.00041	0	0	0	0.00041	0.00041	0.25	0.00041	2.8e-05	0.74	0.00041	0.00041	0.00041	16	0.071
497	0.0041	0.022	0.0019	0.32	0.022	0.32	0.022	0.022	0.0019	0.0019	0.0019	0.022	0.022	0.00035	0.022	0.11	0.021	0.022	0.022	0.022	3	0.16
498	0	0.088	0	0.00055	0.087	0.00055	0.088	0.088	0	0	0	0.088	0.088	1.6e-05	0.088	0.074	0.045	0.088	0.088	0.088	1	0.11
499	0.013	0.0042	0.0062	0.44	0.0041	0.44	0.0042	0.0042	0.0062	0.0062	0.0062	0.0042	0.0042	0	0.0042	0.047	0.00026	0.0042	0.0042	0.0042	3	0.16
500	0	0.076	0	0.018	0.075	0.018	0.076	0.076	0	0	0	0.076	0.076	0	0.076	0.21	0.0042	0.076	0.076	0.076	15	0.12
501	0.0013	0.0079	0.00062	0.42	0.0078	0.42	0.0079	0.0079	0.00062	0.00062	0.00062	0.0079	0.0079	0	0.0079	0.08	0.00033	0.0079	0.0079	0.0079	3	0.16
502	0	0.066	0	0.055	0.065	0.055	0.066	0.066	0	0	0	0.066	0.066	1.5e-06	0.066	0.23	0.0049	0.066	0.066	0.066	15	0.12
503	0.00018	0.045	8.3e-05	0.11	0.045	0.11	0.045	0.045	8.3e-05	8.3e-05	8.3e-05	0.045	0.045	0.01	0.045	0.11	0.21	0.045	0.045	0.045	16	0.071
504	6.8e-05	0.025	3.2e-05	0.29	0.025	0.29	0.025	0.025	3.2e-05	3.2e-05	3.2e-05	0.025	0.025	2.2e-06	0.025	0.16	0.0021	0.025	0.025	0.025	3	0.16
505	0.00047	0.018	0.00022	0.35	0.018	0.35	0.018	0.018	0.00022	0.00022	0.00022	0.018	0.018	4.4e-06	0.018	0.12	0.0022	0.018	0.018	0.018	3	0.16
506	6.4e-06	0.036	3e-06	0.22	0.036	0.22	0.036	0.036	3e-06	3e-06	3e-06	0.036	0.036	1.4e-06	0.036	0.21	0.0024	0.036	0.036	0.036	3	0.16
507	0.035	0.012	0.016	0.35	0.012	0.35	0.012	0.012	0.016	0.016	0.016	0.012	0.012	0.00044	0.012	0.066	0.015	0.012	0.012	0.012	3	0.16
508	0.0033	0.018	0.0015	0.35	0.017	0.35	0.018	0.018	0.0015	0.0015	0.0015	0.018	0.018	6.1e-05	0.018	0.1	0.0077	0.018	0.018	0.018	3	0.16
509	0.0006	0.041	0.00028	0.15	0.04	0.15	0.041	0.041	0.00028	0.00028	0.00028	0.041	0.041	0.0081	0.041	0.11	0.17	0.041	0.041	0.041	16	0.071
510	0.0087	0.0013	0.0041	0.47	0.0013	0.47	0.0013	0.0013	0.0041	0.0041	0.0041	0.0013	0.0013	0	0.0013	0.028	7.7e-06	0.0013	0.0013	0.0013	3	0.16
511	0	0.013	0	0.00068	0.013	0.00068	0.013	0.013	0	0	0	0.013	0.013	0.12	0.013	0.0092	0.74	0.013	0.013	0.013	16	0.071
512	0	0.04	0	0.18	0.039	0.18	0.04	0.04	0	0	0	0.04	0.04	0	0.04	0.24	0.0012	0.04	0.04	0.04	15	0.12
513	1.5e-05	0.056	7.2e-06	0.073	0.055	0.073	0.056	0.056	7.2e-06	7.2e-06	7.2e-06	0.056	0.056	0.0037	0.056	0.13	0.16	0.056	0.056	0.056	16	0.071
514	3e-06	0.015	1.4e-06	0.33	0.015	0.33	0.015	0.015	1.4e-06	1.4e-06	1.4e-06	0.015	0.015	0	0.015	0.18	5e-05	0.015	0.015	0.015	3	0.16
515	0	0.047	0	0.0084	0.046	0.0084	0.047	0.047	0	0	0	0.047	0.047	0.016	0.047	0.057	0.44	0.047	0.047	0.047	16	0.071
516	0.00027	0.024	0.00012	0.3	0.024	0.3	0.024	0.024	0.00012	0.00012	0.00012	0.024	0.024	1.2e-05	0.024	0.14	0.0046	0.024	0.024	0.024	3	0.16
517	0	0.0055	0	0.4	0.0055	0.4	0.0055	0.0055	0	0	0	0.0055	0.0055	0	0.0055	0.14	0	0.0055	0.0055	0.0055	3	0.16
518	0.0021	0.0032	0.00099	0.46	0.0032	0.46	0.0032	0.0032	0.00099	0.00099	0.00099	0.0032	0.0032	0	0.0032	0.05	3.6e-05	0.0032	0.0032	0.0032	3	0.16
519	0	0.059	0	0.0041	0.059	0.0041	0.059	0.059	0	0	0	0.059	0.059	0.0046	0.059	0.062	0.33	0.059	0.059	0.059	16	0.071
520	0	0.09	0	0.00023	0.089	0.00023	0.09	0.09	0	0	0	0.09	0.09	6.7e-06	0.09	0.063	0.035	0.09	0.09	0.09	1	0.11
521	1.5e-05	0.019	7.1e-06	0.32	0.019	0.32	0.019	0.019	7.1e-06	7.1e-06	7.1e-06	0.019	0.019	0	0.019	0.17	0.00032	0.019	0.019	0.019	3	0.16
522	0	2.6e-06	0	0	2.5e-06	0	2.6e-06	2.6e-06	0	0	0	2.6e-06	2.6e-06	0.69	2.6e-06	0	0.31	2.6e-06	2.6e-06	2.6e-06	13	0.053
523	0	0.018	0	5.3e-05	0.018	5.3e-05	0.018	0.018	0	0	0	0.018	0.018	0.03	0.018	0.0067	0.78	0.018	0.018	0.018	16	0.071
524	7.1e-05	0.048	3.3e-05	0.081	0.047	0.081	0.048	0.048	3.3e-05	3.3e-05	3.3e-05	0.048	0.048	0.011	0.048	0.11	0.24	0.048	0.048	0.048	16	0.071
525	0	0.0084	0	3.4e-06	0.0083	3.4e-06	0.0084	0.0084	0	0	0	0.0084	0.0084	0.039	0.0084	0.0017	0.87	0.0084	0.0084	0.0084	16	0.071
526	0.02	0.00048	0.0092	0.46	0.00047	0.46	0.00048	0.00048	0.0092	0.0092	0.0092	0.00048	0.00048	0	0.00048	0.015	0	0.00048	0.00048	0.00048	3	0.16
527	0.00074	0.012	0.00035	0.39	0.012	0.39	0.012	0.012	0.00035	0.00035	0.00035	0.012	0.012	0	0.012	0.1	0.0008	0.012	0.012	0.012	3	0.16
528	0.00088	0.039	0.00041	0.17	0.039	0.17	0.039	0.039	0.00041	0.00041	0.00041	0.039	0.039	0.0066	0.039	0.12	0.14	0.039	0.039	0.039	3	0.16
529	0	0.06	0	0.0026	0.059	0.0026	0.06	0.06	0	0	0	0.06	0.06	0.004	0.06	0.056	0.34	0.06	0.06	0.06	16	0.071
530	0.32	0	0.15	0.046	0	0.046	0	0	0.15	0.15	0.15	0	0	0	0	6.9e-05	0	0	0	0	0	0.24
531	0.0054	0.028	0.0025	0.27	0.027	0.27	0.028	0.028	0.0025	0.0025	0.0025	0.028	0.028	0.0029	0.028	0.1	0.069	0.028	0.028	0.028	3	0.16
532	0.008	0.0031	0.0037	0.45	0.003	0.45	0.0031	0.0031	0.0037	0.0037	0.0037	0.0031	0.0031	0	0.0031	0.043	7.6e-05	0.0031	0.0031	0.0031	3	0.16
533	4.7e-05	0.052	2.2e-05	0.1	0.052	0.1	0.052	0.052	2.2e-05	2.2e-05	2.2e-05	0.052	0.052	0.0031	0.052	0.13	0.14	0.052	0.052	0.052	16	0.071
534	0	0.083	0	0.0056	0.082	0.0056	0.083	0.083	0	0	0	0.083	0.083	1.5e-06	0.083	0.15	0.009	0.083	0.083	0.083	15	0.12
535	0	0.0041	0	2.2e-05	0.0041	2.2e-05	0.0041	0.0041	0	0	0	0.0041	0.0041	0.19	0.0041	0.0014	0.77	0.0041	0.0041	0.0041	16	0.071
536	0	0.004	0	2.5e-06	0.004	2.5e-06	0.004	0.004	0	0	0	0.004	0.004	0.1	0.004	0.00082	0.86	0.004	0.004	0.004	16	0.071
537	2.7e-06	0.03	1.3e-06	0.24	0.029	0.24	0.03	0.03	1.3e-06	1.3e-06	1.3e-06	0.03	0.03	0	0.03	0.22	0.00058	0.03	0.03	0.03	3	0.16
538	0.0003	0.031	0.00014	0.26	0.031	0.26	0.031	0.031	0.00014	0.00014	0.00014	0.031	0.031	7.6e-05	0.031	0.15	0.014	0.031	0.031	0.031	3	0.16
539	0.0047	0.031	0.0022	0.21	0.031	0.21	0.031	0.031	0.0022	0.0022	0.0022	0.031	0.031	0.011	0.031	0.098	0.15	0.031	0.031	0.031	3	0.16
540	0	0.0018	0	0	0.0017	0	0.0018	0.0018	0	0	0	0.0018	0.0018	0.04	0.0018	9.4e-05	0.94	0.0018	0.0018	0.0018	16	0.071
541	0.00097	0.041	0.00045	0.2	0.041	0.2	0.041	0.041	0.00045	0.00045	0.00045	0.041	0.041	2.2e-05	0.041	0.17	0.01	0.041	0.041	0.041	3	0.16
542	0.00038	0.0065	0.00018	0.43	0.0064	0.43	0.0065	0.0065	0.00018	0.00018	0.00018	0.0065	0.0065	0	0.0065	0.067	0.0002	0.0065	0.0065	0.0065	3	0.16
543	0.0029	0.038	0.0014	0.22	0.037	0.22	0.038	0.038	0.0014	0.0014	0.0014	0.038	0.038	0.00046	0.038	0.13	0.041	0.038	0.038	0.038	3	0.16
544	0.027	0.05	0.012	0.0002	0.049	0.0002	0.05	0.05	0.012	0.012	0.012	0.05	0.05	0.0023	0.05	0.023	0.4	0.05	0.05	0.05	16	0.071
545	0.0041	0.013	0.0019	0.39	0.013	0.39	0.013	0.013	0.0019	0.0019	0.0019	0.013	0.013	8.1e-05	0.013	0.072	0.0074	0.013	0.013	0.013	3	0.16
546	0.0013	0.051	0.0006	0.15	0.05	0.15	0.051	0.051	0.0006	0.0006	0.0006	0.051	0.051	2.5e-05	0.051	0.18	0.014	0.051	0.051	0.051	15	0.12
547	0.026	0.029	0.012	0.0049	0.029	0.0049	0.029	0.029	0.012	0.012	0.012	0.029	0.029	0.037	0.029	0.029	0.56	0.029	0.029	0.029	16	0.071
548	0	0.054	0	0.06	0.054	0.06	0.054	0.054	0	0	0	0.054	0.054	0	0.054	0.34	0.00011	0.054	0.054	0.054	15	0.12
549	0	0.011	0	0.00011	0.011	0.00011	0.011	0.011	0	0	0	0.011	0.011	0.085	0.011	0.0052	0.8	0.011	0.011	0.011	16	0.071
550	0.019	0.017	0.0086	0.33	0.017	0.33	0.017	0.017	0.0086	0.0086	0.0086	0.017	0.017	0.00093	0.017	0.082	0.028	0.017	0.017	0.017	3	0.16
551	0	0.0055	0	5.8e-05	0.0055	5.8e-05	0.0055	0.0055	0	0	0	0.0055	0.0055	0.18	0.0055	0.0023	0.77	0.0055	0.0055	0.0055	16	0.071
552	0.00012	0.045	5.7e-05	0.18	0.044	0.18	0.045	0.045	5.7e-05	5.7e-05	5.7e-05	0.045	0.045	0.00055	0.045	0.15	0.048	0.045	0.045	0.045	3	0.16
553	0	0.0045	0	8.3e-06	0.0044	8.3e-06	0.0045	0.0045	0	0	0	0.0045	0.0045	0.13	0.0045	0.0012	0.82	0.0045	0.0045	0.0045	16	0.071
554	0.019	0.00024	0.009	0.47	0.00024	0.47	0.00024	0.00024	0.009	0.009	0.009	0.00024	0.00024	0	0.00024	0.0083	0	0.00024	0.00024	0.00024	3	0.16
555	0.0026	0.033	0.0012	0.22	0.033	0.22	0.033	0.033	0.0012	0.0012	0.0012	0.033	0.033	0.005	0.033	0.11	0.11	0.033	0.033	0.033	3	0.16
556	0.0023	0.027	0.0011	0.28	0.027	0.28	0.027	0.027	0.0011	0.0011	0.0011	0.027	0.027	0.00059	0.027	0.12	0.032	0.027	0.027	0.027	3	0.16
557	0	0.045	0	0.011	0.044	0.011	0.045	0.045	0	0	0	0.045	0.045	0.02	0.045	0.058	0.45	0.045	0.045	0.045	16	0.071
558	0.033	2.6e-06	0.015	0.45	2.6e-06	0.45	2.6e-06	2.6e-06	0.015	0.015	0.015	2.6e-06	2.6e-06	0	2.6e-06	0.0009	0	2.6e-06	2.6e-06	2.6e-06	3	0.16
559	0.0002	0.054	9.3e-05	0.1	0.054	0.1	0.054	0.054	9.3e-05	9.3e-05	9.3e-05	0.054	0.054	0	0.054	0.25	0.0013	0.054	0.054	0.054	15	0.12
560	4.6e-06	0.013	2.1e-06	0.36	0.013	0.36	0.013	0.013	2.1e-06	2.1e-06	2.1e-06	0.013	0.013	0	0.013	0.16	1.9e-05	0.013	0.013	0.013	3	0.16
561	0	0.013	0	0.35	0.013	0.35	0.013	0.013	0	0	0	0.013	0.013	0	0.013	0.17	1.2e-05	0.013	0.013	0.013	3	0.16
562	4.9e-05	0.0011	2.3e-05	0.48	0.0011	0.48	0.0011	0.0011	2.3e-05	2.3e-05	2.3e-05	0.0011	0.0011	0	0.0011	0.034	0	0.0011	0.0011	0.0011	3	0.16
563	0	0.067	0	0.049	0.066	0.049	0.067	0.067	0	0	0	0.067	0.067	0	0.067	0.23	0.0024	0.067	0.067	0.067	15	0.12
564	0	0.0014	0	0	0.0014	0	0.0014	0.0014	0	0	0	0.0014	0.0014	0.12	0.0014	0.00014	0.86	0.0014	0.0014	0.0014	16	0.071
565	5.9e-05	0.0093	2.8e-05	0.41	0.0091	0.41	0.0093	0.0093	2.8e-05	2.8e-05	2.8e-05	0.0093	0.0093	0	0.0093	0.093	0.00016	0.0093	0.0093	0.0093	3	0.16
566	4.2e-06	0.016	0	0.35	0.016	0.35	0.016	0.016	0	0	0	0.016	0.016	0	0.016	0.15	0.00017	0.016	0.016	0.016	3	0.16
567	0.0038	0	0.0018	0.49	0	0.49	0	0	0.0018	0.0018	0.0018	0	0	0	0	0.0001	0	0	0	0	3	0.16
568	0.00021	0.028	9.7e-05	0.07	0.028	0.07	0.028	0.028	9.7e-05	9.7e-05	9.7e-05	0.028	0.028	0.073	0.028	0.054	0.45	0.028	0.028	0.028	16	0.071
569	0	0.0034	0	0.00023	0.0034	0.00023	0.0034	0.0034	0	0	0	0.0034	0.0034	0.37	0.0034	0.0022	0.59	0.0034	0.0034	0.0034	16	0.071
570	0.14	0.00047	0.067	0.29	0.00046	0.29	0.00047	0.00047	0.067	0.067	0.067	0.00047	0.00047	0	0.00047	0.0093	1.1e-05	0.00047	0.00047	0.00047	3	0.16
571	0	0.029	0	0.0033	0.028	0.0033	0.029	0.029	0	0	0	0.029	0.029	0.05	0.029	0.028	0.63	0.029	0.029	0.029	16	0.071
572	0	0.013	0	0.00011	0.013	0.00011	0.013	0.013	0	0	0	0.013	0.013	0.066	0.013	0.0059	0.8	0.013	0.013	0.013	16	0.071
573	1.3e-06	0.063	0	0.079	0.062	0.079	0.063	0.063	0	0	0	0.063	0.063	0.00012	0.063	0.18	0.035	0.063	0.063	0.063	15	0.12
574	0.17	2.6e-05	0.079	0.25	2.6e-05	0.25	2.6e-05	2.6e-05	0.079	0.079	0.079	2.6e-05	2.6e-05	0	2.6e-05	0.0019	0	2.6e-05	2.6e-05	2.6e-05	3	0.16
575	0.022	0.00085	0.01	0	0.00083	0	0.00085	0.00085	0.01	0.01	0.01	0.00085	0.00085	0.2	0.00085	9.3e-05	0.72	0.00085	0.00085	0.00085	16	0.071
576	0.024	0.045	0.011	0.0031	0.044	0.0031	0.045	0.045	0.011	0.011	0.011	0.045	0.045	0.0091	0.045	0.04	0.43	0.045	0.045	0.045	16	0.071
577	3.1e-05	0.049	1.4e-05	0.14	0.048	0.14	0.049	0.049	1.4e-05	1.4e-05	1.4e-05	0.049	0.049	0.0016	0.049	0.13	0.096	0.049	0.049	0.049	3	0.16
578	0.24	0	0.11	0.16	0	0.16	0	0	0.11	0.11	0.11	0	0	0	0	0	0	0	0	0	0	0.24
579	0.012	0.014	0.0055	0.37	0.014	0.37	0.014	0.014	0.0055	0.0055	0.0055	0.014	0.014	0.00082	0.014	0.064	0.024	0.014	0.014	0.014	3	0.16
580	0.055	1.3e-05	0.026	0.42	1.3e-05	0.42	1.3e-05	1.3e-05	0.026	0.026	0.026	1.3e-05	1.3e-05	0	1.3e-05	0.0015	0	1.3e-05	1.3e-05	1.3e-05	3	0.16
581	0.048	3.5e-06	0.022	0.43	3.5e-06	0.43	3.5e-06	3.5e-06	0.022	0.022	0.022	3.5e-06	3.5e-06	0	3.5e-06	0.00012	0	3.5e-06	3.5e-06	3.5e-06	3	0.16
582	3.2e-05	0.0065	1.5e-05	0.43	0.0064	0.43	0.0065	0.0065	1.5e-05	1.5e-05	1.5e-05	0.0065	0.0065	0	0.0065	0.083	3.7e-05	0.0065	0.0065	0.0065	3	0.16
583	4e-06	0.044	0	0.039	0.044	0.039	0.044	0.044	0	0	0	0.044	0.044	0.021	0.044	0.072	0.39	0.044	0.044	0.044	16	0.071
584	0.0016	0.037	0.00072	0.23	0.037	0.23	0.037	0.037	0.00072	0.00072	0.00072	0.037	0.037	9.6e-05	0.037	0.14	0.019	0.037	0.037	0.037	3	0.16
585	0.018	0.0035	0.0085	0.44	0.0034	0.44	0.0035	0.0035	0.0085	0.0085	0.0085	0.0035	0.0035	2.2e-06	0.0035	0.033	0.00052	0.0035	0.0035	0.0035	3	0.16
586	8.5e-05	0.038	4e-05	0.22	0.038	0.22	0.038	0.038	4e-05	4e-05	4e-05	0.038	0.038	0.00036	0.038	0.13	0.037	0.038	0.038	0.038	3	0.16
