SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0
989	0.21	0.14	0.00018	0	0.64	0	0	0	0	0	4	0.47
990	0.68	0.044	0.0099	0.00018	0.27	2.4e-06	0	0	0	0	0	0.61
991	0.95	0.01	0.0024	0.0086	0.03	1.7e-05	0	0	0.0017	0	0	0.61
992	0.96	0.0078	0.00072	0.012	0.016	2.1e-05	0	0	0.0041	0	0	0.61
993	1	0.0016	0	0.0015	2.3e-05	1.3e-05	0	0	0	0	0	0.61
994	0.98	0.00053	0	0.014	3.1e-05	2e-05	0	0	0.00023	0	0	0.61
995	0.98	0.003	0.00023	0.0087	0.0043	1.2e-05	0	0	0.0062	0	0	0.61
996	0.57	0.018	0.23	0	0.18	0	0	0	0	4e-06	0	0.61
997	1	0.0023	0	0.0011	0.00033	6.1e-06	0	0	0	0	0	0.61
998	1	0	0	0.0028	0	1.2e-05	0	0	1.3e-06	0	0	0.61
999	0.87	0	0	0.045	0	3.9e-05	0	0	0.089	0	0	0.61
1000	0.95	0.012	0.0013	0.00062	0.033	3.7e-06	0	0	0	0	0	0.61
1001	0.99	0.0038	0	0	0.0013	0	0	0	0	0	0	0.61
1002	0.98	0.0048	1.1e-05	0.011	0.0031	2.2e-05	0	0	0.00029	0	0	0.61
1003	0.28	0.1	0.0012	0	0.61	0	0	0	0	0	4	0.47
1004	0.54	0.024	0.15	0.00089	0.28	4.1e-06	0	0	6.4e-06	0	0	0.61
1005	0.98	0.012	3e-06	0.00089	0.0063	7.5e-06	0	0	0	0	0	0.61
1006	0.99	0.0053	1.2e-06	0.0044	0.0019	1.5e-05	0	0	1.8e-06	0	0	0.61
1007	0.97	0.0044	2.6e-05	0.017	0.0034	2.6e-05	0	0	0.0033	0	0	0.61
1008	0.87	0.017	0.017	0.0041	0.09	1.1e-05	0	0	0.00025	0	0	0.61
1009	0.98	0.004	1.8e-06	0.0096	0.0015	2.2e-05	0	0	6.5e-05	0	0	0.61
1010	0.98	0.0026	0	0.016	0.00068	2.8e-05	0	0	0.00032	0	0	0.61
1011	0.9	0.01	0.011	0.013	0.043	1.9e-05	0	0	0.025	0	0	0.61
1012	0.89	0.02	0.0048	0.002	0.079	8.5e-06	0	0	5.1e-06	0	0	0.61
1013	0.98	0.014	0	0.00042	0.0057	5.5e-06	0	0	0	0	0	0.61
1014	0.62	0.045	0.014	0.00014	0.32	2.1e-06	0	0	0	0	0	0.61
1015	0.027	0.011	0.44	0	0.52	0	0	0	0	0	4	0.47
1016	0.94	0.011	0.0027	0.0076	0.034	1.6e-05	0	0	0.0011	0	0	0.61
1017	0.1	0.015	0.43	2.1e-05	0.46	0	0	0	0	0	4	0.47
1018	0.83	0.024	0.015	0.0015	0.13	6.9e-06	0	0	3.4e-06	0	0	0.61
1019	0.99	0.0065	0	0.0012	0.0013	9.2e-06	0	0	0	0	0	0.61
1020	0	0	0	0	0	0	0.96	0.038	0	9.8e-05	6	0
1021	0	0	0	0	0	0	1	4.8e-05	0	0	6	0
1022	0.94	0.016	0.0015	0.0029	0.043	1.1e-05	0	0	1.3e-05	0	0	0.61
1023	0.65	0.039	0.022	0.00027	0.29	2.8e-06	0	0	0	0	0	0.61
1024	0.00047	0.0019	0.58	0	0.42	0	0	0	0	0	2	0.39
1025	0.98	0.0044	1.6e-05	0.015	0.003	2.4e-05	0	0	0.0012	0	0	0.61
1026	0.96	0.0075	0.00063	0.013	0.014	2.1e-05	0	0	0.0051	0	0	0.61
1027	0.94	0.0007	0	0.053	3.5e-05	5.2e-05	0	0	0.0042	0	0	0.61
1028	0.91	0.0092	0.0061	0.014	0.033	2e-05	0	0	0.026	0	0	0.61
1029	0	0	0	0	0	0	0	0	1	0	8	0.87
1030	0.97	0.0059	0.0001	0.013	0.0068	2.2e-05	0	0	0.0019	0	0	0.61
1031	0.21	0.023	0.28	6.7e-05	0.49	0	0	0	0	0	4	0.47
1032	0.97	0.017	9.5e-06	0.0005	0.013	5.6e-06	0	0	0	0	0	0.61
1033	0.9	0.028	0.00066	0.00049	0.071	4.8e-06	0	0	0	0	0	0.61
1034	0.83	0.016	0.044	0.0058	0.1	1.2e-05	0	0	0.0022	2.7e-06	0	0.61
1035	0.011	0.0076	0.46	0	0.53	0	0	0	0	0	4	0.47
1036	0.98	0.002	0	0.014	0.00028	2.8e-05	0	0	6e-05	0	0	0.61
1037	0.99	0	0	0.0067	0	1.4e-05	0	0	0.0027	0	0	0.61
1038	0	0	0	0	0	0	1	0.0012	0	0	6	0
1039	0.96	0.0075	0.00053	0.012	0.014	2.1e-05	0	0	0.0037	0	0	0.61
1040	0.93	0.011	0.0059	0.0098	0.04	1.7e-05	0	0	0.0053	0	0	0.61
1041	0.46	0.00053	0	0.05	0.00011	3e-05	0	0	0.49	0	8	0.87
1042	0.99	0.0092	2e-06	0.0014	0.0043	9.2e-06	0	0	0	0	0	0.61
1043	0.94	0.018	0.00067	0.0016	0.041	8.4e-06	0	0	0	0	0	0.61
1044	0.91	0.0045	0.00019	0.025	0.0059	2.8e-05	0	0	0.056	0	0	0.61
1045	0.96	0.014	0.00024	0.002	0.024	9.6e-06	0	0	0	0	0	0.61
1046	0.64	0.021	0.12	0.0017	0.22	6.1e-06	0	0	5.3e-05	0	0	0.61
1047	0.96	0.0048	8.8e-05	0.02	0.0052	2.7e-05	0	0	0.012	0	0	0.61
1048	0.83	0.019	0.03	0.0032	0.12	9.6e-06	0	0	0.00014	0	0	0.61
1049	0	0	0	0	0	0	1	0.0027	0	0	6	0
1050	0.85	0.00061	0	0.08	4.2e-05	5.7e-05	0	0	0.066	0	0	0.61
1051	0	0	0	0	0	0	0.85	0.15	0	0.0077	6	0
1052	0.018	0.0069	0.58	0	0.4	0	0	0	0	0	2	0.39
1053	0.91	0.018	0.0081	0	0.067	0	0	0	0	0	0	0.61
1054	0.34	0.039	0.12	0	0.5	0	0	0	0	0	4	0.47
1055	0.97	0.0082	0.0033	0	0.02	0	0	0	0	0	0	0.61
1056	1	0	0	8e-06	0	0	0	0	0	0	0	0.61
1057	1	0	0	0.00052	0	4.7e-06	0	0	0	0	0	0.61
1058	1	0.00011	0	0.00036	5.4e-06	3e-06	0	0	0	0	0	0.61
1059	0.98	0.0079	8.3e-05	0	0.0078	0	0	0	0	0	0	0.61
1060	0.0063	0.011	0.23	0	0.75	0	0	0	0	0	4	0.47
1061	0.95	0.013	0.0015	0	0.03	0	0	0	0	0	0	0.61
1062	1	0	0	0.0012	0	7e-06	0	0	1.1e-06	0	0	0.61
1063	0.00072	9.9e-05	0.069	0.016	0.0053	1.4e-06	0	0.0079	0.15	0.75	9	0.13
1064	0	0	0	0.022	0	0	0	1.3e-05	0	0.98	9	0.13
1065	1	0	0	1.9e-05	0	1.2e-06	0	0	0	0	0	0.61
1066	0.85	0.028	0.0079	0	0.11	0	0	0	0	0	0	0.61
1067	0.97	0	0	0.022	0	2.8e-05	0	0	0.0073	0	0	0.61
1068	1	0	0	0.0005	0	5.1e-06	0	0	0	0	0	0.61
1069	0.013	0.005	0.71	0	0.27	0	0	0	0.00066	0	2	0.39
1070	0.99	0.0052	1.9e-05	0	0.0032	0	0	0	0	0	0	0.61
1071	0	0	0	0.28	0	2.1e-06	0	0.011	0	0.71	9	0.13
1072	0.93	0.0012	6.3e-06	0.02	0.0006	1.9e-05	0	0	0.048	0	0	0.61
1073	0.81	0.00068	0	0.028	0.00022	2.1e-05	0	0	0.16	0	0	0.61
1074	0	0	0	0.099	0	1.1e-05	0	0.061	3.9e-05	0.84	9	0.13
1075	0.62	0.026	0.12	0	0.23	0	0	0	6e-05	0	0	0.61
1076	0	0	0	0.011	0	0	0	0.00012	0.0022	0.99	9	0.13
1077	1	0.00092	0	0	3.6e-05	0	0	0	0	0	0	0.61
1078	0.91	0.017	0.0088	0	0.062	0	0	0	0	0	0	0.61
1079	0.99	0	0	0.013	0	2.3e-05	0	0	0.00033	0	0	0.61
1080	1	0	0	0.00029	0	3.7e-06	0	0	0	0	0	0.61
1081	0.55	0.017	0.25	0	0.18	0	0	0	0.007	3.6e-05	0	0.61
1082	0.67	0.03	0.066	0	0.23	0	0	0	3.7e-06	0	0	0.61
1083	0.95	0.017	0.00073	0	0.033	0	0	0	0	0	0	0.61
1084	0.69	0.025	0.048	0.00012	0.24	1.4e-06	0	0	0	0	0	0.61
1085	0.98	0.011	5.2e-06	0	0.0056	0	0	0	0	0	0	0.61
1086	0	0	0.0085	0.0019	4.3e-05	0	0	6.5e-06	0.27	0.71	9	0.13
1087	0.15	0.047	0.062	0	0.74	0	0	0	0	0	4	0.47
1088	0	0	0.00062	0.054	1.3e-05	2.9e-05	0	0.16	0.011	0.78	9	0.13
1089	0.97	0.011	0.0011	0	0.022	0	0	0	0	0	0	0.61
1090	0.98	0.0064	0.00032	0	0.0083	0	0	0	0	0	0	0.61
1091	0	0	4.3e-06	0.028	0	0	0	0.0044	0.0037	0.96	9	0.13
1092	0.00018	0.00032	0.92	0	0.072	0	0	0	0.0068	0	2	0.39
1093	0.11	0.03	0.19	0	0.66	0	0	0	0	0	4	0.47
1094	0.89	0.024	0.0048	0	0.082	0	0	0	0	0	0	0.61
1095	0	8.9e-05	0.85	0	0.15	0	0	0	0	0	2	0.39
1096	0	0	0	0.12	0	6.8e-06	0	0.037	3.6e-06	0.84	9	0.13
1097	0	0	0	0.014	0	0	0	0.00034	0.0033	0.98	9	0.13
1098	0.93	0.013	0.0082	0	0.046	0	0	0	1.1e-06	0	0	0.61
1099	0	0	0	0.00051	0	0	0	0	0.011	0.99	9	0.13
1100	0.95	0.0075	0.0093	0.0029	0.033	6.9e-06	0	0	0.00038	0	0	0.61
1101	9.6e-05	1.6e-05	0.019	0.028	0.0011	5.3e-06	0	0.029	0.073	0.85	9	0.13
1102	0.73	0.018	0.12	0	0.14	0	0	0	0.00094	0	0	0.61
1103	0.95	0.016	0.001	0	0.034	0	0	0	0	0	0	0.61
1104	0	0	0	0	0	0	0	0	0.99	0.012	8	0.87
1105	0.81	0.014	0.063	0.00082	0.12	3.5e-06	0	0	7.7e-06	0	0	0.61
1106	0	0	0	0	0	0	0	0.43	0	0.57	9	0.13
1107	0	0	0.0026	0	6.3e-06	0	0	0	0	1	9	0.13
1108	0	0	3.6e-05	0.061	0	2.6e-05	0	0.14	0.004	0.79	9	0.13
1109	0	0	0	0.056	0	2.3e-06	0	0.013	0.00014	0.93	9	0.13
1110	0	0	0.064	2.6e-05	0.00025	0	0	0	0.85	0.089	8	0.87
1111	0.26	0.026	0.21	6.5e-06	0.51	0	0	0	3.6e-06	0	4	0.47
1112	0.66	0.034	0.028	3.2e-05	0.28	0	0	0	0	0	0	0.61
1113	0.00017	0.00055	0.85	0	0.14	0	0	0	0	0	2	0.39
1114	0.99	0.0068	0	0.00014	0.0025	2.5e-06	0	0	0	0	0	0.61
1115	0	0	0	0.013	0	0	0	3.4e-05	4.2e-05	0.99	9	0.13
1116	0.91	0	0	0	0	0	0.095	5.2e-05	0	0	0	0.61
1117	0.9	0.03	0.00048	2.7e-05	0.073	0	0	0	0	0	0	0.61
1118	0.63	0.061	0.0027	2.7e-06	0.31	0	0	0	0	0	0	0.61
1119	0.63	0.07	0.0013	1.6e-06	0.3	0	0	0	0	0	0	0.61
1120	0.98	0.013	0	3.2e-05	0.0057	1.3e-06	0	0	0	0	0	0.61
1121	0.91	0.0088	0.024	0.0025	0.05	6.2e-06	0	0	0.00033	0	0	0.61
1122	1	0	0	0.0015	0	1e-05	0	0	0	0	0	0.61
1123	0.99	0	0	0.0068	0	1.6e-05	0	0	0.00019	0	0	0.61
1124	0.99	0.0012	0	0.01	0.00026	1.5e-05	0	0	0.00047	0	0	0.61
1125	0.99	0.0004	0	0.0084	8.7e-06	1.7e-05	0	0	4e-06	0	0	0.61
1126	0.0063	0	0	4.3e-06	0	0	0	0	0.99	0	8	0.87
1127	1	0	0	0.0024	0	9.9e-06	0	0	2.1e-05	0	0	0.61
1128	0.96	0.021	8.5e-06	3.5e-05	0.019	1.1e-06	0	0	0	0	0	0.61
1129	0.97	0.0031	0.00048	0.0094	0.0054	1.3e-05	0	0	0.013	0	0	0.61
1130	0.93	0.018	0.00099	0.00019	0.053	2.1e-06	0	0	0	0	0	0.61
1131	0.21	1.5e-05	0	0.01	1.1e-06	3.7e-06	0	0	0.78	0	8	0.87
1132	1	0	0	0.0017	0	8.3e-06	0	0	8.7e-05	0	0	0.61
1133	0.34	0.0069	0.41	0.00055	0.12	1.7e-06	0	0.00047	7.6e-05	0.13	2	0.39
1134	0.96	0.0041	0.0025	0.0082	0.011	1.1e-05	0	0	0.015	0	0	0.61
1135	1	0	0	0.0038	0	1.4e-05	0	0	0	0	0	0.61
1136	0.99	0.0019	4.1e-06	0.0061	0.00086	1.2e-05	0	0	4.3e-05	0	0	0.61
1137	1	1.1e-05	0	0	0	0	0	0	0	0	0	0.61
1138	1	0	0	0	0	0	0	0	0	0	0	0.61
1139	0.99	0.0022	2.1e-05	0.0072	0.0016	1.2e-05	0	0	0.00027	0	0	0.61
1140	1	2.4e-06	0	0	0	0	0	0	0	0	0	0.61
1141	1	0.00018	0	0	2.7e-06	0	0	0	0	0	0	0.61
1142	0.99	0.0033	8.4e-05	0.0044	0.0036	9.6e-06	0	0	5.8e-05	0	0	0.61
1143	1	1.2e-05	0	0	0	0	0	0	0	0	0	0.61
1144	0	0	0	0.42	0	1.8e-05	0	0.098	0	0.48	9	0.13
1145	1	0	0	0	0	0	0	0	0	0	0	0.61
1146	1	0.00062	0	0	7.1e-05	0	0	0	0	0	0	0.61
1147	1	0.00075	0	0	6.9e-05	0	0	0	0	0	0	0.61
1148	0.94	0	0	0.039	0	3.8e-05	0	0	0.02	0	0	0.61
1149	1	0	0	0	0	0	0	0	0	0	0	0.61
1150	1	0	0	0	0	0	0	0	0	0	0	0.61
1151	0.99	0.0042	0.00058	0	0.0059	0	0	0	0	0	0	0.61
1152	1	0.00056	0	0	3e-05	0	0	0	0	0	0	0.61
1153	1	0.00019	0	0	2.2e-06	0	0	0	0	0	0	0.61
1154	0.99	0.0052	0.00032	0	0.0066	0	0	0	0	0	0	0.61
1155	2.2e-06	0	0	2.4e-05	0	0	0	0	1	0	8	0.87
1156	0.81	0.016	0.051	0.00058	0.13	3e-06	0	0	1.9e-06	0	0	0.61
1157	0.81	0.0011	1.6e-05	0.021	0.00073	1.8e-05	0	0	0.17	0	0	0.61
1158	0.98	0	0	0.016	0	2.5e-05	0	0	0.0014	0	0	0.61
1159	0.96	0.01	0.002	0.001	0.031	4.5e-06	0	0	2.6e-06	0	0	0.61
1160	1	0	0	0.0019	0	8.8e-06	0	0	1.5e-06	0	0	0.61
1161	0.66	0.0012	8.9e-05	0.017	0.0013	1.4e-05	0	0	0.32	0	0	0.61
1162	0.066	0.0098	0.53	2e-06	0.4	0	0	0	0	0	2	0.39
1163	0.021	0.0031	0.79	1.1e-06	0.18	0	0	0	0	0	2	0.39
1164	0.92	0.0096	0.018	0.0016	0.05	5.3e-06	0	0	3.5e-05	0	0	0.61
1165	0.99	0.0014	0	0.0046	0.00028	1.2e-05	0	0	2e-06	0	0	0.61
1166	0.9	0	0	6.1e-05	0	1.3e-06	0.094	0.0072	0	6.5e-05	0	0.61
1167	0.99	0.0002	0	0.012	1.7e-06	2.3e-05	0	0	0	0	0	0.61
1168	1	0.0017	0	0.0012	0.0002	6.9e-06	0	0	0	0	0	0.61
1169	0	0	0.99	0	0.0048	0	0	0	0.009	0	2	0.39
1170	0.12	0.017	0.38	2.4e-06	0.48	0	0	0	2.5e-05	0	4	0.47
1171	0.0028	0.00072	0.83	0	0.074	0	0	0	0.093	5.2e-05	2	0.39
1172	0.98	0.00012	0	0.016	0	2.8e-05	0	0	0	0	0	0.61
1173	0.97	0.0027	0.0003	0.01	0.004	1.4e-05	0	0	0.0086	0	0	0.61
1174	0.97	0.016	2.1e-05	5.5e-05	0.015	1.5e-06	0	0	0	0	0	0.61
1175	0.99	0.0011	0	0.0092	0.00021	1.5e-05	0	0	5.3e-05	0	0	0.61
1176	0.97	0.012	7.1e-05	0.00017	0.015	2.3e-06	0	0	0	0	0	0.61
1177	0.0076	0.008	0.35	0	0.63	0	0	0	0	0	4	0.47
1178	0	0	0.95	0	0.052	0	0	0	0	0	2	0.39
1179	0.0003	9.6e-05	0.41	4.5e-05	0.015	0	0	0	0.52	0.05	8	0.87
1180	0.95	0.0054	0.0083	0.0059	0.021	9.6e-06	0	0	0.0049	0	0	0.61
1181	0.96	0.013	0.00034	0.00022	0.026	2.5e-06	0	0	0	0	0	0.61
1182	0.9	0	0	2.9e-05	0	0	0.094	0.0049	0	2.1e-05	0	0.61
1183	0.96	0.019	8.9e-05	0	0.023	0	0	0	0	0	0	0.61
1184	0.36	0.049	0.059	0	0.53	0	0	0	0	0	4	0.47
1185	1	0.00082	0	0	2.9e-05	0	0	0	0	0	0	0.61
1186	0.00013	0.00045	0.88	0	0.12	0	0	0	0.00018	0	2	0.39
1187	0.94	0.039	3e-06	0	0.022	0	0	0	0	0	0	0.61
1188	0.97	0.0098	0.00053	0	0.016	0	0	0	0	0	0	0.61
1189	1	0.00023	0	0	1.3e-06	0	0	0	0	0	0	0.61
1190	0.98	0.015	4e-06	0	0.0076	0	0	0	0	0	0	0.61
1191	0.39	0.052	0.047	0	0.51	0	0	0	0	0	4	0.47
1192	0.96	0.018	6.6e-05	0	0.019	0	0	0	0	0	0	0.61
1193	1	0	0	0	0	0	0	0	0	0	0	0.61
1194	1	0	0	0	0	0	0	0	0	0	0	0.61
1195	0.71	0.028	0.061	0	0.2	0	0	0	4.4e-06	0	0	0.61
1196	1	0	0	0.0028	0	9.9e-06	0	0	2.7e-05	0	0	0.61
1197	1	0	0	0.00038	0	4.5e-06	0	0	0	0	0	0.61
1198	1	0	0	0	0	0	0	0	0	0	0	0.61
1199	1	0.00078	0	0	5.7e-05	0	0	0	0	0	0	0.61
1200	0.99	0.0035	0.00013	0	0.0033	0	0	0	0	0	0	0.61
1201	1	0	0	0	0	0	0	0	0	0	0	0.61
1202	1	0	0	0	0	0	0	0	0	0	0	0.61
1203	1	7.7e-06	0	0	0	0	0	0	0	0	0	0.61
1204	1	6.7e-05	0	0	0	0	0	0	0	0	0	0.61
1205	1	2e-06	0	0	0	0	0	0	0	0	0	0.61
1206	1	0.00058	0	0	5.5e-05	0	0	0	0	0	0	0.61
1207	0.98	0	0	0.024	0	3.7e-05	0	0	1.7e-05	0	0	0.61
1208	0.9	0	0	1.1e-05	0	0	0.094	0.0031	0	4.6e-06	0	0.61
1209	1	0	0	0	0	0	0	0	0	0	0	0.61
1210	0.9	0	0	0.00013	0	1.8e-06	0.094	0.01	0	0.00021	0	0.61
1211	1	0	0	0.0023	0	9e-06	0	0	2.1e-05	0	0	0.61
1212	0.91	0	0	0	0	0	0.095	0	0	0	0	0.61
1213	5.7e-06	6.2e-05	0.95	0	0.047	0	0	0	0.00055	0	2	0.39
1214	1	0	0	0.00012	0	3.1e-06	0	0	0	0	0	0.61
1215	1	0	0	0.00085	0	7.2e-06	0	0	0	0	0	0.61
1216	0	0	0	0.14	0	2.7e-05	0	0.15	6.3e-06	0.71	9	0.13
1217	0.95	0.016	0.00022	0.00011	0.029	1.9e-06	0	0	0	0	0	0.61
1218	0.91	0.0019	0.00015	0.017	0.0022	1.6e-05	0	0	0.071	0	0	0.61
1219	0.97	0	0	0.013	0	2e-05	0	0	0.012	0	0	0.61
1220	0.93	0	0	0.064	0	5.9e-05	0	0	0.00082	0	0	0.61
1221	0.99	0	0	0.01	0	2.4e-05	0	0	3e-06	0	0	0.61
1222	0.9	0	0	2.4e-05	0	0	0.094	0.0045	0	1.6e-05	0	0.61
1223	0.98	0	0	0.019	0	2.9e-05	0	0	0.00037	0	0	0.61
1224	0.0015	0.0018	0.79	0	0.21	0	0	0	0.00023	0	2	0.39
1225	0.95	0	0	0.023	0	2.8e-05	0	0	0.031	0	0	0.61
1226	1	0	0	0.0014	0	7.1e-06	0	0	2.6e-06	0	0	0.61
1227	0.98	0	0	0.013	0	2.1e-05	0	0	0.0034	0	0	0.61
1228	0.91	0.02	0.0019	0.00012	0.067	1.8e-06	0	0	0	0	0	0.61
1229	0.99	0.0018	5.5e-06	0.0072	0.00089	1.3e-05	0	0	0.00012	0	0	0.61
1230	0.4	0.012	0.37	0.0002	0.21	1.2e-06	0	0	0.0075	6.6e-06	0	0.61
1231	1	0.0014	0	0.003	0.00023	9.8e-06	0	0	0	0	0	0.61
1232	1	0.00093	0	0.0025	5.3e-05	9.9e-06	0	0	0	0	0	0.61
1233	0.99	0.0022	0	0.0021	0.00066	8e-06	0	0	0	0	0	0.61
1234	0.17	0.02	0.32	4.2e-06	0.49	0	0	0	1.6e-05	0	4	0.47
1235	0.96	0.0066	0.0053	0.0031	0.024	7.4e-06	0	0	0.00017	0	0	0.61
1236	0.99	0.0025	0	0.0022	0.00097	7.9e-06	0	0	0	0	0	0.61
1237	0.99	1.8e-05	0	0.011	0	3.3e-05	0	0	0	0	0	0.61
1238	0.96	0.00086	0	0.042	5.2e-05	4.7e-05	0	0	0.0018	0	0	0.61
1239	0.93	0.014	0.003	0.0046	0.044	1.3e-05	0	0	0.00013	0	0	0.61
1240	0.96	0.00047	0	0.031	5e-05	2.7e-05	0	0	0.0055	0	0	0.61
1241	1	0.003	0	0.0004	0.00044	4.2e-06	0	0	0	0	0	0.61
1242	0.97	0.01	0.00017	0.00031	0.016	3e-06	0	0	0	0	0	0.61
1243	0.91	0	0	0	0	0	0.095	9.8e-05	0	0	0	0.61
1244	0.9	0	0	4.4e-05	0	1.1e-06	0.094	0.0062	0	4e-05	0	0.61
1245	0.98	0.0046	0.001	0.0044	0.01	9e-06	0	0	0.00028	0	0	0.61
1246	1	0.00088	0	0.0023	4.3e-05	9.8e-06	0	0	0	0	0	0.61
1247	1	0.0022	0	0.00039	0.00018	4.3e-06	0	0	0	0	0	0.61
1248	0.6	0.028	0.073	5.3e-05	0.29	0	0	0	0	0	0	0.61
1249	0.99	0.0012	0	0.0087	0.0003	1.5e-05	0	0	6.5e-05	0	0	0.61
1250	0.99	0.0027	7e-06	0.0029	0.0015	8.6e-06	0	0	1.9e-06	0	0	0.61
1251	0.92	4.3e-05	0	0.082	0	5.6e-05	0	0	0.00017	0	0	0.61
1252	0.97	0.0013	6.2e-06	0.017	0.00062	1.8e-05	0	0	0.0082	0	0	0.61
1253	0.99	0.0021	2.3e-05	0.0087	0.0015	1.3e-05	0	0	0.0007	0	0	0.61
1254	0.96	0.0044	0.0041	0.0077	0.014	1.1e-05	0	0	0.01	0	0	0.61
1255	0	0	5.8e-05	0	0	0	0	2.1e-06	0	1	9	0.13
1256	0.98	0.0064	6.1e-05	0.0092	0.0066	1.9e-05	0	0	0.00033	0	0	0.61
1257	0.26	0.054	0.026	7.6e-06	0.66	0	0	0	0	0	4	0.47
1258	0.79	0.038	0.0041	0.00028	0.17	3.4e-06	0	0	0	0	0	0.61
1259	0.087	6.3e-06	0	0.027	0	7.6e-06	0	0	0.89	0	8	0.87
1260	0	0	0	0	0	0	1	0	0	0	6	0
1261	0.98	0.014	2.8e-06	0.00058	0.0076	6.2e-06	0	0	0	0	0	0.61
1262	0.63	0.034	0.041	0.00039	0.29	3.2e-06	0	0	0	0	0	0.61
1263	0.52	0.033	0.084	0.00031	0.36	2.6e-06	0	0	0	0	0	0.61
1264	0.99	0.0028	0	0.007	0.00039	2e-05	0	0	2.5e-06	0	0	0.61
1265	0.97	0.02	0	0.00012	0.0064	3.2e-06	0	0	0	0	0	0.61
1266	0.96	0.018	4.6e-05	0.00072	0.021	6.3e-06	0	0	0	0	0	0.61
1267	0	0	0	0	0	0	0	0	0	1	9	0.13
1268	0.049	0.012	0.48	4.9e-06	0.46	0	0	0	0	0	2	0.39
1269	0.91	0.015	0.0085	0.0049	0.064	1.3e-05	0	0	0.00033	0	0	0.61
1270	0.84	0.00025	0	0.12	4.2e-06	7.7e-05	0	0	0.035	0	0	0.61
1271	0.77	0.022	0.042	0.0019	0.17	7.3e-06	0	0	2.4e-05	0	0	0.61
1272	0.96	0.0035	1.9e-05	0.024	0.0025	3e-05	0	0	0.014	0	0	0.61
1273	0.97	0.00097	0	0.03	5.5e-05	4.1e-05	0	0	0.00034	0	0	0.61
1274	0.92	0.018	0.0027	0.0023	0.059	9.4e-06	0	0	7e-06	0	0	0.61
1275	0.7	0.027	0.049	0.00094	0.23	5e-06	0	0	1.7e-06	0	0	0.61
1276	7.6e-05	2e-05	0.024	0	0.0019	0	0	0.007	0	0.97	9	0.13
1277	0.0018	0.00027	0.11	0	0.016	0	0	0.0038	0	0.87	9	0.13
1278	0	0	5.1e-05	0	1.2e-06	0	0	0.46	0	0.54	9	0.13
1279	0.045	0.0061	0.67	1.9e-06	0.28	0	0	0	0	0	2	0.39
1280	0.52	0.037	0.04	2.1e-05	0.4	0	0	0	0	0	0	0.61
1281	0.98	0.0045	9.9e-06	0.012	0.0027	2.3e-05	0	0	0.00047	0	0	0.61
1282	0.8	0.049	0.00093	0.00011	0.15	2.3e-06	0	0	0	0	0	0.61
1283	0.85	0.026	0.0068	0.0011	0.12	6.3e-06	0	0	0	0	0	0.61
1284	0.003	0	0	0.0023	0	0	0	0	0.99	0	8	0.87
1285	0.68	0.048	0.0061	0.00013	0.26	2.1e-06	0	0	0	0	0	0.61
1286	0	0	0	0	0	0	0	0.092	0	0.91	9	0.13
1287	0.99	0	0	0.0053	0	1.4e-05	0	0	0.00022	0	0	0.61
1288	0	0	1	0	0.00059	0	0	0	0	0	2	0.39
1289	0.075	0.032	0.079	0	0.81	0	0	0	0	0	4	0.47
1290	0.79	0.011	0.097	0.0013	0.1	4.1e-06	0	0	7.3e-05	0	0	0.61
1291	0.95	0.016	0.0002	0.00016	0.032	2.1e-06	0	0	0	0	0	0.61
1292	0.96	0.0029	0.00039	0.01	0.0047	1.3e-05	0	0	0.017	0	0	0.61
1293	0.91	0.011	0.02	0.0015	0.06	5e-06	0	0	3.8e-05	0	0	0.61
1294	0.96	0.0049	0.0048	0.0066	0.017	1e-05	0	0	0.0082	0	0	0.61
1295	0.93	0.0028	0.00072	0.012	0.0054	1.3e-05	0	0	0.046	0	0	0.61
1296	0.063	0.0048	0.75	9.5e-06	0.19	0	0	0	0	0	2	0.39
1297	0.97	0.0035	0.00091	0.009	0.0072	1.2e-05	0	0	0.014	0	0	0.61
1298	0.31	0.011	0.45	0.00014	0.23	0	0	0	0	0	2	0.39
1299	0	0	0	0	0	0	0	0.081	0	0.92	9	0.13
1300	0	0	0	0	0	0	0	1.1e-05	0	1	9	0.13
1301	0.072	0.0069	0.66	6.1e-06	0.26	0	0	0	0	0	2	0.39
1302	0.76	0	0	0.023	0	2.3e-05	0	0	0.21	0	0	0.61
1303	0.92	0.0097	0.015	0.0017	0.05	5.4e-06	0	0	5.8e-05	0	0	0.61
1304	0.95	0.011	0.0017	0.00078	0.033	4e-06	0	0	0	0	0	0.61
1305	0.74	0.04	0.0046	2.6e-05	0.22	0	0	0	0	0	0	0.61
1306	0.7	0.014	0.13	0.00065	0.15	2.8e-06	0	0	6.9e-06	0	0	0.61
1307	0.025	0.002	0.87	4.6e-06	0.1	0	0	0	0	0.0056	2	0.39
1308	0.99	0.002	0	0.0052	0.00073	1.1e-05	0	0	6.2e-05	0	0	0.61
1309	0.99	0.0019	0	0.004	0.00051	1e-05	0	0	1.1e-05	0	0	0.61
1310	0	0	0	0	0	0	1	0	0	0	6	0
1311	0.00064	0.00039	0.93	0	0.073	0	0	0	0	0	2	0.39
1312	0.11	0.023	0.19	0	0.68	0	0	0	0	0	4	0.47
1313	0.59	0.031	0.047	4.6e-05	0.33	0	0	0	0	0	0	0.61
