SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
1826	5.9e-06	6.6e-05	0	0	0	5.9e-06	2.4e-05	0.085	0	0	0	0.77	0.068	5.9e-06	6.6e-05	0.077	5.9e-06	0	0	6.6e-05	11	0.39
1827	0.25	0	2e-06	0	5.3e-05	0.25	0	0	0	0	1.5e-06	0	0	0.25	0	0	0.25	0	5.3e-05	0	0	0.61
1828	0.2	0.0056	0	0	0	0.2	1.4e-05	0.082	0	0	0	0.033	0.066	0.2	0.0056	0.0024	0.2	0	0	0.0056	0	0.61
1829	0	0	5.4e-05	0	0.0035	0	0	0	0	0.98	7e-05	0	0	0	0	0	0	0.017	0.0035	0	9	0.043
1830	0	0	0.0027	0	0.038	0	0	0	0	0.21	1.5e-05	0	0	0	0	0	0	0.71	0.038	0	17	0.13
1831	0.19	0.015	0	0	0	0.19	0	0.1	0	0	0	0.00062	0.08	0.19	0.015	0	0.19	0	0	0.015	0	0.61
1832	0	0	0.00014	0	0.019	0	0	0	0	0.87	6.2e-05	0	0	0	0	0	0	0.097	0.019	0	9	0.043
1833	0	0	6.7e-05	0	0.0059	0	0	0	0	0.96	6.9e-05	0	0	0	0	0	0	0.029	0.0059	0	9	0.043
1834	0	0	0	0	0.00018	0	0	0	0	1	7.2e-05	0	0	0	0	0	0	3.2e-05	0.00018	0	9	0.043
1835	0	0	0.001	0	0.016	0	0	0	0	0.77	5.5e-05	0	0	0	0	0	0	0.2	0.016	0	9	0.043
1836	0.25	0.00098	0	0	0	0.25	0	0.0012	0	0	0	9.1e-06	0.00098	0.25	0.00098	0	0.25	0	0	0.00098	0	0.61
1837	0.25	0	0.0065	0	0.0019	0.25	0.001	0	0	0	8.3e-06	0	0	0.25	0	0	0.25	0	0.0019	0	0	0.61
1838	0.23	0	0	0.047	0	0.23	0	0	0.047	0.00025	0	0	0	0.23	0	0	0.23	0	0	0	0	0.61
1839	0.25	0.001	0	0	0	0.25	0	0.0012	0	0	0	7.6e-06	0.001	0.25	0.001	0	0.25	0	0	0.001	0	0.61
1840	0.24	0.003	0	0	0	0.24	0	0.017	0	0	0	0.0017	0.014	0.24	0.003	5.5e-05	0.24	0	0	0.003	0	0.61
1841	0	0	0.0069	0	0.023	0	4.4e-06	0	0	0.063	4.5e-06	0	0	0	0	0	0	0.88	0.023	0	17	0.13
1842	0	0	0.096	0	0.00042	0	0.0014	0	0	0	0	0	0	0	0	0	0	0.9	0.00042	0	17	0.13
1843	0.25	0.0015	0	0	0	0.25	0	0.0036	0	0	0	8.8e-05	0.0029	0.25	0.0015	0	0.25	0	0	0.0015	0	0.61
1844	0.24	0.0032	0	0	0	0.24	0	0.02	0	0	0	0.0019	0.016	0.24	0.0032	6e-05	0.24	0	0	0.0032	0	0.61
1845	0.25	0	0.00022	0	0.00035	0.25	6.4e-06	0	0	0	3.5e-06	0	0	0.25	0	0	0.25	0	0.00035	0	0	0.61
1846	0.25	0.0022	0	0	0	0.25	0	0.001	0	0	0	0	0.00083	0.25	0.0022	0	0.25	0	0	0.0022	0	0.61
1847	0.24	0.0045	0	0	0	0.24	0	0.0052	0	0	0	2.3e-06	0.0042	0.24	0.0045	0	0.24	0	0	0.0045	0	0.61
1848	1.6e-05	7.3e-05	0	0	0	1.6e-05	0.00047	0.062	0	0	0	0.75	0.05	1.6e-05	7.3e-05	0.14	1.6e-05	0	0	7.3e-05	11	0.39
1849	0.21	0.0061	0	0	2.3e-05	0.21	0	0.072	0	0	0	0.004	0.058	0.21	0.0061	4.2e-05	0.21	0	2.3e-05	0.0061	0	0.61
1850	0.095	0.0025	6e-05	0	5.8e-05	0.095	6.9e-06	0.11	0	0	0	0.32	0.086	0.095	0.0025	0.097	0.095	0.00054	5.8e-05	0.0025	11	0.39
1851	0.12	2.9e-05	0.23	0	0.0077	0.12	0.27	3.4e-06	0	0	9.1e-06	0	2.7e-06	0.12	2.9e-05	0	0.12	0	0.0077	2.9e-05	6	0.87
1852	0.075	8e-06	0.34	0	0.009	0.075	0.35	0	0	0	8.2e-06	0	0	0.075	8e-06	0	0.075	0	0.009	8e-06	6	0.87
1853	5.8e-05	7.6e-05	0	0	0	5.8e-05	0	0.051	0	0	0	0.73	0.041	5.8e-05	7.6e-05	0.18	5.8e-05	0	0	7.6e-05	11	0.39
1854	2.5e-05	4.7e-06	0	0	0	2.5e-05	0	0.0014	0	0.00025	0	0.05	0.0011	2.5e-05	4.7e-06	0.057	2.5e-05	0.89	0	4.7e-06	17	0.13
1855	0.23	7.7e-06	0.018	0	0.00086	0.23	0.076	7.5e-06	0	0	3.7e-06	0	6e-06	0.23	7.7e-06	0	0.23	0	0.00086	7.7e-06	0	0.61
1856	0.25	0.001	0.003	0	0.00089	0.25	0.00072	0.0039	0	0	4e-06	0.00023	0.0032	0.25	0.001	5.3e-06	0.25	0	0.00089	0.001	0	0.61
1857	0.067	0.0053	0	0	3.4e-06	0.067	0	0.27	0	0	0	0.21	0.22	0.067	0.0053	0.014	0.067	0	3.4e-06	0.0053	7	0.47
1858	0	0	0	0	0	0	0	0	0	0.0088	0	0	0	0	0	0	0	0.99	0	0	17	0.13
1859	0.23	0	0.013	0	0.00056	0.23	0.078	0	0	0	3.4e-06	0	0	0.23	0	0	0.23	0	0.00056	0	0	0.61
1860	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0.73	0	0	17	0.13
1861	0	0	0	0.5	0	0	0	0	0.5	0.00091	0	0	0	0	0	0	0	0	0	0	3	0
1862	0.24	0.0032	0	0	0	0.24	0	0.012	0	0	0	0.00029	0.0097	0.24	0.0032	2.8e-06	0.24	0	0	0.0032	0	0.61
1863	0.25	0.0016	0	0	0	0.25	0	0.0016	0	0	0	2.2e-06	0.0013	0.25	0.0016	0	0.25	0	0	0.0016	0	0.61
1864	0	0	7.2e-05	0	0.03	0	0	0	0	0.83	6e-05	0	0	0	0	0	0	0.11	0.03	0	9	0.043
1865	0.24	0.0017	0.002	0	0.00061	0.24	0.00063	0.016	0	0	3.1e-06	0.0044	0.013	0.24	0.0017	0.00031	0.24	0	0.00061	0.0017	0	0.61
1866	0.23	0.0029	0.00015	0	0.00019	0.23	7.2e-06	0.034	0	0	1.8e-06	0.0077	0.027	0.23	0.0029	0.00036	0.23	0	0.00019	0.0029	0	0.61
1867	0.24	0.00041	0.026	0	0.0026	0.24	0.019	0.00063	0	0	6.7e-06	1.1e-05	0.0005	0.24	0.00041	0	0.24	0	0.0026	0.00041	0	0.61
1868	0.046	0.018	0	0	0	0.046	0	0.42	0	0	0	0.0071	0.34	0.046	0.018	1.4e-05	0.046	0	0	0.018	7	0.47
1869	0.25	0.0023	0	0	0	0.25	0	0.0061	0	0	0	9.1e-05	0.0049	0.25	0.0023	0	0.25	0	0	0.0023	0	0.61
1870	0.24	0.00065	0.021	0	0.002	0.24	0.021	0.0021	0	0	5.7e-06	0.00015	0.0017	0.24	0.00065	5e-06	0.24	0	0.002	0.00065	0	0.61
1871	0.25	0.0013	6.7e-05	0	0.00023	0.25	0	0.0025	0	0	2.3e-06	1.2e-05	0.002	0.25	0.0013	0	0.25	0	0.00023	0.0013	0	0.61
1872	0.25	0.0008	0.0013	0	0.00075	0.25	0.0001	0.0016	0	0	4e-06	1.8e-05	0.0013	0.25	0.0008	0	0.25	0	0.00075	0.0008	0	0.61
1873	0.24	0.0002	0.024	0	0.0034	0.24	0.0066	8.3e-05	0	0	8.5e-06	0	6.7e-05	0.24	0.0002	0	0.24	0	0.0034	0.0002	0	0.61
1874	0.25	0.00042	0.001	0	0.0009	0.25	3e-05	0.00025	0	0	4.7e-06	0	0.0002	0.25	0.00042	0	0.25	0	0.0009	0.00042	0	0.61
1875	3.1e-06	4.8e-06	0	0	0	3.1e-06	0	0.0063	0	0	0	0.5	0.0051	3.1e-06	4.8e-06	0.48	3.1e-06	2.4e-05	0	4.8e-06	11	0.39
1876	0.25	0.00039	0.0021	0	0.0012	0.25	0.00011	0.00026	0	0	5.2e-06	0	0.00021	0.25	0.00039	0	0.25	0	0.0012	0.00039	0	0.61
1877	0.24	0.0032	2.4e-06	0	4.9e-05	0.24	0	0.013	0	0	1.1e-06	0.00011	0.01	0.24	0.0032	0	0.24	0	4.9e-05	0.0032	0	0.61
1878	0	0	0	0.49	0	0	0	0	0.49	0.011	0	0	0	0	0	0	0	0	0	0	3	0
1879	0.25	0.00062	0.00044	0	0.00058	0.25	9.4e-06	0.00059	0	0	3.7e-06	0	0.00048	0.25	0.00062	0	0.25	0	0.00058	0.00062	0	0.61
1880	0	0	0	0.48	0	0	0	0	0.48	0.032	0	0	0	0	0	0	0	5.5e-05	0	0	3	0
1881	0.25	0.0011	0.00023	0	0.00037	0.25	4.7e-06	0.0021	0	0	2.9e-06	1.5e-05	0.0017	0.25	0.0011	0	0.25	0	0.00037	0.0011	0	0.61
1882	0.23	0.0033	5.8e-05	0	0.00014	0.23	1.3e-06	0.035	0	0	1.6e-06	0.0053	0.028	0.23	0.0033	0.00017	0.23	0	0.00014	0.0033	0	0.61
1883	0.23	0.0025	0.00044	0	0.0003	0.23	5.2e-05	0.029	0	0	2.2e-06	0.0091	0.023	0.23	0.0025	0.0006	0.23	0	0.0003	0.0025	0	0.61
1884	0.25	0	0.0022	0	0.001	0.25	0.00034	0	0	0	6e-06	0	0	0.25	0	0	0.25	0	0.001	0	0	0.61
1885	0.24	0.0014	0.0046	0	0.00087	0.24	0.0025	0.011	0	0	3.7e-06	0.0033	0.0092	0.24	0.0014	0.00025	0.24	0	0.00087	0.0014	0	0.61
1886	0.24	0.0042	0	0	2.3e-05	0.24	0	0.015	0	0	0	6.5e-05	0.012	0.24	0.0042	0	0.24	0	2.3e-05	0.0042	0	0.61
1887	0.19	0.0074	0	0	1.4e-05	0.19	0	0.12	0	0	0	0.01	0.097	0.19	0.0074	0.00014	0.19	0	1.4e-05	0.0074	0	0.61
1888	0.23	0.0025	0.00039	0	0.00029	0.23	4e-05	0.028	0	0	2.2e-06	0.0078	0.022	0.23	0.0025	0.00046	0.23	0	0.00029	0.0025	0	0.61
1889	0.22	0.0046	1.1e-05	0	6.2e-05	0.22	0	0.064	0	0	1.1e-06	0.01	0.051	0.22	0.0046	0.00029	0.22	0	6.2e-05	0.0046	0	0.61
1890	0.23	0.00029	0.045	0	0.0034	0.23	0.039	0.00032	0	0	7.6e-06	3.4e-06	0.00026	0.23	0.00029	0	0.23	0	0.0034	0.00029	0	0.61
1891	0.23	0.0066	0	0	8.7e-06	0.23	0	0.032	0	0	0	0.00013	0.026	0.23	0.0066	0	0.23	0	8.7e-06	0.0066	0	0.61
1892	0.25	0.00025	0.0074	0	0.0022	0.25	0.00083	0.00011	0	0	7.1e-06	0	8.7e-05	0.25	0.00025	0	0.25	0	0.0022	0.00025	0	0.61
1893	0.22	0.0089	0	0	4.6e-06	0.22	0	0.055	0	0	0	0.00024	0.044	0.22	0.0089	0	0.22	0	4.6e-06	0.0089	0	0.61
1894	0.23	0.00075	0.026	0	0.0018	0.23	0.043	0.0039	0	0	5e-06	0.0008	0.0031	0.23	0.00075	5.7e-05	0.23	0	0.0018	0.00075	0	0.61
1895	0.25	0.0012	0.00024	0	0.00035	0.25	5.9e-06	0.0031	0	0	2.8e-06	3.7e-05	0.0025	0.25	0.0012	0	0.25	0	0.00035	0.0012	0	0.61
1896	0.24	0.00034	0.014	0	0.0023	0.24	0.0043	0.00031	0	0	6.8e-06	0	0.00025	0.24	0.00034	0	0.24	0	0.0023	0.00034	0	0.61
1897	0.24	0.00055	0.023	0	0.0022	0.24	0.02	0.0014	0	0	6e-06	6.3e-05	0.0011	0.24	0.00055	0	0.24	0	0.0022	0.00055	0	0.61
1898	0.25	0.0014	0.00055	0	0.00044	0.25	3.6e-05	0.0058	0	0	2.9e-06	0.00024	0.0047	0.25	0.0014	3.8e-06	0.25	0	0.00044	0.0014	0	0.61
1899	0.034	5e-06	0.26	0	0.0043	0.034	0.6	0	0	0	3.6e-06	0	0	0.034	5e-06	0	0.034	0	0.0043	5e-06	6	0.87
1900	0.25	0.00046	0.0022	0	0.0011	0.25	0.00015	0.0004	0	0	5e-06	0	0.00032	0.25	0.00046	0	0.25	0	0.0011	0.00046	0	0.61
1901	0.25	0	0.00029	0	0.00034	0.25	0.0032	0	0	0	3.5e-06	0	0	0.25	0	0	0.25	0	0.00034	0	0	0.61
1902	0.24	0	0.0056	0	0.00093	0.24	0.019	0	0	0	5.2e-06	0	0	0.24	0	0	0.24	0	0.00093	0	0	0.61
1903	0.25	0.0025	0	0	1.3e-05	0.25	0	0.0018	0	0	0	0	0.0014	0.25	0.0025	0	0.25	0	1.3e-05	0.0025	0	0.61
1904	0.25	0	0.0022	0	0.00099	0.25	0.00043	0	0	0	5.9e-06	0	0	0.25	0	0	0.25	0	0.00099	0	0	0.61
1905	0.23	0.0016	0.0081	0	0.00094	0.23	0.01	0.022	0	0	3.5e-06	0.022	0.018	0.23	0.0016	0.0044	0.23	6.7e-05	0.00094	0.0016	0	0.61
1906	0.24	0.0014	0.0051	0	0.00091	0.24	0.003	0.011	0	0	3.8e-06	0.0034	0.0091	0.24	0.0014	0.00027	0.24	0	0.00091	0.0014	0	0.61
1907	0.24	0.0015	0.0051	0	0.00086	0.24	0.0033	0.015	0	0	3.6e-06	0.0064	0.012	0.24	0.0015	0.00066	0.24	0	0.00086	0.0015	0	0.61
1908	0.25	0.0017	3.7e-05	0	0.00017	0.25	0	0.0043	0	0	2e-06	3.3e-05	0.0035	0.25	0.0017	0	0.25	0	0.00017	0.0017	0	0.61
1909	0.25	0	0.0032	0	0.00096	0.25	0.0054	0	0	0	5.5e-06	0	0	0.25	0	0	0.25	0	0.00096	0	0	0.61
1910	0.13	0.01	0	0	2.5e-06	0.13	0	0.25	0	0	0	0.019	0.2	0.13	0.01	0.00017	0.13	0	2.5e-06	0.01	7	0.47
1911	0.25	0.0011	9.2e-06	0	0.00012	0.25	0	0.001	0	0	1.9e-06	0	0.00082	0.25	0.0011	0	0.25	0	0.00012	0.0011	0	0.61
1912	0.24	0.00084	0.0068	0	0.0013	0.24	0.0028	0.0029	0	0	4.7e-06	0.00017	0.0023	0.24	0.00084	4.3e-06	0.24	0	0.0013	0.00084	0	0.61
1913	6.7e-05	6.2e-05	0	0	0	6.7e-05	0	0.038	0	0	0	0.69	0.03	6.7e-05	6.2e-05	0.24	6.7e-05	0	0	6.2e-05	11	0.39
1914	0.018	0.0085	0	0	0	0.018	0	0.49	0	0	0	0.025	0.39	0.018	0.0085	8.1e-05	0.018	0	0	0.0085	7	0.47
1915	0.25	0.00018	0.0039	0	0.002	0.25	0.00016	3.7e-05	0	0	7.2e-06	0	3e-05	0.25	0.00018	0	0.25	0	0.002	0.00018	0	0.61
1916	0.19	0.0041	4.7e-05	0	9.4e-05	0.19	1.7e-06	0.09	0	0	1.1e-06	0.057	0.073	0.19	0.0041	0.0051	0.19	0	9.4e-05	0.0041	0	0.61
1917	0.24	0.0021	0.00055	0	0.00036	0.24	6.2e-05	0.02	0	0	2.5e-06	0.004	0.016	0.24	0.0021	0.0002	0.24	0	0.00036	0.0021	0	0.61
1918	0.25	0.00035	0.0052	0	0.0017	0.25	0.0006	0.00025	0	0	6.1e-06	0	0.0002	0.25	0.00035	0	0.25	0	0.0017	0.00035	0	0.61
1919	0.18	0.0069	0	0	1.8e-05	0.18	0	0.12	0	0	0	0.016	0.1	0.18	0.0069	0.0003	0.18	0	1.8e-05	0.0069	0	0.61
1920	0.2	0.0073	0	0	1.3e-05	0.2	0	0.088	0	0	0	0.0035	0.071	0.2	0.0073	2.5e-05	0.2	0	1.3e-05	0.0073	0	0.61
1921	0.25	0.00037	0.0017	0	0.0011	0.25	6.7e-05	0.0002	0	0	5.2e-06	0	0.00016	0.25	0.00037	0	0.25	0	0.0011	0.00037	0	0.61
1922	0.0017	0.00028	0	0	0	0.0017	0	0.055	0	0	0	0.62	0.044	0.0017	0.00028	0.27	0.0017	2.4e-05	0	0.00028	11	0.39
1923	0.24	0.00099	0.0084	0	0.0013	0.24	0.0052	0.0049	0	0	4.5e-06	0.00064	0.004	0.24	0.00099	3e-05	0.24	0	0.0013	0.00099	0	0.61
1924	0.24	0.0021	0.0006	0	0.00037	0.24	7.2e-05	0.018	0	0	2.5e-06	0.0036	0.015	0.24	0.0021	0.00017	0.24	0	0.00037	0.0021	0	0.61
1925	0.18	0.004	5.3e-05	0	9.4e-05	0.18	2.3e-06	0.096	0	0	1.1e-06	0.074	0.077	0.18	0.004	0.0078	0.18	0	9.4e-05	0.004	0	0.61
1926	0.23	0.00052	0.036	0	0.0025	0.23	0.051	0.0015	0	0	6.1e-06	0.0001	0.0012	0.23	0.00052	3.3e-06	0.23	0	0.0025	0.00052	0	0.61
1927	0.12	0.0096	0	0	2.6e-06	0.12	0	0.26	0	0	0	0.029	0.21	0.12	0.0096	0.00035	0.12	0	2.6e-06	0.0096	7	0.47
1928	0.25	0.00091	3.9e-05	0	0.00022	0.25	0	0.00084	0	0	2.4e-06	0	0.00068	0.25	0.00091	0	0.25	0	0.00022	0.00091	0	0.61
1929	0.21	0.0021	0.0035	0	0.00057	0.21	0.003	0.041	0	4.7e-06	2.6e-06	0.067	0.033	0.21	0.0021	0.018	0.21	0.0026	0.00057	0.0021	0	0.61
1930	0.25	0.00055	0	0	0	0.25	0	0.00015	0	0	0	0	0.00012	0.25	0.00055	0	0.25	0	0	0.00055	0	0.61
1931	0.25	0.00018	0	0	2e-06	0.25	0	5.5e-05	0	0	0	0	4.5e-05	0.25	0.00018	0	0.25	0	2e-06	0.00018	0	0.61
1932	0.25	0.00033	0	0	0	0.25	0	0.00016	0	0	0	0	0.00012	0.25	0.00033	0	0.25	0	0	0.00033	0	0.61
1933	0	0	0	0	0	0	0.00023	0	0	0	0	0.36	0	0	0	0.64	0	0	0	0	15	0.35
1934	0	0	0	0	0	0	0.00015	0	0	0	0	0.25	0	0	0	0.75	0	0	0	0	15	0.35
1935	0.24	0	0	0.025	0	0.24	0	0	0.025	0	0	0	0	0.24	0	0	0.24	0	0	0	0	0.61
1936	0	0	0	0	0	0	0.031	0	0	0	0	0.048	0	0	0	0.92	0	0	0	0	15	0.35
1937	0	0	0	0	0	0	0.044	0.00079	0	0	0	0.46	0.00064	0	0	0.49	0	0	0	0	15	0.35
1938	0.25	0.0018	5.2e-06	0	9.5e-05	0.25	0	0.0042	0	0	1.6e-06	2.7e-05	0.0034	0.25	0.0018	0	0.25	0	9.5e-05	0.0018	0	0.61
1939	0.086	0.012	0	0	0	0.086	0	0.32	0	0	0	0.046	0.25	0.086	0.012	0.00079	0.086	0	0	0.012	7	0.47
1940	0.016	0.0055	0	0	0	0.016	1.1e-06	0.39	0	0	0	0.22	0.31	0.016	0.0055	0.0081	0.016	0	0	0.0055	7	0.47
1941	0.22	0.0028	0.0005	0	0.00028	0.22	8.8e-05	0.048	0	0	2e-06	0.032	0.038	0.22	0.0028	0.0037	0.22	0	0.00028	0.0028	0	0.61
1942	0.22	0.0056	0	0	0	0.22	0	0.048	0	0	0	0.0048	0.039	0.22	0.0056	0.00012	0.22	0	0	0.0056	0	0.61
1943	0.25	0.0015	0	0	0	0.25	0	0.0014	0	0	0	0	0.0011	0.25	0.0015	0	0.25	0	0	0.0015	0	0.61
1944	0.21	0.0026	0.0009	0	0.00033	0.21	0.00028	0.052	0	0	2.1e-06	0.057	0.042	0.21	0.0026	0.01	0.21	0	0.00033	0.0026	0	0.61
1945	0.16	0.0026	0.0006	0	0.00022	0.16	0.00021	0.074	0	0	1.5e-06	0.16	0.059	0.16	0.0026	0.045	0.16	0.001	0.00022	0.0026	0	0.61
1946	0.21	0.0036	8.4e-05	0	0.00013	0.21	3.8e-06	0.059	0	0	1.5e-06	0.022	0.048	0.21	0.0036	0.0014	0.21	0	0.00013	0.0036	0	0.61
1947	0	0	0	0.46	0	0	0	0	0.46	0.081	0	0	0	0	0	0	0	0.0011	0	0	3	0
1948	0.18	0.0026	0.00093	0	0.00029	0.18	0.00039	0.064	0	0	1.8e-06	0.12	0.051	0.18	0.0026	0.031	0.18	0.00048	0.00029	0.0026	0	0.61
1949	0.24	0.0029	1.3e-06	0	4.1e-05	0.24	0	0.0079	0	0	1.1e-06	2.5e-05	0.0064	0.24	0.0029	0	0.24	0	4.1e-05	0.0029	0	0.61
1950	0.24	0.0051	0	0	1.2e-05	0.24	0	0.017	0	0	0	3.7e-05	0.014	0.24	0.0051	0	0.24	0	1.2e-05	0.0051	0	0.61
1951	0.25	0.00096	0.0015	0	0.00072	0.25	0.00016	0.0027	0	0	3.8e-06	6.8e-05	0.0022	0.25	0.00096	0	0.25	0	0.00072	0.00096	0	0.61
1952	0.00012	1.9e-05	0	0	0	0.00012	0	0.0048	0	6.4e-05	0	0.14	0.0038	0.00012	1.9e-05	0.13	0.00012	0.72	0	1.9e-05	17	0.13
1953	6.5e-05	0	3.9e-05	0	0	6.5e-05	1	0	0	0	0	0	0	6.5e-05	0	0	6.5e-05	0	0	0	6	0.87
1954	0.029	0.0014	2.5e-06	0	7e-06	0.029	0	0.1	0	0	0	0.51	0.084	0.029	0.0014	0.18	0.029	0.00041	7e-06	0.0014	11	0.39
1955	0.0076	0	0.34	0	0.0036	0.0076	0.62	0	0	0	1.8e-06	0	0	0.0076	0	0	0.0076	0	0.0036	0	6	0.87
1956	4.7e-05	0.00045	0	0	0	4.7e-05	0	0.38	0	0	0	0.31	0.31	4.7e-05	0.00045	0.0031	4.7e-05	0	0	0.00045	7	0.47
1957	0.042	0.016	0	0	0	0.042	0	0.43	0	0	0	0.0034	0.35	0.042	0.016	2.5e-06	0.042	0	0	0.016	7	0.47
1958	0	7.1e-06	0	0	0	0	0.008	0.015	0	0	0	0.68	0.012	0	7.1e-06	0.28	0	0	0	7.1e-06	11	0.39
1959	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.39
1960	0.25	0	0	0	8.4e-06	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	8.4e-06	0	0	0.61
1961	0.25	0	0.00075	0	0.0012	0.25	5.4e-06	0	0	0	7.6e-06	0	0	0.25	0	0	0.25	0	0.0012	0	0	0.61
1962	0.19	0.0051	0	0	0	0.19	0.00024	0.092	0	0	0	0.068	0.074	0.19	0.0051	0.0083	0.19	0	0	0.0051	0	0.61
1963	0.00036	0.00084	0	0	0	0.00036	2.3e-06	0.26	0	0	0	0.5	0.21	0.00036	0.00084	0.025	0.00036	0	0	0.00084	11	0.39
1964	0.24	0.0011	0.0048	0	0.001	0.24	0.0019	0.0053	0	0	4.2e-06	0.00056	0.0042	0.24	0.0011	2.1e-05	0.24	0	0.001	0.0011	0	0.61
1965	0.24	0.0016	0.0017	0	0.00059	0.24	0.00039	0.011	0	0	3.2e-06	0.0018	0.0091	0.24	0.0016	8.2e-05	0.24	0	0.00059	0.0016	0	0.61
1966	0.15	0.0053	5.1e-06	0	3e-05	0.15	0	0.16	0	0	0	0.1	0.13	0.15	0.0053	0.0076	0.15	0	3e-05	0.0053	7	0.47
1967	0.24	0.0027	0	0	0	0.24	4.3e-06	0.02	0	0	0	0.0053	0.016	0.24	0.0027	0.00039	0.24	0	0	0.0027	0	0.61
1968	0.038	0.0042	0	0	1.2e-06	0.038	0	0.29	0	0	0	0.3	0.23	0.038	0.0042	0.021	0.038	0	1.2e-06	0.0042	11	0.39
1969	0.25	0.0016	5.9e-05	0	0.0002	0.25	0	0.0044	0	0	2.1e-06	4.3e-05	0.0035	0.25	0.0016	0	0.25	0	0.0002	0.0016	0	0.61
1970	0.25	0.00038	0.002	0	0.0012	0.25	9.9e-05	0.00023	0	0	5.3e-06	0	0.00019	0.25	0.00038	0	0.25	0	0.0012	0.00038	0	0.61
1971	0.16	0.0068	0	0	1.5e-05	0.16	0	0.17	0	0	0	0.045	0.14	0.16	0.0068	0.0015	0.16	0	1.5e-05	0.0068	7	0.47
1972	0.25	0.0016	0.00032	0	0.00035	0.25	1.5e-05	0.0069	0	0	2.6e-06	0.00027	0.0055	0.25	0.0016	3.9e-06	0.25	0	0.00035	0.0016	0	0.61
1973	0.0033	0.00052	0	0	0	0.0033	0	0.083	0	0	0	0.63	0.067	0.0033	0.00052	0.21	0.0033	0	0	0.00052	11	0.39
1974	0	0	0	0	0	0	0	0.0027	0	0	0	0.5	0.0021	0	0	0.5	0	0	0	0	15	0.35
1975	0.21	0.0057	2.3e-06	0	3.2e-05	0.21	0	0.08	0	0	0	0.0085	0.064	0.21	0.0057	0.00016	0.21	0	3.2e-05	0.0057	0	0.61
1976	0.025	0.0017	0	0	3.4e-06	0.025	0	0.13	0	0	0	0.52	0.11	0.025	0.0017	0.14	0.025	0	3.4e-06	0.0017	11	0.39
1977	0.25	0	0.00063	0	0.00036	0.25	0.0087	0	0	0	3.5e-06	0	0	0.25	0	0	0.25	0	0.00036	0	0	0.61
1978	0.23	0	0.042	0	0.0057	0.23	0.012	0	0	0	1.5e-05	0	0	0.23	0	0	0.23	0	0.0057	0	0	0.61
1979	0.23	0.0024	0.00037	0	0.00029	0.23	3.5e-05	0.025	0	0	2.2e-06	0.006	0.02	0.23	0.0024	0.00032	0.23	0	0.00029	0.0024	0	0.61
1980	0.22	0.0088	0	0	0	0.22	0	0.055	0	0	0	0.00098	0.044	0.22	0.0088	4.8e-06	0.22	0	0	0.0088	0	0.61
1981	0.25	0	0.00015	0	0.00043	0.25	1.1e-06	0	0	0	4.3e-06	0	0	0.25	0	0	0.25	0	0.00043	0	0	0.61
1982	0.24	0.0018	0.00038	0	0.00037	0.24	1.6e-05	0.012	0	0	2.6e-06	0.0017	0.0099	0.24	0.0018	6.7e-05	0.24	0	0.00037	0.0018	0	0.61
1983	0.075	0.0054	0	0	0	0.075	0.00084	0.21	0	0	0	0.27	0.17	0.075	0.0054	0.038	0.075	0	0	0.0054	11	0.39
1984	0.23	0.0017	0.0068	0	0.00085	0.23	0.0076	0.025	0	0	3.3e-06	0.027	0.02	0.23	0.0017	0.0056	0.23	0.0001	0.00085	0.0017	0	0.61
1985	0.21	0.013	0	0	0	0.21	0	0.057	0	0	0	0.00018	0.046	0.21	0.013	0	0.21	0	0	0.013	0	0.61
1986	0.23	0	0	0.047	0	0.23	0	0	0.047	6.4e-05	0	0	0	0.23	0	0	0.23	0	0	0	0	0.61
1987	0.25	0.00028	0	0	5e-05	0.25	0	6.8e-06	0	0	1.7e-06	0	5.5e-06	0.25	0.00028	0	0.25	0	5e-05	0.00028	0	0.61
1988	0.24	0.0045	0	0	0	0.24	0	0.025	0	0	0	0.0011	0.02	0.24	0.0045	1.5e-05	0.24	0	0	0.0045	0	0.61
1989	0.24	0.0015	0.0044	0	0.00083	0.24	0.0026	0.014	0	0	3.6e-06	0.0054	0.012	0.24	0.0015	0.00051	0.24	0	0.00083	0.0015	0	0.61
1990	0.25	0.0014	0.00013	0	0.00027	0.25	2.2e-06	0.0041	0	0	2.4e-06	5.2e-05	0.0033	0.25	0.0014	0	0.25	0	0.00027	0.0014	0	0.61
1991	0.21	0.0096	0	0	0	0.21	0	0.07	0	0	0	0.0014	0.057	0.21	0.0096	6.3e-06	0.21	0	0	0.0096	0	0.61
1992	0.25	0.0018	0	0	0	0.25	0	0.0026	0	0	0	8.5e-06	0.0021	0.25	0.0018	0	0.25	0	0	0.0018	0	0.61
1993	0.19	0.011	0	0	0	0.19	0	0.12	0	0	0	0.0039	0.093	0.19	0.011	2.5e-05	0.19	0	0	0.011	0	0.61
1994	0.24	0.0035	0	0	0	0.24	0	0.011	0	0	0	0.00015	0.0092	0.24	0.0035	0	0.24	0	0	0.0035	0	0.61
