SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0
1775	0.49	0.0023	0	0.49	0.0011	0.0011	0.0023	1.8e-05	5.5e-06	0	0.0022	0	0.0017	0.00084	0	8.4e-06	0	0.61
1776	0.44	0.0084	0	0.44	0.00027	0.00027	0.0085	1.7e-06	0.0032	9.3e-05	0.054	0	0.041	0.0001	0	3.7e-06	0	0.61
1777	0.02	0.0052	0	0.02	0	0	0.0053	0	0.29	0.026	0.36	0	0.27	0	0	0	10	0.47
1778	1.2e-06	6e-05	0	1.2e-06	0	0	6.1e-05	0	0.69	0.036	0.15	0	0.12	0	0	0	8	0.39
1779	0.5	0.0023	0	0.5	0.00081	0.00081	0.0023	3.6e-06	2.5e-06	0	0.0018	0	0.0014	0.00037	0	7.6e-06	0	0.61
1780	0.49	0.0035	0	0.49	0.0012	0.0012	0.0036	0.00023	0.00026	5.3e-06	0.01	0	0.0075	0.0023	0	8.1e-06	0	0.61
1781	0.46	0.0082	0	0.46	0.00021	0.00021	0.0084	0	0.00095	1.3e-05	0.038	0	0.029	4.4e-05	0	3.5e-06	0	0.61
1782	0.48	0.008	0	0.48	9.3e-05	9.3e-05	0.0081	0	3.5e-05	0	0.016	0	0.012	3e-06	0	2.7e-06	0	0.61
1783	0.45	0.013	0	0.45	4e-05	4e-05	0.013	0	0.00019	0	0.045	0	0.034	0	0	1.7e-06	0	0.61
1784	0.48	0.00036	0	0.48	0.0065	0.0065	0.00037	0.0012	0	0	3.9e-05	0	3e-05	0.021	0	2.2e-05	0	0.61
1785	0.0024	0.00053	0	0.0024	0	0	0.00054	0	0.53	0.33	0.073	0.0068	0.055	0	0	0	8	0.39
1786	0.32	0.011	0	0.32	0.00011	0.00011	0.012	0	0.041	0.0029	0.17	0	0.13	3.1e-05	0	2e-06	0	0.61
1787	0.47	0.0053	0	0.47	0.00066	0.00066	0.0054	3.5e-05	0.00094	2.5e-05	0.022	0	0.017	0.00066	0	5.9e-06	0	0.61
1788	0.49	0.0036	0	0.49	0.0011	0.0011	0.0036	0.00012	0.00019	3.2e-06	0.0093	0	0.007	0.0016	0	7.8e-06	0	0.61
1789	0.47	0.00014	0	0.47	0.012	0.012	0.00014	0.0015	0	0	3.8e-06	0	2.8e-06	0.039	0	3.1e-05	0	0.61
1790	0.45	0.0056	0	0.45	0	0	0.0057	3.7e-05	0.019	0.0018	0.044	0	0.033	0	0	0	0	0.61
1791	0.18	0.0078	0	0.18	0	0	0.008	0.0016	0.25	0.04	0.19	0	0.14	1.5e-06	0	0	8	0.39
1792	0.079	0.0054	0	0.079	0	0	0.0055	0.0044	0.41	0.08	0.19	0	0.14	4.9e-06	0	0	8	0.39
1793	0.5	0.00037	0	0.5	0	0	0.00038	0	0	0	2.8e-06	0	2.1e-06	0	0	0	0	0.61
1794	0.49	0.0044	0	0.49	0	0	0.0045	0	0	0	0.0022	0	0.0016	0	0	0	0	0.61
1795	0.33	0.011	0	0.33	0	0	0.012	5e-06	0.052	0.0029	0.15	0	0.11	0	0	0	0	0.61
1796	0.49	0.003	0	0.49	0	0	0.003	0	0.0019	0.00011	0.011	0	0.0086	0	0	0	0	0.61
1797	0.31	0.0093	0	0.31	0	0	0.0095	0.00014	0.098	0.01	0.14	0	0.11	0	0	0	0	0.61
1798	0	0	0	0	0	0	0	0.69	0.029	0.28	0	0	0	9.4e-06	0	0	7	0.87
1799	0.48	0.009	0	0.48	0	0	0.0092	0	0	0	0.0072	0	0.0054	0	0	0	0	0.61
1800	0.5	0	0	0.5	1e-05	1e-05	0	0	0	0	0	0	0	0	0	0	0	0.61
1801	0.49	0.0023	0	0.49	0	0	0.0024	0	0.00026	6.5e-06	0.0051	0	0.0038	0	0	0	0	0.61
1802	0.44	0.015	0	0.44	0	0	0.015	0	0.00037	0	0.051	0	0.039	0	0	0	0	0.61
1803	0.43	0.0064	0	0.43	0	0	0.0065	3.2e-05	0.024	0.0022	0.056	0	0.042	0	0	0	0	0.61
1804	0.018	0.011	0	0.018	0	0	0.011	0	0.063	0.00051	0.5	0	0.38	0	0	0	10	0.47
1805	0.29	0.008	0	0.29	0	0	0.0082	0.0011	0.15	0.023	0.14	0	0.1	2e-06	0	0	0	0.61
1806	0.041	0.0078	0	0.041	0	0	0.008	8.6e-06	0.27	0.015	0.35	0	0.27	0	0	0	10	0.47
1807	0	0	0	0	0	0	0	0.049	0.51	0.44	0.0026	0	0.002	1.1e-06	0	0	8	0.39
1808	0.47	0.0045	0	0.47	0	0	0.0046	0	0.0037	0.00019	0.022	0	0.017	0	0	0	0	0.61
1809	0.044	0.0043	0	0.044	0	0	0.0044	0.0031	0.47	0.086	0.2	0	0.15	1.2e-06	0	0	8	0.39
1810	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1811	0	0	0	0	0.012	0.012	0	0	0	0	0	0.099	0	0.00035	0.88	7.6e-05	14	0.043
1812	0.5	0.0012	0	0.5	0	0	0.0012	0	2.5e-05	0	0.0013	0	0.00095	0	0	0	0	0.61
1813	0.18	0.0083	0	0.18	0	0	0.0085	0.00091	0.24	0.035	0.2	0	0.15	0	0	0	8	0.39
1814	0.46	0.006	0	0.46	0	0	0.0062	1.4e-06	0.0085	0.00046	0.039	0	0.029	0	0	0	0	0.61
1815	0.042	0.0053	0	0.042	0	0	0.0054	0.00049	0.42	0.052	0.25	0	0.19	0	0	0	8	0.39
1816	0.5	0	0	0.5	0.0016	0.0016	0	0.00026	0	0	0	0	0	0.0034	0	9.3e-06	0	0.61
1817	0.5	0	0	0.5	0.0013	0.0013	0	0.00031	0	0	0	0	0	0.003	0	8.3e-06	0	0.61
1818	0.5	0	0	0.5	0.00046	0.00046	0	0	0	0	0	0	0	2.6e-05	0	6.6e-06	0	0.61
1819	0.5	0	0	0.5	0.00021	0.00021	0	0	0	0	0	0	0	2.4e-05	0	3.7e-06	0	0.61
1820	0.023	0.004	0	0.023	0	0	0.0041	0.00049	0.47	0.06	0.24	0	0.18	0	0	0	8	0.39
1821	0.5	0	0	0.5	0.0017	0.0017	0	0.00015	0	0	0	0	0	0.003	0	9.9e-06	0	0.61
1822	0.5	0	0	0.5	0.0003	0.0003	0	0	0	0	0	0	0	8.4e-05	0	4.2e-06	0	0.61
1823	0.5	0	0	0.5	5e-05	5e-05	0	0	0	0	0	0	0	1.6e-06	0	1.8e-06	0	0.61
1824	0.5	0	0	0.5	0.00023	0.00023	0	0	0	0	0	0	0	3.3e-05	0	3.9e-06	0	0.61
1825	0.00083	0.003	0	0.00083	0	0	0.0031	0	0.11	0.00073	0.5	0	0.38	0	0	0	10	0.47
1826	1.2e-05	9.8e-05	0	1.2e-05	0	0	9.9e-05	2.4e-05	0.77	0.077	0.088	0	0.066	0	0	0	8	0.39
1827	0.5	0	0	0.5	5.4e-05	5.4e-05	0	0	0	0	0	0	0	2e-06	0	1.9e-06	0	0.61
1828	0.4	0.0083	0	0.4	0	0	0.0085	1.4e-05	0.033	0.0024	0.085	0	0.064	0	0	0	0	0.61
1829	0	0	0	0	0.0035	0.0035	0	0	0	0	0	0.017	0	5.4e-05	0.98	8.4e-05	14	0.043
1830	0	0	0	0	0.038	0.038	0	0	0	0	0	0.71	0	0.0027	0.21	1.8e-05	11	0.13
1831	0.39	0.023	0	0.39	0	0	0.023	0	0.00062	0	0.1	0	0.078	0	0	0	0	0.61
1832	0	0	0	0	0.019	0.019	0	0	0	0	0	0.097	0	0.00014	0.87	7.5e-05	14	0.043
1833	0	0	0	0	0.0059	0.0059	0	0	0	0	0	0.029	0	6.7e-05	0.96	8.3e-05	14	0.043
1834	0	0	0	0	0.00018	0.00018	0	0	0	0	0	3.2e-05	0	0	1	8.6e-05	14	0.043
1835	0	0	0	0	0.016	0.016	0	0	0	0	0	0.2	0	0.001	0.77	6.7e-05	14	0.043
1836	0.5	0.0015	0	0.5	0	0	0.0015	0	9.1e-06	0	0.0013	0	0.00095	0	0	0	0	0.61
1837	0.49	0	0	0.49	0.0019	0.0019	0	0.001	0	0	0	0	0	0.0064	0	1e-05	0	0.61
1838	0.45	0	0.095	0.45	0	0	0	0	0	0	0	0	0	0	0.00025	0	0	0.61
1839	0.5	0.0015	0	0.5	0	0	0.0016	0	7.6e-06	0	0.0013	0	0.00096	0	0	0	0	0.61
1840	0.48	0.0044	0	0.48	0	0	0.0045	0	0.0017	5.5e-05	0.018	0	0.013	0	0	0	0	0.61
1841	0	0	0	0	0.023	0.023	0	4.4e-06	0	0	0	0.88	0	0.0069	0.063	5.4e-06	11	0.13
1842	0	0	0	0	0.00042	0.00042	0	0.0014	0	0	0	0.9	0	0.096	0	0	11	0.13
1843	0.49	0.0022	0	0.49	0	0	0.0023	0	8.8e-05	0	0.0037	0	0.0028	0	0	0	0	0.61
1844	0.48	0.0048	0	0.48	0	0	0.0049	0	0.0019	6e-05	0.02	0	0.015	0	0	0	0	0.61
1845	0.5	0	0	0.5	0.00035	0.00035	0	6.4e-06	0	0	0	0	0	0.00022	0	4.2e-06	0	0.61
1846	0.5	0.0032	0	0.5	0	0	0.0033	0	0	0	0.0011	0	0.0008	0	0	0	0	0.61
1847	0.49	0.0067	0	0.49	0	0	0.0068	0	2.3e-06	0	0.0054	0	0.0041	0	0	0	0	0.61
1848	3.3e-05	0.00011	0	3.3e-05	0	0	0.00011	0.00047	0.75	0.14	0.064	0	0.048	0	0	0	8	0.39
1849	0.42	0.0091	0	0.42	2.3e-05	2.3e-05	0.0093	0	0.004	4.2e-05	0.074	0	0.056	0	0	0	0	0.61
1850	0.19	0.0038	0	0.19	5.9e-05	5.9e-05	0.0039	6.9e-06	0.32	0.097	0.11	0.00054	0.083	6e-05	0	0	8	0.39
1851	0.24	4.3e-05	0	0.24	0.0077	0.0077	4.4e-05	0.27	0	0	3.5e-06	0	2.6e-06	0.23	0	1.1e-05	7	0.87
1852	0.15	1.2e-05	0	0.15	0.009	0.009	1.2e-05	0.35	0	0	0	0	0	0.34	0	9.9e-06	7	0.87
1853	0.00012	0.00011	0	0.00012	0	0	0.00011	0	0.73	0.18	0.053	0	0.04	0	0	0	8	0.39
1854	5e-05	6.9e-06	0	5e-05	0	0	7.1e-06	0	0.05	0.057	0.0014	0.89	0.0011	0	0.00025	0	11	0.13
1855	0.45	1.1e-05	0	0.45	0.00086	0.00086	1.2e-05	0.076	0	0	7.7e-06	0	5.8e-06	0.018	0	4.5e-06	0	0.61
1856	0.49	0.0015	0	0.49	0.00089	0.00089	0.0015	0.00072	0.00023	5.3e-06	0.0041	0	0.0031	0.003	0	4.8e-06	0	0.61
1857	0.13	0.0079	0	0.13	3.5e-06	3.5e-06	0.008	0	0.21	0.014	0.28	0	0.21	0	0	0	10	0.47
1858	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0.0088	0	11	0.13
1859	0.45	1.4e-06	0	0.45	0.00056	0.00056	1.4e-06	0.078	0	0	0	0	0	0.013	0	4.1e-06	0	0.61
1860	0	0	0	0	0	0	0	0	0	0	0	0.73	0	0	0.27	0	11	0.13
1861	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.00091	0	2	0
1862	0.48	0.0048	0	0.48	0	0	0.0049	0	0.00029	2.8e-06	0.012	0	0.0093	0	0	0	0	0.61
1863	0.5	0.0024	0	0.5	0	0	0.0025	0	2.2e-06	0	0.0016	0	0.0012	0	0	0	0	0.61
1864	0	0	0	0	0.03	0.03	0	0	0	0	0	0.11	0	7.2e-05	0.83	7.2e-05	14	0.043
1865	0.48	0.0026	0	0.48	0.00061	0.00061	0.0026	0.00063	0.0044	0.00031	0.016	0	0.012	0.002	0	3.8e-06	0	0.61
1866	0.46	0.0043	0	0.46	0.00019	0.00019	0.0044	7.2e-06	0.0077	0.00036	0.035	0	0.026	0.00015	0	2.2e-06	0	0.61
1867	0.47	0.0006	0	0.47	0.0026	0.0026	0.00061	0.019	1.1e-05	0	0.00064	0	0.00048	0.026	0	8.1e-06	0	0.61
1868	0.091	0.027	0	0.091	0	0	0.027	0	0.0071	1.4e-05	0.43	0	0.32	0	0	0	10	0.47
1869	0.49	0.0035	0	0.49	0	0	0.0036	0	9.1e-05	0	0.0063	0	0.0048	0	0	0	0	0.61
1870	0.47	0.00096	0	0.47	0.002	0.002	0.00098	0.021	0.00015	5e-06	0.0022	0	0.0016	0.021	0	6.8e-06	0	0.61
1871	0.5	0.0019	0	0.5	0.00023	0.00023	0.0019	0	1.2e-05	0	0.0025	0	0.0019	6.7e-05	0	2.8e-06	0	0.61
1872	0.5	0.0012	0	0.5	0.00075	0.00075	0.0012	0.0001	1.8e-05	0	0.0016	0	0.0012	0.0013	0	4.8e-06	0	0.61
1873	0.48	0.00029	0	0.48	0.0034	0.0034	0.0003	0.0066	0	0	8.6e-05	0	6.5e-05	0.024	0	1e-05	0	0.61
1874	0.5	0.00062	0	0.5	0.0009	0.0009	0.00063	3e-05	0	0	0.00025	0	0.00019	0.001	0	5.7e-06	0	0.61
1875	6.3e-06	7.1e-06	0	6.3e-06	0	0	7.3e-06	0	0.5	0.48	0.0065	2.4e-05	0.0049	0	0	0	8	0.39
1876	0.5	0.00058	0	0.5	0.0012	0.0012	0.0006	0.00011	0	0	0.00026	0	0.0002	0.0021	0	6.3e-06	0	0.61
1877	0.48	0.0048	0	0.48	4.9e-05	4.9e-05	0.0049	0	0.00011	0	0.013	0	0.01	2.4e-06	0	1.3e-06	0	0.61
1878	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0.011	0	2	0
1879	0.5	0.00093	0	0.5	0.00058	0.00058	0.00095	9.4e-06	0	0	0.00061	0	0.00046	0.00044	0	4.5e-06	0	0.61
1880	0	0	0.97	0	0	0	0	0	0	0	0	5.5e-05	0	0	0.032	0	2	0
1881	0.5	0.0016	0	0.5	0.00037	0.00037	0.0016	4.7e-06	1.5e-05	0	0.0021	0	0.0016	0.00023	0	3.5e-06	0	0.61
1882	0.46	0.0048	0	0.46	0.00014	0.00014	0.0049	1.3e-06	0.0053	0.00017	0.036	0	0.027	5.8e-05	0	1.9e-06	0	0.61
1883	0.46	0.0037	0	0.46	0.0003	0.0003	0.0038	5.2e-05	0.0091	0.0006	0.03	0	0.023	0.00044	0	2.7e-06	0	0.61
1884	0.5	0	0	0.5	0.001	0.001	0	0.00034	0	0	0	0	0	0.0022	0	7.2e-06	0	0.61
1885	0.48	0.0021	0	0.48	0.00087	0.00087	0.0022	0.0025	0.0033	0.00025	0.012	0	0.0089	0.0046	0	4.5e-06	0	0.61
1886	0.48	0.0062	0	0.48	2.3e-05	2.3e-05	0.0063	0	6.5e-05	0	0.016	0	0.012	0	0	0	0	0.61
1887	0.37	0.011	0	0.37	1.4e-05	1.4e-05	0.011	0	0.01	0.00014	0.12	0	0.094	0	0	0	0	0.61
1888	0.47	0.0037	0	0.47	0.00029	0.00029	0.0038	4e-05	0.0078	0.00046	0.029	0	0.022	0.00039	0	2.6e-06	0	0.61
1889	0.43	0.0068	0	0.43	6.2e-05	6.2e-05	0.0069	0	0.01	0.00029	0.066	0	0.049	1.1e-05	0	1.3e-06	0	0.61
1890	0.45	0.00043	0	0.45	0.0034	0.0034	0.00044	0.039	3.4e-06	0	0.00033	0	0.00025	0.045	0	9.1e-06	0	0.61
1891	0.46	0.0099	0	0.46	8.7e-06	8.7e-06	0.01	0	0.00013	0	0.033	0	0.025	0	0	0	0	0.61
1892	0.49	0.00037	0	0.49	0.0022	0.0022	0.00038	0.00083	0	0	0.00011	0	8.3e-05	0.0074	0	8.5e-06	0	0.61
1893	0.44	0.013	0	0.44	4.6e-06	4.6e-06	0.013	0	0.00024	0	0.056	0	0.042	0	0	0	0	0.61
1894	0.46	0.0011	0	0.46	0.0019	0.0019	0.0011	0.043	0.0008	5.7e-05	0.004	0	0.003	0.026	0	6e-06	0	0.61
1895	0.49	0.0018	0	0.49	0.00035	0.00035	0.0018	5.9e-06	3.7e-05	0	0.0032	0	0.0024	0.00024	0	3.3e-06	0	0.61
1896	0.49	0.00051	0	0.49	0.0023	0.0023	0.00052	0.0043	0	0	0.00032	0	0.00024	0.014	0	8.2e-06	0	0.61
1897	0.47	0.00082	0	0.47	0.0022	0.0022	0.00084	0.02	6.3e-05	0	0.0014	0	0.0011	0.023	0	7.2e-06	0	0.61
1898	0.49	0.0021	0	0.49	0.00044	0.00044	0.0021	3.6e-05	0.00024	3.8e-06	0.006	0	0.0045	0.00055	0	3.5e-06	0	0.61
1899	0.069	7.4e-06	0	0.069	0.0043	0.0043	7.5e-06	0.6	0	0	0	0	0	0.26	0	4.4e-06	7	0.87
1900	0.5	0.00068	0	0.5	0.0011	0.0011	0.0007	0.00015	0	0	0.00041	0	0.00031	0.0022	0	6e-06	0	0.61
1901	0.5	0	0	0.5	0.00034	0.00034	0	0.0032	0	0	0	0	0	0.00029	0	4.2e-06	0	0.61
1902	0.49	0	0	0.49	0.00094	0.00094	0	0.019	0	0	0	0	0	0.0056	0	6.2e-06	0	0.61
1903	0.49	0.0036	0	0.49	1.3e-05	1.3e-05	0.0037	0	0	0	0.0018	0	0.0014	0	0	0	0	0.61
1904	0.5	0	0	0.5	0.001	0.001	0	0.00043	0	0	0	0	0	0.0022	0	7.1e-06	0	0.61
1905	0.45	0.0024	0	0.45	0.00094	0.00094	0.0024	0.01	0.022	0.0044	0.023	6.7e-05	0.017	0.0081	0	4.2e-06	0	0.61
1906	0.48	0.0021	0	0.48	0.00091	0.00091	0.0021	0.003	0.0034	0.00027	0.012	0	0.0088	0.0051	0	4.5e-06	0	0.61
1907	0.48	0.0023	0	0.48	0.00086	0.00086	0.0023	0.0033	0.0064	0.00066	0.015	0	0.012	0.0051	0	4.3e-06	0	0.61
1908	0.49	0.0025	0	0.49	0.00017	0.00017	0.0025	0	3.3e-05	0	0.0045	0	0.0034	3.7e-05	0	2.4e-06	0	0.61
1909	0.49	0	0	0.49	0.00096	0.00096	0	0.0054	0	0	0	0	0	0.0032	0	6.6e-06	0	0.61
1910	0.25	0.015	0	0.25	2.5e-06	2.5e-06	0.016	0	0.019	0.00017	0.25	0	0.19	0	0	0	0	0.61
1911	0.5	0.0017	0	0.5	0.00012	0.00012	0.0017	0	0	0	0.0011	0	0.00079	9.2e-06	0	2.3e-06	0	0.61
1912	0.49	0.0012	0	0.49	0.0013	0.0013	0.0013	0.0028	0.00017	4.3e-06	0.003	0	0.0022	0.0068	0	5.7e-06	0	0.61
1913	0.00013	9.2e-05	0	0.00013	0	0	9.4e-05	0	0.69	0.24	0.039	0	0.029	0	0	0	8	0.39
1914	0.037	0.013	0	0.037	0	0	0.013	0	0.025	8.1e-05	0.5	0	0.38	0	0	0	10	0.47
1915	0.5	0.00027	0	0.5	0.002	0.002	0.00027	0.00016	0	0	3.8e-05	0	2.9e-05	0.0039	0	8.7e-06	0	0.61
1916	0.38	0.0061	0	0.38	9.4e-05	9.4e-05	0.0062	1.7e-06	0.057	0.0051	0.093	0	0.07	4.7e-05	0	1.4e-06	0	0.61
1917	0.48	0.0032	0	0.48	0.00036	0.00036	0.0032	6.2e-05	0.004	0.0002	0.02	0	0.015	0.00055	0	3e-06	0	0.61
1918	0.49	0.00052	0	0.49	0.0017	0.0017	0.00053	0.0006	0	0	0.00025	0	0.00019	0.0052	0	7.3e-06	0	0.61
1919	0.37	0.01	0	0.37	1.8e-05	1.8e-05	0.01	0	0.016	0.0003	0.13	0	0.097	0	0	0	0	0.61
1920	0.41	0.011	0	0.41	1.3e-05	1.3e-05	0.011	0	0.0035	2.5e-05	0.091	0	0.068	0	0	0	0	0.61
1921	0.5	0.00054	0	0.5	0.0011	0.0011	0.00055	6.7e-05	0	0	0.0002	0	0.00015	0.0017	0	6.3e-06	0	0.61
1922	0.0033	0.00042	0	0.0033	0	0	0.00043	0	0.62	0.27	0.056	2.4e-05	0.042	0	0	0	8	0.39
1923	0.49	0.0015	0	0.49	0.0013	0.0013	0.0015	0.0052	0.00064	3e-05	0.0051	0	0.0038	0.0084	0	5.5e-06	0	0.61
1924	0.48	0.0031	0	0.48	0.00037	0.00037	0.0031	7.2e-05	0.0036	0.00017	0.019	0	0.014	0.0006	0	3e-06	0	0.61
1925	0.37	0.006	0	0.37	9.5e-05	9.5e-05	0.0061	2.3e-06	0.074	0.0078	0.099	0	0.074	5.3e-05	0	1.3e-06	0	0.61
1926	0.45	0.00077	0	0.45	0.0025	0.0025	0.00079	0.051	0.0001	3.3e-06	0.0015	0	0.0012	0.036	0	7.3e-06	0	0.61
1927	0.24	0.014	0	0.24	2.6e-06	2.6e-06	0.015	0	0.029	0.00035	0.27	0	0.2	0	0	0	10	0.47
1928	0.5	0.0014	0	0.5	0.00022	0.00022	0.0014	0	0	0	0.00087	0	0.00065	3.9e-05	0	2.9e-06	0	0.61
1929	0.41	0.0031	0	0.41	0.00057	0.00057	0.0032	0.003	0.067	0.018	0.042	0.0026	0.032	0.0035	4.7e-06	3.2e-06	0	0.61
1930	0.5	0.00081	0	0.5	0	0	0.00083	0	0	0	0.00016	0	0.00012	0	0	0	0	0.61
1931	0.5	0.00026	0	0.5	2e-06	2e-06	0.00027	0	0	0	5.7e-05	0	4.3e-05	0	0	0	0	0.61
1932	0.5	0.00049	0	0.5	0	0	0.0005	0	0	0	0.00016	0	0.00012	0	0	0	0	0.61
1933	0	0	0	0	0	0	0	0.00023	0.36	0.64	0	0	0	0	0	0	9	0.35
1934	0	0	0	0	0	0	0	0.00015	0.25	0.75	0	0	0	0	0	0	9	0.35
1935	0.48	0	0.05	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1936	0	0	0	0	0	0	0	0.031	0.048	0.92	0	0	0	0	0	0	9	0.35
1937	0	0	0	0	0	0	0	0.044	0.46	0.49	0.00082	0	0.00061	0	0	0	9	0.35
1938	0.49	0.0026	0	0.49	9.6e-05	9.6e-05	0.0027	0	2.7e-05	0	0.0043	0	0.0032	5.2e-06	0	2e-06	0	0.61
1939	0.17	0.018	0	0.17	0	0	0.018	0	0.046	0.00079	0.33	0	0.25	0	0	0	10	0.47
1940	0.031	0.0081	0	0.031	0	0	0.0083	1.1e-06	0.22	0.0081	0.4	0	0.3	0	0	0	10	0.47
1941	0.43	0.0042	0	0.43	0.00028	0.00028	0.0043	8.8e-05	0.032	0.0037	0.049	0	0.037	0.0005	0	2.4e-06	0	0.61
1942	0.45	0.0083	0	0.45	0	0	0.0084	0	0.0048	0.00012	0.049	0	0.037	0	0	0	0	0.61
1943	0.5	0.0023	0	0.5	0	0	0.0023	0	0	0	0.0014	0	0.0011	0	0	0	0	0.61
1944	0.41	0.0039	0	0.41	0.00033	0.00033	0.004	0.00028	0.057	0.01	0.053	0	0.04	0.0009	0	2.5e-06	0	0.61
1945	0.33	0.0039	0	0.33	0.00022	0.00022	0.004	0.00021	0.16	0.045	0.076	0.001	0.057	0.0006	0	1.8e-06	0	0.61
1946	0.43	0.0054	0	0.43	0.00014	0.00014	0.0055	3.8e-06	0.022	0.0014	0.061	0	0.046	8.4e-05	0	1.7e-06	0	0.61
1947	0	0	0.92	0	0	0	0	0	0	0	0	0.0011	0	0	0.081	0	2	0
1948	0.36	0.0038	0	0.36	0.0003	0.0003	0.0039	0.00039	0.12	0.031	0.066	0.00048	0.049	0.00093	0	2.2e-06	0	0.61
1949	0.49	0.0043	0	0.49	4.2e-05	4.2e-05	0.0044	0	2.5e-05	0	0.0082	0	0.0061	1.3e-06	0	1.3e-06	0	0.61
1950	0.48	0.0075	0	0.48	1.2e-05	1.2e-05	0.0077	0	3.7e-05	0	0.018	0	0.013	0	0	0	0	0.61
1951	0.49	0.0014	0	0.49	0.00072	0.00072	0.0015	0.00016	6.8e-05	0	0.0028	0	0.0021	0.0015	0	4.5e-06	0	0.61
1952	0.00024	2.8e-05	0	0.00024	0	0	2.9e-05	0	0.14	0.13	0.0049	0.72	0.0037	0	6.4e-05	0	11	0.13
1953	0.00013	0	0	0.00013	0	0	0	1	0	0	0	0	0	3.9e-05	0	0	7	0.87
1954	0.057	0.0021	0	0.057	7e-06	7e-06	0.0022	0	0.51	0.18	0.11	0.00041	0.08	2.5e-06	0	0	8	0.39
1955	0.015	0	0	0.015	0.0036	0.0036	0	0.62	0	0	0	0	0	0.34	0	2.1e-06	7	0.87
1956	9.5e-05	0.00067	0	9.5e-05	0	0	0.00069	0	0.31	0.0031	0.39	0	0.29	0	0	0	10	0.47
1957	0.084	0.023	0	0.084	0	0	0.024	0	0.0034	2.5e-06	0.45	0	0.34	0	0	0	10	0.47
1958	1.5e-06	1.1e-05	0	1.5e-06	0	0	1.1e-05	0.008	0.68	0.28	0.015	0	0.011	0	0	0	8	0.39
1959	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.39
1960	0.5	0	0	0.5	8.4e-06	8.4e-06	0	0	0	0	0	0	0	0	0	0	0	0.61
1961	0.5	0	0	0.5	0.0012	0.0012	0	5.4e-06	0	0	0	0	0	0.00075	0	9.1e-06	0	0.61
1962	0.37	0.0076	0	0.37	0	0	0.0078	0.00024	0.068	0.0083	0.095	0	0.071	0	0	0	0	0.61
1963	0.00071	0.0012	0	0.00071	0	0	0.0013	2.3e-06	0.5	0.025	0.27	0	0.2	0	0	0	8	0.39
1964	0.49	0.0016	0	0.49	0.001	0.001	0.0016	0.0019	0.00056	2.1e-05	0.0054	0	0.0041	0.0048	0	5e-06	0	0.61
1965	0.48	0.0024	0	0.48	0.0006	0.0006	0.0024	0.00039	0.0018	8.2e-05	0.012	0	0.0087	0.0017	0	3.8e-06	0	0.61
1966	0.29	0.0078	0	0.29	3e-05	3e-05	0.008	0	0.1	0.0076	0.16	0	0.12	5.1e-06	0	0	0	0.61
1967	0.47	0.004	0	0.47	0	0	0.004	4.3e-06	0.0053	0.00039	0.021	0	0.016	0	0	0	0	0.61
1968	0.077	0.0063	0	0.077	1.2e-06	1.2e-06	0.0064	0	0.3	0.021	0.3	0	0.22	0	0	0	8	0.39
1969	0.49	0.0024	0	0.49	0.0002	0.0002	0.0024	0	4.3e-05	0	0.0045	0	0.0034	5.9e-05	0	2.6e-06	0	0.61
1970	0.5	0.00056	0	0.5	0.0012	0.0012	0.00057	9.9e-05	0	0	0.00024	0	0.00018	0.002	0	6.3e-06	0	0.61
1971	0.31	0.01	0	0.31	1.5e-05	1.5e-05	0.01	0	0.045	0.0015	0.18	0	0.13	0	0	0	0	0.61
1972	0.49	0.0023	0	0.49	0.00035	0.00035	0.0024	1.5e-05	0.00027	3.9e-06	0.0071	0	0.0053	0.00032	0	3.2e-06	0	0.61
1973	0.0066	0.00077	0	0.0066	0	0	0.00078	0	0.63	0.21	0.085	0	0.064	0	0	0	8	0.39
1974	0	0	0	0	0	0	0	0	0.5	0.5	0.0027	0	0.0021	0	0	0	9	0.35
1975	0.41	0.0084	0	0.41	3.2e-05	3.2e-05	0.0086	0	0.0085	0.00016	0.083	0	0.062	2.3e-06	0	0	0	0.61
1976	0.05	0.0025	0	0.05	3.4e-06	3.4e-06	0.0025	0	0.52	0.14	0.13	0	0.1	0	0	0	8	0.39
1977	0.49	0	0	0.49	0.00036	0.00036	0	0.0087	0	0	0	0	0	0.00063	0	4.2e-06	0	0.61
1978	0.47	0	0	0.47	0.0057	0.0057	0	0.012	0	0	0	0	0	0.042	0	1.8e-05	0	0.61
1979	0.47	0.0036	0	0.47	0.00029	0.00029	0.0037	3.5e-05	0.006	0.00032	0.026	0	0.02	0.00037	0	2.7e-06	0	0.61
1980	0.44	0.013	0	0.44	0	0	0.013	0	0.00098	4.8e-06	0.057	0	0.043	0	0	0	0	0.61
1981	0.5	0	0	0.5	0.00043	0.00043	0	1.1e-06	0	0	0	0	0	0.00015	0	5.1e-06	0	0.61
