SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
843	0.031	0.15	0	0	0.5	0.16	0	0	0	0	0.15	0	4	0.47
844	0	0.5	9.5e-06	0	0	0	0.0029	0	0	0.0019	0.5	5.5e-05	1	0.61
845	0.015	0.42	0	0	0.1	0.05	0	0	0	0	0.42	0	1	0.61
846	0.011	0.48	0	0	0.027	0.0015	0	0	0	0	0.48	0	1	0.61
847	0.0096	0.49	0	0	0.0047	2.2e-06	0	0	0	0	0.49	0	1	0.61
848	0.013	0.35	0	0	0.12	0.16	3e-06	2.1e-06	0.0029	1.7e-06	0.35	0	1	0.61
849	0.054	0.15	0	0	0.62	0.024	0	0	0	0	0.15	0	4	0.47
850	0	0.49	1.6e-05	0	0	0	0.0081	0	0	0.014	0.49	0.0005	1	0.61
851	0.014	0.46	0	0	0.062	0.012	0	0	0	0	0.46	0	1	0.61
852	0.023	0.26	0	0	0.29	0.17	0	0	0	0	0.26	0	4	0.47
853	0.022	0.3	0	0	0.24	0.13	0	0	0	0	0.3	0	1	0.61
854	0.053	0.42	0	0	0.11	0.00015	0	0	0	0	0.42	0	1	0.61
855	0.041	0.37	0	0	0.22	0.0063	0	0	0	0	0.37	0	1	0.61
856	0.011	0.47	0	0	0.037	0.0053	0	0	0	0	0.47	0	1	0.61
857	5.6e-05	0.49	2.6e-05	0	0	0	0.014	0	0	0.00014	0.49	0	1	0.61
858	0.014	0.16	0	0	0.26	0.42	0	0	2.7e-06	0	0.16	0	5	0.39
859	0.0082	0.44	4.4e-06	0	0.062	0.039	0.0014	0	0	0.00095	0.44	2.9e-05	1	0.61
860	0.0021	0.5	4.7e-06	0	0.0004	0	0.0007	0	0	1.3e-06	0.5	0	1	0.61
861	0.0054	0.49	5.6e-06	0	0.017	0.0017	0.0018	0	0	0.00071	0.49	5.4e-06	1	0.61
862	0.0072	0.47	4.9e-06	0	0.036	0.0094	0.0015	0	0	0.00065	0.47	8.2e-06	1	0.61
863	0	0	0	0	0.0008	1	0	0	0.00049	0	0	0	5	0.39
864	0.0038	0.43	2e-05	0	0.0062	0.00023	0.014	0	0	0.095	0.43	0.022	1	0.61
865	0.0031	0.49	1.7e-05	0	0.0012	1.1e-06	0.0065	0	0	0.00081	0.49	0	1	0.61
866	0.026	0.21	1.5e-06	0	0.41	0.14	0.00015	0	0	1e-06	0.21	0	4	0.47
867	0	0.5	4.5e-06	0	0	0	0.00049	0	0	2.7e-06	0.5	0	1	0.61
868	0.013	0.43	0	0	0.088	0.049	0	0	0	0	0.43	0	1	0.61
869	0.01	0.46	1.2e-05	0	0.049	0.0087	0.0053	0	0	0.009	0.46	0.00063	1	0.61
870	0.018	0.27	0	0	0.22	0.21	0	0	0	0	0.27	0	1	0.61
871	0.011	0.48	9.3e-06	0	0.027	0.0006	0.0023	0	0	0.0002	0.48	0	1	0.61
872	0.0066	0.49	1.4e-05	0	0.0095	0.00012	0.005	0	0	0.0016	0.49	4.1e-06	1	0.61
873	0.0082	0.0053	0	0	0.63	0.35	0	0	0	0	0.0053	0	4	0.47
874	0.0048	0.48	1.9e-05	0	0.0067	0.00013	0.01	0	0	0.018	0.48	0.00055	1	0.61
875	0.013	0.44	1e-05	0	0.085	0.023	0.0036	0	0	0.0039	0.44	0.00018	1	0.61
876	0.019	0.18	1.7e-06	0	0.34	0.28	0.00025	0	1.7e-06	1.2e-05	0.18	0	4	0.47
877	0.0016	0.5	1.7e-05	0	0.00013	0	0.0047	0	0	4.2e-05	0.5	0	1	0.61
878	0.018	0.085	0	0	0.48	0.33	2.9e-05	0	0	0	0.085	0	4	0.47
879	0.013	0.44	0	0	0.074	0.034	0	0	0	0	0.44	0	1	0.61
880	0.026	0.37	0	0	0.19	0.037	0	0	0	0	0.37	0	1	0.61
881	0.043	0.35	1.6e-06	0	0.26	0.005	7.1e-05	0	0	0	0.35	0	1	0.61
882	0.016	0.11	0	0	0.39	0.38	7.9e-05	0	0	1.1e-06	0.11	0	4	0.47
883	0.026	0.34	3.3e-06	0	0.25	0.044	0.00043	0	0	6.9e-06	0.34	0	1	0.61
884	0.0046	0.5	1.2e-05	0	0.002	1.4e-06	0.0029	0	0	6.1e-05	0.5	0	1	0.61
885	0.012	0.48	7.7e-06	0	0.02	0.00017	0.0014	0	0	2.4e-05	0.48	0	1	0.61
886	0.021	0.45	5e-06	0	0.074	0.0017	0.00062	0	0	4.1e-06	0.45	0	1	0.61
887	0.0043	0.48	2e-05	0	0.0055	9.7e-05	0.011	0	0	0.025	0.48	0.00098	1	0.61
888	0.0073	0.5	0	0	0.0022	0	0	0	0	0	0.5	0	1	0.61
889	0.002	0.5	1.9e-05	0	0.00028	0	0.0063	0	0	0.00024	0.5	0	1	0.61
890	0.01	0.47	1.2e-05	0	0.038	0.0035	0.0044	0	0	0.0033	0.47	6e-05	1	0.61
891	0	0.5	0	0	0	0	3.9e-06	0	0	0	0.5	0	1	0.61
892	0.0045	0.49	1.4e-05	0	0.0024	3e-06	0.0039	0	0	0.0002	0.49	0	1	0.61
893	0.019	0.47	4.6e-06	0	0.036	0.00017	0.00043	0	0	0	0.47	0	1	0.61
894	0.0066	0.49	1.2e-05	0	0.0064	2.5e-05	0.003	0	0	0.00018	0.49	0	1	0.61
895	0.017	0.31	5e-06	0	0.21	0.15	0.0013	0	0.00019	0.0006	0.31	1.4e-05	1	0.61
896	0	0	0	0.99	0	0	0	0.012	2.5e-06	0	0	0	3	0
897	0.0062	0.017	0	0	0.32	0.64	3.6e-06	0	0	0	0.017	0	5	0.39
898	0	0	0.00026	0	0	0	1e-05	1	0	0	0	0	7	0.043
899	0.0044	0.5	4.6e-06	0	0.00021	0	0.0002	0	0	0	0.5	0	1	0.61
900	0	0	0	0.99	0	0	0	0.0077	0	0	0	0	3	0
901	0.0077	0.47	1.5e-05	0	0.024	0.0023	0.0076	0	0	0.019	0.47	0.0017	1	0.61
902	0.015	0.42	8.4e-06	0	0.11	0.03	0.0026	0	0	0.0015	0.42	2.9e-05	1	0.61
903	0.02	0.44	5.4e-06	0	0.087	0.0037	0.00081	0	0	1.3e-05	0.44	0	1	0.61
904	0	0	0	0.99	0	0	0	0.012	2.6e-06	0	0	0	3	0
905	0.0064	0.49	1.5e-05	0	0.011	0.00027	0.0066	0	0	0.0052	0.49	5.9e-05	1	0.61
906	0	0	0	1	0	0	0	0.0002	0	0	0	0	3	0
907	0	0	0	0.88	0	0	0	0.12	0.0035	0	0	0	3	0
908	0	0	0	0.99	0	0	0	0.006	0	0	0	0	3	0
909	0.027	0.45	3.4e-06	0	0.08	0.00071	0.00025	0	0	0	0.45	0	1	0.61
910	0	0	0	0.96	0	0	0	0.045	0.00015	0	0	0	3	0
911	0.021	0.42	5.6e-06	0	0.13	0.014	0.00099	0	0	4.8e-05	0.42	0	1	0.61
912	0	0	0	0	0	0	0	1	0	0	0	0	7	0.043
913	0.003	3.8e-06	0	0	1	0.001	0	0	0	0	3.8e-06	0	4	0.47
914	0	0	0	0.99	0	0	0	0.013	3e-06	0	0	0	3	0
915	0.016	0.34	0	0	0.15	0.15	0	0	4.4e-06	0.00034	0.34	0.0098	1	0.61
916	0.014	0.43	9.7e-06	0	0.087	0.023	0.0034	0	0	0.0032	0.43	0.00012	1	0.61
917	0.051	0.17	0	0	0.58	0.019	9.5e-06	0	0	0	0.17	0	4	0.47
918	0.021	0.034	0	0	0.72	0.19	1.1e-06	0	0	0	0.034	0	4	0.47
919	0.0046	0.016	0	0	0.24	0.72	5.7e-06	0	0.00051	0	0.016	0	5	0.39
920	0.0053	0.49	1.3e-05	0	0.0037	8.8e-06	0.0038	0	0	0.00026	0.49	0	1	0.61
921	0.03	0.45	2.7e-06	0	0.072	0.00027	0.00014	0	0	0	0.45	0	1	0.61
922	0	0	0	0.86	0	0	0	0.13	0.0052	0	0	0	3	0
923	0	0	0	1	0	0	0	0.0011	0	0	0	0	3	0
924	0	0	0	1	0	0	0	0.00029	0	0	0	0	3	0
925	0.011	0.49	6.6e-06	0	0.012	2.5e-05	0.00085	0	0	2.5e-06	0.49	0	1	0.61
926	0	0	0	1	0	0	0	6.4e-05	0	0	0	0	3	0
927	0.0035	0.47	2.2e-05	0	0.0036	4.5e-05	0.014	0	0	0.038	0.47	0.0018	1	0.61
928	0	0.038	0	0	0	0	0	0	0	0.012	0.038	0.91	11	0.96
929	0	0	0	0.95	0	0	0	0.046	0.00017	0	0	0	3	0
930	0.0095	0.01	0	0	0.65	0.32	0	0	0	0	0.01	0	4	0.47
931	0.0073	0.48	4.5e-06	0	0.031	0.0048	0.0012	0	0	0.00026	0.48	1.1e-06	1	0.61
932	0.0091	0.46	3.9e-06	0	0.057	0.018	0.00096	0	0	0.00021	0.46	1.1e-06	1	0.61
933	0	0.49	1.4e-05	0	0	0	0.0058	0	0	0.0075	0.49	0.00091	1	0.61
934	0.003	0.49	9e-06	0	0.006	0.0005	0.005	0	0	0.014	0.49	0.0013	1	0.61
935	0.00013	0.49	2.5e-05	0	1.3e-06	0	0.02	0	0	0.0046	0.49	0	1	0.61
936	0.013	0.42	2.5e-06	0	0.11	0.037	0.0004	0	0	1.7e-05	0.42	0	1	0.61
937	0.02	0.38	1.3e-06	0	0.19	0.033	0.00011	0	0	0	0.38	0	1	0.61
938	0	0	0.00013	0	0	0	0.0017	1	0.00036	0	0	0	7	0.043
939	0	0.5	1.3e-05	0	0	0	0.0045	0	0	0.0023	0.5	0.00025	1	0.61
940	0.0098	0.47	3.3e-06	0	0.045	0.0051	0.0006	0	0	2.9e-05	0.47	0	1	0.61
941	0.027	0.35	0	0	0.25	0.024	3.9e-05	0	0	0	0.35	0	1	0.61
942	0.0093	0.42	3.7e-06	0	0.086	0.07	0.001	0	0	0.00052	0.42	1.2e-05	1	0.61
943	0.00082	0.41	1.4e-05	0	0.00043	4.3e-06	0.013	0	0	0.13	0.41	0.028	1	0.61
944	0	0.5	9.4e-06	0	0	0	0.002	0	0	4.2e-05	0.5	5.4e-06	1	0.61
945	0	0.5	1e-05	0	0	0	0.0027	0	0	0.00016	0.5	0	1	0.61
946	0	0.0022	0	0	0	0	0.00061	0	0	0.15	0.0022	0.84	11	0.96
947	0.013	0.2	0	0	0.2	0.35	0	0	0.00042	0.0054	0.2	0.034	5	0.39
948	0.021	0.46	0	0	0.056	0.0011	0	0	0	0	0.46	3.1e-06	1	0.61
949	0.0089	0.48	0	0	0.029	0.0046	0	0	0	0	0.48	9.8e-05	1	0.61
950	0.0023	0.5	0	0	0.00094	3.8e-06	0	0	0	0	0.5	0	1	0.61
951	0.066	0.18	0	0	0.58	0.0049	0	0	0	0	0.18	2.7e-06	4	0.47
952	0	0	5.6e-06	0	0	0	0.042	0.042	0.91	0.0028	0	0	8	0.13
953	0	0	0.00012	0	0	0	0.061	0.94	0.0036	0	0	0	7	0.043
954	0	0	1.1e-05	0	0	0	0.39	0.085	0.53	0	0	0	8	0.13
955	0.0073	0.48	4e-06	0	0.025	0.0023	0.00083	0	0	3e-05	0.48	2.7e-05	1	0.61
956	0	0	0.00013	0	0	0	2.9e-06	1	0	0	0	0	7	0.043
957	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
958	0	0.5	1.1e-05	0	0	0	0.0029	0	0	0.00022	0.5	0	1	0.61
959	0.00026	6.9e-05	0	0	0.1	0.9	0	0	0	0	6.9e-05	0	5	0.39
960	0	0	1.3e-06	0	0	0	0.027	0.0099	0.96	0.0054	0	0	8	0.13
961	0	0	0	0	0	0	0	0.07	0.93	0	0	0	8	0.13
962	0.0047	0.49	0	0	0.0053	0.00011	0	0	0	0	0.49	0	1	0.61
963	0	0.5	5.2e-06	0	0	0	0.00073	0	0	1.5e-05	0.5	0	1	0.61
964	1.8e-06	0.5	0	0	0	0	7.7e-06	0	0	0	0.5	0	1	0.61
965	0.043	0.034	0	0	0.87	0.018	0	0	0	0	0.034	0	4	0.47
966	0.00064	0.5	0	0	2.5e-05	0	0	0	0	0	0.5	0	1	0.61
967	0	0	0	0	1.4e-05	0.99	0	0	0.01	0	0	0	5	0.39
968	0	0.5	4.4e-06	0	0	0	0.00021	0	0	0	0.5	0	1	0.61
969	0.018	0.22	0	0	0.26	0.29	0	0	0	0	0.22	0	5	0.39
970	0.0018	0.5	1e-05	0	5.7e-05	0	0.0011	0	0	0	0.5	0	1	0.61
971	0.0012	0.5	1.3e-05	0	2.3e-05	0	0.0018	0	0	0	0.5	0	1	0.61
972	0	0	0	0.9	0	0	0	0.093	0.0016	0	0	0	3	0
973	0.026	0.34	3.3e-06	0	0.25	0.044	0.00043	0	0	6.9e-06	0.34	0	1	0.61
974	0.019	0.43	6.1e-06	0	0.11	0.011	0.0012	0	0	6.9e-05	0.43	0	1	0.61
975	0.039	0.41	2e-06	0	0.14	0.0011	9.2e-05	0	0	0	0.41	0	1	0.61
976	0.0077	0.49	9.5e-06	0	0.007	1.8e-05	0.0019	0	0	3.2e-05	0.49	0	1	0.61
977	0	0	0	0	0	0.00015	5.5e-05	0	0.42	0.58	0	0.00058	9	0.83
978	0.0052	0.001	0	0	0.71	0.28	0	0	0	0	0.001	0	4	0.47
979	0.016	0.37	6.8e-06	0	0.16	0.088	0.002	0	2.7e-05	0.0014	0.37	4.5e-05	1	0.61
980	0.048	0.43	1.3e-06	0	0.084	5.4e-05	2.7e-05	0	0	0	0.43	0	1	0.61
981	0.013	0.062	0	0	0.41	0.45	2.6e-05	0	0	0	0.062	0	5	0.39
982	0	0	0	0	0	0	0	0.087	0.91	0	0	0	8	0.13
983	0.015	0.46	7.8e-06	0	0.067	0.0049	0.0018	0	0	0.0002	0.46	0	1	0.61
984	0	0	0	0	0	0	0	0.95	0.051	0	0	0	7	0.043
985	0.017	0.44	6.9e-06	0	0.094	0.0099	0.0015	0	0	0.00015	0.44	0	1	0.61
986	0	0	0	1	0	0	0	0.00027	0	0	0	0	3	0
987	0.14	0.32	0	0	0.22	9.2e-06	0	0	0	0	0.32	0	1	0.61
988	0	0	0	1	0	0	0	1.8e-05	0	0	0	0	3	0
989	0.13	0.11	0	0	0.66	0.00017	0	0	0	0	0.11	0	4	0.47
990	0.04	0.34	1.8e-06	0	0.28	0.0093	9.7e-05	0	0	0	0.34	0	1	0.61
991	0.0095	0.47	1.2e-05	0	0.031	0.0022	0.0048	0	0	0.0037	0.47	6.3e-05	1	0.61
992	0.0071	0.48	1.5e-05	0	0.016	0.00068	0.0067	0	0	0.0078	0.48	0.00018	1	0.61
993	0.0015	0.5	9.4e-06	0	2.4e-05	0	0.00085	0	0	0	0.5	0	1	0.61
994	0.00048	0.49	1.5e-05	0	3.2e-05	0	0.0079	0	0	0.0016	0.49	0	1	0.61
995	0.0027	0.49	9.1e-06	0	0.0044	0.00022	0.0048	0	0	0.0096	0.49	0.00046	1	0.61
996	0.016	0.29	0	0	0.19	0.21	0	0	4e-06	0	0.29	0	1	0.61
997	0.0021	0.5	4.5e-06	0	0.00034	0	0.00061	0	0	0	0.5	0	1	0.61
998	0	0.5	8.4e-06	0	0	0	0.0016	0	0	2e-05	0.5	7.1e-06	1	0.61
999	0	0.42	2.8e-05	0	0	0	0.025	0	0	0.12	0.42	0.0047	1	0.61
1000	0.011	0.48	2.7e-06	0	0.034	0.0012	0.00034	0	0	2.9e-06	0.48	0	1	0.61
1001	0.0034	0.5	0	0	0.0013	0	0	0	0	0	0.5	0	1	0.61
1002	0.0044	0.49	1.6e-05	0	0.0032	1.1e-05	0.0061	0	0	0.0014	0.49	1.3e-06	1	0.61
1003	0.092	0.14	0	0	0.63	0.0011	0	0	0	0	0.14	0	4	0.47
1004	0.021	0.27	3e-06	0	0.29	0.14	0.0005	0	0	3.1e-05	0.27	0	4	0.47
1005	0.011	0.49	5.5e-06	0	0.0065	2.8e-06	0.00049	0	0	0	0.49	0	1	0.61
1006	0.0048	0.5	1.1e-05	0	0.002	1.1e-06	0.0025	0	0	3.2e-05	0.5	0	1	0.61
1007	0.004	0.49	1.9e-05	0	0.0035	2.4e-05	0.0095	0	0	0.0083	0.49	6.3e-05	1	0.61
1008	0.015	0.44	8.2e-06	0	0.093	0.016	0.0023	0	0	0.00071	0.44	5.4e-06	1	0.61
1009	0.0036	0.49	1.6e-05	0	0.0016	1.7e-06	0.0053	0	0	0.00049	0.49	0	1	0.61
1010	0.0024	0.49	2e-05	0	0.0007	0	0.0089	0	0	0.0018	0.49	0	1	0.61
1011	0.0093	0.45	1.4e-05	0	0.045	0.01	0.007	0	0	0.025	0.45	0.0055	1	0.61
1012	0.018	0.45	6.2e-06	0	0.082	0.0045	0.0011	0	0	3.9e-05	0.45	0	1	0.61
1013	0.013	0.49	4e-06	0	0.0059	0	0.00023	0	0	0	0.49	0	1	0.61
1014	0.041	0.31	1.5e-06	0	0.33	0.013	7.8e-05	0	0	0	0.31	0	4	0.47
1015	0.0098	0.014	0	0	0.55	0.42	0	0	0	0	0.014	0	4	0.47
1016	0.01	0.47	1.2e-05	0	0.035	0.0025	0.0042	0	0	0.0025	0.47	3.1e-05	1	0.61
1017	0.014	0.051	0	0	0.48	0.41	1.2e-05	0	0	0	0.051	0	4	0.47
1018	0.022	0.41	5.1e-06	0	0.14	0.014	0.00082	0	0	2.6e-05	0.41	0	1	0.61
1019	0.006	0.5	6.7e-06	0	0.0013	0	0.00066	0	0	0	0.5	0	1	0.61
1020	0	0	0	0.96	0	0	0	0.039	9.6e-05	0	0	0	3	0
1021	0	0	0	1	0	0	0	4.8e-05	0	0	0	0	3	0
1022	0.014	0.47	7.7e-06	0	0.044	0.0014	0.0016	0	0	8.5e-05	0.47	0	1	0.61
1023	0.035	0.33	2.1e-06	0	0.29	0.02	0.00015	0	0	0	0.33	0	1	0.61
1024	0.0018	0.00024	0	0	0.44	0.56	0	0	0	0	0.00024	0	5	0.39
1025	0.004	0.49	1.8e-05	0	0.0031	1.5e-05	0.0081	0	0	0.0041	0.49	1.3e-05	1	0.61
1026	0.0068	0.48	1.6e-05	0	0.015	0.00059	0.0072	0	0	0.0092	0.48	0.00025	1	0.61
1027	0.00064	0.48	3.8e-05	0	3.7e-05	0	0.03	0	0	0.019	0.48	1.2e-05	1	0.61
1028	0.0084	0.46	1.5e-05	0	0.034	0.0057	0.0077	0	0	0.027	0.46	0.0051	1	0.61
1029	0	0	0	0	0	0	0	0	0	1	0	0	9	0.83
1030	0.0054	0.49	1.6e-05	0	0.007	9.4e-05	0.0072	0	0	0.005	0.49	3.7e-05	1	0.61
1031	0.021	0.11	0	0	0.5	0.26	3.7e-05	0	0	0	0.11	0	4	0.47
1032	0.016	0.49	4.1e-06	0	0.014	8.9e-06	0.00027	0	0	0	0.49	0	1	0.61
1033	0.026	0.45	3.5e-06	0	0.073	0.00062	0.00027	0	0	0	0.45	0	1	0.61
1034	0.014	0.41	9.1e-06	0	0.11	0.041	0.0032	0	2.7e-06	0.0035	0.41	0.00019	1	0.61
1035	0.007	0.0054	0	0	0.55	0.43	0	0	0	0	0.0054	0	4	0.47
1036	0.0019	0.49	2e-05	0	0.00029	0	0.008	0	0	0.00059	0.49	0	1	0.61
1037	0	0.5	1.1e-05	0	0	0	0.0037	0	0	0.0041	0.5	0.00024	1	0.61
1038	0	0	0	1	0	0	0	0.0012	0	0	0	0	3	0
1039	0.0068	0.48	1.5e-05	0	0.014	0.0005	0.0068	0	0	0.0073	0.48	0.00014	1	0.61
1040	0.0099	0.46	1.3e-05	0	0.041	0.0056	0.0055	0	0	0.0082	0.46	0.00044	1	0.61
1041	0.00048	0.23	2.2e-05	0	0.00011	0	0.027	0	0	0.43	0.23	0.081	9	0.83
1042	0.0084	0.49	6.7e-06	0	0.0044	1.9e-06	0.00077	0	0	0	0.49	0	1	0.61
1043	0.016	0.47	6.1e-06	0	0.042	0.00063	0.0009	0	0	9.3e-06	0.47	0	1	0.61
1044	0.0041	0.45	2e-05	0	0.0061	0.00017	0.014	0	0	0.062	0.45	0.0079	1	0.61
1045	0.013	0.48	7e-06	0	0.025	0.00022	0.0011	0	0	1.4e-05	0.48	0	1	0.61
1046	0.019	0.32	4.5e-06	0	0.23	0.11	0.00096	0	0	0.00017	0.32	0	1	0.61
1047	0.0043	0.48	1.9e-05	0	0.0053	8.3e-05	0.011	0	0	0.02	0.48	0.00058	1	0.61
1048	0.017	0.41	7e-06	0	0.13	0.028	0.0018	0	0	0.00042	0.41	2.4e-06	1	0.61
1049	0	0	0	1	0	0	0	0.0028	0	0	0	0	3	0
1050	0.00053	0.41	4e-05	0	4.2e-05	0	0.043	0	0	0.14	0.41	0.0011	1	0.61
1051	0	0	0	0.84	0	0	0	0.15	0.0076	0	0	0	3	0
1052	0.0064	0.0095	0	0	0.42	0.56	0	0	0	0	0.0095	0	5	0.39
1053	0.016	0.45	0	0	0.069	0.0076	0	0	0	0	0.45	0	1	0.61
1054	0.035	0.17	0	0	0.51	0.11	0	0	0	0	0.17	0	4	0.47
1055	0.0075	0.48	0	0	0.021	0.0031	0	0	0	0	0.48	0	1	0.61
1056	0	0.5	0	0	0	0	4.4e-06	0	0	0	0.5	0	1	0.61
1057	0	0.5	3.4e-06	0	0	0	0.00029	0	0	0	0.5	0	1	0.61
1058	9.6e-05	0.5	2.2e-06	0	5.6e-06	0	0.0002	0	0	2.4e-06	0.5	0	1	0.61
1059	0.0072	0.49	0	0	0.0081	7.8e-05	0	0	0	0	0.49	0	1	0.61
1060	0.0098	0.0031	0	0	0.77	0.22	0	0	0	0	0.0031	0	4	0.47
1061	0.012	0.48	0	0	0.031	0.0014	0	0	0	0	0.48	0	1	0.61
1062	0	0.5	5.1e-06	0	0	0	0.00069	0	0	1.1e-05	0.5	0	1	0.61
1063	8.8e-05	0.00035	1e-06	0	0.0053	0.064	0.0086	0.0078	0.73	0.17	0.00035	0.018	8	0.13
1064	0	0	0	0	0	0	0.013	1.4e-05	0.99	9.6e-05	0	0	8	0.13
1065	0	0.5	0	0	0	0	1.1e-05	0	0	0	0.5	0	1	0.61
1066	0.025	0.42	0	0	0.12	0.0074	0	0	0	0	0.42	0	1	0.61
1067	0	0.49	2.1e-05	0	0	0	0.012	0	0	0.017	0.49	0.0001	1	0.61
1068	0	0.5	3.7e-06	0	0	0	0.00027	0	0	0	0.5	0	1	0.61
1069	0.0045	0.0066	0	0	0.28	0.67	0	0	0	6e-06	0.0066	0.034	5	0.39
1070	0.0048	0.5	0	0	0.0034	1.8e-05	0	0	0	0	0.5	0	1	0.61
1071	0	0	1.8e-06	0	0	0	0.18	0.013	0.81	1.2e-06	0	0	8	0.13
1072	0.0011	0.46	1.4e-05	0	0.00062	5.9e-06	0.011	0	0	0.058	0.46	0.0051	1	0.61
1073	0.00062	0.4	1.5e-05	0	0.00022	0	0.016	0	0	0.16	0.4	0.025	1	0.61
1074	0	0	8.6e-06	0	0	0	0.058	0.065	0.88	0.0011	0	0	8	0.13
1075	0.023	0.31	0	0	0.24	0.11	0	0	0	0	0.31	0.0034	1	0.61
1076	0	0	0	0	0	0	0.0062	0.00012	0.97	0.021	0	1.2e-06	8	0.13
1077	0.00084	0.5	0	0	3.7e-05	0	0	0	0	0	0.5	0	1	0.61
1078	0.015	0.46	0	0	0.064	0.0083	0	0	0	0	0.46	0.00012	1	0.61
1079	0	0.5	1.7e-05	0	0	0	0.0072	0	0	0.0018	0.5	0	1	0.61
1080	0	0.5	2.7e-06	0	0	0	0.00016	0	0	0	0.5	0	1	0.61
1081	0.015	0.27	0	0	0.19	0.23	0	0	3.5e-05	0.0012	0.27	0.018	1	0.61
1082	0.027	0.33	0	0	0.24	0.062	0	0	0	0	0.33	0.0011	1	0.61
1083	0.015	0.48	0	0	0.034	0.00068	0	0	0	0	0.48	2.1e-06	1	0.61
1084	0.023	0.34	0	0	0.24	0.045	6.6e-05	0	0	0	0.34	0	1	0.61
1085	0.01	0.49	0	0	0.0057	4.9e-06	0	0	0	0	0.49	0	1	0.61
1086	0	0	0	0	3.8e-05	0.007	0.00092	5.7e-06	0.61	0.37	0	0.0062	8	0.13
1087	0.042	0.076	0	0	0.75	0.057	0	0	0	0	0.076	0.00018	4	0.47
1088	0	0	2.1e-05	0	1.3e-05	0.00059	0.03	0.16	0.78	0.028	0	0.00033	8	0.13
1089	0.01	0.48	0	0	0.023	0.0011	0	0	0	0	0.48	7.7e-06	1	0.61
1090	0.0058	0.49	0	0	0.0086	0.0003	0	0	0	0	0.49	2.2e-06	1	0.61
1091	0	0	0	0	0	4.1e-06	0.016	0.0045	0.96	0.021	0	9.9e-06	8	0.13
1092	0.00028	8.9e-05	0	0	0.072	0.84	0	0	0	0.0001	8.9e-05	0.089	5	0.39
1093	0.027	0.055	0	0	0.68	0.18	0	0	0	0	0.055	0.0017	4	0.47
1094	0.022	0.44	0	0	0.085	0.0045	0	0	0	0	0.44	2.7e-05	1	0.61
1095	8.4e-05	0	0	0	0.16	0.83	0	0	0	0	0	0.0098	5	0.39
1096	0	0	5.3e-06	0	0	0	0.072	0.04	0.89	0.00026	0	0	8	0.13
1097	0	0	0	0	0	0	0.0078	0.00034	0.97	0.025	0	3.7e-06	8	0.13
1098	0.012	0.47	0	0	0.048	0.0077	0	0	0	0	0.47	0.00015	1	0.61
1099	0	0	0	0	0	0	0.00026	0	0.89	0.11	0	0	8	0.13
1100	0.0069	0.47	5.1e-06	0	0.034	0.0087	0.0016	0	0	0.00085	0.47	1.4e-05	1	0.61
1101	1.5e-05	4.7e-05	3.8e-06	0	0.0011	0.018	0.015	0.029	0.83	0.1	4.7e-05	0.006	8	0.13
1102	0.016	0.36	0	0	0.14	0.11	0	0	0	9e-05	0.36	0.006	1	0.61
1103	0.015	0.47	0	0	0.035	0.00094	0	0	0	0	0.47	3.7e-06	1	0.61
1104	0	0	0	0	0	0	0	0	0.0042	1	0	1.7e-05	9	0.83
1105	0.013	0.4	2.5e-06	0	0.12	0.059	0.00046	0	0	3.5e-05	0.4	0	1	0.61
1106	0	0	0	0	0	0	0	0.44	0.56	0	0	0	8	0.13
1107	0	0	0	0	6.6e-06	0.0025	0	2e-06	1	0	0	0	8	0.13
1108	0	0	1.9e-05	0	0	3.5e-05	0.035	0.15	0.8	0.016	0	3.9e-05	8	0.13
1109	0	0	1.8e-06	0	0	0	0.032	0.013	0.95	0.0028	0	0	8	0.13
1110	0	0	0	0	0.00031	0.072	1.7e-05	0	0.11	0.77	0	0.057	9	0.83
1111	0.023	0.13	0	0	0.52	0.2	3.6e-06	0	0	0	0.13	0.0031	4	0.47
1112	0.031	0.33	0	0	0.28	0.026	1.7e-05	0	0	0	0.33	0.00016	1	0.61
1113	0.00053	9e-05	0	0	0.16	0.84	0	0	0	0	9e-05	0	5	0.39
1114	0.0062	0.5	1.8e-06	0	0.0025	0	8e-05	0	0	0	0.5	0	1	0.61
1115	0	0	0	0	0	0	0.0074	3.5e-05	0.99	0.0023	0	0	8	0.13
1116	0	0.45	0	0.095	0	0	0	5.3e-05	0	0	0.45	0	1	0.61
1117	0.027	0.45	0	0	0.076	0.00045	1.5e-05	0	0	0	0.45	0	1	0.61
1118	0.056	0.31	0	0	0.32	0.0025	1.5e-06	0	0	0	0.31	1.7e-06	4	0.47
1119	0.063	0.31	0	0	0.31	0.0013	0	0	0	0	0.31	0	1	0.61
1120	0.012	0.49	0	0	0.0059	0	1.8e-05	0	0	0	0.49	0	1	0.61
1121	0.008	0.46	4.5e-06	0	0.052	0.023	0.0014	0	0	0.00071	0.46	1.4e-05	1	0.61
1122	0	0.5	7.7e-06	0	0	0	0.00085	0	0	0	0.5	0	1	0.61
1123	0	0.5	1.2e-05	0	0	0	0.0038	0	0	0.00081	0.5	6.6e-05	1	0.61
1124	0.0011	0.5	1.1e-05	0	0.00027	0	0.0056	0	0	0.002	0.5	2.5e-06	1	0.61
