SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0
1796	0.32	0.002	0.002	0	0	0.32	0.00011	0	0	0.0021	0	0.0088	0	0.011	0.0019	0.32	0	0	0.61
1797	0.21	0.0064	0.0064	0	0	0.21	0.01	0.00014	0	0.0065	0	0.11	0	0.14	0.098	0.21	0	0	0.61
1798	0	0	0	0	0	0	0.28	0.69	0	0	0	0	0	0	0.029	0	9.4e-06	7	0.87
1799	0.32	0.0061	0.0061	0	0	0.32	0	0	0	0.0062	0	0.0056	0	0.007	0	0.32	0	0	0.61
1800	0.33	0	0	2e-05	0	0.33	0	0	0	0	0	0	0	0	0	0.33	0	0	0.61
1801	0.33	0.0016	0.0016	0	0	0.33	6.5e-06	0	0	0.0016	0	0.0039	0	0.005	0.00026	0.33	0	0	0.61
1802	0.29	0.01	0.01	0	0	0.29	0	0	0	0.01	0	0.04	0	0.05	0.00037	0.29	0	0	0.61
1803	0.29	0.0044	0.0044	0	0	0.29	0.0022	3.2e-05	0	0.0044	0	0.043	0	0.054	0.024	0.29	0	0	0.61
1804	0.012	0.0073	0.0073	0	0	0.012	0.00051	0	0	0.0074	0	0.39	0	0.49	0.063	0.012	0	13	0.47
1805	0.19	0.0055	0.0055	0	0	0.19	0.023	0.0011	0	0.0056	0	0.11	0	0.13	0.15	0.19	2e-06	0	0.61
1806	0.028	0.0054	0.0054	0	0	0.028	0.015	8.6e-06	0	0.0054	0	0.27	0	0.35	0.27	0.028	0	13	0.47
1807	0	0	0	0	0	0	0.44	0.049	0	0	0	0.002	0	0.0026	0.51	0	1.1e-06	14	0.39
1808	0.32	0.0031	0.0031	0	0	0.32	0.00019	0	0	0.0031	0	0.017	0	0.022	0.0037	0.32	0	0	0.61
1809	0.03	0.003	0.003	0	0	0.03	0.086	0.0031	0	0.003	0	0.15	0	0.19	0.47	0.03	1.2e-06	14	0.39
1810	0.33	0	0	0	0	0.33	0	0	0	0	0	0	0	0	0	0.33	0	0	0.61
1811	0	0	0	0.024	0	0	0	0	8e-05	0	0.099	0	0.88	0	0	0	0.00035	12	0.043
1812	0.33	0.0008	0.0008	0	0	0.33	0	0	0	0.00082	0	0.00097	0	0.0012	2.5e-05	0.33	0	0	0.61
1813	0.12	0.0057	0.0057	0	0	0.12	0.035	0.00091	0	0.0058	0	0.15	0	0.19	0.24	0.12	0	14	0.39
1814	0.3	0.0041	0.0041	0	0	0.3	0.00046	1.4e-06	0	0.0042	0	0.03	0	0.038	0.0085	0.3	0	0	0.61
1815	0.028	0.0036	0.0036	0	0	0.028	0.052	0.00049	0	0.0037	0	0.19	0	0.24	0.42	0.028	0	14	0.39
1816	0.33	0	0	0.0031	0	0.33	0	0.00026	9.9e-06	0	0	0	0	0	0	0.33	0.0034	0	0.61
1817	0.33	0	0	0.0026	0	0.33	0	0.00031	8.9e-06	0	0	0	0	0	0	0.33	0.003	0	0.61
1818	0.33	0	0	0.0009	0	0.33	0	0	7.1e-06	0	0	0	0	0	0	0.33	2.7e-05	0	0.61
1819	0.33	0	0	0.00041	0	0.33	0	0	4e-06	0	0	0	0	0	0	0.33	2.4e-05	0	0.61
1820	0.016	0.0027	0.0027	0	0	0.016	0.06	0.00049	0	0.0028	0	0.18	0	0.23	0.47	0.016	0	14	0.39
1821	0.33	0	0	0.0033	0	0.33	0	0.00015	1.1e-05	0	0	0	0	0	0	0.33	0.003	0	0.61
1822	0.33	0	0	0.00058	0	0.33	0	0	4.5e-06	0	0	0	0	0	0	0.33	8.4e-05	0	0.61
1823	0.33	0	0	9.9e-05	0	0.33	0	0	1.9e-06	0	0	0	0	0	0	0.33	1.6e-06	0	0.61
1824	0.33	0	0	0.00045	0	0.33	0	0	4.1e-06	0	0	0	0	0	0	0.33	3.3e-05	0	0.61
1825	0.00055	0.0021	0.0021	0	0	0.00055	0.00073	0	0	0.0021	0	0.39	0	0.49	0.11	0.00055	0	13	0.47
1826	7.9e-06	6.7e-05	6.7e-05	0	0	7.9e-06	0.077	2.4e-05	0	6.8e-05	0	0.068	0	0.085	0.77	7.9e-06	0	14	0.39
1827	0.33	0	0	0.00011	0	0.33	0	0	2e-06	0	0	0	0	0	0	0.33	2e-06	0	0.61
1828	0.27	0.0057	0.0057	0	0	0.27	0.0024	1.4e-05	0	0.0058	0	0.066	0	0.083	0.033	0.27	0	0	0.61
1829	0	0	0	0.0068	0	0	0	0	9e-05	0	0.017	0	0.98	0	0	0	5.4e-05	12	0.043
1830	0	0	0	0.075	0	0	0	0	1.9e-05	0	0.71	0	0.21	0	0	0	0.0027	10	0.13
1831	0.26	0.016	0.016	0	0	0.26	0	0	0	0.016	0	0.08	0	0.1	0.00062	0.26	0	0	0.61
1832	0	0	0	0.037	0	0	0	0	8e-05	0	0.097	0	0.87	0	0	0	0.00014	12	0.043
1833	0	0	0	0.012	0	0	0	0	8.8e-05	0	0.029	0	0.96	0	0	0	6.7e-05	12	0.043
1834	0	0	0	0.00035	0	0	0	0	9.2e-05	0	3.2e-05	0	1	0	0	0	0	12	0.043
1835	0	0	0	0.031	0	0	0	0	7.1e-05	0	0.2	0	0.77	0	0	0	0.001	12	0.043
1836	0.33	0.001	0.001	0	0	0.33	0	0	0	0.001	0	0.00097	0	0.0012	9.1e-06	0.33	0	0	0.61
1837	0.33	0	0	0.0038	0	0.33	0	0.001	1.1e-05	0	0	0	0	0	0	0.33	0.0065	0	0.61
1838	0.3	0	0	0	0.095	0.3	0	0	0	0	0	0	0.00025	0	0	0.3	0	0	0.61
1839	0.33	0.0011	0.0011	0	0	0.33	0	0	0	0.0011	0	0.00099	0	0.0013	7.6e-06	0.33	0	0	0.61
1840	0.32	0.003	0.003	0	0	0.32	5.5e-05	0	0	0.003	0	0.014	0	0.017	0.0017	0.32	0	0	0.61
1841	0	0	0	0.046	0	0	0	4.4e-06	5.8e-06	0	0.88	0	0.063	0	0	0	0.007	10	0.13
1842	0	0	0	0.00082	0	0	0	0.0014	0	0	0.9	0	0	0	0	0	0.096	10	0.13
1843	0.33	0.0015	0.0015	0	0	0.33	0	0	0	0.0016	0	0.0029	0	0.0036	8.8e-05	0.33	0	0	0.61
1844	0.32	0.0033	0.0033	0	0	0.32	6e-05	0	0	0.0033	0	0.016	0	0.02	0.002	0.32	0	0	0.61
1845	0.33	0	0	0.00068	0	0.33	0	6.4e-06	4.5e-06	0	0	0	0	0	0	0.33	0.00022	0	0.61
1846	0.33	0.0022	0.0022	0	0	0.33	0	0	0	0.0022	0	0.00082	0	0.001	0	0.33	0	0	0.61
1847	0.33	0.0046	0.0046	0	0	0.33	0	0	0	0.0046	0	0.0042	0	0.0053	2.3e-06	0.33	0	0	0.61
1848	2.2e-05	7.4e-05	7.4e-05	0	0	2.2e-05	0.14	0.00047	0	7.6e-05	0	0.049	0	0.062	0.75	2.2e-05	0	14	0.39
1849	0.28	0.0062	0.0062	4.6e-05	0	0.28	4.2e-05	0	0	0.0063	0	0.057	0	0.072	0.004	0.28	0	0	0.61
1850	0.13	0.0026	0.0026	0.00011	0	0.13	0.097	6.9e-06	0	0.0026	0.00054	0.086	0	0.11	0.32	0.13	6e-05	14	0.39
1851	0.16	2.9e-05	2.9e-05	0.015	0	0.16	0	0.27	1.2e-05	3e-05	0	2.7e-06	0	3.4e-06	0	0.16	0.23	7	0.87
1852	0.1	8.1e-06	8.1e-06	0.018	0	0.1	0	0.35	1e-05	8.3e-06	0	0	0	0	0	0.1	0.34	7	0.87
1853	7.8e-05	7.7e-05	7.7e-05	0	0	7.8e-05	0.18	0	0	7.8e-05	0	0.041	0	0.051	0.73	7.8e-05	0	14	0.39
1854	3.3e-05	4.7e-06	4.7e-06	0	0	3.3e-05	0.057	0	0	4.8e-06	0.89	0.0011	0.00025	0.0014	0.05	3.3e-05	0	10	0.13
1855	0.3	7.8e-06	7.8e-06	0.0017	0	0.3	0	0.076	4.7e-06	7.9e-06	0	6e-06	0	7.5e-06	0	0.3	0.018	0	0.61
1856	0.33	0.001	0.001	0.0018	0	0.33	5.3e-06	0.00072	5.1e-06	0.0011	0	0.0031	0	0.004	0.00023	0.33	0.003	0	0.61
1857	0.089	0.0054	0.0054	6.8e-06	0	0.089	0.014	0	0	0.0055	0	0.22	0	0.27	0.21	0.089	0	13	0.47
1858	0	0	0	0	0	0	0	0	0	0	0.99	0	0.0088	0	0	0	0	10	0.13
1859	0.3	0	0	0.0011	0	0.3	0	0.078	4.3e-06	0	0	0	0	0	0	0.3	0.013	0	0.61
1860	0	0	0	0	0	0	0	0	0	0	0.73	0	0.27	0	0	0	0	10	0.13
1861	0	0	0	0	1	0	0	0	0	0	0	0	0.00091	0	0	0	0	4	0
1862	0.32	0.0033	0.0033	0	0	0.32	2.8e-06	0	0	0.0033	0	0.0096	0	0.012	0.00029	0.32	0	0	0.61
1863	0.33	0.0017	0.0017	0	0	0.33	0	0	0	0.0017	0	0.0013	0	0.0016	2.2e-06	0.33	0	0	0.61
1864	0	0	0	0.059	0	0	0	0	7.7e-05	0	0.11	0	0.84	0	0	0	7.3e-05	12	0.043
1865	0.32	0.0018	0.0018	0.0012	0	0.32	0.00031	0.00063	4e-06	0.0018	0	0.012	0	0.016	0.0044	0.32	0.002	0	0.61
1866	0.31	0.003	0.003	0.00038	0	0.31	0.00036	7.2e-06	2.3e-06	0.003	0	0.027	0	0.034	0.0077	0.31	0.00015	0	0.61
1867	0.32	0.00041	0.00041	0.0051	0	0.32	0	0.019	8.6e-06	0.00042	0	0.0005	0	0.00063	1.1e-05	0.32	0.026	0	0.61
1868	0.061	0.018	0.018	0	0	0.061	1.4e-05	0	0	0.019	0	0.33	0	0.42	0.0071	0.061	0	13	0.47
1869	0.33	0.0024	0.0024	0	0	0.33	0	0	0	0.0024	0	0.0049	0	0.0062	9.1e-05	0.33	0	0	0.61
1870	0.32	0.00066	0.00066	0.0039	0	0.32	5e-06	0.021	7.2e-06	0.00067	0	0.0017	0	0.0021	0.00015	0.32	0.021	0	0.61
1871	0.33	0.0013	0.0013	0.00045	0	0.33	0	0	3e-06	0.0013	0	0.002	0	0.0025	1.2e-05	0.33	6.7e-05	0	0.61
1872	0.33	0.00081	0.00081	0.0015	0	0.33	0	0.0001	5e-06	0.00082	0	0.0012	0	0.0016	1.8e-05	0.33	0.0013	0	0.61
1873	0.32	0.0002	0.0002	0.0068	0	0.32	0	0.0066	1.1e-05	0.0002	0	6.6e-05	0	8.4e-05	0	0.32	0.024	0	0.61
1874	0.33	0.00042	0.00042	0.0018	0	0.33	0	3e-05	6e-06	0.00043	0	0.0002	0	0.00025	0	0.33	0.001	0	0.61
1875	4.2e-06	4.9e-06	4.9e-06	0	0	4.2e-06	0.48	0	0	4.9e-06	2.4e-05	0.005	0	0.0063	0.5	4.2e-06	0	14	0.39
1876	0.33	0.0004	0.0004	0.0023	0	0.33	0	0.00011	6.7e-06	0.00041	0	0.0002	0	0.00026	0	0.33	0.0021	0	0.61
1877	0.32	0.0033	0.0033	9.7e-05	0	0.32	0	0	1.4e-06	0.0033	0	0.01	0	0.013	0.00011	0.32	2.4e-06	0	0.61
1878	0	0	0	0	0.99	0	0	0	0	0	0	0	0.011	0	0	0	0	4	0
1879	0.33	0.00064	0.00064	0.0011	0	0.33	0	9.4e-06	4.8e-06	0.00064	0	0.00047	0	0.00059	0	0.33	0.00044	0	0.61
1880	0	0	0	0	0.97	0	0	0	0	0	5.5e-05	0	0.032	0	0	0	0	4	0
1881	0.33	0.0011	0.0011	0.00073	0	0.33	0	4.7e-06	3.7e-06	0.0011	0	0.0016	0	0.0021	1.5e-05	0.33	0.00023	0	0.61
1882	0.31	0.0033	0.0033	0.00027	0	0.31	0.00017	1.3e-06	2e-06	0.0034	0	0.028	0	0.035	0.0053	0.31	5.8e-05	0	0.61
1883	0.31	0.0025	0.0025	0.0006	0	0.31	0.0006	5.2e-05	2.8e-06	0.0026	0	0.023	0	0.029	0.0091	0.31	0.00044	0	0.61
1884	0.33	0	0	0.002	0	0.33	0	0.00034	7.7e-06	0	0	0	0	0	0	0.33	0.0022	0	0.61
1885	0.32	0.0015	0.0015	0.0017	0	0.32	0.00025	0.0025	4.7e-06	0.0015	0	0.0092	0	0.012	0.0033	0.32	0.0046	0	0.61
1886	0.32	0.0042	0.0042	4.5e-05	0	0.32	0	0	1e-06	0.0043	0	0.012	0	0.016	6.5e-05	0.32	0	0	0.61
1887	0.25	0.0075	0.0075	2.7e-05	0	0.25	0.00014	0	0	0.0077	0	0.096	0	0.12	0.01	0.25	0	0	0.61
1888	0.31	0.0025	0.0025	0.00057	0	0.31	0.00046	4e-05	2.8e-06	0.0026	0	0.022	0	0.028	0.0078	0.31	0.00039	0	0.61
1889	0.29	0.0046	0.0046	0.00012	0	0.29	0.00029	0	1.3e-06	0.0047	0	0.051	0	0.064	0.01	0.29	1.1e-05	0	0.61
1890	0.3	0.0003	0.0003	0.0067	0	0.3	0	0.039	9.7e-06	0.0003	0	0.00026	0	0.00032	3.4e-06	0.3	0.045	0	0.61
1891	0.31	0.0068	0.0068	1.7e-05	0	0.31	0	0	0	0.0069	0	0.026	0	0.033	0.00013	0.31	0	0	0.61
1892	0.33	0.00025	0.00025	0.0043	0	0.33	0	0.00083	9e-06	0.00026	0	8.6e-05	0	0.00011	0	0.33	0.0074	0	0.61
1893	0.29	0.009	0.009	9.1e-06	0	0.29	0	0	0	0.0092	0	0.044	0	0.055	0.00024	0.29	0	0	0.61
1894	0.31	0.00076	0.00076	0.0036	0	0.31	5.7e-05	0.043	6.4e-06	0.00077	0	0.0031	0	0.0039	0.0008	0.31	0.026	0	0.61
1895	0.33	0.0012	0.0012	0.0007	0	0.33	0	5.9e-06	3.6e-06	0.0013	0	0.0024	0	0.0031	3.7e-05	0.33	0.00024	0	0.61
1896	0.33	0.00035	0.00035	0.0046	0	0.33	0	0.0043	8.7e-06	0.00035	0	0.00025	0	0.00031	0	0.33	0.014	0	0.61
1897	0.32	0.00056	0.00056	0.0043	0	0.32	0	0.02	7.7e-06	0.00057	0	0.0011	0	0.0014	6.3e-05	0.32	0.023	0	0.61
1898	0.33	0.0014	0.0014	0.00086	0	0.33	3.8e-06	3.6e-05	3.7e-06	0.0015	0	0.0047	0	0.0059	0.00024	0.33	0.00055	0	0.61
1899	0.046	5e-06	5e-06	0.0085	0	0.046	0	0.6	4.6e-06	5.1e-06	0	0	0	0	0	0.046	0.26	7	0.87
1900	0.33	0.00047	0.00047	0.0022	0	0.33	0	0.00015	6.4e-06	0.00047	0	0.00032	0	0.0004	0	0.33	0.0022	0	0.61
1901	0.33	0	0	0.00067	0	0.33	0	0.0032	4.4e-06	0	0	0	0	0	0	0.33	0.00029	0	0.61
1902	0.32	0	0	0.0018	0	0.32	0	0.019	6.6e-06	0	0	0	0	0	0	0.32	0.0056	0	0.61
1903	0.33	0.0025	0.0025	2.6e-05	0	0.33	0	0	0	0.0025	0	0.0014	0	0.0018	0	0.33	0	0	0.61
1904	0.33	0	0	0.002	0	0.33	0	0.00043	7.5e-06	0	0	0	0	0	0	0.33	0.0022	0	0.61
1905	0.3	0.0016	0.0016	0.0018	0	0.3	0.0044	0.01	4.5e-06	0.0017	6.7e-05	0.018	0	0.022	0.022	0.3	0.0081	0	0.61
1906	0.32	0.0014	0.0014	0.0018	0	0.32	0.00027	0.003	4.8e-06	0.0014	0	0.009	0	0.011	0.0034	0.32	0.0051	0	0.61
1907	0.32	0.0016	0.0016	0.0017	0	0.32	0.00066	0.0033	4.6e-06	0.0016	0	0.012	0	0.015	0.0064	0.32	0.0051	0	0.61
1908	0.33	0.0017	0.0017	0.00033	0	0.33	0	0	2.5e-06	0.0017	0	0.0034	0	0.0044	3.3e-05	0.33	3.7e-05	0	0.61
1909	0.33	0	0	0.0019	0	0.33	0	0.0054	7e-06	0	0	0	0	0	0	0.33	0.0032	0	0.61
1910	0.17	0.01	0.01	4.8e-06	0	0.17	0.00017	0	0	0.011	0	0.2	0	0.25	0.019	0.17	0	13	0.47
1911	0.33	0.0012	0.0012	0.00024	0	0.33	0	0	2.4e-06	0.0012	0	0.00081	0	0.001	0	0.33	9.2e-06	0	0.61
1912	0.33	0.00085	0.00085	0.0025	0	0.33	4.3e-06	0.0028	6e-06	0.00086	0	0.0023	0	0.0029	0.00017	0.33	0.0068	0	0.61
1913	9e-05	6.3e-05	6.3e-05	0	0	9e-05	0.24	0	0	6.4e-05	0	0.03	0	0.038	0.69	9e-05	0	14	0.39
1914	0.025	0.0086	0.0086	0	0	0.025	8.1e-05	0	0	0.0087	0	0.39	0	0.49	0.025	0.025	0	13	0.47
1915	0.33	0.00018	0.00018	0.0039	0	0.33	0	0.00016	9.2e-06	0.00019	0	3e-05	0	3.7e-05	0	0.33	0.0039	0	0.61
1916	0.25	0.0042	0.0042	0.00019	0	0.25	0.0051	1.7e-06	1.4e-06	0.0042	0	0.072	0	0.091	0.057	0.25	4.7e-05	0	0.61
1917	0.32	0.0022	0.0022	0.0007	0	0.32	0.0002	6.2e-05	3.1e-06	0.0022	0	0.016	0	0.02	0.004	0.32	0.00055	0	0.61
1918	0.33	0.00036	0.00036	0.0033	0	0.33	0	0.0006	7.7e-06	0.00036	0	0.0002	0	0.00025	0	0.33	0.0052	0	0.61
1919	0.25	0.007	0.007	3.5e-05	0	0.25	0.0003	0	0	0.0071	0	0.099	0	0.13	0.016	0.25	0	0	0.61
1920	0.27	0.0075	0.0075	2.6e-05	0	0.27	2.5e-05	0	0	0.0076	0	0.07	0	0.089	0.0035	0.27	0	0	0.61
1921	0.33	0.00037	0.00037	0.0022	0	0.33	0	6.7e-05	6.7e-06	0.00038	0	0.00016	0	0.0002	0	0.33	0.0017	0	0.61
1922	0.0022	0.00029	0.00029	0	0	0.0022	0.27	0	0	0.00029	2.4e-05	0.044	0	0.055	0.62	0.0022	0	14	0.39
1923	0.32	0.001	0.001	0.0025	0	0.32	3e-05	0.0052	5.8e-06	0.001	0	0.0039	0	0.005	0.00064	0.32	0.0084	0	0.61
1924	0.32	0.0021	0.0021	0.00073	0	0.32	0.00017	7.2e-05	3.2e-06	0.0021	0	0.015	0	0.019	0.0036	0.32	0.0006	0	0.61
1925	0.24	0.0041	0.0041	0.00019	0	0.24	0.0078	2.3e-06	1.4e-06	0.0041	0	0.076	0	0.096	0.074	0.24	5.3e-05	0	0.61
1926	0.3	0.00053	0.00053	0.0049	0	0.3	3.3e-06	0.051	7.8e-06	0.00054	0	0.0012	0	0.0015	0.0001	0.3	0.036	0	0.61
1927	0.16	0.0098	0.0098	5.2e-06	0	0.16	0.00035	0	0	0.01	0	0.21	0	0.26	0.029	0.16	0	13	0.47
1928	0.33	0.00093	0.00093	0.00043	0	0.33	0	0	3.1e-06	0.00094	0	0.00067	0	0.00084	0	0.33	3.9e-05	0	0.61
1929	0.27	0.0021	0.0021	0.0011	0	0.27	0.018	0.003	3.4e-06	0.0022	0.0026	0.033	4.7e-06	0.041	0.067	0.27	0.0035	0	0.61
1930	0.33	0.00056	0.00056	0	0	0.33	0	0	0	0.00056	0	0.00012	0	0.00015	0	0.33	0	0	0.61
1931	0.33	0.00018	0.00018	3.9e-06	0	0.33	0	0	0	0.00018	0	4.4e-05	0	5.6e-05	0	0.33	0	0	0.61
1932	0.33	0.00033	0.00033	0	0	0.33	0	0	0	0.00034	0	0.00012	0	0.00016	0	0.33	0	0	0.61
1933	0	0	0	0	0	0	0.64	0.00023	0	0	0	0	0	0	0.36	0	0	6	0.35
1934	0	0	0	0	0	0	0.75	0.00015	0	0	0	0	0	0	0.25	0	0	6	0.35
1935	0.32	0	0	0	0.05	0.32	0	0	0	0	0	0	0	0	0	0.32	0	0	0.61
1936	0	0	0	0	0	0	0.92	0.031	0	0	0	0	0	0	0.048	0	0	6	0.35
1937	0	0	0	0	0	0	0.49	0.044	0	0	0	0.00063	0	0.0008	0.46	0	0	6	0.35
1938	0.33	0.0018	0.0018	0.00019	0	0.33	0	0	2.1e-06	0.0018	0	0.0033	0	0.0042	2.7e-05	0.33	5.2e-06	0	0.61
1939	0.12	0.012	0.012	0	0	0.12	0.00079	0	0	0.012	0	0.25	0	0.32	0.046	0.12	0	13	0.47
1940	0.021	0.0056	0.0056	0	0	0.021	0.0081	1.1e-06	0	0.0057	0	0.31	0	0.39	0.22	0.021	0	13	0.47
1941	0.29	0.0029	0.0029	0.00055	0	0.29	0.0037	8.8e-05	2.6e-06	0.0029	0	0.038	0	0.048	0.032	0.29	0.0005	0	0.61
1942	0.3	0.0057	0.0057	0	0	0.3	0.00012	0	0	0.0058	0	0.038	0	0.048	0.0048	0.3	0	0	0.61
1943	0.33	0.0016	0.0016	0	0	0.33	0	0	0	0.0016	0	0.0011	0	0.0014	0	0.33	0	0	0.61
1944	0.28	0.0027	0.0027	0.00065	0	0.28	0.01	0.00028	2.7e-06	0.0027	0	0.041	0	0.052	0.057	0.28	0.0009	0	0.61
1945	0.22	0.0027	0.0027	0.00044	0	0.22	0.045	0.00021	1.9e-06	0.0027	0.001	0.059	0	0.074	0.16	0.22	0.0006	0	0.61
1946	0.29	0.0037	0.0037	0.00027	0	0.29	0.0014	3.8e-06	1.9e-06	0.0037	0	0.047	0	0.06	0.022	0.29	8.4e-05	0	0.61
1947	0	0	0	0	0.92	0	0	0	0	0	0.0011	0	0.081	0	0	0	0	4	0
1948	0.24	0.0026	0.0026	0.00058	0	0.24	0.031	0.00039	2.3e-06	0.0026	0.00048	0.051	0	0.064	0.12	0.24	0.00093	0	0.61
1949	0.33	0.003	0.003	8.2e-05	0	0.33	0	0	1.4e-06	0.003	0	0.0063	0	0.008	2.5e-05	0.33	1.3e-06	0	0.61
1950	0.32	0.0052	0.0052	2.4e-05	0	0.32	0	0	0	0.0052	0	0.014	0	0.017	3.7e-05	0.32	0	0	0.61
1951	0.33	0.00098	0.00098	0.0014	0	0.33	0	0.00016	4.8e-06	0.00099	0	0.0022	0	0.0027	6.8e-05	0.33	0.0015	0	0.61
1952	0.00016	1.9e-05	1.9e-05	0	0	0.00016	0.13	0	0	1.9e-05	0.72	0.0038	6.4e-05	0.0048	0.14	0.00016	0	10	0.13
1953	8.7e-05	0	0	0	0	8.7e-05	0	1	0	0	0	0	0	0	0	8.7e-05	3.9e-05	7	0.87
1954	0.038	0.0015	0.0015	1.4e-05	0	0.038	0.18	0	0	0.0015	0.00041	0.083	0	0.1	0.51	0.038	2.5e-06	14	0.39
1955	0.01	0	0	0.0071	0	0.01	0	0.62	2.2e-06	0	0	0	0	0	0	0.01	0.34	7	0.87
1956	6.3e-05	0.00046	0.00046	0	0	6.3e-05	0.0031	0	0	0.00047	0	0.3	0	0.38	0.31	6.3e-05	0	13	0.47
1957	0.056	0.016	0.016	0	0	0.056	2.5e-06	0	0	0.016	0	0.34	0	0.44	0.0034	0.056	0	13	0.47
1958	0	7.2e-06	7.2e-06	0	0	0	0.28	0.008	0	7.3e-06	0	0.012	0	0.015	0.68	0	0	14	0.39
1959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0.39
1960	0.33	0	0	1.7e-05	0	0.33	0	0	0	0	0	0	0	0	0	0.33	0	0	0.61
1961	0.33	0	0	0.0024	0	0.33	0	5.4e-06	9.7e-06	0	0	0	0	0	0	0.33	0.00075	0	0.61
1962	0.25	0.0052	0.0052	0	0	0.25	0.0083	0.00024	0	0.0053	0	0.073	0	0.093	0.068	0.25	0	0	0.61
1963	0.00048	0.00085	0.00085	0	0	0.00048	0.025	2.3e-06	0	0.00087	0	0.21	0	0.26	0.5	0.00048	0	14	0.39
1964	0.33	0.0011	0.0011	0.002	0	0.33	2.1e-05	0.0019	5.3e-06	0.0011	0	0.0042	0	0.0053	0.00056	0.33	0.0048	0	0.61
1965	0.32	0.0016	0.0016	0.0012	0	0.32	8.2e-05	0.00039	4.1e-06	0.0016	0	0.009	0	0.011	0.0018	0.32	0.0017	0	0.61
1966	0.19	0.0053	0.0053	5.9e-05	0	0.19	0.0076	0	0	0.0054	0	0.13	0	0.16	0.1	0.19	5.1e-06	0	0.61
1967	0.32	0.0027	0.0027	0	0	0.32	0.00039	4.3e-06	0	0.0028	0	0.016	0	0.02	0.0053	0.32	0	0	0.61
1968	0.051	0.0043	0.0043	2.4e-06	0	0.051	0.021	0	0	0.0044	0	0.23	0	0.29	0.3	0.051	0	14	0.39
1969	0.33	0.0016	0.0016	0.00039	0	0.33	0	0	2.7e-06	0.0016	0	0.0035	0	0.0044	4.3e-05	0.33	5.9e-05	0	0.61
1970	0.33	0.00039	0.00039	0.0023	0	0.33	0	9.9e-05	6.7e-06	0.00039	0	0.00018	0	0.00023	0	0.33	0.002	0	0.61
1971	0.21	0.007	0.007	2.9e-05	0	0.21	0.0015	0	0	0.0071	0	0.14	0	0.17	0.045	0.21	0	0	0.61
1972	0.33	0.0016	0.0016	0.00069	0	0.33	3.9e-06	1.5e-05	3.4e-06	0.0016	0	0.0055	0	0.0069	0.00027	0.33	0.00032	0	0.61
1973	0.0044	0.00053	0.00053	0	0	0.0044	0.21	0	0	0.00053	0	0.066	0	0.083	0.63	0.0044	0	14	0.39
1974	0	0	0	0	0	0	0.5	0	0	0	0	0.0021	0	0.0027	0.5	0	0	6	0.35
1975	0.28	0.0058	0.0058	6.4e-05	0	0.28	0.00016	0	0	0.0059	0	0.064	0	0.081	0.0085	0.28	2.3e-06	0	0.61
1976	0.034	0.0017	0.0017	6.8e-06	0	0.034	0.14	0	0	0.0017	0	0.1	0	0.13	0.52	0.034	0	14	0.39
1977	0.33	0	0	0.00071	0	0.33	0	0.0087	4.5e-06	0	0	0	0	0	0	0.33	0.00063	0	0.61
1978	0.31	0	0	0.011	0	0.31	0	0.012	1.9e-05	0	0	0	0	0	0	0.31	0.043	0	0.61
1979	0.31	0.0025	0.0025	0.00058	0	0.31	0.00032	3.5e-05	2.8e-06	0.0025	0	0.02	0	0.025	0.006	0.31	0.00038	0	0.61
1980	0.29	0.0089	0.0089	0	0	0.29	4.8e-06	0	0	0.009	0	0.044	0	0.056	0.00098	0.29	0	0	0.61
1981	0.33	0	0	0.00084	0	0.33	0	1.1e-06	5.5e-06	0	0	0	0	0	0	0.33	0.00015	0	0.61
1982	0.32	0.0018	0.0018	0.00073	0	0.32	6.7e-05	1.6e-05	3.4e-06	0.0019	0	0.0098	0	0.012	0.0017	0.32	0.00038	0	0.61
1983	0.1	0.0055	0.0055	0	0	0.1	0.038	0.00084	0	0.0056	0	0.16	0	0.21	0.27	0.1	0	14	0.39
1984	0.3	0.0018	0.0018	0.0017	0	0.3	0.0056	0.0076	4.3e-06	0.0018	0.0001	0.02	0	0.025	0.027	0.3	0.0068	0	0.61
1985	0.29	0.013	0.013	0	0	0.29	0	0	0	0.013	0	0.045	0	0.057	0.00018	0.29	0	0	0.61
1986	0.3	0	0	0	0.095	0.3	0	0	0	0	0	0	6.4e-05	0	0	0.3	0	0	0.61
1987	0.33	0.00029	0.00029	9.9e-05	0	0.33	0	0	2.2e-06	0.00029	0	5.4e-06	0	6.8e-06	0	0.33	0	0	0.61
1988	0.31	0.0045	0.0045	0	0	0.31	1.5e-05	0	0	0.0046	0	0.02	0	0.025	0.0011	0.31	0	0	0.61
1989	0.32	0.0016	0.0016	0.0016	0	0.32	0.00051	0.0026	4.6e-06	0.0016	0	0.011	0	0.014	0.0054	0.32	0.0044	0	0.61
1990	0.33	0.0015	0.0015	0.00053	0	0.33	0	2.2e-06	3.1e-06	0.0015	0	0.0032	0	0.0041	5.3e-05	0.33	0.00013	0	0.61
1991	0.28	0.0097	0.0097	0	0	0.28	6.3e-06	0	0	0.0099	0	0.056	0	0.071	0.0014	0.28	0	0	0.61
