SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0
1812	0.5	0.00065	0	0	0	0.0012	0.00098	0	0	0	0.00065	0.00068	0	0	0	0.00065	0.5	0	2.5e-05	0	0.61
1813	0.18	0.0046	0	0	0	0.19	0.15	0.00091	0	0	0.0046	0.0048	0	0	0	0.0046	0.18	0.035	0.25	18	0.39
1814	0.45	0.0034	0	0	0	0.038	0.03	1.4e-06	0	0	0.0034	0.0035	0	0	0	0.0034	0.45	0.00046	0.0086	0	0.61
1815	0.042	0.003	0	0	0	0.24	0.19	0.00049	0	0	0.003	0.0031	0	0	0	0.003	0.042	0.052	0.42	18	0.39
1816	0.5	0	0.0034	0	0	0	0	0.00026	1e-05	0.0016	0	0	0	0	0.0016	0	0.5	0	0	0	0.61
1817	0.5	0	0.003	0	0	0	0	0.00031	9e-06	0.0014	0	0	0	0	0.0014	0	0.5	0	0	0	0.61
1818	0.5	0	2.7e-05	0	0	0	0	0	7.2e-06	0.00046	0	0	0	0	0.00046	0	0.5	0	0	0	0.61
1819	0.5	0	2.4e-05	0	0	0	0	0	4.1e-06	0.00021	0	0	0	0	0.00021	0	0.5	0	0	0	0.61
1820	0.023	0.0022	0	0	0	0.23	0.18	0.00049	0	0	0.0022	0.0023	0	0	0	0.0022	0.023	0.06	0.47	18	0.39
1821	0.5	0	0.003	0	0	0	0	0.00015	1.1e-05	0.0017	0	0	0	0	0.0017	0	0.5	0	0	0	0.61
1822	0.5	0	8.4e-05	0	0	0	0	0	4.5e-06	0.0003	0	0	0	0	0.0003	0	0.5	0	0	0	0.61
1823	0.5	0	1.6e-06	0	0	0	0	0	2e-06	5.1e-05	0	0	0	0	5.1e-05	0	0.5	0	0	0	0.61
1824	0.5	0	3.3e-05	0	0	0	0	0	4.2e-06	0.00023	0	0	0	0	0.00023	0	0.5	0	0	0	0.61
1825	0.00083	0.0017	0	0	0	0.49	0.39	0	0	0	0.0017	0.0018	0	0	0	0.0017	0.00083	0.00073	0.11	5	0.47
1826	1.2e-05	5.4e-05	0	0	0	0.084	0.068	2.4e-05	0	0	5.4e-05	5.6e-05	0	0	0	5.4e-05	1.2e-05	0.077	0.77	18	0.39
1827	0.5	0	2e-06	0	0	0	0	0	2e-06	5.4e-05	0	0	0	0	5.4e-05	0	0.5	0	0	0	0.61
1828	0.4	0.0046	0	0	0	0.082	0.066	1.4e-05	0	0	0.0046	0.0048	0	0	0	0.0046	0.4	0.0024	0.033	0	0.61
1829	0	0	5.4e-05	0.017	0.98	0	0	0	9.1e-05	0.0035	0	0	0	0	0.0035	0	0	0	0	4	0.043
1830	0	0	0.0027	0.71	0.21	0	0	0	1.9e-05	0.039	0	0	0	0	0.039	0	0	0	0	3	0.13
1831	0.38	0.013	0	0	0	0.099	0.08	0	0	0	0.013	0.013	0	0	0	0.013	0.38	0	0.00062	0	0.61
1832	0	0	0.00014	0.097	0.87	0	0	0	8.1e-05	0.019	0	0	0	0	0.019	0	0	0	0	4	0.043
1833	0	0	6.7e-05	0.029	0.96	0	0	0	9e-05	0.006	0	0	0	0	0.006	0	0	0	0	4	0.043
1834	0	0	0	3.2e-05	1	0	0	0	9.4e-05	0.00018	0	0	0	0	0.00018	0	0	0	0	4	0.043
1835	0	0	0.001	0.2	0.77	0	0	0	7.2e-05	0.016	0	0	0	0	0.016	0	0	0	0	4	0.043
1836	0.5	0.00081	0	0	0	0.0012	0.00098	0	0	0	0.00081	0.00084	0	0	0	0.00081	0.5	0	9.1e-06	0	0.61
1837	0.49	0	0.0065	0	0	0	0	0.001	1.1e-05	0.002	0	0	0	0	0.002	0	0.49	0	0	0	0.61
1838	0.45	0	0	0	0.00025	0	0	0	0	0	0	0	0.047	0.047	0	0	0.45	0	0	0	0.61
1839	0.5	0.00085	0	0	0	0.0012	0.00099	0	0	0	0.00085	0.00088	0	0	0	0.00085	0.5	0	7.7e-06	0	0.61
1840	0.48	0.0024	0	0	0	0.017	0.014	0	0	0	0.0024	0.0025	0	0	0	0.0024	0.48	5.5e-05	0.0017	0	0.61
1841	0	0	0.0069	0.88	0.063	0	0	4.4e-06	5.9e-06	0.024	0	0	0	0	0.024	0	0	0	0	3	0.13
1842	0	0	0.096	0.9	0	0	0	0.0014	0	0.00042	0	0	0	0	0.00042	0	0	0	0	3	0.13
1843	0.49	0.0012	0	0	0	0.0036	0.0029	0	0	0	0.0012	0.0013	0	0	0	0.0012	0.49	0	8.8e-05	0	0.61
1844	0.48	0.0027	0	0	0	0.02	0.016	0	0	0	0.0027	0.0028	0	0	0	0.0027	0.48	6e-05	0.002	0	0.61
1845	0.5	0	0.00022	0	0	0	0	6.4e-06	4.6e-06	0.00035	0	0	0	0	0.00035	0	0.5	0	0	0	0.61
1846	0.5	0.0018	0	0	0	0.001	0.00083	0	0	0	0.0018	0.0018	0	0	0	0.0018	0.5	0	0	0	0.61
1847	0.49	0.0037	0	0	0	0.0052	0.0042	0	0	0	0.0037	0.0038	0	0	0	0.0037	0.49	0	2.3e-06	0	0.61
1848	3.3e-05	6e-05	0	0	0	0.062	0.05	0.00047	0	0	6e-05	6.2e-05	0	0	0	6e-05	3.3e-05	0.14	0.75	18	0.39
1849	0.42	0.005	0	0	0	0.071	0.057	0	0	2.3e-05	0.005	0.0052	0	0	2.3e-05	0.005	0.42	4.2e-05	0.004	0	0.61
1850	0.19	0.0021	6e-05	0.00054	0	0.11	0.086	6.9e-06	0	5.9e-05	0.0021	0.0022	0	0	5.9e-05	0.0021	0.19	0.097	0.32	18	0.39
1851	0.24	2.4e-05	0.23	0	0	3.4e-06	2.7e-06	0.27	1.2e-05	0.0078	2.4e-05	2.5e-05	0	0	0.0078	2.4e-05	0.24	0	0	7	0.87
1852	0.15	6.6e-06	0.34	0	0	0	0	0.35	1.1e-05	0.0091	6.6e-06	6.8e-06	0	0	0.0091	6.6e-06	0.15	0	0	7	0.87
1853	0.00012	6.2e-05	0	0	0	0.051	0.041	0	0	0	6.2e-05	6.4e-05	0	0	0	6.2e-05	0.00012	0.18	0.73	18	0.39
1854	5e-05	3.8e-06	0	0.89	0.00025	0.0014	0.0011	0	0	0	3.8e-06	4e-06	0	0	0	3.8e-06	5e-05	0.057	0.05	3	0.13
1855	0.45	6.3e-06	0.018	0	0	7.4e-06	6e-06	0.076	4.8e-06	0.00087	6.3e-06	6.6e-06	0	0	0.00087	6.3e-06	0.45	0	0	0	0.61
1856	0.49	0.00084	0.003	0	0	0.0039	0.0032	0.00072	5.2e-06	0.0009	0.00084	0.00087	0	0	0.0009	0.00084	0.49	5.3e-06	0.00023	0	0.61
1857	0.13	0.0044	0	0	0	0.27	0.22	0	0	3.5e-06	0.0044	0.0045	0	0	3.5e-06	0.0044	0.13	0.014	0.21	5	0.47
1858	0	0	0	0.99	0.0088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.13
1859	0.45	0	0.013	0	0	0	0	0.078	4.4e-06	0.00057	0	0	0	0	0.00057	0	0.45	0	0	0	0.61
1860	0	0	0	0.73	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.13
1861	0	0	0	0	0.00091	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	12	0
1862	0.48	0.0027	0	0	0	0.012	0.0096	0	0	0	0.0027	0.0028	0	0	0	0.0027	0.48	2.8e-06	0.0003	0	0.61
1863	0.5	0.0014	0	0	0	0.0016	0.0013	0	0	0	0.0014	0.0014	0	0	0	0.0014	0.5	0	2.2e-06	0	0.61
1864	0	0	7.2e-05	0.11	0.83	0	0	0	7.8e-05	0.03	0	0	0	0	0.03	0	0	0	0	4	0.043
1865	0.48	0.0014	0.002	0	0	0.015	0.012	0.00063	4.1e-06	0.00062	0.0014	0.0015	0	0	0.00062	0.0014	0.48	0.00031	0.0044	0	0.61
1866	0.46	0.0024	0.00015	0	0	0.034	0.027	7.2e-06	2.4e-06	0.0002	0.0024	0.0025	0	0	0.0002	0.0024	0.46	0.00036	0.0077	0	0.61
1867	0.47	0.00033	0.026	0	0	0.00062	0.0005	0.019	8.8e-06	0.0026	0.00033	0.00035	0	0	0.0026	0.00033	0.47	0	1.1e-05	0	0.61
1868	0.091	0.015	0	0	0	0.42	0.33	0	0	0	0.015	0.015	0	0	0	0.015	0.091	1.4e-05	0.0071	5	0.47
1869	0.49	0.0019	0	0	0	0.0061	0.0049	0	0	0	0.0019	0.002	0	0	0	0.0019	0.49	0	9.1e-05	0	0.61
1870	0.47	0.00053	0.021	0	0	0.0021	0.0017	0.021	7.4e-06	0.002	0.00053	0.00055	0	0	0.002	0.00053	0.47	5e-06	0.00015	0	0.61
1871	0.5	0.0011	6.7e-05	0	0	0.0025	0.002	0	3.1e-06	0.00023	0.0011	0.0011	0	0	0.00023	0.0011	0.5	0	1.2e-05	0	0.61
1872	0.5	0.00066	0.0013	0	0	0.0015	0.0012	0.0001	5.2e-06	0.00076	0.00066	0.00068	0	0	0.00076	0.00066	0.5	0	1.8e-05	0	0.61
1873	0.48	0.00016	0.024	0	0	8.3e-05	6.7e-05	0.0066	1.1e-05	0.0035	0.00016	0.00017	0	0	0.0035	0.00016	0.48	0	0	0	0.61
1874	0.5	0.00034	0.001	0	0	0.00025	0.0002	3e-05	6.1e-06	0.00091	0.00034	0.00036	0	0	0.00091	0.00034	0.5	0	0	0	0.61
1875	6.3e-06	3.9e-06	0	2.4e-05	0	0.0063	0.005	0	0	0	3.9e-06	4.1e-06	0	0	0	3.9e-06	6.3e-06	0.48	0.51	18	0.39
1876	0.5	0.00032	0.0021	0	0	0.00026	0.00021	0.00011	6.8e-06	0.0012	0.00032	0.00034	0	0	0.0012	0.00032	0.5	0	0	0	0.61
1877	0.48	0.0027	2.4e-06	0	0	0.013	0.01	0	1.5e-06	5e-05	0.0027	0.0028	0	0	5e-05	0.0027	0.48	0	0.00011	0	0.61
1878	0	0	0	0	0.011	0	0	0	0	0	0	0	0.49	0.49	0	0	0	0	0	12	0
1879	0.5	0.00052	0.00044	0	0	0.00059	0.00047	9.4e-06	4.9e-06	0.00059	0.00052	0.00053	0	0	0.00059	0.00052	0.5	0	0	0	0.61
1880	0	0	0	5.5e-05	0.032	0	0	0	0	0	0	0	0.48	0.48	0	0	0	0	0	12	0
1881	0.5	0.00087	0.00023	0	0	0.0021	0.0017	4.7e-06	3.8e-06	0.00038	0.00087	0.0009	0	0	0.00038	0.00087	0.5	0	1.5e-05	0	0.61
1882	0.46	0.0027	5.8e-05	0	0	0.035	0.028	1.3e-06	2e-06	0.00014	0.0027	0.0028	0	0	0.00014	0.0027	0.46	0.00017	0.0053	0	0.61
1883	0.46	0.002	0.00044	0	0	0.029	0.023	5.2e-05	2.9e-06	0.00031	0.002	0.0021	0	0	0.00031	0.002	0.46	0.0006	0.0092	0	0.61
1884	0.5	0	0.0022	0	0	0	0	0.00034	7.8e-06	0.001	0	0	0	0	0.001	0	0.5	0	0	0	0.61
1885	0.48	0.0012	0.0046	0	0	0.011	0.0092	0.0025	4.8e-06	0.00089	0.0012	0.0012	0	0	0.00089	0.0012	0.48	0.00025	0.0033	0	0.61
1886	0.48	0.0034	0	0	0	0.015	0.012	0	1e-06	2.3e-05	0.0034	0.0036	0	0	2.3e-05	0.0034	0.48	0	6.5e-05	0	0.61
1887	0.37	0.0061	0	0	0	0.12	0.097	0	0	1.4e-05	0.0061	0.0063	0	0	1.4e-05	0.0061	0.37	0.00014	0.01	0	0.61
1888	0.47	0.0021	0.00039	0	0	0.028	0.022	4e-05	2.9e-06	0.0003	0.0021	0.0021	0	0	0.0003	0.0021	0.47	0.00046	0.0078	0	0.61
1889	0.43	0.0038	1.1e-05	0	0	0.064	0.051	0	1.4e-06	6.3e-05	0.0038	0.0039	0	0	6.3e-05	0.0038	0.43	0.00029	0.01	0	0.61
1890	0.45	0.00024	0.045	0	0	0.00032	0.00026	0.039	9.9e-06	0.0034	0.00024	0.00025	0	0	0.0034	0.00024	0.45	0	3.4e-06	0	0.61
1891	0.46	0.0055	0	0	0	0.032	0.026	0	0	8.8e-06	0.0055	0.0057	0	0	8.8e-06	0.0055	0.46	0	0.00013	0	0.61
1892	0.49	0.00021	0.0074	0	0	0.00011	8.6e-05	0.00084	9.2e-06	0.0022	0.00021	0.00021	0	0	0.0022	0.00021	0.49	0	0	0	0.61
1893	0.44	0.0073	0	0	0	0.054	0.044	0	0	4.7e-06	0.0073	0.0076	0	0	4.7e-06	0.0073	0.44	0	0.00024	0	0.61
1894	0.46	0.00062	0.026	0	0	0.0039	0.0031	0.043	6.5e-06	0.0019	0.00062	0.00064	0	0	0.0019	0.00062	0.46	5.7e-05	0.0008	0	0.61
1895	0.49	0.001	0.00024	0	0	0.003	0.0024	5.9e-06	3.6e-06	0.00036	0.001	0.001	0	0	0.00036	0.001	0.49	0	3.7e-05	0	0.61
1896	0.49	0.00028	0.014	0	0	0.00031	0.00025	0.0043	8.9e-06	0.0024	0.00028	0.00029	0	0	0.0024	0.00028	0.49	0	0	0	0.61
1897	0.47	0.00046	0.023	0	0	0.0014	0.0011	0.02	7.8e-06	0.0022	0.00046	0.00047	0	0	0.0022	0.00046	0.47	0	6.3e-05	0	0.61
1898	0.49	0.0012	0.00055	0	0	0.0058	0.0047	3.6e-05	3.8e-06	0.00044	0.0012	0.0012	0	0	0.00044	0.0012	0.49	3.7e-06	0.00024	0	0.61
1899	0.069	4.1e-06	0.26	0	0	0	0	0.6	4.7e-06	0.0044	4.1e-06	4.2e-06	0	0	0.0044	4.1e-06	0.069	0	0	7	0.87
1900	0.5	0.00038	0.0022	0	0	0.0004	0.00032	0.00015	6.5e-06	0.0011	0.00038	0.00039	0	0	0.0011	0.00038	0.5	0	0	0	0.61
1901	0.5	0	0.00029	0	0	0	0	0.0032	4.5e-06	0.00034	0	0	0	0	0.00034	0	0.5	0	0	0	0.61
1902	0.49	0	0.0056	0	0	0	0	0.019	6.8e-06	0.00095	0	0	0	0	0.00095	0	0.49	0	0	0	0.61
1903	0.49	0.002	0	0	0	0.0018	0.0014	0	0	1.3e-05	0.002	0.0021	0	0	1.3e-05	0.002	0.49	0	0	0	0.61
1904	0.5	0	0.0022	0	0	0	0	0.00043	7.6e-06	0.001	0	0	0	0	0.001	0	0.5	0	0	0	0.61
1905	0.45	0.0013	0.0081	6.7e-05	0	0.022	0.018	0.01	4.5e-06	0.00095	0.0013	0.0014	0	0	0.00095	0.0013	0.45	0.0044	0.022	0	0.61
1906	0.48	0.0012	0.0051	0	0	0.011	0.0091	0.003	4.9e-06	0.00093	0.0012	0.0012	0	0	0.00093	0.0012	0.48	0.00027	0.0034	0	0.61
1907	0.48	0.0013	0.0051	0	0	0.015	0.012	0.0033	4.7e-06	0.00088	0.0013	0.0013	0	0	0.00088	0.0013	0.48	0.00066	0.0064	0	0.61
1908	0.49	0.0014	3.7e-05	0	0	0.0043	0.0035	0	2.6e-06	0.00017	0.0014	0.0014	0	0	0.00017	0.0014	0.49	0	3.3e-05	0	0.61
1909	0.49	0	0.0032	0	0	0	0	0.0055	7.2e-06	0.00098	0	0	0	0	0.00098	0	0.49	0	0	0	0.61
1910	0.25	0.0085	0	0	0	0.24	0.2	0	0	2.5e-06	0.0085	0.0088	0	0	2.5e-06	0.0085	0.25	0.00017	0.019	0	0.61
1911	0.5	0.00094	9.2e-06	0	0	0.001	0.00082	0	2.5e-06	0.00012	0.00094	0.00097	0	0	0.00012	0.00094	0.5	0	0	0	0.61
1912	0.49	0.00069	0.0068	0	0	0.0029	0.0023	0.0028	6.1e-06	0.0013	0.00069	0.00071	0	0	0.0013	0.00069	0.49	4.3e-06	0.00017	0	0.61
1913	0.00013	5.1e-05	0	0	0	0.037	0.03	0	0	0	5.1e-05	5.3e-05	0	0	0	5.1e-05	0.00013	0.24	0.7	18	0.39
1914	0.037	0.007	0	0	0	0.48	0.39	0	0	0	0.007	0.0072	0	0	0	0.007	0.037	8.1e-05	0.025	5	0.47
1915	0.5	0.00015	0.0039	0	0	3.7e-05	3e-05	0.00016	9.4e-06	0.002	0.00015	0.00015	0	0	0.002	0.00015	0.5	0	0	0	0.61
1916	0.38	0.0034	4.7e-05	0	0	0.09	0.072	1.7e-06	1.5e-06	9.5e-05	0.0034	0.0035	0	0	9.5e-05	0.0034	0.38	0.0051	0.057	0	0.61
1917	0.48	0.0018	0.00055	0	0	0.02	0.016	6.2e-05	3.2e-06	0.00036	0.0018	0.0018	0	0	0.00036	0.0018	0.48	0.0002	0.004	0	0.61
1918	0.49	0.00029	0.0052	0	0	0.00025	0.0002	0.0006	7.9e-06	0.0017	0.00029	0.0003	0	0	0.0017	0.00029	0.49	0	0	0	0.61
1919	0.37	0.0057	0	0	0	0.12	0.099	0	0	1.8e-05	0.0057	0.0059	0	0	1.8e-05	0.0057	0.37	0.0003	0.016	0	0.61
1920	0.41	0.0061	0	0	0	0.087	0.07	0	0	1.3e-05	0.0061	0.0063	0	0	1.3e-05	0.0061	0.41	2.5e-05	0.0035	0	0.61
1921	0.5	0.0003	0.0017	0	0	0.0002	0.00016	6.7e-05	6.8e-06	0.0011	0.0003	0.00031	0	0	0.0011	0.0003	0.5	0	0	0	0.61
1922	0.0033	0.00023	0	2.4e-05	0	0.054	0.044	0	0	0	0.00023	0.00024	0	0	0	0.00023	0.0033	0.27	0.62	18	0.39
1923	0.49	0.00082	0.0084	0	0	0.0049	0.004	0.0052	5.9e-06	0.0013	0.00082	0.00085	0	0	0.0013	0.00082	0.49	3e-05	0.00065	0	0.61
1924	0.48	0.0017	0.0006	0	0	0.018	0.015	7.2e-05	3.3e-06	0.00038	0.0017	0.0018	0	0	0.00038	0.0017	0.48	0.00017	0.0036	0	0.61
1925	0.37	0.0033	5.3e-05	0	0	0.095	0.077	2.3e-06	1.4e-06	9.6e-05	0.0033	0.0034	0	0	9.6e-05	0.0033	0.37	0.0077	0.074	0	0.61
1926	0.45	0.00043	0.036	0	0	0.0015	0.0012	0.051	7.9e-06	0.0025	0.00043	0.00044	0	0	0.0025	0.00043	0.45	3.3e-06	0.0001	0	0.61
1927	0.24	0.008	0	0	0	0.26	0.21	0	0	2.7e-06	0.008	0.0082	0	0	2.7e-06	0.008	0.24	0.00035	0.029	5	0.47
1928	0.5	0.00075	3.9e-05	0	0	0.00084	0.00067	0	3.2e-06	0.00022	0.00075	0.00078	0	0	0.00022	0.00075	0.5	0	0	0	0.61
1929	0.41	0.0017	0.0035	0.0026	4.7e-06	0.041	0.033	0.003	3.4e-06	0.00058	0.0017	0.0018	0	0	0.00058	0.0017	0.41	0.018	0.068	0	0.61
1930	0.5	0.00045	0	0	0	0.00015	0.00012	0	0	0	0.00045	0.00047	0	0	0	0.00045	0.5	0	0	0	0.61
1931	0.5	0.00015	0	0	0	5.5e-05	4.4e-05	0	0	2e-06	0.00015	0.00015	0	0	2e-06	0.00015	0.5	0	0	0	0.61
1932	0.5	0.00027	0	0	0	0.00015	0.00012	0	0	0	0.00027	0.00028	0	0	0	0.00027	0.5	0	0	0	0.61
1933	0	0	0	0	0	0	0	0.00023	0	0	0	0	0	0	0	0	0	0.64	0.36	17	0.35
1934	0	0	0	0	0	0	0	0.00015	0	0	0	0	0	0	0	0	0	0.75	0.25	17	0.35
1935	0.48	0	0	0	0	0	0	0	0	0	0	0	0.025	0.025	0	0	0.48	0	0	0	0.61
1936	0	0	0	0	0	0	0	0.032	0	0	0	0	0	0	0	0	0	0.92	0.049	17	0.35
1937	0	0	0	0	0	0.00079	0.00063	0.044	0	0	0	0	0	0	0	0	0	0.49	0.47	17	0.35
1938	0.49	0.0015	5.2e-06	0	0	0.0041	0.0033	0	2.1e-06	9.7e-05	0.0015	0.0015	0	0	9.7e-05	0.0015	0.49	0	2.7e-05	0	0.61
1939	0.17	0.01	0	0	0	0.31	0.25	0	0	0	0.01	0.01	0	0	0	0.01	0.17	0.00079	0.046	5	0.47
1940	0.031	0.0045	0	0	0	0.38	0.31	1.1e-06	0	0	0.0045	0.0047	0	0	0	0.0045	0.031	0.0081	0.22	5	0.47
1941	0.43	0.0023	0.0005	0	0	0.047	0.038	8.8e-05	2.6e-06	0.00028	0.0023	0.0024	0	0	0.00028	0.0023	0.43	0.0036	0.032	0	0.61
1942	0.45	0.0046	0	0	0	0.048	0.038	0	0	0	0.0046	0.0048	0	0	0	0.0046	0.45	0.00012	0.0048	0	0.61
1943	0.5	0.0013	0	0	0	0.0014	0.0011	0	0	0	0.0013	0.0013	0	0	0	0.0013	0.5	0	0	0	0.61
1944	0.41	0.0022	0.0009	0	0	0.052	0.041	0.00028	2.7e-06	0.00034	0.0022	0.0023	0	0	0.00034	0.0022	0.41	0.0099	0.057	0	0.61
1945	0.33	0.0022	0.0006	0.001	0	0.074	0.059	0.00021	1.9e-06	0.00023	0.0022	0.0022	0	0	0.00023	0.0022	0.33	0.045	0.16	0	0.61
1946	0.43	0.003	8.4e-05	0	0	0.059	0.047	3.8e-06	1.9e-06	0.00014	0.003	0.0031	0	0	0.00014	0.003	0.43	0.0014	0.022	0	0.61
1947	0	0	0	0.0011	0.081	0	0	0	0	0	0	0	0.46	0.46	0	0	0	0	0	12	0
1948	0.36	0.0021	0.00093	0.00048	0	0.064	0.051	0.00039	2.3e-06	0.0003	0.0021	0.0022	0	0	0.0003	0.0021	0.36	0.031	0.12	0	0.61
1949	0.49	0.0024	1.3e-06	0	0	0.0079	0.0063	0	1.4e-06	4.2e-05	0.0024	0.0025	0	0	4.2e-05	0.0024	0.49	0	2.5e-05	0	0.61
1950	0.48	0.0042	0	0	0	0.017	0.014	0	0	1.2e-05	0.0042	0.0043	0	0	1.2e-05	0.0042	0.48	0	3.7e-05	0	0.61
1951	0.49	0.00079	0.0015	0	0	0.0027	0.0022	0.00016	4.9e-06	0.00073	0.00079	0.00082	0	0	0.00073	0.00079	0.49	0	6.8e-05	0	0.61
1952	0.00024	1.6e-05	0	0.72	6.4e-05	0.0047	0.0038	0	0	0	1.6e-05	1.6e-05	0	0	0	1.6e-05	0.00024	0.13	0.14	3	0.13
1953	0.00013	0	3.9e-05	0	0	0	0	1	0	0	0	0	0	0	0	0	0.00013	0	0	7	0.87
1954	0.057	0.0012	2.5e-06	0.00041	0	0.1	0.083	0	0	7.1e-06	0.0012	0.0012	0	0	7.1e-06	0.0012	0.057	0.18	0.51	18	0.39
1955	0.015	0	0.34	0	0	0	0	0.62	2.3e-06	0.0037	0	0	0	0	0.0037	0	0.015	0	0	7	0.87
1956	9.5e-05	0.00037	0	0	0	0.38	0.3	0	0	0	0.00037	0.00039	0	0	0	0.00037	9.5e-05	0.0031	0.31	5	0.47
1957	0.084	0.013	0	0	0	0.43	0.35	0	0	0	0.013	0.013	0	0	0	0.013	0.084	2.5e-06	0.0034	5	0.47
1958	1.5e-06	5.8e-06	0	0	0	0.014	0.012	0.008	0	0	5.8e-06	6e-06	0	0	0	5.8e-06	1.5e-06	0.28	0.68	18	0.39
1959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.39
1960	0.5	0	0	0	0	0	0	0	0	8.5e-06	0	0	0	0	8.5e-06	0	0.5	0	0	0	0.61
1961	0.5	0	0.00075	0	0	0	0	5.4e-06	9.9e-06	0.0012	0	0	0	0	0.0012	0	0.5	0	0	0	0.61
1962	0.37	0.0042	0	0	0	0.092	0.074	0.00024	0	0	0.0042	0.0044	0	0	0	0.0042	0.37	0.0083	0.068	0	0.61
1963	0.00071	0.00069	0	0	0	0.26	0.21	2.3e-06	0	0	0.00069	0.00072	0	0	0	0.00069	0.00071	0.025	0.5	18	0.39
1964	0.49	0.00089	0.0048	0	0	0.0052	0.0042	0.0019	5.4e-06	0.001	0.00089	0.00092	0	0	0.001	0.00089	0.49	2.1e-05	0.00056	0	0.61
1965	0.48	0.0013	0.0017	0	0	0.011	0.009	0.0004	4.1e-06	0.0006	0.0013	0.0014	0	0	0.0006	0.0013	0.48	8.2e-05	0.0018	0	0.61
1966	0.29	0.0043	5.1e-06	0	0	0.16	0.13	0	0	3e-05	0.0043	0.0045	0	0	3e-05	0.0043	0.29	0.0075	0.1	0	0.61
1967	0.47	0.0022	0	0	0	0.02	0.016	4.3e-06	0	0	0.0022	0.0023	0	0	0	0.0022	0.47	0.00039	0.0053	0	0.61
1968	0.077	0.0035	0	0	0	0.29	0.23	0	0	1.2e-06	0.0035	0.0036	0	0	1.2e-06	0.0035	0.077	0.021	0.3	18	0.39
1969	0.49	0.0013	5.9e-05	0	0	0.0044	0.0035	0	2.8e-06	0.0002	0.0013	0.0014	0	0	0.0002	0.0013	0.49	0	4.3e-05	0	0.61
1970	0.5	0.00031	0.002	0	0	0.00023	0.00018	9.9e-05	6.9e-06	0.0012	0.00031	0.00032	0	0	0.0012	0.00031	0.5	0	0	0	0.61
1971	0.31	0.0056	0	0	0	0.17	0.14	0	0	1.5e-05	0.0056	0.0058	0	0	1.5e-05	0.0056	0.31	0.0015	0.045	0	0.61
1972	0.49	0.0013	0.00032	0	0	0.0068	0.0055	1.5e-05	3.4e-06	0.00036	0.0013	0.0013	0	0	0.00036	0.0013	0.49	3.9e-06	0.00027	0	0.61
1973	0.0066	0.00043	0	0	0	0.082	0.066	0	0	0	0.00043	0.00044	0	0	0	0.00043	0.0066	0.21	0.63	18	0.39
1974	0	0	0	0	0	0.0026	0.0021	0	0	0	0	0	0	0	0	0	0	0.5	0.5	18	0.39
1975	0.41	0.0047	2.3e-06	0	0	0.08	0.064	0	1e-06	3.3e-05	0.0047	0.0048	0	0	3.3e-05	0.0047	0.41	0.00015	0.0085	0	0.61
1976	0.05	0.0014	0	0	0	0.13	0.1	0	0	3.5e-06	0.0014	0.0014	0	0	3.5e-06	0.0014	0.05	0.14	0.52	18	0.39
1977	0.49	0	0.00063	0	0	0	0	0.0087	4.6e-06	0.00037	0	0	0	0	0.00037	0	0.49	0	0	0	0.61
1978	0.47	0	0.042	0	0	0	0	0.012	1.9e-05	0.0058	0	0	0	0	0.0058	0	0.47	0	0	0	0.61
1979	0.47	0.002	0.00037	0	0	0.025	0.02	3.5e-05	2.9e-06	0.0003	0.002	0.0021	0	0	0.0003	0.002	0.47	0.00032	0.006	0	0.61
1980	0.44	0.0072	0	0	0	0.055	0.044	0	0	0	0.0072	0.0075	0	0	0	0.0072	0.44	4.7e-06	0.00098	0	0.61
1981	0.5	0	0.00015	0	0	0	0	1.1e-06	5.6e-06	0.00043	0	0	0	0	0.00043	0	0.5	0	0	0	0.61
1982	0.48	0.0015	0.00038	0	0	0.012	0.0098	1.6e-05	3.4e-06	0.00037	0.0015	0.0015	0	0	0.00037	0.0015	0.48	6.7e-05	0.0017	0	0.61
1983	0.15	0.0045	0	0	0	0.21	0.16	0.00084	0	0	0.0045	0.0046	0	0	0	0.0045	0.15	0.038	0.27	18	0.39
1984	0.45	0.0014	0.0068	0.0001	0	0.025	0.02	0.0076	4.4e-06	0.00086	0.0014	0.0015	0	0	0.00086	0.0014	0.45	0.0056	0.027	0	0.61
1985	0.43	0.011	0	0	0	0.056	0.045	0	0	0	0.011	0.011	0	0	0	0.011	0.43	0	0.00018	0	0.61
1986	0.45	0	0	0	6.4e-05	0	0	0	0	0	0	0	0.047	0.047	0	0	0.45	0	0	0	0.61
1987	0.5	0.00023	0	0	0	6.8e-06	5.4e-06	0	2.3e-06	5.1e-05	0.00023	0.00024	0	0	5.1e-05	0.00023	0.5	0	0	0	0.61
1988	0.47	0.0037	0	0	0	0.025	0.02	0	0	0	0.0037	0.0038	0	0	0	0.0037	0.47	1.5e-05	0.0011	0	0.61
