SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0
1640	1	0	1.9e-06	0	0	0	0	0.61
1641	0.18	0.54	0.23	0	0.048	0	1	0.17
1642	0.47	0	0.53	0.00048	0	0	2	0.47
1643	0.72	0	0.28	0	0	0	0	0.61
1644	0.97	0	0.026	6.6e-05	0	0	0	0.61
1645	0.78	0	0.22	0	0	0	0	0.61
1646	1	0	0.00014	0	0	0	0	0.61
1647	1	0	0	0	0	0	0	0.61
1648	0	1	0	0	6.2e-06	0	1	0.17
1649	0	1	0	0	0	0	1	0.17
1650	1	0	0.0016	0	0	0	0	0.61
1651	0.0015	0	0.82	0.18	0	0	2	0.47
1652	0.88	0	0.12	0.00051	0	0	0	0.61
1653	0.55	0	0.45	2.6e-05	0	0	0	0.61
1654	0.9	0	0	0	0	0.097	0	0.61
1655	0.011	0	0.99	1.6e-06	0	0	2	0.47
1656	0.94	0	0.057	0	0	0	0	0.61
1657	0.12	0	0.88	0.00043	0	0	2	0.47
1658	0.97	0	0.026	0	0	0	0	0.61
1659	1	0	2.3e-05	0	0	0	0	0.61
1660	0.84	0.00049	0.15	0.0089	3.2e-06	0	0	0.61
1661	0.79	0	0.21	1.8e-06	0	0	0	0.61
1662	0.9	4.5e-06	0	0	0.0011	0.097	0	0.61
1663	0.89	4.1e-05	0.11	0.00027	0	0	0	0.61
1664	0.95	0	0.048	3.3e-06	0	0	0	0.61
1665	0.85	0	0.15	0.0018	0	0	0	0.61
1666	0	0	0	1	0	0	3	0.96
1667	1	0	0	0	0	0	0	0.61
1668	1	0	0	0	0	0	0	0.61
1669	1	0	0.0014	0	0	0	0	0.61
1670	1	0	0	0	0	0	0	0.61
1671	0.86	1e-05	0.14	0.0039	0	0	0	0.61
1672	1	0	0.0007	0	0	0	0	0.61
1673	0.96	0	0.043	0	0	0	0	0.61
1674	1	0	0	0	0	0	0	0.61
1675	1	0	0	0	0	0	0	0.61
1676	0	0.013	0	0	0.99	0	4	0.087
1677	1	0	0	0.00029	0	0	0	0.61
1678	0.99	0	0.0069	0	0	0	0	0.61
1679	0.91	0	0.086	0.00054	0	0	0	0.61
1680	1	0	0.0026	0	0	0	0	0.61
1681	0.21	0	0.78	0.019	0	0	2	0.47
1682	0.76	0	0.23	0.0045	0	0	0	0.61
1683	0.96	0	0.037	0.00018	0	0	0	0.61
1684	0.98	0	0.016	1.6e-06	0	0	0	0.61
1685	1	0	0.0011	0	0	0	0	0.61
1686	0	0.0027	0.0078	0.99	0	0	3	0.96
1687	1	0	0.0014	0	0	0	0	0.61
1688	0.85	0	0.15	0.00067	0	0	0	0.61
1689	0.89	0	0.11	0	0	0	0	0.61
1690	0.99	0	0.0072	0	0	0	0	0.61
1691	0	1.6e-05	0	0	1	0	4	0.087
1692	0.99	0	0.013	0	0	0	0	0.61
1693	0.97	0	0.029	1.1e-05	0	0	0	0.61
1694	0.67	0	0.33	0	0	0	0	0.61
1695	0.97	0	0.027	0	0	0	0	0.61
1696	1	0	8.5e-05	0	0	0	0	0.61
1697	6.7e-05	0	1	0.00029	0	0	2	0.47
1698	1	0	0	0	0	0	0	0.61
1699	1	0	0.00028	0	0	0	0	0.61
1700	0.6	0	0.39	0.0028	0	0	0	0.61
1701	0.95	0	0.048	0	0	0	0	0.61
1702	0.91	0	0.087	0.00014	0	0	0	0.61
1703	1	0	0	0	0	0	0	0.61
1704	0.26	0	0.74	2.4e-05	0	0	2	0.47
1705	0.91	0	0.094	4.7e-05	0	0	0	0.61
1706	1	0	0.0029	0	0	0	0	0.61
1707	0.9	0	0.1	0	0	0	0	0.61
1708	0.8	0.00068	0.19	0.013	2.9e-06	0	0	0.61
1709	0.68	0	0.31	0.0076	0	0	0	0.61
1710	1	0	0.0044	0	0	0	0	0.61
1711	1	0	0.00044	0	0	0	0	0.61
1712	0.033	0	0.88	0.086	0	0	2	0.47
1713	1	0	0.0037	0	0	0	0	0.61
1714	0.9	0	0.098	0.00042	0	0	0	0.61
1715	0.99	0	0.011	0	0	0	0	0.61
1716	1	0	0.00048	0	0	0	0	0.61
1717	1	0	5.1e-06	0	0	0	0	0.61
1718	0	0.017	0	0	0.98	0	4	0.087
1719	0.95	0	0.047	0.00023	0	0	0	0.61
1720	0.97	0	0.029	1.1e-06	0	0	0	0.61
1721	0.97	0	0.026	1e-06	0	0	0	0.61
1722	0.44	0	0.56	0	0	0	2	0.47
1723	0.079	0	0.92	0	0	0	2	0.47
1724	0.34	0	0.66	0	0	0	2	0.47
1725	0	0.12	0	0	0.88	0	4	0.087
1726	0.65	0	0.35	0	0	0	0	0.61
1727	0.82	0	0.18	0	0	0	0	0.61
1728	0	0.013	0	0	0.99	0	4	0.087
1729	0.0022	0	1	0	0	0	2	0.47
1730	0.99	0	0	0.01	0	0	0	0.61
1731	0.083	0	0.92	0	0	0	2	0.47
1732	0.077	9.3e-06	0.79	0.13	0	0	2	0.47
1733	0.82	0	0.18	0.00064	0	0	0	0.61
1734	1	0	0.0013	0	0	0	0	0.61
1735	0.55	0	0.45	0	0	0	0	0.61
1736	1	0	0.0046	1.6e-06	0	0	0	0.61
1737	1	0	0.0039	0	0	0	0	0.61
1738	0.066	0.00022	0.93	0	0	0	2	0.47
1739	0.98	0	0.017	1.3e-06	0	0	0	0.61
1740	0.84	0	0.16	0	0	0	0	0.61
1741	1	0	0.00016	0	0	0	0	0.61
1742	0.29	0.0019	0.7	0	0	0	2	0.47
1743	0.99	0	0.0081	2e-06	0	0	0	0.61
1744	1	0	0.0018	0	0	0	0	0.61
1745	0.93	0	0.074	0.00027	0	0	0	0.61
1746	0.18	0	0.82	0.0001	0	0	2	0.47
1747	0.77	0.0017	0.21	0.019	1.4e-05	0	0	0.61
1748	1	0	0	9.2e-05	0	0	0	0.61
1749	0.7	0.0018	0.3	0	4e-06	0	0	0.61
1750	0	1	0	0	2.1e-06	0	1	0.17
1751	0.99	0	0.0079	0	0	0	0	0.61
1752	0.97	0	0.026	0	0	0	0	0.61
1753	0.49	0.0031	0.51	0	0	0	2	0.47
1754	0	3.3e-06	0	0	0.0031	1	5	0
1755	0.92	0	0.075	0	0	0	0	0.61
1756	1	0	3.9e-05	0	0	0	0	0.61
1757	0.87	0	0.13	0	0	0	0	0.61
1758	0.84	1.2e-05	0.16	1.7e-05	0	0	0	0.61
1759	0.99	0	0	0.012	0	0	0	0.61
1760	1	0	0	0	0	0	0	0.61
1761	0.99	0	0.011	7.8e-06	0	0	0	0.61
1762	0	0	0	0	0	1	5	0
1763	0.76	0	0.24	0	0	0	0	0.61
1764	0.071	0	0.93	0	0	0	2	0.47
1765	0.74	0	0.26	0	0	0	0	0.61
1766	0.59	0.0021	0.41	1.9e-05	5e-06	0	0	0.61
1767	0.99	0	0.0071	0	0	0	0	0.61
1768	0.62	2.9e-06	0.38	0	0	0	0	0.61
1769	0	1	0	5.9e-05	0.0004	0	1	0.17
1770	0	0	0	0	9e-05	1	5	0
1771	0.00017	0.00055	1	0	0	0	2	0.47
1772	0.77	0	0.23	0	0	0	0	0.61
1773	0.95	0	0.047	0	0	0	0	0.61
1774	0.25	0.00095	0.74	0	0	0	2	0.47
1775	0.99	0	0.0067	0	0	0	0	0.61
1776	0.84	0	0.16	0	0	0	0	0.61
1777	0.035	0	0.96	0	0	0	2	0.47
1778	5.3e-06	0	1	0	0	0	2	0.47
1779	0.99	0	0.0056	0	0	0	0	0.61
1780	0.97	0	0.03	5.5e-06	0	0	0	0.61
1781	0.89	0	0.11	0	0	0	0	0.61
1782	0.95	0	0.047	0	0	0	0	0.61
1783	0.87	0	0.13	0	0	0	0	0.61
1784	1	0	0.00012	6.6e-06	0	0	0	0.61
1785	0.015	0.31	0.68	0	0.00011	0	2	0.47
1786	0.56	0	0.44	0	0	0	0	0.61
1787	0.93	0	0.066	0	0	0	0	0.61
1788	0.97	0	0.028	1.9e-06	0	0	0	0.61
1789	1	0	1.2e-05	3.4e-06	0	0	0	0.61
1790	0.87	0	0.13	0.0017	0	0	0	0.61
1791	0.38	1.1e-05	0.58	0.04	0	0	2	0.47
1792	0.19	4.3e-05	0.71	0.095	0	0	2	0.47
1793	1	0	8.5e-06	0	0	0	0	0.61
1794	0.99	0	0.0066	0	0	0	0	0.61
1795	0.59	0	0.41	0.0025	0	0	0	0.61
1796	0.97	0	0.034	0.00011	0	0	0	0.61
1797	0.59	0	0.4	0.0093	0	0	0	0.61
1798	0	0.00025	3.8e-06	1	0	0	3	0.96
1799	0.98	0	0.022	0	0	0	0	0.61
1800	1	0	0	0	0	0	0	0.61
1801	0.98	0	0.015	6.3e-06	0	0	0	0.61
1802	0.85	0	0.15	0	0	0	0	0.61
1803	0.84	0	0.16	0.0021	0	0	0	0.61
1804	0.024	0	0.98	0.00032	0	0	2	0.47
1805	0.57	1.4e-05	0.41	0.022	0	0	0	0.61
1806	0.072	0	0.92	0.012	0	0	2	0.47
1807	0	1.8e-05	0.018	0.98	0	0	3	0.96
1808	0.93	0	0.065	0.00018	0	0	0	0.61
1809	0.12	1.1e-05	0.78	0.11	0	0	2	0.47
1810	1	0	0	0	0	0	0	0.61
1811	0	0.0021	0	0	1	0	4	0.087
1812	1	0	0.0038	0	0	0	0	0.61
1813	0.36	2.9e-06	0.6	0.034	0	0	2	0.47
1814	0.89	0	0.11	0.00043	0	0	0	0.61
1815	0.096	0	0.85	0.057	0	0	2	0.47
1816	1	0	0	2e-06	0	0	0	0.61
1817	1	0	0	4.5e-06	0	0	0	0.61
1818	1	0	0	0	0	0	0	0.61
1819	1	0	0	0	0	0	0	0.61
1820	0.057	0	0.87	0.071	0	0	2	0.47
1821	1	0	0	0	0	0	0	0.61
1822	1	0	0	0	0	0	0	0.61
1823	1	0	0	0	0	0	0	0.61
1824	1	0	0	0	0	0	0	0.61
1825	0.0011	0	1	0.00047	0	0	2	0.47
1826	7e-05	0	0.78	0.22	0	0	2	0.47
1827	1	0	0	0	0	0	0	0.61
1828	0.76	0	0.24	0.0022	0	0	0	0.61
1829	0	0.0012	0	0	1	0	4	0.087
1830	0	0.0053	0	0	0.99	0	4	0.087
1831	0.71	0	0.29	0	0	0	0	0.61
1832	0	0.00058	0	0	1	0	4	0.087
1833	0	0.00085	0	0	1	0	4	0.087
1834	0	0	0	0	1	0	4	0.087
1835	0	0.0049	0	0	1	0	4	0.087
1836	1	0	0.0038	0	0	0	0	0.61
1837	1	0	0	2.4e-05	0	0	0	0.61
1838	0.9	0	0	0	0	0.097	0	0.61
1839	1	0	0.0038	0	0	0	0	0.61
1840	0.95	0	0.052	5.3e-05	0	0	0	0.61
1841	0	0.022	0	0	0.98	0	4	0.087
1842	0	0.95	0	0	0.054	0	1	0.17
1843	0.99	0	0.011	1.1e-06	0	0	0	0.61
1844	0.94	0	0.06	5.7e-05	0	0	0	0.61
1845	1	0	0	0	0	0	0	0.61
1846	1	0	0.0032	0	0	0	0	0.61
1847	0.98	0	0.016	0	0	0	0	0.61
1848	0.0002	0	0.59	0.41	0	0	2	0.47
1849	0.79	0	0.21	0	0	0	0	0.61
1850	0.53	0.0092	0.46	0	7.7e-06	0	0	0.61
1851	0.89	0	1.9e-05	0.11	0	0	0	0.61
1852	0.86	0	2.5e-06	0.14	0	0	0	0.61
1853	0.0015	0	1	0	0	0	2	0.47
1854	5.9e-05	0.94	0.0025	0	0.059	0	1	0.17
1855	0.86	0	2.2e-05	0.14	0	0	0	0.61
1856	0.99	0	0.012	5.3e-05	0	0	0	0.61
1857	0.24	0	0.76	0	0	0	2	0.47
1858	0	0.17	0	0	0.83	0	4	0.087
1859	0.84	0	1.1e-06	0.16	0	0	0	0.61
1860	0	0.011	0	0	0.99	0	4	0.087
1861	0	0	0	0	0	1	5	0
1862	0.96	0	0.037	2.7e-06	0	0	0	0.61
1863	1	0	0.0049	0	0	0	0	0.61
1864	0	0.00018	0	0	1	0	4	0.087
1865	0.95	0	0.048	7.8e-05	0	0	0	0.61
1866	0.9	0	0.1	0	0	0	0	0.61
1867	0.99	0	0.002	0.0044	0	0	0	0.61
1868	0.12	0	0.88	9.1e-06	0	0	2	0.47
1869	0.98	0	0.019	0	0	0	0	0.61
1870	0.98	0	0.0067	0.0085	0	0	0	0.61
1871	0.99	0	0.0076	0	0	0	0	0.61
1872	1	0	0.0048	1.8e-06	0	0	0	0.61
1873	1	0	0.00027	0.00036	0	0	0	0.61
1874	1	0	0.00076	0	0	0	0	0.61
1875	0.00046	0.29	0.71	0	0	0	2	0.47
1876	1	0	0.0008	0	0	0	0	0.61
1877	0.96	0	0.04	0	0	0	0	0.61
1878	0	0	0	0	0.00019	1	5	0
1879	1	0	0.0018	0	0	0	0	0.61
1880	0	0	0	0	0.0019	1	5	0
1881	0.99	0	0.0064	0	0	0	0	0.61
1882	0.89	0	0.11	0	0	0	0	0.61
1883	0.91	0	0.088	2.1e-06	0	0	0	0.61
1884	1	0	0	0.0012	0	0	0	0.61
1885	0.96	0	0.036	0.00059	0	0	0	0.61
1886	0.95	0	0.047	0	0	0	0	0.61
1887	0.67	0	0.33	0	0	0	0	0.61
1888	0.92	0	0.085	1.4e-06	0	0	0	0.61
1889	0.81	0	0.19	0	0	0	0	0.61
1890	0.99	0	0.0011	0.011	0	0	0	0.61
1891	0.9	0	0.098	0	0	0	0	0.61
1892	1	0	0.00034	1.5e-05	0	0	0	0.61
1893	0.84	0	0.16	0	0	0	0	0.61
1894	0.95	0	0.013	0.037	0	0	0	0.61
1895	0.99	0	0.0095	0	0	0	0	0.61
1896	1	0	0.00098	0.00032	0	0	0	0.61
1897	0.99	0	0.0045	0.0068	0	0	0	0.61
1898	0.98	0	0.018	0	0	0	0	0.61
1899	0.34	0	2.6e-06	0.66	0	0	3	0.96
1900	1	0	0.0012	1.8e-06	0	0	0	0.61
1901	0.97	0	0	0.032	0	0	0	0.61
1902	0.95	0	1.3e-06	0.047	0	0	0	0.61
1903	0.99	0	0.0055	0	0	0	0	0.61
1904	1	0	0	0.0021	0	0	0	0.61
1905	0.92	0.00034	0.069	0.0076	3.9e-06	0	0	0.61
1906	0.96	0	0.035	0.0008	0	0	0	0.61
1907	0.95	0	0.046	0.0011	0	0	0	0.61
1908	0.99	0	0.013	0	0	0	0	0.61
1909	0.98	0	0	0.021	0	0	0	0.61
1910	0.4	0	0.6	0	0	0	2	0.47
1911	1	0	0.0032	0	0	0	0	0.61
1912	0.99	0	0.009	0.0004	0	0	0	0.61
1913	0.0023	1.7e-05	1	0	0	0	2	0.47
1914	0.047	0	0.95	0	0	0	2	0.47
1915	1	0	0.00012	0	0	0	0	0.61
1916	0.73	0	0.27	0	0	0	0	0.61
1917	0.94	0	0.06	2.3e-06	0	0	0	0.61
1918	1	0	0.00077	1.3e-05	0	0	0	0.61
1919	0.66	0	0.34	0	0	0	0	0.61
1920	0.75	0	0.25	0	0	0	0	0.61
1921	1	0	0.00061	0	0	0	0	0.61
1922	0.037	0.015	0.95	0	0	0	2	0.47
1923	0.98	0	0.015	0.0013	0	0	0	0.61
1924	0.94	0	0.056	2.8e-06	0	0	0	0.61
1925	0.71	0	0.29	0	0	0	0	0.61
1926	0.96	0	0.0049	0.033	0	0	0	0.61
1927	0.37	0	0.63	0	0	0	2	0.47
1928	1	0	0.0026	0	0	0	0	0.61
1929	0.86	0.0072	0.13	0.0017	0.00037	0	0	0.61
1930	1	0	0.00047	0	0	0	0	0.61
1931	1	0	0.00017	0	0	0	0	0.61
1932	1	0	0.00048	0	0	0	0	0.61
1933	0	0	0	1	0	0	3	0.96
1934	0	0	0	1	0	0	3	0.96
1935	0.95	0	0	0	0	0.051	0	0.61
1936	0	0	0	1	0	0	3	0.96
1937	0	4.5e-06	0.0052	0.99	0	0	3	0.96
1938	0.99	0	0.013	0	0	0	0	0.61
1939	0.26	0	0.74	0.00058	0	0	2	0.47
1940	0.05	0	0.94	0.0062	0	0	2	0.47
1941	0.86	0	0.14	6.8e-06	0	0	0	0.61
1942	0.86	0	0.14	0.00011	0	0	0	0.61
1943	1	0	0.0043	0	0	0	0	0.61
1944	0.84	4.2e-05	0.16	4.6e-05	0	0	0	0.61
1945	0.74	0.0071	0.26	4.6e-05	3.7e-05	0	0	0.61
1946	0.82	0	0.18	0	0	0	0	0.61
1947	0	6.7e-05	0	0	0.013	0.99	5	0
1948	0.78	0.0035	0.21	9.9e-05	1.6e-05	0	0	0.61
1949	0.98	0	0.024	0	0	0	0	0.61
1950	0.95	0	0.052	0	0	0	0	0.61
1951	0.99	0	0.0084	4.3e-06	0	0	0	0.61
1952	0.00026	0.96	0.0082	0	0.029	0	1	0.17
1953	3.1e-06	0	0	1	0	0	3	0.96
1954	0.26	0.02	0.72	0	3.3e-06	0	2	0.47
1955	0.21	0	0	0.79	0	0	3	0.96
1956	0.00016	0	1	0	0	0	2	0.47
1957	0.11	0	0.89	0	0	0	2	0.47
1958	9.4e-06	0	0.14	0.86	0	0	3	0.96
1959	0	0	0	1	0	0	3	0.96
1960	1	0	0	0	0	0	0	0.61
1961	1	0	0	0	0	0	0	0.61
1962	0.72	0	0.28	0.0077	0	0	0	0.61
1963	0.0017	0	0.97	0.028	0	0	2	0.47
1964	0.98	0	0.016	0.00028	0	0	0	0.61
1965	0.97	0	0.035	3.5e-05	0	0	0	0.61
1966	0.54	0	0.46	0	0	0	0	0.61
1967	0.94	0	0.061	0.00037	0	0	0	0.61
1968	0.15	0	0.85	0	0	0	2	0.47
1969	0.99	0	0.014	0	0	0	0	0.61
1970	1	0	0.00072	0	0	0	0	0.61
1971	0.54	0	0.46	0	0	0	0	0.61
1972	0.98	0	0.021	0	0	0	0	0.61
1973	0.049	0.00069	0.95	0	0	0	2	0.47
1974	3.3e-05	0.011	0.99	0	0	0	2	0.47
1975	0.77	0	0.23	0	0	0	0	0.61
1976	0.2	0.0005	0.8	0	0	0	2	0.47
1977	0.95	0	0	0.054	0	0	0	0.61
1978	1	0	0	0.0006	0	0	0	0.61
1979	0.92	0	0.077	1.1e-06	0	0	0	0.61
1980	0.84	0	0.16	4.4e-06	0	0	0	0.61
1981	1	0	0	0	0	0	0	0.61
1982	0.96	0	0.038	6.4e-05	0	0	0	0.61
1983	0.31	0	0.65	0.037	0	0	2	0.47
1984	0.92	0.00051	0.079	0.0052	6.3e-06	0	0	0.61
1985	0.83	0	0.17	0	0	0	0	0.61
1986	0.9	0	0	0	0	0.097	0	0.61
1987	1	0	2.1e-05	0	0	0	0	0.61
1988	0.92	0	0.076	1.4e-05	0	0	0	0.61
1989	0.96	0	0.044	0.00069	0	0	0	0.61
1990	0.99	0	0.013	0	0	0	0	0.61
1991	0.79	0	0.21	0	0	0	0	0.61
1992	0.99	0	0.0081	0	0	0	0	0.61
1993	0.68	0	0.32	0	0	0	0	0.61
1994	0.96	0	0.035	0	0	0	0	0.61
1995	0.58	0	0.42	0	0	0	0	0.61
1996	3.8e-05	0	1	0	0	0	2	0.47
1997	0.92	0	0.081	0	0	0	0	0.61
1998	1	0	4.4e-05	0	0	0	0	0.61
1999	1	0	0.00085	0	0	0	0	0.61
2000	0.96	0	0.043	0	0	0	0	0.61
2001	0.28	0.0054	0.71	0	0	0	2	0.47
2002	0.99	0	0.015	0	0	0	0	0.61
2003	0.99	0	0.013	0	0	0	0	0.61
2004	0.053	9.6e-05	0.95	0	0	0	2	0.47
2005	0.00037	6.7e-06	0.36	0.64	0	0	3	0.96
2006	1	0	0.0005	0	0	0	0	0.61
2007	0.14	0	0.86	0	0	0	2	0.47
2008	1	0	0	0	0	0	0	0.61
2009	0.98	0	0.023	0	0	0	0	0.61
2010	1	0	0.00025	0	0	0	0	0.61
2011	1	0	0	0.00042	0	0	0	0.61
2012	1	0	0	0.00034	0	0	0	0.61
2013	0.99	0	0.0054	0	0	0	0	0.61
2014	1	0	0.00029	0	0	0	0	0.61
2015	0	0.67	0	0	0.33	0	1	0.17
2016	0.93	0	0.07	0	0	0	0	0.61
2017	0.99	0	0.012	0	0	0	0	0.61
2018	1	0	0	0	0	0	0	0.61
2019	0.94	0	0.062	0	0	0	0	0.61
2020	0.08	0.041	0.88	0	2.5e-06	0	2	0.47
2021	0	0	0	0	0.00029	1	5	0
2022	0.94	0	0	0.063	0	0	0	0.61
2023	0.87	8.4e-06	0.13	0	0	0	0	0.61
2024	0.97	0	0.031	0	0	0	0	0.61
2025	1	0	0	2.5e-06	0	0	0	0.61
2026	0	0	0	0	0	1	5	0
2027	0.74	0	0.26	0	0	0	0	0.61
2028	0.00033	0	1	0	0	0	2	0.47
2029	0.33	0	0	0.67	0	0	3	0.96
2030	0.97	0	0.0024	0.024	0	0	0	0.61
2031	0.98	0	0.018	0	0	0	0	0.61
2032	1	0	0.00039	0	0	0	0	0.61
2033	1	0	0	0	0	0	0	0.61
2034	0.27	0.00037	0.63	0.1	0	0	2	0.47
2035	0.71	4.1e-05	0.28	0.014	0	0	0	0.61
2036	1	0	0	0	0	0	0	0.61
2037	0.99	0	0.0073	0	0	0	0	0.61
2038	1	0	0.0038	0	0	0	0	0.61
2039	0.9	0	0.0014	0.1	0	0	0	0.61
2040	0	0	0	1	0	0	3	0.96
2041	0.88	0	0.0025	0.11	0	0	0	0.61
2042	0.82	0	0.18	0	0	0	0	0.61
2043	1	0	0	0	0	0	0	0.61
2044	0.92	0	0.081	9.6e-06	0	0	0	0.61
2045	0	0.012	0	0	0.99	0	4	0.087
2046	0	0.0025	0	0	0.077	0.92	5	0
2047	0	0.00062	0	0	1	0	4	0.087
2048	0.9	0	0	0	0	0.097	0	0.61
2049	0	0.93	0	0	0.069	0	1	0.17
2050	0	0	0	0	1	0	4	0.087
2051	0.39	0.00051	0.53	0.072	0	0	2	0.47
2052	0.9	2.9e-06	0	0	0.00092	0.097	0	0.61
2053	0.84	0	0.16	0	0	0	0	0.61
2054	0.37	0	0.63	0	0	0	2	0.47
2055	0	0	0	0	1	0	4	0.087
2056	0	5.9e-06	0	0	1	0	4	0.087
2057	0	0	0	0	1	0	4	0.087
2058	0	7.7e-06	0	0	1	0	4	0.087
2059	0	0	0	0	1	0	4	0.087
2060	0.63	0	0.36	0.0017	0	0	0	0.61
2061	0	0.037	0	0	0.96	0	4	0.087
2062	0	0	0	0	1	0	4	0.087
2063	0	0.099	0	2.1e-06	0.9	0	4	0.087
2064	0	0.99	0	0.0002	0.011	0	1	0.17
2065	0	2.3e-05	0	0	1	0	4	0.087
2066	0.84	0	0.16	0	0	0	0	0.61
2067	0.96	0	0.042	4.1e-06	0	0	0	0.61
2068	0	0	0	0	1	0	4	0.087
2069	0	1	0	8.7e-05	0.00023	0	1	0.17
2070	0	0.0044	0	0	1	0	4	0.087
2071	0	0.072	0	0	0.93	0	4	0.087
2072	0	0	0	0	1	0	4	0.087
2073	0	0.00031	0	0	1	0	4	0.087
2074	0	0.34	0	0	0.66	0	4	0.087
2075	7.4e-06	0	1	0.00021	0	0	2	0.47
2076	0.97	0	0.027	1e-06	0	0	0	0.61
2077	0.92	0	0.08	3.4e-05	0	0	0	0.61
2078	0.99	0	0.0053	0	0	0	0	0.61
2079	1	0	0.00093	0	0	0	0	0.61
2080	0.9	0	0	0	3e-05	0.097	0	0.61
2081	0	0	0	1	0	0	3	0.96
2082	0	0.028	0	3.1e-06	0.97	0	4	0.087
2083	0.0014	0	0	1	0	0	3	0.96
2084	0.9	4e-05	0	0	0.0033	0.097	0	0.61
2085	0	0.006	0	0	0.99	0	4	0.087
2086	0.24	6.2e-06	0.71	0.06	0	0	2	0.47
2087	0	0	0	0	1	0	4	0.087
2088	0.91	0	0.091	0.00066	0	0	0	0.61
2089	1	0	8.2e-06	0	0	0	0	0.61
2090	0.44	0	0.56	0.00051	0	0	2	0.47
2091	0.78	0	0.22	0	0	0	0	0.61
2092	0	0	0	0	1	0	4	0.087
2093	0.98	0	0.016	0	0	0	0	0.61
2094	1	0	0	0	0	0	0	0.61
2095	0.41	0.0031	0.5	0.089	0	0	2	0.47
2096	1	0	0.00011	0	0	0	0	0.61
2097	0.9	0	0.1	0	0	0	0	0.61
2098	0.72	0	0.28	0	0	0	0	0.61
2099	1	0	2.4e-05	0.0002	0	0	0	0.61
2100	0	0.0071	0	0	0.13	0.87	5	0
2101	0	9.9e-06	0	0	0.0055	0.99	5	0
2102	0.92	1.4e-05	0.033	0.045	0	0	0	0.61
2103	1	0	0.0011	0.0005	0	0	0	0.61
2104	0	0	0	1	0	0	3	0.96
2105	0.84	0	0.16	0	0	0	0	0.61
2106	0.9	0	0	0	7.4e-05	0.097	0	0.61
2107	0.37	0.0088	0.48	0.14	8.8e-06	0	2	0.47
2108	0.9	0	0.098	0.0016	0	0	0	0.61
2109	1	0	0.0017	0	0	0	0	0.61
2110	0.87	0	0.13	9.2e-06	0	0	0	0.61
2111	1	0	0	0	0	0	0	0.61
2112	0.92	0	0.076	0.00035	0	0	0	0.61
2113	0.98	0	0.015	0	0	0	0	0.61
2114	1	0	0	0	0	0	0	0.61
2115	1	0	0.0023	0	0	0	0	0.61
2116	1	0	0.0044	0	0	0	0	0.61
2117	0.97	0	0.033	0.00016	0	0	0	0.61
2118	0.85	0	0.15	0.00014	0	0	0	0.61
2119	1	0	0	0.00099	0	0	0	0.61
2120	0.95	0	0.047	0.00055	0	0	0	0.61
2121	0.46	0	0.53	0.0082	0	0	2	0.47
2122	0.91	0	0.085	0.00039	0	0	0	0.61
2123	1	0	0.0009	0	0	0	0	0.61
2124	0.52	0	0.48	1.4e-05	0	0	0	0.61
2125	1	0	0.0002	0	0	0	0	0.61
2126	0.69	0.00023	0.29	0.027	0	0	0	0.61
2127	0.97	0	0.012	0.019	0	0	0	0.61
2128	1	0	0	1.7e-05	0	0	0	0.61
2129	1	0	0.0013	0	0	0	0	0.61
2130	0.99	0	0.005	0	0	0	0	0.61
2131	0.68	0	0.32	0	0	0	0	0.61
2132	0.9	0.0011	0.1	0.0024	1.6e-05	0	0	0.61
2133	0.88	0	0.12	6.4e-06	0	0	0	0.61
2134	0	0	0	1	0	0	3	0.96
2135	0	0.59	0	0	0.41	0	1	0.17
2136	1	0	0.00078	0	0	0	0	0.61
2137	1	0	0.0001	0	0	0	0	0.61
2138	0.87	0	0.13	0	0	0	0	0.61
2139	0.98	0	0.015	0	0	0	0	0.61
2140	1	0	0.00063	0	0	0	0	0.61
2141	1	0	0.0028	0	0	0	0	0.61
2142	1	0	0	0	0	0	0	0.61
2143	0.29	0.00047	0.61	0.098	0	0	2	0.47
2144	1	0	0	0	0	0	0	0.61
2145	1	0	0	2e-05	0	0	0	0.61
2146	1	0	0.0028	0	0	0	0	0.61
2147	0.052	1.9e-05	0.77	0.18	0	0	2	0.47
2148	1	0	0	0	0	0	0	0.61
2149	0.87	0	0.13	4.8e-06	0	0	0	0.61
2150	0.9	0	0	0	0	0.097	0	0.61
2151	0.99	0	0.0097	0	0	0	0	0.61
2152	0.99	0	0.014	2.6e-06	0	0	0	0.61
2153	0	0.016	0	0	0.98	0	4	0.087
2154	0.75	0	0.25	2.3e-06	0	0	0	0.61
2155	0.00014	0.0034	0.13	0.87	0	0	3	0.96
2156	0.16	0	0.82	0.018	0	0	2	0.47
2157	1	0	0	0.00042	0	0	0	0.61
2158	0.99	0	0.0066	0	0	0	0	0.61
2159	0.7	0	0.3	0.0017	0	0	0	0.61
2160	0	0	0.00018	1	0	0	3	0.96
2161	0.0001	0	0	1	0	0	3	0.96
2162	0.97	0	0.026	6.6e-05	0	0	0	0.61
2163	1	0	0	1e-05	0	0	0	0.61
2164	1	0	0	0	0	0	0	0.61
2165	1	0	0.0006	0	0	0	0	0.61
2166	0.82	0.00011	0.17	0.0085	0	0	0	0.61
2167	0	0	0	0	1	0	4	0.087
2168	1	0	1e-05	0	0	0	0	0.61
2169	1	0	0	0.0002	0	0	0	0.61
2170	0.99	0	0.0084	0	0	0	0	0.61
