SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0
718	0.7	0.0069	0	0.00013	0.084	2.4e-05	0	0.0072	0.0067	0	0	1.6e-06	0.075	0.12	0	0.61
719	0.6	0.02	0	2.9e-06	0.15	0	0	0.021	7.6e-06	0	0	0	0.0033	0.21	0	0.61
720	0.95	0.0052	0	0.00016	0.017	1.3e-05	0	0.0055	8e-06	0	0	2.3e-06	0.00085	0.024	0	0.61
721	0.0018	0.00041	0	0	0.068	0	0	0.00043	0.14	0	0	0	0.7	0.093	12	0.39
722	0.62	0.006	0	0.00015	0.087	4.6e-05	2.4e-06	0.0063	0.02	0	0	1.6e-06	0.14	0.12	0	0.61
723	0.98	0.0029	0	0.00049	0.0071	0.00014	3.8e-06	0.0031	4.8e-06	0	0	3.8e-06	0.00037	0.0097	0	0.61
724	0.99	0.001	0	0.0017	0.00078	0.0016	0.00012	0.0011	0	0	0	7.3e-06	7.8e-06	0.0011	0	0.61
725	0.93	0.0045	0	0.00037	0.024	0.00013	5.2e-06	0.0047	0.00023	0	0	3.1e-06	0.0058	0.032	0	0.61
726	0.98	0.0018	0	0.0016	0.0042	0.0028	0.0007	0.0019	1.5e-05	0	0	6.5e-06	0.00048	0.0058	0	0.61
727	1	0	0	6.2e-05	0	0	2.1e-05	0	0	0	0	2.1e-06	0	0	0	0.61
728	1	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0.61
729	0.0002	0	0	0	0	1.9e-05	1	0	0	0	0	0	0	0	6	0.87
730	0.9	0	0	0.009	0	0.052	0.043	0	0	0	0	2e-05	0	0	0	0.61
731	0.98	0.0029	0	0.0004	0.0053	7.8e-05	1.2e-06	0.003	0	0	0	3.6e-06	0.00013	0.0073	0	0.61
732	4.2e-05	0	0	5.7e-05	0	0.029	0.97	0	0	0	0	0	0	0	6	0.87
733	0.94	0.016	0	1.3e-06	0.0097	0	0	0.017	0	0	0	0	0	0.013	0	0.61
734	0.93	0.0027	0	0.0056	0.0065	0.022	0.016	0.0029	3e-05	0	0	1.6e-05	0.00059	0.0088	0	0.61
735	0.9	0.0059	0	0.0019	0.031	0.0026	0.00064	0.0062	0.00071	0	0	9.2e-06	0.0081	0.043	0	0.61
736	0.99	0.0046	0	0.00014	0.0015	0	0	0.0049	0	0	0	4e-06	0	0.002	0	0.61
737	0	0	0.99	0	0	0	0	0	0	0	0.0083	0	0	0	2	0
738	0.99	0.0011	0	0.0018	0.001	0.002	0.00021	0.0012	0	0	0	7.3e-06	1.6e-05	0.0014	0	0.61
739	0.076	0.0055	0	4.3e-06	0.21	0	0	0.0058	0.056	0	0	0	0.35	0.29	12	0.39
740	0.99	0.00088	0	0.0026	9.4e-05	0.00041	1.4e-06	0.00092	0	0	0	1.5e-05	0	0.00013	0	0.61
741	0.99	0.0018	0	0	0.00097	0	0	0.0019	0	0	0	0	4.1e-06	0.0013	0	0.61
742	0.8	0.007	0	0	0.054	0	0	0.0074	0.0059	0	0	0	0.049	0.074	0	0.61
743	1	0.0011	0	0.00076	6.8e-05	1.4e-05	0	0.0011	0	0	0	9.5e-06	0	9.2e-05	0	0.61
744	0.97	0.00016	0	0.015	2.5e-06	0.011	0.00013	0.00017	0	0	0	3.8e-05	0	3.4e-06	0	0.61
745	0.98	0.0046	0	0	0.0047	0	0	0.0049	0	0	0	0	2.7e-05	0.0064	0	0.61
746	0.78	0.0072	0	0.0013	0.065	0.0018	0.0005	0.0075	0.0074	1.6e-06	0	6.9e-06	0.043	0.088	0	0.61
747	0.83	0.013	0	0.00018	0.06	7.6e-06	0	0.013	4.1e-05	0	0	3.2e-06	0.0027	0.082	0	0.61
748	0.99	0.0041	0	0.0004	0.0023	1.1e-05	0	0.0043	0	0	0	5.9e-06	1.6e-06	0.0031	0	0.61
749	0.53	0.01	0	0.00024	0.14	6e-05	2.2e-06	0.011	0.014	0	0	2.6e-06	0.1	0.19	0	0.61
750	0.92	0.0082	0	0.00048	0.027	6e-05	0	0.0086	1.5e-05	0	0	5.3e-06	0.00096	0.037	0	0.61
751	0.95	0.0057	0	0.00099	0.015	0.0003	7.3e-06	0.006	8.3e-06	0	0	7.6e-06	0.0005	0.02	0	0.61
752	0.84	0.019	0	3.2e-05	0.05	0	0	0.02	0	0	0	1.6e-06	0.00019	0.068	0	0.61
753	0.99	0.0042	0	0.00014	0.001	0	0	0.0044	0	0	0	4e-06	0	0.0014	0	0.61
754	0.01	0.0039	0	0	0.31	0	0	0.0041	0.012	0	0	0	0.24	0.42	13	0.47
755	0.32	0.00025	0	0.0093	0.00014	0.16	0.5	0.00026	0	0	0	1.2e-05	1.8e-06	0.00019	6	0.87
756	0.061	0.0048	0	3.1e-06	0.21	0	0	0.0051	0.064	0	0	0	0.37	0.28	12	0.39
757	1	0.00073	0	0	0.00016	0	0	0.00076	0	0	0	0	0	0.00022	0	0.61
758	0.8	0.012	0	0.00026	0.071	2.3e-05	0	0.012	0.0002	0	0	3.6e-06	0.0069	0.097	0	0.61
759	0.94	0.00087	0	0.011	0.00034	0.037	0.011	0.00091	0	0	0	2.5e-05	0	0.00046	0	0.61
760	1	0.001	0	0.0018	0.00012	0.00017	0	0.0011	0	0	0	1.3e-05	0	0.00016	0	0.61
761	0.62	1.3e-05	0	0.08	0	0.29	0.01	1.4e-05	0	0	0	7.6e-05	0	0	0	0.61
762	1	0.0014	0	0	0.00033	0	0	0.0014	0	0	0	0	0	0.00046	0	0.61
763	0.00032	0.0014	0	0	0.36	0	0	0.0015	0.0013	0	0	0	0.13	0.5	13	0.47
764	0	0	0	0	0.0063	0	0	0	0.28	0	0	0	0.71	0.0086	12	0.39
765	0	0	0	0	0.0011	0	0	0	0.6	0	0	0	0.4	0.0015	8	0.35
766	0.39	0.021	0	0	0.23	0	0	0.022	0.00024	0	0	0	0.024	0.31	0	0.61
767	0.99	0.0021	0	0.0028	0.0015	0.0018	7.4e-05	0.0022	0	0	0	1.4e-05	6.7e-06	0.0021	0	0.61
768	0.11	3.1e-06	0	0.028	0	0.56	0.3	3.2e-06	0	0	0	1.7e-05	0	0	5	0.78
769	0.31	0.027	0	1.9e-06	0.27	0	0	0.028	2e-05	0	0	0	0.0051	0.36	13	0.47
770	0	0	0	0	0	0	0	0	0	0.028	0.97	0	0	0	10	0.043
771	0.7	3.7e-06	0	0.13	0	0.17	0.00065	3.9e-06	0	0	0	0.00012	0	0	0	0.61
772	0.99	0.0015	0	0.0018	0.00035	0.00026	1.1e-06	0.0016	0	0	0	1.2e-05	0	0.00048	0	0.61
773	0.99	0.0024	0	0.001	0.00095	9.6e-05	0	0.0025	0	0	0	9.2e-06	0	0.0013	0	0.61
774	0.99	0.00097	0	0.0054	0.00023	0.0046	0.00018	0.001	0	0	0	2e-05	0	0.00032	0	0.61
775	0.95	0	0	0.0084	0	0.03	0.012	0	0	0	0	2.1e-05	0	0	0	0.61
776	0.99	0.00012	0	0.0075	0	0.00089	0	0.00013	0	0	0	3.1e-05	0	0	0	0.61
777	0.95	8.8e-06	0	0.042	0	0.0062	1.3e-06	9.3e-06	0	0	0	8.9e-05	0	0	0	0.61
778	0.54	1.5e-05	0	0.07	0	0.36	0.027	1.6e-05	0	0	0	6.3e-05	0	0	0	0.61
779	0.79	0.013	0	0.00019	0.075	1.1e-05	0	0.013	0.00013	0	0	3.1e-06	0.0056	0.1	0	0.61
780	1	0.00064	0	0	7.3e-05	0	0	0.00067	0	0	0	0	0	0.0001	0	0.61
781	0.98	0.002	0	0.0038	0.0017	0.0041	0.00035	0.0021	0	0	0	1.5e-05	1.3e-05	0.0023	0	0.61
782	0.0032	0.0041	0	0	0.39	0	0	0.0043	0.0005	0	0	0	0.063	0.53	13	0.47
783	0.88	0.0067	0	0.0014	0.038	0.0012	0.00018	0.007	0.0007	0	0	7.9e-06	0.009	0.052	0	0.61
784	0.97	0.0027	0	0.0044	0.0049	0.0097	0.0029	0.0029	5.4e-06	0	0	1.5e-05	0.0002	0.0066	0	0.61
785	0.97	0.005	0	0.00067	0.0066	7.1e-05	0	0.0052	0	0	0	6.8e-06	4.2e-05	0.0091	0	0.61
786	0.99	0.0021	0	0.00064	0.00046	2e-05	0	0.0022	0	0	0	7.9e-06	0	0.00063	0	0.61
787	0.91	0.0059	0	0.0017	0.028	0.0019	0.00032	0.0062	0.00034	0	0	9e-06	0.0051	0.038	0	0.61
788	0.97	0.0067	0	0.00022	0.0067	3.6e-06	0	0.007	0	0	0	4.3e-06	1.1e-05	0.0091	0	0.61
789	0.97	0.0024	0	0.005	0.0035	0.012	0.0039	0.0025	2.5e-06	0	0	1.6e-05	0.00011	0.0048	0	0.61
790	0.99	0.0012	0	0.0038	0.00031	0.002	4.2e-05	0.0012	0	0	0	1.7e-05	0	0.00043	0	0.61
791	0.99	0.0011	0	0.0042	0.00032	0.0027	7.6e-05	0.0012	0	0	0	1.7e-05	0	0.00043	0	0.61
792	0	0	1	0	0	0	0	0	0	0	0.0018	0	0	0	2	0
793	0.9	0.002	0	0.0075	0.0034	0.04	0.039	0.0021	7.8e-06	0	0	1.8e-05	0.0002	0.0047	0	0.61
794	0.99	0.0017	0	0.0028	0.00077	0.0013	3e-05	0.0018	0	0	0	1.4e-05	1.2e-06	0.001	0	0.61
795	0.91	0.015	0	4.9e-05	0.026	0	0	0.015	0	0	0	2.1e-06	5.4e-05	0.035	0	0.61
796	0.87	0.013	0	0.00013	0.045	2.4e-06	0	0.014	5.4e-06	0	0	2.9e-06	0.00079	0.062	0	0.61
797	0.99	0.0012	0	0.0032	0.00032	0.0012	1.8e-05	0.0013	0	0	0	1.6e-05	0	0.00044	0	0.61
798	0.094	0.0041	0	1.7e-05	0.15	1.9e-06	0	0.0043	0.13	5.4e-05	0	0	0.42	0.2	12	0.39
799	0.28	0.0092	0	5.7e-05	0.2	5.4e-06	0	0.0097	0.03	0	0	0	0.2	0.27	0	0.61
800	0.99	0.0024	0	0	0.0035	0	0	0.0026	3.3e-06	0	0	0	0.00018	0.0048	0	0.61
801	0.98	0.0049	0	0.0006	0.0058	5e-05	0	0.0052	0	0	0	6.6e-06	2.6e-05	0.0079	0	0.61
802	0.57	0.016	0	7.2e-05	0.16	2.1e-06	0	0.016	0.0008	0	0	1.6e-06	0.024	0.21	0	0.61
803	4.9e-05	7.3e-05	0	0	0.033	0	0	7.7e-05	0.17	0	0	0	0.75	0.045	12	0.39
804	0.76	0.023	0	2.1e-05	0.081	0	0	0.024	1.1e-06	0	0	1.2e-06	0.0005	0.11	0	0.61
805	0.92	0.0033	0	0.00054	0.019	0.0015	0.0012	0.0035	0.0038	4e-05	0	2.3e-06	0.021	0.026	0	0.61
806	0.9	0.0058	0	0	0.03	0	0	0.0061	0.0011	0	0	0	0.014	0.041	0	0.61
807	0.97	0.0043	0	0.0016	0.0084	0.00078	3.4e-05	0.0045	3.1e-06	0	0	9.6e-06	0.00021	0.011	0	0.61
808	0.91	0.0017	0	0.0082	0.0021	0.042	0.034	0.0017	1.8e-06	0	0	2e-05	7e-05	0.0029	0	0.61
809	0.87	0.0055	0	0.0026	0.036	0.0067	0.0041	0.0058	0.0027	0	0	1e-05	0.018	0.049	0	0.61
810	0.99	0.0013	0	0.0035	0.00039	0.0018	3.9e-05	0.0014	0	0	0	1.6e-05	0	0.00054	0	0.61
811	0.99	0.00039	0	0.008	2e-05	0.0047	6.4e-05	0.00041	0	0	0	2.6e-05	0	2.7e-05	0	0.61
812	1	0.00023	0	0.0035	1.9e-06	0.00018	0	0.00024	0	0	0	2.1e-05	0	2.7e-06	0	0.61
813	0.89	0.0049	0	0.0032	0.028	0.01	0.0078	0.0051	0.0016	0	0	1.1e-05	0.012	0.038	0	0.61
814	0.85	0.0079	0	0.00092	0.049	0.0005	3.9e-05	0.0083	0.0008	0	0	6.4e-06	0.011	0.067	0	0.61
815	0.93	0.0065	0	0.001	0.024	0.00045	2.1e-05	0.0068	6.3e-05	0	0	7.4e-06	0.002	0.033	0	0.61
816	0.79	0.013	0	0.00017	0.075	7.7e-06	0	0.014	9.3e-05	0	0	3e-06	0.0048	0.1	0	0.61
817	0.034	0.0035	0	1.2e-06	0.19	0	0	0.0037	0.081	0	0	0	0.43	0.26	12	0.39
818	0.69	0.016	0	8e-05	0.11	1.6e-06	0	0.017	0.00012	0	0	2e-06	0.0073	0.15	0	0.61
819	0.85	0.011	0	0.00032	0.051	3.1e-05	0	0.011	7.8e-05	0	0	4.1e-06	0.0034	0.07	0	0.61
820	0.83	0.0013	0	0.0096	0.0016	0.069	0.085	0.0014	1.6e-06	0	0	2e-05	5.6e-05	0.0022	0	0.61
821	0.97	0.0028	0	0.0037	0.0047	0.006	0.0012	0.003	3.1e-06	0	0	1.4e-05	0.00015	0.0064	0	0.61
822	0.2	0.0083	0	2.5e-05	0.21	1.4e-06	0	0.0087	0.036	0	0	0	0.24	0.29	13	0.47
823	0.92	0.0098	0	0	0.026	0	0	0.01	3.2e-06	0	0	0	0.00061	0.035	0	0.61
824	0.33	0.016	0	0	0.24	0	0	0.016	0.0022	0	0	0	0.082	0.32	0	0.61
825	0.08	0.017	0	0	0.36	0	0	0.018	8.4e-05	0	0	0	0.023	0.5	13	0.47
826	1	0.00015	0	0	2.4e-06	0	0	0.00015	0	0	0	0	0	3.2e-06	0	0.61
827	0.98	0.0026	0	3.4e-06	0.0058	1.6e-06	0	0.0027	5.5e-05	0	0	0	0.0011	0.0079	0	0.61
828	0.97	0.0053	0	0	0.0087	0	0	0.0056	0	0	0	0	0.00016	0.012	0	0.61
829	0.15	0.012	0	0	0.29	0	0	0.013	0.0046	0	0	0	0.15	0.39	13	0.47
830	1	0.00085	0	0	0.00029	0	0	0.0009	0	0	0	0	0	0.0004	0	0.61
831	1	0.0016	0	0	0.00043	0	0	0.0017	0	0	0	0	0	0.00059	0	0.61
832	0.89	0.0066	0	0	0.034	0	0	0.0069	0.00069	0	0	0	0.012	0.046	0	0.61
833	0.88	0.0059	0	0	0.034	0	0	0.0062	0.0021	0	0	0	0.021	0.047	0	0.61
834	1	0	0	0.0013	0	0.00046	1.3e-05	0	0	0	0	8.7e-06	0	0	0	0.61
835	0.97	0.0033	0	0	0.0088	0	0	0.0035	7.8e-05	0	0	0	0.0016	0.012	0	0.61
836	0.99	0.0022	0	0	0.0032	0	0	0.0023	3.8e-06	0	0	0	0.00018	0.0043	0	0.61
837	0.22	0.006	0	0	0.13	0	0	0.0063	0.078	0	0	0	0.38	0.18	12	0.39
838	1	0.0014	0	0	0.00058	0	0	0.0015	0	0	0	0	0	0.0008	0	0.61
839	1	0	0	0.00012	0	3.6e-06	0	0	0	0	0	2.7e-06	0	0	0	0.61
840	0.89	0.0081	0	0	0.036	0	0	0.0085	0.00017	0	0	0	0.0059	0.05	0	0.61
841	0.89	0.011	0	0	0.037	0	0	0.012	1e-05	0	0	0	0.0014	0.05	0	0.61
842	0.81	0.012	0	0	0.066	0	0	0.012	0.00019	0	0	0	0.0092	0.09	0	0.61
843	0.31	0.014	0	0	0.23	0	0	0.014	0.0046	0	0	0	0.12	0.31	13	0.47
844	1	0	0	0.0017	0	0.0025	0.00077	0	0	0	0	8.9e-06	0	0	0	0.61
845	0.84	0.0066	0	0	0.046	0	0	0.007	0.0042	0	0	0	0.037	0.063	0	0.61
846	0.96	0.0047	0	0	0.012	0	0	0.0049	2.5e-05	0	0	0	0.0011	0.017	0	0.61
847	0.99	0.0043	0	0	0.0021	0	0	0.0045	0	0	0	0	0	0.0029	0	0.61
848	0.7	0.0057	0	1.8e-06	0.056	2.2e-06	0	0.006	0.032	0.0029	2.1e-06	0	0.12	0.076	0	0.61
849	0.29	0.023	0	0	0.27	0	0	0.024	9.1e-05	0	0	0	0.017	0.37	13	0.47
850	0.97	0	0	0.0048	0	0.014	0.0064	0	0	0	0	1.5e-05	0	0	0	0.61
851	0.91	0.0061	0	0	0.028	0	0	0.0064	0.00048	0	0	0	0.0087	0.038	0	0.61
852	0.52	0.01	0	0	0.13	0	0	0.011	0.012	0	0	0	0.13	0.18	0	0.61
853	0.61	0.01	0	0	0.11	0	0	0.011	0.0086	0	0	0	0.095	0.15	0	0.61
854	0.83	0.024	0	0	0.05	0	0	0.025	0	0	0	0	0.00011	0.069	0	0.61
855	0.73	0.018	0	0	0.098	0	0	0.019	3e-05	0	0	0	0.0046	0.13	0	0.61
856	0.95	0.0047	0	0	0.017	0	0	0.0049	0.00019	0	0	0	0.0039	0.023	0	0.61
857	0.99	2.5e-05	0	0.0083	0	0.0019	2.5e-06	2.6e-05	0	0	0	2.4e-05	0	0	0	0.61
858	0.32	0.0066	0	0	0.12	0	0	0.007	0.067	2.7e-06	0	0	0.32	0.16	0	0.61
859	0.89	0.0037	0	0.00083	0.028	0.0012	0.00039	0.0039	0.0039	0	0	4.2e-06	0.029	0.039	0	0.61
860	1	0.00095	0	0.00041	0.00018	2.1e-05	0	0.001	0	0	0	4.4e-06	0	0.00025	0	0.61
861	0.97	0.0024	0	0.0011	0.0076	0.0012	0.0002	0.0025	4.5e-05	0	0	5.3e-06	0.0012	0.01	0	0.61
862	0.94	0.0032	0	0.00088	0.017	0.001	0.00021	0.0034	0.00049	0	0	4.6e-06	0.0069	0.023	0	0.61
863	0	0	0	0	9.5e-05	0	0	0	0.81	0.00012	0	0	0.19	0.00013	8	0.35
864	0.85	0.0017	0	0.0084	0.0028	0.058	0.077	0.0018	6.8e-06	0	0	1.9e-05	0.00017	0.0038	0	0.61
865	0.99	0.0014	0	0.0038	0.00055	0.0026	9.4e-05	0.0015	0	0	0	1.6e-05	0	0.00075	0	0.61
866	0.42	0.012	0	8.7e-05	0.19	7.1e-06	0	0.012	0.0097	0	0	1.4e-06	0.1	0.25	0	0.61
867	1	0	0	0.00029	0	2.3e-05	0	0	0	0	0	4.3e-06	0	0	0	0.61
868	0.85	0.0059	0	0	0.04	0	0	0.0062	0.0049	0	0	0	0.036	0.055	0	0.61
869	0.91	0.0047	0	0.0031	0.022	0.0085	0.0048	0.0049	0.00067	0	0	1.2e-05	0.0064	0.031	0	0.61
870	0.56	0.0083	0	0	0.1	0	0	0.0087	0.024	0	0	0	0.16	0.14	0	0.61
871	0.96	0.005	0	0.0013	0.012	0.00062	2.6e-05	0.0052	8.5e-06	0	0	8.8e-06	0.00044	0.017	0	0.61
872	0.98	0.0029	0	0.003	0.0043	0.0032	0.00034	0.0031	1.3e-06	0	0	1.3e-05	9.1e-05	0.0059	0	0.61
873	0.011	0.0038	0	0	0.3	0	0	0.004	0.014	0	0	0	0.26	0.41	13	0.47
874	0.96	0.0021	0	0.006	0.003	0.019	0.0081	0.0022	2.2e-06	0	0	1.7e-05	9.6e-05	0.0041	0	0.61
875	0.87	0.0059	0	0.0022	0.039	0.0043	0.0018	0.0062	0.0023	0	0	9.3e-06	0.017	0.053	0	0.61
876	0.36	0.0083	0	0.00015	0.16	4e-05	1.7e-06	0.0088	0.042	1.7e-06	0	1.6e-06	0.2	0.22	0	0.61
877	1	0.00073	0	0.0028	5.8e-05	0.00043	1.2e-06	0.00077	0	0	0	1.6e-05	0	7.9e-05	0	0.61
878	0.17	0.0083	0	1.7e-05	0.22	0	0	0.0087	0.033	0	0	0	0.24	0.31	13	0.47
879	0.88	0.0056	0	0	0.034	0	0	0.0059	0.0029	0	0	0	0.025	0.046	0	0.61
880	0.74	0.012	0	0	0.088	0	0	0.012	0.001	0	0	0	0.027	0.12	0	0.61
881	0.68	0.019	0	4.1e-05	0.12	0	0	0.02	3.1e-05	0	0	1.5e-06	0.0036	0.16	0	0.61
882	0.21	0.0072	0	4.8e-05	0.18	5.8e-06	0	0.0076	0.059	0	0	0	0.28	0.25	12	0.39
883	0.68	0.012	0	0.00025	0.11	3.6e-05	0	0.012	0.0021	0	0	3.1e-06	0.032	0.15	0	0.61
884	0.99	0.002	0	0.0017	0.0009	0.00039	3.3e-06	0.0021	0	0	0	1.1e-05	0	0.0012	0	0.61
885	0.97	0.0053	0	0.00082	0.0093	0.00014	1.5e-06	0.0055	0	0	0	7.3e-06	0.00012	0.013	0	0.61
886	0.9	0.0093	0	0.00037	0.033	3.3e-05	0	0.0097	1.9e-05	0	0	4.6e-06	0.0013	0.046	0	0.61
887	0.95	0.0019	0	0.0067	0.0025	0.024	0.012	0.002	1.6e-06	0	0	1.8e-05	7.1e-05	0.0034	0	0.61
888	0.99	0.0033	0	0	0.001	0	0	0.0034	0	0	0	0	0	0.0014	0	0.61
889	0.99	0.00088	0	0.0038	0.00013	0.0013	1.4e-05	0.00093	0	0	0	1.8e-05	0	0.00018	0	0.61
890	0.94	0.0046	0	0.0026	0.017	0.0044	0.0012	0.0049	0.00016	0	0	1.1e-05	0.0025	0.024	0	0.61
891	1	0	0	2.3e-06	0	0	0	0	0	0	0	0	0	0	0	0.61
892	0.99	0.002	0	0.0023	0.0011	0.00089	1.7e-05	0.0021	0	0	0	1.3e-05	2.2e-06	0.0015	0	0.61
893	0.94	0.0085	0	0.00025	0.016	8.3e-06	0	0.0089	0	0	0	4.3e-06	0.00012	0.023	0	0.61
894	0.98	0.003	0	0.0018	0.0029	0.00071	1.7e-05	0.0031	0	0	0	1.1e-05	1.9e-05	0.004	0	0.61
895	0.61	0.0075	0	0.00078	0.096	0.00087	0.00022	0.0079	0.028	0.00019	0	4.7e-06	0.11	0.13	0	0.61
896	0	0	0.99	0	0	0	0	0	0	2.4e-06	0.012	0	0	0	2	0
897	0.035	0.0028	0	2.2e-06	0.15	0	0	0.003	0.13	0	0	0	0.48	0.2	12	0.39
898	0	0	0	5.9e-06	0	0	0	0	0	0	1	0.00025	0	0	10	0.043
899	1	0.002	0	0.00012	9.5e-05	0	0	0.0021	0	0	0	4.3e-06	0	0.00013	0	0.61
900	0	0	0.99	0	0	0	0	0	0	0	0.0078	0	0	0	2	0
901	0.93	0.0034	0	0.0045	0.011	0.016	0.011	0.0036	0.00012	0	0	1.4e-05	0.0017	0.015	0	0.61
902	0.84	0.0068	0	0.0015	0.049	0.002	0.00053	0.0071	0.0028	0	0	7.8e-06	0.022	0.067	0	0.61
903	0.88	0.009	0	0.00048	0.04	7.5e-05	0	0.0094	6.8e-05	0	0	5.1e-06	0.0027	0.054	0	0.61
904	0	0	0.99	0	0	0	0	0	0	2.6e-06	0.012	0	0	0	2	0
905	0.97	0.0029	0	0.0039	0.0052	0.0072	0.0017	0.003	4.9e-06	0	0	1.4e-05	0.0002	0.007	0	0.61
906	0	0	1	0	0	0	0	0	0	0	0.0002	0	0	0	2	0
907	0	0	0.88	0	0	0	0	0	0	0.0035	0.12	0	0	0	2	0
908	0	0	0.99	0	0	0	0	0	0	0	0.006	0	0	0	2	0
909	0.89	0.012	0	0.00015	0.036	3.2e-06	0	0.012	3.2e-06	0	0	3.2e-06	0.00052	0.05	0	0.61
910	0	0	0.95	0	0	0	0	0	0	0.00015	0.045	0	0	0	2	0
911	0.83	0.0091	0	0.00059	0.058	0.00017	5.8e-06	0.0096	0.00057	0	0	5.2e-06	0.011	0.08	0	0.61
912	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.043
913	7e-06	0.0012	0	0	0.42	0	0	0.0013	0	0	0	0	0.00069	0.58	13	0.47
914	0	0	0.99	0	0	0	0	0	0	2.9e-06	0.013	0	0	0	2	0
915	0.68	0.0071	0	0	0.071	1.7e-05	0.002	0.0074	0.02	4.4e-06	0	0	0.11	0.097	0	0.61
916	0.87	0.006	0	0.002	0.04	0.0037	0.0014	0.0063	0.0022	0	0	9.1e-06	0.017	0.054	0	0.61
917	0.34	0.022	0	5.4e-06	0.26	0	0	0.023	0.00013	0	0	0	0.013	0.35	13	0.47
918	0.067	0.0091	0	0	0.33	0	0	0.0096	0.0057	0	0	0	0.14	0.45	13	0.47
919	0.03	0.002	0	3.2e-06	0.11	0	0	0.0021	0.21	0.00048	0	0	0.51	0.14	12	0.39
920	0.99	0.0024	0	0.0022	0.0017	0.00099	2.5e-05	0.0025	0	0	0	1.2e-05	6.5e-06	0.0023	0	0.61
921	0.9	0.013	0	8.5e-05	0.033	0	0	0.014	0	0	0	2.5e-06	0.0002	0.045	0	0.61
922	0	0	0.86	0	0	0	0	0	0	0.0051	0.13	0	0	0	2	0
923	0	0	1	0	0	0	0	0	0	0	0.0011	0	0	0	2	0
924	0	0	1	0	0	0	0	0	0	0	0.00029	0	0	0	2	0
925	0.98	0.0051	0	0.0005	0.0055	3.1e-05	0	0.0053	0	0	0	6.2e-06	1.9e-05	0.0076	0	0.61
926	0	0	1	0	0	0	0	0	0	0	6.5e-05	0	0	0	2	0
927	0.93	0.0016	0	0.0081	0.0016	0.034	0.02	0.0016	0	0	0	2e-05	3.3e-05	0.0022	0	0.61
928	0.4	0	0	2.7e-06	0	0.0019	0.6	0	0	0	0	0	0	0	6	0.87
929	0	0	0.95	0	0	0	0	0	0	0.00017	0.046	0	0	0	2	0
930	0.021	0.0044	0	0	0.31	0	0	0.0046	0.0056	0	0	0	0.24	0.42	13	0.47
931	0.95	0.0033	0	0.00071	0.014	0.00054	5.9e-05	0.0034	0.00016	0	0	4.2e-06	0.0035	0.019	0	0.61
932	0.92	0.0041	0	0.00057	0.026	0.00042	5e-05	0.0043	0.00099	0	0	3.6e-06	0.013	0.035	0	0.61
933	0.98	0	0	0.0035	0	0.0082	0.0034	0	0	0	0	1.3e-05	0	0	0	0.61
934	0.97	0.0013	0	0.003	0.0027	0.012	0.0085	0.0014	1.5e-05	0	0	8.4e-06	0.00037	0.0037	0	0.61
935	0.97	5.9e-05	0	0.012	0	0.015	0.00041	6.2e-05	0	0	0	2.4e-05	0	0	0	0.61
936	0.84	0.0059	0	0.00024	0.05	6.3e-05	2.3e-06	0.0062	0.0018	0	0	2.3e-06	0.027	0.068	0	0.61
937	0.76	0.009	0	6.4e-05	0.084	3.1e-06	0	0.0094	0.00077	0	0	1.2e-06	0.024	0.12	0	0.61
938	0	0	0	0.00099	0	0	0	0	0	0.00035	1	0.00012	0	0	10	0.043
939	0.99	0	0	0.0027	0	0.0037	0.00065	0	0	0	0	1.2e-05	0	0	0	0.61
940	0.94	0.0044	0	0.00036	0.02	0.00011	3.6e-06	0.0046	0.00012	0	0	3.1e-06	0.0038	0.028	0	0.61
941	0.69	0.012	0	2.3e-05	0.11	0	0	0.013	0.00029	0	0	0	0.018	0.16	0	0.61
942	0.84	0.0042	0	0.00062	0.039	0.00074	0.00019	0.0044	0.0083	0	0	3.5e-06	0.052	0.053	0	0.61
943	0.81	0.00036	0	0.0078	0.00019	0.076	0.11	0.00038	0	0	0	1.3e-05	3.1e-06	0.00026	0	0.61
944	1	0	0	0.0012	0	0.00025	2.4e-06	0	0	0	0	8.8e-06	0	0	0	0.61
945	1	0	0	0.0016	0	0.00066	1.3e-05	0	0	0	0	9.7e-06	0	0	0	0.61
946	0.011	0	0	0.00089	0	0.074	0.91	0	0	0	0	0	0	0	6	0.87
947	0.41	0.0062	0	0	0.095	0.00059	0.017	0.0065	0.071	0.00042	0	0	0.27	0.13	0	0.61
948	0.92	0.0094	0	0	0.026	0	0	0.0099	6.3e-06	0	0	0	0.00084	0.035	0	0.61
949	0.96	0.004	0	0	0.013	0	1.1e-06	0.0042	0.0002	0	0	0	0.0034	0.018	0	0.61
950	1	0.001	0	0	0.00043	0	0	0.0011	0	0	0	0	2.8e-06	0.00059	0	0.61
951	0.34	0.028	0	0	0.25	0	0	0.03	5.4e-06	0	0	0	0.0035	0.35	13	0.47
952	0	0	0	0.025	0	0.019	0.00014	0	0	0.91	0.043	5.3e-06	0	0	9	0.13
953	0	0	0	0.037	0	0	0	0	0	0.0036	0.96	0.00012	0	0	10	0.043
954	0	0	0	0.28	0	0.00012	0	0	0	0.62	0.1	1.3e-05	0	0	9	0.13
