SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0
1409	0	0	0.004	0	0	1	0	5	0.13
1410	0	0	1.2e-05	0	0.013	0.99	0	5	0.13
1411	0	0	0.076	0	0.0016	0.92	5.3e-05	5	0.13
1412	0	0	0.029	0	0.00037	0.97	0	5	0.13
1413	0	0	0.011	0	4.3e-05	0.99	0	5	0.13
1414	0.066	0.93	0	0	0	0	0.00016	1	0.61
1415	0	0	0.035	0	0	0.96	0	5	0.13
1416	0.026	0.95	0.022	0	0	0	0.00051	1	0.61
1417	0	0	0.011	0	0	0.99	0	5	0.13
1418	0	0.9	0	0.098	0.0019	0	0	1	0.61
1419	0.23	0.67	0	0	0	0	0.1	1	0.61
1420	0	0	0	0	1	0	0	4	0.043
1421	0.31	0.0054	0	0	0	0	0.68	6	0.39
1422	0.12	0.85	1.3e-05	0	0	0	0.033	1	0.61
1423	0	0	0	0	1	4.9e-05	0	4	0.043
1424	0	0	0.013	0	0.0051	0.98	0	5	0.13
1425	0.023	0.95	0.031	0	0	0	3.2e-06	1	0.61
1426	0.081	0.92	0.00049	0	0	0	0.00023	1	0.61
1427	0.16	0.84	3e-05	0	0	0	0.0022	1	0.61
1428	0.16	0.79	0.00099	0	0	0	0.048	1	0.61
1429	0.15	0.79	0.0018	0	0	0	0.05	1	0.61
1430	0.13	0.87	7.5e-05	0	0	0	0.0013	1	0.61
1431	0.047	0.95	2.6e-06	0	0	0	0	1	0.61
1432	0.28	0.71	0	0	0	0	0.00043	1	0.61
1433	0.077	0.92	0.0015	0	0	0	0.00037	1	0.61
1434	0.08	0.92	0.0016	0	0	0	0.00051	1	0.61
1435	0.11	0.83	0.025	0	0	1.2e-05	0.036	1	0.61
1436	0.04	0.93	0.027	0	0	0	6.7e-05	1	0.61
1437	0.013	0.96	0.026	0	0	0	0	1	0.61
1438	0.064	0.91	0.022	0	0	0	0.001	1	0.61
1439	0.023	0.73	0.24	0	0	0	5.6e-05	1	0.61
1440	0.13	0.87	1.3e-05	0	0	0	0.0003	1	0.61
1441	0.083	0.86	0.043	0	0	0	0.0096	1	0.61
1442	0.092	0.91	0	0	0	0	0	1	0.61
1443	0.49	0.45	0	0	0	0	0.055	0	0.54
1444	0.24	0.76	0	0	0	0	0.002	1	0.61
1445	0.017	0.98	9.8e-06	0	0	0	0	1	0.61
1446	0.12	0.87	0.0003	0	0	0	0.0024	1	0.61
1447	0.14	0.86	0.00013	0	0	0	0.0027	1	0.61
1448	0.018	0.98	2.3e-05	0	0	0	0	1	0.61
1449	0.044	0.87	0.086	0	0	0	0.0004	1	0.61
1450	0.012	0.7	0.29	0	0	0	1.6e-06	1	0.61
1451	0.018	0.98	2.6e-06	0	0	0	0	1	0.61
1452	0.26	0.66	1.4e-05	0	0	0	0.076	1	0.61
1453	0	0	0	1	0.00029	0	0	3	0
1454	0.0056	0.99	0.00047	0	0	0	0	1	0.61
1455	0.18	0.75	0.00046	0	0	0	0.07	1	0.61
1456	0.056	0.94	1.9e-05	0	0	0	2.2e-06	1	0.61
1457	0.039	0.94	0.016	0	0	0	4.2e-05	1	0.61
1458	0.049	0.95	0.00096	0	0	0	1.8e-05	1	0.61
1459	0.06	0.93	0.0094	0	0	0	0.00034	1	0.61
1460	0.14	0.75	0.0058	0	0	0.00011	0.1	1	0.61
1461	0.17	0.82	0.00019	0	0	0	0.014	1	0.61
1462	0.091	0.91	0	0	0	0	0	1	0.61
1463	0	0	0	1	3.2e-05	0	0	3	0
1464	0.017	0.98	0	0	0	0	0	1	0.61
1465	0.41	0.58	0	0	0	0	0.0017	1	0.61
1466	0.25	0.75	0	0	0	0	9.6e-05	1	0.61
1467	0.00044	1	0.00017	0	0	0	0	1	0.61
1468	0.011	0.75	0.24	0	0	0	0	1	0.61
1469	0	0	0	0	0.24	0.76	0	5	0.13
1470	0.052	0.95	6.3e-06	0	0	0	0	1	0.61
1471	0.014	0.97	0.014	0	0	0	0	1	0.61
1472	0.00031	0.2	0.8	0	0	0	0	2	0.83
1473	0	0	0	0	0	1	3.6e-05	5	0.13
1474	1.7e-05	0.23	0.77	0	0	0	0	2	0.83
1475	0	4.9e-06	1	0	0	0	0	2	0.83
1476	0.0012	0.99	0.0076	0	0	0	0	1	0.61
1477	0	0	0	0	0.006	0.99	0.00068	5	0.13
1478	0	0	0	0	0.43	0.57	0	5	0.13
1479	0.24	0.76	0	0	0	0	0.00017	1	0.61
1480	0.00041	0.99	0.012	0	0	0	0	1	0.61
1481	0	0	0	0	0	1	0.00015	5	0.13
1482	0.00079	0.67	0.33	0	0	0	0	1	0.61
1483	0.00035	0.54	0.46	0	0	0	0	1	0.61
1484	0.011	0.96	0.031	0	0	0	0	1	0.61
1485	0.049	0.95	0.00022	0	0	0	5.9e-06	1	0.61
1486	0.36	0.63	0	0	0	0	0.00065	1	0.61
1487	0.0063	0.99	0.0039	0	0	0	0	1	0.61
1488	0.00029	1	7.6e-06	0	0	0	0	1	0.61
1489	0.11	0.89	0	0	0	0	1.4e-06	1	0.61
1490	0.91	0.066	0	0	0	0	0.028	0	0.54
1491	0.085	0.91	1.8e-05	0	0	0	2.8e-05	1	0.61
1492	0.092	0.91	0	0	0	0	0	1	0.61
1493	0.039	0.96	0.00041	0	0	0	2.4e-06	1	0.61
1494	1.7e-06	0	0	0	0.084	0.91	0.0012	5	0.13
1495	0.018	0.96	0.02	0	0	0	0	1	0.61
1496	0	0	0	0	0.99	0.0096	0	4	0.043
1497	0.048	0.94	0.011	0	0	0	0.0001	1	0.61
1498	0.1	0.89	0.00045	0	0	0	0.001	1	0.61
1499	0	0	0	0	1	7.6e-05	0	4	0.043
1500	0.78	0.14	0	0	0	0	0.078	0	0.54
1501	0.5	0.35	0	0	0	0	0.14	0	0.54
1502	0.066	0.93	0.00028	0	0	0	4.2e-05	1	0.61
1503	0	0	0	0	1	0	0	4	0.043
1504	0.08	0.92	0.0021	0	0	0	0.00059	1	0.61
1505	0.057	0.92	0.023	0	0	0	0.00047	1	0.61
1506	0.12	0.84	0.0069	0	0	0	0.026	1	0.61
1507	0.026	0.9	0.079	0	0	0	1.7e-05	1	0.61
1508	0.17	0.67	0.0014	0	0	4.6e-05	0.16	1	0.61
1509	0.0047	1	6.5e-05	0	0	0	0	1	0.61
1510	0	0	1	0	0	0	0	2	0.83
1511	0.085	0.86	0.044	0	0	0	0.011	1	0.61
1512	0.06	0.94	0.0028	0	0	0	0.00013	1	0.61
1513	0.055	0.92	0.028	0	0	0	0.00047	1	0.61
1514	0.3	0.69	0	0	0	0	0.0027	1	0.61
1515	0.1	0.9	0.00016	0	0	0	0.00039	1	0.61
1516	0.23	0.75	1.3e-05	0	0	0	0.019	1	0.61
1517	0.007	0.99	0	0	0	0	0	1	0.61
1518	0.12	0.88	0	0	0	0	0	1	0.61
1519	0.09	0.91	9.3e-06	0	0	0	2.4e-05	1	0.61
1520	0.031	0.97	0.00017	0	0	0	0	1	0.61
1521	0.047	0.95	0	0	0	0	0	1	0.61
1522	0.34	0.17	0	0	0	0	0.49	6	0.39
1523	0.063	0.93	0.0079	0	0	0	0.0004	1	0.61
1524	0	0	0	0.91	0.087	0.0013	0	3	0
1525	0.15	0.85	1.3e-05	0	0	0	0.00086	1	0.61
1526	0.43	0.54	0	0	0	0	0.032	1	0.61
1527	0.62	0.15	0	0	0	0	0.23	0	0.54
1528	0	0	0	0	1	0.0034	0	4	0.043
1529	0.21	0.45	3.9e-05	0	0	0	0.34	1	0.61
1530	0	0	0	1	2.1e-05	0	0	3	0
1531	0.046	0.86	0.095	0	0	0	0.00063	1	0.61
1532	0.029	0.9	0.074	0	0	0	3.1e-05	1	0.61
1533	0.034	0.0021	0	0	0	0	0.96	6	0.39
1534	0	0	0	1	0	0	0	3	0
1535	0	0	0	0	1	0.00035	0	4	0.043
1536	0	0	0	0	1	0.00014	0	4	0.043
1537	0.17	0.83	8.1e-06	0	0	0	0.0015	1	0.61
1538	0.0023	0.93	0.07	0	0	0	0	1	0.61
1539	0.17	0.46	0.00031	0	0	0.00066	0.37	1	0.61
1540	0.057	0.94	0	0	0	0	0	1	0.61
1541	0.15	0.85	0	0	0	0	6.7e-05	1	0.61
1542	0.034	0.96	0.0014	0	0	0	2.6e-06	1	0.61
1543	0.087	0.9	0.0081	0	0	0	0.0028	1	0.61
1544	0.14	0.86	2e-05	0	0	0	0.00076	1	0.61
1545	0	1	0	0	0	0	0	1	0.61
1546	0	0	0	0.99	0.0059	0	0	3	0
1547	0.058	0.94	4.6e-05	0	0	0	0.00026	1	0.61
1548	0	0	1	0	0	0	0	2	0.83
1549	0.12	0.55	2.6e-05	0	0	0	0.33	1	0.61
1550	0	0.9	0	0.098	0.00094	0	0	1	0.61
1551	0	1	2.2e-05	0	0	0	0	1	0.61
1552	0.092	0.9	7.1e-05	0	0	0	0.0082	1	0.61
1553	0	0.98	0.016	0	0	0	0	1	0.61
1554	0.24	0.76	0	0	0	0	4.3e-06	1	0.61
1555	0	1	0	0	0	0	0	1	0.61
1556	0.095	0.89	3.2e-06	0	0	0	0.019	1	0.61
1557	0.29	0.098	0	0	0	0	0.62	6	0.39
1558	0.091	0.91	0	0	0	0	0.0013	1	0.61
1559	0.12	0.88	0	0	0	0	0.0036	1	0.61
1560	0.088	0.91	0	0	0	0	0.003	1	0.61
1561	0.055	0.071	0.021	0	0	0.00048	0.85	6	0.39
1562	0.28	0.65	0	0	0	0	0.077	1	0.61
1563	0	0.9	0	0.098	0.00023	0	0	1	0.61
1564	0.02	0.98	0	0	0	0	0	1	0.61
1565	0.22	0.78	0	0	0	0	0.0095	1	0.61
1566	0.00021	3.5e-05	0.61	0	0	0.16	0.23	2	0.83
1567	0.0039	0.00014	0	0	0	0	1	6	0.39
1568	0.1	0.25	0.02	0	0	0.0017	0.62	6	0.39
1569	0.15	0.74	3.9e-05	0	0	0	0.11	1	0.61
1570	0.55	0.43	0	0	0	0	0.024	0	0.54
1571	0.14	0.86	0	0	0	0	1.7e-05	1	0.61
1572	0.038	0.02	0.0007	0	0	0	0.94	6	0.39
1573	0.15	0.48	0.0012	0	0	1.2e-05	0.36	1	0.61
1574	0.012	0.99	0	0	0	0	0	1	0.61
1575	0.0012	1	0	0	0	0	0	1	0.61
1576	0.11	0.89	0	0	0	0	0.00015	1	0.61
1577	0	1	4.4e-06	0	0	0	0	1	0.61
1578	0.064	0.93	3e-05	0	0	0	0.0013	1	0.61
1579	0	0	0	1	0	0	0	3	0
1580	0.03	0.97	0.0011	0	0	0	7.2e-05	1	0.61
1581	0.13	0.72	6.1e-05	0	0	0	0.16	1	0.61
1582	0.061	0.91	0.0057	0	0	0	0.022	1	0.61
1583	0.00091	0.96	0.036	0	0	0	0	1	0.61
1584	0.0001	0.086	0.91	0	0	0	0	2	0.83
1585	0.07	0.92	0.00054	0	0	0	0.0074	1	0.61
1586	0.039	0.95	0.0075	0	0	0	0.0017	1	0.61
1587	0.14	0.19	0	0	0	0	0.68	6	0.39
1588	0.031	0.97	0.002	0	0	0	0.00014	1	0.61
1589	0	0.94	0.055	0	0	0	0	1	0.61
1590	0.015	0.97	0.015	0	0	0	9.6e-06	1	0.61
1591	0.081	0.89	0.00094	0	0	0	0.032	1	0.61
1592	0.1	0.81	0.00032	0	0	0	0.086	1	0.61
1593	0.12	0.88	1.2e-06	0	0	0	0.0022	1	0.61
1594	0.2	0.74	0	0	0	0	0.059	1	0.61
1595	0.094	0.91	1.7e-06	0	0	0	0.00053	1	0.61
1596	0.04	0.96	6.9e-06	0	0	0	7.7e-06	1	0.61
1597	0.0087	0.98	0.016	0	0	0	0	1	0.61
1598	0.11	0.37	7.1e-06	0	0	0	0.52	6	0.39
1599	0.6	0.28	0	0	0	0	0.12	0	0.54
1600	0.3	0.051	0	0	0	0	0.65	6	0.39
1601	0	1	2.1e-05	0	0	0	0	1	0.61
1602	0.28	0.58	7.7e-06	0	0	0	0.14	1	0.61
1603	0.18	0.82	0	0	0	0	0.00048	1	0.61
1604	0.13	0.84	1.7e-05	0	0	0	0.031	1	0.61
1605	0.33	0.55	1.2e-06	0	0	0	0.13	1	0.61
1606	0.16	0.73	8.3e-06	0	0	0	0.11	1	0.61
1607	0.21	0.78	0	0	0	0	0.012	1	0.61
1608	0.099	0.85	0.00028	0	0	0	0.053	1	0.61
1609	0.77	0.14	0	0	0	0	0.083	0	0.54
1610	0.15	0.13	1.4e-05	0	0	0	0.72	6	0.39
1611	0.025	0.98	0	0	0	0	4.1e-06	1	0.61
1612	0	0.9	0	0.098	1.1e-05	0	0	1	0.61
1613	0.11	0.89	0	0	0	0	0.0051	1	0.61
1614	0.47	0.51	0	0	0	0	0.016	1	0.61
1615	0.041	0.96	0	0	0	0	0	1	0.61
1616	0.032	0.97	0.00058	0	0	0	6.4e-05	1	0.61
1617	0.15	0.37	0.0011	0	0	4.1e-06	0.48	6	0.39
1618	0.22	0.69	0	0	0	0	0.089	1	0.61
1619	0.054	0.95	0	0	0	0	0.0002	1	0.61
1620	0.034	0.97	0	0	0	0	0.00017	1	0.61
1621	0.12	0.88	0	0	0	0	0.0002	1	0.61
1622	0.13	0.85	0	0	0	0	0.019	1	0.61
1623	0.053	0.95	0	0	0	0	4.8e-05	1	0.61
1624	0.0091	0.99	0.0031	0	0	0	0	1	0.61
1625	0.25	0.75	0	0	0	0	0	1	0.61
1626	0	1	0	0	0	0	0	1	0.61
1627	0.012	0.99	0	0	0	0	0	1	0.61
1628	0.00046	1	0	0	0	0	0	1	0.61
1629	0	1	0	0	0	0	0	1	0.61
1630	0	1	0	0	0	0	0	1	0.61
1631	0.038	0.96	0.0028	0	0	0	0.00065	1	0.61
1632	0.0043	0.65	0.35	0	0	0	0	1	0.61
1633	0.11	0.87	0	0	0	0	0.018	1	0.61
1634	0.15	0.82	0	0	0	0	0.029	1	0.61
1635	0.067	0.93	0	0	0	0	8.4e-05	1	0.61
1636	0.024	0.98	0	0	0	0	0	1	0.61
1637	0.025	0.97	4.1e-05	0	0	0	0	1	0.61
1638	0.12	0.79	0.00045	0	0	2.1e-05	0.09	1	0.61
1639	0.048	0.95	0.0026	0	0	0	0.0023	1	0.61
1640	0.0017	1	0	0	0	0	0	1	0.61
1641	0.035	0.13	2.4e-05	0	0.00045	0.22	0.61	6	0.39
1642	0.39	0.56	0	0	0	0	0.058	1	0.61
1643	0.17	0.76	3.1e-06	0	0	0	0.072	1	0.61
1644	0.06	0.94	0	0	0	0	0.0025	1	0.61
1645	0.12	0.77	8.9e-05	0	0	0	0.11	1	0.61
1646	0.01	0.99	0	0	0	0	0	1	0.61
1647	0	1	4.7e-06	0	0	0	0	1	0.61
1648	0	0	0.89	0	0	0.11	0	2	0.83
1649	0	0	0.15	0	0	0.85	0	5	0.13
1650	0.022	0.98	0	0	0	0	4.9e-06	1	0.61
1651	0.0082	0.0005	0	0	0	0	0.99	6	0.39
1652	0.14	0.84	0	0	0	0	0.019	1	0.61
1653	0.44	0.55	0	0	0	0	0.0098	1	0.61
1654	0	0.9	0	0.098	0	0	0	1	0.61
1655	0.93	0.045	0	0	0	0	0.025	0	0.54
1656	0.11	0.89	0	0	0	0	0.0007	1	0.61
1657	0.59	0.26	0	0	0	0	0.16	0	0.54
1658	0.11	0.89	0	0	0	0	2.3e-05	1	0.61
1659	0.0092	0.99	0	0	0	0	0	1	0.61
1660	0.11	0.8	0.0008	0	0	7.8e-05	0.092	1	0.61
1661	0.33	0.67	0	0	0	0	0.0012	1	0.61
1662	0	0.89	0	0.097	0.0082	9e-05	0	1	0.61
1663	0.075	0.86	0.0031	0	0	2e-06	0.066	1	0.61
1664	0.12	0.88	0	0	0	0	0.00073	1	0.61
1665	0.14	0.82	1.8e-06	0	0	0	0.041	1	0.61
1666	0	0	1.6e-05	0	0	0	1	6	0.39
1667	0	1	0.0014	0	0	0	0	1	0.61
1668	0	1	0	0	0	0	0	1	0.61
1669	0.024	0.98	0	0	0	0	0	1	0.61
1670	0	1	0	0	0	0	0	1	0.61
1671	0.12	0.82	5.2e-05	0	0	0	0.059	1	0.61
1672	0.023	0.98	0	0	0	0	0	1	0.61
1673	0.15	0.85	0	0	0	0	0.00016	1	0.61
1674	0	1	2e-06	0	0	0	0	1	0.61
1675	0	1	0	0	0	0	0	1	0.61
1676	0	0	0.00025	0	0.071	0.93	0	5	0.13
1677	0	0.92	0.083	0	0	0	0	1	0.61
1678	0.063	0.94	0	0	0	0	9.2e-06	1	0.61
1679	0.11	0.88	0	0	0	0	0.015	1	0.61
1680	0.056	0.94	0	0	0	0	0	1	0.61
1681	0.23	0.23	1.3e-06	0	0	0	0.53	6	0.39
1682	0.17	0.74	7.2e-06	0	0	0	0.089	1	0.61
1683	0.069	0.93	0	0	0	0	0.0052	1	0.61
1684	0.063	0.94	0	0	0	0	0.00026	1	0.61
1685	0.042	0.96	0	0	0	0	0	1	0.61
1686	8.4e-06	0	0.059	0	0	0	0.94	6	0.39
1687	0.018	0.98	0	0	0	0	7.2e-06	1	0.61
1688	0.15	0.82	0	0	0	0	0.025	1	0.61
1689	0.27	0.73	0	0	0	0	0.00021	1	0.61
1690	0.11	0.89	0	0	0	0	0	1	0.61
1691	0	0	0	0	0.99	0.0052	0	4	0.043
1692	0.08	0.92	0	0	0	0	3.6e-05	1	0.61
1693	0.078	0.92	0	0	0	0	0.001	1	0.61
1694	0.5	0.5	0	0	0	0	0.00034	0	0.54
1695	0.24	0.76	0	0	0	0	0	1	0.61
1696	0.013	0.99	0	0	0	0	0	1	0.61
1697	0.091	0.00036	0	0	0	0	0.91	6	0.39
1698	6.2e-06	1	2.1e-05	0	0	0	0	1	0.61
1699	0.014	0.99	0	0	0	0	0	1	0.61
1700	0.25	0.64	0	0	0	0	0.11	1	0.61
1701	0.29	0.71	0	0	0	0	3.7e-06	1	0.61
1702	0.13	0.87	0	0	0	0	0.0078	1	0.61
1703	0	1	0	0	0	0	0	1	0.61
1704	0.63	0.36	0	0	0	0	0.018	0	0.54
1705	0.15	0.85	0	0	0	0	0.0045	1	0.61
1706	0.026	0.97	0	0	0	0	2.3e-05	1	0.61
1707	0.26	0.74	0	0	0	0	0.00022	1	0.61
1708	0.12	0.74	0.0012	0	0	9.2e-05	0.13	1	0.61
1709	0.19	0.67	1.3e-05	0	0	0	0.14	1	0.61
1710	0.051	0.95	0	0	0	0	4.5e-06	1	0.61
1711	0.045	0.95	0	0	0	0	0	1	0.61
1712	0.061	0.022	7.6e-06	0	0	0	0.92	6	0.39
1713	0.03	0.97	0	0	0	0	3.1e-05	1	0.61
1714	0.12	0.86	0	0	0	0	0.015	1	0.61
1715	0.092	0.91	0	0	0	0	9.5e-06	1	0.61
1716	0.014	0.99	0	0	0	0	0	1	0.61
1717	0.0021	1	0	0	0	0	0	1	0.61
1718	0	0	0.00062	0	0.33	0.67	0	5	0.13
1719	0.079	0.91	0	0	0	0	0.0068	1	0.61
1720	0.098	0.9	0	0	0	0	0.00031	1	0.61
1721	0.091	0.91	0	0	0	0	0.00027	1	0.61
1722	0.26	0.53	9.6e-06	0	0	0	0.21	1	0.61
1723	0.25	0.13	0	0	0	0	0.62	6	0.39
1724	0.29	0.45	1.7e-06	0	0	0	0.26	1	0.61
1725	0	0	0	0	0.04	0.96	0	5	0.13
1726	0.3	0.68	0	0	0	0	0.015	1	0.61
1727	0.19	0.8	2.6e-05	0	0	0	0.0081	1	0.61
1728	0	0	0	0	0.004	1	0	5	0.13
1729	0.8	0.024	0	0	0	0	0.18	0	0.54
1730	0	0.93	0.071	0	0	0	0	1	0.61
1731	0.86	0.14	0	0	0	0	0.0014	0	0.54
1732	0.068	0.046	0.0002	0	0	0	0.89	6	0.39
1733	0.17	0.8	0	0	0	0	0.027	1	0.61
1734	0.026	0.97	0	0	0	0	0	1	0.61
1735	0.22	0.64	0	0	0	0	0.14	1	0.61
1736	0.027	0.97	0.00085	0	0	0	3.2e-05	1	0.61
1737	0.028	0.97	0.00029	0	0	0	1.6e-05	1	0.61
1738	0.02	0.017	0	0	0	0	0.96	6	0.39
1739	0.045	0.95	0.0005	0	0	0	0.00047	1	0.61
1740	0.25	0.75	0	0	0	0	0.0006	1	0.61
1741	0.0072	0.99	0.0019	0	0	0	0	1	0.61
1742	0.058	0.14	0	0	0	1.7e-05	0.81	6	0.39
1743	0.034	0.97	0.00079	0	0	0	0.00011	1	0.61
1744	0.036	0.96	0	0	0	0	0	1	0.61
1745	0.11	0.88	0	0	0	0	0.0098	1	0.61
1746	0.63	0.31	0	0	0	0	0.055	0	0.54
1747	0.12	0.7	0.0024	0	0	0.0003	0.17	1	0.61
1748	0	0.99	0.0059	0	0	0	0	1	0.61
1749	0.13	0.6	0	0	0	0.00018	0.26	1	0.61
1750	0	0	0.00099	0	0	1	0	5	0.13
1751	0.042	0.96	0	0	0	0	0.00012	1	0.61
1752	0.075	0.92	0	0	0	0	0.00078	1	0.61
1753	0.082	0.31	1.8e-05	0	0	9.1e-05	0.61	6	0.39
1754	0	0	0	0.96	0.041	0.00012	0	3	0
1755	0.11	0.89	2.6e-06	0	0	0	0.0023	1	0.61
1756	0.0043	0.99	0.0021	0	0	0	0	1	0.61
1757	0.12	0.86	2.4e-05	0	0	0	0.02	1	0.61
1758	0.094	0.81	0.00069	0	0	0	0.1	1	0.61
1759	0	1	7.5e-06	0	0	0	0	1	0.61
1760	0	1	0.0021	0	0	0	0	1	0.61
1761	0.036	0.96	0.0014	0	0	0	0.00027	1	0.61
1762	0	0	0	1	0	0	0	3	0
1763	0.13	0.75	5.9e-05	0	0	0	0.12	1	0.61
1764	0.075	0.052	0	0	0	0	0.87	6	0.39
1765	0.2	0.76	9.7e-05	0	0	0	0.037	1	0.61
1766	0.17	0.57	0.00076	0	0	0.00025	0.26	1	0.61
1767	0.14	0.86	0	0	0	0	0	1	0.61
1768	0.21	0.66	0.00018	0	0	0	0.13	1	0.61
1769	0	0	0.83	0	0	0.17	0	2	0.83
1770	0	0	0	0.99	0.0075	0	0	3	0
1771	0.00043	9.4e-06	0	0	0	0	1	6	0.39
1772	0.22	0.77	1.9e-05	0	0	0	0.014	1	0.61
1773	0.11	0.89	0.00023	0	0	0	0.00073	1	0.61
1774	0.15	0.22	6.3e-06	0	0	2.4e-05	0.63	6	0.39
1775	0.052	0.95	0.00031	0	0	0	1.1e-05	1	0.61
1776	0.18	0.81	3e-05	0	0	0	0.0061	1	0.61
1777	0.16	0.052	0	0	0	0	0.79	6	0.39
1778	0.001	1.7e-06	0	0	0	0	1	6	0.39
1779	0.052	0.95	9.4e-05	0	0	0	4.9e-06	1	0.61
1780	0.08	0.92	0.0016	0	0	0	0.00051	1	0.61
1781	0.18	0.82	8.3e-06	0	0	0	0.0018	1	0.61
1782	0.17	0.83	0	0	0	0	6.4e-05	1	0.61
1783	0.26	0.74	0	0	0	0	0.00033	1	0.61
1784	0.0088	0.98	0.014	0	0	0	0	1	0.61
1785	0.011	0.0042	0	0	0	0.0064	0.98	6	0.39
1786	0.27	0.64	9.1e-06	0	0	0	0.085	1	0.61
1787	0.12	0.88	0.00034	0	0	0	0.0018	1	0.61
1788	0.08	0.92	0.001	0	0	0	0.00037	1	0.61
1789	0.0035	0.97	0.023	0	0	0	0	1	0.61
1790	0.13	0.84	3.4e-06	0	0	0	0.037	1	0.61
1791	0.17	0.34	0.00017	0	0	0	0.49	6	0.39
1792	0.11	0.14	0.00049	0	0	0	0.75	6	0.39
1793	0.0088	0.99	0	0	0	0	0	1	0.61
1794	0.097	0.9	0	0	0	0	0	1	0.61
1795	0.26	0.63	0	0	0	0	0.1	1	0.61
1796	0.068	0.93	0	0	0	0	0.0038	1	0.61
1797	0.21	0.59	7.8e-06	0	0	0	0.19	1	0.61
1798	0	0	0.39	0	0	0	0.61	6	0.39
1799	0.18	0.82	0	0	0	0	3.1e-06	1	0.61
1800	4.8e-06	1	0	0	0	0	0	1	0.61
1801	0.053	0.95	0	0	0	0	0.00053	1	0.61
1802	0.29	0.71	0	0	0	0	0.00062	1	0.61
1803	0.14	0.81	2.3e-06	0	0	0	0.047	1	0.61
1804	0.6	0.086	0	0	0	0	0.31	0	0.54
1805	0.18	0.54	0.00015	0	0	0	0.28	1	0.61
1806	0.23	0.1	0	0	0	0	0.67	6	0.39
1807	1.2e-05	0	0.0018	0	0	0	1	6	0.39
1808	0.1	0.89	0	0	0	0	0.0073	1	0.61
1809	0.09	0.076	0.00022	0	0	0	0.83	6	0.39
1810	0	1	0	0	0	0	0	1	0.61
1811	0	0	1.7e-05	0	0.9	0.1	0	4	0.043
1812	0.027	0.97	0	0	0	0	5.1e-05	1	0.61
1813	0.19	0.34	7.1e-05	0	0	0	0.48	6	0.39
1814	0.14	0.85	0	0	0	0	0.016	1	0.61
1815	0.12	0.079	1.3e-05	0	0	0	0.8	6	0.39
1816	0	1	0.0025	0	0	0	0	1	0.61
1817	0	1	0.0024	0	0	0	0	1	0.61
1818	0	1	1.1e-06	0	0	0	0	1	0.61
1819	0	1	2.7e-06	0	0	0	0	1	0.61
1820	0.086	0.042	1e-05	0	0	0	0.87	6	0.39
1821	0	1	0.0018	0	0	0	0	1	0.61
1822	0	1	1.9e-05	0	0	0	0	1	0.61
1823	0	1	0	0	0	0	0	1	0.61
1824	0	1	4.5e-06	0	0	0	0	1	0.61
1825	0.24	0.0054	0	0	0	0	0.76	6	0.39
1826	0.0015	1.5e-05	0	0	0	0	1	6	0.39
1827	0	1	0	0	0	0	0	1	0.61
1828	0.19	0.75	0	0	0	0	0.064	1	0.61
1829	0	0	2.9e-06	0	0.98	0.018	0	4	0.043
1830	0	0	9.9e-05	0	0.22	0.78	0	5	0.13
1831	0.41	0.59	0	0	0	0	0.00097	1	0.61
1832	0	0	2.4e-06	0	0.9	0.1	0	4	0.043
1833	0	0	2.3e-06	0	0.97	0.029	0	4	0.043
1834	0	0	0	0	1	3.2e-05	0	4	0.043
1835	0	0	7.9e-05	0	0.79	0.21	0	4	0.043
1836	0.034	0.97	0	0	0	0	1.8e-05	1	0.61
1837	0	0.99	0.0064	0	0	0	0	1	0.61
1838	0	0.9	0	0.098	0.00026	0	0	1	0.61
1839	0.036	0.96	0	0	0	0	1.5e-05	1	0.61
1840	0.098	0.9	0	0	0	0	0.0033	1	0.61
1841	0	0	0.00052	0	0.066	0.93	0	5	0.13
1842	0	0	0.044	0	0	0.96	0	5	0.13
1843	0.052	0.95	0	0	0	0	0.00017	1	0.61
1844	0.11	0.89	0	0	0	0	0.0038	1	0.61
1845	0	1	9.3e-05	0	0	0	0	1	0.61
1846	0.072	0.93	0	0	0	0	0	1	0.61
1847	0.14	0.86	0	0	0	0	4.2e-06	1	0.61
1848	0.0017	4.2e-05	1.5e-06	0	0	0	1	6	0.39
1849	0.2	0.79	0	0	0	0	0.0077	1	0.61
1850	0.08	0.33	3.9e-05	0	0	0.0005	0.59	6	0.39
1851	0.00093	0.43	0.57	0	0	0	0	2	0.83
1852	0.00024	0.25	0.75	0	0	0	0	2	0.83
1853	0.0018	0.00015	0	0	0	0	1	6	0.39
1854	0.00016	9.5e-05	0	0	0.00025	0.9	0.099	5	0.13
1855	0.00028	0.92	0.082	0	0	0	0	1	0.61
1856	0.035	0.96	0.0033	0	0	0	0.00046	1	0.61
1857	0.21	0.3	0	0	0	0	0.49	6	0.39
1858	0	0	0	0	0.0087	0.99	0	5	0.13
1859	3.4e-05	0.93	0.073	0	0	0	0	1	0.61
1860	0	0	0	0	0.26	0.74	0	5	0.13
1861	0	0	0	1	0.00092	0	0	3	0
1862	0.11	0.89	0	0	0	0	0.00056	1	0.61
1863	0.056	0.94	0	0	0	0	4.4e-06	1	0.61
1864	0	0	0	0	0.89	0.11	0	4	0.043
1865	0.06	0.93	0.0025	0	0	0	0.0088	1	0.61
