SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0
1592	0.78	2.3e-05	0.22	0	0	0	0.15
1593	0.14	0.86	3.4e-05	0	0	1	0.23
1594	0.63	0.0095	0.35	0	0.015	0	0.15
1595	0.17	0.83	2.6e-06	0	0	1	0.23
1596	0.1	0	0.9	0	5.7e-05	2	0.1
1597	0.71	0.28	0.014	0	1.7e-06	0	0.15
1598	0.61	0.00085	0.39	0	0.0014	0	0.15
1599	0.36	0.00043	0.61	0	0.033	2	0.1
1600	0.94	0.05	0.0071	0	0	0	0.15
1601	0.059	0	0.94	0	0.0012	2	0.1
1602	0.013	0	0.63	0	0.36	2	0.1
1603	0.6	0	0.4	0	0	0	0.15
1604	0.56	0.0031	0.43	0	0.014	0	0.15
1605	0.97	0.028	3.6e-05	0	0	0	0.15
1606	0	0	0.0068	0	0.99	4	0.05
1607	0.49	0.5	0.013	0	1.2e-05	1	0.23
1608	0.97	0.013	0.013	0	0	0	0.15
1609	0.99	3.7e-05	0.0085	0	0	0	0.15
1610	0.0052	2.5e-06	0.077	0	0.92	4	0.05
1611	1	0.0033	5.1e-05	0	0	0	0.15
1612	0.55	0.43	0.015	0	1e-05	0	0.15
1613	0.19	3.8e-06	0.81	0	0.0041	2	0.1
1614	0.53	0.47	0.00014	0	0	0	0.15
1615	0.52	0.48	0.00032	0	0	0	0.15
1616	0.97	0.031	0.0023	0	0	0	0.15
1617	0.35	0.00031	0.62	0	0.026	2	0.1
1618	0.89	0.0082	0.1	0	2e-05	0	0.15
1619	0.9	0.00042	0.097	0	0	0	0.15
1620	0.44	6.5e-05	0.56	0	0.00085	2	0.1
1621	0.66	0.34	0.00014	6.2e-06	0	0	0.15
1622	0.55	0.45	0.00044	0	0	0	0.15
1623	0.77	0.23	0	0	0	0	0.15
1624	0.52	0.48	2.6e-06	0	0	0	0.15
1625	0.38	0.61	0	0.0029	0	1	0.23
1626	0.75	0.25	0	4.5e-06	0	0	0.15
1627	0.94	0.06	0	0	0	0	0.15
1628	0.064	0.94	0	0	0	1	0.23
1629	0.61	0.39	0.00072	0	0	0	0.15
1630	0.92	0.072	0.0099	0	0	0	0.15
1631	0.67	0.33	0.008	0	5.1e-06	0	0.15
1632	0.75	0.25	0.0045	0	0	0	0.15
1633	0.44	0.56	0.00029	0	0	1	0.23
1634	0.058	0.94	0	0	0	1	0.23
1635	0.55	0.45	7.4e-05	0	0	0	0.15
1636	0.98	0.0055	0.01	0	0	0	0.15
1637	0.34	0.66	4.5e-06	0	0	1	0.23
1638	0.6	0.4	0	0	0	0	0.15
1639	0.81	0.18	0.0088	0	0	0	0.15
1640	0.43	0.57	8.7e-05	0	0	1	0.23
1641	0.71	0.28	0.0033	0	0	0	0.15
1642	0.011	0.99	0	0	0	1	0.23
1643	0.65	0.35	0.0008	0	0	0	0.15
1644	0.83	0.17	0.0026	0	0	0	0.15
1645	0.88	0.11	0.016	0	0	0	0.15
1646	0.64	0.36	0	0	0	0	0.15
1647	0.95	0.045	0.00072	0	0	0	0.15
1648	0.68	0.32	3.8e-05	0	0	0	0.15
1649	0.25	0.75	7.6e-06	0	0	1	0.23
1650	0.98	0.018	0.00049	0	0	0	0.15
1651	0.96	0.044	0.00099	0	0	0	0.15
1652	0.89	0.11	0.00018	0	0	0	0.15
1653	0.77	0.22	0.0052	0	0	0	0.15
1654	0.53	0.47	0.00066	0	0	0	0.15
1655	0.61	0.38	0.0034	0	0	0	0.15
1656	0.92	0.082	0.00047	0	0	0	0.15
1657	0.86	0.12	0.023	0	9.7e-06	0	0.15
1658	0.15	0.85	0	0	0	1	0.23
1659	0.34	0.66	6.9e-05	0	0	1	0.23
1660	0.95	0.029	0.02	0	0	0	0.15
1661	0.77	0.21	0.018	0	1.8e-05	0	0.15
1662	0.97	0.0052	0.025	0	0	0	0.15
1663	0.23	0.77	9.1e-06	0	0	1	0.23
