SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0
610	0.0031	1.5e-06	0.33	0.0027	0	1.2e-06	0	1.2e-06	2e-06	1.2e-06	0.0031	0.33	0.33	2e-06	1.5e-06	2	0.15
611	0	0.093	0.12	0	0	0.074	0	0.074	0.12	0.074	0	0.12	0.12	0.12	0.093	2	0.15
612	0.33	0	0.015	0.29	0	0	0	0	0	0	0.33	0.015	0.015	0	0	0	0.083
613	0.07	0.00088	0.26	0.061	0	0.0007	0	0.0007	0.0011	0.0007	0.07	0.26	0.26	0.0011	0.00088	2	0.15
614	0	0.013	0.3	0	0	0.01	0	0.01	0.016	0.01	0	0.3	0.3	0.016	0.013	2	0.15
615	0	0.093	0.12	0	0	0.074	0	0.074	0.12	0.074	0	0.12	0.12	0.12	0.093	2	0.15
616	0.0005	0.058	0.2	0.00044	0	0.046	9.9e-06	0.046	0.073	0.046	0.0005	0.2	0.2	0.073	0.058	2	0.15
617	0.066	0.004	0.26	0.058	0	0.0031	0	0.0031	0.005	0.0031	0.066	0.26	0.26	0.005	0.004	2	0.15
618	0.00017	0.034	0.26	0.00015	0	0.027	0	0.027	0.043	0.027	0.00017	0.26	0.26	0.043	0.034	2	0.15
619	0	0.15	3.4e-06	0	0	0.11	0	0.11	0.18	0.11	0	3.4e-06	3.4e-06	0.18	0.15	8	0.23
620	0	0.14	0.0065	0	0	0.11	0.0086	0.11	0.18	0.11	0	0.0065	0.0065	0.18	0.14	8	0.23
621	0	0.073	0.16	0	0	0.058	0.0024	0.058	0.092	0.058	0	0.16	0.16	0.092	0.073	2	0.15
622	0.0083	0.0049	0.31	0.0073	0	0.0039	0	0.0039	0.0062	0.0039	0.0083	0.31	0.31	0.0062	0.0049	2	0.15
623	0.00085	0.00061	0.33	0.00075	0	0.00048	0	0.00048	0.00077	0.00048	0.00085	0.33	0.33	0.00077	0.00061	2	0.15
624	0	0.13	0.031	0	0	0.1	0.0048	0.1	0.16	0.1	0	0.031	0.031	0.16	0.13	8	0.23
625	0.26	3.2e-06	0.084	0.23	0	2.5e-06	0	2.5e-06	4e-06	2.5e-06	0.26	0.084	0.084	4e-06	3.2e-06	0	0.083
626	0	0.062	0.19	0	1.6e-06	0.049	0.002	0.049	0.078	0.049	0	0.19	0.19	0.078	0.062	2	0.15
627	0	0.14	0.016	0	0	0.11	0.0049	0.11	0.17	0.11	0	0.016	0.016	0.17	0.14	8	0.23
628	0	0.016	0.3	0	0	0.013	0.00015	0.013	0.02	0.013	0	0.3	0.3	0.02	0.016	2	0.15
629	0	0.12	0.061	0	0	0.093	0.0039	0.093	0.15	0.093	0	0.061	0.061	0.15	0.12	8	0.23
630	1.2e-05	0.053	0.21	1.1e-05	0	0.042	0	0.042	0.067	0.042	1.2e-05	0.21	0.21	0.067	0.053	2	0.15
631	0.33	0	0.016	0.29	0	0	0	0	0	0	0.33	0.016	0.016	0	0	0	0.083
632	0	0.14	0.016	0	0	0.11	0.0045	0.11	0.17	0.11	0	0.016	0.016	0.17	0.14	8	0.23
633	0.079	0.0012	0.26	0.069	0	0.00094	0	0.00094	0.0015	0.00094	0.079	0.26	0.26	0.0015	0.0012	2	0.15
634	0.13	0	0.21	0.11	0	0	0	0	0	0	0.13	0.21	0.21	0	0	2	0.15
635	0.0042	0.0028	0.32	0.0037	0	0.0022	0	0.0022	0.0035	0.0022	0.0042	0.32	0.32	0.0035	0.0028	2	0.15
636	0	0.051	0.21	0	0	0.04	0.003	0.04	0.064	0.04	0	0.21	0.21	0.064	0.051	2	0.15
637	0.033	0.0048	0.29	0.029	0	0.0038	0	0.0038	0.006	0.0038	0.033	0.29	0.29	0.006	0.0048	2	0.15
638	0.27	3e-06	0.072	0.24	0	2.4e-06	0	2.4e-06	3.8e-06	2.4e-06	0.27	0.072	0.072	3.8e-06	3e-06	0	0.083
639	0.31	0	0.04	0.27	0	0	0	0	2.1e-06	0	0.31	0.04	0.04	2.1e-06	0	0	0.083
640	0.35	0	0.0016	0.3	0	0	0	0	0	0	0.35	0.0016	0.0016	0	0	0	0.083
641	4.9e-06	0.056	0.2	4.3e-06	0	0.045	0.00072	0.045	0.071	0.045	4.9e-06	0.2	0.2	0.071	0.056	2	0.15
642	0	0.029	0.27	0	0	0.023	0.0016	0.023	0.036	0.023	0	0.27	0.27	0.036	0.029	2	0.15
643	0.011	0.02	0.28	0.01	0	0.015	1.8e-05	0.015	0.025	0.015	0.011	0.28	0.28	0.025	0.02	2	0.15
644	7.2e-06	0.062	0.19	6.3e-06	0.00048	0.049	0.0026	0.049	0.078	0.049	7.2e-06	0.19	0.19	0.078	0.062	2	0.15
645	0	0.047	0.23	0	0	0.037	3.5e-06	0.037	0.059	0.037	0	0.23	0.23	0.059	0.047	2	0.15
646	0	0.065	0.18	0	7e-06	0.051	0.0041	0.051	0.082	0.051	0	0.18	0.18	0.082	0.065	2	0.15
647	0.13	1e-05	0.21	0.11	0	8e-06	0	8e-06	1.3e-05	8e-06	0.13	0.21	0.21	1.3e-05	1e-05	2	0.15
648	0	0.13	0.032	0	0	0.1	0.0096	0.1	0.16	0.1	0	0.032	0.032	0.16	0.13	8	0.23
649	9.7e-05	0.057	0.2	8.5e-05	0	0.045	0.00039	0.045	0.072	0.045	9.7e-05	0.2	0.2	0.072	0.057	2	0.15
650	0	0.031	0.26	0	0	0.024	0.0016	0.024	0.039	0.024	0	0.26	0.26	0.039	0.031	2	0.15
651	0	0.056	0.2	0	0	0.044	0.0032	0.044	0.07	0.044	0	0.2	0.2	0.07	0.056	2	0.15
652	0	0.025	0.27	0	0	0.02	7e-05	0.02	0.032	0.02	0	0.27	0.27	0.032	0.025	2	0.15
653	0	0.061	0.19	0	0	0.048	2.7e-05	0.048	0.076	0.048	0	0.19	0.19	0.076	0.061	2	0.15
654	0	0.062	0.19	0	0	0.049	0.002	0.049	0.079	0.049	0	0.19	0.19	0.079	0.062	2	0.15
655	3.7e-06	0.0086	0.31	3.3e-06	0	0.0068	0	0.0068	0.011	0.0068	3.7e-06	0.31	0.31	0.011	0.0086	2	0.15
656	0	0.017	0.29	0	0	0.014	0.00043	0.014	0.022	0.014	0	0.29	0.29	0.022	0.017	2	0.15
657	0	0.036	0.25	0	0	0.028	0.00011	0.028	0.045	0.028	0	0.25	0.25	0.045	0.036	2	0.15
658	0.00041	0	0.33	0.00036	0	0	0	0	0	0	0.00041	0.33	0.33	0	0	2	0.15
659	0	0.081	0.15	0	3.3e-06	0.064	0.0029	0.064	0.1	0.064	0	0.15	0.15	0.1	0.081	2	0.15
660	0.23	7.9e-05	0.12	0.2	0	6.2e-05	0	6.2e-05	9.9e-05	6.2e-05	0.23	0.12	0.12	9.9e-05	7.9e-05	0	0.083
661	0	0.091	0.12	0	0	0.072	2.1e-06	0.072	0.11	0.072	0	0.12	0.12	0.11	0.091	2	0.15
662	0	0.021	0.28	0	0	0.017	0.00022	0.017	0.027	0.017	0	0.28	0.28	0.027	0.021	2	0.15
663	0	0.13	0.035	0	0	0.1	0	0.1	0.16	0.1	0	0.035	0.035	0.16	0.13	8	0.23
664	0.017	0.0063	0.3	0.015	0	0.005	0	0.005	0.0079	0.005	0.017	0.3	0.3	0.0079	0.0063	2	0.15
665	0.043	0.0053	0.28	0.038	0	0.0042	0	0.0042	0.0067	0.0042	0.043	0.28	0.28	0.0067	0.0053	2	0.15
666	0	0.027	0.27	0	0	0.021	0.00074	0.021	0.034	0.021	0	0.27	0.27	0.034	0.027	2	0.15
667	7.2e-05	0.002	0.33	6.4e-05	0	0.0016	0	0.0016	0.0026	0.0016	7.2e-05	0.33	0.33	0.0026	0.002	2	0.15
668	0.00033	0.035	0.25	0.00029	0	0.028	3.9e-06	0.028	0.044	0.028	0.00033	0.25	0.25	0.044	0.035	2	0.15
669	0	0.0072	0.32	0	0	0.0057	6.1e-05	0.0057	0.009	0.0057	0	0.32	0.32	0.009	0.0072	2	0.15
670	0	0.0079	0.32	0	0	0.0062	0.00018	0.0062	0.0099	0.0062	0	0.32	0.32	0.0099	0.0079	2	0.15
671	0	0.0091	0.31	0	0	0.0072	1.2e-05	0.0072	0.012	0.0072	0	0.31	0.31	0.012	0.0091	2	0.15
672	0.044	0.0084	0.27	0.039	0	0.0066	5e-06	0.0066	0.011	0.0066	0.044	0.27	0.27	0.011	0.0084	2	0.15
673	0	0.061	0.19	0	0	0.048	2.1e-05	0.048	0.077	0.048	0	0.19	0.19	0.077	0.061	2	0.15
674	0	0.081	0.15	0	0.0015	0.064	0.0051	0.064	0.1	0.064	0	0.15	0.15	0.1	0.081	2	0.15
675	0.00014	0.036	0.25	0.00012	0	0.028	0	0.028	0.045	0.028	0.00014	0.25	0.25	0.045	0.036	2	0.15
676	0	0.037	0.25	0	0	0.029	0.00021	0.029	0.047	0.029	0	0.25	0.25	0.047	0.037	2	0.15
677	0.00095	0.028	0.27	0.00083	0	0.022	5e-06	0.022	0.036	0.022	0.00095	0.27	0.27	0.036	0.028	2	0.15
678	0.00021	0.015	0.3	0.00018	0	0.012	0	0.012	0.019	0.012	0.00021	0.3	0.3	0.019	0.015	2	0.15
679	5.5e-05	0.0064	0.32	4.8e-05	0	0.0051	0	0.0051	0.0081	0.0051	5.5e-05	0.32	0.32	0.0081	0.0064	2	0.15
680	0.00045	0.034	0.26	0.00039	0	0.027	4.9e-06	0.027	0.042	0.027	0.00045	0.26	0.26	0.042	0.034	2	0.15
681	0.00025	0.0076	0.32	0.00022	0	0.006	0	0.006	0.0095	0.006	0.00025	0.32	0.32	0.0095	0.0076	2	0.15
682	2.4e-05	0.053	0.21	2.1e-05	0	0.042	1.2e-06	0.042	0.066	0.042	2.4e-05	0.21	0.21	0.066	0.053	2	0.15
683	0	0.071	0.17	0	0	0.056	0.0023	0.056	0.09	0.056	0	0.17	0.17	0.09	0.071	2	0.15
684	0	0.069	0.17	0	0	0.055	1.3e-05	0.055	0.087	0.055	0	0.17	0.17	0.087	0.069	2	0.15
685	0	0.091	0.12	0	0	0.072	0.003	0.072	0.11	0.072	0	0.12	0.12	0.11	0.091	2	0.15
686	0.077	0.00031	0.26	0.067	0	0.00025	0	0.00025	0.00039	0.00025	0.077	0.26	0.26	0.00039	0.00031	2	0.15
687	0.024	0.0018	0.31	0.021	0	0.0014	0	0.0014	0.0023	0.0014	0.024	0.31	0.31	0.0023	0.0018	2	0.15
688	0.21	0.00021	0.13	0.18	0	0.00017	0	0.00017	0.00027	0.00017	0.21	0.13	0.13	0.00027	0.00021	0	0.083
689	0.0016	0.046	0.23	0.0014	0	0.036	1.1e-05	0.036	0.058	0.036	0.0016	0.23	0.23	0.058	0.046	2	0.15
690	0.35	0	2e-05	0.3	0	0	0	0	0	0	0.35	2e-05	2e-05	0	0	0	0.083
691	0	0.13	0.033	0	0	0.1	1.1e-06	0.1	0.16	0.1	0	0.033	0.033	0.16	0.13	8	0.23
692	0.34	0	0.012	0.29	0	0	0	0	0	0	0.34	0.012	0.012	0	0	0	0.083
693	0.0074	1.8e-05	0.33	0.0065	0	1.4e-05	0	1.4e-05	2.3e-05	1.4e-05	0.0074	0.33	0.33	2.3e-05	1.8e-05	2	0.15
694	0.35	0	0.00097	0.3	0	0	0	0	0	0	0.35	0.00097	0.00097	0	0	0	0.083
695	0.067	0.0013	0.27	0.059	0	0.001	0	0.001	0.0016	0.001	0.067	0.27	0.27	0.0016	0.0013	2	0.15
696	0.015	4.3e-05	0.32	0.013	0	3.4e-05	0	3.4e-05	5.4e-05	3.4e-05	0.015	0.32	0.32	5.4e-05	4.3e-05	2	0.15
697	0	0.099	0.11	0	0	0.078	0	0.078	0.12	0.078	0	0.11	0.11	0.12	0.099	8	0.23
698	0.34	0	0.0053	0.3	0	0	0	0	0	0	0.34	0.0053	0.0053	0	0	0	0.083
699	0.35	0	0.00014	0.3	0	0	0	0	0	0	0.35	0.00014	0.00014	0	0	0	0.083
700	0.039	0.0083	0.28	0.035	0	0.0066	2.5e-06	0.0066	0.01	0.0066	0.039	0.28	0.28	0.01	0.0083	2	0.15
701	4.6e-06	0.053	0.21	4.1e-06	0	0.042	0	0.042	0.066	0.042	4.6e-06	0.21	0.21	0.066	0.053	2	0.15
702	0.13	0	0.21	0.11	0	0	0	0	0	0	0.13	0.21	0.21	0	0	2	0.15
703	0	0.0012	0.33	0	0	0.00098	1.8e-05	0.00098	0.0016	0.00098	0	0.33	0.33	0.0016	0.0012	2	0.15
704	0	0.1	0.096	0	0	0.081	0.0037	0.081	0.13	0.081	0	0.096	0.096	0.13	0.1	8	0.23
705	2.2e-05	0.044	0.23	1.9e-05	0	0.035	0	0.035	0.055	0.035	2.2e-05	0.23	0.23	0.055	0.044	2	0.15
706	0	0.11	0	0	0	0.086	0.25	0.086	0.14	0.086	0	0	0	0.14	0.11	6	0.38
707	9.7e-06	0.053	0.21	8.5e-06	0	0.042	0	0.042	0.066	0.042	9.7e-06	0.21	0.21	0.066	0.053	2	0.15
708	0.00013	0.099	0.11	0.00011	0	0.078	0.0003	0.078	0.12	0.078	0.00013	0.11	0.11	0.12	0.099	8	0.23
709	0	0.055	0.21	0	0.0041	0.043	0.0009	0.043	0.069	0.043	0	0.21	0.21	0.069	0.055	2	0.15
710	0	0.00086	0.33	0	0.0018	0.00068	0.0025	0.00068	0.0011	0.00068	0	0.33	0.33	0.0011	0.00086	2	0.15
711	0.12	0.043	0.12	0.1	0	0.034	4.4e-06	0.034	0.054	0.034	0.12	0.12	0.12	0.054	0.043	2	0.15
712	0	0.0028	0.33	0	0.002	0.0022	0.003	0.0022	0.0035	0.0022	0	0.33	0.33	0.0035	0.0028	2	0.15
713	0	0.1	0.097	0	0.0003	0.079	0.022	0.079	0.13	0.079	0	0.097	0.097	0.13	0.1	8	0.23
714	0	0.011	0.31	0	0.0023	0.0087	0.0023	0.0087	0.014	0.0087	0	0.31	0.31	0.014	0.011	2	0.15
715	0	0.0013	0.33	0	0.0018	0.001	0.0038	0.001	0.0017	0.001	0	0.33	0.33	0.0017	0.0013	2	0.15
716	0	0.12	0.062	0	0	0.093	0.0042	0.093	0.15	0.093	0	0.062	0.062	0.15	0.12	8	0.23
717	0	0.11	0.071	0	0	0.09	0.004	0.09	0.14	0.09	0	0.071	0.071	0.14	0.11	8	0.23
718	0	0.0063	0.32	0	0.0022	0.005	0.0025	0.005	0.0079	0.005	0	0.32	0.32	0.0079	0.0063	2	0.15
719	0.015	0.0052	0.31	0.013	0	0.0041	4.1e-05	0.0041	0.0065	0.0041	0.015	0.31	0.31	0.0065	0.0052	2	0.15
720	0.11	0.046	0.12	0.097	0	0.036	3.4e-05	0.036	0.057	0.036	0.11	0.12	0.12	0.057	0.046	2	0.15
721	0.00076	0.0001	0.33	0.00067	0	8.3e-05	0	8.3e-05	0.00013	8.3e-05	0.00076	0.33	0.33	0.00013	0.0001	2	0.15
722	0.0061	0.0099	0.3	0.0054	0	0.0078	0.00024	0.0078	0.012	0.0078	0.0061	0.3	0.3	0.012	0.0099	2	0.15
723	0	0.075	0.16	0	0	0.059	0.0027	0.059	0.094	0.059	0	0.16	0.16	0.094	0.075	2	0.15
724	2.4e-05	0.0087	0.31	2.1e-05	0	0.0069	0.00021	0.0069	0.011	0.0069	2.4e-05	0.31	0.31	0.011	0.0087	2	0.15
725	0.071	0.023	0.21	0.063	0	0.018	1.6e-05	0.018	0.029	0.018	0.071	0.21	0.21	0.029	0.023	2	0.15
726	0	0.099	0.1	0	0	0.079	0	0.079	0.13	0.079	0	0.1	0.1	0.13	0.099	8	0.23
727	0.00017	0.00059	0.33	0.00015	0	0.00047	0	0.00047	0.00075	0.00047	0.00017	0.33	0.33	0.00075	0.00059	2	0.15
728	3.9e-05	0.0019	0.33	3.5e-05	0	0.0015	0	0.0015	0.0023	0.0015	3.9e-05	0.33	0.33	0.0023	0.0019	2	0.15
729	2e-05	0.07	0.17	1.8e-05	0	0.056	5.1e-05	0.056	0.089	0.056	2e-05	0.17	0.17	0.089	0.07	2	0.15
730	0.014	0.02	0.27	0.012	0	0.016	2.7e-05	0.016	0.025	0.016	0.014	0.27	0.27	0.025	0.02	2	0.15
731	0.0028	0.016	0.29	0.0025	0	0.013	0	0.013	0.021	0.013	0.0028	0.29	0.29	0.021	0.016	2	0.15
732	0.00032	0.021	0.29	0.00028	0	0.016	0	0.016	0.026	0.016	0.00032	0.29	0.29	0.026	0.021	2	0.15
733	0	0.096	0.11	0	0	0.076	6.5e-06	0.076	0.12	0.076	0	0.11	0.11	0.12	0.096	8	0.23
734	0	0.072	0.17	0	0	0.057	7e-05	0.057	0.09	0.057	0	0.17	0.17	0.09	0.072	2	0.15
735	0.00024	0.022	0.28	0.00021	0	0.017	0	0.017	0.027	0.017	0.00024	0.28	0.28	0.027	0.022	2	0.15
736	0	0.057	0.2	0	0	0.045	0.00053	0.045	0.072	0.045	0	0.2	0.2	0.072	0.057	2	0.15
737	0	0.082	0.14	0	0	0.065	0.0026	0.065	0.1	0.065	0	0.14	0.14	0.1	0.082	2	0.15
738	0.00055	0.0011	0.33	0.00048	0	0.00085	0	0.00085	0.0014	0.00085	0.00055	0.33	0.33	0.0014	0.0011	2	0.15
739	4.3e-06	0.072	0.17	3.7e-06	0	0.057	0	0.057	0.09	0.057	4.3e-06	0.17	0.17	0.09	0.072	2	0.15
740	0.059	0.0016	0.27	0.052	0	0.0012	0	0.0012	0.002	0.0012	0.059	0.27	0.27	0.002	0.0016	2	0.15
741	0.0015	0.0043	0.32	0.0013	0	0.0034	0	0.0034	0.0054	0.0034	0.0015	0.32	0.32	0.0054	0.0043	2	0.15
742	0	0.12	0.05	0	0	0.098	0	0.098	0.16	0.098	0	0.05	0.05	0.16	0.12	8	0.23
743	9.6e-06	0.019	0.29	8.4e-06	0	0.015	0	0.015	0.024	0.015	9.6e-06	0.29	0.29	0.024	0.019	2	0.15
744	0	0.076	0.16	0	0	0.061	7.5e-05	0.061	0.096	0.061	0	0.16	0.16	0.096	0.076	2	0.15
745	0.00013	0.0073	0.32	0.00012	0	0.0058	0	0.0058	0.0093	0.0058	0.00013	0.32	0.32	0.0093	0.0073	2	0.15
746	0.0048	0.0044	0.32	0.0042	0	0.0035	0	0.0035	0.0056	0.0035	0.0048	0.32	0.32	0.0056	0.0044	2	0.15
747	0	0.008	0.31	0	0	0.0063	0	0.0063	0.01	0.0063	0	0.31	0.31	0.01	0.008	2	0.15
748	0.00014	0.058	0.2	0.00012	0	0.046	9e-05	0.046	0.073	0.046	0.00014	0.2	0.2	0.073	0.058	2	0.15
749	8.5e-05	0.044	0.23	7.5e-05	0	0.035	0	0.035	0.056	0.035	8.5e-05	0.23	0.23	0.056	0.044	2	0.15
750	0.0011	0.006	0.32	0.00097	0	0.0048	0	0.0048	0.0076	0.0048	0.0011	0.32	0.32	0.0076	0.006	2	0.15
751	0	0.09	0.13	0	0	0.071	8e-06	0.071	0.11	0.071	0	0.13	0.13	0.11	0.09	2	0.15
752	2.1e-06	0.087	0.13	0	0	0.069	6.2e-06	0.069	0.11	0.069	2.1e-06	0.13	0.13	0.11	0.087	2	0.15
753	0	0.046	0.23	0	0	0.037	0.0023	0.037	0.058	0.037	0	0.23	0.23	0.058	0.046	2	0.15
754	0.22	2.1e-06	0.12	0.19	0	1.7e-06	0	1.7e-06	2.7e-06	1.7e-06	0.22	0.12	0.12	2.7e-06	2.1e-06	0	0.083
755	3.5e-06	0.041	0.24	3e-06	0	0.032	0	0.032	0.051	0.032	3.5e-06	0.24	0.24	0.051	0.041	2	0.15
756	0	0.12	0.051	0	0	0.097	0	0.097	0.16	0.097	0	0.051	0.051	0.16	0.12	8	0.23
757	0.0059	0.025	0.27	0.0052	0	0.02	2.4e-06	0.02	0.031	0.02	0.0059	0.27	0.27	0.031	0.025	2	0.15
758	0	0.011	0.31	0	0	0.0088	0	0.0088	0.014	0.0088	0	0.31	0.31	0.014	0.011	2	0.15
759	4.4e-06	0.023	0.28	3.9e-06	0	0.019	0	0.019	0.029	0.019	4.4e-06	0.28	0.28	0.029	0.023	2	0.15
760	0.31	3.1e-06	0.041	0.27	0	2.5e-06	0	2.5e-06	3.9e-06	2.5e-06	0.31	0.041	0.041	3.9e-06	3.1e-06	0	0.083
761	0.21	1.2e-06	0.14	0.18	0	0	0	0	1.5e-06	0	0.21	0.14	0.14	1.5e-06	1.2e-06	0	0.083
762	0.0015	0.042	0.24	0.0013	0	0.033	5.2e-06	0.033	0.053	0.033	0.0015	0.24	0.24	0.053	0.042	2	0.15
763	7.6e-05	0.02	0.29	6.7e-05	0	0.016	0	0.016	0.025	0.016	7.6e-05	0.29	0.29	0.025	0.02	2	0.15
764	0.0093	0.00062	0.32	0.0082	0	0.00049	0	0.00049	0.00078	0.00049	0.0093	0.32	0.32	0.00078	0.00062	2	0.15
765	0.0079	0.035	0.25	0.0069	0	0.027	2.5e-05	0.027	0.044	0.027	0.0079	0.25	0.25	0.044	0.035	2	0.15
766	0.33	3.3e-06	0.02	0.29	0	2.7e-06	0	2.7e-06	4.2e-06	2.7e-06	0.33	0.02	0.02	4.2e-06	3.3e-06	0	0.083
767	0.089	0.00031	0.25	0.078	0	0.00025	0	0.00025	0.00039	0.00025	0.089	0.25	0.25	0.00039	0.00031	2	0.15
768	0.33	0	0.019	0.29	0	0	0	0	0	0	0.33	0.019	0.019	0	0	0	0.083
769	0.34	0	0.0098	0.3	0	0	0	0	0	0	0.34	0.0098	0.0098	0	0	0	0.083
770	0	0.13	0.041	0	0	0.1	0	0.1	0.16	0.1	0	0.041	0.041	0.16	0.13	8	0.23
771	0.25	0.0001	0.091	0.22	0	8e-05	0	8e-05	0.00013	8e-05	0.25	0.091	0.091	0.00013	0.0001	0	0.083
772	0	0.14	0.0045	0	0	0.11	2.4e-05	0.11	0.18	0.11	0	0.0045	0.0045	0.18	0.14	8	0.23
773	0.0029	0.0045	0.32	0.0025	0	0.0036	0	0.0036	0.0057	0.0036	0.0029	0.32	0.32	0.0057	0.0045	2	0.15
774	6.9e-05	0.049	0.22	6.1e-05	5.1e-05	0.039	0.0012	0.039	0.062	0.039	6.9e-05	0.22	0.22	0.062	0.049	2	0.15
775	0.0019	0.041	0.24	0.0017	0	0.032	7e-06	0.032	0.051	0.032	0.0019	0.24	0.24	0.051	0.041	2	0.15
776	0.099	2.4e-05	0.24	0.087	0	1.9e-05	0	1.9e-05	3e-05	1.9e-05	0.099	0.24	0.24	3e-05	2.4e-05	2	0.15
777	0.25	2.9e-05	0.098	0.22	0	2.3e-05	0	2.3e-05	3.6e-05	2.3e-05	0.25	0.098	0.098	3.6e-05	2.9e-05	0	0.083
778	0.35	0	0.00064	0.3	0	0	0	0	0	0	0.35	0.00064	0.00064	0	0	0	0.083
779	0.041	0.00086	0.29	0.036	0	0.00068	0	0.00068	0.0011	0.00068	0.041	0.29	0.29	0.0011	0.00086	2	0.15
780	0.0035	0.011	0.31	0.003	0	0.0084	0	0.0084	0.013	0.0084	0.0035	0.31	0.31	0.013	0.011	2	0.15
781	0.099	0.0025	0.23	0.087	0	0.002	0	0.002	0.0032	0.002	0.099	0.23	0.23	0.0032	0.0025	2	0.15
782	0	0.14	0.0034	0	0	0.11	0.00085	0.11	0.18	0.11	0	0.0034	0.0034	0.18	0.14	8	0.23
783	0.04	0.0065	0.28	0.035	0	0.0051	0	0.0051	0.0082	0.0051	0.04	0.28	0.28	0.0082	0.0065	2	0.15
784	0.31	1.5e-05	0.037	0.27	0	1.2e-05	0	1.2e-05	1.9e-05	1.2e-05	0.31	0.037	0.037	1.9e-05	1.5e-05	0	0.083
785	0.35	0	0.00059	0.3	0	0	0	0	0	0	0.35	0.00059	0.00059	0	0	0	0.083
786	0.0024	0.0018	0.33	0.0021	0	0.0014	0	0.0014	0.0022	0.0014	0.0024	0.33	0.33	0.0022	0.0018	2	0.15
787	0.018	0.0036	0.31	0.015	0	0.0029	0	0.0029	0.0046	0.0029	0.018	0.31	0.31	0.0046	0.0036	2	0.15
788	2.5e-06	0.13	0.027	2.2e-06	0	0.11	0.0022	0.11	0.17	0.11	2.5e-06	0.027	0.027	0.17	0.13	8	0.23
789	0.042	0.00063	0.29	0.037	0	0.0005	0	0.0005	0.00079	0.0005	0.042	0.29	0.29	0.00079	0.00063	2	0.15
790	0.035	0.0077	0.28	0.03	0	0.0061	0	0.0061	0.0098	0.0061	0.035	0.28	0.28	0.0098	0.0077	2	0.15
791	0.00044	0.019	0.29	0.00039	0	0.015	0	0.015	0.024	0.015	0.00044	0.29	0.29	0.024	0.019	2	0.15
792	0.34	0	0.0034	0.3	0	0	0	0	0	0	0.34	0.0034	0.0034	0	0	0	0.083
793	0	0.13	0.043	0	0	0.1	0	0.1	0.16	0.1	0	0.043	0.043	0.16	0.13	8	0.23
794	0	0.018	0.29	0	0	0.014	0.00028	0.014	0.022	0.014	0	0.29	0.29	0.022	0.018	2	0.15
795	0	0.07	0.17	0	0	0.055	1.5e-06	0.055	0.088	0.055	0	0.17	0.17	0.088	0.07	2	0.15
796	0	0.055	0.21	0	0	0.043	6e-05	0.043	0.069	0.043	0	0.21	0.21	0.069	0.055	2	0.15
797	0	0.028	0.27	0	0	0.022	0.00055	0.022	0.036	0.022	0	0.27	0.27	0.036	0.028	2	0.15
798	4.6e-06	0.05	0.22	4.1e-06	0	0.04	0	0.04	0.063	0.04	4.6e-06	0.22	0.22	0.063	0.05	2	0.15
799	0	0.0043	0.32	0	0	0.0034	9e-05	0.0034	0.0055	0.0034	0	0.32	0.32	0.0055	0.0043	2	0.15
800	0	0.066	0.18	0	0	0.052	0.0021	0.052	0.083	0.052	0	0.18	0.18	0.083	0.066	2	0.15
801	1.3e-05	0.057	0.2	1.2e-05	0	0.045	3.4e-05	0.045	0.072	0.045	1.3e-05	0.2	0.2	0.072	0.057	2	0.15
802	0	0.013	0.3	0	0	0.01	0	0.01	0.016	0.01	0	0.3	0.3	0.016	0.013	2	0.15
803	0.0078	0.004	0.32	0.0068	0	0.0032	0	0.0032	0.0051	0.0032	0.0078	0.32	0.32	0.0051	0.004	2	0.15
804	0	0.09	0.13	0	4.5e-05	0.071	0.0036	0.071	0.11	0.071	0	0.13	0.13	0.11	0.09	2	0.15
805	0	0.084	0.14	0	0	0.066	2.6e-06	0.066	0.11	0.066	0	0.14	0.14	0.11	0.084	2	0.15
806	0	0.02	0.29	0	0	0.016	0.00052	0.016	0.025	0.016	0	0.29	0.29	0.025	0.02	2	0.15
807	2.1e-05	0.058	0.2	1.8e-05	0	0.046	1.2e-05	0.046	0.074	0.046	2.1e-05	0.2	0.2	0.074	0.058	2	0.15
808	0	0.0056	0.32	0	0	0.0044	0.00012	0.0044	0.0071	0.0044	0	0.32	0.32	0.0071	0.0056	2	0.15
809	0.0003	0.045	0.23	0.00026	0	0.036	0	0.036	0.057	0.036	0.0003	0.23	0.23	0.057	0.045	2	0.15
810	0.00059	0.053	0.21	0.00052	0	0.042	6.9e-06	0.042	0.067	0.042	0.00059	0.21	0.21	0.067	0.053	2	0.15
811	0	0.00068	0.33	0	0	0.00054	0	0.00054	0.00086	0.00054	0	0.33	0.33	0.00086	0.00068	2	0.15
812	0.34	0	0.0025	0.3	0	0	0	0	0	0	0.34	0.0025	0.0025	0	0	0	0.083
813	0	0.13	0.036	0	0	0.1	0	0.1	0.16	0.1	0	0.036	0.036	0.16	0.13	8	0.23
814	0.035	0.0001	0.3	0.031	0	8.1e-05	0	8.1e-05	0.00013	8.1e-05	0.035	0.3	0.3	0.00013	0.0001	2	0.15
815	0.34	0	0.0039	0.3	0	0	0	0	0	0	0.34	0.0039	0.0039	0	0	0	0.083
