SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0
524	2.9e-05	0.19	2.9e-05	0.039	0	0.15	0.19	0.039	0.19	0.03	0.039	0.03	0	0	2.9e-05	0.03	0.039	0.039	6	0.15
525	0	0.15	0	0.061	0	0.12	0.15	0.061	0.15	0.047	0.061	0.047	0	0	0	0.047	0.061	0.061	6	0.15
526	0.33	0.00027	0.33	0	0	0.00022	0.00027	0	0.00027	0	0	0	0	0	0.33	0	0	0	0	0.083
527	0.00013	0.26	0.00013	0.00053	0	0.21	0.26	0.00053	0.26	0.00041	0.00053	0.00041	0	0	0.00013	0.00041	0.00053	0.00053	6	0.15
528	0.00075	0.18	0.00075	0.044	0	0.14	0.18	0.044	0.18	0.034	0.044	0.034	0	0.00018	0.00075	0.034	0.044	0.044	6	0.15
529	0.026	0.22	0.026	0.0099	0	0.18	0.22	0.0099	0.22	0.0077	0.0099	0.0077	0	0	0.026	0.0077	0.0099	0.0099	6	0.15
530	2.9e-05	0.047	2.9e-05	0.11	0	0.038	0.047	0.11	0.047	0.087	0.11	0.087	0	0.0013	2.9e-05	0.087	0.11	0.11	3	0.23
531	0.0037	0.2	0.0037	0.033	0	0.16	0.2	0.033	0.2	0.026	0.033	0.026	0	8.4e-06	0.0037	0.026	0.033	0.033	6	0.15
532	0	0.15	0	0.056	0	0.12	0.15	0.056	0.15	0.044	0.056	0.044	0	0	0	0.044	0.056	0.056	6	0.15
533	0.0026	0.22	0.0026	0.02	0	0.18	0.22	0.02	0.22	0.016	0.02	0.016	0	0.00031	0.0026	0.016	0.02	0.02	6	0.15
534	0.03	0.24	0.03	0.00051	0	0.19	0.24	0.00051	0.24	0.0004	0.00051	0.0004	0	0	0.03	0.0004	0.00051	0.00051	6	0.15
535	8.5e-06	0.13	8.5e-06	0.071	0	0.1	0.13	0.071	0.13	0.055	0.071	0.055	0	6.1e-06	8.5e-06	0.055	0.071	0.071	6	0.15
536	2.5e-05	0.21	2.5e-05	0.029	0	0.17	0.21	0.029	0.21	0.022	0.029	0.022	0	0.00087	2.5e-05	0.022	0.029	0.029	6	0.15
537	0.0013	0.25	0.0013	0.0076	0	0.2	0.25	0.0076	0.25	0.0059	0.0076	0.0059	0	0	0.0013	0.0059	0.0076	0.0076	6	0.15
538	0	0.24	0	0.0095	0	0.2	0.24	0.0095	0.24	0.0073	0.0095	0.0073	0	0.00042	0	0.0073	0.0095	0.0095	6	0.15
539	0.0092	0.24	0.0092	0.0071	0	0.19	0.24	0.0071	0.24	0.0055	0.0071	0.0055	0	0	0.0092	0.0055	0.0071	0.0071	6	0.15
540	2.2e-06	0.21	2.2e-06	0.026	0	0.17	0.21	0.026	0.21	0.02	0.026	0.02	0	0	2.2e-06	0.02	0.026	0.026	6	0.15
541	0	0.22	0	0.023	0	0.18	0.22	0.023	0.22	0.018	0.023	0.018	0	0	0	0.018	0.023	0.023	6	0.15
542	0.021	0.25	0.021	0	0	0.2	0.25	0	0.25	0	0	0	0	0	0.021	0	0	0	6	0.15
543	0.00079	0.16	0.00079	0.053	0	0.13	0.16	0.053	0.16	0.041	0.053	0.041	0.00076	0.0023	0.00079	0.041	0.053	0.053	6	0.15
544	0.00012	0.25	0.00012	0.0072	0	0.2	0.25	0.0072	0.25	0.0056	0.0072	0.0056	0	0	0.00012	0.0056	0.0072	0.0072	6	0.15
545	0.066	0.2	0.066	0.0059	0	0.16	0.2	0.0059	0.2	0.0046	0.0059	0.0046	0	2.5e-06	0.066	0.0046	0.0059	0.0059	6	0.15
546	0.037	0.22	0.037	0.0049	0	0.18	0.22	0.0049	0.22	0.0038	0.0049	0.0038	0	0	0.037	0.0038	0.0049	0.0049	6	0.15
547	0	0.016	0	0.13	0	0.013	0.016	0.13	0.016	0.099	0.13	0.099	0	0	0	0.099	0.13	0.13	3	0.23
548	0.088	0.19	0.088	3.6e-05	0	0.16	0.19	3.6e-05	0.19	2.8e-05	3.6e-05	2.8e-05	0	0	0.088	2.8e-05	3.6e-05	3.6e-05	6	0.15
549	2.2e-05	0.24	2.2e-05	0.0097	0	0.2	0.24	0.0097	0.24	0.0076	0.0097	0.0076	0	0	2.2e-05	0.0076	0.0097	0.0097	6	0.15
550	0.00019	0.17	0.00019	0.05	0	0.13	0.17	0.05	0.17	0.038	0.05	0.038	0	2.6e-05	0.00019	0.038	0.05	0.05	6	0.15
551	0.012	0.25	0.012	0.0029	0	0.2	0.25	0.0029	0.25	0.0023	0.0029	0.0023	0	0	0.012	0.0023	0.0029	0.0029	6	0.15
552	0.31	0.017	0.31	0	5.5e-06	0.014	0.017	0	0.017	0	0	0	0	0	0.31	0	0	0	0	0.083
553	0.23	0.083	0.23	0	3.7e-06	0.067	0.083	0	0.083	0	0	0	0	0	0.23	0	0	0	0	0.083
554	0.011	0.22	0.011	0.015	0	0.18	0.22	0.015	0.22	0.012	0.015	0.012	0	6.5e-06	0.011	0.012	0.015	0.015	6	0.15
555	9.3e-06	0.26	9.3e-06	0.0022	0	0.21	0.26	0.0022	0.26	0.0017	0.0022	0.0017	0	0	9.3e-06	0.0017	0.0022	0.0022	6	0.15
556	0.0012	0.22	0.0012	0.02	0	0.18	0.22	0.02	0.22	0.016	0.02	0.016	0	0	0.0012	0.016	0.02	0.02	6	0.15
557	0	0.11	0	0.077	0	0.092	0.11	0.077	0.11	0.06	0.077	0.06	0	1.1e-05	0	0.06	0.077	0.077	6	0.15
558	0	0.047	0	0.11	0	0.038	0.047	0.11	0.047	0.087	0.11	0.087	0	0	0	0.087	0.11	0.11	3	0.23
559	0.0011	0.19	0.0011	0.035	0	0.16	0.19	0.035	0.19	0.027	0.035	0.027	0	2.2e-05	0.0011	0.027	0.035	0.035	6	0.15
560	0.05	0.22	0.05	0.0032	0	0.18	0.22	0.0032	0.22	0.0025	0.0032	0.0025	0	0	0.05	0.0025	0.0032	0.0032	6	0.15
561	0.27	0.054	0.27	0	0	0.043	0.054	0	0.054	0	0	0	0	0	0.27	0	0	0	0	0.083
562	0.00037	0.16	0.00037	0.055	0	0.12	0.16	0.055	0.16	0.043	0.055	0.043	0.00078	0.0026	0.00037	0.043	0.055	0.055	6	0.15
563	0.00013	0.26	0.00013	0.0023	0	0.21	0.26	0.0023	0.26	0.0018	0.0023	0.0018	0	0	0.00013	0.0018	0.0023	0.0023	6	0.15
564	2.9e-06	0.11	2.9e-06	0.077	0	0.092	0.11	0.077	0.11	0.06	0.077	0.06	0	2.5e-05	2.9e-06	0.06	0.077	0.077	6	0.15
565	0.0005	0.23	0.0005	0.019	0	0.18	0.23	0.019	0.23	0.015	0.019	0.015	0	0	0.0005	0.015	0.019	0.019	6	0.15
566	0.0057	0.26	0.0057	0.00024	0	0.21	0.26	0.00024	0.26	0.00019	0.00024	0.00019	0	0	0.0057	0.00019	0.00024	0.00024	6	0.15
567	0.025	0.24	0.025	0.00089	0	0.19	0.24	0.00089	0.24	0.00069	0.00089	0.00069	0	0	0.025	0.00069	0.00089	0.00089	6	0.15
568	0.26	0.054	0.26	0	2.9e-06	0.043	0.054	0	0.054	0	0	0	0	0	0.26	0	0	0	0	0.083
569	0	0.15	0	0.06	0	0.12	0.15	0.06	0.15	0.047	0.06	0.047	0	0.0001	0	0.047	0.06	0.06	6	0.15
570	0.31	0.017	0.31	0	0	0.014	0.017	0	0.017	0	0	0	0	0	0.31	0	0	0	0	0.083
571	1.2e-05	0.18	1.2e-05	0.042	0	0.15	0.18	0.042	0.18	0.032	0.042	0.032	0	0	1.2e-05	0.032	0.042	0.042	6	0.15
572	0.0039	0.25	0.0039	0.0065	0	0.2	0.25	0.0065	0.25	0.005	0.0065	0.005	0	0	0.0039	0.005	0.0065	0.0065	6	0.15
573	0.00037	0.17	0.00037	0.049	0	0.14	0.17	0.049	0.17	0.038	0.049	0.038	0	0.00026	0.00037	0.038	0.049	0.049	6	0.15
574	0	0.11	0	0.077	0	0.092	0.11	0.077	0.11	0.06	0.077	0.06	0	0	0	0.06	0.077	0.077	6	0.15
575	0	0.00045	0	0.14	0	0.00036	0.00045	0.14	0.00045	0.11	0.14	0.11	0	0.0028	0	0.11	0.14	0.14	3	0.23
576	0.00035	0.19	0.00035	0.038	0	0.15	0.19	0.038	0.19	0.03	0.038	0.03	1.9e-05	0.0014	0.00035	0.03	0.038	0.038	6	0.15
577	4.5e-06	0.19	4.5e-06	0.039	0	0.15	0.19	0.039	0.19	0.031	0.039	0.031	0.00016	0.0015	4.5e-06	0.031	0.039	0.039	6	0.15
578	0	0.23	0	0.015	0	0.19	0.23	0.015	0.23	0.012	0.015	0.012	1e-06	0.00062	0	0.012	0.015	0.015	6	0.15
579	0.00036	0.19	0.00036	0.04	0	0.15	0.19	0.04	0.19	0.031	0.04	0.031	0.00023	0.0015	0.00036	0.031	0.04	0.04	6	0.15
580	0	0.12	0	0.074	0	0.097	0.12	0.074	0.12	0.057	0.074	0.057	0	0.0032	0	0.057	0.074	0.074	6	0.15
581	0.17	0.055	0.17	0.038	3.2e-06	0.044	0.055	0.038	0.055	0.029	0.038	0.029	0	0	0.17	0.029	0.038	0.038	0	0.083
582	5.1e-05	0.24	5.1e-05	0.012	0	0.19	0.24	0.012	0.24	0.0095	0.012	0.0095	0	0.00034	5.1e-05	0.0095	0.012	0.012	6	0.15
583	0	0.13	0	0.068	0	0.11	0.13	0.068	0.13	0.052	0.068	0.052	0	0.0027	0	0.052	0.068	0.068	6	0.15
584	0	0.13	0	0.07	0	0.1	0.13	0.07	0.13	0.055	0.07	0.055	0	0.0021	0	0.055	0.07	0.07	6	0.15
585	0	0.19	0	0.037	0	0.15	0.19	0.037	0.19	0.029	0.037	0.029	3.4e-06	0.0014	0	0.029	0.037	0.037	6	0.15
586	0	0.19	0	0.038	0	0.15	0.19	0.038	0.19	0.03	0.038	0.03	4.8e-06	0.0015	0	0.03	0.038	0.038	6	0.15
587	0	0.22	0	0.022	0	0.18	0.22	0.022	0.22	0.017	0.022	0.017	0	0.0012	0	0.017	0.022	0.022	6	0.15
588	0.0025	0.26	0.0025	0.00027	0	0.21	0.26	0.00027	0.26	0.00021	0.00027	0.00021	0	0	0.0025	0.00021	0.00027	0.00027	6	0.15
589	0	0.15	0	0.058	0	0.12	0.15	0.058	0.15	0.045	0.058	0.045	0	0.00055	0	0.045	0.058	0.058	6	0.15
590	0.00094	0.25	0.00094	0.0047	0	0.2	0.25	0.0047	0.25	0.0037	0.0047	0.0037	0	6.2e-05	0.00094	0.0037	0.0047	0.0047	6	0.15
591	6.3e-05	0.18	6.3e-05	0.043	0	0.15	0.18	0.043	0.18	0.033	0.043	0.033	0	0.00069	6.3e-05	0.033	0.043	0.043	6	0.15
592	0.00089	0.24	0.00089	0.011	0	0.19	0.24	0.011	0.24	0.0085	0.011	0.0085	0	0.00016	0.00089	0.0085	0.011	0.011	6	0.15
593	1.2e-05	0.24	1.2e-05	0.013	0	0.19	0.24	0.013	0.24	0.0098	0.013	0.0098	0	0.00017	1.2e-05	0.0098	0.013	0.013	6	0.15
594	0.00042	0.26	0.00042	0.0029	0	0.21	0.26	0.0029	0.26	0.0023	0.0029	0.0023	0	3.6e-05	0.00042	0.0023	0.0029	0.0029	6	0.15
595	0.079	0.15	0.079	0.024	0	0.12	0.15	0.024	0.15	0.019	0.024	0.019	0	1.6e-06	0.079	0.019	0.024	0.024	6	0.15
596	0	0.028	0	0.12	0	0.022	0.028	0.12	0.028	0.094	0.12	0.094	0	0.0019	0	0.094	0.12	0.12	3	0.23
597	0.17	0.0097	0.17	0.063	0	0.0078	0.0097	0.063	0.0097	0.049	0.063	0.049	0	0	0.17	0.049	0.063	0.063	0	0.083
598	8.1e-06	0.058	8.1e-06	0.11	0	0.046	0.058	0.11	0.058	0.083	0.11	0.083	0	5.1e-05	8.1e-06	0.083	0.11	0.11	3	0.23
599	0.33	0.0044	0.33	0	1.2e-06	0.0036	0.0044	0	0.0044	0	0	0	0	0	0.33	0	0	0	0	0.083
600	0.018	0.23	0.018	0.012	0	0.18	0.23	0.012	0.23	0.0091	0.012	0.0091	0	0	0.018	0.0091	0.012	0.012	6	0.15
601	0.0032	0.24	0.0032	0.0081	0	0.2	0.24	0.0081	0.24	0.0063	0.0081	0.0063	0	0	0.0032	0.0063	0.0081	0.0081	6	0.15
602	0.00011	0.062	0.00011	0.1	0	0.05	0.062	0.1	0.062	0.081	0.1	0.081	2.3e-06	0.0017	0.00011	0.081	0.1	0.1	3	0.23
603	0.1	0.18	0.1	0.0026	1e-06	0.14	0.18	0.0026	0.18	0.002	0.0026	0.002	0	0	0.1	0.002	0.0026	0.0026	6	0.15
604	0.00016	0.24	0.00016	0.014	0	0.19	0.24	0.014	0.24	0.011	0.014	0.011	0	0	0.00016	0.011	0.014	0.014	6	0.15
605	0	0.25	0	0.0073	0	0.2	0.25	0.0073	0.25	0.0057	0.0073	0.0057	0	0	0	0.0057	0.0073	0.0073	6	0.15
606	0.0021	0.25	0.0021	0.0059	0	0.2	0.25	0.0059	0.25	0.0046	0.0059	0.0046	0	0	0.0021	0.0046	0.0059	0.0059	6	0.15
607	0.32	0.0098	0.32	0	1.5e-06	0.0079	0.0098	0	0.0098	0	0	0	0	0	0.32	0	0	0	0	0.083
608	0.004	0.25	0.004	0.0036	0	0.2	0.25	0.0036	0.25	0.0028	0.0036	0.0028	0	0	0.004	0.0028	0.0036	0.0036	6	0.15
609	0.24	0.073	0.24	0	3.4e-06	0.059	0.073	0	0.073	0	0	0	0	0	0.24	0	0	0	0	0.083
610	0.0029	0.26	0.0029	1.5e-06	0	0.21	0.26	1.5e-06	0.26	1.1e-06	1.5e-06	1.1e-06	0	0	0.0029	1.1e-06	1.5e-06	1.5e-06	6	0.15
611	0	0.094	0	0.088	0	0.076	0.094	0.088	0.094	0.068	0.088	0.068	0	0	0	0.068	0.088	0.088	6	0.15
612	0.32	0.011	0.32	0	1.6e-06	0.0092	0.011	0	0.011	0	0	0	0	0	0.32	0	0	0	0	0.083
613	0.067	0.21	0.067	0.00083	0	0.17	0.21	0.00083	0.21	0.00064	0.00083	0.00064	0	0	0.067	0.00064	0.00083	0.00083	6	0.15
614	0	0.24	0	0.012	0	0.19	0.24	0.012	0.24	0.0095	0.012	0.0095	0	0	0	0.0095	0.012	0.012	6	0.15
615	0	0.094	0	0.088	0	0.076	0.094	0.088	0.094	0.068	0.088	0.068	0	0	0	0.068	0.088	0.088	6	0.15
616	0.00048	0.16	0.00048	0.054	0	0.13	0.16	0.054	0.16	0.042	0.054	0.042	0	9.8e-06	0.00048	0.042	0.054	0.054	6	0.15
617	0.064	0.21	0.064	0.0037	0	0.17	0.21	0.0037	0.21	0.0029	0.0037	0.0029	0	0	0.064	0.0029	0.0037	0.0037	6	0.15
618	0.00017	0.2	0.00017	0.032	0	0.16	0.2	0.032	0.2	0.025	0.032	0.025	0	0	0.00017	0.025	0.032	0.032	6	0.15
619	0	2.6e-06	0	0.14	0	2.1e-06	2.6e-06	0.14	2.6e-06	0.11	0.14	0.11	0	0	0	0.11	0.14	0.14	3	0.23
620	0	0.0051	0	0.13	0	0.0041	0.0051	0.13	0.0051	0.1	0.13	0.1	0	0.0086	0	0.1	0.13	0.13	3	0.23
621	0	0.13	0	0.069	0	0.1	0.13	0.069	0.13	0.053	0.069	0.053	0	0.0024	0	0.053	0.069	0.069	6	0.15
622	0.0079	0.25	0.0079	0.0046	0	0.2	0.25	0.0046	0.25	0.0036	0.0046	0.0036	0	0	0.0079	0.0036	0.0046	0.0046	6	0.15
623	0.00082	0.26	0.00082	0.00057	0	0.21	0.26	0.00057	0.26	0.00044	0.00057	0.00044	0	0	0.00082	0.00044	0.00057	0.00057	6	0.15
624	0	0.025	0	0.12	0	0.02	0.025	0.12	0.025	0.095	0.12	0.095	0	0.0048	0	0.095	0.12	0.12	3	0.23
625	0.25	0.067	0.25	3e-06	2.3e-06	0.054	0.067	3e-06	0.067	2.3e-06	3e-06	2.3e-06	0	0	0.25	2.3e-06	3e-06	3e-06	0	0.083
626	0	0.15	0	0.058	0	0.12	0.15	0.058	0.15	0.045	0.058	0.045	1.6e-06	0.002	0	0.045	0.058	0.058	6	0.15
627	0	0.013	0	0.13	0	0.01	0.013	0.13	0.013	0.1	0.13	0.1	0	0.0049	0	0.1	0.13	0.13	3	0.23
628	0	0.23	0	0.015	0	0.19	0.23	0.015	0.23	0.012	0.015	0.012	0	0.00015	0	0.012	0.015	0.015	6	0.15
629	0	0.048	0	0.11	0	0.039	0.048	0.11	0.048	0.086	0.11	0.086	0	0.0039	0	0.086	0.11	0.11	3	0.23
630	1.2e-05	0.17	1.2e-05	0.05	0	0.13	0.17	0.05	0.17	0.039	0.05	0.039	0	0	1.2e-05	0.039	0.05	0.05	6	0.15
631	0.32	0.013	0.32	0	0	0.01	0.013	0	0.013	0	0	0	0	0	0.32	0	0	0	0	0.083
632	0	0.012	0	0.13	0	0.0099	0.012	0.13	0.012	0.1	0.13	0.1	0	0.0045	0	0.1	0.13	0.13	3	0.23
633	0.075	0.2	0.075	0.0011	0	0.16	0.2	0.0011	0.2	0.00087	0.0011	0.00087	0	0	0.075	0.00087	0.0011	0.0011	6	0.15
634	0.12	0.17	0.12	0	3.2e-06	0.13	0.17	0	0.17	0	0	0	0	0	0.12	0	0	0	6	0.15
635	0.004	0.25	0.004	0.0026	0	0.2	0.25	0.0026	0.25	0.002	0.0026	0.002	0	0	0.004	0.002	0.0026	0.0026	6	0.15
636	0	0.17	0	0.048	0	0.14	0.17	0.048	0.17	0.037	0.048	0.037	0	0.003	0	0.037	0.048	0.048	6	0.15
637	0.032	0.23	0.032	0.0045	0	0.18	0.23	0.0045	0.23	0.0035	0.0045	0.0035	0	0	0.032	0.0035	0.0045	0.0045	6	0.15
638	0.26	0.057	0.26	2.8e-06	0	0.046	0.057	2.8e-06	0.057	2.2e-06	2.8e-06	2.2e-06	0	0	0.26	2.2e-06	2.8e-06	2.8e-06	0	0.083
639	0.29	0.031	0.29	0	0	0.025	0.031	0	0.031	0	0	0	0	0	0.29	0	0	0	0	0.083
640	0.33	0.0013	0.33	0	0	0.001	0.0013	0	0.0013	0	0	0	0	0	0.33	0	0	0	0	0.083
641	4.7e-06	0.16	4.7e-06	0.053	0	0.13	0.16	0.053	0.16	0.041	0.053	0.041	0	0.00071	4.7e-06	0.041	0.053	0.053	6	0.15
642	0	0.21	0	0.027	0	0.17	0.21	0.027	0.21	0.021	0.027	0.021	0	0.0015	0	0.021	0.027	0.027	6	0.15
643	0.011	0.22	0.011	0.018	0	0.18	0.22	0.018	0.22	0.014	0.018	0.014	0	1.8e-05	0.011	0.014	0.018	0.018	6	0.15
644	6.9e-06	0.15	6.9e-06	0.058	0	0.12	0.15	0.058	0.15	0.045	0.058	0.045	0.00048	0.0026	6.9e-06	0.045	0.058	0.058	6	0.15
645	0	0.18	0	0.044	0	0.14	0.18	0.044	0.18	0.034	0.044	0.034	0	3.5e-06	0	0.034	0.044	0.044	6	0.15
646	0	0.14	0	0.061	0	0.12	0.14	0.061	0.14	0.047	0.061	0.047	7e-06	0.0041	0	0.047	0.061	0.061	6	0.15
647	0.12	0.17	0.12	9.5e-06	0	0.13	0.17	9.5e-06	0.17	7.4e-06	9.5e-06	7.4e-06	0	0	0.12	7.4e-06	9.5e-06	9.5e-06	6	0.15
648	0	0.025	0	0.12	0	0.02	0.025	0.12	0.025	0.095	0.12	0.095	0	0.0096	0	0.095	0.12	0.12	3	0.23
649	9.3e-05	0.16	9.3e-05	0.054	0	0.13	0.16	0.054	0.16	0.042	0.054	0.042	0	0.00039	9.3e-05	0.042	0.054	0.054	6	0.15
650	0	0.21	0	0.029	0	0.17	0.21	0.029	0.21	0.022	0.029	0.022	0	0.0016	0	0.022	0.029	0.029	6	0.15
651	0	0.16	0	0.052	0	0.13	0.16	0.052	0.16	0.041	0.052	0.041	0	0.0032	0	0.041	0.052	0.052	6	0.15
652	0	0.22	0	0.024	0	0.17	0.22	0.024	0.22	0.019	0.024	0.019	0	7e-05	0	0.019	0.024	0.024	6	0.15
653	0	0.15	0	0.057	0	0.12	0.15	0.057	0.15	0.044	0.057	0.044	0	2.7e-05	0	0.044	0.057	0.057	6	0.15
654	0	0.15	0	0.059	0	0.12	0.15	0.059	0.15	0.046	0.059	0.046	0	0.002	0	0.046	0.059	0.059	6	0.15
655	3.6e-06	0.25	3.6e-06	0.0081	0	0.2	0.25	0.0081	0.25	0.0063	0.0081	0.0063	0	0	3.6e-06	0.0063	0.0081	0.0081	6	0.15
656	0	0.23	0	0.016	0	0.19	0.23	0.016	0.23	0.013	0.016	0.013	0	0.00042	0	0.013	0.016	0.016	6	0.15
657	0	0.2	0	0.034	0	0.16	0.2	0.034	0.2	0.026	0.034	0.026	0	0.0001	0	0.026	0.034	0.034	6	0.15
658	0.00039	0.26	0.00039	0	0	0.21	0.26	0	0.26	0	0	0	0	0	0.00039	0	0	0	6	0.15
659	0	0.11	0	0.076	0	0.092	0.11	0.076	0.11	0.059	0.076	0.059	3.3e-06	0.0028	0	0.059	0.076	0.076	6	0.15
660	0.22	0.092	0.22	7.4e-05	0	0.074	0.092	7.4e-05	0.092	5.8e-05	7.4e-05	5.8e-05	0	0	0.22	5.8e-05	7.4e-05	7.4e-05	0	0.083
661	0	0.098	0	0.086	0	0.079	0.098	0.086	0.098	0.066	0.086	0.066	0	2.1e-06	0	0.066	0.086	0.086	6	0.15
662	0	0.22	0	0.02	0	0.18	0.22	0.02	0.22	0.016	0.02	0.016	0	0.00022	0	0.016	0.02	0.02	6	0.15
663	0	0.028	0	0.12	0	0.022	0.028	0.12	0.028	0.095	0.12	0.095	0	0	0	0.095	0.12	0.12	3	0.23
664	0.016	0.24	0.016	0.0059	0	0.19	0.24	0.0059	0.24	0.0046	0.0059	0.0046	0	0	0.016	0.0046	0.0059	0.0059	6	0.15
665	0.041	0.22	0.041	0.005	0	0.18	0.22	0.005	0.22	0.0039	0.005	0.0039	0	0	0.041	0.0039	0.005	0.005	6	0.15
666	0	0.21	0	0.025	0	0.17	0.21	0.025	0.21	0.02	0.025	0.02	0	0.00074	0	0.02	0.025	0.025	6	0.15
667	7e-05	0.26	7e-05	0.0019	0	0.21	0.26	0.0019	0.26	0.0015	0.0019	0.0015	0	0	7e-05	0.0015	0.0019	0.0019	6	0.15
668	0.00032	0.2	0.00032	0.033	0	0.16	0.2	0.033	0.2	0.026	0.033	0.026	0	3.9e-06	0.00032	0.026	0.033	0.033	6	0.15
669	0	0.25	0	0.0067	0	0.2	0.25	0.0067	0.25	0.0052	0.0067	0.0052	0	6e-05	0	0.0052	0.0067	0.0067	6	0.15
670	0	0.25	0	0.0074	0	0.2	0.25	0.0074	0.25	0.0057	0.0074	0.0057	0	0.00018	0	0.0057	0.0074	0.0074	6	0.15
671	0	0.25	0	0.0086	0	0.2	0.25	0.0086	0.25	0.0067	0.0086	0.0067	0	1.2e-05	0	0.0067	0.0086	0.0086	6	0.15
672	0.042	0.21	0.042	0.0079	0	0.17	0.21	0.0079	0.21	0.0061	0.0079	0.0061	0	5e-06	0.042	0.0061	0.0079	0.0079	6	0.15
673	0	0.15	0	0.057	0	0.12	0.15	0.057	0.15	0.044	0.057	0.044	0	2.1e-05	0	0.044	0.057	0.057	6	0.15
674	0	0.11	0	0.076	0	0.092	0.11	0.076	0.11	0.059	0.076	0.059	0.0015	0.0051	0	0.059	0.076	0.076	6	0.15
675	0.00013	0.2	0.00013	0.034	0	0.16	0.2	0.034	0.2	0.026	0.034	0.026	0	0	0.00013	0.026	0.034	0.034	6	0.15
676	0	0.2	0	0.035	0	0.16	0.2	0.035	0.2	0.027	0.035	0.027	0	0.00021	0	0.027	0.035	0.035	6	0.15
677	0.00091	0.21	0.00091	0.027	0	0.17	0.21	0.027	0.21	0.021	0.027	0.021	0	5e-06	0.00091	0.021	0.027	0.027	6	0.15
678	0.0002	0.24	0.0002	0.014	0	0.19	0.24	0.014	0.24	0.011	0.014	0.011	0	0	0.0002	0.011	0.014	0.014	6	0.15
679	5.2e-05	0.25	5.2e-05	0.0061	0	0.2	0.25	0.0061	0.25	0.0047	0.0061	0.0047	0	0	5.2e-05	0.0047	0.0061	0.0061	6	0.15
680	0.00043	0.2	0.00043	0.032	0	0.16	0.2	0.032	0.2	0.025	0.032	0.025	0	4.9e-06	0.00043	0.025	0.032	0.032	6	0.15
681	0.00024	0.25	0.00024	0.0071	0	0.2	0.25	0.0071	0.25	0.0055	0.0071	0.0055	0	0	0.00024	0.0055	0.0071	0.0071	6	0.15
682	2.3e-05	0.17	2.3e-05	0.05	0	0.13	0.17	0.05	0.17	0.038	0.05	0.038	0	1.2e-06	2.3e-05	0.038	0.05	0.05	6	0.15
683	0	0.13	0	0.067	0	0.11	0.13	0.067	0.13	0.052	0.067	0.052	0	0.0023	0	0.052	0.067	0.067	6	0.15
684	0	0.14	0	0.065	0	0.11	0.14	0.065	0.14	0.051	0.065	0.051	0	1.3e-05	0	0.051	0.065	0.065	6	0.15
685	0	0.098	0	0.085	0	0.079	0.098	0.085	0.098	0.066	0.085	0.066	0	0.003	0	0.066	0.085	0.085	6	0.15
686	0.073	0.2	0.073	0.00029	1.2e-06	0.16	0.2	0.00029	0.2	0.00023	0.00029	0.00023	0	0	0.073	0.00023	0.00029	0.00029	6	0.15
687	0.023	0.24	0.023	0.0017	0	0.19	0.24	0.0017	0.24	0.0013	0.0017	0.0013	0	0	0.023	0.0013	0.0017	0.0017	6	0.15
688	0.2	0.1	0.2	0.0002	1.6e-06	0.083	0.1	0.0002	0.1	0.00016	0.0002	0.00016	0	0	0.2	0.00016	0.0002	0.0002	0	0.083
689	0.0015	0.18	0.0015	0.043	0	0.14	0.18	0.043	0.18	0.034	0.043	0.034	0	1.1e-05	0.0015	0.034	0.043	0.043	6	0.15
690	0.33	1.6e-05	0.33	0	0	1.3e-05	1.6e-05	0	1.6e-05	0	0	0	0	0	0.33	0	0	0	0	0.083
691	0	0.026	0	0.12	0	0.021	0.026	0.12	0.026	0.095	0.12	0.095	0	1.1e-06	0	0.095	0.12	0.12	3	0.23
692	0.32	0.0092	0.32	0	1.6e-06	0.0074	0.0092	0	0.0092	0	0	0	0	0	0.32	0	0	0	0	0.083
693	0.0071	0.26	0.0071	1.7e-05	0	0.21	0.26	1.7e-05	0.26	1.3e-05	1.7e-05	1.3e-05	0	0	0.0071	1.3e-05	1.7e-05	1.7e-05	6	0.15
694	0.33	0.00076	0.33	0	1.3e-06	0.00061	0.00076	0	0.00076	0	0	0	0	0	0.33	0	0	0	0	0.083
695	0.064	0.21	0.064	0.0012	0	0.17	0.21	0.0012	0.21	0.00092	0.0012	0.00092	0	0	0.064	0.00092	0.0012	0.0012	6	0.15
696	0.014	0.25	0.014	4e-05	0	0.2	0.25	4e-05	0.25	3.1e-05	4e-05	3.1e-05	0	0	0.014	3.1e-05	4e-05	4e-05	6	0.15
697	0	0.084	0	0.093	0	0.067	0.084	0.093	0.084	0.072	0.093	0.072	0	0	0	0.072	0.093	0.093	3	0.23
698	0.33	0.0042	0.33	0	1.1e-06	0.0034	0.0042	0	0.0042	0	0	0	0	0	0.33	0	0	0	0	0.083
699	0.33	0.00011	0.33	0	0	8.9e-05	0.00011	0	0.00011	0	0	0	0	0	0.33	0	0	0	0	0.083
700	0.038	0.22	0.038	0.0078	0	0.18	0.22	0.0078	0.22	0.0061	0.0078	0.0061	0	2.5e-06	0.038	0.0061	0.0078	0.0078	6	0.15
701	4.4e-06	0.17	4.4e-06	0.05	0	0.13	0.17	0.05	0.17	0.038	0.05	0.038	0	0	4.4e-06	0.038	0.05	0.05	6	0.15
