SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0
1480	0.89	0.11	0	0	3.5e-06	0	0	0.23
1481	0.0022	0.37	6.5e-06	0	0.62	0.00024	4	0.083
1482	0.098	0.9	0	0	1.7e-05	0	1	0.15
1483	5.8e-05	0.048	4e-06	0	0.78	0.17	4	0.083
1484	0.42	0.58	0	0	0.00016	0	1	0.15
1485	0.0032	0.76	4.6e-06	0	0.23	0	1	0.15
1486	0.8	0.2	0	0	0	0	0	0.23
1487	0.081	0.92	0	0	0	0	1	0.15
1488	0.87	0.13	0	0	0	0	0	0.23
1489	0.1	0.85	0	0	0.048	0	1	0.15
1490	0.18	0.82	0	0	1e-05	0	1	0.15
1491	0.017	0.98	0	0	0.0019	0	1	0.15
1492	0.13	0.87	0	0	0	0	1	0.15
1493	0.99	0.013	0	2.4e-05	0	0	0	0.23
1494	0.58	0.42	0	0	0	0	0	0.23
1495	0.0012	0.54	6.5e-06	0	0.46	0	1	0.15
1496	0	0.0043	4.3e-06	0	1	4e-06	4	0.083
1497	0.0065	0.87	3.1e-06	0	0.13	0	1	0.15
1498	0.93	0.073	0	0	0	0	0	0.23
1499	0.2	0.8	0	0	0	0	1	0.15
1500	0.35	0.65	0	0.0001	0.00029	0	1	0.15
1501	0.5	0.5	0	0	3e-06	0	0	0.23
1502	0.31	0.69	0	9.3e-05	0.003	0	1	0.15
1503	0.73	0.27	0	0	0	0	0	0.23
1504	0.35	0.65	0	0	0	0	1	0.15
1505	0.24	0.76	0	0	0	0	1	0.15
1506	0.042	0.96	0	0	5.7e-06	0	1	0.15
1507	0.34	0.66	0	0.00054	0	0	1	0.15
1508	0.42	0.58	0	8.8e-06	0	0	1	0.15
1509	0.35	0.65	0	2.3e-05	5e-06	0	1	0.15
1510	0.72	0.28	0	0	0	0	0	0.23
1511	0.064	0.93	0	0	0.0086	0	1	0.15
1512	0.2	0.8	0	0	0.00086	0	1	0.15
1513	0.00025	1	0	0	0.0035	0	1	0.15
1514	0.05	0.95	0	0	0.00094	0	1	0.15
1515	0.78	0.22	0	0.00033	0	0	0	0.23
1516	0.13	0.87	0	0	0	0	1	0.15
1517	0.2	0.79	0	0	0.013	0	1	0.15
1518	0.0058	0.88	3e-06	0	0.11	0	1	0.15
1519	0.87	0.11	0	0.016	0	0	0	0.23
1520	0.92	0.078	0	0	0	0	0	0.23
1521	0.0092	0.75	4.1e-06	0	0.24	2.4e-06	1	0.15
1522	0.071	0.88	0	0	0.046	0	1	0.15
1523	0.39	0.61	0	6.3e-05	0	0	1	0.15
1524	0.9	0.096	0	0	0	0	0	0.23
1525	0.31	0.69	0	0	0	0	1	0.15
1526	0.022	0.74	3.6e-06	0	0.24	5.3e-05	1	0.15
1527	0.91	0.086	0	0	0	0	0	0.23
1528	0.0027	1	0	0	0.001	0	1	0.15
1529	0.73	0.27	0	4e-06	0	0	0	0.23
1530	0.0027	1	0	0	0	0	1	0.15
1531	0.14	0.86	0	0	1.8e-05	0	1	0.15
1532	0.85	0.15	0	0	0	0	0	0.23
1533	0.16	0.84	0	0	0.00089	0	1	0.15
1534	0.11	0.89	0	0	0.00033	0	1	0.15
1535	0.38	0.62	0	0	0	0	1	0.15
1536	0.3	0.7	0	7.2e-06	0.00055	0	1	0.15
1537	0.85	0.15	0	0	0	0	0	0.23
1538	0.42	0.58	0	4.1e-05	0	0	1	0.15
1539	0.4	0.6	0	0	5.8e-05	0	1	0.15
1540	0.00099	0.92	3e-06	0	0.077	0	1	0.15
1541	0.042	0.94	0	0	0.015	0	1	0.15
1542	0.00033	0.99	0	0	0.012	0	1	0.15
1543	0.0022	0.98	0	0	0.014	0	1	0.15
1544	0.38	0.61	0	9.3e-06	0.00022	0	1	0.15
1545	0.025	0.96	0	0	0.015	0	1	0.15
1546	0.26	0.74	0	0	0.0015	0	1	0.15
1547	0.011	0.99	0	0	2.9e-05	0	1	0.15
1548	0.44	0.56	0	0	0	0	1	0.15
1549	0.84	0.16	0	0	0	0	0	0.23
1550	0.1	0.9	0	0	0.00096	0	1	0.15
1551	2.3e-05	1	0	0	0.00015	0	1	0.15
1552	0	0.035	8.8e-06	0	0.96	0	4	0.083
1553	0.55	0.45	0	0	9.9e-06	0	0	0.23
1554	0.82	0.18	0	0	0	0	0	0.23
1555	0.89	0.11	0	0	0	0	0	0.23
1556	0.29	0.71	0	0	2.8e-06	0	1	0.15
1557	0.38	0.62	0	0	0	0	1	0.15
1558	0.58	0.42	0	0	0	0	0	0.23
1559	0.08	0.92	0	0	2e-05	0	1	0.15
1560	0.89	0.11	0	0	0	0	0	0.23
1561	0.76	0.24	0	0.00016	0.00065	0	0	0.23
1562	0.00015	0.37	9.1e-06	0	0.63	0	4	0.083
1563	0.012	0.86	3.2e-06	0	0.13	0	1	0.15
1564	0	0.0062	4.5e-06	0	0.99	7.5e-06	4	0.083
1565	0.68	0.32	0	0	3.3e-05	0	0	0.23
1566	0.037	0.81	3e-06	0	0.15	0	1	0.15
1567	0.11	0.89	0	0	3.4e-06	0	1	0.15
1568	0	0.011	6.4e-06	0	0.99	0	4	0.083
1569	0.95	0.047	0	0	0	0	0	0.23
1570	0.00017	0.28	8.4e-06	0	0.72	0	4	0.083
1571	0.044	0.95	0	0	0.0075	0	1	0.15
1572	0.0025	0.83	4.4e-06	0	0.17	0	1	0.15
1573	0	0.015	6.7e-06	0	0.99	0	4	0.083
1574	0.061	0.92	0	0	0.015	0	1	0.15
1575	0	0.00043	5.2e-06	0	1	0	4	0.083
1576	1.4e-05	0.62	1.2e-05	0	0.38	0	1	0.15
1577	0.83	0.17	0	0.002	0.00032	0	0	0.23
1578	0.00037	0.93	3.5e-06	0	0.068	0	1	0.15
1579	0.31	0.69	0	0	0	0	1	0.15
1580	4.2e-05	0.1	6.7e-06	0	0.9	0.00022	4	0.083
1581	5.2e-05	0.075	5.6e-06	0	0.92	0.0068	4	0.083
1582	0.00027	0.27	7.8e-06	0	0.73	6.8e-06	4	0.083
1583	0.85	0.15	0	3.4e-06	7.9e-05	0	0	0.23
1584	0.46	0.54	0	0	0.0021	0	1	0.15
1585	0.0043	0.72	5.1e-06	0	0.27	0	1	0.15
1586	0.01	0.85	3.4e-06	0	0.14	0	1	0.15
1587	3.3e-06	0.27	1.4e-05	0	0.73	0	4	0.083
1588	0.29	0.69	0	0	0.017	0	1	0.15
1589	0.089	0.77	2.4e-06	0	0.14	1.8e-05	1	0.15
1590	0.0057	0.59	5.6e-06	0	0.4	8e-06	1	0.15
1591	0.56	0.44	0	0	0.002	0	0	0.23
1592	2.6e-05	0.96	3.7e-06	0	0.043	0	1	0.15
1593	0.86	0.14	0	0	0	0	0	0.23
1594	0.0094	0.66	5e-06	0	0.33	4.8e-06	1	0.15
1595	0.83	0.17	0	0	0	0	0	0.23
1596	0	0.19	2.3e-05	0	0.81	0	4	0.083
1597	0.27	0.73	0	0	0.0028	0	1	0.15
1598	0.00094	0.72	6.3e-06	0	0.28	0	1	0.15
1599	0.00039	0.34	8e-06	0	0.66	1.6e-06	4	0.083
1600	0.048	0.95	0	0	0.00048	0	1	0.15
1601	0	0.067	1.5e-05	0	0.93	0	4	0.083
1602	0	0.0074	4.7e-06	0	0.99	6.3e-06	4	0.083
1603	0	0.93	8.4e-06	0	0.071	0	1	0.15
1604	0.003	0.59	6.1e-06	0	0.41	1e-06	1	0.15
1605	0.026	0.97	0	0	0	0	1	0.15
1606	0	3.8e-06	0	0	0.99	0.0094	4	0.083
1607	0.49	0.51	0	0	0.0037	0	1	0.15
1608	0.012	0.99	0	0	0.00097	0	1	0.15
1609	3.5e-05	1	0	0	0.00014	0	1	0.15
1610	1.1e-06	0.0024	0	0	0.14	0.86	5	0.017
1611	0.0031	1	0	0	0	0	1	0.15
1612	0.42	0.57	0	0	0.0041	0	1	0.15
1613	4e-06	0.21	1.2e-05	0	0.79	0	4	0.083
1614	0.45	0.55	0	0	1.9e-06	0	1	0.15
1615	0.47	0.53	0	0	7.5e-06	0	1	0.15
1616	0.03	0.97	0	0	6.5e-05	0	1	0.15
1617	0.00028	0.34	8.3e-06	0	0.66	0	4	0.083
1618	0.0083	0.96	1.5e-06	0	0.03	0	1	0.15
1619	0.00043	0.98	1.4e-06	0	0.015	0	1	0.15
1620	7.9e-05	0.57	9.9e-06	0	0.43	0	1	0.15
1621	0.32	0.68	0	6.1e-06	9.6e-06	0	1	0.15
1622	0.44	0.56	0	0	1.6e-05	0	1	0.15
1623	0.21	0.79	0	0	0	0	1	0.15
1624	0.46	0.54	0	0	0	0	1	0.15
1625	0.6	0.4	0	0.0029	0	0	0	0.23
1626	0.24	0.76	0	4.4e-06	0	0	1	0.15
1627	0.057	0.94	0	0	0	0	1	0.15
1628	0.93	0.067	0	0	0	0	0	0.23
1629	0.38	0.62	0	0	3.1e-05	0	1	0.15
1630	0.069	0.93	0	0	0.0011	0	1	0.15
1631	0.31	0.68	0	0	0.0022	0	1	0.15
1632	0.24	0.76	0	0	0.00058	0	1	0.15
1633	0.54	0.46	0	0	1.8e-05	0	0	0.23
1634	0.94	0.061	0	0	0	0	0	0.23
1635	0.43	0.57	0	0	4.9e-06	0	1	0.15
1636	0.0053	0.99	0	0	0.00078	0	1	0.15
1637	0.64	0.36	0	0	0	0	0	0.23
1638	0.39	0.61	0	0	0	0	1	0.15
1639	0.17	0.83	0	0	0.0015	0	1	0.15
1640	0.55	0.45	0	0	4.2e-06	0	0	0.23
1641	0.27	0.73	0	0	0.00037	0	1	0.15
1642	0.99	0.012	0	0	0	0	0	0.23
1643	0.33	0.67	0	0	3.9e-05	0	1	0.15
1644	0.16	0.84	0	0	0.00018	0	1	0.15
1645	0.1	0.89	0	0	0.0033	0	1	0.15
1646	0.35	0.65	0	0	0	0	1	0.15
1647	0.043	0.96	0	0	1.4e-05	0	1	0.15
1648	0.31	0.69	0	0	0	0	1	0.15
1649	0.74	0.26	0	0	0	0	0	0.23
1650	0.017	0.98	0	0	6e-06	0	1	0.15
1651	0.041	0.96	0	0	2.4e-05	0	1	0.15
1652	0.11	0.89	0	0	0	0	1	0.15
1653	0.21	0.79	0	0	0.00068	0	1	0.15
1654	0.46	0.54	0	0	7.2e-05	0	1	0.15
1655	0.37	0.63	0	0	0.00059	0	1	0.15
1656	0.078	0.92	0	0	8.2e-06	0	1	0.15
1657	0.11	0.88	0	0	0.0062	0	1	0.15
1658	0.84	0.16	0	0	0	0	0	0.23
1659	0.64	0.36	0	0	0	0	0	0.23
1660	0.028	0.97	0	0	0.0034	0	1	0.15
1661	0.21	0.79	0	0	0.0057	0	1	0.15
1662	0.005	0.99	0	0	0.0034	0	1	0.15
1663	0.76	0.24	0	0	0	0	0	0.23
