SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0
923	0.00013	0.1	0.41	0.00013	0.085	0.0001	0.41	2.7e-06	0	0	2	0.083
924	0.064	0.44	0.0081	0.064	0.36	0.051	0.0081	0	2.7e-06	0	1	0.15
925	0.00026	0.27	0.25	0.00026	0.23	0.0002	0.25	3.1e-06	0	0	1	0.15
926	0	0.035	0.47	0	0.029	0	0.47	3.6e-06	0	0	2	0.083
927	0.36	3.5e-06	0	0.36	2.9e-06	0.29	0	0	0	0	0	0.23
928	0.31	0.062	4.8e-05	0.31	0.051	0.25	4.8e-05	0	0.018	0.0016	0	0.23
929	0	0.0018	0.5	0	0.0015	0	0.5	1.9e-06	0	0	2	0.083
930	0.36	0.0019	0	0.36	0.0015	0.28	0	0	0	0	0	0.23
931	0.00076	0.36	0.17	0.00076	0.3	0.00061	0.17	2.5e-06	0	0	1	0.15
932	1.1e-05	0.53	0.016	1.1e-05	0.44	8.9e-06	0.016	1.2e-06	0	0	1	0.15
933	0	0.01	0.49	0	0.0083	0	0.49	2.2e-06	0	0	2	0.083
934	0.2	0.25	0	0.2	0.2	0.16	0	0	0	0	1	0.15
935	0.011	0.53	0	0.011	0.44	0.0086	0	0	0	0	1	0.15
936	0.00043	0.55	0.00084	0.00043	0.45	0.00035	0.00084	0	0	0	1	0.15
937	0.0043	0.54	0.0004	0.0043	0.45	0.0035	0.0004	0	0	0	1	0.15
938	0.16	0.3	0.00092	0.16	0.25	0.13	0.00092	0	3.5e-05	0	1	0.15
939	0	0.00095	0.5	0	0.00078	0	0.5	1.6e-06	0	0	2	0.083
940	0.00057	0.54	0.0035	0.00057	0.45	0.00045	0.0035	0	0	0	1	0.15
941	0.0022	0.51	0.031	0.0022	0.42	0.0018	0.031	0	0	0	1	0.15
942	0.36	0.00011	0	0.36	9.4e-05	0.29	0	0	6.7e-06	0	0	0.23
943	0.00094	0.51	0.03	0.00094	0.42	0.00075	0.03	1e-06	0	0	1	0.15
944	0	0.23	0.29	0	0.19	0	0.29	9.9e-06	0	0	2	0.083
945	0	0.00014	0.5	0	0.00011	0	0.5	0	0	0	2	0.083
946	0.035	0.49	1.9e-05	0.035	0.41	0.028	1.9e-05	0	0	0	1	0.15
947	0	0.033	0.47	0	0.027	0	0.47	3.5e-06	0	0	2	0.083
948	0.014	0.51	0.018	0.014	0.42	0.011	0.018	0	0	0	1	0.15
949	0	0.08	0.43	0	0.066	0	0.43	4.5e-06	0	0	2	0.083
950	0.0018	0.54	0	0.0018	0.45	0.0015	0	0	0	0	1	0.15
951	0.36	0.0034	0	0.36	0.0028	0.28	0	0	0	0	0	0.23
952	0.016	0.52	0	0.016	0.43	0.012	0	0	0	0	1	0.15
953	0.053	0.47	0.0015	0.053	0.38	0.042	0.0015	0	0	0	1	0.15
954	0	0.027	0.47	0	0.023	0	0.47	5.4e-06	0	0	2	0.083
955	0.00077	0.44	0.094	0.00077	0.37	0.00062	0.094	0	0	0	1	0.15
956	0.28	0.12	0	0.28	0.095	0.23	0	0	0	0	0	0.23
957	0.3	0.093	0	0.3	0.077	0.24	0	0	0	0	0	0.23
958	0	0.53	0.014	0	0.44	0	0.014	2e-06	0	0	1	0.15
959	0	7e-05	0.5	0	5.7e-05	0	0.5	0	0	0	2	0.083
960	0.079	0.43	0.00044	0.079	0.35	0.063	0.00044	0	0	0	1	0.15
961	0.0052	0.49	0.047	0.0052	0.4	0.0042	0.047	1.1e-06	0	0	1	0.15
962	2e-05	0.54	0.0048	2e-05	0.45	1.6e-05	0.0048	0	0	0	1	0.15
963	0.0094	0.53	0.0048	0.0094	0.44	0.0075	0.0048	0	0	0	1	0.15
964	0.067	0.43	0.015	0.067	0.35	0.053	0.015	0	1e-05	0	1	0.15
965	0.24	0.18	0.00031	0.24	0.15	0.19	0.00031	0	0.0006	0	0	0.23
966	0.085	0.38	0.034	0.085	0.31	0.068	0.034	0	0.00018	2.3e-06	1	0.15
967	0.35	0.0065	0	0.35	0.0053	0.28	0	0	3.2e-05	0	0	0.23
968	0	0.033	0.47	0	0.027	0	0.47	7.2e-06	0	0	2	0.083
969	0.00049	0.23	0.29	0.00049	0.19	0.00039	0.29	2.8e-06	0	0	2	0.083
970	0.01	0.39	0.13	0.01	0.32	0.0079	0.13	1.6e-06	0	0	1	0.15
971	8.6e-05	0.33	0.2	8.6e-05	0.27	6.9e-05	0.2	3.4e-06	0	0	1	0.15
972	0.32	0.057	0	0.32	0.047	0.26	0	0	0	0	0	0.23
973	0.1	0.39	0.0026	0.1	0.32	0.083	0.0026	0	7.8e-06	0	1	0.15
974	0.22	0.21	2.3e-06	0.22	0.18	0.17	2.3e-06	0	8.8e-06	0	0	0.23
975	0.2	0.24	0	0.2	0.2	0.16	0	0	5.4e-05	0	1	0.15
976	0	0.0011	0.5	0	0.00092	0	0.5	0	0	0	2	0.083
977	0.00011	0.35	0.18	0.00011	0.29	8.6e-05	0.18	3.2e-06	0	0	1	0.15
978	0.013	0.34	0.17	0.013	0.28	0.01	0.17	1.7e-06	0	0	1	0.15
979	0.11	0.38	0.0016	0.11	0.32	0.084	0.0016	0	3.9e-06	0	1	0.15
980	0.33	0.036	0	0.33	0.03	0.27	0	0	8.6e-05	0	0	0.23
981	0.36	3.2e-05	0	0.36	2.7e-05	0.29	0	0	0	0	0	0.23
982	0.0086	0.31	0.2	0.0086	0.26	0.0069	0.2	1.9e-06	0	0	1	0.15
983	0.0049	0.54	0	0.0049	0.45	0.0039	0	0	0	0	1	0.15
984	0.0085	0.36	0.16	0.0085	0.3	0.0068	0.16	1.8e-06	0	0	1	0.15
985	0.28	0.12	0	0.28	0.1	0.22	0	0	0	0	0	0.23
986	0.03	0.5	0.0056	0.03	0.41	0.024	0.0056	0	0	0	1	0.15
987	0.043	0.48	3.4e-06	0.043	0.4	0.034	3.4e-06	0	0	0	1	0.15
988	0	0.039	0.46	0	0.033	0	0.46	4.4e-06	0	0	2	0.083
989	0.0017	0.4	0.13	0.0017	0.33	0.0014	0.13	2e-06	0	0	1	0.15
990	2.4e-05	0.094	0.41	2.4e-05	0.078	1.9e-05	0.41	3.2e-06	0	0	2	0.083
991	0.0077	0.37	0.15	0.0077	0.31	0.0061	0.15	1.7e-06	0	0	1	0.15
992	0.36	2.4e-05	0	0.36	2e-05	0.29	0	0	0	0	0	0.23
993	5.3e-06	0.057	0.45	5.3e-06	0.047	4.2e-06	0.45	3.1e-06	0	0	2	0.083
994	3.4e-06	0.12	0.39	3.4e-06	0.1	2.7e-06	0.39	4.2e-06	0	0	2	0.083
995	0.29	0.1	0	0.29	0.083	0.23	0	0	0	0	0	0.23
996	0.0059	0.44	0.088	0.0059	0.36	0.0047	0.088	0	0	0	1	0.15
997	0.0098	0.53	0	0.0098	0.44	0.0078	0	0	5.8e-06	0	1	0.15
998	0.00031	0.54	0.0057	0.00031	0.45	0.00025	0.0057	0	0	0	1	0.15
999	0.1	0.39	0.0044	0.1	0.32	0.081	0.0044	0	1.6e-05	0	1	0.15
1000	0.11	0.38	0	0.11	0.31	0.087	0	0	0	0	1	0.15
1001	2.5e-06	0.16	0.36	2.5e-06	0.13	2e-06	0.36	5.1e-06	0	0	2	0.083
1002	0.069	0.44	1.4e-05	0.069	0.36	0.055	1.4e-05	0	0	0	1	0.15
1003	0.27	0.14	1.7e-05	0.27	0.12	0.21	1.7e-05	0	3.1e-05	0	0	0.23
1004	0.00018	0.52	0.028	0.00018	0.43	0.00014	0.028	1.2e-06	0	0	1	0.15
1005	0.0007	0.55	0.0011	0.0007	0.45	0.00056	0.0011	0	0	0	1	0.15
1006	0.26	0.14	0	0.26	0.12	0.21	0	0	0	0	0	0.23
1007	2.6e-05	0.23	0.29	2.6e-05	0.19	2.1e-05	0.29	4.1e-06	0	0	2	0.083
1008	9.9e-06	0.23	0.29	9.9e-06	0.19	7.9e-06	0.29	4.7e-06	0	0	2	0.083
1009	5.3e-05	0.31	0.21	5.3e-05	0.26	4.2e-05	0.21	3.7e-06	0	0	1	0.15
1010	0	4.6e-05	0.5	0	3.8e-05	0	0.5	1.2e-06	0	0	2	0.083
1011	0	0.0026	0.5	0	0.0021	0	0.5	1.6e-06	0	0	2	0.083
1012	0.26	0.15	0	0.26	0.13	0.21	0	0	0	0	0	0.23
1013	0.25	0.16	0.00043	0.25	0.13	0.2	0.00043	0	0.0017	5.6e-06	0	0.23
1014	1.9e-05	0.11	0.4	1.9e-05	0.09	1.5e-05	0.4	3.5e-06	0	0	2	0.083
1015	0.34	0.027	0	0.34	0.023	0.27	0	0	0.0005	0	0	0.23
1016	0.016	0.52	0.00016	0.016	0.43	0.013	0.00016	0	0	0	1	0.15
1017	0.00012	0.09	0.42	0.00012	0.074	9.9e-05	0.42	2.6e-06	0	0	2	0.083
1018	0.053	0.46	0.0031	0.053	0.38	0.042	0.0031	0	0	0	1	0.15
1019	0.00023	0.55	0.0011	0.00023	0.45	0.00018	0.0011	0	0	0	1	0.15
1020	0.063	0.44	0.0065	0.063	0.37	0.05	0.0065	0	1.8e-06	0	1	0.15
1021	0.14	0.33	0	0.14	0.27	0.12	0	0	0	0	1	0.15
1022	0.11	0.38	1.8e-05	0.11	0.31	0.09	1.8e-05	0	0	0	1	0.15
1023	0.00014	0.39	0.14	0.00014	0.32	0.00011	0.14	2.9e-06	0	0	1	0.15
1024	0.00014	0.15	0.36	0.00014	0.12	0.00011	0.36	3e-06	0	0	2	0.083
1025	0.23	0.2	0	0.23	0.17	0.18	0	0	0	0	0	0.23
1026	0.095	0.4	0.0014	0.095	0.33	0.076	0.0014	0	1.8e-06	0	1	0.15
1027	0	0.02	0.48	0	0.016	0	0.48	3.4e-06	0	0	2	0.083
1028	7.6e-05	0.27	0.25	7.6e-05	0.22	6e-05	0.25	3.6e-06	0	0	1	0.15
1029	0.072	0.42	0.018	0.072	0.35	0.057	0.018	0	2e-05	0	1	0.15
1030	1.3e-06	0.54	0.0084	1.3e-06	0.44	1e-06	0.0084	1.1e-06	0	0	1	0.15
1031	0	0.0061	0.49	0	0.0051	0	0.49	3.4e-06	0	0	2	0.083
1032	0.095	0.4	0	0.095	0.33	0.075	0	0	0.00043	0	1	0.15
1033	0.28	0.12	3e-05	0.28	0.096	0.22	3e-05	0	0.00025	0	0	0.23
1034	0.2	0.24	2.5e-06	0.2	0.2	0.16	2.5e-06	0	0	0	1	0.15
1035	0.048	0.47	2.7e-05	0.048	0.39	0.039	2.7e-05	0	0	0	1	0.15
1036	0.35	0.013	0	0.35	0.011	0.28	0	0	0.0058	0	0	0.23
1037	4.1e-05	0.55	0.00032	4.1e-05	0.45	3.3e-05	0.00032	0	0	0	1	0.15
1038	0.075	0.43	0	0.075	0.36	0.06	0	0	0.00075	0	1	0.15
1039	0.1	0.39	0	0.1	0.33	0.079	0	0	0.001	0	1	0.15
1040	0.09	0.41	0.0012	0.09	0.34	0.072	0.0012	0	6.4e-05	0	1	0.15
1041	0.15	0.32	0	0.15	0.27	0.12	0	0	3.8e-05	0	1	0.15
1042	2.2e-05	0.36	0.17	2.2e-05	0.3	1.7e-05	0.17	3.6e-06	0	0	1	0.15
1043	0.015	0.53	0	0.015	0.43	0.012	0	0	0	0	1	0.15
1044	0	0.18	0.33	0	0.15	0	0.33	5.3e-06	0	0	2	0.083
1045	0.22	0.22	0	0.22	0.18	0.17	0	0	0.0028	0	0	0.23
1046	0	1.1e-05	0.5	0	9.3e-06	0	0.5	0	0	0	2	0.083
1047	0.0069	0.54	0	0.0069	0.44	0.0055	0	0	0	0	1	0.15
1048	0.082	0.41	0.0075	0.082	0.34	0.065	0.0075	0	9.8e-06	0	1	0.15
1049	0.023	0.41	0.091	0.023	0.34	0.018	0.091	1.2e-06	1.7e-06	0	1	0.15
1050	0.013	0.34	0.17	0.013	0.28	0.01	0.17	1.7e-06	0	0	1	0.15
1051	1.9e-05	0.086	0.42	1.9e-05	0.071	1.5e-05	0.42	3.2e-06	0	0	2	0.083
1052	0	0.0012	0.5	0	0.00095	0	0.5	1.5e-06	0	0	2	0.083
1053	0.23	0.2	0	0.23	0.17	0.18	0	0	0	0	0	0.23
1054	0	0.55	0.0014	0	0.45	0	0.0014	0	0	0	1	0.15
1055	0.029	0.44	0.054	0.029	0.37	0.023	0.054	0	1.4e-06	0	1	0.15
1056	0.14	0.34	0.0027	0.14	0.28	0.11	0.0027	0	5.2e-05	0	1	0.15
1057	3.3e-06	0.33	0.2	3.3e-06	0.27	2.6e-06	0.2	5.2e-06	0	0	1	0.15
1058	3.7e-05	0.16	0.36	3.7e-05	0.13	2.9e-05	0.36	3.7e-06	0	0	2	0.083
1059	8.8e-05	0.51	0.031	8.8e-05	0.42	7e-05	0.031	1.4e-06	0	0	1	0.15
1060	0.00088	0.23	0.29	0.00088	0.19	0.0007	0.29	2.6e-06	0	0	2	0.083
1061	0.098	0.4	3.6e-05	0.098	0.33	0.078	3.6e-05	0	0	0	1	0.15
1062	0.00012	0.17	0.34	0.00012	0.14	9.5e-05	0.34	3.2e-06	0	0	2	0.083
1063	0	0.11	0.4	0	0.093	0	0.4	6.2e-06	0	0	2	0.083
1064	0.073	0.44	0.00011	0.073	0.36	0.058	0.00011	0	0	0	1	0.15
1065	0.011	0.53	1.2e-05	0.011	0.44	0.0091	1.2e-05	0	0	0	1	0.15
1066	0.11	0.38	3e-05	0.11	0.31	0.088	3e-05	0	0	0	1	0.15
1067	0.18	0.27	0	0.18	0.22	0.14	0	0	0	0	1	0.15
1068	0.35	0.0061	0	0.35	0.0051	0.28	0	0	1.2e-05	0	0	0.23
1069	0.046	0.45	0.023	0.046	0.37	0.037	0.023	0	2.8e-06	0	1	0.15
1070	0.00015	0.19	0.32	0.00015	0.16	0.00012	0.32	3.2e-06	0	0	2	0.083
1071	1.6e-05	0.4	0.13	1.6e-05	0.33	1.2e-05	0.13	3.7e-06	0	0	1	0.15
1072	0.0034	0.52	0.022	0.0034	0.43	0.0027	0.022	0	0	0	1	0.15
1073	0	0.0072	0.49	0	0.006	0	0.49	1.7e-06	0	0	2	0.083
1074	0.0026	0.41	0.13	0.0026	0.34	0.0021	0.13	1.9e-06	0	0	1	0.15
1075	0.04	0.49	1.2e-05	0.04	0.4	0.032	1.2e-05	0	0	0	1	0.15
1076	0.019	0.48	0.033	0.019	0.4	0.015	0.033	0	0	0	1	0.15
1077	0	0.00077	0.5	0	0.00063	0	0.5	1.8e-06	0	0	2	0.083
1078	0.34	0.03	0	0.34	0.025	0.27	0	0	0	0	0	0.23
1079	0.0011	0.24	0.27	0.0011	0.2	0.00085	0.27	2.6e-06	0	0	2	0.083
1080	0.17	0.28	0	0.17	0.23	0.14	0	0	0.0021	0	1	0.15
1081	0	0.00069	0.5	0	0.00057	0	0.5	1.8e-06	0	0	2	0.083
1082	0.31	0.042	2.4e-05	0.31	0.035	0.25	2.4e-05	0	0.041	0.015	0	0.23
1083	3.9e-06	0.073	0.43	3.9e-06	0.06	3.1e-06	0.43	3.6e-06	0	0	2	0.083
1084	7.3e-05	0.51	0.035	7.3e-05	0.42	5.8e-05	0.035	1.5e-06	0	0	1	0.15
1085	0.0011	0.55	0.00029	0.0011	0.45	0.0009	0.00029	0	0	0	1	0.15
1086	0.099	0.4	0	0.099	0.33	0.079	0	0	0.0012	0	1	0.15
1087	0.0098	0.53	0.0046	0.0098	0.44	0.0078	0.0046	0	0	0	1	0.15
1088	0.32	0.064	1.5e-05	0.32	0.052	0.25	1.5e-05	0	0.0027	1.3e-06	0	0.23
1089	0.035	0.49	2e-06	0.035	0.41	0.028	2e-06	0	0	0	1	0.15
1090	0.037	0.49	0.0004	0.037	0.41	0.029	0.0004	0	0	0	1	0.15
1091	0	0.012	0.49	0	0.0095	0	0.49	3.2e-06	0	0	2	0.083
1092	0.29	0.098	7.9e-06	0.29	0.081	0.23	7.9e-06	0	9.4e-05	0	0	0.23
1093	0.13	0.35	0.00044	0.13	0.29	0.1	0.00044	0	0.0015	0.00025	1	0.15
1094	0.018	0.5	0.018	0.018	0.41	0.014	0.018	0	0	0	1	0.15
1095	0.15	0.31	0	0.15	0.26	0.12	0	0	0.0019	0	1	0.15
1096	0.045	0.48	0.00086	0.045	0.39	0.036	0.00086	0	0	0	1	0.15
1097	0.34	0.031	0	0.34	0.026	0.27	0	0	6.2e-06	0	0	0.23
1098	0.041	0.46	0.021	0.041	0.38	0.033	0.021	0	1.3e-06	0	1	0.15
1099	0.076	0.43	0.00094	0.076	0.36	0.061	0.00094	0	4.9e-06	0	1	0.15
1100	5.4e-06	0.27	0.25	5.4e-06	0.22	4.3e-06	0.25	5e-06	0	0	1	0.15
1101	0.0019	0.54	0.0043	0.0019	0.45	0.0015	0.0043	0	0	0	1	0.15
1102	0.35	0.011	0	0.35	0.0093	0.28	0	0	0.0054	0	0	0.23
1103	0.081	0.42	0	0.081	0.35	0.065	0	0	0.00088	0	1	0.15
1104	0.34	0.033	0	0.34	0.027	0.27	0	0	0.00069	0	0	0.23
1105	0.028	0.46	0.045	0.028	0.38	0.022	0.045	0	0	0	1	0.15
1106	0.11	0.38	0	0.11	0.31	0.089	0	0	0.0013	0	1	0.15
1107	0.057	0.46	3.5e-05	0.057	0.38	0.045	3.5e-05	0	0	0	1	0.15
1108	0.00093	0.55	2.6e-06	0.00093	0.45	0.00074	2.6e-06	0	0	0	1	0.15
1109	0.072	0.43	0.0043	0.072	0.36	0.058	0.0043	0	2e-06	0	1	0.15
1110	0.16	0.31	8e-06	0.16	0.25	0.12	8e-06	0	1.8e-05	0	1	0.15
1111	0.047	0.48	0	0.047	0.39	0.038	0	0	0.00014	0	1	0.15
1112	0.018	0.52	0.0011	0.018	0.43	0.014	0.0011	0	0	0	1	0.15
1113	0	0.045	0.46	0	0.037	0	0.46	8.9e-06	0	0	2	0.083
1114	0.00098	0.54	0.0018	0.00098	0.45	0.00078	0.0018	0	0	0	1	0.15
1115	0.053	0.42	0.047	0.053	0.34	0.042	0.047	0	2.3e-05	0	1	0.15
1116	0.0035	0.39	0.14	0.0035	0.32	0.0028	0.14	1.9e-06	0	0	1	0.15
1117	0.00034	0.23	0.29	0.00034	0.19	0.00027	0.29	3e-06	0	0	2	0.083
1118	0	0.0038	0.5	0	0.0031	0	0.5	2e-06	0	0	2	0.083
1119	0	0.0085	0.49	0	0.007	0	0.49	4.3e-06	0	0	2	0.083
1120	0.0057	0.48	0.055	0.0057	0.4	0.0045	0.055	1.1e-06	0	0	1	0.15
1121	0.0064	0.53	0.0066	0.0064	0.44	0.0051	0.0066	0	0	0	1	0.15
1122	0.018	0.4	0.11	0.018	0.33	0.014	0.11	1.3e-06	0	0	1	0.15
1123	0.0016	0.54	0.00091	0.0016	0.45	0.0013	0.00091	0	0	0	1	0.15
1124	0.00023	0.54	0.0035	0.00023	0.45	0.00018	0.0035	0	0	0	1	0.15
1125	0.0067	0.54	0	0.0067	0.44	0.0054	0	0	0	0	1	0.15
1126	0	0.0086	0.49	0	0.0071	0	0.49	4.5e-06	0	0	2	0.083
1127	3e-05	0.072	0.43	3e-05	0.06	2.4e-05	0.43	2.8e-06	0	0	2	0.083
1128	0	3.8e-05	0.5	0	3.2e-05	0	0.5	0	0	0	2	0.083
1129	0	0.016	0.49	0	0.013	0	0.49	2.9e-06	0	0	2	0.083
1130	0	0.072	0.43	0	0.059	0	0.43	9.6e-06	0	0	2	0.083
1131	0.21	0.23	3.2e-05	0.21	0.19	0.16	3.2e-05	0	2.3e-06	0	1	0.15
1132	0.27	0.13	1.2e-06	0.27	0.11	0.22	1.2e-06	0	1e-06	0	0	0.23
1133	0.26	0.14	0	0.26	0.12	0.21	0	0	0	0	0	0.23
1134	3.4e-06	0.4	0.14	3.4e-06	0.33	2.7e-06	0.14	4.5e-06	0	0	1	0.15
1135	0.023	0.51	1.3e-05	0.023	0.42	0.018	1.3e-05	0	0	0	1	0.15
1136	0.036	0.42	0.065	0.036	0.35	0.029	0.065	0	6.9e-06	0	1	0.15
1137	0.06	0.44	0.014	0.06	0.36	0.048	0.014	0	4.7e-06	0	1	0.15
1138	0	0.00035	0.5	0	0.00029	0	0.5	1.2e-06	0	0	2	0.083
1139	0.17	0.28	2.2e-06	0.17	0.23	0.14	2.2e-06	0	0.0024	0	1	0.15
1140	0.051	0.41	0.055	0.051	0.34	0.04	0.055	0	0.00024	0	1	0.15
1141	0.019	0.52	0.00013	0.019	0.43	0.015	0.00013	0	0.0002	0	1	0.15
1142	0	0.014	0.49	0	0.011	0	0.49	8.4e-06	0	0	2	0.083
1143	0.14	0.34	0	0.14	0.28	0.11	0	0	0	0	1	0.15
1144	0.2	0.24	0	0.2	0.2	0.16	0	0	4.6e-05	0	1	0.15
1145	0.097	0.4	1.1e-05	0.097	0.33	0.077	1.1e-05	0	0	0	1	0.15
1146	0.32	0.06	0	0.32	0.05	0.25	0	0	0	0	0	0.23
1147	0.13	0.35	0.00045	0.13	0.29	0.1	0.00045	0	0.0001	0	1	0.15
1148	0.014	0.46	0.062	0.014	0.38	0.011	0.062	0	0	0	1	0.15
1149	0.082	0.42	0.00015	0.082	0.35	0.065	0.00015	0	0	0	1	0.15
1150	0.1	0.39	0	0.1	0.32	0.083	0	0	0.00011	0	1	0.15
1151	0.018	0.52	0.0017	0.018	0.43	0.014	0.0017	0	0	0	1	0.15
1152	0.25	0.16	0	0.25	0.14	0.2	0	0	4.5e-06	0	0	0.23
1153	0.0024	0.52	0.024	0.0024	0.43	0.0019	0.024	0	0	0	1	0.15
1154	0.019	0.52	0.00018	0.019	0.43	0.015	0.00018	0	0	0	1	0.15
1155	0.00025	0.45	0.092	0.00025	0.37	0.0002	0.092	0	0	0	1	0.15
1156	0.0023	0.42	0.11	0.0023	0.35	0.0019	0.11	0	0	0	1	0.15
1157	0.077	0.43	9.5e-06	0.077	0.36	0.061	9.5e-06	0	0	0	1	0.15
1158	0.059	0.44	0.019	0.059	0.36	0.047	0.019	0	8e-05	0	1	0.15
1159	0.15	0.32	6.9e-06	0.15	0.26	0.12	6.9e-06	0	0.0021	0	1	0.15
1160	0.11	0.38	3.1e-05	0.11	0.31	0.088	3.1e-05	0	0.0016	1.5e-05	1	0.15
1161	0.035	0.43	0.054	0.035	0.36	0.028	0.054	0	8.5e-05	0	1	0.15
1162	0.23	0.2	0	0.23	0.16	0.18	0	0	0.0029	0	0	0.23
1163	0.006	0.54	0	0.006	0.44	0.0048	0	0	4.8e-05	0	1	0.15
1164	0.018	0.52	0.0043	0.018	0.43	0.014	0.0043	0	0.00018	0	1	0.15
1165	0.23	0.2	0	0.23	0.16	0.18	0	0	0.0033	0	0	0.23
1166	0.094	0.4	0.00038	0.094	0.33	0.075	0.00038	0	0.0012	0	1	0.15
1167	0.23	0.19	0	0.23	0.16	0.18	0	0	0.0032	0	0	0.23
1168	0	0	0	0	0	0	0	0	0	1	9	0.62
1169	0.084	0.42	0.0021	0.084	0.34	0.067	0.0021	0	0.0011	9.6e-06	1	0.15
1170	0.014	0.51	0.017	0.014	0.42	0.011	0.017	0	7.7e-05	0	1	0.15
1171	0.032	0.44	0.056	0.032	0.36	0.025	0.056	0	4.3e-05	0	1	0.15
1172	0.03	0.5	0.0054	0.03	0.41	0.024	0.0054	0	0.00032	0	1	0.15
1173	0.00086	0.55	0.00021	0.00086	0.45	0.00069	0.00021	0	6.3e-06	0	1	0.15
1174	0.06	0.46	0	0.06	0.38	0.048	0	0	0.0006	0	1	0.15
1175	0.11	0.38	1e-05	0.11	0.32	0.085	1e-05	0	0.0012	0	1	0.15
1176	0.016	0.52	0	0.016	0.43	0.013	0	0	0.00013	0	1	0.15
1177	0.0029	0.53	0.0091	0.0029	0.44	0.0023	0.0091	0	2.1e-06	0	1	0.15
1178	0.025	0.48	0.022	0.025	0.4	0.02	0.022	0	0.00018	0	1	0.15
1179	0.00077	0.55	0.00023	0.00077	0.45	0.00061	0.00023	0	5.5e-06	0	1	0.15
1180	0.35	0.0048	0	0.35	0.004	0.28	0	0	0.0048	0	0	0.23
1181	0.12	0.36	0	0.12	0.29	0.099	0	0	0.0019	0	1	0.15
1182	1.4e-06	0.28	0.24	1.4e-06	0.23	1.1e-06	0.24	5.5e-06	0	0	1	0.15
1183	0.1	0.39	0	0.1	0.32	0.082	0	0	0.0011	0	1	0.15
1184	0.0079	0.54	0.00038	0.0079	0.44	0.0063	0.00038	0	0	0	1	0.15
1185	0.29	0.11	0	0.29	0.087	0.23	0	0	0	0	0	0.23
1186	0.19	0.26	0	0.19	0.21	0.15	0	0	0	0	1	0.15
1187	0.0072	0.54	0.0011	0.0072	0.44	0.0057	0.0011	0	0	0	1	0.15
1188	0.16	0.3	2.8e-05	0.16	0.25	0.13	2.8e-05	0	3.5e-06	0	1	0.15
1189	0.054	0.46	0.0037	0.054	0.38	0.043	0.0037	0	2.6e-06	0	1	0.15
1190	0.01	0.53	0.00025	0.01	0.44	0.008	0.00025	0	0	0	1	0.15
1191	0	0.42	0.12	0	0.34	0	0.12	3.9e-06	0	0	1	0.15
1192	0.0047	0.54	0.00015	0.0047	0.45	0.0038	0.00015	0	0	0	1	0.15
1193	0.0043	0.54	0.00053	0.0043	0.45	0.0034	0.00053	0	0	0	1	0.15
1194	0.0029	0.54	0.00074	0.0029	0.45	0.0023	0.00074	0	0	0	1	0.15
1195	0.013	0.47	0.055	0.013	0.39	0.01	0.055	0	0	0	1	0.15
1196	0.045	0.48	0.00026	0.045	0.39	0.036	0.00026	0	0	0	1	0.15
1197	0.093	0.4	0	0.093	0.33	0.074	0	0	0	0	1	0.15
1198	0.0078	0.5	0.035	0.0078	0.41	0.0062	0.035	0	0	0	1	0.15
1199	0.15	0.31	8.7e-05	0.15	0.26	0.12	8.7e-05	0	2.1e-05	0	1	0.15
1200	0.19	0.26	2.6e-06	0.19	0.22	0.15	2.6e-06	0	0	0	1	0.15
1201	0.16	0.31	3e-06	0.16	0.25	0.13	3e-06	0	0.00026	0	1	0.15
1202	0.32	0.065	0	0.32	0.053	0.25	0	0	0	0	0	0.23
1203	0.0092	0.41	0.12	0.0092	0.34	0.0073	0.12	0	0	0	1	0.15
1204	0.0076	0.4	0.13	0.0076	0.33	0.0061	0.13	0	0	0	1	0.15
1205	0.02	0.52	4.1e-05	0.02	0.43	0.016	4.1e-05	0	0	0	1	0.15
1206	0.0013	0.55	0.00016	0.0013	0.45	0.001	0.00016	0	0	0	1	0.15
1207	0.0066	0.54	0	0.0066	0.44	0.0053	0	0	0	0	1	0.15
1208	0.11	0.38	0	0.11	0.31	0.089	0	0	0	0	1	0.15
1209	0.0066	0.54	0.002	0.0066	0.44	0.0053	0.002	0	0	0	1	0.15
1210	0.078	0.43	0.00034	0.078	0.35	0.062	0.00034	0	0	0	1	0.15
1211	0.21	0.22	3.1e-06	0.21	0.18	0.17	3.1e-06	0	3.2e-06	0	1	0.15
1212	0.043	0.47	0.012	0.043	0.39	0.034	0.012	0	5.4e-06	0	1	0.15
1213	7.6e-05	0.54	0.0071	7.6e-05	0.45	6.1e-05	0.0071	0	0	0	1	0.15
1214	0.035	0.49	1.9e-05	0.035	0.41	0.028	1.9e-05	0	0	0	1	0.15
1215	0.14	0.34	2.2e-05	0.14	0.28	0.11	2.2e-05	0	0.001	2.5e-06	1	0.15
1216	1.2e-05	0.31	0.22	1.2e-05	0.26	9.7e-06	0.22	3.6e-06	0	0	1	0.15
1217	0.18	0.27	0	0.18	0.23	0.14	0	0	0	0	1	0.15
1218	0.13	0.35	2.1e-06	0.13	0.29	0.1	2.1e-06	0	0	0	1	0.15
1219	0.0012	0.39	0.14	0.0012	0.32	0.00095	0.14	0	0	0	1	0.15
1220	0.2	0.24	3e-06	0.2	0.2	0.16	3e-06	0	0	0	1	0.15
