SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0
572	0.0094	0	0	0.24	0.24	0	0.24	0.0094	0.0094	0.24	0.0048	0.0095	0.0048	0.0094	0.00029	0	0	6	0.15
573	0.071	0	0	0.16	0.16	0	0.16	0.071	0.071	0.16	0.036	0.00088	0.036	0.071	2.6e-05	0	0	6	0.15
574	0.11	0	0	0.11	0.11	0	0.11	0.11	0.11	0.11	0.057	0	0.057	0.11	0	0	0	7	0.23
575	0.2	0	0	0.00043	0.00043	0	0.00043	0.2	0.2	0.00043	0.1	0	0.1	0.2	0	0	0	7	0.23
576	0.056	0	0	0.18	0.18	0	0.18	0.056	0.056	0.18	0.028	0.00084	0.028	0.056	2.1e-05	2e-05	0	6	0.15
577	0.057	0	0	0.18	0.18	0	0.18	0.057	0.057	0.18	0.029	1.1e-05	0.029	0.057	0	0.00016	0	6	0.15
578	0.022	0	0	0.22	0.22	0	0.22	0.022	0.022	0.22	0.011	0	0.011	0.022	0	1e-06	0	6	0.15
579	0.058	0	0	0.18	0.18	0	0.18	0.058	0.058	0.18	0.03	0.00087	0.03	0.058	3.2e-05	0.00024	0	6	0.15
580	0.11	0	0	0.12	0.12	0	0.12	0.11	0.11	0.12	0.055	0	0.055	0.11	0	0	0	6	0.15
581	0.06	2.5e-05	2.5e-05	0.058	0.058	2.5e-05	0.058	0.06	0.06	0.058	0.031	0.45	0.031	0.06	0.011	0	2.5e-05	11	0.083
582	0.018	0	0	0.23	0.23	0	0.23	0.018	0.018	0.23	0.0091	0.00012	0.0091	0.018	0	0	0	6	0.15
583	0.099	0	0	0.13	0.13	0	0.13	0.099	0.099	0.13	0.051	0	0.051	0.099	0	0	0	6	0.15
584	0.1	0	0	0.12	0.12	0	0.12	0.1	0.1	0.12	0.053	0	0.053	0.1	0	0	0	6	0.15
585	0.054	0	0	0.18	0.18	0	0.18	0.054	0.054	0.18	0.028	0	0.028	0.054	0	3.5e-06	0	6	0.15
586	0.056	0	0	0.18	0.18	0	0.18	0.056	0.056	0.18	0.029	0	0.029	0.056	0	4.9e-06	0	6	0.15
587	0.032	0	0	0.21	0.21	0	0.21	0.032	0.032	0.21	0.016	0	0.016	0.032	0	0	0	6	0.15
588	0.00039	2.1e-06	2.1e-06	0.25	0.25	2.1e-06	0.25	0.00039	0.00039	0.25	0.0002	0.0061	0.0002	0.00039	1.3e-05	0	2.1e-06	6	0.15
589	0.084	0	0	0.14	0.14	0	0.14	0.084	0.084	0.14	0.043	0	0.043	0.084	0	0	0	6	0.15
590	0.0069	0	0	0.24	0.24	0	0.24	0.0069	0.0069	0.24	0.0035	0.0023	0.0035	0.0069	2.8e-05	0	0	6	0.15
591	0.062	0	0	0.17	0.17	0	0.17	0.062	0.062	0.17	0.032	0.00015	0.032	0.062	0	0	0	6	0.15
592	0.016	0	0	0.23	0.23	0	0.23	0.016	0.016	0.23	0.0081	0.0021	0.0081	0.016	3.3e-05	0	0	6	0.15
593	0.018	0	0	0.23	0.23	0	0.23	0.018	0.018	0.23	0.0094	2.9e-05	0.0094	0.018	0	0	0	6	0.15
594	0.0042	0	0	0.24	0.24	0	0.24	0.0042	0.0042	0.24	0.0022	0.001	0.0022	0.0042	6.8e-06	0	0	6	0.15
595	0.036	6.9e-06	6.9e-06	0.15	0.15	6.9e-06	0.15	0.036	0.036	0.15	0.018	0.19	0.018	0.036	0.018	0	6.9e-06	11	0.083
596	0.18	0	0	0.027	0.027	0	0.027	0.18	0.18	0.027	0.091	0	0.091	0.18	0	0	0	7	0.23
597	0.095	7.2e-06	7.2e-06	0.0096	0.0096	7.2e-06	0.0096	0.095	0.095	0.0096	0.049	0.42	0.049	0.095	0.065	0	7.2e-06	11	0.083
598	0.16	0	0	0.055	0.055	0	0.055	0.16	0.16	0.055	0.08	1.9e-05	0.08	0.16	0	0	0	7	0.23
599	0	8.3e-06	8.3e-06	0.0041	0.0041	8.3e-06	0.0041	0	0	0.0041	0	0.76	0	0	0.23	0	8.3e-06	11	0.083
600	0.017	2.4e-06	2.4e-06	0.22	0.22	2.4e-06	0.22	0.017	0.017	0.22	0.0088	0.044	0.0088	0.017	0.0029	0	2.4e-06	6	0.15
601	0.012	0	0	0.23	0.23	0	0.23	0.012	0.012	0.23	0.006	0.0076	0.006	0.012	0.00016	0	0	6	0.15
602	0.15	0	0	0.059	0.059	0	0.059	0.15	0.15	0.059	0.078	0.00026	0.078	0.15	4.9e-06	2.4e-06	0	7	0.23
603	0.0039	7.4e-06	7.4e-06	0.17	0.17	7.4e-06	0.17	0.0039	0.0039	0.17	0.002	0.26	0.002	0.0039	0.038	0	7.4e-06	11	0.083
604	0.021	0	0	0.22	0.22	0	0.22	0.021	0.021	0.22	0.011	0.00037	0.011	0.021	2e-06	0	0	6	0.15
605	0.011	0	0	0.24	0.24	0	0.24	0.011	0.011	0.24	0.0054	0	0.0054	0.011	0	0	0	6	0.15
606	0.0086	0	0	0.24	0.24	0	0.24	0.0086	0.0086	0.24	0.0044	0.005	0.0044	0.0086	7.3e-05	0	0	6	0.15
607	0	1e-05	1e-05	0.0094	0.0094	1e-05	0.0094	0	0	0.0094	0	0.77	0	0	0.19	0	1e-05	11	0.083
608	0.0052	1.2e-06	1.2e-06	0.24	0.24	1.2e-06	0.24	0.0052	0.0052	0.24	0.0027	0.0097	0.0027	0.0052	0.00018	0	1.2e-06	6	0.15
609	0	2.7e-05	2.7e-05	0.079	0.079	2.7e-05	0.079	0	0	0.079	0	0.65	0	0	0.028	0	2.7e-05	11	0.083
610	2.1e-06	2.7e-06	2.7e-06	0.25	0.25	2.7e-06	0.25	2.1e-06	2.1e-06	0.25	1.1e-06	0.007	1.1e-06	2.1e-06	1.3e-05	0	2.7e-06	6	0.15
611	0.13	0	0	0.09	0.09	0	0.09	0.13	0.13	0.09	0.065	0	0.065	0.13	0	0	0	7	0.23
612	0	1.1e-05	1.1e-05	0.011	0.011	1.1e-05	0.011	0	0	0.011	0	0.78	0	0	0.17	0	1.1e-05	11	0.083
613	0.0012	7.2e-06	7.2e-06	0.2	0.2	7.2e-06	0.2	0.0012	0.0012	0.2	0.00063	0.17	0.00063	0.0012	0.012	0	7.2e-06	6	0.15
614	0.018	0	0	0.23	0.23	0	0.23	0.018	0.018	0.23	0.0091	0	0.0091	0.018	0	0	0	6	0.15
615	0.13	0	0	0.09	0.09	0	0.09	0.13	0.13	0.09	0.065	0	0.065	0.13	0	0	0	7	0.23
616	0.079	0	0	0.15	0.15	0	0.15	0.079	0.079	0.15	0.041	0.0012	0.041	0.079	2e-05	0	0	6	0.15
617	0.0055	5.7e-06	5.7e-06	0.2	0.2	5.7e-06	0.2	0.0055	0.0055	0.2	0.0028	0.16	0.0028	0.0055	0.017	0	5.7e-06	6	0.15
618	0.046	0	0	0.19	0.19	0	0.19	0.046	0.046	0.19	0.024	0.0004	0.024	0.046	2.7e-06	0	0	6	0.15
619	0.2	0	0	2.5e-06	2.5e-06	0	2.5e-06	0.2	0.2	2.5e-06	0.1	0	0.1	0.2	0	0	0	7	0.23
620	0.19	0	0	0.005	0.005	0	0.005	0.2	0.2	0.005	0.1	0	0.1	0.2	0	0	0	7	0.23
621	0.1	0	0	0.12	0.12	0	0.12	0.1	0.1	0.12	0.051	0	0.051	0.1	0	0	0	6	0.15
622	0.0067	0	0	0.24	0.24	0	0.24	0.0068	0.0068	0.24	0.0035	0.019	0.0035	0.0068	0.00069	0	0	6	0.15
623	0.00083	0	0	0.25	0.25	0	0.25	0.00083	0.00083	0.25	0.00043	0.002	0.00043	0.00083	1e-05	0	0	6	0.15
624	0.18	0	0	0.024	0.024	0	0.024	0.18	0.18	0.024	0.092	0	0.092	0.18	0	0	0	7	0.23
625	4.8e-06	1.7e-05	1.7e-05	0.069	0.069	1.7e-05	0.069	4.8e-06	4.8e-06	0.069	2.4e-06	0.65	2.4e-06	4.8e-06	0.069	0	1.7e-05	11	0.083
626	0.085	0	0	0.14	0.14	0	0.14	0.085	0.085	0.14	0.044	0	0.044	0.085	0	1.6e-06	0	6	0.15
627	0.19	0	0	0.012	0.012	0	0.012	0.19	0.19	0.012	0.097	0	0.097	0.19	0	0	0	7	0.23
628	0.022	0	0	0.22	0.22	0	0.22	0.022	0.022	0.22	0.011	0	0.011	0.022	0	0	0	6	0.15
629	0.16	0	0	0.046	0.046	0	0.046	0.16	0.16	0.046	0.083	0	0.083	0.16	0	0	0	7	0.23
630	0.073	0	0	0.16	0.16	0	0.16	0.073	0.073	0.16	0.037	2.9e-05	0.037	0.073	0	0	0	6	0.15
631	0	1.2e-05	1.2e-05	0.013	0.013	1.2e-05	0.013	0	0	0.013	0	0.79	0	0	0.16	0	1.2e-05	11	0.083
632	0.19	0	0	0.012	0.012	0	0.012	0.19	0.19	0.012	0.097	0	0.097	0.19	0	0	0	7	0.23
633	0.0017	6.7e-06	6.7e-06	0.2	0.2	6.7e-06	0.2	0.0017	0.0017	0.2	0.00085	0.19	0.00085	0.0017	0.02	0	6.7e-06	6	0.15
634	0	2.4e-05	2.4e-05	0.17	0.17	2.4e-05	0.17	0	0	0.17	0	0.31	0	0	0.0054	0	2.4e-05	11	0.083
635	0.0038	0	0	0.24	0.24	0	0.24	0.0038	0.0038	0.24	0.002	0.0097	0.002	0.0038	0.0002	0	0	6	0.15
636	0.07	0	0	0.16	0.16	0	0.16	0.07	0.07	0.16	0.036	0	0.036	0.07	0	0	0	6	0.15
637	0.0066	3.1e-06	3.1e-06	0.22	0.22	3.1e-06	0.22	0.0066	0.0066	0.22	0.0034	0.078	0.0034	0.0066	0.0077	0	3.1e-06	6	0.15
638	4.4e-06	1.4e-05	1.4e-05	0.058	0.058	1.4e-05	0.058	4.4e-06	4.4e-06	0.058	2.2e-06	0.67	2.2e-06	4.4e-06	0.097	0	1.4e-05	11	0.083
639	2.3e-06	1.1e-05	1.1e-05	0.03	0.03	1.1e-05	0.03	2.3e-06	2.3e-06	0.03	0	0.72	0	2.3e-06	0.16	0	1.1e-05	11	0.083
640	0	3.9e-06	3.9e-06	0.00095	0.00095	3.9e-06	0.00095	0	0	0.00095	0	0.61	0	0	0.38	0	3.9e-06	11	0.083
641	0.077	0	0	0.15	0.15	0	0.15	0.077	0.077	0.15	0.039	1.1e-05	0.039	0.077	0	0	0	6	0.15
642	0.039	0	0	0.2	0.2	0	0.2	0.039	0.039	0.2	0.02	0	0.02	0.039	0	0	0	6	0.15
643	0.027	0	0	0.21	0.21	0	0.21	0.027	0.027	0.21	0.014	0.026	0.014	0.027	0.0022	0	0	6	0.15
644	0.084	0	0	0.14	0.14	0	0.14	0.084	0.084	0.14	0.043	1.7e-05	0.043	0.084	0	0.0005	0	6	0.15
645	0.064	0	0	0.17	0.17	0	0.17	0.064	0.064	0.17	0.033	0	0.033	0.064	0	0	0	6	0.15
646	0.089	0	0	0.14	0.14	0	0.14	0.089	0.089	0.14	0.046	0	0.046	0.089	0	7.3e-06	0	6	0.15
647	1.5e-05	1.4e-05	1.4e-05	0.17	0.17	1.4e-05	0.17	1.5e-05	1.5e-05	0.17	7.5e-06	0.32	7.5e-06	1.5e-05	0.017	0	1.4e-05	11	0.083
648	0.18	0	0	0.024	0.024	0	0.024	0.18	0.18	0.024	0.092	0	0.092	0.18	0	0	0	7	0.23
649	0.078	0	0	0.15	0.15	0	0.15	0.078	0.078	0.15	0.04	0.00022	0.04	0.078	4.6e-06	0	0	6	0.15
650	0.042	0	0	0.2	0.2	0	0.2	0.042	0.042	0.2	0.022	0	0.022	0.042	0	0	0	6	0.15
651	0.076	0	0	0.15	0.15	0	0.15	0.076	0.076	0.15	0.039	0	0.039	0.076	0	0	0	6	0.15
652	0.035	0	0	0.21	0.21	0	0.21	0.035	0.035	0.21	0.018	0	0.018	0.035	0	0	0	6	0.15
653	0.083	0	0	0.15	0.15	0	0.15	0.083	0.083	0.15	0.042	0	0.042	0.083	0	0	0	6	0.15
654	0.085	0	0	0.14	0.14	0	0.14	0.085	0.085	0.14	0.044	0	0.044	0.085	0	0	0	6	0.15
655	0.012	0	0	0.24	0.24	0	0.24	0.012	0.012	0.24	0.006	8.6e-06	0.006	0.012	0	0	0	6	0.15
656	0.024	0	0	0.22	0.22	0	0.22	0.024	0.024	0.22	0.012	0	0.012	0.024	0	0	0	6	0.15
657	0.049	0	0	0.19	0.19	0	0.19	0.049	0.049	0.19	0.025	0	0.025	0.049	0	0	0	6	0.15
658	0	0	0	0.25	0.25	0	0.25	0	0	0.25	0	0.00094	0	0	0	0	0	6	0.15
659	0.11	0	0	0.11	0.11	0	0.11	0.11	0.11	0.11	0.057	0	0.057	0.11	0	3.4e-06	0	7	0.23
660	0.00011	1.2e-05	1.2e-05	0.091	0.091	1.2e-05	0.091	0.00011	0.00011	0.091	5.7e-05	0.54	5.7e-05	0.00011	0.097	0	1.2e-05	11	0.083
661	0.12	0	0	0.094	0.094	0	0.094	0.12	0.12	0.094	0.064	0	0.064	0.12	0	0	0	7	0.23
662	0.029	0	0	0.21	0.21	0	0.21	0.029	0.029	0.21	0.015	0	0.015	0.029	0	0	0	6	0.15
663	0.18	0	0	0.027	0.027	0	0.027	0.18	0.18	0.027	0.091	0	0.091	0.18	0	0	0	7	0.23
664	0.0086	2.3e-06	2.3e-06	0.23	0.23	2.3e-06	0.23	0.0086	0.0086	0.23	0.0044	0.038	0.0044	0.0086	0.0023	0	2.3e-06	6	0.15
665	0.0074	4e-06	4e-06	0.21	0.21	4e-06	0.21	0.0074	0.0074	0.21	0.0038	0.1	0.0038	0.0074	0.01	0	4e-06	6	0.15
666	0.037	0	0	0.2	0.2	0	0.2	0.037	0.037	0.2	0.019	0	0.019	0.037	0	0	0	6	0.15
667	0.0028	0	0	0.25	0.25	0	0.25	0.0028	0.0028	0.25	0.0014	0.00017	0.0014	0.0028	0	0	0	6	0.15
668	0.048	0	0	0.19	0.19	0	0.19	0.048	0.048	0.19	0.024	0.00077	0.024	0.048	9.9e-06	0	0	6	0.15
669	0.0097	0	0	0.24	0.24	0	0.24	0.0097	0.0097	0.24	0.005	0	0.005	0.0097	0	0	0	6	0.15
670	0.011	0	0	0.24	0.24	0	0.24	0.011	0.011	0.24	0.0055	0	0.0055	0.011	0	0	0	6	0.15
671	0.012	0	0	0.23	0.23	0	0.23	0.012	0.012	0.23	0.0064	0	0.0064	0.012	0	0	0	6	0.15
672	0.012	3.7e-06	3.7e-06	0.21	0.21	3.7e-06	0.21	0.012	0.012	0.21	0.0059	0.1	0.0059	0.012	0.013	0	3.7e-06	6	0.15
673	0.083	0	0	0.15	0.15	0	0.15	0.083	0.083	0.15	0.043	0	0.043	0.083	0	0	0	6	0.15
674	0.11	0	0	0.11	0.11	0	0.11	0.11	0.11	0.11	0.057	0	0.057	0.11	0	0.0015	0	7	0.23
675	0.049	0	0	0.19	0.19	0	0.19	0.049	0.049	0.19	0.025	0.00031	0.025	0.049	2.3e-06	0	0	6	0.15
676	0.051	0	0	0.19	0.19	0	0.19	0.051	0.051	0.19	0.026	0	0.026	0.051	0	0	0	6	0.15
677	0.039	0	0	0.2	0.2	0	0.2	0.039	0.039	0.2	0.02	0.0022	0.02	0.039	4.5e-05	0	0	6	0.15
678	0.02	0	0	0.22	0.22	0	0.22	0.02	0.02	0.22	0.011	0.00048	0.011	0.02	3e-06	0	0	6	0.15
679	0.0088	0	0	0.24	0.24	0	0.24	0.0088	0.0088	0.24	0.0045	0.00013	0.0045	0.0088	0	0	0	6	0.15
680	0.046	0	0	0.19	0.19	0	0.19	0.046	0.046	0.19	0.024	0.001	0.024	0.046	1.5e-05	0	0	6	0.15
681	0.01	0	0	0.24	0.24	0	0.24	0.01	0.01	0.24	0.0053	0.00059	0.0053	0.01	3.2e-06	0	0	6	0.15
682	0.072	0	0	0.16	0.16	0	0.16	0.072	0.072	0.16	0.037	5.5e-05	0.037	0.072	0	0	0	6	0.15
683	0.097	0	0	0.13	0.13	0	0.13	0.097	0.097	0.13	0.05	0	0.05	0.097	0	0	0	6	0.15
684	0.095	0	0	0.13	0.13	0	0.13	0.095	0.095	0.13	0.049	3.7e-06	0.049	0.095	0	0	0	6	0.15
685	0.12	0	0	0.094	0.094	0	0.094	0.12	0.12	0.094	0.064	0	0.064	0.12	0	0	0	7	0.23
686	0.00044	8.6e-06	8.6e-06	0.2	0.2	8.7e-06	0.2	0.00044	0.00044	0.2	0.00022	0.18	0.00022	0.00044	0.011	0	8.6e-06	6	0.15
687	0.0025	3.7e-06	3.7e-06	0.23	0.23	3.7e-06	0.23	0.0025	0.0025	0.23	0.0013	0.057	0.0013	0.0025	0.0025	0	3.7e-06	6	0.15
688	0.0003	1.2e-05	1.2e-05	0.1	0.1	1.2e-05	0.1	0.0003	0.0003	0.1	0.00016	0.5	0.00016	0.0003	0.086	0	1.2e-05	11	0.083
689	0.063	0	0	0.17	0.17	0	0.17	0.063	0.063	0.17	0.032	0.0036	0.032	0.063	0.0001	0	0	6	0.15
690	0	5.4e-06	5.4e-06	1.6e-05	1.6e-05	5.4e-06	1.6e-05	0	0	1.6e-05	0	0.84	0	0	0.16	0	5.4e-06	11	0.083
691	0.18	0	0	0.025	0.025	0	0.025	0.18	0.18	0.025	0.092	0	0.092	0.18	0	0	0	7	0.23
692	0	1.1e-05	1.1e-05	0.009	0.009	1.1e-05	0.009	0	0	0.009	0	0.79	0	0	0.17	0	1.1e-05	11	0.083
693	2.5e-05	3.3e-06	3.3e-06	0.25	0.25	3.3e-06	0.25	2.5e-05	2.5e-05	0.25	1.3e-05	0.017	1.3e-05	2.5e-05	0.0001	0	3.3e-06	6	0.15
694	0	9.8e-06	9.8e-06	0.00078	0.00078	9.8e-06	0.00078	0	0	0.00078	0	0.86	0	0	0.14	0	9.8e-06	11	0.083
695	0.0018	6.7e-06	6.7e-06	0.21	0.21	6.7e-06	0.21	0.0018	0.0018	0.21	0.00091	0.16	0.00091	0.0018	0.012	0	6.7e-06	6	0.15
696	5.8e-05	4.5e-06	4.5e-06	0.24	0.24	4.5e-06	0.24	5.8e-05	5.8e-05	0.24	3e-05	0.035	3e-05	5.8e-05	0.0004	0	4.5e-06	6	0.15
697	0.14	0	0	0.08	0.08	0	0.08	0.14	0.14	0.08	0.069	1.4e-06	0.069	0.14	0	0	0	7	0.23
698	0	6.9e-06	6.9e-06	0.0036	0.0036	6.9e-06	0.0036	0	0	0.0036	0	0.71	0	0	0.28	0	6.9e-06	11	0.083
699	0	2.3e-06	2.3e-06	7.3e-05	7.3e-05	2.4e-06	7.3e-05	0	0	7.3e-05	0	0.55	0	0	0.45	0	2.3e-06	11	0.083
700	0.011	3.1e-06	3.1e-06	0.21	0.21	3.1e-06	0.21	0.011	0.011	0.21	0.0059	0.092	0.0059	0.011	0.012	0	3.1e-06	6	0.15
701	0.072	0	0	0.16	0.16	0	0.16	0.072	0.072	0.16	0.037	1.1e-05	0.037	0.072	0	0	0	6	0.15
702	0	2.9e-05	2.9e-05	0.17	0.17	2.9e-05	0.17	0	0	0.17	0	0.31	0	0	0.0031	0	2.9e-05	11	0.083
703	0.0017	0	0	0.25	0.25	0	0.25	0.0017	0.0017	0.25	0.00086	0	0.00086	0.0017	0	0	0	6	0.15
704	0.14	0	0	0.073	0.073	0	0.073	0.14	0.14	0.073	0.072	0	0.072	0.14	0	0	0	7	0.23
705	0.06	0	0	0.18	0.18	0	0.18	0.06	0.06	0.18	0.031	5e-05	0.031	0.06	0	0	0	6	0.15
706	0.2	0	0	0	0	0	0	0.2	0.2	0	0.1	0	0.1	0.2	0	0	0	7	0.23
707	0.072	0	0	0.16	0.16	0	0.16	0.072	0.072	0.16	0.037	2.2e-05	0.037	0.072	0	0	0	6	0.15
708	0.14	0	0	0.08	0.08	0	0.08	0.14	0.14	0.08	0.069	0.0003	0.069	0.14	4.7e-06	0	0	7	0.23
709	0.075	0	0	0.16	0.16	0	0.16	0.075	0.075	0.16	0.038	0	0.038	0.075	0	0.0042	0	6	0.15
710	0.0012	0	0	0.25	0.25	0	0.25	0.0012	0.0012	0.25	0.0006	0	0.0006	0.0012	0	0.0018	0	6	0.15
711	0.06	7.4e-06	7.4e-06	0.093	0.093	7.4e-06	0.093	0.06	0.06	0.093	0.031	0.28	0.031	0.06	0.043	0	7.4e-06	11	0.083
712	0.0038	0	0	0.24	0.24	0	0.24	0.0038	0.0038	0.24	0.002	0	0.002	0.0038	0	0.002	0	6	0.15
713	0.14	0	0	0.075	0.075	0	0.075	0.14	0.14	0.075	0.071	0	0.071	0.14	0	0.00032	0	7	0.23
714	0.015	0	0	0.23	0.23	0	0.23	0.015	0.015	0.23	0.0077	0	0.0077	0.015	0	0.0024	0	6	0.15
715	0.0018	0	0	0.25	0.25	0	0.25	0.0018	0.0018	0.25	0.00092	0	0.00092	0.0018	0	0.0018	0	6	0.15
716	0.16	0	0	0.047	0.047	0	0.047	0.16	0.16	0.047	0.083	0	0.083	0.16	0	0	0	7	0.23
717	0.16	0	0	0.054	0.054	0	0.054	0.16	0.16	0.054	0.08	2.5e-06	0.08	0.16	0	0	0	7	0.23
718	0.0086	0	0	0.24	0.24	0	0.24	0.0086	0.0086	0.24	0.0044	0	0.0044	0.0086	0	0.0023	0	6	0.15
719	0.0071	2.6e-06	2.6e-06	0.23	0.23	2.6e-06	0.23	0.0071	0.0071	0.23	0.0036	0.035	0.0036	0.0071	0.0013	0	2.6e-06	6	0.15
720	0.062	5.4e-06	5.4e-06	0.093	0.093	5.5e-06	0.093	0.062	0.062	0.093	0.032	0.25	0.032	0.062	0.06	0	5.4e-06	11	0.083
721	0.00014	0	0	0.25	0.25	0	0.25	0.00014	0.00014	0.25	7.3e-05	0.0018	7.3e-05	0.00014	3.7e-06	0	0	6	0.15
722	0.013	0	0	0.23	0.23	0	0.23	0.014	0.014	0.23	0.0069	0.014	0.0069	0.014	0.00051	0	0	6	0.15
723	0.1	0	0	0.12	0.12	0	0.12	0.1	0.1	0.12	0.053	0	0.053	0.1	0	0	0	6	0.15
724	0.012	0	0	0.24	0.24	0	0.24	0.012	0.012	0.24	0.0061	5.4e-05	0.0061	0.012	0	0	0	6	0.15
725	0.032	6.2e-06	6.2e-06	0.16	0.16	6.2e-06	0.16	0.032	0.032	0.16	0.017	0.17	0.017	0.032	0.017	0	6.2e-06	11	0.083
726	0.14	0	0	0.079	0.079	0	0.079	0.14	0.14	0.079	0.07	0	0.07	0.14	0	0	0	7	0.23
727	0.0008	0	0	0.25	0.25	0	0.25	0.00081	0.00081	0.25	0.00041	0.00038	0.00041	0.00081	0	0	0	6	0.15
728	0.0025	0	0	0.25	0.25	0	0.25	0.0025	0.0025	0.25	0.0013	9.1e-05	0.0013	0.0025	0	0	0	6	0.15
729	0.096	0	0	0.13	0.13	0	0.13	0.096	0.096	0.13	0.049	4.6e-05	0.049	0.096	0	0	0	6	0.15
730	0.027	0	0	0.21	0.21	0	0.21	0.027	0.027	0.21	0.014	0.032	0.014	0.027	0.0031	0	0	6	0.15
731	0.022	0	0	0.22	0.22	0	0.22	0.022	0.022	0.22	0.011	0.0065	0.011	0.022	0.00022	0	0	6	0.15
732	0.028	0	0	0.21	0.21	0	0.21	0.028	0.028	0.21	0.014	0.00074	0.014	0.028	7.8e-06	0	0	6	0.15
733	0.13	0	0	0.085	0.085	0	0.085	0.13	0.13	0.085	0.067	0	0.067	0.13	0	0	0	7	0.23
734	0.098	0	0	0.13	0.13	0	0.13	0.098	0.098	0.13	0.05	0	0.05	0.098	0	0	0	6	0.15
735	0.03	0	0	0.21	0.21	0	0.21	0.03	0.03	0.21	0.015	0.00055	0.015	0.03	5e-06	0	0	6	0.15
736	0.078	0	0	0.15	0.15	0	0.15	0.078	0.078	0.15	0.04	3.1e-06	0.04	0.078	0	0	0	6	0.15
737	0.11	0	0	0.11	0.11	0	0.11	0.11	0.11	0.11	0.058	0	0.058	0.11	0	0	0	7	0.23
738	0.0015	0	0	0.25	0.25	0	0.25	0.0015	0.0015	0.25	0.00075	0.0013	0.00075	0.0015	7.2e-06	0	0	6	0.15
739	0.098	0	0	0.13	0.13	0	0.13	0.098	0.098	0.13	0.05	9.9e-06	0.05	0.098	0	0	0	6	0.15
740	0.0022	4.9e-06	4.9e-06	0.21	0.21	4.9e-06	0.21	0.0022	0.0022	0.21	0.0011	0.14	0.0011	0.0022	0.015	0	4.9e-06	6	0.15
741	0.0058	0	0	0.24	0.24	0	0.24	0.0058	0.0058	0.24	0.003	0.0035	0.003	0.0058	5.1e-05	0	0	6	0.15
742	0.17	0	0	0.038	0.038	0	0.038	0.17	0.17	0.038	0.087	0	0.087	0.17	0	0	0	7	0.23
743	0.025	0	0	0.22	0.22	0	0.22	0.025	0.025	0.22	0.013	2.2e-05	0.013	0.025	0	0	0	6	0.15
744	0.1	0	0	0.12	0.12	0	0.12	0.1	0.1	0.12	0.054	4.1e-06	0.054	0.1	0	0	0	6	0.15
745	0.01	0	0	0.24	0.24	0	0.24	0.01	0.01	0.24	0.0051	0.00031	0.0051	0.01	0	0	0	6	0.15
746	0.0061	0	0	0.24	0.24	0	0.24	0.0061	0.0061	0.24	0.0031	0.011	0.0031	0.0061	0.00032	0	0	6	0.15
747	0.011	0	0	0.24	0.24	0	0.24	0.011	0.011	0.24	0.0056	0	0.0056	0.011	0	0	0	6	0.15
748	0.079	0	0	0.15	0.15	0	0.15	0.079	0.079	0.15	0.041	0.00032	0.041	0.079	5.3e-06	0	0	6	0.15
749	0.06	0	0	0.17	0.17	0	0.17	0.06	0.06	0.17	0.031	0.0002	0.031	0.06	0	0	0	6	0.15
750	0.0082	0	0	0.24	0.24	0	0.24	0.0082	0.0082	0.24	0.0042	0.0025	0.0042	0.0082	3.5e-05	0	0	6	0.15
751	0.12	0	0	0.096	0.096	0	0.096	0.12	0.12	0.096	0.063	0	0.063	0.12	0	0	0	7	0.23
752	0.12	0	0	0.1	0.1	0	0.1	0.12	0.12	0.1	0.061	4.9e-06	0.061	0.12	0	0	0	7	0.23
753	0.063	0	0	0.17	0.17	0	0.17	0.063	0.063	0.17	0.032	0	0.032	0.063	0	0	0	6	0.15
754	3.2e-06	2.2e-05	2.2e-05	0.1	0.1	2.2e-05	0.1	3.2e-06	3.2e-06	0.1	1.6e-06	0.56	1.6e-06	3.2e-06	0.03	0	2.2e-05	11	0.083
755	0.056	0	0	0.18	0.18	0	0.18	0.056	0.056	0.18	0.029	8e-06	0.029	0.056	0	0	0	6	0.15
756	0.17	0	0	0.038	0.038	0	0.038	0.17	0.17	0.038	0.086	0	0.086	0.17	0	0	0	7	0.23
757	0.034	1.1e-06	1.1e-06	0.2	0.2	1.1e-06	0.2	0.034	0.034	0.2	0.017	0.014	0.017	0.034	0.00059	0	1.1e-06	6	0.15
758	0.015	0	0	0.23	0.23	0	0.23	0.015	0.015	0.23	0.0078	0	0.0078	0.015	0	0	0	6	0.15
759	0.032	0	0	0.21	0.21	0	0.21	0.032	0.032	0.21	0.016	1e-05	0.016	0.032	0	0	0	6	0.15
760	4.5e-06	1.4e-05	1.4e-05	0.032	0.032	1.4e-05	0.032	4.5e-06	4.5e-06	0.032	2.3e-06	0.74	2.3e-06	4.5e-06	0.13	0	1.4e-05	11	0.083
761	1.8e-06	2.4e-05	2.4e-05	0.11	0.11	2.4e-05	0.11	1.8e-06	1.8e-06	0.11	0	0.52	0	1.8e-06	0.021	0	2.4e-05	11	0.083
762	0.057	0	0	0.18	0.18	0	0.18	0.057	0.057	0.18	0.029	0.0033	0.029	0.057	8.4e-05	0	0	6	0.15
763	0.028	0	0	0.22	0.22	0	0.22	0.028	0.028	0.22	0.014	0.00018	0.014	0.028	0	0	0	6	0.15
