SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0
1227	0.12	0	0.63	0	0.15	0.098	0	2	0.15
1228	0.047	0.00057	0.86	0	0.059	0.038	0	2	0.15
1229	0.11	0	0.66	0	0.14	0.09	0	2	0.15
1230	0.11	0	0.65	0	0.14	0.093	0	2	0.15
1231	0.16	0	0.52	0	0.2	0.13	0	2	0.15
1232	0.013	0.0021	0.96	0	0.016	0.01	0	2	0.15
1233	0.011	0	0.97	0	0.014	0.0088	0	2	0.15
1234	0.3	0	0.073	0	0.38	0.24	0	4	0.23
1235	0.21	0	0.35	0	0.27	0.17	0	2	0.15
1236	0.32	0	0.0065	0	0.41	0.26	0	4	0.23
1237	0.035	0	0.89	0	0.044	0.028	0	2	0.15
1238	0.14	8.7e-06	0.58	0	0.17	0.11	0	2	0.15
1239	0.13	5e-05	0.6	0	0.16	0.11	0	2	0.15
1240	0.0045	9.2e-06	0.99	0	0.0057	0.0037	0	2	0.15
1241	0.053	0.00074	0.84	0	0.066	0.042	0	2	0.15
1242	0.1	0	0.69	0	0.13	0.081	0	2	0.15
1243	0.082	0	0.75	0	0.1	0.066	0	2	0.15
1244	0.11	0	0.66	0	0.14	0.088	0	2	0.15
1245	0.26	0	0.2	0	0.33	0.21	0	4	0.23
1246	0	0.98	0.021	0	0	0	3.8e-06	1	0.083
1247	0.098	0.0056	0.7	2e-06	0.12	0.079	0	2	0.15
1248	1.7e-06	0.96	0.044	0	2.1e-06	1.3e-06	3.9e-06	1	0.083
1249	0.004	0.13	0.86	0	0.005	0.0032	0	2	0.15
1250	0	1	0.00033	0	0	0	1.6e-06	1	0.083
1251	0.001	0.33	0.67	0	0.0013	0.00084	3.1e-06	2	0.15
1252	0.036	0.014	0.88	0	0.045	0.029	0	2	0.15
1253	0.0066	0.0014	0.98	0	0.0083	0.0053	0	2	0.15
1254	0.23	0	0.29	0	0.29	0.19	0	2	0.15
1255	0.28	0	0.15	0	0.35	0.23	0	4	0.23
1256	0.011	0.033	0.93	0	0.013	0.0085	0	2	0.15
1257	0.00027	0.0061	0.99	0	0.00033	0.00022	0	2	0.15
1258	0.24	0	0.26	0	0.3	0.19	0	4	0.23
1259	0	1	0.0023	0	0	0	3.5e-06	1	0.083
1260	6.1e-06	0.68	0.32	0	7.6e-06	4.9e-06	6.2e-06	1	0.083
1261	0.024	0.0001	0.93	0	0.03	0.02	0	2	0.15
1262	0.02	0.03	0.91	0	0.025	0.016	0	2	0.15
1263	0.0004	0.16	0.84	0	0.0005	0.00032	2.5e-06	2	0.15
1264	0.031	6.3e-05	0.91	0	0.039	0.025	0	2	0.15
1265	0.15	3.2e-06	0.55	0	0.18	0.12	0	2	0.15
1266	0.029	0.026	0.88	0	0.037	0.024	0	2	0.15
1267	0.23	0	0.31	0	0.28	0.18	0	2	0.15
1268	0.038	0.031	0.85	0	0.048	0.031	0	2	0.15
1269	0.19	0	0.41	0	0.24	0.16	0	2	0.15
1270	0.066	6.2e-06	0.8	0	0.082	0.053	0	2	0.15
1271	1.5e-06	0.63	0.37	0	1.9e-06	1.2e-06	9.4e-06	1	0.083
1272	0.0025	0.00014	0.99	0	0.0031	0.002	0	2	0.15
1273	0.00097	0.0017	1	0	0.0012	0.00078	0	2	0.15
1274	0	0.99	0.0077	0	0	0	4.1e-06	1	0.083
1275	0.32	0	0.026	0	0.4	0.26	0	4	0.23
1276	0.22	0.00024	0.32	0	0.28	0.18	0	2	0.15
1277	0.095	5.2e-05	0.71	0	0.12	0.077	0	2	0.15
1278	0.15	6.1e-05	0.55	0	0.18	0.12	0	2	0.15
1279	2.2e-05	0.47	0.53	0	2.7e-05	1.8e-05	5.5e-06	2	0.15
1280	0.041	5.3e-06	0.88	0	0.051	0.033	0	2	0.15
1281	0.33	0	0.0024	0.0027	0.41	0.26	0	4	0.23
1282	0.3	6.7e-06	0.078	0	0.38	0.24	0	4	0.23
1283	0.00011	0.74	0.26	0	0.00014	9.1e-05	5e-06	1	0.083
1284	0.31	0	0.043	0	0.39	0.25	0	4	0.23
1285	0.12	1.1e-05	0.64	0	0.15	0.096	0	2	0.15
1286	0.0016	0.3	0.69	0	0.0021	0.0013	3.5e-06	2	0.15
1287	0.02	0.16	0.78	0	0.025	0.016	1.8e-06	2	0.15
1288	0.33	0	0.00031	0	0.41	0.26	0	4	0.23
1289	0.3	0	0.073	0	0.38	0.24	0	4	0.23
1290	0.24	6.1e-05	0.27	0	0.3	0.19	0	4	0.23
1291	0.29	4e-06	0.11	0	0.36	0.23	0	4	0.23
1292	1.4e-05	0.86	0.14	0	1.8e-05	1.1e-05	5.2e-06	1	0.083
1293	0.2	0.00058	0.38	0	0.25	0.16	0	2	0.15
1294	0.0053	0.0034	0.98	0	0.0067	0.0043	0	2	0.15
1295	0.27	0.00025	0.18	6.3e-05	0.33	0.22	0	4	0.23
1296	0.3	0	0.097	0	0.37	0.24	0	4	0.23
1297	2e-05	0.7	0.3	0	2.6e-05	1.6e-05	6.4e-06	1	0.083
1298	0.26	1.7e-06	0.2	0	0.33	0.21	0	4	0.23
1299	0.081	0	0.75	0	0.1	0.066	0	2	0.15
1300	0.11	0.00027	0.65	0	0.14	0.092	0	2	0.15
1301	0.32	0	0.013	0	0.4	0.26	0	4	0.23
1302	0.31	0	0.066	0	0.38	0.25	0	4	0.23
1303	0.0059	0.011	0.97	0	0.0073	0.0047	0	2	0.15
1304	0.17	0.00084	0.49	0	0.21	0.13	0	2	0.15
1305	0.079	0.0013	0.76	0	0.099	0.064	0	2	0.15
1306	0.15	0.0058	0.53	0	0.19	0.12	0	2	0.15
1307	1.2e-05	0.37	0.63	0	1.5e-05	9.7e-06	7e-06	2	0.15
1308	0	1	0.0013	0	0	0	1.7e-06	1	0.083
1309	0.02	1.9e-06	0.94	0	0.025	0.016	0	2	0.15
1310	2.6e-06	0.0016	1	0	3.3e-06	2.1e-06	0	2	0.15
1311	0.0089	0.0011	0.97	0	0.011	0.0072	0	2	0.15
1312	0	1	8.2e-06	0	0	0	0	1	0.083
1313	0.019	3e-05	0.94	0	0.023	0.015	0	2	0.15
1314	0.092	0.0021	0.72	0	0.12	0.074	0	2	0.15
1315	4e-06	0.2	0.8	0	5e-06	3.2e-06	6.3e-06	2	0.15
1316	0.32	0	0.027	0	0.4	0.26	0	4	0.23
1317	0.32	0	0.017	0	0.4	0.26	0	4	0.23
1318	0	0.95	0.049	0	0	0	5e-06	1	0.083
1319	0.21	5.2e-05	0.35	0	0.27	0.17	0	2	0.15
1320	2.4e-05	0.8	0.2	0	3.1e-05	2e-05	5.5e-06	1	0.083
1321	0.082	0.01	0.74	0	0.1	0.066	0	2	0.15
1322	0.054	0	0.83	0	0.068	0.044	0	2	0.15
1323	3.3e-06	0.35	0.65	0	4.1e-06	2.6e-06	8.1e-06	2	0.15
1324	0	0.82	0.18	0	0	0	1.1e-05	1	0.083
1325	0.3	0	0.096	0	0.37	0.24	0	4	0.23
1326	0.0017	0.16	0.84	0	0.0021	0.0013	2.6e-06	2	0.15
1327	0	1	0.00091	0	0	0	1.2e-06	1	0.083
1328	0.065	0.00024	0.8	0	0.081	0.052	0	2	0.15
1329	0.24	0	0.27	0	0.3	0.19	0	4	0.23
1330	0.1	0	0.69	9.5e-06	0.13	0.082	0	2	0.15
1331	0.0095	0.29	0.68	0	0.012	0.0077	2.2e-06	2	0.15
1332	0.002	0.17	0.82	0	0.0025	0.0016	2.2e-06	2	0.15
1333	0.0052	0.039	0.95	0	0.0065	0.0042	0	2	0.15
1334	0	1	0.00018	0	0	0	0	1	0.083
1335	5.6e-05	0.8	0.2	0	7e-05	4.5e-05	4.9e-06	1	0.083
1336	4.5e-06	0.57	0.43	0	5.6e-06	3.6e-06	6.8e-06	1	0.083
1337	0.022	0	0.93	2.8e-05	0.027	0.017	0	2	0.15
1338	0.0059	0	0.98	0	0.0073	0.0047	0	2	0.15
1339	0.036	0	0.89	0.0001	0.045	0.029	0	2	0.15
1340	0.2	5.7e-06	0.39	9.3e-06	0.25	0.16	0	2	0.15
1341	0	0.8	0.2	0	0	0	6.7e-06	1	0.083
1342	0.001	0.29	0.71	0	0.0013	0.00083	3.6e-06	2	0.15
1343	0.093	0	0.71	0.0017	0.12	0.075	0	2	0.15
1344	0.021	0.0072	0.93	0	0.026	0.017	0	2	0.15
1345	0.0042	0.036	0.95	0	0.0053	0.0034	0	2	0.15
1346	0	0.97	0.031	0	0	0	5.5e-06	1	0.083
1347	3.1e-06	0.62	0.38	0	3.8e-06	2.5e-06	7e-06	1	0.083
1348	7.5e-06	0.84	0.16	0	9.4e-06	6e-06	4.7e-06	1	0.083
1349	0.041	0	0.87	0.00015	0.051	0.033	0	2	0.15
1350	0	0.62	0.38	0	0	0	8.4e-06	1	0.083
1351	0.2	0	0.38	0.0037	0.25	0.16	0	2	0.15
1352	0.16	0.00085	0.5	0	0.21	0.13	0	2	0.15
1353	5.5e-05	0	1	0	6.9e-05	4.4e-05	0	2	0.15
1354	2e-05	0.14	0.86	0	2.5e-05	1.6e-05	3.5e-06	2	0.15
1355	4.2e-06	0.93	0.066	0	5.2e-06	3.4e-06	4.2e-06	1	0.083
1356	0.01	0.0032	0.96	0	0.013	0.0085	0	2	0.15
1357	0.00027	0.051	0.95	0	0.00034	0.00022	0	2	0.15
1358	0.00027	0.68	0.32	0	0.00034	0.00022	3.8e-06	1	0.083
1359	0	0.89	0.11	0	0	0	7.5e-06	1	0.083
1360	0.002	0.017	0.98	0	0.0025	0.0016	0	2	0.15
1361	0.058	0	0.82	0.00045	0.072	0.047	0	2	0.15
1362	0	0.8	0.2	0	0	0	7.5e-06	1	0.083
1363	2.5e-06	0.9	0.099	0	3.2e-06	2.1e-06	4.4e-06	1	0.083
1364	0.00016	0.0029	1	0	0.0002	0.00013	0	2	0.15
1365	0.00025	0.5	0.5	0	0.00032	0.0002	4.1e-06	2	0.15
1366	0.00011	0	1	0	0.00014	9e-05	0	2	0.15
1367	5.5e-05	0.63	0.37	0	6.9e-05	4.4e-05	4.8e-06	1	0.083
1368	0	0.98	0.02	0	0	0	2.7e-06	1	0.083
1369	0.092	0	0.72	0.0019	0.11	0.074	0	2	0.15
1370	0.16	2.7e-06	0.51	0	0.2	0.13	0	2	0.15
1371	0.095	0	0.71	0.0003	0.12	0.076	0	2	0.15
1372	0.0016	0.4	0.6	0	0.002	0.0013	3.1e-06	2	0.15
1373	0.087	0.019	0.72	3.9e-06	0.11	0.07	0	2	0.15
1374	0.095	4.1e-06	0.71	0.00019	0.12	0.076	0	2	0.15
1375	0.062	0	0.81	0.00012	0.078	0.05	0	2	0.15
1376	0	0.98	0.016	0	0	0	2.2e-06	1	0.083
1377	0.11	0	0.67	0.00062	0.13	0.086	0	2	0.15
1378	0.0004	0.038	0.96	0	0.0005	0.00032	0	2	0.15
1379	0.051	0	0.84	0.00012	0.064	0.041	0	2	0.15
1380	0.023	0	0.93	2.3e-05	0.028	0.018	0	2	0.15
1381	5.7e-06	0.0053	0.99	0	7.1e-06	4.6e-06	0	2	0.15
1382	0.27	0.00018	0.18	1.8e-05	0.34	0.22	0	4	0.23
1383	0	0.97	0.033	0	0	0	3.8e-06	1	0.083
1384	0	0.14	0.86	0	0	0	5.7e-06	2	0.15
1385	3.9e-05	0.85	0.15	0	4.9e-05	3.2e-05	3.8e-06	1	0.083
1386	0.077	0	0.77	1.4e-05	0.096	0.062	0	2	0.15
1387	0.0011	0.21	0.79	0	0.0013	0.00086	3.1e-06	2	0.15
1388	0	0.98	0.016	0	0	0	4e-06	1	0.083
1389	0.0012	0.17	0.83	0	0.0015	0.00094	2.3e-06	2	0.15
1390	0.073	0.006	0.77	0	0.092	0.059	0	2	0.15
1391	0	0.9	0.099	0	0	0	6.2e-06	1	0.083
1392	0.015	0	0.95	7.4e-06	0.019	0.012	0	2	0.15
1393	0.09	0.011	0.71	0	0.11	0.073	0	2	0.15
1394	0.007	0.03	0.95	0	0.0087	0.0056	0	2	0.15
1395	0.016	0	0.95	0	0.02	0.013	0	2	0.15
1396	0.034	0	0.9	4.9e-05	0.043	0.027	0	2	0.15
1397	0.0038	0.0046	0.98	0	0.0048	0.0031	0	2	0.15
1398	0.11	0.021	0.64	0	0.14	0.09	0	2	0.15
1399	8.9e-06	0.87	0.13	0	1.1e-05	7.2e-06	4.3e-06	1	0.083
1400	0.16	0.00045	0.51	0	0.2	0.13	0	2	0.15
1401	0.00043	0.18	0.82	0	0.00054	0.00035	3.3e-06	2	0.15
1402	0	0.99	0.0078	0	0	0	3.8e-06	1	0.083
1403	0.093	0	0.72	0.00079	0.12	0.075	0	2	0.15
1404	0.21	0	0.34	0.00098	0.27	0.17	0	2	0.15
1405	0.059	0.0062	0.81	0	0.074	0.048	0	2	0.15
1406	0.00086	0	1	0	0.0011	0.00069	0	2	0.15
1407	3.7e-06	0.25	0.75	0	4.6e-06	2.9e-06	7e-06	2	0.15
1408	0.0051	0	0.98	0	0.0064	0.0041	0	2	0.15
1409	0.0059	0.18	0.81	0	0.0074	0.0048	2.3e-06	2	0.15
1410	0	0.98	0.019	0	0	0	4.5e-06	1	0.083
1411	0.056	4.1e-05	0.83	0	0.07	0.045	0	2	0.15
1412	0.15	7.9e-06	0.54	0	0.19	0.12	0	2	0.15
1413	0.15	5.2e-06	0.55	0	0.18	0.12	0	2	0.15
1414	0.0026	0.021	0.97	0	0.0033	0.0021	0	2	0.15
1415	0.016	0.0021	0.95	0	0.02	0.013	0	2	0.15
1416	0.12	0.0021	0.63	2e-06	0.15	0.097	0	2	0.15
1417	0.061	0.00041	0.81	0	0.076	0.049	0	2	0.15
1418	0.29	0	0.1	0	0.37	0.24	0	4	0.23
1419	0.15	0.00015	0.56	0	0.18	0.12	0	2	0.15
1420	0.06	0.0088	0.81	0	0.076	0.049	0	2	0.15
1421	0.0063	0	0.98	0	0.0078	0.005	0	2	0.15
1422	0.0048	0.0018	0.98	0	0.0061	0.0039	0	2	0.15
1423	2.3e-05	0.083	0.92	0	2.9e-05	1.9e-05	2.6e-06	2	0.15
1424	0.013	0.0034	0.96	0	0.016	0.01	0	2	0.15
1425	0.08	0.32	0.44	0	0.1	0.065	3.3e-06	2	0.15
1426	0.088	0.0096	0.72	2.1e-06	0.11	0.071	0	2	0.15
1427	0.00046	0.2	0.79	0	0.00058	0.00037	2.8e-06	2	0.15
1428	0.098	0.0065	0.69	8.5e-06	0.12	0.079	0	2	0.15
1429	0.024	0.076	0.85	0	0.03	0.019	0	2	0.15
1430	0.0013	0.00015	1	0	0.0016	0.001	0	2	0.15
1431	0.041	1.8e-05	0.87	0	0.051	0.033	0	2	0.15
1432	0.012	0.023	0.94	0	0.015	0.0099	0	2	0.15
1433	0	0.96	0.038	0	0	0	4.1e-06	1	0.083
1434	0.069	6.6e-05	0.79	0	0.086	0.056	0	2	0.15
1435	0.024	0.00071	0.93	0	0.03	0.019	0	2	0.15
1436	0.00031	0.0033	1	0	0.00039	0.00025	0	2	0.15
1437	0.011	0.025	0.94	0	0.014	0.0091	0	2	0.15
1438	0	1	0.00025	0	0	0	0	1	0.083
1439	0.17	0	0.48	0	0.21	0.14	0	2	0.15
1440	5.8e-05	0.042	0.96	0	7.3e-05	4.7e-05	0	2	0.15
1441	0.3	0	0.078	0	0.38	0.24	0	4	0.23
1442	0.002	0.041	0.95	0	0.0025	0.0016	0	2	0.15
1443	0.085	0.0013	0.74	0	0.11	0.069	0	2	0.15
1444	0.00013	0.055	0.94	0	0.00016	0.00011	0	2	0.15
1445	0.0012	0.11	0.88	0	0.0015	0.00095	0	2	0.15
1446	0.021	0.001	0.93	0	0.026	0.017	0	2	0.15
1447	0.11	0.00016	0.66	0	0.14	0.088	0	2	0.15
1448	0.18	1.6e-05	0.46	0	0.22	0.14	0	2	0.15
1449	0.12	0	0.63	0	0.15	0.099	0	2	0.15
1450	0.013	0.027	0.93	0	0.017	0.011	0	2	0.15
1451	0.18	0	0.46	0	0.22	0.14	0	2	0.15
1452	0.0013	0.018	0.98	0	0.0017	0.0011	0	2	0.15
1453	0.015	0.049	0.91	0	0.019	0.012	0	2	0.15
1454	0.3	0	0.087	0	0.37	0.24	0	4	0.23
1455	0.071	0	0.78	0	0.089	0.058	0	2	0.15
1456	0.0057	0.017	0.96	0	0.0072	0.0046	0	2	0.15
1457	0.15	0	0.55	0	0.19	0.12	0	2	0.15
1458	0.22	0	0.34	0	0.27	0.18	0	2	0.15
1459	0.13	0	0.59	0	0.17	0.11	0	2	0.15
1460	0.21	0	0.35	0	0.26	0.17	0	2	0.15
1461	0.048	1.2e-05	0.85	0	0.06	0.039	0	2	0.15
1462	0.018	8.3e-05	0.94	0	0.023	0.015	0	2	0.15
1463	0.11	0.00016	0.66	0	0.14	0.09	0	2	0.15
1464	0.047	9.3e-06	0.86	0	0.059	0.038	0	2	0.15
1465	0.00015	2.9e-05	1	0	0.00019	0.00012	0	2	0.15
1466	0.12	6.4e-05	0.62	0	0.15	0.099	0	2	0.15
1467	0.012	0	0.96	0	0.015	0.0095	0	2	0.15
1468	0.12	2.6e-06	0.62	0	0.15	0.1	0	2	0.15
1469	0.31	0	0.04	0	0.39	0.25	0	4	0.23
1470	0.037	0.004	0.88	0	0.046	0.03	0	2	0.15
1471	0.069	0.0057	0.78	0	0.087	0.056	0	2	0.15
1472	0.33	0	0.0048	0	0.41	0.26	0	4	0.23
1473	0.27	0	0.0012	0.19	0.33	0.21	0	4	0.23
1474	0.23	0	0.31	0	0.28	0.18	0	2	0.15
1475	0.079	0.036	0.72	0	0.099	0.063	0	2	0.15
1476	0.064	3.5e-05	0.8	0	0.08	0.052	0	2	0.15
1477	0.23	0	0.3	0	0.29	0.19	0	2	0.15
1478	0.023	1.2e-05	0.93	0	0.029	0.018	0	2	0.15
1479	0.016	0.0017	0.95	0	0.02	0.013	0	2	0.15
1480	0.29	3.7e-06	0.11	0	0.37	0.24	0	4	0.23
1481	0.00071	0.63	0.37	0	0.00089	0.00057	4.3e-06	1	0.083
1482	0.032	1.7e-05	0.9	0	0.04	0.026	0	2	0.15
1483	2.2e-05	0.94	0.056	0	2.8e-05	1.8e-05	3.2e-06	1	0.083
1484	0.14	0.00016	0.58	0	0.17	0.11	0	2	0.15
1485	0.001	0.24	0.76	0	0.0013	0.00083	3.1e-06	2	0.15
1486	0.26	0	0.2	0	0.33	0.21	0	4	0.23
1487	0.027	0	0.92	0	0.033	0.021	0	2	0.15
1488	0.28	0	0.13	0	0.36	0.23	0	4	0.23
1489	0.033	0.05	0.85	0	0.041	0.027	0	2	0.15
1490	0.06	1.1e-05	0.82	0	0.075	0.048	0	2	0.15
1491	0.0057	0.002	0.98	0	0.0071	0.0046	0	2	0.15
1492	0.043	0	0.87	0	0.053	0.034	0	2	0.15
1493	0.32	0	0.013	2.4e-05	0.4	0.26	0	4	0.23
1494	0.19	0	0.42	0	0.24	0.15	0	2	0.15
1495	0.00037	0.47	0.53	0	0.00047	0.0003	4.4e-06	2	0.15
1496	0	1	0.0041	0	0	0	2.8e-06	1	0.083
1497	0.0021	0.13	0.86	0	0.0027	0.0017	2.1e-06	2	0.15
1498	0.3	0	0.073	0	0.38	0.24	0	4	0.23
1499	0.067	0	0.8	0	0.084	0.054	0	2	0.15
1500	0.11	0.00031	0.65	0.0001	0.14	0.092	0	2	0.15
1501	0.16	3.1e-06	0.5	0	0.21	0.13	0	2	0.15
1502	0.1	0.0032	0.69	9.3e-05	0.13	0.081	0	2	0.15
1503	0.24	0	0.27	0	0.3	0.19	0	4	0.23
1504	0.11	0	0.65	0	0.14	0.092	0	2	0.15
1505	0.077	0	0.76	0	0.097	0.062	0	2	0.15
1506	0.014	5.9e-06	0.96	0	0.017	0.011	0	2	0.15
1507	0.11	0	0.66	0.00054	0.14	0.089	0	2	0.15
1508	0.14	0	0.58	8.8e-06	0.17	0.11	0	2	0.15
1509	0.11	5.2e-06	0.65	2.3e-05	0.14	0.092	0	2	0.15
1510	0.24	0	0.28	0	0.3	0.19	0	4	0.23
1511	0.021	0.0089	0.93	0	0.026	0.017	0	2	0.15
1512	0.064	0.0009	0.8	0	0.08	0.052	0	2	0.15
1513	8.3e-05	0.0037	1	0	0.0001	6.7e-05	0	2	0.15
1514	0.016	0.00097	0.95	0	0.02	0.013	0	2	0.15
1515	0.25	0	0.22	0.00033	0.32	0.21	0	4	0.23
1516	0.042	0	0.87	0	0.053	0.034	0	2	0.15
1517	0.064	0.013	0.79	0	0.081	0.052	0	2	0.15
1518	0.0019	0.12	0.88	0	0.0024	0.0015	2e-06	2	0.15
1519	0.28	0	0.11	0.016	0.36	0.23	0	4	0.23
1520	0.3	0	0.078	0	0.38	0.24	0	4	0.23
1521	0.003	0.25	0.74	0	0.0037	0.0024	2.7e-06	2	0.15
1522	0.023	0.047	0.88	0	0.029	0.019	0	2	0.15
1523	0.13	0	0.61	6.3e-05	0.16	0.1	0	2	0.15
1524	0.3	0	0.095	0	0.37	0.24	0	4	0.23
1525	0.1	0	0.69	0	0.13	0.082	0	2	0.15
1526	0.0072	0.24	0.73	0	0.009	0.0058	2.4e-06	2	0.15
1527	0.3	0	0.085	0	0.37	0.24	0	4	0.23
1528	0.00088	0.0011	1	0	0.0011	0.00071	0	2	0.15
1529	0.24	0	0.27	4e-06	0.3	0.19	0	4	0.23
1530	0.00089	0	1	0	0.0011	0.00072	0	2	0.15
1531	0.046	1.9e-05	0.86	0	0.058	0.037	0	2	0.15
1532	0.28	0	0.15	0	0.35	0.22	0	4	0.23
1533	0.053	0.00092	0.84	0	0.067	0.043	0	2	0.15
1534	0.037	0.00034	0.89	0	0.047	0.03	0	2	0.15
1535	0.12	0	0.62	0	0.16	0.1	0	2	0.15
1536	0.099	0.00057	0.7	7.2e-06	0.12	0.08	0	2	0.15
1537	0.28	0	0.15	0	0.35	0.22	0	4	0.23
1538	0.14	0	0.58	4.1e-05	0.17	0.11	0	2	0.15
1539	0.13	6.1e-05	0.6	0	0.17	0.11	0	2	0.15
1540	0.00032	0.08	0.92	0	0.0004	0.00026	2.1e-06	2	0.15
1541	0.014	0.016	0.94	0	0.017	0.011	0	2	0.15
1542	0.00011	0.013	0.99	0	0.00013	8.6e-05	0	2	0.15
1543	0.00072	0.014	0.98	0	0.0009	0.00058	0	2	0.15
1544	0.13	0.00023	0.61	9.3e-06	0.16	0.1	0	2	0.15
1545	0.0082	0.015	0.96	0	0.01	0.0066	0	2	0.15
1546	0.086	0.0016	0.74	0	0.11	0.069	0	2	0.15
1547	0.0035	3e-05	0.99	0	0.0043	0.0028	0	2	0.15
1548	0.14	0	0.56	0	0.18	0.12	0	2	0.15
1549	0.28	0	0.16	0	0.35	0.22	0	4	0.23
1550	0.033	0.001	0.9	0	0.042	0.027	0	2	0.15
1551	7.4e-06	0.00016	1	0	9.3e-06	6e-06	0	2	0.15
1552	0	0.97	0.034	0	0	0	5.8e-06	1	0.083
1553	0.18	1e-05	0.45	0	0.23	0.15	0	2	0.15
1554	0.27	0	0.18	0	0.34	0.22	0	4	0.23
1555	0.29	0	0.1	0	0.37	0.24	0	4	0.23
1556	0.095	2.9e-06	0.71	0	0.12	0.077	0	2	0.15
1557	0.12	0	0.62	0	0.15	0.099	0	2	0.15
1558	0.19	0	0.41	0	0.24	0.15	0	2	0.15
1559	0.026	2.1e-05	0.92	0	0.033	0.021	0	2	0.15
1560	0.29	0	0.11	0	0.37	0.24	0	4	0.23
1561	0.25	0.00067	0.24	0.00016	0.31	0.2	0	4	0.23
1562	4.8e-05	0.64	0.36	0	6e-05	3.9e-05	6e-06	1	0.083
1563	0.0038	0.14	0.85	0	0.0047	0.003	2.2e-06	2	0.15
1564	0	0.99	0.0059	0	0	0	3e-06	1	0.083
1565	0.22	3.4e-05	0.32	0	0.28	0.18	0	2	0.15
1566	0.012	0.16	0.8	0	0.015	0.0097	2e-06	2	0.15
1567	0.037	3.5e-06	0.89	0	0.046	0.03	0	2	0.15
1568	0	0.99	0.01	0	0	0	4.2e-06	1	0.083
1569	0.31	0	0.047	0	0.39	0.25	0	4	0.23
1570	5.3e-05	0.73	0.27	0	6.6e-05	4.2e-05	5.6e-06	1	0.083
1571	0.014	0.0078	0.95	0	0.018	0.012	0	2	0.15
1572	0.00081	0.17	0.82	0	0.001	0.00065	3e-06	2	0.15
1573	0	0.99	0.014	0	0	0	4.4e-06	1	0.083
1574	0.02	0.015	0.92	0	0.025	0.016	0	2	0.15
1575	0	1	0.00041	0	0	0	3.4e-06	1	0.083
1576	4.4e-06	0.39	0.61	0	5.5e-06	3.5e-06	8e-06	2	0.15
1577	0.27	0.00033	0.17	0.002	0.34	0.22	0	4	0.23
1578	0.00012	0.071	0.93	0	0.00015	9.7e-05	2.4e-06	2	0.15
1579	0.1	0	0.69	0	0.13	0.082	0	2	0.15
1580	1.3e-05	0.9	0.096	0	1.7e-05	1.1e-05	4.4e-06	1	0.083
1581	1.7e-05	0.93	0.072	0	2.1e-05	1.3e-05	3.7e-06	1	0.083
1582	8.8e-05	0.74	0.26	0	0.00011	7.1e-05	5.2e-06	1	0.083
1583	0.28	8.2e-05	0.15	3.4e-06	0.35	0.22	0	4	0.23
1584	0.15	0.0022	0.54	0	0.19	0.12	0	2	0.15
1585	0.0014	0.28	0.71	0	0.0018	0.0011	3.5e-06	2	0.15
1586	0.0034	0.15	0.84	0	0.0043	0.0028	2.3e-06	2	0.15
1587	1e-06	0.74	0.26	0	1.3e-06	0	9e-06	1	0.083
1588	0.095	0.017	0.69	0	0.12	0.077	0	2	0.15
1589	0.029	0.15	0.77	0	0.036	0.023	1.6e-06	2	0.15
1590	0.0018	0.41	0.58	0	0.0023	0.0015	3.8e-06	2	0.15
1591	0.18	0.0021	0.43	0	0.23	0.15	0	2	0.15
1592	8.6e-06	0.045	0.96	0	1.1e-05	7e-06	2.5e-06	2	0.15
1593	0.28	0	0.14	0	0.35	0.23	0	4	0.23
1594	0.0031	0.34	0.65	0	0.0038	0.0025	3.3e-06	2	0.15
1595	0.27	0	0.17	0	0.34	0.22	0	4	0.23
1596	0	0.81	0.19	0	0	0	1.5e-05	1	0.083
1597	0.088	0.0029	0.73	0	0.11	0.071	0	2	0.15
1598	0.00031	0.29	0.71	0	0.00038	0.00025	4.3e-06	2	0.15
1599	0.00012	0.67	0.33	0	0.00016	0.0001	5.3e-06	1	0.083
1600	0.016	0.0005	0.95	0	0.02	0.013	0	2	0.15
1601	0	0.94	0.065	0	0	0	9.6e-06	1	0.083
1602	0	0.99	0.0071	0	0	0	3.1e-06	1	0.083
1603	0	0.073	0.93	0	0	0	5.7e-06	2	0.15
1604	0.00098	0.42	0.58	0	0.0012	0.00079	4.1e-06	2	0.15
1605	0.0086	0	0.97	0	0.011	0.0069	0	2	0.15
1606	0	1	3.7e-06	0	0	0	0	1	0.083
1607	0.16	0.0039	0.51	0	0.2	0.13	0	2	0.15
1608	0.004	0.001	0.99	0	0.005	0.0033	0	2	0.15
1609	1.2e-05	0.00014	1	0	1.4e-05	9.3e-06	0	2	0.15
1610	2.5e-06	0.98	0.016	0	3.1e-06	2e-06	2.2e-06	1	0.083
1611	0.001	0	1	0	0.0013	0.00083	0	2	0.15
1612	0.14	0.0043	0.57	0	0.17	0.11	0	2	0.15
1613	1.3e-06	0.8	0.2	0	1.6e-06	1e-06	8e-06	1	0.083
1614	0.15	2e-06	0.55	0	0.19	0.12	0	2	0.15
1615	0.15	7.8e-06	0.53	0	0.19	0.12	0	2	0.15
1616	0.0097	6.8e-05	0.97	0	0.012	0.0078	0	2	0.15
1617	9.1e-05	0.67	0.33	0	0.00011	7.3e-05	5.5e-06	1	0.083
1618	0.0027	0.031	0.96	0	0.0034	0.0022	0	2	0.15
1619	0.00014	0.016	0.98	0	0.00018	0.00011	0	2	0.15
