SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0
656	0.025	0	0.03	0.02	0	0.00043	0	0.025	0.22	0.22	0.22	0	0.22	0.02	8	0.15
657	0.051	0	0.061	0.041	0	0.00011	0	0.051	0.19	0.19	0.19	0	0.19	0.041	8	0.15
658	0	0.00041	0	0	0.00036	0	0.00041	0	0.25	0.25	0.25	0	0.25	0	8	0.15
659	0.12	0	0.14	0.093	0	0.0028	0	0.12	0.11	0.11	0.11	3.3e-06	0.11	0.093	2	0.23
660	0.00011	0.23	0.00014	9.1e-05	0.2	0	0.23	0.00011	0.087	0.087	0.087	0	0.087	9.1e-05	1	0.083
661	0.13	0	0.16	0.1	0	2.1e-06	0	0.13	0.093	0.093	0.093	0	0.093	0.1	2	0.23
662	0.031	0	0.037	0.024	0	0.00022	0	0.031	0.21	0.21	0.21	0	0.21	0.024	8	0.15
663	0.19	0	0.22	0.15	0	0	0	0.19	0.026	0.026	0.026	0	0.026	0.15	2	0.23
664	0.0091	0.017	0.011	0.0072	0.014	0	0.017	0.0091	0.23	0.23	0.23	0	0.23	0.0072	8	0.15
665	0.0077	0.043	0.0091	0.0061	0.037	0	0.043	0.0077	0.21	0.21	0.21	0	0.21	0.0061	8	0.15
666	0.039	0	0.046	0.031	0	0.00074	0	0.039	0.2	0.2	0.2	0	0.2	0.031	8	0.15
667	0.0029	7.3e-05	0.0035	0.0023	6.3e-05	0	7.3e-05	0.0029	0.25	0.25	0.25	0	0.25	0.0023	8	0.15
668	0.05	0.00033	0.06	0.04	0.00029	3.9e-06	0.00033	0.05	0.19	0.19	0.19	0	0.19	0.04	8	0.15
669	0.01	0	0.012	0.0082	0	6e-05	0	0.01	0.24	0.24	0.24	0	0.24	0.0082	8	0.15
670	0.011	0	0.013	0.009	0	0.00018	0	0.011	0.24	0.24	0.24	0	0.24	0.009	8	0.15
671	0.013	0	0.016	0.01	0	1.2e-05	0	0.013	0.23	0.23	0.23	0	0.23	0.01	8	0.15
672	0.012	0.044	0.014	0.0096	0.038	5e-06	0.044	0.012	0.2	0.2	0.2	0	0.2	0.0096	8	0.15
673	0.088	0	0.1	0.07	0	2.1e-05	0	0.088	0.15	0.15	0.15	0	0.15	0.07	8	0.15
674	0.12	0	0.14	0.093	0	0.0051	0	0.12	0.11	0.11	0.11	0.0015	0.11	0.093	2	0.23
675	0.051	0.00014	0.061	0.041	0.00012	0	0.00014	0.051	0.19	0.19	0.19	0	0.19	0.041	8	0.15
676	0.054	0	0.064	0.043	0	0.00021	0	0.054	0.19	0.19	0.19	0	0.19	0.043	8	0.15
677	0.041	0.00095	0.048	0.032	0.00083	5e-06	0.00095	0.041	0.2	0.2	0.2	0	0.2	0.032	8	0.15
678	0.022	0.00021	0.026	0.017	0.00018	0	0.00021	0.022	0.22	0.22	0.22	0	0.22	0.017	8	0.15
679	0.0093	5.5e-05	0.011	0.0074	4.8e-05	0	5.5e-05	0.0093	0.24	0.24	0.24	0	0.24	0.0074	8	0.15
680	0.048	0.00045	0.058	0.039	0.00039	4.9e-06	0.00045	0.048	0.19	0.19	0.19	0	0.19	0.039	8	0.15
681	0.011	0.00026	0.013	0.0087	0.00022	0	0.00026	0.011	0.24	0.24	0.24	0	0.24	0.0087	8	0.15
682	0.076	2.4e-05	0.091	0.061	2.1e-05	1.2e-06	2.4e-05	0.076	0.16	0.16	0.16	0	0.16	0.061	8	0.15
683	0.1	0	0.12	0.082	0	0.0023	0	0.1	0.13	0.13	0.13	0	0.13	0.082	8	0.15
684	0.1	0	0.12	0.08	0	1.3e-05	0	0.1	0.13	0.13	0.13	0	0.13	0.08	8	0.15
685	0.13	0	0.16	0.1	0	0.003	0	0.13	0.093	0.093	0.093	0	0.093	0.1	2	0.23
686	0.00045	0.077	0.00053	0.00036	0.067	0	0.077	0.00045	0.19	0.19	0.19	0	0.19	0.00036	8	0.15
687	0.0026	0.024	0.0031	0.0021	0.021	0	0.024	0.0026	0.23	0.23	0.23	0	0.23	0.0021	8	0.15
688	0.00031	0.21	0.00037	0.00025	0.18	0	0.21	0.00031	0.098	0.098	0.098	0	0.098	0.00025	1	0.083
689	0.066	0.0016	0.079	0.053	0.0014	1.1e-05	0.0016	0.066	0.17	0.17	0.17	0	0.17	0.053	8	0.15
690	0	0.35	0	0	0.3	0	0.35	0	1.5e-05	1.5e-05	1.5e-05	0	1.5e-05	0	1	0.083
691	0.19	0	0.22	0.15	0	1.1e-06	0	0.19	0.025	0.025	0.025	0	0.025	0.15	2	0.23
692	0	0.34	0	0	0.29	0	0.34	0	0.0088	0.0088	0.0088	0	0.0088	0	1	0.083
693	2.6e-05	0.0074	3.1e-05	2.1e-05	0.0064	0	0.0074	2.6e-05	0.24	0.24	0.24	0	0.24	2.1e-05	8	0.15
694	0	0.35	0	0	0.3	0	0.35	0	0.00072	0.00072	0.00072	0	0.00072	0	1	0.083
695	0.0018	0.067	0.0022	0.0015	0.058	0	0.067	0.0018	0.2	0.2	0.2	0	0.2	0.0015	8	0.15
696	6.1e-05	0.015	7.3e-05	4.9e-05	0.013	0	0.015	6.1e-05	0.24	0.24	0.24	0	0.24	4.9e-05	8	0.15
697	0.14	0	0.17	0.11	0	0	0	0.14	0.08	0.08	0.08	0	0.08	0.11	2	0.23
698	0	0.34	0	0	0.3	0	0.34	0	0.004	0.004	0.004	0	0.004	0	1	0.083
699	0	0.35	0	0	0.3	0	0.35	0	0.00011	0.00011	0.00011	0	0.00011	0	1	0.083
700	0.012	0.04	0.014	0.0096	0.034	2.5e-06	0.04	0.012	0.21	0.21	0.21	0	0.21	0.0096	8	0.15
701	0.076	4.6e-06	0.09	0.06	4e-06	0	4.6e-06	0.076	0.16	0.16	0.16	0	0.16	0.06	8	0.15
702	0	0.13	0	0	0.11	0	0.13	0	0.16	0.16	0.16	0	0.16	0	8	0.15
703	0.0018	0	0.0021	0.0014	0	1.8e-05	0	0.0018	0.25	0.25	0.25	0	0.25	0.0014	8	0.15
704	0.15	0	0.18	0.12	0	0.0037	0	0.15	0.072	0.072	0.072	0	0.072	0.12	2	0.23
705	0.063	2.2e-05	0.075	0.05	1.9e-05	0	2.2e-05	0.063	0.17	0.17	0.17	0	0.17	0.05	8	0.15
706	0.16	0	0.19	0.13	0	0.25	0	0.16	0	0	0	0	0	0.13	5	0.38
707	0.076	9.7e-06	0.09	0.06	8.5e-06	0	9.7e-06	0.076	0.16	0.16	0.16	0	0.16	0.06	8	0.15
708	0.14	0.00013	0.17	0.11	0.00011	0.0003	0.00013	0.14	0.079	0.079	0.079	0	0.079	0.11	2	0.23
709	0.079	0	0.094	0.063	0	0.0009	0	0.079	0.15	0.15	0.15	0.0041	0.15	0.063	8	0.15
710	0.0012	0	0.0015	0.00099	0	0.0025	0	0.0012	0.25	0.25	0.25	0.0018	0.25	0.00099	8	0.15
711	0.062	0.12	0.073	0.049	0.1	4.4e-06	0.12	0.062	0.091	0.091	0.091	0	0.091	0.049	1	0.083
712	0.004	0	0.0048	0.0032	0	0.003	0	0.004	0.24	0.24	0.24	0.002	0.24	0.0032	8	0.15
713	0.14	0	0.17	0.11	0	0.022	0	0.14	0.073	0.073	0.073	0.0003	0.073	0.11	2	0.23
714	0.016	0	0.019	0.013	0	0.0023	0	0.016	0.23	0.23	0.23	0.0023	0.23	0.013	8	0.15
715	0.0019	0	0.0023	0.0015	0	0.0038	0	0.0019	0.25	0.25	0.25	0.0018	0.25	0.0015	8	0.15
716	0.17	0	0.2	0.13	0	0.0042	0	0.17	0.047	0.047	0.047	0	0.047	0.13	2	0.23
717	0.16	0	0.2	0.13	0	0.004	0	0.16	0.053	0.053	0.053	0	0.053	0.13	2	0.23
718	0.009	0	0.011	0.0072	0	0.0025	0	0.009	0.24	0.24	0.24	0.0022	0.24	0.0072	8	0.15
719	0.0075	0.015	0.0089	0.0059	0.013	4.1e-05	0.015	0.0075	0.23	0.23	0.23	0	0.23	0.0059	8	0.15
720	0.066	0.11	0.078	0.052	0.096	3.4e-05	0.11	0.066	0.092	0.092	0.092	0	0.092	0.052	1	0.083
721	0.00015	0.00076	0.00018	0.00012	0.00066	0	0.00076	0.00015	0.25	0.25	0.25	0	0.25	0.00012	8	0.15
722	0.014	0.0061	0.017	0.011	0.0053	0.00024	0.0061	0.014	0.23	0.23	0.23	0	0.23	0.011	8	0.15
723	0.11	0	0.13	0.086	0	0.0027	0	0.11	0.12	0.12	0.12	0	0.12	0.086	2	0.23
724	0.012	2.4e-05	0.015	0.01	2.1e-05	0.00021	2.4e-05	0.012	0.23	0.23	0.23	0	0.23	0.01	8	0.15
725	0.033	0.071	0.04	0.026	0.062	1.6e-05	0.071	0.033	0.16	0.16	0.16	0	0.16	0.026	8	0.15
726	0.14	0	0.17	0.11	0	0	0	0.14	0.079	0.079	0.079	0	0.079	0.11	2	0.23
727	0.00085	0.00017	0.001	0.00068	0.00015	0	0.00017	0.00085	0.25	0.25	0.25	0	0.25	0.00068	8	0.15
728	0.0027	3.9e-05	0.0032	0.0021	3.4e-05	0	3.9e-05	0.0027	0.25	0.25	0.25	0	0.25	0.0021	8	0.15
729	0.1	2e-05	0.12	0.081	1.7e-05	5.1e-05	2e-05	0.1	0.13	0.13	0.13	0	0.13	0.081	8	0.15
730	0.028	0.014	0.034	0.023	0.012	2.7e-05	0.014	0.028	0.21	0.21	0.21	0	0.21	0.023	8	0.15
731	0.024	0.0028	0.028	0.019	0.0024	0	0.0028	0.024	0.22	0.22	0.22	0	0.22	0.019	8	0.15
732	0.03	0.00032	0.035	0.024	0.00028	0	0.00032	0.03	0.21	0.21	0.21	0	0.21	0.024	8	0.15
733	0.14	0	0.16	0.11	0	6.5e-06	0	0.14	0.084	0.084	0.084	0	0.084	0.11	2	0.23
734	0.1	0	0.12	0.082	0	7e-05	0	0.1	0.13	0.13	0.13	0	0.13	0.082	8	0.15
735	0.031	0.00024	0.037	0.025	0.00021	0	0.00024	0.031	0.21	0.21	0.21	0	0.21	0.025	8	0.15
736	0.082	0	0.098	0.065	0	0.00053	0	0.082	0.15	0.15	0.15	0	0.15	0.065	8	0.15
737	0.12	0	0.14	0.095	0	0.0026	0	0.12	0.11	0.11	0.11	0	0.11	0.095	2	0.23
738	0.0016	0.00055	0.0019	0.0012	0.00048	0	0.00055	0.0016	0.25	0.25	0.25	0	0.25	0.0012	8	0.15
739	0.1	4.3e-06	0.12	0.082	3.7e-06	0	4.3e-06	0.1	0.13	0.13	0.13	0	0.13	0.082	8	0.15
740	0.0023	0.059	0.0027	0.0018	0.051	0	0.059	0.0023	0.2	0.2	0.2	0	0.2	0.0018	8	0.15
741	0.0061	0.0015	0.0073	0.0049	0.0013	0	0.0015	0.0061	0.24	0.24	0.24	0	0.24	0.0049	8	0.15
742	0.18	0	0.21	0.14	0	0	0	0.18	0.038	0.038	0.038	0	0.038	0.14	2	0.23
743	0.027	9.6e-06	0.032	0.021	8.4e-06	0	9.6e-06	0.027	0.22	0.22	0.22	0	0.22	0.021	8	0.15
744	0.11	0	0.13	0.088	0	7.5e-05	0	0.11	0.12	0.12	0.12	0	0.12	0.088	2	0.23
745	0.011	0.00013	0.013	0.0084	0.00012	0	0.00013	0.011	0.24	0.24	0.24	0	0.24	0.0084	8	0.15
746	0.0064	0.0048	0.0076	0.0051	0.0042	0	0.0048	0.0064	0.24	0.24	0.24	0	0.24	0.0051	8	0.15
747	0.012	0	0.014	0.0092	0	0	0	0.012	0.24	0.24	0.24	0	0.24	0.0092	8	0.15
748	0.084	0.00014	0.099	0.067	0.00012	9e-05	0.00014	0.084	0.15	0.15	0.15	0	0.15	0.067	8	0.15
749	0.064	8.6e-05	0.076	0.051	7.4e-05	0	8.6e-05	0.064	0.17	0.17	0.17	0	0.17	0.051	8	0.15
750	0.0087	0.0011	0.01	0.0069	0.00096	0	0.0011	0.0087	0.24	0.24	0.24	0	0.24	0.0069	8	0.15
751	0.13	0	0.15	0.1	0	8e-06	0	0.13	0.095	0.095	0.095	0	0.095	0.1	2	0.23
752	0.12	2.1e-06	0.15	0.1	0	6.2e-06	2.1e-06	0.12	0.1	0.1	0.1	0	0.1	0.1	2	0.23
753	0.066	0	0.079	0.053	0	0.0023	0	0.066	0.17	0.17	0.17	0	0.17	0.053	8	0.15
754	3e-06	0.22	3.6e-06	2.4e-06	0.19	0	0.22	3e-06	0.092	0.092	0.092	0	0.092	2.4e-06	1	0.083
755	0.059	3.5e-06	0.07	0.047	3e-06	0	3.5e-06	0.059	0.18	0.18	0.18	0	0.18	0.047	8	0.15
756	0.18	0	0.21	0.14	0	0	0	0.18	0.038	0.038	0.038	0	0.038	0.14	2	0.23
757	0.036	0.0059	0.043	0.029	0.0052	2.4e-06	0.0059	0.036	0.2	0.2	0.2	0	0.2	0.029	8	0.15
758	0.016	0	0.019	0.013	0	0	0	0.016	0.23	0.23	0.23	0	0.23	0.013	8	0.15
759	0.034	4.5e-06	0.04	0.027	3.9e-06	0	4.5e-06	0.034	0.21	0.21	0.21	0	0.21	0.027	8	0.15
760	4.5e-06	0.31	5.4e-06	3.6e-06	0.27	0	0.31	4.5e-06	0.03	0.03	0.03	0	0.03	3.6e-06	1	0.083
761	1.7e-06	0.21	2e-06	1.4e-06	0.18	0	0.21	1.7e-06	0.1	0.1	0.1	0	0.1	1.4e-06	1	0.083
762	0.06	0.0015	0.072	0.048	0.0013	5.2e-06	0.0015	0.06	0.18	0.18	0.18	0	0.18	0.048	8	0.15
763	0.029	7.7e-05	0.035	0.023	6.7e-05	0	7.7e-05	0.029	0.22	0.22	0.22	0	0.22	0.023	8	0.15
764	0.00089	0.0093	0.0011	0.00071	0.0081	0	0.0093	0.00089	0.24	0.24	0.24	0	0.24	0.00071	8	0.15
765	0.05	0.0079	0.059	0.04	0.0069	2.5e-05	0.0079	0.05	0.18	0.18	0.18	0	0.18	0.04	8	0.15
766	4.8e-06	0.33	5.8e-06	3.8e-06	0.29	0	0.33	4.8e-06	0.015	0.015	0.015	0	0.015	3.8e-06	1	0.083
767	0.00045	0.089	0.00054	0.00036	0.078	0	0.089	0.00045	0.19	0.19	0.19	0	0.19	0.00036	8	0.15
768	0	0.33	0	0	0.29	0	0.33	0	0.014	0.014	0.014	0	0.014	0	1	0.083
769	0	0.34	0	0	0.29	0	0.34	0	0.0073	0.0073	0.0073	0	0.0073	0	1	0.083
770	0.18	0	0.22	0.15	0	0	0	0.18	0.031	0.031	0.031	0	0.031	0.15	2	0.23
771	0.00015	0.25	0.00017	0.00012	0.22	0	0.25	0.00015	0.068	0.068	0.068	0	0.068	0.00012	1	0.083
772	0.21	0	0.25	0.16	0	2.4e-05	0	0.21	0.0034	0.0034	0.0034	0	0.0034	0.16	2	0.23
773	0.0065	0.0029	0.0077	0.0052	0.0025	0	0.0029	0.0065	0.24	0.24	0.24	0	0.24	0.0052	8	0.15
774	0.071	6.9e-05	0.084	0.056	6e-05	0.0012	6.9e-05	0.071	0.17	0.17	0.17	5.1e-05	0.17	0.056	8	0.15
775	0.059	0.0019	0.07	0.047	0.0017	7e-06	0.0019	0.059	0.18	0.18	0.18	0	0.18	0.047	8	0.15
776	3.4e-05	0.1	4.1e-05	2.7e-05	0.087	0	0.1	3.4e-05	0.18	0.18	0.18	0	0.18	2.7e-05	8	0.15
777	4.1e-05	0.25	4.9e-05	3.3e-05	0.21	0	0.25	4.1e-05	0.073	0.073	0.073	0	0.073	3.3e-05	1	0.083
778	0	0.35	0	0	0.3	0	0.35	0	0.00048	0.00048	0.00048	0	0.00048	0	1	0.083
779	0.0012	0.041	0.0015	0.00099	0.036	0	0.041	0.0012	0.22	0.22	0.22	0	0.22	0.00099	8	0.15
780	0.015	0.0035	0.018	0.012	0.003	0	0.0035	0.015	0.23	0.23	0.23	0	0.23	0.012	8	0.15
781	0.0037	0.1	0.0044	0.0029	0.087	0	0.1	0.0037	0.17	0.17	0.17	0	0.17	0.0029	8	0.15
782	0.21	0	0.25	0.16	0	0.00085	0	0.21	0.0026	0.0026	0.0026	0	0.0026	0.16	2	0.23
783	0.0093	0.04	0.011	0.0074	0.035	0	0.04	0.0093	0.21	0.21	0.21	0	0.21	0.0074	8	0.15
784	2.2e-05	0.31	2.6e-05	1.7e-05	0.27	0	0.31	2.2e-05	0.028	0.028	0.028	0	0.028	1.7e-05	1	0.083
785	0	0.35	0	0	0.3	0	0.35	0	0.00044	0.00044	0.00044	0	0.00044	0	1	0.083
786	0.0026	0.0024	0.0031	0.002	0.0021	0	0.0024	0.0026	0.25	0.25	0.25	0	0.25	0.002	8	0.15
787	0.0052	0.018	0.0062	0.0042	0.015	0	0.018	0.0052	0.23	0.23	0.23	0	0.23	0.0042	8	0.15
788	0.19	2.5e-06	0.23	0.15	2.2e-06	0.0022	2.5e-06	0.19	0.02	0.02	0.02	0	0.02	0.15	2	0.23
789	0.00091	0.042	0.0011	0.00072	0.036	0	0.042	0.00091	0.22	0.22	0.22	0	0.22	0.00072	8	0.15
790	0.011	0.035	0.013	0.0089	0.03	0	0.035	0.011	0.21	0.21	0.21	0	0.21	0.0089	8	0.15
791	0.028	0.00044	0.033	0.022	0.00038	0	0.00044	0.028	0.22	0.22	0.22	0	0.22	0.022	8	0.15
792	0	0.34	0	0	0.3	0	0.34	0	0.0025	0.0025	0.0025	0	0.0025	0	1	0.083
793	0.18	0	0.22	0.15	0	0	0	0.18	0.032	0.032	0.032	0	0.032	0.15	2	0.23
794	0.025	0	0.03	0.02	0	0.00028	0	0.025	0.22	0.22	0.22	0	0.22	0.02	8	0.15
795	0.1	0	0.12	0.08	0	1.5e-06	0	0.1	0.13	0.13	0.13	0	0.13	0.08	8	0.15
796	0.079	0	0.094	0.063	0	6e-05	0	0.079	0.16	0.16	0.16	0	0.16	0.063	8	0.15
797	0.041	0	0.049	0.033	0	0.00055	0	0.041	0.2	0.2	0.2	0	0.2	0.033	8	0.15
798	0.072	4.7e-06	0.086	0.057	4.1e-06	0	4.7e-06	0.072	0.16	0.16	0.16	0	0.16	0.057	8	0.15
799	0.0062	0	0.0074	0.005	0	9e-05	0	0.0062	0.24	0.24	0.24	0	0.24	0.005	8	0.15
800	0.095	0	0.11	0.076	0	0.0021	0	0.095	0.14	0.14	0.14	0	0.14	0.076	8	0.15
801	0.082	1.3e-05	0.098	0.065	1.2e-05	3.4e-05	1.3e-05	0.082	0.15	0.15	0.15	0	0.15	0.065	8	0.15
802	0.018	0	0.022	0.014	0	0	0	0.018	0.23	0.23	0.23	0	0.23	0.014	8	0.15
803	0.0058	0.0078	0.0069	0.0046	0.0068	0	0.0078	0.0058	0.24	0.24	0.24	0	0.24	0.0046	8	0.15
804	0.13	0	0.15	0.1	0	0.0036	0	0.13	0.095	0.095	0.095	4.5e-05	0.095	0.1	2	0.23
805	0.12	0	0.14	0.096	0	2.6e-06	0	0.12	0.11	0.11	0.11	0	0.11	0.096	2	0.23
806	0.029	0	0.034	0.023	0	0.00052	0	0.029	0.22	0.22	0.22	0	0.22	0.023	8	0.15
807	0.084	2.1e-05	0.1	0.067	1.8e-05	1.2e-05	2.1e-05	0.084	0.15	0.15	0.15	0	0.15	0.067	8	0.15
808	0.0081	0	0.0096	0.0064	0	0.00012	0	0.0081	0.24	0.24	0.24	0	0.24	0.0064	8	0.15
809	0.065	0.0003	0.077	0.052	0.00026	0	0.0003	0.065	0.17	0.17	0.17	0	0.17	0.052	8	0.15
810	0.077	0.00059	0.092	0.061	0.00051	6.9e-06	0.00059	0.077	0.16	0.16	0.16	0	0.16	0.061	8	0.15
811	0.00098	0	0.0012	0.00078	0	0	0	0.00098	0.25	0.25	0.25	0	0.25	0.00078	8	0.15
812	0	0.35	0	0	0.3	0	0.35	0	0.0018	0.0018	0.0018	0	0.0018	0	1	0.083
813	0.19	0	0.22	0.15	0	0	0	0.19	0.027	0.027	0.027	0	0.027	0.15	2	0.23
814	0.00015	0.036	0.00018	0.00012	0.031	0	0.036	0.00015	0.22	0.22	0.22	0	0.22	0.00012	8	0.15
815	0	0.34	0	0	0.3	0	0.34	0	0.0029	0.0029	0.0029	0	0.0029	0	1	0.083
816	0.0032	1.2e-05	0.0038	0.0026	1.1e-05	0	1.2e-05	0.0032	0.25	0.25	0.25	0	0.25	0.0026	8	0.15
817	6.1e-05	0.24	7.2e-05	4.8e-05	0.21	0	0.24	6.1e-05	0.076	0.076	0.076	0	0.076	4.8e-05	1	0.083
818	0.078	0.0031	0.093	0.062	0.0027	0.0001	0.0031	0.078	0.15	0.15	0.15	0	0.15	0.062	8	0.15
819	1.9e-06	0.21	2.3e-06	1.5e-06	0.19	0	0.21	1.9e-06	0.097	0.097	0.097	0	0.097	1.5e-06	1	0.083
820	3.9e-05	0.18	4.7e-05	3.1e-05	0.16	0	0.18	3.9e-05	0.12	0.12	0.12	0	0.12	3.1e-05	1	0.083
821	0.054	0.0013	0.065	0.043	0.0012	2.4e-06	0.0013	0.054	0.18	0.18	0.18	0	0.18	0.043	8	0.15
822	0.13	6.1e-05	0.15	0.1	5.3e-05	2.1e-05	6.1e-05	0.13	0.098	0.098	0.098	0	0.098	0.1	2	0.23
823	0	0.33	0	0	0.29	0	0.33	0	0.01	0.01	0.01	0	0.01	0	1	0.083
824	0.21	0	0.25	0.16	0	0	0	0.21	0.0028	0.0028	0.0028	0	0.0028	0.16	2	0.23
825	0.17	0	0.2	0.13	0	0	0	0.17	0.05	0.05	0.05	0	0.05	0.13	2	0.23
826	0.014	0.00012	0.017	0.011	0.00011	0	0.00012	0.014	0.23	0.23	0.23	0	0.23	0.011	8	0.15
827	0.2	0	0.24	0.16	0	0	0	0.2	0.0079	0.0079	0.0079	0	0.0079	0.16	2	0.23
828	0.02	0.04	0.023	0.016	0.035	3.6e-06	0.04	0.02	0.2	0.2	0.2	0	0.2	0.016	8	0.15
829	0	0.31	0	0	0.27	0	0.31	0	0.026	0.026	0.026	0	0.026	0	1	0.083
830	0.0036	0.00055	0.0042	0.0028	0.00048	0	0.00055	0.0036	0.25	0.25	0.25	0	0.25	0.0028	8	0.15
831	0.00022	0.017	0.00027	0.00018	0.015	0	0.017	0.00022	0.24	0.24	0.24	0	0.24	0.00018	8	0.15
832	0.21	0	0.25	0.17	0	0	0	0.21	0.00092	0.00092	0.00092	0	0.00092	0.17	2	0.23
833	0	0.35	0	0	0.3	0	0.35	0	0.0013	0.0013	0.0013	0	0.0013	0	1	0.083
834	0.11	0.0012	0.13	0.085	0.0011	0.00031	0.0012	0.11	0.12	0.12	0.12	0	0.12	0.085	2	0.23
835	0.0079	5e-05	0.0094	0.0063	4.3e-05	0	5e-05	0.0079	0.24	0.24	0.24	0	0.24	0.0063	8	0.15
836	0.0097	0.00023	0.012	0.0077	0.0002	0	0.00023	0.0097	0.24	0.24	0.24	0	0.24	0.0077	8	0.15
837	0.084	0	0.1	0.067	0	0	0	0.084	0.15	0.15	0.15	0	0.15	0.067	8	0.15
838	0.21	0	0.25	0.17	0	0	0	0.21	0.0023	0.0023	0.0023	0	0.0023	0.17	2	0.23
839	0.2	0	0.24	0.16	0	0	0	0.2	0.013	0.013	0.013	0	0.013	0.16	2	0.23
840	0.2	0	0.24	0.16	0	0	0	0.2	0.0052	0.0052	0.0052	0	0.0052	0.16	2	0.23
841	0.19	0	0.23	0.15	0	5.4e-06	0	0.19	0.021	0.021	0.021	0	0.021	0.15	2	0.23
842	0	0.35	0	0	0.3	0	0.35	0	0.0012	0.0012	0.0012	0	0.0012	0	1	0.083
843	0.061	0.0021	0.073	0.049	0.0018	0.0003	0.0021	0.061	0.18	0.18	0.18	0	0.18	0.049	8	0.15
844	0.00045	0.016	0.00053	0.00036	0.014	0	0.016	0.00045	0.24	0.24	0.24	0	0.24	0.00036	8	0.15
845	0	0.35	0	0	0.3	0	0.35	0	0.001	0.001	0.001	0	0.001	0	1	0.083
846	0.098	1.4e-05	0.12	0.078	1.2e-05	0.00013	1.4e-05	0.098	0.13	0.13	0.13	0	0.13	0.078	8	0.15
847	0.0021	0.006	0.0025	0.0017	0.0052	0	0.006	0.0021	0.24	0.24	0.24	0	0.24	0.0017	8	0.15
848	0.016	0.0066	0.02	0.013	0.0057	0	0.0066	0.016	0.23	0.23	0.23	0	0.23	0.013	8	0.15
849	0.059	0.0006	0.07	0.047	0.00052	1.5e-05	0.0006	0.059	0.18	0.18	0.18	0	0.18	0.047	8	0.15
850	0.051	0.00012	0.061	0.041	0.00011	0	0.00012	0.051	0.19	0.19	0.19	0	0.19	0.041	8	0.15
851	0	0.24	0	0	0.21	0	0.24	0	0.074	0.074	0.074	0	0.074	0	1	0.083
852	0.19	0	0.23	0.15	0	0	0	0.19	0.022	0.022	0.022	0	0.022	0.15	2	0.23
853	0	0.35	0	0	0.3	0	0.35	0	0.00055	0.00055	0.00055	0	0.00055	0	1	0.083
854	0.049	0.00035	0.059	0.039	0.0003	3.5e-06	0.00035	0.049	0.19	0.19	0.19	0	0.19	0.039	8	0.15
855	1.6e-05	1.7e-05	1.9e-05	1.3e-05	1.5e-05	0	1.7e-05	1.6e-05	0.25	0.25	0.25	0	0.25	1.3e-05	8	0.15
856	0.16	0	0.2	0.13	0	0	0	0.16	0.054	0.054	0.054	0	0.054	0.13	2	0.23
857	0.2	0	0.24	0.16	0	0	0	0.2	0.01	0.01	0.01	0	0.01	0.16	2	0.23
858	0.0095	0.039	0.011	0.0075	0.034	0	0.039	0.0095	0.21	0.21	0.21	0	0.21	0.0075	8	0.15
859	0.13	0	0.15	0.1	0	0	0	0.13	0.095	0.095	0.095	0	0.095	0.1	2	0.23
860	0.15	0	0.18	0.12	0	0	0	0.15	0.074	0.074	0.074	0	0.074	0.12	2	0.23
861	0.0021	0.036	0.0025	0.0016	0.031	0	0.036	0.0021	0.22	0.22	0.22	0	0.22	0.0016	8	0.15
862	0	0.32	0	0	0.28	0	0.32	0	0.018	0.018	0.018	0	0.018	0	1	0.083
863	6.7e-05	0.0036	7.9e-05	5.3e-05	0.0031	0	0.0036	6.7e-05	0.25	0.25	0.25	0	0.25	5.3e-05	8	0.15
864	0.094	0	0.11	0.075	0	0	0	0.094	0.14	0.14	0.14	0	0.14	0.075	8	0.15
865	0.077	8.8e-05	0.092	0.061	7.6e-05	5.2e-06	8.8e-05	0.077	0.16	0.16	0.16	0	0.16	0.061	8	0.15
866	0.012	0.021	0.014	0.0096	0.019	0	0.021	0.012	0.22	0.22	0.22	0	0.22	0.0096	8	0.15
867	0.049	0.0025	0.059	0.039	0.0022	4.9e-05	0.0025	0.049	0.19	0.19	0.19	0	0.19	0.039	8	0.15
868	0.12	0.15	0.14	0.092	0.13	0	0.15	0.12	0.00038	0.00038	0.00038	0	0.00038	0.092	1	0.083
869	0.03	1.7e-05	0.035	0.024	1.4e-05	0.00027	1.7e-05	0.03	0.21	0.21	0.21	0	0.21	0.024	8	0.15
870	0.00017	0.00027	0.0002	0.00013	0.00024	0	0.00027	0.00017	0.25	0.25	0.25	0	0.25	0.00013	8	0.15
871	0.02	0.043	0.024	0.016	0.037	1.4e-05	0.043	0.02	0.2	0.2	0.2	0	0.2	0.016	8	0.15
872	2.6e-05	1.7e-05	3e-05	2e-05	1.4e-05	0	1.7e-05	2.6e-05	0.25	0.25	0.25	0	0.25	2e-05	8	0.15
873	0.02	0.0017	0.024	0.016	0.0014	0	0.0017	0.02	0.23	0.23	0.23	0	0.23	0.016	8	0.15
874	0.079	0	0.094	0.063	0	0	0	0.079	0.16	0.16	0.16	0	0.16	0.063	8	0.15
875	0.018	0.00071	0.021	0.014	0.00062	0	0.00071	0.018	0.23	0.23	0.23	0	0.23	0.014	8	0.15
876	0.2	0	0.24	0.16	0	0.012	0	0.2	0.0097	0.0097	0.0097	1.7e-05	0.0097	0.16	2	0.23
