SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster	dcf0
1019	0.5	0	0.0011	0.0011	0.5	0.00032	0.00032	0	0	4	0.15
1020	0.41	0	0.0065	0.0065	0.41	0.089	0.088	1.8e-06	0	4	0.15
1021	0.3	0	0	0	0.3	0.2	0.2	0	0	4	0.15
1022	0.34	0	1.8e-05	1.8e-05	0.34	0.16	0.16	0	0	4	0.15
1023	0.36	2.7e-06	0.14	0.14	0.36	0.0002	0.0002	0	0	4	0.15
1024	0.14	2.8e-06	0.36	0.36	0.14	0.0002	0.0002	0	0	2	0.083
1025	0.18	0	0	0	0.18	0.32	0.31	0	0	5	0.23
1026	0.37	0	0.0014	0.0014	0.37	0.13	0.13	1.8e-06	0	4	0.15
1027	0.018	3.2e-06	0.48	0.48	0.018	0	0	0	0	2	0.083
1028	0.25	3.3e-06	0.25	0.25	0.25	0.00011	0.00011	0	0	2	0.083
1029	0.38	0	0.018	0.018	0.38	0.1	0.1	2e-05	0	4	0.15
1030	0.49	1e-06	0.0084	0.0084	0.49	1.8e-06	1.8e-06	0	0	4	0.15
1031	0.0056	3.1e-06	0.49	0.49	0.0056	0	0	0	0	2	0.083
1032	0.37	0	0	0	0.37	0.13	0.13	0.00043	0	4	0.15
1033	0.11	0	3e-05	3e-05	0.11	0.4	0.39	0.00025	0	5	0.23
1034	0.22	0	2.5e-06	2.5e-06	0.22	0.28	0.28	0	0	5	0.23
1035	0.43	0	2.7e-05	2.7e-05	0.43	0.068	0.067	0	0	4	0.15
1036	0.012	0	0	0	0.012	0.49	0.48	0.0058	0	5	0.23
1037	0.5	0	0.00032	0.00032	0.5	5.7e-05	5.7e-05	0	0	4	0.15
1038	0.39	0	0	0	0.39	0.1	0.1	0.00075	0	4	0.15
1039	0.36	0	0	0	0.36	0.14	0.14	0.001	0	4	0.15
1040	0.37	0	0.0012	0.0012	0.37	0.13	0.13	6.4e-05	0	4	0.15
1041	0.29	0	0	0	0.29	0.21	0.21	3.8e-05	0	4	0.15
1042	0.33	3.3e-06	0.17	0.17	0.33	3e-05	3e-05	0	0	4	0.15
1043	0.48	0	0	0	0.48	0.02	0.02	0	0	4	0.15
1044	0.17	4.9e-06	0.33	0.33	0.17	0	0	0	0	2	0.083
1045	0.2	0	0	0	0.2	0.3	0.3	0.0028	0	5	0.23
1046	1e-05	0	0.5	0.5	1e-05	0	0	0	0	2	0.083
1047	0.49	0	0	0	0.49	0.0097	0.0096	0	0	4	0.15
1048	0.38	0	0.0075	0.0075	0.38	0.11	0.11	9.8e-06	0	4	0.15
1049	0.38	1.1e-06	0.091	0.091	0.38	0.032	0.032	1.7e-06	0	4	0.15
1050	0.31	1.6e-06	0.17	0.17	0.31	0.018	0.018	0	0	4	0.15
1051	0.079	3e-06	0.42	0.42	0.079	2.7e-05	2.7e-05	0	0	2	0.083
1052	0.0011	1.3e-06	0.5	0.5	0.0011	0	0	0	0	2	0.083
1053	0.18	0	0	0	0.18	0.32	0.32	0	0	5	0.23
1054	0.5	0	0.0014	0.0014	0.5	0	0	0	0	4	0.15
1055	0.41	0	0.054	0.054	0.41	0.04	0.04	1.4e-06	0	4	0.15
1056	0.31	0	0.0027	0.0027	0.31	0.19	0.19	5.2e-05	0	4	0.15
1057	0.3	4.8e-06	0.2	0.2	0.3	4.6e-06	4.6e-06	0	0	4	0.15
1058	0.14	3.4e-06	0.36	0.36	0.14	5.2e-05	5.1e-05	0	0	2	0.083
1059	0.47	1.3e-06	0.031	0.031	0.47	0.00012	0.00012	0	0	4	0.15
1060	0.21	2.4e-06	0.29	0.29	0.21	0.0012	0.0012	0	0	2	0.083
1061	0.36	0	3.6e-05	3.6e-05	0.36	0.14	0.14	0	0	4	0.15
1062	0.16	3e-06	0.34	0.34	0.16	0.00017	0.00017	0	0	2	0.083
1063	0.1	5.7e-06	0.4	0.4	0.1	0	0	0	0	2	0.083
1064	0.4	0	0.00011	0.00011	0.4	0.1	0.1	0	0	4	0.15
1065	0.48	0	1.2e-05	1.2e-05	0.48	0.016	0.016	0	0	4	0.15
1066	0.34	0	3e-05	3e-05	0.34	0.16	0.15	0	0	4	0.15
1067	0.25	0	0	0	0.25	0.25	0.25	0	0	5	0.23
1068	0.0056	0	0	0	0.0056	0.5	0.49	1.2e-05	0	5	0.23
1069	0.41	0	0.023	0.023	0.41	0.064	0.064	2.8e-06	0	4	0.15
1070	0.18	3e-06	0.32	0.32	0.18	0.00022	0.00022	0	0	2	0.083
1071	0.37	3.4e-06	0.13	0.13	0.37	2.2e-05	2.2e-05	0	0	4	0.15
1072	0.47	0	0.022	0.022	0.47	0.0048	0.0048	0	0	4	0.15
1073	0.0066	1.6e-06	0.49	0.49	0.0066	0	0	0	0	2	0.083
1074	0.37	1.7e-06	0.13	0.13	0.37	0.0036	0.0036	0	0	4	0.15
1075	0.44	0	1.2e-05	1.2e-05	0.44	0.056	0.056	0	0	4	0.15
1076	0.44	0	0.033	0.033	0.44	0.027	0.027	0	0	4	0.15
1077	0.0007	1.7e-06	0.5	0.5	0.0007	0	0	0	0	2	0.083
1078	0.027	0	0	0	0.027	0.47	0.47	0	0	5	0.23
1079	0.22	2.4e-06	0.27	0.27	0.22	0.0015	0.0015	0	0	2	0.083
1080	0.26	0	0	0	0.26	0.24	0.24	0.0021	0	4	0.15
1081	0.00063	1.7e-06	0.5	0.5	0.00063	0	0	0	0	2	0.083
1082	0.038	0	2.4e-05	2.4e-05	0.038	0.43	0.43	0.041	0.015	5	0.23
1083	0.066	3.4e-06	0.43	0.43	0.066	5.5e-06	5.5e-06	0	0	2	0.083
1084	0.46	1.4e-06	0.035	0.035	0.46	0.0001	0.0001	0	0	4	0.15
1085	0.5	0	0.00029	0.00029	0.5	0.0016	0.0016	0	0	4	0.15
1086	0.36	0	0	0	0.36	0.14	0.14	0.0012	0	4	0.15
1087	0.48	0	0.0046	0.0046	0.48	0.014	0.014	0	0	4	0.15
1088	0.058	0	1.5e-05	1.5e-05	0.058	0.44	0.44	0.0027	1.3e-06	5	0.23
1089	0.45	0	2e-06	2e-06	0.45	0.049	0.049	0	0	4	0.15
1090	0.45	0	0.0004	0.0004	0.45	0.052	0.052	0	0	4	0.15
1091	0.011	2.9e-06	0.49	0.49	0.011	0	0	0	0	2	0.083
1092	0.089	0	7.9e-06	7.9e-06	0.089	0.41	0.41	9.4e-05	0	5	0.23
1093	0.32	0	0.00044	0.00044	0.32	0.18	0.18	0.0015	0.00025	4	0.15
1094	0.46	0	0.018	0.018	0.46	0.025	0.025	0	0	4	0.15
1095	0.28	0	0	0	0.28	0.22	0.21	0.0019	0	4	0.15
1096	0.44	0	0.00086	0.00086	0.44	0.063	0.063	0	0	4	0.15
1097	0.028	0	0	0	0.028	0.47	0.47	6.2e-06	0	5	0.23
1098	0.42	0	0.021	0.021	0.42	0.057	0.057	1.3e-06	0	4	0.15
1099	0.39	0	0.00094	0.00094	0.39	0.11	0.11	4.9e-06	0	4	0.15
1100	0.25	4.7e-06	0.25	0.25	0.25	7.6e-06	7.6e-06	0	0	2	0.083
1101	0.49	0	0.0043	0.0043	0.49	0.0027	0.0027	0	0	4	0.15
1102	0.01	0	0	0	0.01	0.49	0.49	0.0054	0	5	0.23
1103	0.39	0	0	0	0.39	0.11	0.11	0.00088	0	4	0.15
1104	0.03	0	0	0	0.03	0.47	0.47	0.00069	0	5	0.23
1105	0.42	0	0.045	0.045	0.42	0.039	0.039	0	0	4	0.15
1106	0.34	0	0	0	0.34	0.16	0.16	0.0013	0	4	0.15
1107	0.42	0	3.5e-05	3.5e-05	0.42	0.08	0.079	0	0	4	0.15
1108	0.5	0	2.6e-06	2.6e-06	0.5	0.0013	0.0013	0	0	4	0.15
1109	0.39	0	0.0043	0.0043	0.39	0.1	0.1	2e-06	0	4	0.15
1110	0.28	0	8e-06	8e-06	0.28	0.22	0.22	1.8e-05	0	4	0.15
1111	0.43	0	0	0	0.43	0.066	0.066	0.00014	0	4	0.15
1112	0.47	0	0.0011	0.0011	0.47	0.025	0.024	0	0	4	0.15
1113	0.041	8.2e-06	0.46	0.46	0.041	0	0	0	0	2	0.083
1114	0.5	0	0.0018	0.0018	0.5	0.0014	0.0014	0	0	4	0.15
1115	0.38	0	0.047	0.047	0.38	0.074	0.073	2.3e-05	0	4	0.15
1116	0.35	1.8e-06	0.14	0.14	0.35	0.0049	0.0049	0	0	4	0.15
1117	0.21	2.8e-06	0.29	0.29	0.21	0.00047	0.00047	0	0	2	0.083
1118	0.0034	1.9e-06	0.5	0.5	0.0034	0	0	0	0	2	0.083
1119	0.0077	4e-06	0.49	0.49	0.0077	0	0	0	0	2	0.083
1120	0.44	1e-06	0.055	0.055	0.44	0.0079	0.0079	0	0	4	0.15
1121	0.48	0	0.0066	0.0066	0.48	0.009	0.0089	0	0	4	0.15
1122	0.37	1.2e-06	0.11	0.11	0.37	0.025	0.025	0	0	4	0.15
1123	0.5	0	0.00091	0.00091	0.5	0.0023	0.0023	0	0	4	0.15
1124	0.5	0	0.0035	0.0035	0.5	0.00033	0.00032	0	0	4	0.15
1125	0.49	0	0	0	0.49	0.0094	0.0094	0	0	4	0.15
1126	0.0079	4.1e-06	0.49	0.49	0.0079	0	0	0	0	2	0.083
1127	0.066	2.6e-06	0.43	0.43	0.066	4.3e-05	4.2e-05	0	0	2	0.083
1128	3.5e-05	0	0.5	0.5	3.5e-05	0	0	0	0	2	0.083
1129	0.015	2.7e-06	0.49	0.49	0.015	0	0	0	0	2	0.083
1130	0.066	8.9e-06	0.43	0.43	0.066	0	0	0	0	2	0.083
1131	0.21	0	3.2e-05	3.2e-05	0.21	0.29	0.29	2.3e-06	0	5	0.23
1132	0.12	0	1.2e-06	1.2e-06	0.12	0.38	0.38	1e-06	0	5	0.23
1133	0.13	0	0	0	0.13	0.37	0.37	0	0	5	0.23
1134	0.36	4.2e-06	0.14	0.14	0.36	4.8e-06	4.7e-06	0	0	4	0.15
1135	0.47	0	1.3e-05	1.3e-05	0.47	0.032	0.032	0	0	4	0.15
1136	0.38	0	0.065	0.065	0.38	0.051	0.05	6.9e-06	0	4	0.15
1137	0.4	0	0.014	0.014	0.4	0.084	0.083	4.7e-06	0	4	0.15
1138	0.00032	1.1e-06	0.5	0.5	0.00032	0	0	0	0	2	0.083
1139	0.26	0	2.2e-06	2.2e-06	0.26	0.24	0.24	0.0024	0	4	0.15
1140	0.37	0	0.055	0.055	0.37	0.071	0.071	0.00024	0	4	0.15
1141	0.47	0	0.00013	0.00013	0.47	0.027	0.027	0.0002	0	4	0.15
1142	0.012	7.7e-06	0.49	0.49	0.012	0	0	0	0	2	0.083
1143	0.31	0	0	0	0.31	0.19	0.19	0	0	4	0.15
1144	0.22	0	0	0	0.22	0.28	0.28	4.6e-05	0	5	0.23
1145	0.36	0	1.1e-05	1.1e-05	0.36	0.14	0.14	0	0	4	0.15
1146	0.055	0	0	0	0.055	0.45	0.44	0	0	5	0.23
1147	0.32	0	0.00045	0.00045	0.32	0.18	0.18	0.0001	0	4	0.15
1148	0.42	0	0.062	0.062	0.42	0.02	0.02	0	0	4	0.15
1149	0.39	0	0.00015	0.00015	0.39	0.12	0.11	0	0	4	0.15
1150	0.35	0	0	0	0.35	0.15	0.15	0.00011	0	4	0.15
1151	0.47	0	0.0017	0.0017	0.47	0.025	0.024	0	0	4	0.15
1152	0.15	0	0	0	0.15	0.35	0.35	4.5e-06	0	5	0.23
1153	0.47	0	0.024	0.024	0.47	0.0034	0.0033	0	0	4	0.15
1154	0.47	0	0.00018	0.00018	0.47	0.026	0.026	0	0	4	0.15
1155	0.41	0	0.092	0.092	0.41	0.00035	0.00035	0	0	4	0.15
1156	0.38	0	0.11	0.11	0.38	0.0033	0.0033	0	0	4	0.15
1157	0.39	0	9.5e-06	9.5e-06	0.39	0.11	0.11	0	0	4	0.15
1158	0.4	0	0.019	0.019	0.4	0.083	0.083	8e-05	0	4	0.15
1159	0.29	0	6.9e-06	6.9e-06	0.29	0.21	0.21	0.0021	0	4	0.15
1160	0.34	0	3.1e-05	3.1e-05	0.34	0.15	0.15	0.0016	1.5e-05	4	0.15
1161	0.4	0	0.054	0.054	0.4	0.049	0.049	8.5e-05	0	4	0.15
1162	0.18	0	0	0	0.18	0.32	0.32	0.0029	0	5	0.23
1163	0.49	0	0	0	0.49	0.0085	0.0084	4.8e-05	0	4	0.15
1164	0.47	0	0.0043	0.0043	0.47	0.025	0.025	0.00018	0	4	0.15
1165	0.18	0	0	0	0.18	0.32	0.32	0.0033	0	5	0.23
1166	0.37	0	0.00038	0.00038	0.37	0.13	0.13	0.0012	0	4	0.15
1167	0.18	0	0	0	0.18	0.32	0.32	0.0032	0	5	0.23
1168	0	0	0	0	0	0	0	0	1	8	0.62
1169	0.38	0	0.0021	0.0021	0.38	0.12	0.12	0.0011	9.6e-06	4	0.15
1170	0.46	0	0.017	0.017	0.46	0.02	0.02	7.7e-05	0	4	0.15
1171	0.4	0	0.056	0.056	0.4	0.044	0.044	4.3e-05	0	4	0.15
1172	0.45	0	0.0054	0.0054	0.45	0.041	0.041	0.00032	0	4	0.15
1173	0.5	0	0.00021	0.00021	0.5	0.0012	0.0012	6.3e-06	0	4	0.15
1174	0.42	0	0	0	0.42	0.084	0.083	0.0006	0	4	0.15
1175	0.35	0	1e-05	1e-05	0.35	0.15	0.15	0.0012	0	4	0.15
1176	0.48	0	0	0	0.48	0.023	0.023	0.00013	0	4	0.15
1177	0.49	0	0.0091	0.0091	0.49	0.004	0.004	2.1e-06	0	4	0.15
1178	0.44	0	0.022	0.022	0.44	0.036	0.036	0.00018	0	4	0.15
1179	0.5	0	0.00023	0.00023	0.5	0.0011	0.0011	5.5e-06	0	4	0.15
1180	0.0044	0	0	0	0.0044	0.49	0.49	0.0048	0	5	0.23
1181	0.33	0	0	0	0.33	0.17	0.17	0.0019	0	4	0.15
1182	0.26	5.1e-06	0.24	0.24	0.26	2e-06	2e-06	0	0	4	0.15
1183	0.36	0	0	0	0.36	0.14	0.14	0.0011	0	4	0.15
1184	0.49	0	0.00038	0.00038	0.49	0.011	0.011	0	0	4	0.15
1185	0.096	0	0	0	0.096	0.4	0.4	0	0	5	0.23
1186	0.23	0	0	0	0.23	0.27	0.27	0	0	5	0.23
1187	0.49	0	0.0011	0.0011	0.49	0.01	0.01	0	0	4	0.15
1188	0.27	0	2.8e-05	2.8e-05	0.27	0.23	0.23	3.5e-06	0	4	0.15
1189	0.42	0	0.0037	0.0037	0.42	0.075	0.075	2.6e-06	0	4	0.15
1190	0.49	0	0.00025	0.00025	0.49	0.014	0.014	0	0	4	0.15
1191	0.38	3.6e-06	0.12	0.12	0.38	0	0	0	0	4	0.15
1192	0.49	0	0.00015	0.00015	0.49	0.0066	0.0066	0	0	4	0.15
1193	0.49	0	0.00053	0.00053	0.49	0.006	0.006	0	0	4	0.15
1194	0.5	0	0.00074	0.00074	0.5	0.004	0.004	0	0	4	0.15
1195	0.43	0	0.055	0.055	0.43	0.018	0.018	0	0	4	0.15
1196	0.44	0	0.00026	0.00026	0.44	0.064	0.063	0	0	4	0.15
1197	0.37	0	0	0	0.37	0.13	0.13	0	0	4	0.15
1198	0.45	0	0.035	0.035	0.45	0.011	0.011	0	0	4	0.15
1199	0.29	0	8.7e-05	8.7e-05	0.29	0.22	0.21	2.1e-05	0	4	0.15
1200	0.24	0	2.6e-06	2.6e-06	0.24	0.26	0.26	0	0	5	0.23
1201	0.28	0	3e-06	3e-06	0.28	0.22	0.22	0.00026	0	4	0.15
1202	0.059	0	0	0	0.059	0.44	0.44	0	0	5	0.23
1203	0.37	0	0.12	0.12	0.37	0.013	0.013	0	0	4	0.15
1204	0.36	0	0.13	0.13	0.36	0.011	0.011	0	0	4	0.15
1205	0.47	0	4.1e-05	4.1e-05	0.47	0.028	0.027	0	0	4	0.15
1206	0.5	0	0.00016	0.00016	0.5	0.0018	0.0018	0	0	4	0.15
1207	0.49	0	0	0	0.49	0.0093	0.0092	0	0	4	0.15
1208	0.34	0	0	0	0.34	0.16	0.16	0	0	4	0.15
1209	0.49	0	0.002	0.002	0.49	0.0093	0.0092	0	0	4	0.15
1210	0.39	0	0.00034	0.00034	0.39	0.11	0.11	0	0	4	0.15
1211	0.2	0	3.1e-06	3.1e-06	0.2	0.3	0.3	3.2e-06	0	5	0.23
1212	0.43	0	0.012	0.012	0.43	0.06	0.06	5.4e-06	0	4	0.15
1213	0.49	0	0.0071	0.0071	0.49	0.00011	0.00011	0	0	4	0.15
1214	0.45	0	1.9e-05	1.9e-05	0.45	0.049	0.049	0	0	4	0.15
1215	0.31	0	2.2e-05	2.2e-05	0.31	0.19	0.19	0.001	2.5e-06	4	0.15
1216	0.28	3.3e-06	0.22	0.22	0.28	1.7e-05	1.7e-05	0	0	4	0.15
1217	0.25	0	0	0	0.25	0.25	0.25	0	0	4	0.15
1218	0.32	0	2.1e-06	2.1e-06	0.32	0.18	0.18	0	0	4	0.15
1219	0.36	0	0.14	0.14	0.36	0.0017	0.0017	0	0	4	0.15
1220	0.22	0	3e-06	3e-06	0.22	0.28	0.28	0	0	5	0.23
1221	0.5	0	0.002	0.002	0.5	0.00029	0.00029	0	0	4	0.15
1222	0.3	0	0	0	0.3	0.2	0.2	0.0032	3.9e-05	4	0.15
1223	0.07	0	0	0	0.07	0.43	0.43	0	0	5	0.23
1224	0.44	0	0.0031	0.0031	0.44	0.058	0.058	0	0	4	0.15
1225	0.012	0	0	0	0.012	0.49	0.49	0	0	5	0.23
1226	0.18	0	0	0	0.18	0.32	0.31	0.0061	0	5	0.23
1227	0.31	0	0	0	0.31	0.19	0.18	0.00023	0	4	0.15
1228	0.43	0	0.00029	0.00029	0.43	0.071	0.071	0	0	4	0.15
1229	0.33	0	0	0	0.33	0.17	0.17	0.0014	0	4	0.15
1230	0.33	0	0	0	0.33	0.18	0.17	0.00028	0	4	0.15
1231	0.26	0	0	0	0.26	0.24	0.24	0.0044	0	4	0.15
1232	0.48	0	0.001	0.001	0.48	0.019	0.019	0	0	4	0.15
1233	0.48	0	0	0	0.48	0.017	0.017	4.2e-05	0	4	0.15
1234	0.037	0	0	0	0.037	0.46	0.46	0	0	5	0.23
1235	0.17	0	0	0	0.17	0.33	0.33	1.1e-05	0	5	0.23
1236	0.0032	0	0	0	0.0032	0.49	0.49	0.012	0	5	0.23
1237	0.45	0	0	0	0.45	0.053	0.053	0.00038	0	4	0.15
1238	0.29	0	4.4e-06	4.4e-06	0.29	0.21	0.21	0	0	4	0.15
1239	0.3	0	2.5e-05	2.5e-05	0.3	0.2	0.2	2.1e-06	0	4	0.15
1240	0.49	0	4.6e-06	4.6e-06	0.49	0.0069	0.0069	0	0	4	0.15
1241	0.42	0	0.00037	0.00037	0.42	0.08	0.08	0	0	4	0.15
1242	0.35	0	0	0	0.35	0.15	0.15	0.00015	0	4	0.15
1243	0.37	0	0	0	0.37	0.13	0.13	0.00035	0	4	0.15
1244	0.33	0	0	0	0.33	0.17	0.17	0	0	4	0.15
1245	0.1	0	0	0	0.1	0.4	0.4	0	0	5	0.23
1246	0.011	2.2e-06	0.49	0.49	0.011	0	0	0	0	2	0.083
1247	0.35	0	0.0028	0.0028	0.35	0.15	0.15	0.00032	0	4	0.15
1248	0.022	2.2e-06	0.48	0.48	0.022	2.5e-06	2.5e-06	0	0	2	0.083
1249	0.43	0	0.066	0.066	0.43	0.006	0.006	0	0	4	0.15
1250	0.00017	0	0.5	0.5	0.00017	0	0	0	0	2	0.083
1251	0.34	0	0.16	0.16	0.34	0.0016	0.0016	0	0	4	0.15
1252	0.44	0	0.0068	0.0068	0.44	0.054	0.054	0	0	4	0.15
1253	0.49	0	0.0007	0.0007	0.49	0.01	0.01	0	0	4	0.15
1254	0.15	0	0	0	0.15	0.35	0.35	0	0	5	0.23
1255	0.073	0	0	0	0.073	0.43	0.43	0	0	5	0.23
1256	0.47	0	0.017	0.017	0.47	0.016	0.016	0	0	4	0.15
1257	0.5	0	0.0031	0.0031	0.5	0.00041	0.0004	0	0	4	0.15
1258	0.13	0	0	0	0.13	0.37	0.37	0	0	5	0.23
1259	0.0011	2e-06	0.5	0.5	0.0011	0	0	0	0	2	0.083
1260	0.16	3.5e-06	0.34	0.34	0.16	9.3e-06	9.2e-06	0	0	2	0.083
1261	0.46	0	5.1e-05	5.1e-05	0.46	0.037	0.037	0	0	4	0.15
1262	0.45	0	0.015	0.015	0.45	0.031	0.03	0	0	4	0.15
1263	0.42	0	0.078	0.078	0.42	0.00061	0.00061	0	0	4	0.15
1264	0.45	0	3.1e-05	3.1e-05	0.45	0.047	0.047	0	0	4	0.15
1265	0.28	0	0	0	0.28	0.22	0.22	0	0	4	0.15
1266	0.44	0	0.013	0.013	0.44	0.045	0.045	0	0	4	0.15
1267	0.15	0	0	0	0.15	0.35	0.35	2.2e-06	0	5	0.23
1268	0.43	0	0.016	0.016	0.43	0.058	0.058	7.3e-06	0	4	0.15
1269	0.21	0	0	0	0.21	0.29	0.29	4.8e-06	0	5	0.23
1270	0.4	0	3.1e-06	3.1e-06	0.4	0.1	0.099	0	0	4	0.15
1271	0.19	5.3e-06	0.31	0.31	0.19	2.3e-06	2.3e-06	0	0	2	0.083
1272	0.5	0	6.7e-05	6.7e-05	0.5	0.0037	0.0037	0	0	4	0.15
1273	0.5	0	0.00083	0.00083	0.5	0.0015	0.0015	0	0	4	0.15
1274	0.0038	2.3e-06	0.5	0.5	0.0038	0	0	0	0	2	0.083
1275	0.013	0	0	0	0.013	0.49	0.49	1.8e-06	0	5	0.23
1276	0.16	0	0.00012	0.00012	0.16	0.34	0.34	0.00013	0	5	0.23
1277	0.36	0	2.6e-05	2.6e-05	0.36	0.15	0.14	0	0	4	0.15
1278	0.28	0	3e-05	3e-05	0.28	0.22	0.22	0	0	4	0.15
1279	0.27	3.1e-06	0.23	0.23	0.27	3.3e-05	3.3e-05	0	0	4	0.15
1280	0.44	0	2.7e-06	2.7e-06	0.44	0.062	0.062	0	0	4	0.15
1281	0.00096	0	0	0	0.00096	0.39	0.39	0.21	0.002	5	0.23
1282	0.039	0	3.3e-06	3.3e-06	0.039	0.46	0.46	0.0024	0	5	0.23
1283	0.13	2.8e-06	0.37	0.37	0.13	0.00017	0.00017	0	0	2	0.083
1284	0.022	0	0	0	0.022	0.48	0.48	0	0	5	0.23
1285	0.32	0	5.3e-06	5.3e-06	0.32	0.18	0.18	0	0	4	0.15
1286	0.35	2e-06	0.15	0.15	0.35	0.0025	0.0025	0	0	4	0.15
1287	0.39	1e-06	0.08	0.08	0.39	0.03	0.03	0	0	4	0.15
1288	0.00016	0	0	0	0.00016	0.5	0.5	6.6e-05	0	5	0.23
1289	0.037	0	0	0	0.037	0.46	0.46	3.2e-05	0	5	0.23
1290	0.14	0	3e-05	3e-05	0.14	0.37	0.36	5.6e-05	0	5	0.23
1291	0.056	0	2e-06	2e-06	0.056	0.44	0.44	0.00015	0	5	0.23
1292	0.072	2.9e-06	0.43	0.43	0.072	2.2e-05	2.1e-05	0	0	2	0.083
1293	0.19	0	0.00029	0.00029	0.19	0.31	0.31	0.00014	0	5	0.23
1294	0.49	0	0.0017	0.0017	0.49	0.0081	0.0081	0	0	4	0.15
1295	0.092	0	0.00012	0.00012	0.092	0.41	0.4	0.0051	6e-05	5	0.23
1296	0.049	0	0	0	0.049	0.45	0.45	0	0	5	0.23
1297	0.15	3.6e-06	0.35	0.35	0.15	3.1e-05	3.1e-05	0	0	2	0.083
1298	0.098	0	0	0	0.098	0.4	0.4	1.7e-06	0	5	0.23
1299	0.38	0	0	0	0.38	0.12	0.12	0	0	4	0.15
1300	0.33	0	0.00014	0.00014	0.33	0.17	0.17	0	0	4	0.15
1301	0.0066	0	0	0	0.0066	0.49	0.49	0.0066	0	5	0.23
1302	0.033	0	0	0	0.033	0.47	0.47	1.9e-05	0	5	0.23
1303	0.49	0	0.0053	0.0053	0.49	0.0089	0.0089	0	0	4	0.15
1304	0.25	0	0.00042	0.00042	0.25	0.25	0.25	3.1e-05	0	5	0.23
1305	0.38	0	0.00063	0.00063	0.38	0.12	0.12	0	0	4	0.15
1306	0.27	0	0.0029	0.0029	0.27	0.23	0.23	0.00027	0	4	0.15
1307	0.31	3.9e-06	0.19	0.19	0.31	1.8e-05	1.8e-05	0	0	4	0.15
1308	0.00064	0	0.5	0.5	0.00064	0	0	0	0	2	0.083
1309	0.47	0	0	0	0.47	0.031	0.03	0	0	4	0.15
1310	0.5	0	0.00081	0.00081	0.5	4e-06	3.9e-06	0	0	4	0.15
1311	0.49	0	0.00053	0.00053	0.49	0.014	0.014	0	0	4	0.15
1312	4.1e-06	0	0.5	0.5	4.1e-06	0	0	0	0	2	0.083
1313	0.47	0	1.5e-05	1.5e-05	0.47	0.028	0.028	0	0	4	0.15
1314	0.36	0	0.001	0.001	0.36	0.14	0.14	1.5e-06	0	4	0.15
1315	0.4	3.6e-06	0.1	0.1	0.4	6.1e-06	6.1e-06	0	0	4	0.15
1316	0.013	0	0	0	0.013	0.49	0.49	2.5e-06	0	5	0.23
1317	0.0086	0	0	0	0.0086	0.49	0.49	1.4e-05	0	5	0.23
1318	0.024	2.8e-06	0.48	0.48	0.024	0	0	0	0	2	0.083
1319	0.18	0	2.6e-05	2.6e-05	0.18	0.33	0.32	7.2e-06	0	5	0.23
1320	0.1	3.1e-06	0.4	0.4	0.1	3.7e-05	3.7e-05	0	0	2	0.083
1321	0.37	0	0.0052	0.0052	0.37	0.13	0.13	9.5e-06	0	4	0.15
1322	0.42	0	0	0	0.42	0.082	0.082	0	0	4	0.15
1323	0.33	4.6e-06	0.17	0.17	0.33	4.9e-06	4.9e-06	0	0	4	0.15
1324	0.091	6.3e-06	0.41	0.41	0.091	0	0	0	0	2	0.083
1325	0.048	0	0	0	0.048	0.45	0.45	0	0	5	0.23
1326	0.42	1.5e-06	0.079	0.079	0.42	0.0025	0.0025	0	0	4	0.15
1327	0.00045	0	0.5	0.5	0.00045	0	0	0	0	2	0.083
1328	0.4	0	0.00012	0.00012	0.4	0.098	0.098	0	0	4	0.15
1329	0.14	0	0	0	0.14	0.36	0.36	0	0	5	0.23
1330	0.35	0	0	0	0.35	0.15	0.15	1.4e-05	9.2e-06	4	0.15
1331	0.34	0	0.15	0.15	0.34	0.014	0.014	0	0	4	0.15
1332	0.41	0	0.087	0.087	0.41	0.003	0.003	0	0	4	0.15
1333	0.47	0	0.019	0.019	0.47	0.0079	0.0078	0	0	4	0.15
1334	9.1e-05	0	0.5	0.5	9.1e-05	0	0	0	0	2	0.083
1335	0.099	2.8e-06	0.4	0.4	0.099	8.5e-05	8.5e-05	0	0	2	0.083
1336	0.21	3.8e-06	0.29	0.29	0.21	6.8e-06	6.8e-06	0	0	2	0.083
1337	0.46	0	0	0	0.46	0.033	0.032	0.0057	2.7e-05	4	0.15
1338	0.49	0	0	0	0.49	0.0088	0.0088	0.0079	0	4	0.15
1339	0.44	0	0	0	0.44	0.054	0.054	0.0032	9.8e-05	4	0.15
1340	0.2	0	2.9e-06	2.9e-06	0.2	0.3	0.3	0.0045	9e-06	5	0.23
1341	0.1	3.8e-06	0.4	0.4	0.1	0	0	0	0	2	0.083
1342	0.36	2e-06	0.14	0.14	0.36	0.0016	0.0016	0	0	4	0.15
1343	0.36	0	0	0	0.36	0.14	0.14	0.0015	0.0016	4	0.15
1344	0.46	0	0.0036	0.0036	0.46	0.032	0.032	0	0	4	0.15
1345	0.48	0	0.018	0.018	0.48	0.0064	0.0064	0	0	4	0.15
1346	0.016	3.1e-06	0.48	0.48	0.016	0	0	0	0	2	0.083
1347	0.19	4e-06	0.31	0.31	0.19	4.7e-06	4.6e-06	0	0	2	0.083
