SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0
510	0.0021	9.8e-05	0	0.11	0	0.12	0.11	0.11	0.1	0.11	0.11	0.11	0.11	0	9.8e-05	9.5e-05	9.5e-05	9.5e-05	0	5	0.083
511	1.4e-05	0.041	8.8e-06	0.11	0	9.6e-05	0.11	0.11	8.1e-05	0.11	0.11	0.11	0.11	0	0.041	0.04	0.04	0.04	0	3	0.15
512	0.0029	0	0	0.0022	0	0.53	0.0022	0.0022	0.45	0.0022	0.0022	0.0022	0.0022	0	0	0	0	0	0	5	0.083
513	0.0029	6e-05	0	0.059	0	0.32	0.059	0.059	0.27	0.059	0.059	0.059	0.059	0	6e-05	5.8e-05	5.8e-05	5.8e-05	0	5	0.083
514	8.1e-05	0.0052	0	0.14	0	0.00099	0.14	0.14	0.00084	0.14	0.14	0.14	0.14	0	0.0052	0.005	0.005	0.005	0	3	0.15
515	8.7e-05	0.019	5.1e-06	0.13	0	0.0016	0.13	0.13	0.0013	0.13	0.13	0.13	0.13	0	0.019	0.019	0.019	0.019	0	3	0.15
516	0	0.094	0	0.077	0	0	0.077	0.077	0	0.077	0.077	0.077	0.077	0	0.094	0.09	0.09	0.09	0	1	0.23
517	2.9e-06	5.1e-05	0	0.14	0	0	0.14	0.14	0	0.14	0.14	0.14	0.14	0	5.1e-05	4.9e-05	4.9e-05	4.9e-05	0	3	0.15
518	0.0025	0	0	0.0012	0	0.53	0.0012	0.0012	0.45	0.0012	0.0012	0.0012	0.0012	0	0	0	0	0	0	5	0.083
519	0	0.12	0.00013	0.057	0	2.5e-06	0.057	0.057	2.1e-06	0.057	0.057	0.057	0.057	0	0.12	0.12	0.12	0.12	0	1	0.23
520	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.62
521	3.5e-05	0.0016	0	0.14	0	0.00019	0.14	0.14	0.00016	0.14	0.14	0.14	0.14	0	0.0016	0.0015	0.0015	0.0015	0	3	0.15
522	0.00081	0.00017	0	0.14	0	0.016	0.14	0.14	0.013	0.14	0.14	0.14	0.14	0	0.00017	0.00017	0.00017	0.00017	0	3	0.15
523	1.2e-05	0.0037	0	0.14	0	2.7e-05	0.14	0.14	2.3e-05	0.14	0.14	0.14	0.14	0	0.0037	0.0035	0.0035	0.0035	0	3	0.15
524	9.9e-06	0.058	7.1e-06	0.1	0	4.6e-05	0.1	0.1	3.9e-05	0.1	0.1	0.1	0.1	0	0.058	0.056	0.056	0.056	0	3	0.15
525	0	0.091	1.1e-06	0.079	0	0	0.079	0.079	0	0.079	0.079	0.079	0.079	0	0.091	0.088	0.088	0.088	0	1	0.23
526	0.0015	0	0	0.00015	0	0.54	0.00015	0.00015	0.46	0.00015	0.00015	0.00015	0.00015	0	0	0	0	0	0	5	0.083
527	4.1e-05	0.00079	0	0.14	0	0.00021	0.14	0.14	0.00018	0.14	0.14	0.14	0.14	0	0.00079	0.00076	0.00076	0.00076	0	3	0.15
528	4.4e-05	0.067	0.00036	0.096	0	0.0012	0.096	0.096	0.001	0.096	0.096	0.096	0.096	0	0.067	0.064	0.064	0.064	0	3	0.15
529	0.00077	0.015	8.3e-06	0.12	0	0.041	0.12	0.12	0.035	0.12	0.12	0.12	0.12	0	0.015	0.014	0.014	0.014	0	3	0.15
530	4.2e-06	0.17	0.0019	0.025	0	4.6e-05	0.025	0.025	3.9e-05	0.025	0.025	0.025	0.025	0	0.17	0.16	0.16	0.16	0	1	0.23
531	0.00019	0.05	7.3e-05	0.11	0	0.0058	0.11	0.11	0.0049	0.11	0.11	0.11	0.11	0	0.05	0.048	0.048	0.048	0	3	0.15
532	0	0.084	0	0.084	0	0	0.084	0.084	0	0.084	0.084	0.084	0.084	0	0.084	0.082	0.082	0.082	0	1	0.23
533	0.00014	0.03	0.00029	0.12	0	0.0041	0.12	0.12	0.0035	0.12	0.12	0.12	0.12	0	0.03	0.029	0.029	0.029	0	3	0.15
534	0.001	0.00077	0	0.13	0	0.048	0.13	0.13	0.04	0.13	0.13	0.13	0.13	0	0.00077	0.00074	0.00074	0.00074	0	3	0.15
535	2.5e-06	0.11	0.00016	0.068	0	1.3e-05	0.068	0.068	1.1e-05	0.068	0.068	0.068	0.068	0	0.11	0.1	0.1	0.1	0	1	0.23
536	9e-06	0.043	0.00043	0.11	0	3.9e-05	0.11	0.11	3.3e-05	0.11	0.11	0.11	0.11	0	0.043	0.041	0.041	0.041	0	3	0.15
537	0.00011	0.011	0	0.13	0	0.0021	0.13	0.13	0.0018	0.13	0.13	0.13	0.13	0	0.011	0.011	0.011	0.011	0	3	0.15
538	0	0.014	0.00076	0.13	0	0	0.13	0.13	0	0.13	0.13	0.13	0.13	0	0.014	0.014	0.014	0.014	0	3	0.15
539	0.00036	0.011	3.9e-06	0.13	0	0.015	0.13	0.13	0.012	0.13	0.13	0.13	0.13	0	0.011	0.01	0.01	0.01	0	3	0.15
540	0	0.039	0	0.12	0	3.4e-06	0.12	0.12	2.9e-06	0.12	0.12	0.12	0.12	0	0.039	0.038	0.038	0.038	0	3	0.15
541	0	0.034	0	0.12	0	0	0.12	0.12	0	0.12	0.12	0.12	0.12	0	0.034	0.033	0.033	0.033	0	3	0.15
542	0.0018	0	0	0.13	0	0.034	0.13	0.13	0.029	0.13	0.13	0.13	0.13	0	0	0	0	0	0	3	0.15
543	3.1e-05	0.079	0.001	0.087	0.00078	0.0013	0.087	0.087	0.0011	0.087	0.087	0.087	0.087	0	0.079	0.076	0.076	0.076	0	3	0.15
544	2.8e-05	0.011	0	0.14	0	0.00019	0.14	0.14	0.00017	0.14	0.14	0.14	0.14	0	0.011	0.01	0.01	0.01	0	3	0.15
545	0.0011	0.0088	1.2e-05	0.11	0	0.11	0.11	0.11	0.09	0.11	0.11	0.11	0.11	0	0.0088	0.0085	0.0085	0.0085	0	3	0.15
546	0.00084	0.0073	4e-06	0.12	0	0.059	0.12	0.12	0.05	0.12	0.12	0.12	0.12	0	0.0073	0.007	0.007	0.007	0	3	0.15
547	0	0.19	6.1e-05	0.0086	0	0	0.0086	0.0086	0	0.0086	0.0086	0.0086	0.0086	0	0.19	0.19	0.19	0.19	0	1	0.23
548	0.0024	5.5e-05	0	0.11	0	0.14	0.11	0.11	0.12	0.11	0.11	0.11	0.11	0	5.5e-05	5.3e-05	5.3e-05	5.3e-05	0	5	0.083
549	9.2e-06	0.015	0	0.13	0	3.4e-05	0.13	0.13	2.9e-05	0.13	0.13	0.13	0.13	0	0.015	0.014	0.014	0.014	0	3	0.15
550	2e-05	0.074	0.00019	0.091	0	0.0003	0.091	0.091	0.00025	0.091	0.091	0.091	0.091	0	0.074	0.072	0.072	0.072	0	3	0.15
551	0.00049	0.0044	0	0.13	0	0.02	0.13	0.13	0.017	0.13	0.13	0.13	0.13	0	0.0044	0.0042	0.0042	0.0042	0	3	0.15
552	0.0099	0	0	0.0095	0	0.5	0.0095	0.0095	0.42	0.0095	0.0095	0.0095	0.0095	0	0	0	0	0	0	5	0.083
553	0.0066	0	0	0.045	0	0.37	0.045	0.045	0.31	0.045	0.045	0.045	0.045	0	0	0	0	0	0	5	0.083
554	0.00034	0.023	3.7e-05	0.12	0	0.017	0.12	0.12	0.014	0.12	0.12	0.12	0.12	0	0.023	0.022	0.022	0.022	0	3	0.15
555	6.9e-06	0.0033	0	0.14	0	1.5e-05	0.14	0.14	1.3e-05	0.14	0.14	0.14	0.14	0	0.0033	0.0032	0.0032	0.0032	0	3	0.15
556	8.9e-05	0.031	2.1e-05	0.12	0	0.0019	0.12	0.12	0.0016	0.12	0.12	0.12	0.12	0	0.031	0.03	0.03	0.03	0	3	0.15
557	0	0.11	0.00061	0.062	0	0	0.062	0.062	0	0.062	0.062	0.062	0.062	0	0.11	0.11	0.11	0.11	0	1	0.23
558	0	0.17	4.1e-05	0.025	0	0	0.025	0.025	0	0.025	0.025	0.025	0.025	0	0.17	0.16	0.16	0.16	0	1	0.23
559	6.7e-05	0.053	0.00012	0.11	0	0.0017	0.11	0.11	0.0014	0.11	0.11	0.11	0.11	0	0.053	0.051	0.051	0.051	0	3	0.15
560	0.001	0.0048	0	0.12	0	0.079	0.12	0.12	0.067	0.12	0.12	0.12	0.12	0	0.0048	0.0046	0.0046	0.0046	0	3	0.15
561	0.0035	2.8e-06	0	0.03	0	0.43	0.03	0.03	0.36	0.03	0.03	0.03	0.03	0	2.8e-06	2.7e-06	2.7e-06	2.7e-06	0	5	0.083
562	1.7e-05	0.083	0.0011	0.084	0.00081	0.00059	0.084	0.084	0.0005	0.084	0.084	0.084	0.084	0	0.083	0.08	0.08	0.08	0	3	0.15
563	3.3e-05	0.0034	0	0.14	0	0.0002	0.14	0.14	0.00017	0.14	0.14	0.14	0.14	0	0.0034	0.0033	0.0033	0.0033	0	3	0.15
564	0	0.12	0.00033	0.062	0	4.6e-06	0.062	0.062	3.9e-06	0.062	0.062	0.062	0.062	0	0.12	0.11	0.11	0.11	0	1	0.23
565	5.3e-05	0.029	1.1e-05	0.12	0	0.0008	0.12	0.12	0.00068	0.12	0.12	0.12	0.12	0	0.029	0.028	0.028	0.028	0	3	0.15
566	0.00043	0.00037	0	0.14	0	0.009	0.14	0.14	0.0076	0.14	0.14	0.14	0.14	0	0.00037	0.00035	0.00035	0.00035	0	3	0.15
567	0.00085	0.0013	0	0.13	0	0.04	0.13	0.13	0.034	0.13	0.13	0.13	0.13	0	0.0013	0.0013	0.0013	0.0013	0	3	0.15
568	0.0053	0	0	0.03	0	0.43	0.03	0.03	0.36	0.03	0.03	0.03	0.03	0	0	0	0	0	0	5	0.083
569	0	0.09	0.00084	0.079	0	0	0.079	0.079	0	0.079	0.079	0.079	0.079	0	0.09	0.087	0.087	0.087	0	1	0.23
570	0.0033	0	0	0.0097	0	0.5	0.0097	0.0097	0.43	0.0097	0.0097	0.0097	0.0097	0	0	0	0	0	0	5	0.083
571	4.7e-06	0.062	1.4e-05	0.099	0	2e-05	0.099	0.099	1.7e-05	0.099	0.099	0.099	0.099	0	0.062	0.06	0.06	0.06	0	3	0.15
572	0.00022	0.0097	0	0.13	0	0.0062	0.13	0.13	0.0053	0.13	0.13	0.13	0.13	0	0.0097	0.0094	0.0094	0.0094	0	3	0.15
573	2.5e-05	0.073	0.00046	0.091	0	0.00058	0.091	0.091	0.00049	0.091	0.091	0.091	0.091	0	0.073	0.071	0.071	0.071	0	3	0.15
574	0	0.12	4e-06	0.062	0	0	0.062	0.062	0	0.062	0.062	0.062	0.062	0	0.12	0.11	0.11	0.11	0	1	0.23
575	0	0.2	0.00055	0.00024	0	0	0.00024	0.00024	0	0.00024	0.00024	0.00024	0.00024	0	0.2	0.2	0.2	0.2	0	1	0.23
576	2.7e-05	0.057	0.00049	0.1	2e-05	0.00056	0.1	0.1	0.00047	0.1	0.1	0.1	0.1	0	0.057	0.055	0.055	0.055	0	3	0.15
577	0	0.059	0.00066	0.1	0.00016	7.1e-06	0.1	0.1	6.1e-06	0.1	0.1	0.1	0.1	0	0.059	0.057	0.057	0.057	0	3	0.15
578	0	0.023	0.00074	0.13	1e-06	0	0.13	0.13	0	0.13	0.13	0.13	0.13	0	0.023	0.022	0.022	0.022	0	3	0.15
579	2.2e-05	0.06	0.00061	0.1	0.00024	0.00057	0.1	0.1	0.00049	0.1	0.1	0.1	0.1	0	0.06	0.058	0.058	0.058	0	3	0.15
580	0	0.11	0.00028	0.066	0	0	0.066	0.066	0	0.066	0.066	0.066	0.066	0	0.11	0.11	0.11	0.11	0	1	0.23
581	0.0057	0.057	4.7e-05	0.03	0	0.27	0.03	0.03	0.23	0.03	0.03	0.03	0.03	0	0.057	0.055	0.055	0.055	0	5	0.083
582	1.7e-05	0.018	0.00047	0.13	0	8.1e-05	0.13	0.13	6.9e-05	0.13	0.13	0.13	0.13	0	0.018	0.018	0.018	0.018	0	3	0.15
583	0	0.1	0.00035	0.072	0	0	0.072	0.072	0	0.072	0.072	0.072	0.072	0	0.1	0.098	0.098	0.098	0	1	0.23
584	0	0.11	0.00032	0.069	0	0	0.069	0.069	0	0.069	0.069	0.069	0.069	0	0.11	0.1	0.1	0.1	0	1	0.23
585	0	0.056	0.00058	0.1	3.5e-06	0	0.1	0.1	0	0.1	0.1	0.1	0.1	0	0.056	0.054	0.054	0.054	0	3	0.15
586	0	0.057	0.00057	0.1	4.9e-06	0	0.1	0.1	0	0.1	0.1	0.1	0.1	0	0.057	0.056	0.056	0.056	0	3	0.15
587	0	0.033	0.00056	0.12	0	0	0.12	0.12	0	0.12	0.12	0.12	0.12	0	0.033	0.032	0.032	0.032	0	3	0.15
588	0.00054	0.0004	0.00019	0.14	0	0.004	0.14	0.14	0.0034	0.14	0.14	0.14	0.14	0	0.0004	0.00039	0.00039	0.00039	0	3	0.15
589	0	0.087	0.00039	0.082	0	0	0.082	0.082	0	0.082	0.082	0.082	0.082	0	0.087	0.084	0.084	0.084	0	1	0.23
590	9.9e-05	0.0071	0.00028	0.14	0	0.0015	0.14	0.14	0.0013	0.14	0.14	0.14	0.14	0	0.0071	0.0069	0.0069	0.0069	0	3	0.15
591	1.2e-05	0.064	0.00028	0.098	0	0.0001	0.098	0.098	8.6e-05	0.098	0.098	0.098	0.098	0	0.064	0.062	0.062	0.062	0	3	0.15
592	8.4e-05	0.016	0.00028	0.13	0	0.0014	0.13	0.13	0.0012	0.13	0.13	0.13	0.13	0	0.016	0.016	0.016	0.016	0	3	0.15
593	6.2e-06	0.019	0.00032	0.13	0	1.9e-05	0.13	0.13	1.6e-05	0.13	0.13	0.13	0.13	0	0.019	0.018	0.018	0.018	0	3	0.15
594	6.5e-05	0.0044	0.00029	0.14	0	0.00067	0.14	0.14	0.00057	0.14	0.14	0.14	0.14	0	0.0044	0.0042	0.0042	0.0042	0	3	0.15
595	0.0017	0.036	0.00013	0.084	0	0.12	0.084	0.084	0.11	0.084	0.084	0.084	0.084	0	0.036	0.035	0.035	0.035	0	5	0.083
596	0	0.18	7.2e-05	0.015	0	0	0.015	0.015	0	0.015	0.015	0.015	0.015	0	0.18	0.18	0.18	0.18	0	1	0.23
597	0.0018	0.095	5.8e-06	0.0053	0	0.27	0.0053	0.0053	0.23	0.0053	0.0053	0.0053	0.0053	0	0.095	0.092	0.092	0.092	0	5	0.083
598	2.2e-06	0.16	0.00052	0.031	0	1.3e-05	0.031	0.031	1.1e-05	0.031	0.031	0.031	0.031	0	0.16	0.15	0.15	0.15	0	1	0.23
599	0.0022	0	0	0.0025	0	0.53	0.0025	0.0025	0.45	0.0025	0.0025	0.0025	0.0025	0	0	0	0	0	0	5	0.083
600	0.00061	0.018	1e-05	0.12	0	0.029	0.12	0.12	0.024	0.12	0.12	0.12	0.12	0	0.018	0.017	0.017	0.017	0	3	0.15
601	0.00023	0.012	1.2e-06	0.13	0	0.005	0.13	0.13	0.0043	0.13	0.13	0.13	0.13	0	0.012	0.012	0.012	0.012	0	3	0.15
602	1.1e-05	0.16	0.0019	0.034	2.3e-06	0.00017	0.034	0.034	0.00014	0.034	0.034	0.034	0.034	0	0.16	0.15	0.15	0.15	0	1	0.23
603	0.0018	0.004	1.1e-06	0.096	0	0.17	0.096	0.096	0.14	0.096	0.096	0.096	0.096	0	0.004	0.0038	0.0038	0.0038	0	5	0.083
604	3.2e-05	0.021	2.9e-06	0.13	0	0.00025	0.13	0.13	0.00021	0.13	0.13	0.13	0.13	0	0.021	0.021	0.021	0.021	0	3	0.15
605	0	0.011	0	0.14	0	0	0.14	0.14	0	0.14	0.14	0.14	0.14	0	0.011	0.011	0.011	0.011	0	3	0.15
606	0.00019	0.0089	0	0.14	0	0.0033	0.14	0.14	0.0028	0.14	0.14	0.14	0.14	0	0.0089	0.0086	0.0086	0.0086	0	3	0.15
607	0.0027	0	0	0.0054	0	0.52	0.0054	0.0054	0.44	0.0054	0.0054	0.0054	0.0054	0	0	0	0	0	0	5	0.083
608	0.0003	0.0054	0	0.14	0	0.0064	0.14	0.14	0.0054	0.14	0.14	0.14	0.14	0	0.0054	0.0052	0.0052	0.0052	0	3	0.15
609	0.0061	0	0	0.04	0	0.38	0.04	0.04	0.33	0.04	0.04	0.04	0.04	0	0	0	0	0	0	5	0.083
610	0.00068	2.2e-06	0	0.14	0	0.0046	0.14	0.14	0.0039	0.14	0.14	0.14	0.14	0	2.2e-06	2.1e-06	2.1e-06	2.1e-06	0	3	0.15
611	0	0.13	1.6e-05	0.051	0	0	0.051	0.051	0	0.051	0.051	0.051	0.051	0	0.13	0.13	0.13	0.13	0	1	0.23
612	0.0029	0	0	0.0063	0	0.52	0.0063	0.0063	0.44	0.0063	0.0063	0.0063	0.0063	0	0	0	0	0	0	5	0.083
613	0.0018	0.0012	0	0.11	0	0.11	0.11	0.11	0.091	0.11	0.11	0.11	0.11	0	0.0012	0.0012	0.0012	0.0012	0	3	0.15
614	0	0.018	0	0.13	0	0	0.13	0.13	0	0.13	0.13	0.13	0.13	0	0.018	0.018	0.018	0.018	0	3	0.15
615	0	0.13	1.6e-05	0.051	0	0	0.051	0.051	0	0.051	0.051	0.051	0.051	0	0.13	0.13	0.13	0.13	0	1	0.23
616	4.7e-05	0.081	0.00012	0.086	0	0.00077	0.086	0.086	0.00065	0.086	0.086	0.086	0.086	0	0.081	0.079	0.079	0.079	0	3	0.15
617	0.0014	0.0056	1.4e-06	0.11	0	0.1	0.11	0.11	0.086	0.11	0.11	0.11	0.11	0	0.0056	0.0054	0.0054	0.0054	0	3	0.15
618	3e-05	0.048	1e-05	0.11	0	0.00027	0.11	0.11	0.00023	0.11	0.11	0.11	0.11	0	0.048	0.046	0.046	0.046	0	3	0.15
619	0	0.2	0.00037	1.4e-06	0	0	1.4e-06	1.4e-06	0	1.4e-06	1.4e-06	1.4e-06	1.4e-06	0	0.2	0.2	0.2	0.2	0	1	0.23
620	0	0.2	0.0076	0.0028	0	0	0.0028	0.0028	0	0.0028	0.0028	0.0028	0.0028	0	0.2	0.19	0.19	0.19	0	1	0.23
621	0	0.1	0.00068	0.071	0	0	0.071	0.071	0	0.071	0.071	0.071	0.071	0	0.1	0.1	0.1	0.1	0	1	0.23
622	0.0004	0.007	1.5e-06	0.13	0	0.013	0.13	0.13	0.011	0.13	0.13	0.13	0.13	0	0.007	0.0067	0.0067	0.0067	0	3	0.15
623	0.00014	0.00086	0	0.14	0	0.0013	0.14	0.14	0.0011	0.14	0.14	0.14	0.14	0	0.00086	0.00083	0.00083	0.00083	0	3	0.15
624	0	0.18	0.00099	0.013	0	0	0.013	0.013	0	0.013	0.013	0.013	0.013	0	0.18	0.18	0.18	0.18	0	1	0.23
625	0.0041	4.6e-06	0	0.037	0	0.4	0.037	0.037	0.34	0.037	0.037	0.037	0.037	0	4.6e-06	4.4e-06	4.4e-06	4.4e-06	0	5	0.083
626	0	0.088	0.00082	0.081	1.6e-06	0	0.081	0.081	0	0.081	0.081	0.081	0.081	0	0.088	0.085	0.085	0.085	0	1	0.23
627	0	0.19	0.00045	0.0069	0	0	0.0069	0.0069	0	0.0069	0.0069	0.0069	0.0069	0	0.19	0.19	0.19	0.19	0	1	0.23
628	0	0.023	0.00074	0.13	0	0	0.13	0.13	0	0.13	0.13	0.13	0.13	0	0.023	0.022	0.022	0.022	0	3	0.15
629	0	0.17	0.00042	0.026	0	0	0.026	0.026	0	0.026	0.026	0.026	0.026	0	0.17	0.16	0.16	0.16	0	1	0.23
630	4.6e-06	0.075	3.8e-05	0.09	0	1.9e-05	0.09	0.09	1.6e-05	0.09	0.09	0.09	0.09	0	0.075	0.073	0.073	0.073	0	3	0.15
631	0.003	0	0	0.0072	0	0.51	0.0072	0.0072	0.43	0.0072	0.0072	0.0072	0.0072	0	0	0	0	0	0	5	0.083
632	0	0.19	0.00011	0.0067	0	0	0.0067	0.0067	0	0.0067	0.0067	0.0067	0.0067	0	0.19	0.19	0.19	0.19	0	1	0.23
633	0.0017	0.0017	0	0.11	0	0.12	0.11	0.11	0.1	0.11	0.11	0.11	0.11	0	0.0017	0.0016	0.0016	0.0016	0	5	0.083
634	0.0058	0	0	0.091	0	0.19	0.091	0.091	0.16	0.091	0.091	0.091	0.091	0	0	0	0	0	0	5	0.083
635	0.00029	0.0039	0	0.14	0	0.0064	0.14	0.14	0.0054	0.14	0.14	0.14	0.14	0	0.0039	0.0038	0.0038	0.0038	0	3	0.15
636	0	0.072	0.0013	0.092	0	0	0.092	0.092	0	0.092	0.092	0.092	0.092	0	0.072	0.07	0.07	0.07	0	3	0.15
637	0.00079	0.0067	2.9e-06	0.12	0	0.051	0.12	0.12	0.043	0.12	0.12	0.12	0.12	0	0.0067	0.0065	0.0065	0.0065	0	3	0.15
638	0.0034	4.3e-06	0	0.031	0	0.42	0.031	0.031	0.36	0.031	0.031	0.031	0.031	0	4.3e-06	4.1e-06	4.1e-06	4.1e-06	0	5	0.083
639	0.0029	2.4e-06	0	0.017	0	0.47	0.017	0.017	0.4	0.017	0.017	0.017	0.017	0	2.4e-06	2.3e-06	2.3e-06	2.3e-06	0	5	0.083
640	0.0013	0	0	0.00072	0	0.54	0.00072	0.00072	0.46	0.00072	0.00072	0.00072	0.00072	0	0	0	0	0	0	5	0.083
641	0	0.079	0.00093	0.087	0	7.4e-06	0.087	0.087	6.3e-06	0.087	0.087	0.087	0.087	0	0.079	0.077	0.077	0.077	0	3	0.15
642	0	0.041	0.0016	0.11	0	0	0.11	0.11	0	0.11	0.11	0.11	0.11	0	0.041	0.039	0.039	0.039	0	3	0.15
643	0.00033	0.028	6.3e-05	0.12	0	0.017	0.12	0.12	0.015	0.12	0.12	0.12	0.12	0	0.028	0.027	0.027	0.027	0	3	0.15
644	0	0.087	0.0012	0.082	0.0005	1.1e-05	0.082	0.082	9.3e-06	0.082	0.082	0.082	0.082	0	0.087	0.084	0.084	0.084	0	1	0.23
645	0	0.066	0.00046	0.097	0	0	0.097	0.097	0	0.097	0.097	0.097	0.097	0	0.066	0.063	0.063	0.063	0	3	0.15
646	0	0.091	0.0014	0.079	7.3e-06	0	0.079	0.079	0	0.079	0.079	0.079	0.079	0	0.091	0.088	0.088	0.088	0	1	0.23
647	0.0033	1.4e-05	0	0.09	0	0.2	0.09	0.09	0.17	0.09	0.09	0.09	0.09	0	1.4e-05	1.4e-05	1.4e-05	1.4e-05	0	5	0.083
648	0	0.18	0.0014	0.014	0	0	0.014	0.014	0	0.014	0.014	0.014	0.014	0	0.18	0.18	0.18	0.18	0	1	0.23
649	8.7e-06	0.08	0.00063	0.086	0	0.00015	0.086	0.086	0.00013	0.086	0.086	0.086	0.086	0	0.08	0.078	0.078	0.078	0	3	0.15
650	0	0.043	0.0017	0.11	0	0	0.11	0.11	0	0.11	0.11	0.11	0.11	0	0.043	0.042	0.042	0.042	0	3	0.15
651	0	0.078	0.0013	0.088	0	0	0.088	0.088	0	0.088	0.088	0.088	0.088	0	0.078	0.076	0.076	0.076	0	3	0.15
652	0	0.036	0.00065	0.12	0	0	0.12	0.12	0	0.12	0.12	0.12	0.12	0	0.036	0.035	0.035	0.035	0	3	0.15
653	0	0.085	0.0004	0.083	0	0	0.083	0.083	0	0.083	0.083	0.083	0.083	0	0.085	0.083	0.083	0.083	0	1	0.23
654	0	0.088	0.00069	0.081	0	0	0.081	0.081	0	0.081	0.081	0.081	0.081	0	0.088	0.085	0.085	0.085	0	1	0.23
655	3.7e-06	0.012	0	0.13	0	5.7e-06	0.13	0.13	4.8e-06	0.13	0.13	0.13	0.13	0	0.012	0.012	0.012	0.012	0	3	0.15
656	0	0.025	0.00081	0.13	0	0	0.13	0.13	0	0.13	0.13	0.13	0.13	0	0.025	0.024	0.024	0.024	0	3	0.15
657	0	0.05	0.00059	0.11	0	0	0.11	0.11	0	0.11	0.11	0.11	0.11	0	0.05	0.049	0.049	0.049	0	3	0.15
658	0.00031	0	0	0.14	0	0.00062	0.14	0.14	0.00053	0.14	0.14	0.14	0.14	0	0	0	0	0	0	3	0.15
659	0	0.11	0.00094	0.062	3.4e-06	0	0.062	0.062	0	0.062	0.062	0.062	0.062	0	0.11	0.11	0.11	0.11	0	1	0.23
660	0.003	0.00011	0	0.05	0	0.35	0.05	0.05	0.3	0.05	0.05	0.05	0.05	0	0.00011	0.00011	0.00011	0.00011	0	5	0.083
661	0	0.13	0.00023	0.053	0	0	0.053	0.053	0	0.053	0.053	0.053	0.053	0	0.13	0.12	0.12	0.12	0	1	0.23
662	0	0.03	0.00071	0.12	0	0	0.12	0.12	0	0.12	0.12	0.12	0.12	0	0.03	0.029	0.029	0.029	0	3	0.15
663	0	0.18	3.9e-05	0.015	0	0	0.015	0.015	0	0.015	0.015	0.015	0.015	0	0.18	0.18	0.18	0.18	0	1	0.23
664	0.00058	0.0089	4.4e-06	0.13	0	0.025	0.13	0.13	0.021	0.13	0.13	0.13	0.13	0	0.0089	0.0086	0.0086	0.0086	0	3	0.15
665	0.001	0.0075	5.9e-06	0.12	0	0.066	0.12	0.12	0.056	0.12	0.12	0.12	0.12	0	0.0075	0.0073	0.0073	0.0073	0	3	0.15
666	0	0.038	0.00079	0.12	0	0	0.12	0.12	0	0.12	0.12	0.12	0.12	0	0.038	0.037	0.037	0.037	0	3	0.15
667	2.7e-05	0.0029	0	0.14	0	0.00011	0.14	0.14	9.4e-05	0.14	0.14	0.14	0.14	0	0.0029	0.0028	0.0028	0.0028	0	3	0.15
668	3.8e-05	0.049	6.4e-05	0.11	0	0.00051	0.11	0.11	0.00043	0.11	0.11	0.11	0.11	0	0.049	0.048	0.048	0.048	0	3	0.15
669	0	0.01	0.00078	0.14	0	0	0.14	0.14	0	0.14	0.14	0.14	0.14	0	0.01	0.0097	0.0097	0.0097	0	3	0.15
670	0	0.011	0.00089	0.13	0	0	0.13	0.13	0	0.13	0.13	0.13	0.13	0	0.011	0.011	0.011	0.011	0	3	0.15
671	0	0.013	0.00071	0.13	0	0	0.13	0.13	0	0.13	0.13	0.13	0.13	0	0.013	0.012	0.012	0.012	0	3	0.15
672	0.00093	0.012	2e-05	0.12	0	0.067	0.12	0.12	0.057	0.12	0.12	0.12	0.12	0	0.012	0.011	0.011	0.011	0	3	0.15
673	0	0.086	0.0004	0.083	0	0	0.083	0.083	0	0.083	0.083	0.083	0.083	0	0.086	0.083	0.083	0.083	0	1	0.23
674	0	0.11	0.0019	0.063	0.0015	0	0.063	0.063	0	0.063	0.063	0.063	0.063	0	0.11	0.11	0.11	0.11	0	1	0.23
675	2.3e-05	0.05	3.7e-05	0.11	0	0.00021	0.11	0.11	0.00017	0.11	0.11	0.11	0.11	0	0.05	0.049	0.049	0.049	0	3	0.15
676	0	0.052	0.00059	0.11	0	0	0.11	0.11	0	0.11	0.11	0.11	0.11	0	0.052	0.051	0.051	0.051	0	3	0.15
677	7.6e-05	0.04	5.8e-05	0.11	0	0.0014	0.11	0.11	0.0012	0.11	0.11	0.11	0.11	0	0.04	0.039	0.039	0.039	0	3	0.15
678	3.7e-05	0.021	3.2e-06	0.13	0	0.00032	0.13	0.13	0.00027	0.13	0.13	0.13	0.13	0	0.021	0.021	0.021	0.021	0	3	0.15
679	1.9e-05	0.0091	0	0.14	0	8.3e-05	0.14	0.14	7.1e-05	0.14	0.14	0.14	0.14	0	0.0091	0.0088	0.0088	0.0088	0	3	0.15
680	4.6e-05	0.047	6.7e-05	0.11	0	0.00068	0.11	0.11	0.00058	0.11	0.11	0.11	0.11	0	0.047	0.046	0.046	0.046	0	3	0.15
681	4.7e-05	0.011	0	0.14	0	0.00039	0.14	0.14	0.00033	0.14	0.14	0.14	0.14	0	0.011	0.01	0.01	0.01	0	3	0.15
