SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3
903	0.048	0.42	0.1	0	0.42	0.00054	0	0	4	0.12	0.21	0.17	0.36
904	0.17	0.28	7.3e-05	0	0.28	0.094	0.18	0	4	0.12	0.21	0.17	0.36
905	0.00013	0.46	0.082	0	0.46	0.00089	0	0	4	0.12	0.21	0.17	0.36
906	0.14	0.42	0.0083	0	0.42	0.015	0	0	4	0.12	0.21	0.17	0.36
907	0.076	0.4	0.022	0	0.4	0.094	0.00054	0	4	0.12	0.21	0.17	0.36
908	0.044	0.026	5.5e-05	0	0.026	0.00014	0.9	0	6	0.12	0.4	0.32	0.64
909	7.1e-06	0.23	1.4e-05	0	0.23	0.047	0.48	0	6	0.12	0.4	0.32	0.64
910	0.13	0.38	0.0092	0	0.38	0.056	0.052	0	4	0.12	0.21	0.17	0.36
911	0.00082	0.49	0.00011	0	0.49	0.015	2.4e-06	0	4	0.12	0.21	0.17	0.36
912	0.14	0.0048	0.00046	0	0.0048	1.1e-05	0.85	0	6	0.12	0.4	0.32	0.64
913	0.61	0.17	2.5e-05	0	0.17	0.047	0.00088	0	0	0.12	0.27	0.17	0.48
914	0	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
915	0.012	0.22	0	0	0.22	0.55	1.9e-06	0	5	0.2	0.21	0.17	0.36
916	0	0	0	2.2e-05	0	0	0	1	7	0	0	0.11	0
917	0.018	0.19	0	0	0.19	0.0012	0.59	0	6	0.12	0.4	0.32	0.64
918	0.024	0.07	0	0	0.07	0.84	0.00086	0	5	0.2	0.21	0.17	0.36
919	0.16	0.41	0.012	0	0.41	0.00087	0.0025	0	4	0.12	0.21	0.17	0.36
920	8e-06	0.001	0	0	0.001	1	0	0	5	0.2	0.21	0.17	0.36
921	5.3e-05	0.00013	0	0	0.00013	0	1	0	6	0.12	0.4	0.32	0.64
922	0.99	0.0033	0	0	0.0033	0.00056	0.00034	0	0	0.12	0.27	0.17	0.48
923	0.002	0.00034	0	0	0.00034	0	1	0	6	0.12	0.4	0.32	0.64
924	5.8e-05	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
925	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
926	0.00013	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
927	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
928	0.14	0.018	0	0	0.018	0.82	0	0	5	0.2	0.21	0.17	0.36
929	0.013	0.33	0	0	0.33	0.32	0.0071	0	4	0.12	0.21	0.17	0.36
930	2.8e-06	0.015	0	0	0.015	0.97	0	0	5	0.2	0.21	0.17	0.36
931	0.076	0.21	6.5e-05	0	0.21	0.47	0.027	0	5	0.2	0.21	0.17	0.36
932	0.22	0.019	0	0	0.019	2.7e-05	0.74	0	6	0.12	0.4	0.32	0.64
933	0.18	0.27	0.00013	0	0.27	0.23	0.047	0	4	0.12	0.21	0.17	0.36
934	0.0082	0.032	0	0	0.032	0.93	2e-06	0	5	0.2	0.21	0.17	0.36
935	2e-05	0.011	0	0	0.011	2.3e-06	0.98	0	6	0.12	0.4	0.32	0.64
936	0.076	0.00017	0	0	0.00017	0	0.92	0	6	0.12	0.4	0.32	0.64
937	0.41	0.005	0.00056	0	0.005	3.3e-05	0.58	0	6	0.12	0.4	0.32	0.64
938	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
939	0.99	0.00017	0	0	0.00017	0.0011	0.012	0	0	0.12	0.27	0.17	0.48
940	0.09	0.19	0	0	0.19	0.47	0.056	0	5	0.2	0.21	0.17	0.36
941	0.0078	0.4	0	0	0.4	0.02	0.17	0	4	0.12	0.21	0.17	0.36
942	0.015	0.32	0.00018	0	0.32	0.35	0.00011	0	5	0.2	0.21	0.17	0.36
943	0.39	0.24	4.1e-06	0	0.24	0.12	0.014	0	0	0.12	0.27	0.17	0.48
944	0.4	0.18	8e-05	0	0.18	0.12	0.1	0	0	0.12	0.27	0.17	0.48
945	0.00024	2e-05	0	0	2e-05	0	1	0	6	0.12	0.4	0.32	0.64
946	0	4.5e-05	0	0	4.5e-05	0	1	0	6	0.12	0.4	0.32	0.64
947	0.087	0.0053	0.0033	0	0.0053	0	0.9	0	6	0.12	0.4	0.32	0.64
948	0.018	0.0022	3.6e-06	0	0.0022	1.3e-06	0.98	0	6	0.12	0.4	0.32	0.64
949	0.0017	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
950	1.6e-05	0.00014	0	0	0.00014	0	1	0	6	0.12	0.4	0.32	0.64
951	0.025	0.17	7.5e-06	0	0.17	0.01	0.63	0	6	0.12	0.4	0.32	0.64
952	0.81	0.0015	3.3e-05	0	0.0015	7.6e-06	0.19	0	0	0.12	0.27	0.17	0.48
953	0.1	0.021	3.8e-06	0	0.021	0.0021	0.85	0	6	0.12	0.4	0.32	0.64
954	0.16	0.036	0	0	0.036	0.77	3.2e-05	0	5	0.2	0.21	0.17	0.36
955	0.0015	0.48	0.00036	0	0.48	0.043	0	0	4	0.12	0.21	0.17	0.36
956	0	0	0	0	0	0	0	1	7	0	0	0.11	0
957	0.6	0.2	0	0	0.2	3.5e-05	0	0	0	0.12	0.27	0.17	0.48
958	0.0018	0.016	0	0	0.016	7.7e-05	0.97	0	6	0.12	0.4	0.32	0.64
959	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
960	0	0	0	2.8e-05	0	0	0	1	7	0	0	0.11	0
961	0.38	0.28	0	0	0.28	0.018	0.032	0	0	0.12	0.27	0.17	0.48
962	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
963	0.35	0.16	0	0	0.16	0.0026	0.32	0	0	0.12	0.27	0.17	0.48
964	0.027	0.47	0	0	0.47	0.027	0.00062	0	4	0.12	0.21	0.17	0.36
965	0.094	0.45	0	0	0.45	0.00037	0.00011	0	4	0.12	0.21	0.17	0.36
966	0.55	0.12	0	0	0.12	0.04	0.18	0	0	0.12	0.27	0.17	0.48
967	0.071	0.4	0	0	0.4	0.0003	0.12	0	4	0.12	0.21	0.17	0.36
968	0.93	0.031	0	0	0.031	0.0038	0.0047	0	0	0.12	0.27	0.17	0.48
969	0.22	0.048	0	0	0.048	0.68	0.0013	0	5	0.2	0.21	0.17	0.36
970	0.0016	0.0069	0	0	0.0069	0.28	0.7	0	6	0.12	0.4	0.32	0.64
971	0	0.49	0	0	0.49	0.011	0.0065	0	4	0.12	0.21	0.17	0.36
972	0.00016	0.5	0	0	0.5	0.0065	0	0	4	0.12	0.21	0.17	0.36
973	0	0	0	0	0	0	0	1	7	0	0	0.11	0
974	0.98	0.0095	0	0	0.0095	0.00017	0	0	0	0.12	0.27	0.17	0.48
975	0.013	0.49	0	0	0.49	3.6e-05	2.8e-05	0	4	0.12	0.21	0.17	0.36
976	0.92	0.039	0	0	0.039	0.00029	0.00061	0	0	0.12	0.27	0.17	0.48
977	0.027	0.48	0	0	0.48	0.0019	0.0056	0	4	0.12	0.21	0.17	0.36
978	0.084	0.45	0	0	0.45	0.014	0	0	4	0.12	0.21	0.17	0.36
979	0.81	0.091	0	0	0.091	0.0056	1e-05	0	0	0.12	0.27	0.17	0.48
980	0.055	0.41	6.1e-05	0	0.41	0.053	0.069	0	4	0.12	0.21	0.17	0.36
981	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
982	0.093	0.45	0	0	0.45	0.0029	4.8e-05	0	4	0.12	0.21	0.17	0.36
983	0.13	0.35	0	0	0.35	0.018	0.14	0	4	0.12	0.21	0.17	0.36
984	0.00041	0.03	0	0	0.03	0.94	0	0	5	0.2	0.21	0.17	0.36
985	0.017	0.37	0	0	0.37	0.059	0.19	0	4	0.12	0.21	0.17	0.36
986	0.94	0.029	0	0	0.029	0	0	0	0	0.12	0.27	0.17	0.48
987	0.00056	0.4	0	0	0.4	0.034	0.17	0	4	0.12	0.21	0.17	0.36
988	0.13	0.42	0	0	0.42	0.032	6.9e-05	0	4	0.12	0.21	0.17	0.36
989	0	0	0	0	0	1	0	0	5	0.2	0.21	0.17	0.36
990	0.7	0.034	0	0	0.034	0.00017	0.23	0	0	0.12	0.27	0.17	0.48
991	0.00083	0.5	0	0	0.5	0.0034	3.6e-05	0	4	0.12	0.21	0.17	0.36
992	0.00069	0.062	0	0	0.062	0	0.88	0	6	0.12	0.4	0.32	0.64
993	0.0023	0.49	0	0	0.49	0.012	1e-05	0	4	0.12	0.21	0.17	0.36
994	0.13	0.28	0	0	0.28	0.31	3.2e-05	0	5	0.2	0.21	0.17	0.36
995	0.098	0.37	0	0	0.37	0.099	0.072	0	4	0.12	0.21	0.17	0.36
996	0.021	0.37	0	0	0.37	0.21	0.021	0	4	0.12	0.21	0.17	0.36
997	0.25	0.37	0	0	0.37	0.0021	0.00029	0	4	0.12	0.21	0.17	0.36
998	0.29	0.3	0	0	0.3	0.098	0.01	0	4	0.12	0.21	0.17	0.36
999	0.25	0.37	0	0	0.37	0.0097	0.0036	0	4	0.12	0.21	0.17	0.36
1000	0.49	0.25	0	0	0.25	0.0087	0.0002	0	0	0.12	0.27	0.17	0.48
1001	0.15	0.052	0	0	0.052	0.75	7.9e-05	0	5	0.2	0.21	0.17	0.36
1002	0.059	0.31	4.9e-06	0	0.31	0.2	0.12	0	4	0.12	0.21	0.17	0.36
1003	0.19	0.26	0.002	0	0.26	0.14	0.16	0	4	0.12	0.21	0.17	0.36
1004	0.0009	0.14	0	0	0.14	0.7	0.029	0	5	0.2	0.21	0.17	0.36
1005	7.9e-05	0.089	0	0	0.089	0.82	0.0069	0	5	0.2	0.21	0.17	0.36
1006	0.0012	0.33	0	0	0.33	0.029	0.31	0	4	0.12	0.21	0.17	0.36
1007	0.038	0.46	0	0	0.46	0.049	0.0022	0	4	0.12	0.21	0.17	0.36
1008	0.44	0.26	0	0	0.26	0.027	0.00072	0	0	0.12	0.27	0.17	0.48
1009	0.00076	0.41	0	0	0.41	0.0074	0.18	0	4	0.12	0.21	0.17	0.36
1010	0	2.5e-05	0	0	2.5e-05	1	0.0015	0	5	0.2	0.21	0.17	0.36
1011	0	0.5	0	0	0.5	3.6e-06	0	0	4	0.12	0.21	0.17	0.36
1012	0.0092	0.46	0.067	0	0.46	0.0081	0	0	4	0.12	0.21	0.17	0.36
1013	7e-05	0.48	0.043	0	0.48	1.5e-05	0	0	4	0.12	0.21	0.17	0.36
1014	0	3e-05	0	0	3e-05	0	1	0	6	0.12	0.4	0.32	0.64
1015	2.2e-06	0.00014	0	0	0.00014	1	0	0	5	0.2	0.21	0.17	0.36
1016	0.0095	0.49	0.00083	0	0.49	8.2e-06	0	0	4	0.12	0.21	0.17	0.36
1017	0.11	0.34	8.2e-06	0	0.34	0.22	0	0	4	0.12	0.21	0.17	0.36
1018	0.013	0.43	0.1	0	0.43	0.021	0	0	4	0.12	0.21	0.17	0.36
1019	0.064	0.32	0.24	0	0.32	0.0098	0.057	0	4	0.12	0.21	0.17	0.36
1020	0.16	0.42	0	0	0.42	0.0004	7.5e-05	0	4	0.12	0.21	0.17	0.36
1021	0.043	0.18	0	0	0.18	0.59	0	0	5	0.2	0.21	0.17	0.36
1022	0.00024	0.11	1e-05	0	0.11	0.081	0.71	0	6	0.12	0.4	0.32	0.64
1023	0.019	0.47	0.04	0	0.47	0.00041	0	0	4	0.12	0.21	0.17	0.36
1024	0.019	0.2	0.57	0	0.2	0.00022	0	0	2	0.053	0.21	0.17	0.36
1025	0.0017	0.29	0.0024	0	0.29	0.027	0.39	0	6	0.12	0.4	0.32	0.64
1026	0.09	0.4	0.011	0	0.4	0.11	6.2e-06	0	4	0.12	0.21	0.17	0.36
1027	0.00066	0.46	0.087	0	0.46	0.002	0	0	4	0.12	0.21	0.17	0.36
1028	0	0.33	0	0	0.33	0.34	0	0	5	0.2	0.21	0.17	0.36
1029	2.1e-06	0.0002	0	0	0.0002	0	1	0	6	0.12	0.4	0.32	0.64
1030	0.004	0.49	0.019	0	0.49	0.0012	0	0	4	0.12	0.21	0.17	0.36
1031	0.0029	0.45	0.00017	0	0.45	0.1	0	0	4	0.12	0.21	0.17	0.36
1032	0.0088	0.46	0.071	0	0.46	3.6e-05	0	0	4	0.12	0.21	0.17	0.36
1033	0.0015	0.5	0.007	0	0.5	3.6e-05	0	0	4	0.12	0.21	0.17	0.36
1034	0.017	0.063	0.018	0	0.063	0.004	0.84	0	6	0.12	0.4	0.32	0.64
1035	0.29	0.34	0.00025	0	0.34	0.03	0.00018	0	4	0.12	0.21	0.17	0.36
1036	0.0079	0.34	0.31	0	0.34	0.00033	0	0	4	0.12	0.21	0.17	0.36
1037	2e-05	0.072	0.0051	0	0.072	1.5e-05	0.85	0	6	0.12	0.4	0.32	0.64
1038	0.0034	0.2	0.59	0	0.2	0.001	0	0	2	0.053	0.21	0.17	0.36
1039	6.2e-05	0.16	0	0	0.16	0.0011	0.67	0	6	0.12	0.4	0.32	0.64
1040	0.18	0.24	0.0015	0	0.24	0.034	0.32	0	6	0.12	0.4	0.32	0.64
1041	0.0019	0.054	3.5e-06	0	0.054	0.0047	0.89	0	6	0.12	0.4	0.32	0.64
1042	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
1043	0.4	0.29	0	0	0.29	0.025	0.0011	0	0	0.12	0.27	0.17	0.48
1044	0.28	0.34	0	0	0.34	0.032	0.00034	0	4	0.12	0.21	0.17	0.36
1045	0.07	0.33	0.00026	0	0.33	0.22	0.04	0	4	0.12	0.21	0.17	0.36
1046	0.11	0.34	0.042	0	0.34	0.034	0.14	0	4	0.12	0.21	0.17	0.36
1047	0.66	0.15	0.00081	0	0.15	0.013	0.03	0	0	0.12	0.27	0.17	0.48
1048	0.083	0.3	0	0	0.3	0.32	0.00082	0	5	0.2	0.21	0.17	0.36
1049	0.033	0.42	0.062	0	0.42	0.021	0.044	0	4	0.12	0.21	0.17	0.36
1050	0.042	0.0018	0.00015	0	0.0018	0.00011	0.95	0	6	0.12	0.4	0.32	0.64
1051	0.006	0.38	5e-06	0	0.38	0.23	0.0025	0	4	0.12	0.21	0.17	0.36
1052	0.19	0.28	0	0	0.28	0.24	0.0023	0	4	0.12	0.21	0.17	0.36
1053	0	0	3.1e-05	0	0	0	0	1	7	0	0	0.11	0
1054	0.94	0.023	0	0	0.023	0.018	4.4e-06	0	0	0.12	0.27	0.17	0.48
1055	0.021	0.45	0.0012	0	0.45	0.082	4.5e-05	0	4	0.12	0.21	0.17	0.36
1056	0.0058	0.26	0	0	0.26	0.0029	0.48	0	6	0.12	0.4	0.32	0.64
1057	0.73	0.12	7.6e-05	0	0.12	0.02	0.0056	0	0	0.12	0.27	0.17	0.48
1058	0.37	0.32	0	0	0.32	0.0017	0.0017	0	0	0.12	0.27	0.17	0.48
1059	0.8	0.097	0	0	0.097	0.0032	0.00018	0	0	0.12	0.27	0.17	0.48
1060	0.97	0.013	0	0	0.013	0.00084	3.4e-05	0	0	0.12	0.27	0.17	0.48
1061	0.015	0.48	0	0	0.48	0.025	0.0026	0	4	0.12	0.21	0.17	0.36
1062	0.01	0.39	0	0	0.39	0.0028	0.2	0	4	0.12	0.21	0.17	0.36
1063	0.3	0.055	0	0	0.055	0.59	0	0	5	0.2	0.21	0.17	0.36
1064	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
1065	0.76	0.082	0	0	0.082	0.044	0.034	0	0	0.12	0.27	0.17	0.48
1066	0.021	0.42	0	0	0.42	0.13	1.9e-05	0	4	0.12	0.21	0.17	0.36
1067	0	0	0	0	0	0	0	1	7	0	0	0.11	0
1068	0.037	0.44	0	0	0.44	0.077	0	0	4	0.12	0.21	0.17	0.36
1069	0.011	0.49	0	0	0.49	0.0059	5.9e-06	0	4	0.12	0.21	0.17	0.36
1070	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
1071	0.13	0.41	0	0	0.41	0.049	0.0012	0	4	0.12	0.21	0.17	0.36
1072	0.00025	0.23	8.3e-06	0	0.23	0.08	0.47	0	6	0.12	0.4	0.32	0.64
1073	1.5e-05	0.5	0	0	0.5	0.00028	6.6e-06	0	4	0.12	0.21	0.17	0.36
1074	0	2.8e-05	0	0	2.8e-05	0	1	0	6	0.12	0.4	0.32	0.64
1075	0.00026	0.25	0	0	0.25	0.00048	0.5	0	6	0.12	0.4	0.32	0.64
1076	0.016	0.3	0	0	0.3	0.38	0.0053	0	5	0.2	0.21	0.17	0.36
1077	0.044	0.37	0	0	0.37	0.22	3.8e-05	0	4	0.12	0.21	0.17	0.36
1078	0.1	0.00075	0	0	0.00075	0.00044	0.89	0	6	0.12	0.4	0.32	0.64
1079	0.0012	0.3	0	0	0.3	0.39	0	0	5	0.2	0.21	0.17	0.36
1080	0	0	1	0	0	0	0	0	2	0.053	0.21	0.17	0.36
1081	0.043	0.33	0	0	0.33	0.29	0.0007	0	4	0.12	0.21	0.17	0.36
1082	0.0096	0.37	0	0	0.37	0.24	0.002	0	4	0.12	0.21	0.17	0.36
1083	0.025	0.4	0	0	0.4	0.18	6.7e-05	0	4	0.12	0.21	0.17	0.36
1084	0	0	0	0	0	0	0	1	7	0	0	0.11	0
1085	0.28	0.3	6.8e-05	0	0.3	0.12	0.0069	0	4	0.12	0.21	0.17	0.36
1086	0.0075	0.49	0	0	0.49	0.0054	0.00098	0	4	0.12	0.21	0.17	0.36
1087	0.00079	0.5	0	0	0.5	0.00043	9.4e-05	0	4	0.12	0.21	0.17	0.36
1088	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
1089	0.12	0.0055	0	0	0.0055	0.00019	0.87	0	6	0.12	0.4	0.32	0.64
1090	0.15	0.33	0	0	0.33	0.18	4.4e-05	0	4	0.12	0.21	0.17	0.36
1091	0.25	0.36	0	0	0.36	0.025	0	0	4	0.12	0.21	0.17	0.36
1092	0	1.1e-05	1	0	1.1e-05	0	0	0	2	0.053	0.21	0.17	0.36
1093	0.015	0.49	0	0	0.49	0.0096	0.0026	0	4	0.12	0.21	0.17	0.36
1094	0.02	0.48	0	0	0.48	0.021	0.00035	0	4	0.12	0.21	0.17	0.36
1095	0.007	0.087	0	0	0.087	0.071	0.75	0	6	0.12	0.4	0.32	0.64
1096	0.36	0.19	2.6e-05	0	0.19	0.26	0.0019	0	0	0.12	0.27	0.17	0.48
1097	0.079	0.077	0.00011	0	0.077	0.0066	0.76	0	6	0.12	0.4	0.32	0.64
1098	0.38	0.23	0	0	0.23	0.15	7.3e-05	0	0	0.12	0.27	0.17	0.48
1099	0.087	0.31	0.13	0	0.31	0.012	0.16	0	4	0.12	0.21	0.17	0.36
1100	4.7e-05	0.13	0	0	0.13	0.74	9.1e-06	0	5	0.2	0.21	0.17	0.36
1101	0.00044	5.2e-06	1	0	5.2e-06	0	0	0	2	0.053	0.21	0.17	0.36
1102	0.02	0.42	3.3e-06	0	0.42	0.14	0	0	4	0.12	0.21	0.17	0.36
1103	0.0033	0.5	0	0	0.5	0	0.00035	0	4	0.12	0.21	0.17	0.36
1104	0.076	0.45	0	0	0.45	0.021	0.01	0	4	0.12	0.21	0.17	0.36
1105	0.00083	0.49	0.0034	0	0.49	0.022	0	0	4	0.12	0.21	0.17	0.36
1106	0.12	0.2	3.2e-05	0	0.2	0.47	6.1e-05	0	5	0.2	0.21	0.17	0.36
1107	2.1e-06	0.017	0.71	0.26	0.017	5.2e-06	0	0	2	0.053	0.21	0.17	0.36
1108	0.00093	0.28	0	0	0.28	0.0055	0.44	0	6	0.12	0.4	0.32	0.64
1109	0.0059	0.36	0	0	0.36	0.22	0.051	0	4	0.12	0.21	0.17	0.36
1110	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
1111	0.027	0.24	2.6e-06	0	0.24	0.48	0	0	5	0.2	0.21	0.17	0.36
1112	1.1e-05	0.17	0	0	0.17	0.67	0	0	5	0.2	0.21	0.17	0.36
1113	0.0039	0.33	3.8e-06	0	0.33	0.33	0	0	5	0.2	0.21	0.17	0.36
1114	0.00049	0.075	3.5e-06	0	0.075	0.85	0	0	5	0.2	0.21	0.17	0.36
1115	0.037	0.48	0	0	0.48	0.0044	7e-05	0	4	0.12	0.21	0.17	0.36
1116	0.0051	0.34	2.1e-05	0	0.34	0.32	0	0	4	0.12	0.21	0.17	0.36
1117	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
1118	0.095	0.026	0	0	0.026	0.85	0.0041	0	5	0.2	0.21	0.17	0.36
1119	0.52	0.0038	0	0	0.0038	0.47	9.9e-06	0	0	0.12	0.27	0.17	0.48
1120	0.013	0.058	0	0	0.058	0.87	0.0038	0	5	0.2	0.21	0.17	0.36
1121	0.024	0.28	0.41	0	0.28	5.6e-06	0.00027	0	2	0.053	0.21	0.17	0.36
1122	0	3.9e-05	0	0	3.9e-05	1	8.5e-06	0	5	0.2	0.21	0.17	0.36
1123	0.022	0.49	0.0049	0	0.49	0.0017	0.00026	0	4	0.12	0.21	0.17	0.36
1124	0	0.34	0.31	0	0.34	0	0	0	4	0.12	0.21	0.17	0.36
1125	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
