SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
605	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
606	0.21	0	0	0	0	0	0	0	0	0	2.3e-05	1.4e-05	0	0	0	0	0.79	0	0	0	16	0.41	0.32	0.72	0.4	0.31
607	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
609	5.8e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
610	0.0065	0	0	0	0	0	0	0	1.8e-06	0	0	0	0	0	0	0	0.99	0	0	0	16	0.41	0.32	0.72	0.4	0.31
611	0.043	0	0	0	0	0	0	0	0	0	0.0015	2.5e-05	0	0	0	0	0.96	0	0	0	16	0.41	0.32	0.72	0.4	0.31
612	0.078	0	1.5e-06	0	0	0	0	0	0.00068	0	0.015	0.0014	0	0	0	0	0.9	0	0	0	16	0.41	0.32	0.72	0.4	0.31
613	0.00021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
614	0.45	0	1.5e-06	0	0	0	0	0	0.00041	0	0.071	0.056	0	0	0	0	0.43	0	0	0	0	0.43	0.4	0.81	0.37	0.35
615	5.5e-05	0	0	0	0	0	0	0	0	0	0.12	0.87	0	0	0	0	0.0061	0	0	0	11	0.43	0.52	1	0.37	0.35
616	0.00063	0	0	0	0	0	0	0	6.2e-05	0	2.5e-06	1.7e-06	0	0	0	0	0.0083	0	0.99	0	18	0.41	0.071	0.16	0.16	0.31
617	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.041	0.034
618	7.8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
619	0	0	0	0	0	0	6.8e-05	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0.14
620	0.0042	0	0	0	0	0	0	0	0.0056	0	0.00079	0	0	0	0	0	0.99	0	0	0	16	0.41	0.32	0.72	0.4	0.31
621	0.18	0	0	0	0	0	0	0	0.0079	0	0.00011	2.1e-05	0	0	0	0	0.81	0	0	0	16	0.41	0.32	0.72	0.4	0.31
622	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
624	0.38	0	9.1e-06	0	0	0	0	0	5.3e-05	0	0.15	0.035	0	0	0	0	0.43	0	0	0	16	0.41	0.32	0.72	0.4	0.31
625	1.6e-05	0	0	0	0	0	0.15	0	4.9e-05	0	0	0	0	0	0	0	0.85	0	0	0	16	0.41	0.32	0.72	0.4	0.31
626	0.00048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
627	0.13	0	0	0	0	0	0	0	0	0	3.9e-05	0	0	0	0	0	0.87	0	0	0	16	0.41	0.32	0.72	0.4	0.31
628	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.046	0.14	0.72	0.041	0.31
629	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	16	0.41	0.32	0.72	0.4	0.31
630	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
631	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	16	0.41	0.32	0.72	0.4	0.31
632	1e-05	0.64	0	0	0	0	0	0	0	0	0.29	0.07	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
633	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81	0	0	0	16	0.41	0.32	0.72	0.4	0.31
634	0.00053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
635	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	16	0.41	0.32	0.72	0.4	0.31
636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.41	0.25	0.72	0.37	0.31
637	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	16	0.41	0.32	0.72	0.4	0.31
638	0.14	0	0	0	0	0	0	0	0	0	0.00013	1.9e-05	0	0	0	0	0.86	0	0	0	16	0.41	0.32	0.72	0.4	0.31
639	0.18	0	0.00027	0	0	0	0	0	0.0021	0	0.013	0.0048	0	0	0	0	0.8	0	0	0	16	0.41	0.32	0.72	0.4	0.31
640	0.058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93	0	0	0.011	16	0.41	0.32	0.72	0.4	0.31
641	0.017	0	0	0	0	0	0	0	0	0	3e-06	0	0	0	0	0	0.98	0	0	0	16	0.41	0.32	0.72	0.4	0.31
642	0.75	0	0	0	0	0	0	0	4.3e-05	0	0.071	0.018	0	0	0	0	0.16	0	0	0	0	0.43	0.4	0.81	0.37	0.35
643	0.68	0	0	0	0	0	0	0	3.5e-06	0	0.12	0.018	0	0	0	0	0.18	0	0	0	0	0.43	0.4	0.81	0.37	0.35
644	0.013	0	0	0	0	0	0	0	0	0	0.0057	3.2e-05	0	0	0	0	0.98	0	0	0	16	0.41	0.32	0.72	0.4	0.31
645	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0.88	19	0.41	0.25	0.72	0.37	0.31
647	0.84	0	0	0	0	0	0	0	0	0	0.00063	0.00021	0	0	0	0	0.16	0	0	0.00012	0	0.43	0.4	0.81	0.37	0.35
648	0.79	0	0	0	0	0	0	0	3.2e-05	0	0.00033	0.00021	0	0	0	0	0.21	0	0	2.6e-05	0	0.43	0.4	0.81	0.37	0.35
649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
650	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
651	0.063	0	0	0	0	0	0	0	0.0053	0	0.0035	0.93	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
652	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
653	0.54	0	7.2e-05	0	0	0	0	0	0.00019	0	0.036	0.054	0	0	0	0	0.35	0	0	0.012	0	0.43	0.4	0.81	0.37	0.35
654	0.6	0	2.3e-05	0	0	0	0	0	0	0	0.0096	0.011	0	0	0	0	0.38	0	0	0.0039	0	0.43	0.4	0.81	0.37	0.35
655	3.5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0	0	0.74	19	0.41	0.25	0.72	0.37	0.31
656	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
657	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
658	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
659	0	0	0	0	0	0	0.00058	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
660	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.046	0.14	0.72	0.041	0.31
661	0	0	0	0	0	2.4e-05	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0.89	19	0.41	0.25	0.72	0.37	0.31
662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
663	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
664	0.46	0	0	0	0	0	0	0	0	0	0.00041	0	0	0	0	0	0.53	0	0	0.0089	16	0.41	0.32	0.72	0.4	0.31
665	0.91	0	0	0	0	0	0	0	0	0	0.0014	9.2e-05	0	0	0	0	0.091	0	0	7.9e-05	0	0.43	0.4	0.81	0.37	0.35
666	0.032	0	0	0	0	0	0	0	0	0	1.7e-06	0	0	0	0	0	0.94	0	0	0.03	16	0.41	0.32	0.72	0.4	0.31
667	0.99	0	0	0	0	0	0	0	0	0	0.0024	0.01	0	0	0	0	0.001	0	0	0	0	0.43	0.4	0.81	0.37	0.35
668	0.88	0	0	0	0	0	0	0	4.3e-06	0	0.079	0.02	0	0	0	0	0.021	0	0	0	0	0.43	0.4	0.81	0.37	0.35
669	0.44	0	0	0	0	0	0	0	0	0	0.031	0.002	0	0	0	0	0.53	0	0	0.00034	16	0.41	0.32	0.72	0.4	0.31
670	0.27	0	0	0	0	0	0	0	1.5e-06	0	5e-05	5.9e-06	0	0	0	0	0.73	0	0	0.00026	16	0.41	0.32	0.72	0.4	0.31
671	2.2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
672	0.00064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
673	0.77	0	0	0	0	0	0	0	0	0	0.0061	5.3e-05	0	0	0	0	0.22	0	0	0.012	0	0.43	0.4	0.81	0.37	0.35
674	0.0027	0	0	0	0	0	0	0	0	0	1.8e-06	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
675	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
676	0.0086	0	0	0	0	0	0	0	0	0	9.7e-06	0	0	0	0	0	0.99	0	0	0	16	0.41	0.32	0.72	0.4	0.31
677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0.14
679	0.3	0	0	0	0	0	0	0	0.14	0	0.0011	0.0016	0	0	0	0	0.56	0	0	0	16	0.41	0.32	0.72	0.4	0.31
680	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
681	0	0	0	0	0	0	0	0	0	0	0.99	0.012	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
682	9.4e-06	0	0	0	0	0	0	0	0	0	0.94	0.059	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
683	0	0	0	0	0	0	0	0	0	0	0.98	0.016	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
684	2.1e-05	0	0	0	0	0	0	0	0	0	0.81	0.19	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
685	0	0	0	0	0	0	0	0	0	0	0.78	0.22	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
686	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082	0	0	0	2	0.8	0.44	0.88	0.72	0.62
687	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
688	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0.071	0.062	0	0
689	0.029	0	0.34	0	0	0	0	0	0.00027	0	2.5e-05	6.6e-06	0	0	0	0	0.63	0	0	0	16	0.41	0.32	0.72	0.4	0.31
690	0	0	0	0	0	0	0	0	0	0	0.74	0.26	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
691	0	0	0.76	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	0	2	0.8	0.44	0.88	0.72	0.62
692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
693	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.8	0.44	0.88	0.72	0.62
694	0.0045	0	0	0	0	0	0	0	0	0	0.99	0.0025	0	0	0	0	0.00065	0	0	1e-05	10	0.41	0.44	1	0.4	0.31
695	0	0	0	0	0	0	0	0	0	0	1	0.0018	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
696	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.8	0.44	0.88	0.72	0.62
697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0.77	19	0.41	0.25	0.72	0.37	0.31
698	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.8	0.44	0.88	0.72	0.62
699	0	0	0	0	0	0	0	0	0	0	0.99	0.0054	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
700	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7e-06	0	0	0	2	0.8	0.44	0.88	0.72	0.62
701	0	0	0	0	0	0	0	0	0	0	0.97	0.025	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
702	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
704	0.00023	0	0	0	0	0	0	0	1.2e-05	0	0.68	0.32	0	0	0	0	5e-06	0	0	0	10	0.41	0.44	1	0.4	0.31
705	7.4e-06	0	0	0	0	0	0	0	0	0	0.17	0.83	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
706	0	0	1	0	0	0	0	0	1.5e-05	0	0	0	0	0	0	0	0.0001	0	0	0	2	0.8	0.44	0.88	0.72	0.62
707	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.046	0.14	0.72	0.041	0.31
708	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9e-05	0	0	0	2	0.8	0.44	0.88	0.72	0.62
709	0.00061	0	0	0	0	0	0	0	0	0	0.47	0.53	0	0	0	0	1.4e-06	0	0	0	11	0.43	0.52	1	0.37	0.35
710	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
711	0	0	0	0	0	0	0	0	0	0	1	0.0024	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
712	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
715	0.082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	16	0.41	0.32	0.72	0.4	0.31
716	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
717	7.7e-06	0	0	0	0	0	0	0	0	0	0	1.6e-05	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
718	0.0061	0	0	0	0	0	0	0	0	0	8.8e-06	0	0	0	0	0	0.99	0	0	0	16	0.41	0.32	0.72	0.4	0.31
719	0.82	0	0	0	0	0	0	0	0	0	0.003	0.00058	0	0	0	0	0.18	0	0	0	0	0.43	0.4	0.81	0.37	0.35
720	0.043	0	0	0	0	0	0	0	0.018	0	4.6e-06	0	0	0	0	0	0.94	0	0	0	16	0.41	0.32	0.72	0.4	0.31
721	0.00022	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0.071	0.062	0	0
722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0.14
723	0.00064	0.2	0	0	0	0	0	0	0	0.00011	0.56	0.24	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
724	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
725	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
726	0.0035	0	0	0	0	0	0	0	0	0	0.14	0.85	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
727	0.062	0	0.0003	0	0	0	0	0	0.032	0	5.8e-06	2.1e-06	0	0	0	0	0.91	0	0	0	16	0.41	0.32	0.72	0.4	0.31
728	0.43	0	0	0	0	0	0	0	0	0	0.00052	0.00031	0	0	0	0	0.57	0	0	0	16	0.41	0.32	0.72	0.4	0.31
729	0	0	0	0	0	0	1	0	1.7e-06	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
730	0.41	0	0	0	0	0	0	0	0	0	3.5e-06	0	0	0	0	0	0.59	0	0	0	16	0.41	0.32	0.72	0.4	0.31
731	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
732	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
733	6.4e-05	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0.071	0.062	0	0
734	0.00032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
735	0.98	0	0	0	0	0	0	0	0	0	1.9e-05	1.4e-05	0	0	0	0	0.021	0	0	0	0	0.43	0.4	0.81	0.37	0.35
736	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
737	0.45	0	0	0	0	0	0	0	0.0018	0	0.014	0.0014	0	0	0	0	0.53	0	0	0	16	0.41	0.32	0.72	0.4	0.31
738	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	0	0	0	16	0.41	0.32	0.72	0.4	0.31
739	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
740	0.34	0	4.8e-06	0	0	0	0	0	0.011	0	0.0057	0.0017	0	0	0	0	0.64	0	0	0	16	0.41	0.32	0.72	0.4	0.31
741	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
742	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.093	0	0
743	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0.4	0.81	0.37	0.35
744	0	0	0	0	0	0	0.98	0	2.4e-05	0	0	0	0	0	0.00097	0	0.016	0	0	0	6	0	0	0	0.29	0.24
745	0.058	0	1.4e-05	0	0	0	0	0	0.19	0	2.2e-05	8.4e-06	0	0	0	0	0.76	0	0	0	16	0.41	0.32	0.72	0.4	0.31
746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	0	0	1	19	0.41	0.25	0.72	0.37	0.31
747	2.8e-05	0	0	0	0.99	0	0	0.0092	0	0.0011	1e-06	0	0	0	0	0	0	0	0	0	4	0	0	0.093	0	0
748	0	0	0	0	0	0	0.0092	0	0	0	0	0	0	0	0.011	0	0.98	0	0	0	16	0.41	0.32	0.72	0.4	0.31
749	0.85	0	0	0	0	0	0	0	2.4e-06	0	0.00013	9.1e-06	0	0	0	0	0.15	0	0	0	0	0.43	0.4	0.81	0.37	0.35
750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0.14
751	0	0	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037	0	2	0.8	0.44	0.88	0.72	0.62
752	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.8	0.44	0.88	0.72	0.62
753	0	0.46	0	0	0	0	0	0	0	0	0.54	0.00068	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
754	0.27	0	0	0	0	0	0	0	0	0	0.013	0.00066	0	0	0	0	0.71	0	0	0	16	0.41	0.32	0.72	0.4	0.31
755	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0	0	0	16	0.41	0.32	0.72	0.4	0.31
756	0.34	0	0	0	0	0	0	0	4.5e-06	0	0.027	0.002	0	0	0	0	0.63	0	0	0	16	0.41	0.32	0.72	0.4	0.31
757	0.0035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
758	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0.071	0.062	0	0
759	8.3e-06	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0.071	0.062	0	0
760	0.059	0	0	0	0	0	0	0	0	0	1.9e-05	0	0	0	0	0	0.94	0	0	0	16	0.41	0.32	0.72	0.4	0.31
761	0.38	0	0	0	0	0	0	0	0	0	0.006	0.0001	0	0	0	0	0.61	0	0	0	16	0.41	0.32	0.72	0.4	0.31
762	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
763	0	0	0	0	0	0.00011	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0.14
765	0	0	0	0	0	0	0	0	0	0	0.31	0.017	0	0	0	0	0.67	0	0	0	16	0.41	0.32	0.72	0.4	0.31
766	2.7e-05	0	0	0	0	0	0	0	0	0	0.42	0.51	0	0	0	0	0.069	0	0	0	11	0.43	0.52	1	0.37	0.35
767	0.1	0	0	0	0	0	0	0	0	0	0.64	0.25	0	0	0	0	0.0035	0	0	2.5e-05	10	0.41	0.44	1	0.4	0.31
768	0.001	0	0.24	0	0	0	0	0	0.026	0	2.2e-06	4.9e-06	0	0	0	0	0.74	0	0	0	16	0.41	0.32	0.72	0.4	0.31
769	0.27	0	2.1e-06	0	0	0	0	0	0.0077	0	0.009	0.0057	0	0	0	0	0.71	0	0	0	16	0.41	0.32	0.72	0.4	0.31
770	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
771	0.0046	0	0	0	0	0	0	0	0	0	0	5.5e-06	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0.14
773	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
774	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
775	5.4e-06	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0	0	0.099	0	0.016	0.12	8	0.41	0.44	0.72	0.6	0.61
776	0.014	0	0	0	0	0	0	0	1.7e-05	0	0	0	0	0	0	0	0.97	0	0	0.016	16	0.41	0.32	0.72	0.4	0.31
777	0.43	0	0.049	0	0	0	0	0	0.43	0	2.6e-05	3.3e-05	0	0	0	0	0.09	0	0	0.00045	8	0.41	0.44	0.72	0.6	0.61
778	0.00032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0.09	16	0.41	0.32	0.72	0.4	0.31
779	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
780	1.2e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	0	0	0.056	16	0.41	0.32	0.72	0.4	0.31
781	0.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	0	0	0.03	16	0.41	0.32	0.72	0.4	0.31
782	0.00044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.1	16	0.41	0.32	0.72	0.4	0.31
783	0.0066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	16	0.41	0.32	0.72	0.4	0.31
784	0.98	0	0	0	0	0	0	0	0	0	0.0012	1.8e-05	0	0	0	0	0.016	0	0	2e-05	0	0.43	0.4	0.81	0.37	0.35
785	0.19	0	0	0.0035	0	0	0	0	0	0	0.0081	0.0015	0	0	0	0	0.75	0.00042	0	0.052	16	0.41	0.32	0.72	0.4	0.31
786	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
787	0.76	0	0	0	0	0	0	0	0	0	0.0077	0.00046	0	0	0	0	0.23	0	0	0	0	0.43	0.4	0.81	0.37	0.35
788	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
789	0.19	0	0	0	0	0	0	0	0	0	1.5e-06	0	0	0	0	0	0.81	0	0	0	16	0.41	0.32	0.72	0.4	0.31
790	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
791	0.86	0	0	0	0	0	0	0	0.066	0	3.4e-05	5.4e-05	0	0	0	0	0.073	0	0	1.1e-05	0	0.43	0.4	0.81	0.37	0.35
792	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.041	0.034
793	0	0	0	0	0	0	1	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
794	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
796	0.00032	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0.43	19	0.41	0.25	0.72	0.37	0.31
797	0.36	0	0	0	0	0	0	0	0.0017	0	0.32	0.1	0	0	0	0	0.21	0	0	0.0035	0	0.43	0.4	0.81	0.37	0.35
798	4.1e-05	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.69	19	0.41	0.25	0.72	0.37	0.31
799	6e-05	0.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0.71	19	0.41	0.25	0.72	0.37	0.31
800	0.061	0	0	0	0	0	0	0	0.27	0	0.0055	0.00031	0	0	0	0	0.65	0	0	0.013	16	0.41	0.32	0.72	0.4	0.31
801	0	0	0	0	0	0	0	0	0	0	0	0	4.6e-06	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
802	0	0	0	0	0	0	0.00031	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
803	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
804	0.096	0	0.00049	0	0	0	0	0	0.022	0	0.19	0.19	0	0	0	0	0.5	0	0	0.00017	16	0.41	0.32	0.72	0.4	0.31
