SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
813	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
814	0.49	0	0	0.49	0	0	0	0	0.029	0.00024	0	3	0.41	0.32	0.72	0.37	0.31
815	0	0	0	0	0	0.016	0	0.98	0	0	0	7	0	0	0	0.29	0.21
816	0.47	0	0	0.47	0	0	0	0	0.0006	0.068	0	3	0.41	0.32	0.72	0.37	0.31
817	0.5	0	0	0.5	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
818	0.49	0	0	0.49	0	0	0	0	0.017	0.0018	0	3	0.41	0.32	0.72	0.37	0.31
819	0	0	0	0	0	0	0	0	0	0	1	10	0	0.071	0.22	0	0
820	0.5	0	0.00045	0.5	0	0	0	0	0.0043	4.9e-05	0	3	0.41	0.32	0.72	0.37	0.31
821	0	1	0	0	0.0001	0	0	0	0	0	0	1	0	0	0.031	0	0.1
822	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
823	0.12	0	0	0.12	0	0	0	0	0.76	0	0	8	0.41	0.4	0.81	0.37	0.31
824	0.17	0	0.0073	0.17	0	0	0	0	0.65	0.00077	0	8	0.41	0.4	0.81	0.37	0.31
825	0.0031	0	0.12	0.0031	0	0	0	0	0.87	0	0	8	0.41	0.4	0.81	0.37	0.31
826	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
827	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0.031	0	0.1
828	0.5	0	0	0.5	0	0	0	0	0.00018	0	0	3	0.41	0.32	0.72	0.37	0.31
829	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
830	0.45	0	0	0.45	0	0	0	0	0.08	0.015	0	3	0.41	0.32	0.72	0.37	0.31
831	0.18	0	0.00059	0.18	0	0	0	0	0.097	0.54	0	9	0.51	0.4	0.75	0.4	0.44
832	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
833	0	0	1	0	0	0	0	0	0	0	0.00013	2	0.41	0.48	1	0.37	0.31
834	0.1	0	0.0041	0.1	0	0	0	0	0.79	6.3e-06	0	8	0.41	0.4	0.81	0.37	0.31
835	0	0.0008	0	0	0	0	0	0	1	0	0.00096	8	0.41	0.4	0.81	0.37	0.31
836	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
837	0.29	0	0.0078	0.29	0	0	0	0	0.22	0.19	0	3	0.41	0.32	0.72	0.37	0.31
838	0.19	0	1.6e-05	0.19	0	0	0	0	0.5	0.13	0	8	0.41	0.4	0.81	0.37	0.31
839	0.5	0	0	0.5	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
840	0.5	0	0	0.5	0	0	0	0	0.0018	0	0	3	0.41	0.32	0.72	0.37	0.31
841	0	0	1	0	0.00012	0	0	0	0	0	0.0012	2	0.41	0.48	1	0.37	0.31
842	0	0.0011	0	0	0	0	0	0	1	0	0.0034	8	0.41	0.4	0.81	0.37	0.31
843	0.1	0	0.015	0.1	0	0	0	0	0.54	0.24	0	8	0.41	0.4	0.81	0.37	0.31
844	0	0	0	0	0	0	0	0	0	1	0	9	0.51	0.4	0.75	0.4	0.44
845	0	0	0	0	0	0	0	0	0	1	0	9	0.51	0.4	0.75	0.4	0.44
846	0.37	0	0.027	0.37	0	0	0	0	0.22	0.011	0	3	0.41	0.32	0.72	0.37	0.31
847	0.0016	0	1.4e-06	0.0016	1	0	0	0	0.00015	0	0	4	0.091	0.11	0.28	0.041	0.034
848	0.5	0	0	0.5	0	0	0	0	0.0054	0.00065	0	3	0.41	0.32	0.72	0.37	0.31
849	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
850	0.0048	0	0.99	0.0048	0	0	0	0	0.0019	0.00023	0	2	0.41	0.48	1	0.37	0.31
851	0.43	0	0	0.43	0	0	0	0	0.13	6.4e-05	0	3	0.41	0.32	0.72	0.37	0.31
852	0.16	0	0.00041	0.16	0	0	0	0	0.68	2.8e-05	0	8	0.41	0.4	0.81	0.37	0.31
853	0.15	0	0	0.15	0	0	0	0	0.67	0.019	0	8	0.41	0.4	0.81	0.37	0.31
854	0	0	0	0	0.00041	0	0	0	0	0	1	10	0	0.071	0.22	0	0
855	0.2	0	0.07	0.2	0	0	0	0	0.4	0.13	0	8	0.41	0.4	0.81	0.37	0.31
856	0.3	0	0.00043	0.3	0	0	0	0	0.39	0.015	0	8	0.41	0.4	0.81	0.37	0.31
857	0.36	0	0.00027	0.36	0	0	0	0	0.26	0.028	0	3	0.41	0.32	0.72	0.37	0.31
858	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0.29	0.21
859	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
860	0.24	0	0	0.24	0	0	0	0	0.01	0.51	0	9	0.51	0.4	0.75	0.4	0.44
861	0.15	0	0.00043	0.15	0	0	0	0	0.45	0.24	0	8	0.41	0.4	0.81	0.37	0.31
862	0.08	0	0.0094	0.08	0	0	0	0	0.83	0.00027	0	8	0.41	0.4	0.81	0.37	0.31
863	0	0	0	0	1	0	1e-06	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
864	0.38	0	0.004	0.38	0	0	0	0	0.18	0.06	0	3	0.41	0.32	0.72	0.37	0.31
865	0.15	0	0.028	0.15	0	0	0	0	0.53	0.14	0	8	0.41	0.4	0.81	0.37	0.31
866	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
867	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
868	0.25	0	0.22	0.25	0	0	0	0	0.27	0.011	0	8	0.41	0.4	0.81	0.37	0.31
869	0.41	0	0	0.41	0	0	0	0	0.18	1.1e-05	0	3	0.41	0.32	0.72	0.37	0.31
870	0.22	0	0.00032	0.22	0	0	0	0	0.53	0.022	0	8	0.41	0.4	0.81	0.37	0.31
871	0.014	0	0.016	0.014	0	0	0	0	0.95	0.0064	0	8	0.41	0.4	0.81	0.37	0.31
872	0.46	0	0	0.46	0	0	0	0	0.059	0.027	0	3	0.41	0.32	0.72	0.37	0.31
873	0.48	0	0	0.48	0	0	0	0	0.032	0.0019	0	3	0.41	0.32	0.72	0.37	0.31
874	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
875	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
876	0.5	0	0	0.5	0	0	0	0	0.00098	0	0	3	0.41	0.32	0.72	0.37	0.31
877	0.44	0	0	0.44	0	0	0	0	0.11	1.5e-06	0	3	0.41	0.32	0.72	0.37	0.31
878	0.5	0	0	0.5	0	0	0	0	9.7e-06	0	0	3	0.41	0.32	0.72	0.37	0.31
879	0.039	0	0.00032	0.039	0	0	0	0	0.92	0.00011	0	8	0.41	0.4	0.81	0.37	0.31
880	0.5	0	0	0.5	0	0	0	0	0.0029	0.00012	0	3	0.41	0.32	0.72	0.37	0.31
881	0.49	0	0	0.49	0	0	0	0	0.016	0.0025	0	3	0.41	0.32	0.72	0.37	0.31
882	0.48	0	0	0.48	0	0	0	0	0.034	5.3e-06	0	3	0.41	0.32	0.72	0.37	0.31
883	0.5	0	0	0.5	0	0	0	0	2.1e-05	0	0	3	0.41	0.32	0.72	0.37	0.31
884	0.02	0	0.00023	0.02	0	0	0	0	0.95	0.014	0	8	0.41	0.4	0.81	0.37	0.31
885	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
886	0.1	0	0	0.1	0	0	0	0	0.78	0.016	0	8	0.41	0.4	0.81	0.37	0.31
887	0.069	0	0	0.069	0	0	0	0	0.00013	0.86	0	9	0.51	0.4	0.75	0.4	0.44
888	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
889	0.27	0	0.041	0.27	0	0	0	0	0.39	0.025	0	8	0.41	0.4	0.81	0.37	0.31
890	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
891	0.5	0	0	0.5	0	0	0	0	0.0011	0.0004	0	3	0.41	0.32	0.72	0.37	0.31
892	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
893	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
894	0.025	0	0.045	0.025	0	0	0	0	0.53	0.38	0	8	0.41	0.4	0.81	0.37	0.31
895	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
896	0.1	0	3.4e-06	0.1	0	0	0	0	0.63	0.16	0	8	0.41	0.4	0.81	0.37	0.31
