SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0
509	0.06	0.07	0.06	0.11	0.052	0	0	0.06	0.0015	0.0054	0.13	0.06	9.3e-06	0.06	0.13	0.13	0.06	0.0054	9.3e-06	10	0.18
510	0.045	0.19	0.045	0.084	0.14	0	0	0.045	3.5e-05	0.0084	0.098	0.045	1.2e-05	0.045	0.098	0.098	0.045	0.0084	1.2e-05	1	0.14
511	0.041	0.23	0.041	0.076	0.17	0	0	0.041	3.9e-05	0.0083	0.088	0.041	0.00022	0.041	0.088	0.088	0.041	0.0083	0.00022	1	0.14
512	0.066	0.024	0.066	0.12	0.018	0	0	0.066	0.00012	0.0046	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0046	0	10	0.18
513	0	0.0019	0	0	0.0014	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	12	0.06
514	0.063	0.043	0.063	0.12	0.032	0	0	0.063	0.0056	0.0043	0.14	0.063	4.1e-06	0.063	0.14	0.14	0.063	0.0043	4.1e-06	10	0.18
515	0.044	0.2	0.044	0.082	0.15	0	0	0.044	7.8e-05	0.008	0.095	0.044	0.00027	0.044	0.095	0.095	0.044	0.008	0.00027	1	0.14
516	0.06	0.076	0.06	0.11	0.056	0	0	0.06	0.00067	0.0059	0.13	0.06	2e-06	0.06	0.13	0.13	0.06	0.0059	2e-06	10	0.18
517	0.064	0.044	0.064	0.12	0.032	0	0	0.064	9e-05	0.0057	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0057	0	10	0.18
518	0.061	0.063	0.061	0.11	0.046	0	0	0.061	0.0015	0.0053	0.13	0.061	3.1e-06	0.061	0.13	0.13	0.061	0.0053	3.1e-06	10	0.18
519	0.065	0.01	0.065	0.12	0.0076	0	0	0.065	0.039	0.0022	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0022	0	10	0.18
520	0.065	0.031	0.065	0.12	0.023	0	0	0.065	0.0006	0.0045	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0045	0	10	0.18
521	0.038	0.25	0.038	0.07	0.19	0	0	0.038	2.3e-05	0.0085	0.082	0.038	0.00024	0.038	0.082	0.082	0.038	0.0085	0.00024	1	0.14
522	0.062	0.057	0.062	0.11	0.042	0	0	0.062	0.004	0.0048	0.13	0.062	2e-05	0.062	0.13	0.13	0.062	0.0048	2e-05	10	0.18
523	0.037	0.26	0.037	0.069	0.19	0	0	0.037	3.1e-05	0.0083	0.08	0.037	0.00077	0.037	0.08	0.08	0.037	0.0083	0.00077	1	0.14
524	0.053	0.13	0.053	0.099	0.092	0	0	0.053	4.9e-05	0.0079	0.12	0.053	0	0.053	0.12	0.12	0.053	0.0079	0	1	0.14
525	0.043	0.21	0.043	0.081	0.15	0	0	0.043	6.4e-05	0.0081	0.094	0.043	0.0002	0.043	0.094	0.094	0.043	0.0081	0.0002	1	0.14
526	0.066	0.022	0.066	0.12	0.016	0	0	0.066	0.0001	0.0045	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0045	0	10	0.18
527	0.063	0.052	0.063	0.12	0.038	0	0	0.063	0.00034	0.0055	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0055	0	10	0.18
528	0.037	0.26	0.037	0.069	0.19	0	0	0.037	1.7e-05	0.0087	0.081	0.037	0.00012	0.037	0.081	0.081	0.037	0.0087	0.00012	1	0.14
529	0.065	0.027	0.065	0.12	0.02	0	0	0.065	0.0084	0.0036	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0036	0	10	0.18
530	0.068	0.0079	0.068	0.13	0.0058	0	0	0.068	0.0062	0.0023	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0023	0	10	0.18
531	0.051	0.14	0.051	0.095	0.11	0	0	0.051	0.00029	0.0071	0.11	0.051	0.00015	0.051	0.11	0.11	0.051	0.0071	0.00015	1	0.14
532	0.061	0.06	0.061	0.11	0.044	0	0	0.061	0.0028	0.005	0.13	0.061	1.2e-05	0.061	0.13	0.13	0.061	0.005	1.2e-05	10	0.18
533	0.066	0.028	0.066	0.12	0.021	0	0	0.066	0.0007	0.0043	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0043	0	10	0.18
534	0.061	0.066	0.061	0.11	0.049	0	0	0.061	4.3e-05	0.0068	0.13	0.061	0	0.061	0.13	0.13	0.061	0.0068	0	10	0.18
535	0.064	0.00083	0.064	0.12	0.00061	0	0	0.064	0.08	0.0008	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0008	0	10	0.18
536	0.064	0.043	0.064	0.12	0.032	0	0	0.064	0.00038	0.0052	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0052	0	10	0.18
537	0.05	0.15	0.05	0.093	0.11	0	0	0.05	0.00042	0.0061	0.11	0.05	0.00019	0.05	0.11	0.11	0.05	0.0061	0.00019	1	0.14
538	0.065	0.036	0.065	0.12	0.026	0	0	0.065	0.0018	0.0033	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0033	0	10	0.18
539	0.058	0.094	0.058	0.11	0.069	0	0	0.058	0.00013	0.0053	0.12	0.058	5.8e-06	0.058	0.12	0.12	0.058	0.0053	5.8e-06	10	0.18
540	0.055	0.12	0.055	0.1	0.086	0	0	0.055	0.00011	0.0058	0.12	0.055	1.2e-05	0.055	0.12	0.12	0.055	0.0058	1.2e-05	10	0.18
541	0.064	0.04	0.064	0.12	0.029	1.2e-05	0	0.064	0.0041	0.0032	0.14	0.064	4.1e-05	0.064	0.14	0.14	0.064	0.0032	4.1e-05	10	0.18
542	0.065	0.037	0.065	0.12	0.027	0	0	0.065	0.00099	0.0035	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0035	0	10	0.18
543	0.065	0.031	0.065	0.12	0.023	0	0	0.065	0.0012	0.0032	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0032	0	10	0.18
544	0.067	0	0.067	0.12	0	0	0.036	0.067	0	0	0.15	0.067	0	0.067	0.15	0.15	0.067	0	0	10	0.18
545	0.063	0.049	0.063	0.12	0.036	0	0	0.063	0.00064	0.0039	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0039	0	10	0.18
546	0.0059	0.13	0.0059	0.011	0.097	0	0	0.0059	0.11	0.0018	0.013	0.0059	0.29	0.0059	0.013	0.013	0.0059	0.0018	0.29	12	0.06
547	0.061	0.069	0.061	0.11	0.051	0	0	0.061	0.00094	0.0043	0.13	0.061	8e-05	0.061	0.13	0.13	0.061	0.0043	8e-05	10	0.18
548	4.8e-06	0.0042	4.8e-06	9e-06	0.0031	0	0	4.8e-06	0.16	1e-05	1e-05	4.8e-06	0.42	4.8e-06	1e-05	1e-05	4.8e-06	1e-05	0.42	12	0.06
549	0.053	0.13	0.053	0.098	0.098	0	0	0.053	0.00011	0.0061	0.11	0.053	1.9e-05	0.053	0.11	0.11	0.053	0.0061	1.9e-05	1	0.14
550	0.055	0.11	0.055	0.1	0.082	0	0	0.055	0.00013	0.0056	0.12	0.055	1.4e-05	0.055	0.12	0.12	0.055	0.0056	1.4e-05	10	0.18
551	0.066	0.017	0.066	0.12	0.012	0.00024	0	0.066	0.013	0.0022	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0022	0	10	0.18
552	0.069	0.0024	0.069	0.13	0.0018	0	0	0.069	0.007	0.0011	0.15	0.069	0	0.069	0.15	0.15	0.069	0.0011	0	10	0.18
553	0.062	0.059	0.062	0.11	0.044	0	0	0.062	0.00032	0.0044	0.13	0.062	0	0.062	0.13	0.13	0.062	0.0044	0	10	0.18
554	0.063	0.05	0.063	0.12	0.037	0	0	0.063	4e-05	0.0047	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0047	0	10	0.18
555	0.066	0.029	0.066	0.12	0.021	0	0	0.066	0.0021	0.003	0.14	0.066	0	0.066	0.14	0.14	0.066	0.003	0	10	0.18
556	0.058	0.086	0.058	0.11	0.063	0	0	0.058	2.9e-05	0.0057	0.13	0.058	0	0.058	0.13	0.13	0.058	0.0057	0	10	0.18
557	0.066	0.02	0.066	0.12	0.015	0	0	0.066	0.0055	0.0025	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0025	0	10	0.18
558	0.062	0.062	0.062	0.11	0.045	0	0	0.062	0.00015	0.0046	0.13	0.062	0	0.062	0.13	0.13	0.062	0.0046	0	10	0.18
559	0.059	0.081	0.059	0.11	0.059	0	0	0.059	0.0012	0.0045	0.13	0.059	0.00039	0.059	0.13	0.13	0.059	0.0045	0.00039	10	0.18
560	0.04	0.24	0.04	0.074	0.17	0	0	0.04	0.00099	0.0069	0.087	0.04	0.00051	0.04	0.087	0.087	0.04	0.0069	0.00051	1	0.14
561	0.063	0.05	0.063	0.12	0.037	0	0	0.063	0.00019	0.0043	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0043	0	10	0.18
562	0.05	0.15	0.05	0.093	0.11	0	0	0.05	8.3e-05	0.0065	0.11	0.05	1.5e-05	0.05	0.11	0.11	0.05	0.0065	1.5e-05	1	0.14
563	0.063	0.046	0.063	0.12	0.034	0	0	0.063	0.00019	0.0042	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0042	0	10	0.18
564	0.058	0.093	0.058	0.11	0.068	0	0	0.058	4.3e-05	0.0057	0.12	0.058	0	0.058	0.12	0.12	0.058	0.0057	0	10	0.18
565	0.06	0.071	0.06	0.11	0.052	0	0	0.06	0.00026	0.0047	0.13	0.06	3.3e-06	0.06	0.13	0.13	0.06	0.0047	3.3e-06	10	0.18
566	0.069	0.0036	0.069	0.13	0.0026	0	0	0.069	0.00017	0.0017	0.15	0.069	0	0.069	0.15	0.15	0.069	0.0017	0	10	0.18
567	0.062	0.055	0.062	0.12	0.041	0	0	0.062	0.00033	0.0043	0.14	0.062	0	0.062	0.14	0.14	0.062	0.0043	0	10	0.18
568	0.063	0.052	0.063	0.12	0.038	0	0	0.063	0.0021	0.0037	0.14	0.063	6.8e-05	0.063	0.14	0.14	0.063	0.0037	6.8e-05	10	0.18
569	0.041	0.23	0.041	0.077	0.17	0	0	0.041	6.1e-06	0.008	0.089	0.041	0	0.041	0.089	0.089	0.041	0.008	0	1	0.14
570	0.066	0.026	0.066	0.12	0.019	0	0	0.066	0.0039	0.0028	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0028	0	10	0.18
571	0.048	0.17	0.048	0.088	0.13	0	0	0.048	0	0.008	0.1	0.048	0	0.048	0.1	0.1	0.048	0.008	0	1	0.14
572	0.048	0.14	0.048	0.09	0.1	0	0	0.048	0.011	0.005	0.1	0.048	0.024	0.048	0.1	0.1	0.048	0.005	0.024	1	0.14
573	0.067	0	0.067	0.12	0	0	0.036	0.067	1.6e-06	0	0.15	0.067	1.3e-05	0.067	0.15	0.15	0.067	0	1.3e-05	10	0.18
574	0.068	0.01	0.068	0.13	0.0074	0	0	0.068	0.0095	0.0019	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0019	0	10	0.18
575	0.065	0.033	0.065	0.12	0.024	0	0	0.065	0.0012	0.0033	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0033	0	10	0.18
576	0	0.0015	0	0	0.0011	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	12	0.06
577	0.056	0.11	0.056	0.1	0.079	0	0	0.056	1.2e-05	0.0084	0.12	0.056	0	0.056	0.12	0.12	0.056	0.0084	0	10	0.18
578	0.066	0.026	0.066	0.12	0.019	0	0	0.066	0.0023	0.0038	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0038	0	10	0.18
579	0.06	0.076	0.06	0.11	0.056	0	0	0.06	0.001	0.0057	0.13	0.06	5.7e-06	0.06	0.13	0.13	0.06	0.0057	5.7e-06	10	0.18
580	0.065	0.034	0.065	0.12	0.025	0	0	0.065	0.0022	0.0043	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0043	0	10	0.18
581	0.068	0.0065	0.068	0.13	0.0047	0	0	0.068	0.0015	0.0024	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0024	0	10	0.18
582	0.012	0.46	0.012	0.023	0.34	0	0	0.012	0	0.0082	0.027	0.012	2.1e-06	0.012	0.027	0.027	0.012	0.0082	2.1e-06	1	0.14
583	0.066	0.02	0.066	0.12	0.015	0	0	0.066	0.012	0.0032	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0032	0	10	0.18
584	0.052	0.13	0.052	0.097	0.098	0	0	0.052	4.1e-05	0.008	0.11	0.052	0	0.052	0.11	0.11	0.052	0.008	0	1	0.14
585	0.061	0.065	0.061	0.11	0.048	0	0	0.061	0.00057	0.0057	0.13	0.061	0	0.061	0.13	0.13	0.061	0.0057	0	10	0.18
586	0.046	0.19	0.046	0.086	0.14	0	0	0.046	0.00057	0.0065	0.1	0.046	0.00028	0.046	0.1	0.1	0.046	0.0065	0.00028	1	0.14
587	0.046	0.19	0.046	0.085	0.14	0	0	0.046	1.3e-05	0.009	0.099	0.046	0	0.046	0.099	0.099	0.046	0.009	0	1	0.14
588	0.06	0.073	0.06	0.11	0.054	0	0	0.06	0.00023	0.0062	0.13	0.06	0	0.06	0.13	0.13	0.06	0.0062	0	10	0.18
589	0.059	0.079	0.059	0.11	0.058	0	0	0.059	0.0012	0.0057	0.13	0.059	1.3e-05	0.059	0.13	0.13	0.059	0.0057	1.3e-05	10	0.18
590	0.063	0.052	0.063	0.12	0.038	0	0	0.063	0.00039	0.0055	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0055	0	10	0.18
591	0.055	0.11	0.055	0.1	0.085	0	0	0.055	0.00077	0.0053	0.12	0.055	0.00043	0.055	0.12	0.12	0.055	0.0053	0.00043	10	0.18
592	0.067	0.016	0.067	0.13	0.012	0	0	0.067	0.00056	0.0027	0.15	0.067	0	0.067	0.15	0.15	0.067	0.0027	0	10	0.18
593	0.065	0.037	0.065	0.12	0.027	0	0	0.065	0.0027	0.0032	0.14	0.065	8.5e-06	0.065	0.14	0.14	0.065	0.0032	8.5e-06	10	0.18
594	0.068	0.0046	0.068	0.13	0.0034	0	0	0.068	0.011	0.0014	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0014	0	10	0.18
595	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0
596	0.066	0.029	0.066	0.12	0.022	0	0	0.066	6.1e-05	0.0039	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0039	0	10	0.18
597	0.061	0.061	0.061	0.11	0.045	0	0	0.061	0.0039	0.0049	0.13	0.061	3.6e-05	0.061	0.13	0.13	0.061	0.0049	3.6e-05	10	0.18
598	0.063	0.047	0.063	0.12	0.035	0	0	0.063	0.00056	0.0039	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0039	0	10	0.18
599	0.067	0.017	0.067	0.12	0.013	0	0	0.067	0.0035	0.0025	0.15	0.067	0	0.067	0.15	0.15	0.067	0.0025	0	10	0.18
600	0.045	0.19	0.045	0.084	0.14	0	0	0.045	6.6e-05	0.0081	0.099	0.045	7e-05	0.045	0.099	0.099	0.045	0.0081	7e-05	1	0.14
601	0.069	0	0.069	0.13	0	0	0	0.069	0.0034	0	0.15	0.069	0	0.069	0.15	0.15	0.069	0	0	10	0.18
602	0.038	0.25	0.038	0.07	0.18	0	0	0.038	1.7e-05	0.0066	0.082	0.038	0.0044	0.038	0.082	0.082	0.038	0.0066	0.0044	1	0.14
603	0.069	0	0.069	0.13	0	0	0	0.069	0.0051	0	0.15	0.069	0	0.069	0.15	0.15	0.069	0	0	10	0.18
604	0.063	0.048	0.063	0.12	0.036	0	0	0.063	0.0013	0.0037	0.14	0.063	9.1e-06	0.063	0.14	0.14	0.063	0.0037	9.1e-06	10	0.18
605	0.065	0.033	0.065	0.12	0.024	0	0	0.065	2.9e-05	0.0043	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0043	0	10	0.18
606	0.068	0.0089	0.068	0.13	0.0065	0	0	0.068	0.00015	0.0024	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0024	0	10	0.18
607	0.059	0.078	0.059	0.11	0.058	0	0	0.059	2.9e-05	0.0073	0.13	0.059	0	0.059	0.13	0.13	0.059	0.0073	0	10	0.18
608	0.057	0.1	0.057	0.1	0.075	0	0	0.057	0.00021	0.0052	0.12	0.057	7.1e-05	0.057	0.12	0.12	0.057	0.0052	7.1e-05	10	0.18
609	0.032	0.3	0.032	0.06	0.22	0	0	0.032	4.6e-06	0.0069	0.07	0.032	0.0024	0.032	0.07	0.07	0.032	0.0069	0.0024	1	0.14
610	0.02	0.4	0.02	0.037	0.29	0	0	0.02	8.6e-05	0.009	0.043	0.02	9.6e-06	0.02	0.043	0.043	0.02	0.009	9.6e-06	1	0.14
611	0.07	0	0.07	0.13	0	4.7e-06	0	0.07	0.00086	0	0.15	0.07	0	0.07	0.15	0.15	0.07	0	0	10	0.18
612	0.066	0.023	0.066	0.12	0.017	5.1e-06	0	0.066	0.0049	0.003	0.14	0.066	0	0.066	0.14	0.14	0.066	0.003	0	10	0.18
613	0.07	0	0.07	0.13	0	9.7e-06	0	0.07	0.0014	0	0.15	0.07	0	0.07	0.15	0.15	0.07	0	0	10	0.18
614	0.049	0.17	0.049	0.09	0.12	0	0	0.049	0.00012	0.0077	0.11	0.049	5.9e-05	0.049	0.11	0.11	0.049	0.0077	5.9e-05	1	0.14
615	0.00068	0.052	0.00068	0.0013	0.038	0	0	0.00068	0	0.00039	0.0015	0.00068	0.45	0.00068	0.0015	0.0015	0.00068	0.00039	0.45	12	0.06
616	0.068	0.01	0.068	0.13	0.0075	0	0	0.068	0.0028	0.0021	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0021	0	10	0.18
617	0.046	0.18	0.046	0.086	0.14	0	0	0.046	2.7e-05	0.0065	0.1	0.046	0.0002	0.046	0.1	0.1	0.046	0.0065	0.0002	1	0.14
618	0.069	0	0.069	0.13	0	0	0	0.069	0.0065	0	0.15	0.069	0	0.069	0.15	0.15	0.069	0	0	10	0.18
619	0.065	0.033	0.065	0.12	0.024	0	0	0.065	0.0033	0.003	0.14	0.065	5.9e-06	0.065	0.14	0.14	0.065	0.003	5.9e-06	10	0.18
620	0.066	0.026	0.066	0.12	0.019	0	0	0.066	0.0041	0.0027	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0027	0	10	0.18
621	0.023	0.37	0.023	0.044	0.27	0	0	0.023	3e-06	0.0081	0.051	0.023	0.0018	0.023	0.051	0.051	0.023	0.0081	0.0018	1	0.14
622	0.058	0.09	0.058	0.11	0.066	0	0	0.058	0.0024	0.0056	0.13	0.058	0.00038	0.058	0.13	0.13	0.058	0.0056	0.00038	10	0.18
623	0.062	0.053	0.062	0.12	0.039	0	0	0.062	0.00013	0.0059	0.14	0.062	0	0.062	0.14	0.14	0.062	0.0059	0	10	0.18
624	0.068	0.0038	0.068	0.13	0.0028	0	0	0.068	0.018	0.0017	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0017	0	10	0.18
625	0.055	0.11	0.055	0.1	0.083	0	0	0.055	0.00039	0.0067	0.12	0.055	2.1e-05	0.055	0.12	0.12	0.055	0.0067	2.1e-05	10	0.18
626	0.056	0.099	0.056	0.1	0.073	0	0	0.056	6.8e-06	0.0085	0.12	0.056	0	0.056	0.12	0.12	0.056	0.0085	0	10	0.18
627	0.061	0.067	0.061	0.11	0.049	0	0	0.061	0.00029	0.006	0.13	0.061	0	0.061	0.13	0.13	0.061	0.006	0	10	0.18
628	0.063	0.049	0.063	0.12	0.036	0	0	0.063	0.0001	0.0059	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0059	0	10	0.18
629	0.061	0.065	0.061	0.11	0.048	0	0	0.061	0.00027	0.006	0.13	0.061	0	0.061	0.13	0.13	0.061	0.006	0	10	0.18
630	0.033	0.29	0.033	0.061	0.21	0	0	0.033	3.4e-06	0.0093	0.072	0.033	1.3e-05	0.033	0.072	0.072	0.033	0.0093	1.3e-05	1	0.14
631	0.061	0.061	0.061	0.11	0.045	0	0	0.061	0.00046	0.0057	0.13	0.061	0	0.061	0.13	0.13	0.061	0.0057	0	10	0.18
632	0.066	0.023	0.066	0.12	0.017	0	0	0.066	0.01	0.0033	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0033	0	10	0.18
633	0.067	0.016	0.067	0.12	0.012	0	0	0.067	0.00083	0.0035	0.15	0.067	0	0.067	0.15	0.15	0.067	0.0035	0	10	0.18
634	0.051	0.14	0.051	0.095	0.11	0	0	0.051	4.8e-05	0.008	0.11	0.051	0	0.051	0.11	0.11	0.051	0.008	0	1	0.14
635	1.4e-06	0.0015	1.4e-06	2.6e-06	0.0011	0	0	1.4e-06	0	3.8e-06	3e-06	1.4e-06	0.5	1.4e-06	3e-06	3e-06	1.4e-06	3.8e-06	0.5	12	0.06
636	0.041	0.23	0.041	0.076	0.17	0	0	0.041	7.6e-06	0.0093	0.088	0.041	2e-06	0.041	0.088	0.088	0.041	0.0093	2e-06	1	0.14
637	0.048	0.17	0.048	0.089	0.13	0	0	0.048	1.8e-05	0.0088	0.1	0.048	0	0.048	0.1	0.1	0.048	0.0088	0	1	0.14
638	0.067	0.014	0.067	0.13	0.01	0	0	0.067	0.0006	0.0034	0.15	0.067	0	0.067	0.15	0.15	0.067	0.0034	0	10	0.18
639	0.062	0.054	0.062	0.12	0.039	0	0	0.062	4.6e-05	0.0064	0.13	0.062	0	0.062	0.13	0.13	0.062	0.0064	0	10	0.18
640	0.051	0.14	0.051	0.095	0.11	0	0	0.051	9.3e-06	0.009	0.11	0.051	0	0.051	0.11	0.11	0.051	0.009	0	1	0.14
641	0.064	0.036	0.064	0.12	0.026	0	0	0.064	0.01	0.0039	0.14	0.064	4.8e-06	0.064	0.14	0.14	0.064	0.0039	4.8e-06	10	0.18
642	0.043	0.21	0.043	0.081	0.15	0	0	0.043	9.6e-06	0.0092	0.094	0.043	0	0.043	0.094	0.094	0.043	0.0092	0	1	0.14
643	0.029	0.32	0.029	0.053	0.24	0	0	0.029	1.5e-05	0.0079	0.062	0.029	0.007	0.029	0.062	0.062	0.029	0.0079	0.007	1	0.14
644	0.065	0.035	0.065	0.12	0.026	0	0	0.065	0.00027	0.0049	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0049	0	10	0.18
645	0.049	0.16	0.049	0.092	0.12	0	0	0.049	2.2e-05	0.0086	0.11	0.049	0	0.049	0.11	0.11	0.049	0.0086	0	1	0.14
646	0.047	0.17	0.047	0.088	0.13	0	0	0.047	3.6e-06	0.0098	0.1	0.047	0	0.047	0.1	0.1	0.047	0.0098	0	1	0.14
647	0.066	0.026	0.066	0.12	0.019	0	0	0.066	0.002	0.0039	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0039	0	10	0.18
648	0.046	0.18	0.046	0.085	0.14	0	0	0.046	0	0.013	0.099	0.046	0	0.046	0.099	0.099	0.046	0.013	0	1	0.14
649	0.035	0.00027	0.035	0.066	0.0002	0	0	0.035	0.49	0.00031	0.077	0.035	0	0.035	0.077	0.077	0.035	0.00031	0	8	0.25
650	0.059	0.081	0.059	0.11	0.059	0	0	0.059	0.0019	0.0056	0.13	0.059	6.1e-05	0.059	0.13	0.13	0.059	0.0056	6.1e-05	10	0.18
651	0.05	0.16	0.05	0.092	0.11	0	0	0.05	0.00011	0.0077	0.11	0.05	2.3e-05	0.05	0.11	0.11	0.05	0.0077	2.3e-05	1	0.14
652	0.037	0.26	0.037	0.068	0.19	0	0	0.037	5.1e-05	0.008	0.08	0.037	0.0033	0.037	0.08	0.08	0.037	0.008	0.0033	1	0.14
653	0.021	0.33	0.021	0.04	0.24	0	0	0.021	1e-05	0.0067	0.046	0.021	0.055	0.021	0.046	0.046	0.021	0.0067	0.055	1	0.14
654	0.034	0.29	0.034	0.063	0.21	0	0	0.034	1.2e-05	0.0086	0.073	0.034	0.00029	0.034	0.073	0.073	0.034	0.0086	0.00029	1	0.14
655	0.034	0.28	0.034	0.063	0.21	0	0	0.034	3.1e-05	0.0081	0.074	0.034	0.0034	0.034	0.074	0.074	0.034	0.0081	0.0034	1	0.14
656	0.068	0.0089	0.068	0.13	0.0066	0	0	0.068	0.0014	0.0027	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0027	0	10	0.18
657	0.057	0.096	0.057	0.11	0.071	0	0	0.057	7.4e-05	0.0072	0.12	0.057	0	0.057	0.12	0.12	0.057	0.0072	0	10	0.18
658	0.066	0.018	0.066	0.12	0.013	0	0	0.066	0.019	0.0029	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0029	0	10	0.18
659	0.037	0.24	0.037	0.069	0.17	0	0	0.037	0.00013	0.0073	0.08	0.037	0.021	0.037	0.08	0.08	0.037	0.0073	0.021	1	0.14
660	0.05	0.15	0.05	0.093	0.11	0	0	0.05	0.00024	0.0073	0.11	0.05	0.00019	0.05	0.11	0.11	0.05	0.0073	0.00019	1	0.14
661	0.04	0.23	0.04	0.075	0.17	0	0	0.04	3.8e-05	0.0083	0.088	0.04	0.00023	0.04	0.088	0.088	0.04	0.0083	0.00023	1	0.14
662	0.058	0.092	0.058	0.11	0.068	0	0	0.058	0.00093	0.0061	0.12	0.058	3.2e-05	0.058	0.12	0.12	0.058	0.0061	3.2e-05	10	0.18
663	0	0.00015	0	0	0.00011	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	12	0.06
664	0.069	3.7e-06	0.069	0.13	2.7e-06	0	0	0.069	0.016	6.9e-06	0.15	0.069	0	0.069	0.15	0.15	0.069	6.9e-06	0	10	0.18
665	0.061	0.065	0.061	0.11	0.048	0	0	0.061	0.00017	0.0047	0.13	0.061	0	0.061	0.13	0.13	0.061	0.0047	0	10	0.18
666	0.069	5.2e-05	0.069	0.13	3.8e-05	0	0	0.069	0.013	3.9e-05	0.15	0.069	0	0.069	0.15	0.15	0.069	3.9e-05	0	10	0.18
667	0.068	0.008	0.068	0.13	0.0059	0	0	0.068	8.1e-05	0.0032	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0032	0	10	0.18
668	0.06	0.072	0.06	0.11	0.053	0	0	0.06	2.2e-05	0.0055	0.13	0.06	0	0.06	0.13	0.13	0.06	0.0055	0	10	0.18
669	0.07	0	0.07	0.13	0	0	0	0.07	0.00083	0	0.15	0.07	0	0.07	0.15	0.15	0.07	0	0	10	0.18
670	0.06	0.076	0.06	0.11	0.056	0	0	0.06	0.001	0.0057	0.13	0.06	5.7e-06	0.06	0.13	0.13	0.06	0.0057	5.7e-06	10	0.18
671	0.065	0.034	0.065	0.12	0.025	0	0	0.065	0.0062	0.0039	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0039	0	10	0.18
672	0.067	0.015	0.067	0.12	0.011	0	0	0.067	0.00059	0.0035	0.15	0.067	0	0.067	0.15	0.15	0.067	0.0035	0	10	0.18
673	0.053	0.12	0.053	0.099	0.092	0	0	0.053	0.00093	0.0065	0.12	0.053	0.00079	0.053	0.12	0.12	0.053	0.0065	0.00079	1	0.14
674	0.048	0.17	0.048	0.089	0.12	0	0	0.048	0.00052	0.0069	0.1	0.048	0.0046	0.048	0.1	0.1	0.048	0.0069	0.0046	1	0.14
675	0.057	0.1	0.057	0.11	0.073	0	0	0.057	0.00021	0.0068	0.12	0.057	1.1e-06	0.057	0.12	0.12	0.057	0.0068	1.1e-06	10	0.18
676	0.06	0.07	0.06	0.11	0.051	0	0	0.06	0.00056	0.0058	0.13	0.06	0	0.06	0.13	0.13	0.06	0.0058	0	10	0.18
677	0.061	0.065	0.061	0.11	0.048	0	0	0.061	0.0018	0.0053	0.13	0.061	7.3e-06	0.061	0.13	0.13	0.061	0.0053	7.3e-06	10	0.18
