SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0
562	0.083	0.19	0.004	0.042	0.083	0.083	0.19	0.042	0	0.083	0.042	0.042	0.042	0.042	0.042	0	0	0	1	0.18
563	0.11	0.24	0.0026	0.013	0.11	0.11	0.24	0.013	0	0.11	0.013	0.013	0.013	0.013	0.013	0	0	0	1	0.18
564	0.096	0.22	0.0036	0.026	0.096	0.096	0.22	0.026	0	0.096	0.026	0.026	0.026	0.026	0.026	0	0	0	1	0.18
565	0.1	0.23	0.0029	0.02	0.1	0.1	0.23	0.02	0	0.1	0.02	0.02	0.02	0.02	0.02	0	0	0	1	0.18
566	0.12	0.26	0.0011	0.001	0.12	0.12	0.26	0.001	0	0.12	0.001	0.001	0.001	0.001	0.001	0	0	0	1	0.18
567	0.1	0.24	0.0027	0.015	0.1	0.1	0.24	0.015	0	0.1	0.015	0.015	0.015	0.015	0.015	0	0	0	1	0.18
568	0.11	0.24	0.0024	0.015	0.11	0.11	0.24	0.015	0	0.11	0.015	0.015	0.015	0.015	0.015	0	0	0	1	0.18
569	0.067	0.15	0.0049	0.061	0.067	0.067	0.15	0.061	0	0.067	0.061	0.061	0.061	0.061	0.061	0	0	0	1	0.18
570	0.11	0.25	0.0018	0.0072	0.11	0.11	0.25	0.0072	0	0.11	0.0072	0.0072	0.0072	0.0072	0.0072	0	0	0	1	0.18
571	0.078	0.18	0.005	0.047	0.078	0.078	0.18	0.047	0	0.078	0.047	0.047	0.047	0.047	0.047	0	0	0	1	0.18
572	0.084	0.19	0.0033	0.04	0.084	0.084	0.19	0.04	0	0.084	0.04	0.04	0.04	0.04	0.04	0.0099	0	0	1	0.18
573	0.11	0.25	0	0	0.11	0.11	0.25	0	0	0.11	0	0	0	0	0	0.0013	0	0.036	1	0.18
574	0.12	0.26	0.0012	0.0028	0.12	0.12	0.26	0.0028	0	0.12	0.0028	0.0028	0.0028	0.0028	0.0028	0	0	0	1	0.18
575	0.11	0.25	0.0021	0.0092	0.11	0.11	0.25	0.0092	0	0.11	0.0092	0.0092	0.0092	0.0092	0.0092	0	0	0	1	0.18
576	1.4e-06	3.1e-06	4.6e-05	0.14	1.4e-06	1.4e-06	3.1e-06	0.14	0	1.4e-06	0.14	0.14	0.14	0.14	0.14	0	0	0	3	0.14
577	0.093	0.21	0.0052	0.03	0.093	0.093	0.21	0.03	0	0.093	0.03	0.03	0.03	0.03	0.03	0	0	0	1	0.18
578	0.11	0.25	0.0024	0.0072	0.11	0.11	0.25	0.0072	0	0.11	0.0072	0.0072	0.0072	0.0072	0.0072	0	0	0	1	0.18
579	0.1	0.22	0.0036	0.021	0.1	0.1	0.22	0.021	0	0.1	0.021	0.021	0.021	0.021	0.021	0	0	0	1	0.18
580	0.11	0.25	0.0027	0.0097	0.11	0.11	0.25	0.0097	0	0.11	0.0097	0.0097	0.0097	0.0097	0.0097	0	0	0	1	0.18
581	0.12	0.26	0.0015	0.0018	0.12	0.12	0.26	0.0018	0	0.12	0.0018	0.0018	0.0018	0.0018	0.0018	0	0	0	1	0.18
582	0.019	0.043	0.0047	0.12	0.019	0.019	0.043	0.12	0	0.019	0.12	0.12	0.12	0.12	0.12	0	0	0	3	0.14
583	0.11	0.25	0.002	0.0058	0.11	0.11	0.25	0.0058	0	0.11	0.0058	0.0058	0.0058	0.0058	0.0058	0	0	0	1	0.18
584	0.087	0.2	0.005	0.037	0.087	0.087	0.2	0.037	0	0.087	0.037	0.037	0.037	0.037	0.037	0	0	0	1	0.18
585	0.1	0.23	0.0036	0.018	0.1	0.1	0.23	0.018	0	0.1	0.018	0.018	0.018	0.018	0.018	0	0	0	1	0.18
586	0.075	0.17	0.004	0.051	0.075	0.075	0.17	0.051	0	0.075	0.051	0.051	0.051	0.051	0.051	0	0	0	1	0.18
587	0.075	0.17	0.0056	0.051	0.075	0.075	0.17	0.051	0	0.075	0.051	0.051	0.051	0.051	0.051	0	0	0	1	0.18
588	0.1	0.23	0.0039	0.02	0.1	0.1	0.23	0.02	0	0.1	0.02	0.02	0.02	0.02	0.02	0	0	0	1	0.18
589	0.099	0.22	0.0036	0.022	0.099	0.099	0.22	0.022	0	0.099	0.022	0.022	0.022	0.022	0.022	0	0	0	1	0.18
590	0.11	0.24	0.0035	0.014	0.11	0.11	0.24	0.014	0	0.11	0.014	0.014	0.014	0.014	0.014	0	0	0	1	0.18
591	0.091	0.21	0.0033	0.032	0.091	0.091	0.21	0.032	0	0.091	0.032	0.032	0.032	0.032	0.032	0	0	0	1	0.18
592	0.11	0.26	0.0017	0.0044	0.11	0.11	0.26	0.0044	0	0.11	0.0044	0.0044	0.0044	0.0044	0.0044	0	0	0	1	0.18
593	0.11	0.24	0.0021	0.01	0.11	0.11	0.24	0.01	0	0.11	0.01	0.01	0.01	0.01	0.01	0	0	0	1	0.18
594	0.12	0.26	0.00089	0.0013	0.12	0.12	0.26	0.0013	0	0.12	0.0013	0.0013	0.0013	0.0013	0.0013	0	0	0	1	0.18
595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022	0	1	17	0
596	0.11	0.25	0.0025	0.0082	0.11	0.11	0.25	0.0082	0	0.11	0.0082	0.0082	0.0082	0.0082	0.0082	0	0	0	1	0.18
597	0.1	0.23	0.0031	0.017	0.1	0.1	0.23	0.017	0	0.1	0.017	0.017	0.017	0.017	0.017	0	0	0	1	0.18
598	0.11	0.24	0.0025	0.013	0.11	0.11	0.24	0.013	0	0.11	0.013	0.013	0.013	0.013	0.013	0	0	0	1	0.18
599	0.11	0.26	0.0016	0.0049	0.11	0.11	0.26	0.0049	0	0.11	0.0049	0.0049	0.0049	0.0049	0.0049	0	0	0	1	0.18
600	0.075	0.17	0.005	0.052	0.075	0.075	0.17	0.052	0	0.075	0.052	0.052	0.052	0.052	0.052	0	0	0	1	0.18
601	0.12	0.26	0	0	0.12	0.12	0.26	0	0	0.12	0	0	0	0	0	0	0	0	1	0.18
602	0.062	0.14	0.004	0.067	0.062	0.062	0.14	0.067	0	0.062	0.067	0.067	0.067	0.067	0.067	0	0	0	1	0.18
603	0.12	0.26	0	0	0.12	0.12	0.26	0	0	0.12	0	0	0	0	0	0	0	0	1	0.18
604	0.11	0.24	0.0024	0.013	0.11	0.11	0.24	0.013	0	0.11	0.013	0.013	0.013	0.013	0.013	0	0	0	1	0.18
605	0.11	0.25	0.0027	0.0092	0.11	0.11	0.25	0.0092	0	0.11	0.0092	0.0092	0.0092	0.0092	0.0092	0	0	0	1	0.18
606	0.12	0.26	0.0015	0.0025	0.12	0.12	0.26	0.0025	0	0.12	0.0025	0.0025	0.0025	0.0025	0.0025	0	0	0	1	0.18
607	0.099	0.22	0.0046	0.022	0.099	0.099	0.22	0.022	0	0.099	0.022	0.022	0.022	0.022	0.022	0	0	0	1	0.18
608	0.094	0.21	0.0033	0.028	0.094	0.094	0.21	0.028	0	0.094	0.028	0.028	0.028	0.028	0.028	0	0	0	1	0.18
609	0.052	0.12	0.0041	0.08	0.052	0.052	0.12	0.08	0	0.052	0.08	0.08	0.08	0.08	0.08	0	0	0	1	0.18
610	0.031	0.07	0.0053	0.1	0.031	0.031	0.07	0.1	0	0.031	0.1	0.1	0.1	0.1	0.1	0	0	0	3	0.14
611	0.12	0.26	0	0	0.12	0.12	0.26	0	2.4e-06	0.12	0	0	0	0	0	0	2.4e-06	0	1	0.18
612	0.11	0.25	0.0019	0.0064	0.11	0.11	0.25	0.0064	2.6e-06	0.11	0.0064	0.0064	0.0064	0.0064	0.0064	0	2.6e-06	0	1	0.18
613	0.12	0.26	0	0	0.12	0.12	0.26	0	4.9e-06	0.12	0	0	0	0	0	0	4.9e-06	0	1	0.18
614	0.08	0.18	0.0048	0.045	0.08	0.08	0.18	0.045	0	0.08	0.045	0.045	0.045	0.045	0.045	0	0	0	1	0.18
615	0.0094	0.021	0.002	0.12	0.0094	0.0094	0.021	0.12	0	0.0094	0.12	0.12	0.12	0.12	0.12	0.08	0	0	3	0.14
616	0.12	0.26	0.0013	0.0029	0.12	0.12	0.26	0.0029	0	0.12	0.0029	0.0029	0.0029	0.0029	0.0029	0	0	0	1	0.18
617	0.076	0.17	0.004	0.05	0.076	0.076	0.17	0.05	0	0.076	0.05	0.05	0.05	0.05	0.05	0	0	0	1	0.18
618	0.12	0.26	0	0	0.12	0.12	0.26	0	0	0.12	0	0	0	0	0	0	0	0	1	0.18
619	0.11	0.25	0.0019	0.0092	0.11	0.11	0.25	0.0092	0	0.11	0.0092	0.0092	0.0092	0.0092	0.0092	0	0	0	1	0.18
620	0.11	0.25	0.0017	0.0073	0.11	0.11	0.25	0.0073	0	0.11	0.0073	0.0073	0.0073	0.0073	0.0073	0	0	0	1	0.18
621	0.037	0.084	0.0048	0.097	0.037	0.037	0.084	0.097	0	0.037	0.097	0.097	0.097	0.097	0.097	0	0	0	3	0.14
622	0.097	0.22	0.0036	0.025	0.097	0.097	0.22	0.025	0	0.097	0.025	0.025	0.025	0.025	0.025	0	0	0	1	0.18
623	0.11	0.24	0.0037	0.015	0.11	0.11	0.24	0.015	0	0.11	0.015	0.015	0.015	0.015	0.015	0	0	0	1	0.18
624	0.12	0.26	0.0011	0.0011	0.12	0.12	0.26	0.0011	0	0.12	0.0011	0.0011	0.0011	0.0011	0.0011	0	0	0	1	0.18
625	0.092	0.21	0.0042	0.031	0.092	0.092	0.21	0.031	0	0.092	0.031	0.031	0.031	0.031	0.031	0	0	0	1	0.18
626	0.094	0.21	0.0054	0.027	0.094	0.094	0.21	0.027	0	0.094	0.027	0.027	0.027	0.027	0.027	0	0	0	1	0.18
627	0.1	0.23	0.0038	0.019	0.1	0.1	0.23	0.019	0	0.1	0.019	0.019	0.019	0.019	0.019	0	0	0	1	0.18
628	0.11	0.24	0.0037	0.014	0.11	0.11	0.24	0.014	0	0.11	0.014	0.014	0.014	0.014	0.014	0	0	0	1	0.18
629	0.1	0.23	0.0038	0.018	0.1	0.1	0.23	0.018	0	0.1	0.018	0.018	0.018	0.018	0.018	0	0	0	1	0.18
630	0.053	0.12	0.0056	0.078	0.053	0.053	0.12	0.078	0	0.053	0.078	0.078	0.078	0.078	0.078	0	0	0	1	0.18
631	0.1	0.23	0.0036	0.017	0.1	0.1	0.23	0.017	0	0.1	0.017	0.017	0.017	0.017	0.017	0	0	0	1	0.18
632	0.11	0.25	0.0021	0.0065	0.11	0.11	0.25	0.0065	0	0.11	0.0065	0.0065	0.0065	0.0065	0.0065	0	0	0	1	0.18
633	0.11	0.26	0.0022	0.0046	0.11	0.11	0.26	0.0046	0	0.11	0.0046	0.0046	0.0046	0.0046	0.0046	0	0	0	1	0.18
634	0.085	0.19	0.005	0.04	0.085	0.085	0.19	0.04	0	0.085	0.04	0.04	0.04	0.04	0.04	0	0	0	1	0.18
635	0.00013	0.00028	0.00013	0.023	0.00013	0.00013	0.00028	0.023	0	0.00013	0.023	0.023	0.023	0.023	0.023	0.84	0	0	15	0.02
636	0.066	0.15	0.0057	0.061	0.066	0.066	0.15	0.061	0	0.066	0.061	0.061	0.061	0.061	0.061	0	0	0	1	0.18
637	0.079	0.18	0.0054	0.047	0.079	0.079	0.18	0.047	0	0.079	0.047	0.047	0.047	0.047	0.047	0	0	0	1	0.18
638	0.11	0.26	0.0022	0.0039	0.11	0.11	0.26	0.0039	0	0.11	0.0039	0.0039	0.0039	0.0039	0.0039	0	0	0	1	0.18
639	0.1	0.24	0.004	0.015	0.1	0.1	0.24	0.015	0	0.1	0.015	0.015	0.015	0.015	0.015	0	0	0	1	0.18
640	0.085	0.19	0.0056	0.039	0.085	0.085	0.19	0.039	0	0.085	0.039	0.039	0.039	0.039	0.039	0	0	0	1	0.18
641	0.11	0.25	0.0025	0.01	0.11	0.11	0.25	0.01	0	0.11	0.01	0.01	0.01	0.01	0.01	0	0	0	1	0.18
642	0.071	0.16	0.0057	0.056	0.071	0.071	0.16	0.056	0	0.071	0.056	0.056	0.056	0.056	0.056	0	0	0	1	0.18
643	0.046	0.1	0.0048	0.086	0.046	0.046	0.1	0.086	0	0.046	0.086	0.086	0.086	0.086	0.086	0	0	0	1	0.18
644	0.11	0.25	0.0031	0.0099	0.11	0.11	0.25	0.0099	0	0.11	0.0099	0.0099	0.0099	0.0099	0.0099	0	0	0	1	0.18
645	0.081	0.18	0.0053	0.043	0.081	0.081	0.18	0.043	0	0.081	0.043	0.043	0.043	0.043	0.043	0	0	0	1	0.18
646	0.078	0.18	0.006	0.047	0.078	0.078	0.18	0.047	0	0.078	0.047	0.047	0.047	0.047	0.047	0	0	0	1	0.18
647	0.11	0.25	0.0025	0.0073	0.11	0.11	0.25	0.0073	0	0.11	0.0073	0.0073	0.0073	0.0073	0.0073	0	0	0	1	0.18
648	0.075	0.17	0.0079	0.05	0.075	0.075	0.17	0.05	0	0.075	0.05	0.05	0.05	0.05	0.05	0	0	0	1	0.18
649	0.12	0.26	0.00039	0.00015	0.12	0.12	0.26	0.00015	0	0.12	0.00015	0.00015	0.00015	0.00015	0.00015	0	0	0	1	0.18
650	0.099	0.22	0.0035	0.022	0.099	0.099	0.22	0.022	0	0.099	0.022	0.022	0.022	0.022	0.022	0	0	0	1	0.18
651	0.082	0.18	0.0048	0.042	0.082	0.082	0.18	0.042	0	0.082	0.042	0.042	0.042	0.042	0.042	0	0	0	1	0.18
652	0.06	0.13	0.0049	0.07	0.06	0.06	0.13	0.07	0	0.06	0.07	0.07	0.07	0.07	0.07	0	0	0	1	0.18
653	0.038	0.085	0.0045	0.096	0.038	0.038	0.085	0.096	0	0.038	0.096	0.096	0.096	0.096	0.096	0.00018	0	0	3	0.14
654	0.054	0.12	0.0052	0.076	0.054	0.054	0.12	0.076	0	0.054	0.076	0.076	0.076	0.076	0.076	0	0	0	1	0.18
655	0.055	0.12	0.0049	0.075	0.055	0.055	0.12	0.075	0	0.055	0.075	0.075	0.075	0.075	0.075	0	0	0	1	0.18
656	0.12	0.26	0.0017	0.0025	0.12	0.12	0.26	0.0025	0	0.12	0.0025	0.0025	0.0025	0.0025	0.0025	0	0	0	1	0.18
657	0.095	0.21	0.0045	0.027	0.095	0.095	0.21	0.027	0	0.095	0.027	0.027	0.027	0.027	0.027	0	0	0	1	0.18
658	0.11	0.25	0.0019	0.0051	0.11	0.11	0.25	0.0051	0	0.11	0.0051	0.0051	0.0051	0.0051	0.0051	0	0	0	1	0.18
659	0.063	0.14	0.0046	0.066	0.063	0.063	0.14	0.066	0	0.063	0.066	0.066	0.066	0.066	0.066	0.00039	0	0	1	0.18
660	0.083	0.19	0.0045	0.042	0.083	0.083	0.19	0.042	0	0.083	0.042	0.042	0.042	0.042	0.042	0	0	0	1	0.18
661	0.066	0.15	0.0051	0.062	0.066	0.066	0.15	0.062	0	0.066	0.062	0.062	0.062	0.062	0.062	0	0	0	1	0.18
662	0.096	0.22	0.0038	0.026	0.096	0.096	0.22	0.026	0	0.096	0.026	0.026	0.026	0.026	0.026	0	0	0	1	0.18
663	0	0	0	6.8e-06	0	0	0	6.8e-06	0	0	6.8e-06	6.8e-06	6.8e-06	6.8e-06	6.8e-06	1	0	0	15	0.02
664	0.12	0.26	4.5e-06	0	0.12	0.12	0.26	0	0	0.12	0	0	0	0	0	0	0	0	1	0.18
665	0.1	0.23	0.003	0.018	0.1	0.1	0.23	0.018	0	0.1	0.018	0.018	0.018	0.018	0.018	0	0	0	1	0.18
666	0.12	0.26	2.5e-05	1.5e-05	0.12	0.12	0.26	1.5e-05	0	0.12	1.5e-05	1.5e-05	1.5e-05	1.5e-05	1.5e-05	0	0	0	1	0.18
667	0.12	0.26	0.002	0.0022	0.12	0.12	0.26	0.0022	0	0.12	0.0022	0.0022	0.0022	0.0022	0.0022	0	0	0	1	0.18
668	0.1	0.23	0.0035	0.02	0.1	0.1	0.23	0.02	0	0.1	0.02	0.02	0.02	0.02	0.02	0	0	0	1	0.18
669	0.12	0.26	0	0	0.12	0.12	0.26	0	0	0.12	0	0	0	0	0	0	0	0	1	0.18
670	0.1	0.22	0.0036	0.021	0.1	0.1	0.22	0.021	0	0.1	0.021	0.021	0.021	0.021	0.021	0	0	0	1	0.18
671	0.11	0.25	0.0025	0.0096	0.11	0.11	0.25	0.0096	0	0.11	0.0096	0.0096	0.0096	0.0096	0.0096	0	0	0	1	0.18
672	0.11	0.26	0.0022	0.0042	0.11	0.11	0.26	0.0042	0	0.11	0.0042	0.0042	0.0042	0.0042	0.0042	0	0	0	1	0.18
673	0.089	0.2	0.004	0.034	0.089	0.089	0.2	0.034	0	0.089	0.034	0.034	0.034	0.034	0.034	0	0	0	1	0.18
674	0.08	0.18	0.0043	0.046	0.08	0.08	0.18	0.046	0	0.08	0.046	0.046	0.046	0.046	0.046	4.7e-05	0	0	1	0.18
675	0.095	0.21	0.0043	0.028	0.095	0.095	0.21	0.028	0	0.095	0.028	0.028	0.028	0.028	0.028	0	0	0	1	0.18
676	0.1	0.23	0.0037	0.019	0.1	0.1	0.23	0.019	0	0.1	0.019	0.019	0.019	0.019	0.019	0	0	0	1	0.18
677	0.1	0.23	0.0033	0.018	0.1	0.1	0.23	0.018	0	0.1	0.018	0.018	0.018	0.018	0.018	0	0	0	1	0.18
678	0.11	0.25	0.0023	0.0057	0.11	0.11	0.25	0.0057	0	0.11	0.0057	0.0057	0.0057	0.0057	0.0057	0	0	0	1	0.18
679	0.091	0.2	0.0045	0.032	0.091	0.091	0.2	0.032	0	0.091	0.032	0.032	0.032	0.032	0.032	0	0	0	1	0.18
680	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	8	0.68
681	0.11	0.24	0.0036	0.012	0.11	0.11	0.24	0.012	0	0.11	0.012	0.012	0.012	0.012	0.012	0	0	0	1	0.18
682	0.098	0.22	0.0038	0.023	0.098	0.098	0.22	0.023	0	0.098	0.023	0.023	0.023	0.023	0.023	0	0	0	1	0.18
683	0.1	0.23	0.0037	0.021	0.1	0.1	0.23	0.021	0	0.1	0.021	0.021	0.021	0.021	0.021	0	0	0	1	0.18
684	0.11	0.25	0.0028	0.0064	0.11	0.11	0.25	0.0064	0	0.11	0.0064	0.0064	0.0064	0.0064	0.0064	0	0	0	1	0.18
685	0.1	0.23	0.0035	0.016	0.1	0.1	0.23	0.016	0	0.1	0.016	0.016	0.016	0.016	0.016	0	0	0	1	0.18
686	0.087	0.2	0.0041	0.036	0.087	0.087	0.2	0.036	0	0.087	0.036	0.036	0.036	0.036	0.036	4.5e-06	0	0	1	0.18
687	0.094	0.21	0.0044	0.028	0.094	0.094	0.21	0.028	0	0.094	0.028	0.028	0.028	0.028	0.028	0	0	0	1	0.18
688	0.1	0.23	0.0033	0.017	0.1	0.1	0.23	0.017	0	0.1	0.017	0.017	0.017	0.017	0.017	0	0	0	1	0.18
689	0.11	0.25	0.0025	0.0079	0.11	0.11	0.25	0.0079	0	0.11	0.0079	0.0079	0.0079	0.0079	0.0079	0	0	0	1	0.18
690	0.041	0.091	0.0051	0.093	0.041	0.041	0.091	0.093	0	0.041	0.093	0.093	0.093	0.093	0.093	0	0	0	3	0.14
691	0.063	0.14	0.0049	0.066	0.063	0.063	0.14	0.066	0	0.063	0.066	0.066	0.066	0.066	0.066	0	0	0	1	0.18
692	0.074	0.17	0.0046	0.053	0.074	0.074	0.17	0.053	0	0.074	0.053	0.053	0.053	0.053	0.053	2.7e-06	0	0	1	0.18
693	0.11	0.24	0.0032	0.015	0.11	0.11	0.24	0.015	0	0.11	0.015	0.015	0.015	0.015	0.015	0	0	0	1	0.18
694	0.097	0.22	0.0036	0.024	0.097	0.097	0.22	0.024	0	0.097	0.024	0.024	0.024	0.024	0.024	0	0	0	1	0.18
695	0.03	0.068	0.0057	0.11	0.03	0.03	0.068	0.11	0	0.03	0.11	0.11	0.11	0.11	0.11	0	0	0	3	0.14
696	0.11	0.26	0.0019	0.0047	0.11	0.11	0.26	0.0047	0	0.11	0.0047	0.0047	0.0047	0.0047	0.0047	0	0	0	1	0.18
697	0.1	0.23	0.0033	0.017	0.1	0.1	0.23	0.017	0	0.1	0.017	0.017	0.017	0.017	0.017	0	0	0	1	0.18
698	0.12	0.26	0.0021	0.0029	0.12	0.12	0.26	0.0029	0	0.12	0.0029	0.0029	0.0029	0.0029	0.0029	0	0	0	1	0.18
699	0.094	0.21	0.0044	0.028	0.094	0.094	0.21	0.028	0	0.094	0.028	0.028	0.028	0.028	0.028	0	0	0	1	0.18
700	0.11	0.25	0.0028	0.0095	0.11	0.11	0.25	0.0095	0	0.11	0.0095	0.0095	0.0095	0.0095	0.0095	0	0	0	1	0.18
701	0.11	0.25	0.0025	0.005	0.11	0.11	0.25	0.005	0	0.11	0.005	0.005	0.005	0.005	0.005	0	0	0	1	0.18
702	0.069	0.16	0.005	0.058	0.069	0.069	0.16	0.058	0	0.069	0.058	0.058	0.058	0.058	0.058	0	0	0	1	0.18
703	0.046	0.1	0.0059	0.086	0.046	0.046	0.1	0.086	0	0.046	0.086	0.086	0.086	0.086	0.086	0	0	0	1	0.18
704	0.012	0.028	0.0035	0.13	0.012	0.012	0.028	0.13	0	0.012	0.13	0.13	0.13	0.13	0.13	0	0	0	3	0.14
705	0.086	0.19	0.0051	0.038	0.086	0.086	0.19	0.038	0	0.086	0.038	0.038	0.038	0.038	0.038	0	0	0	1	0.18
706	0.12	0.26	0.0014	0.0019	0.12	0.12	0.26	0.0019	0	0.12	0.0019	0.0019	0.0019	0.0019	0.0019	0	0	0	1	0.18
707	0.087	0.19	0.0052	0.037	0.087	0.087	0.19	0.037	0	0.087	0.037	0.037	0.037	0.037	0.037	0	0	0	1	0.18
708	0.1	0.23	0.0039	0.016	0.1	0.1	0.23	0.016	0	0.1	0.016	0.016	0.016	0.016	0.016	0	0	0	1	0.18
709	0.055	0.12	0.0065	0.075	0.055	0.055	0.12	0.075	0	0.055	0.075	0.075	0.075	0.075	0.075	0	0	0	1	0.18
710	0.11	0.25	0.0026	0.0091	0.11	0.11	0.25	0.0091	0	0.11	0.0091	0.0091	0.0091	0.0091	0.0091	0	0	0	1	0.18
711	0.11	0.24	0.0026	0.011	0.11	0.11	0.24	0.011	0	0.11	0.011	0.011	0.011	0.011	0.011	0	0	0	1	0.18
712	0.11	0.24	0.0028	0.013	0.11	0.11	0.24	0.013	0	0.11	0.013	0.013	0.013	0.013	0.013	0	0	0	1	0.18
713	0.087	0.2	0.0043	0.036	0.087	0.087	0.2	0.036	0	0.087	0.036	0.036	0.036	0.036	0.036	0	0	0	1	0.18
714	0.094	0.21	0.0044	0.028	0.094	0.094	0.21	0.028	0	0.094	0.028	0.028	0.028	0.028	0.028	0	0	0	1	0.18
715	0.12	0.26	0.0014	0.0022	0.12	0.12	0.26	0.0022	0	0.12	0.0022	0.0022	0.0022	0.0022	0.0022	0	0	0	1	0.18
716	0.085	0.19	0.0053	0.039	0.085	0.085	0.19	0.039	0	0.085	0.039	0.039	0.039	0.039	0.039	0	0	0	1	0.18
717	0.079	0.18	0.0045	0.047	0.079	0.079	0.18	0.047	0	0.079	0.047	0.047	0.047	0.047	0.047	0	0	0	1	0.18
718	0.11	0.24	0.0029	0.011	0.11	0.11	0.24	0.011	0	0.11	0.011	0.011	0.011	0.011	0.011	0	0	0	1	0.18
719	0.099	0.22	0.0034	0.022	0.099	0.099	0.22	0.022	0	0.099	0.022	0.022	0.022	0.022	0.022	0	0	0	1	0.18
720	0.1	0.23	0.0038	0.02	0.1	0.1	0.23	0.02	0	0.1	0.02	0.02	0.02	0.02	0.02	0	0	0	1	0.18
721	0.099	0.22	0.0036	0.022	0.099	0.099	0.22	0.022	0	0.099	0.022	0.022	0.022	0.022	0.022	0	0	0	1	0.18
722	0.11	0.24	0.0029	0.015	0.11	0.11	0.24	0.015	0	0.11	0.015	0.015	0.015	0.015	0.015	0	0	0	1	0.18
723	0.11	0.24	0.0028	0.014	0.11	0.11	0.24	0.014	0	0.11	0.014	0.014	0.014	0.014	0.014	0	0	0	1	0.18
724	0.068	0.15	0.0059	0.06	0.068	0.068	0.15	0.06	0	0.068	0.06	0.06	0.06	0.06	0.06	0	0	0	1	0.18
725	0.1	0.23	0.0037	0.017	0.1	0.1	0.23	0.017	0	0.1	0.017	0.017	0.017	0.017	0.017	0	0	0	1	0.18
726	0.096	0.21	0.0048	0.026	0.096	0.096	0.21	0.026	0	0.096	0.026	0.026	0.026	0.026	0.026	0	0	0	1	0.18
727	0.069	0.16	0.007	0.058	0.069	0.069	0.16	0.058	0	0.069	0.058	0.058	0.058	0.058	0.058	0	0	0	1	0.18
728	0.049	0.11	0.0057	0.082	0.049	0.049	0.11	0.082	0	0.049	0.082	0.082	0.082	0.082	0.082	0	0	0	1	0.18
729	0.11	0.25	0.0025	0.0097	0.11	0.11	0.25	0.0097	0	0.11	0.0097	0.0097	0.0097	0.0097	0.0097	0	0	0	1	0.18
730	0.1	0.22	0.0038	0.021	0.1	0.1	0.22	0.021	0	0.1	0.021	0.021	0.021	0.021	0.021	0	0	0	1	0.18
731	0.12	0.26	0.0014	0.0025	0.12	0.12	0.26	0.0025	0	0.12	0.0025	0.0025	0.0025	0.0025	0.0025	0	0	0	1	0.18
732	0.11	0.25	0.0021	0.0054	0.11	0.11	0.25	0.0054	0	0.11	0.0054	0.0054	0.0054	0.0054	0.0054	0	0	0	1	0.18
733	0.11	0.24	0.0034	0.015	0.11	0.11	0.24	0.015	0	0.11	0.015	0.015	0.015	0.015	0.015	0	0	0	1	0.18
734	0.067	0.15	0.006	0.06	0.067	0.067	0.15	0.06	0	0.067	0.06	0.06	0.06	0.06	0.06	0	0	0	1	0.18
735	0.11	0.25	0.0026	0.0048	0.11	0.11	0.25	0.0048	0	0.11	0.0048	0.0048	0.0048	0.0048	0.0048	0	0	0	1	0.18
736	0.099	0.22	0.0036	0.023	0.099	0.099	0.22	0.023	0	0.099	0.023	0.023	0.023	0.023	0.023	0	0	0	1	0.18
737	0.11	0.25	0.0018	0.0064	0.11	0.11	0.25	0.0064	0	0.11	0.0064	0.0064	0.0064	0.0064	0.0064	0	0	0	1	0.18
738	0.12	0.26	0	0	0.12	0.12	0.26	0	0	0.12	0	0	0	0	0	0	0	0	1	0.18
739	0.12	0.26	0.00063	0.0015	0.12	0.12	0.26	0.0015	0	0.12	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	1	0.18
740	0.12	0.26	0	0	0.12	0.12	0.26	0	0	0.12	0	0	0	0	0	0	0	0	1	0.18
741	0.12	0.26	0	0	0.12	0.12	0.26	0	0	0.12	0	0	0	0	0	0	0	0	1	0.18
742	0.11	0.26	0.0012	0.0036	0.11	0.11	0.26	0.0036	0	0.11	0.0036	0.0036	0.0036	0.0036	0.0036	0	0	0	1	0.18
743	0.12	0.26	0.0013	0.002	0.12	0.12	0.26	0.002	0	0.12	0.002	0.002	0.002	0.002	0.002	0	0	0	1	0.18
744	0.11	0.25	0.002	0.0057	0.11	0.11	0.25	0.0057	0	0.11	0.0057	0.0057	0.0057	0.0057	0.0057	0	0	0	1	0.18
745	0.12	0.26	0	0	0.12	0.12	0.26	0	0.0001	0.12	0	0	0	0	0	0	0.0001	0	1	0.18
746	0.12	0.26	0	0	0.12	0.12	0.26	0	0	0.12	0	0	0	0	0	0	0	0	1	0.18
747	0.12	0.26	0	0	0.12	0.12	0.26	0	1.6e-06	0.12	0	0	0	0	0	0	1.6e-06	0	1	0.18
748	0.12	0.26	0	0	0.12	0.12	0.26	0	0	0.12	0	0	0	0	0	0	0	0	1	0.18
749	0.12	0.26	0	0	0.12	0.12	0.26	0	0.0001	0.12	0	0	0	0	0	0	0.0001	0	1	0.18
