SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0
608	8.1e-05	8.1e-05	7.1e-05	0	0.18	0.1	0.21	0.21	0.0066	0.21	0.0066	0.073	7.1e-05	4.6e-05	0	6	0.18
609	0	0	0.0024	0	0.1	0.3	0.12	0.12	0.0087	0.12	0.0087	0.21	0.0024	0	0	5	0.14
610	3.3e-05	3.3e-05	9.7e-06	0	0.064	0.4	0.074	0.074	0.011	0.074	0.011	0.29	9.7e-06	1.9e-05	0	5	0.14
611	0.00034	0.00034	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.00019	4.7e-06	6	0.18
612	0.0019	0.0019	0	0	0.21	0.023	0.25	0.25	0.0038	0.25	0.0038	0.016	0	0.0011	5.1e-06	6	0.18
613	0.00054	0.00054	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.00031	9.7e-06	6	0.18
614	4.6e-05	4.6e-05	5.9e-05	0	0.16	0.17	0.18	0.18	0.0098	0.18	0.0098	0.12	5.9e-05	2.6e-05	0	6	0.18
615	0	0	0.45	0	0.0022	0.052	0.0025	0.0025	0.0005	0.0025	0.0005	0.037	0.45	0	0	2	0.06
616	0.0011	0.0011	0	0	0.22	0.01	0.25	0.25	0.0026	0.25	0.0026	0.0073	0	0.00061	0	6	0.18
617	1.1e-05	1.1e-05	0.0002	0	0.15	0.19	0.17	0.17	0.0083	0.17	0.0083	0.13	0.0002	6.1e-06	0	5	0.14
618	0.0025	0.0025	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.0014	0	6	0.18
619	0.0013	0.0013	5.9e-06	0	0.21	0.033	0.24	0.24	0.0038	0.24	0.0038	0.024	5.9e-06	0.00074	0	6	0.18
620	0.0016	0.0016	0	0	0.21	0.026	0.24	0.24	0.0035	0.24	0.0035	0.019	0	0.00091	0	6	0.18
621	1.2e-06	1.2e-06	0.0018	0	0.076	0.37	0.087	0.087	0.01	0.087	0.01	0.27	0.0018	0	0	5	0.14
622	0.00093	0.00093	0.00038	0	0.19	0.09	0.21	0.21	0.0072	0.21	0.0072	0.065	0.00038	0.00053	0	6	0.18
623	5.1e-05	5.1e-05	0	0	0.2	0.053	0.23	0.23	0.0075	0.23	0.0075	0.038	0	2.9e-05	0	6	0.18
624	0.007	0.007	0	0	0.22	0.0039	0.25	0.25	0.0021	0.25	0.0021	0.0028	0	0.004	0	6	0.18
625	0.00015	0.00015	2.1e-05	0	0.18	0.11	0.2	0.2	0.0085	0.2	0.0085	0.081	2.1e-05	8.6e-05	0	6	0.18
626	2.6e-06	2.6e-06	0	0	0.18	0.099	0.21	0.21	0.011	0.21	0.011	0.071	0	1.5e-06	0	6	0.18
627	0.00011	0.00011	0	0	0.2	0.067	0.22	0.22	0.0076	0.22	0.0076	0.048	0	6.4e-05	0	6	0.18
628	4.1e-05	4.1e-05	0	0	0.2	0.05	0.23	0.23	0.0074	0.23	0.0074	0.035	0	2.3e-05	0	6	0.18
629	0.00011	0.00011	0	0	0.2	0.065	0.23	0.23	0.0076	0.23	0.0076	0.046	0	6e-05	0	6	0.18
630	1.3e-06	1.3e-06	1.3e-05	0	0.11	0.29	0.12	0.12	0.012	0.12	0.012	0.21	1.3e-05	0	0	5	0.14
631	0.00018	0.00018	0	0	0.2	0.061	0.23	0.23	0.0072	0.23	0.0072	0.043	0	0.0001	0	6	0.18
632	0.0041	0.0041	0	0	0.21	0.023	0.24	0.24	0.0042	0.24	0.0042	0.016	0	0.0023	0	6	0.18
633	0.00032	0.00032	0	0	0.22	0.017	0.25	0.25	0.0045	0.25	0.0045	0.012	0	0.00018	0	6	0.18
634	1.9e-05	1.9e-05	0	0	0.16	0.14	0.19	0.19	0.01	0.19	0.01	0.1	0	1.1e-05	0	6	0.18
635	0	0	0.5	0	4.5e-06	0.0015	5.2e-06	5.2e-06	4.8e-06	5.2e-06	4.8e-06	0.0011	0.5	0	0	2	0.06
636	3e-06	3e-06	2e-06	0	0.13	0.23	0.15	0.15	0.012	0.15	0.012	0.16	2e-06	1.7e-06	0	5	0.14
637	6.9e-06	6.9e-06	0	0	0.15	0.17	0.18	0.18	0.011	0.18	0.011	0.12	0	3.9e-06	0	6	0.18
638	0.00023	0.00023	0	0	0.22	0.014	0.25	0.25	0.0043	0.25	0.0043	0.01	0	0.00013	0	6	0.18
639	1.8e-05	1.8e-05	0	0	0.2	0.054	0.23	0.23	0.008	0.23	0.008	0.038	0	1e-05	0	6	0.18
640	3.6e-06	3.6e-06	0	0	0.16	0.14	0.19	0.19	0.011	0.19	0.011	0.1	0	2.1e-06	0	6	0.18
641	0.0041	0.0041	4.8e-06	0	0.21	0.036	0.24	0.24	0.0049	0.24	0.0049	0.026	4.8e-06	0.0023	0	6	0.18
642	3.7e-06	3.7e-06	0	0	0.14	0.21	0.16	0.16	0.012	0.16	0.012	0.15	0	2.1e-06	0	5	0.14
643	5.8e-06	5.8e-06	0.007	0	0.092	0.32	0.11	0.11	0.01	0.11	0.01	0.23	0.007	3.3e-06	0	5	0.14
644	0.00011	0.00011	0	0	0.21	0.035	0.24	0.24	0.0063	0.24	0.0063	0.025	0	6e-05	0	6	0.18
645	8.7e-06	8.7e-06	0	0	0.16	0.16	0.18	0.18	0.011	0.18	0.011	0.11	0	5e-06	0	6	0.18
646	1.4e-06	1.4e-06	0	0	0.15	0.17	0.18	0.18	0.012	0.18	0.012	0.12	0	0	0	6	0.18
647	0.00079	0.00079	0	0	0.21	0.026	0.24	0.24	0.0049	0.24	0.0049	0.019	0	0.00045	0	6	0.18
648	0	0	0	0	0.15	0.18	0.17	0.17	0.016	0.17	0.016	0.13	0	0	0	5	0.14
649	0.19	0.19	0	0	0.11	0.00027	0.13	0.13	0.00039	0.13	0.00039	0.00019	0	0.11	0	0	0.25
650	0.00073	0.00073	6.1e-05	0	0.19	0.081	0.22	0.22	0.0071	0.22	0.0071	0.058	6.1e-05	0.00042	0	6	0.18
651	4.3e-05	4.3e-05	2.3e-05	0	0.16	0.16	0.18	0.18	0.0098	0.18	0.0098	0.11	2.3e-05	2.4e-05	0	6	0.18
652	2e-05	2e-05	0.0033	0	0.12	0.26	0.14	0.14	0.01	0.14	0.01	0.19	0.0033	1.1e-05	0	5	0.14
653	4.1e-06	4.1e-06	0.055	0	0.069	0.33	0.08	0.08	0.0085	0.08	0.0085	0.24	0.055	2.3e-06	0	5	0.14
654	4.7e-06	4.7e-06	0.00029	0	0.11	0.29	0.13	0.13	0.011	0.13	0.011	0.21	0.00029	2.7e-06	0	5	0.14
655	1.2e-05	1.2e-05	0.0034	0	0.11	0.28	0.13	0.13	0.01	0.13	0.01	0.2	0.0034	6.8e-06	0	5	0.14
656	0.00054	0.00054	0	0	0.22	0.009	0.25	0.25	0.0034	0.25	0.0034	0.0064	0	0.00031	0	6	0.18
657	2.9e-05	2.9e-05	0	0	0.18	0.096	0.21	0.21	0.0092	0.21	0.0092	0.069	0	1.6e-05	0	6	0.18
658	0.0073	0.0073	0	0	0.21	0.018	0.24	0.24	0.0037	0.24	0.0037	0.013	0	0.0042	0	6	0.18
659	5.2e-05	5.2e-05	0.021	0	0.12	0.24	0.14	0.14	0.0092	0.14	0.0092	0.17	0.021	3e-05	0	5	0.14
660	9.5e-05	9.5e-05	0.00019	0	0.16	0.15	0.19	0.19	0.0092	0.19	0.0092	0.11	0.00019	5.4e-05	0	6	0.18
661	1.5e-05	1.5e-05	0.00023	0	0.13	0.23	0.15	0.15	0.011	0.15	0.011	0.17	0.00023	8.4e-06	0	5	0.14
662	0.00036	0.00036	3.2e-05	0	0.19	0.092	0.21	0.21	0.0077	0.21	0.0077	0.066	3.2e-05	0.00021	0	6	0.18
663	0	0	0.5	0	0	0.00015	0	0	0	0	0	0.00011	0.5	0	0	2	0.06
664	0.0064	0.0064	0	0	0.22	3.7e-06	0.25	0.25	8.8e-06	0.25	8.8e-06	2.6e-06	0	0.0037	0	6	0.18
665	6.5e-05	6.5e-05	0	0	0.2	0.065	0.23	0.23	0.0059	0.23	0.0059	0.047	0	3.7e-05	0	6	0.18
666	0.0052	0.0052	0	0	0.22	5.2e-05	0.26	0.26	5e-05	0.26	5e-05	3.7e-05	0	0.003	0	6	0.18
667	3.2e-05	3.2e-05	0	0	0.22	0.008	0.25	0.25	0.004	0.25	0.004	0.0057	0	1.8e-05	0	6	0.18
668	8.7e-06	8.7e-06	0	0	0.19	0.073	0.22	0.22	0.007	0.22	0.007	0.052	0	5e-06	0	6	0.18
669	0.00032	0.00032	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.00018	0	6	0.18
670	0.00039	0.00039	5.7e-06	0	0.19	0.076	0.22	0.22	0.0072	0.22	0.0072	0.054	5.7e-06	0.00022	0	6	0.18
671	0.0024	0.0024	0	0	0.21	0.034	0.24	0.24	0.005	0.24	0.005	0.024	0	0.0014	0	6	0.18
672	0.00023	0.00023	0	0	0.22	0.015	0.25	0.25	0.0044	0.25	0.0044	0.011	0	0.00013	0	6	0.18
673	0.00036	0.00036	0.00079	0	0.17	0.13	0.2	0.2	0.0082	0.2	0.0082	0.09	0.00079	0.00021	0	6	0.18
674	0.0002	0.0002	0.0046	0	0.15	0.17	0.18	0.18	0.0088	0.18	0.0088	0.12	0.0046	0.00012	0	6	0.18
675	8.3e-05	8.3e-05	1.1e-06	0	0.18	0.1	0.21	0.21	0.0086	0.21	0.0086	0.071	1.1e-06	4.7e-05	0	6	0.18
676	0.00022	0.00022	0	0	0.19	0.07	0.22	0.22	0.0074	0.22	0.0074	0.05	0	0.00012	0	6	0.18
677	0.00071	0.00071	7.3e-06	0	0.2	0.065	0.23	0.23	0.0067	0.23	0.0067	0.047	7.3e-06	0.0004	0	6	0.18
678	0.00087	0.00087	0	0	0.21	0.02	0.25	0.25	0.0045	0.25	0.0045	0.015	0	0.0005	0	6	0.18
679	5.8e-05	5.8e-05	1.8e-06	0	0.18	0.11	0.2	0.2	0.0091	0.2	0.0091	0.082	1.8e-06	3.3e-05	0	6	0.18
680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.68
681	3.6e-05	3.6e-05	0	0	0.2	0.043	0.24	0.24	0.0072	0.24	0.0072	0.031	0	2.1e-05	0	6	0.18
682	0.00021	0.00021	2.7e-06	0	0.19	0.084	0.22	0.22	0.0077	0.22	0.0077	0.06	2.7e-06	0.00012	0	6	0.18
683	0.00025	0.00025	1.3e-06	0	0.19	0.074	0.22	0.22	0.0074	0.22	0.0074	0.053	1.3e-06	0.00014	0	6	0.18
684	7.9e-05	7.9e-05	0	0	0.21	0.023	0.25	0.25	0.0055	0.25	0.0055	0.016	0	4.5e-05	0	6	0.18
685	0.00019	0.00019	0	0	0.2	0.058	0.23	0.23	0.007	0.23	0.007	0.042	0	0.00011	0	6	0.18
686	0.00035	0.00035	0.0014	0	0.17	0.13	0.19	0.19	0.0083	0.19	0.0083	0.095	0.0014	0.0002	0	6	0.18
687	4.8e-05	4.8e-05	0	0	0.18	0.1	0.21	0.21	0.009	0.21	0.009	0.072	0	2.8e-05	0	6	0.18
688	0.00062	0.00062	2.9e-06	0	0.2	0.061	0.23	0.23	0.0066	0.23	0.0066	0.044	2.9e-06	0.00036	0	6	0.18
689	0.00086	0.00086	0	0	0.21	0.028	0.24	0.24	0.005	0.24	0.005	0.02	0	0.00049	0	6	0.18
690	0	0	0.00031	0	0.083	0.35	0.095	0.095	0.011	0.095	0.011	0.25	0.00031	0	0	5	0.14
691	2.2e-05	2.2e-05	0.0018	0	0.12	0.25	0.14	0.14	0.01	0.14	0.01	0.18	0.0018	1.2e-05	0	5	0.14
692	8.6e-05	8.6e-05	0.0028	0	0.14	0.19	0.17	0.17	0.0094	0.17	0.0094	0.14	0.0028	4.9e-05	0	5	0.14
693	0.00051	0.00051	0	0	0.2	0.053	0.23	0.23	0.0064	0.23	0.0064	0.038	0	0.00029	0	6	0.18
694	0.00061	0.00061	7.8e-05	0	0.19	0.087	0.22	0.22	0.0073	0.22	0.0073	0.062	7.8e-05	0.00035	0	6	0.18
695	0	0	0	0	0.062	0.41	0.071	0.071	0.012	0.071	0.012	0.29	0	0	0	5	0.14
696	0.0045	0.0045	0	0	0.21	0.017	0.25	0.25	0.0037	0.25	0.0037	0.012	0	0.0026	0	6	0.18
697	0.00046	0.00046	0	0	0.2	0.06	0.23	0.23	0.0067	0.23	0.0067	0.043	0	0.00026	0	6	0.18
698	5.5e-05	5.5e-05	0	0	0.22	0.01	0.25	0.25	0.0042	0.25	0.0042	0.0073	0	3.2e-05	0	6	0.18
699	5.9e-05	5.9e-05	0	0	0.18	0.1	0.21	0.21	0.0089	0.21	0.0089	0.074	0	3.4e-05	0	6	0.18
700	0.0006	0.0006	0	0	0.21	0.034	0.24	0.24	0.0055	0.24	0.0055	0.024	0	0.00034	0	6	0.18
701	7.8e-05	7.8e-05	0	0	0.22	0.018	0.25	0.25	0.005	0.25	0.005	0.013	0	4.5e-05	0	6	0.18
702	2e-05	2e-05	0.00016	0	0.14	0.21	0.16	0.16	0.01	0.16	0.01	0.15	0.00016	1.1e-05	0	5	0.14
703	0	0	1.8e-06	0	0.093	0.33	0.11	0.11	0.012	0.11	0.012	0.23	1.8e-06	0	0	5	0.14
704	0	0	0.00096	0	0.026	0.51	0.03	0.03	0.0077	0.03	0.0077	0.36	0.00096	0	0	5	0.14
705	1.3e-05	1.3e-05	0	0	0.17	0.14	0.19	0.19	0.01	0.19	0.01	0.1	0	7.2e-06	0	6	0.18
706	0.0043	0.0043	0	0	0.22	0.0067	0.25	0.25	0.0027	0.25	0.0027	0.0048	0	0.0024	0	6	0.18
707	1.1e-05	1.1e-05	0	0	0.17	0.13	0.19	0.19	0.01	0.19	0.01	0.096	0	6.1e-06	0	6	0.18
708	4e-05	4e-05	0	0	0.2	0.056	0.23	0.23	0.0077	0.23	0.0077	0.04	0	2.3e-05	0	6	0.18
709	0	0	0	0	0.11	0.28	0.13	0.13	0.014	0.13	0.014	0.2	0	0	0	5	0.14
710	0.0012	0.0012	0	0	0.21	0.033	0.24	0.24	0.0052	0.24	0.0052	0.023	0	0.00071	0	6	0.18
711	0.0023	0.0023	2.2e-06	0	0.21	0.039	0.24	0.24	0.0053	0.24	0.0053	0.028	2.2e-06	0.0013	0	6	0.18
712	0.0025	0.0025	1e-05	0	0.2	0.046	0.23	0.23	0.0055	0.23	0.0055	0.033	1e-05	0.0014	0	6	0.18
713	0.00017	0.00017	0.00016	0	0.17	0.13	0.2	0.2	0.0087	0.2	0.0087	0.095	0.00016	9.5e-05	0	6	0.18
714	5.3e-05	5.3e-05	0	0	0.18	0.1	0.21	0.21	0.0089	0.21	0.0089	0.073	0	3.1e-05	0	6	0.18
715	0.0096	0.0096	0	0	0.21	0.0078	0.25	0.25	0.0027	0.25	0.0027	0.0056	0	0.0055	0	6	0.18
716	8e-06	8e-06	0	0	0.16	0.14	0.19	0.19	0.011	0.19	0.011	0.1	0	4.6e-06	0	6	0.18
717	0.00011	0.00011	0.0012	0	0.15	0.17	0.18	0.18	0.0092	0.18	0.0092	0.12	0.0012	6.5e-05	0	6	0.18
718	0.00064	0.00064	0	0	0.21	0.04	0.24	0.24	0.0058	0.24	0.0058	0.029	0	0.00036	0	6	0.18
719	0.0011	0.0011	0.00017	0	0.19	0.079	0.22	0.22	0.0068	0.22	0.0068	0.056	0.00017	0.00065	0	6	0.18
720	0.00016	0.00016	0	0	0.19	0.071	0.22	0.22	0.0075	0.22	0.0075	0.051	0	9.3e-05	0	6	0.18
721	0.00044	0.00044	1.4e-05	0	0.19	0.08	0.22	0.22	0.0073	0.22	0.0073	0.058	1.4e-05	0.00025	0	6	0.18
722	0.0021	0.0021	2.3e-05	0	0.2	0.053	0.23	0.23	0.0058	0.23	0.0058	0.038	2.3e-05	0.0012	0	6	0.18
723	0.003	0.003	4e-05	0	0.2	0.05	0.23	0.23	0.0056	0.23	0.0056	0.036	4e-05	0.0017	0	6	0.18
724	1.7e-06	1.7e-06	0	0	0.13	0.22	0.15	0.15	0.012	0.15	0.012	0.16	0	0	0	5	0.14
725	0.00011	0.00011	0	0	0.2	0.06	0.23	0.23	0.0074	0.23	0.0074	0.043	0	6.2e-05	0	6	0.18
726	1.2e-05	1.2e-05	0	0	0.18	0.095	0.21	0.21	0.0096	0.21	0.0096	0.068	0	7e-06	0	6	0.18
727	0	0	0	0	0.14	0.21	0.16	0.16	0.014	0.16	0.014	0.15	0	0	0	5	0.14
728	0	0	8.3e-06	0	0.099	0.31	0.11	0.11	0.012	0.11	0.012	0.22	8.3e-06	0	0	5	0.14
729	0.0027	0.0027	0	0	0.21	0.034	0.24	0.24	0.005	0.24	0.005	0.025	0	0.0015	0	6	0.18
730	0.0002	0.0002	1e-06	0	0.19	0.078	0.22	0.22	0.0076	0.22	0.0076	0.055	1e-06	0.00011	0	6	0.18
731	0.0088	0.0088	0	0	0.21	0.0088	0.25	0.25	0.0028	0.25	0.0028	0.0063	0	0.005	0	6	0.18
732	0.0024	0.0024	0	0	0.21	0.019	0.25	0.25	0.0041	0.25	0.0041	0.014	0	0.0014	0	6	0.18
733	0.00024	0.00024	0	0	0.2	0.053	0.23	0.23	0.0067	0.23	0.0067	0.038	0	0.00014	0	6	0.18
734	1.5e-06	1.5e-06	0	0	0.13	0.22	0.15	0.15	0.012	0.15	0.012	0.16	0	0	0	5	0.14
735	4.9e-05	4.9e-05	0	0	0.22	0.017	0.25	0.25	0.0051	0.25	0.0051	0.012	0	2.8e-05	0	6	0.18
736	0.00063	0.00063	4.4e-05	0	0.19	0.081	0.22	0.22	0.0072	0.22	0.0072	0.058	4.4e-05	0.00036	0	6	0.18
737	0.00071	0.00071	0	0	0.21	0.023	0.25	0.25	0.0036	0.25	0.0036	0.016	0	0.00041	0	6	0.18
738	0.00014	0.00014	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	7.8e-05	0	6	0.18
739	0.0043	0.0043	0	0	0.22	0.0052	0.25	0.25	0.0012	0.25	0.0012	0.0037	0	0.0025	0	6	0.18
740	0.00064	0.00064	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.00037	0	6	0.18
741	0.0025	0.0025	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.0014	0	6	0.18
742	0.0031	0.0031	0	0	0.22	0.013	0.25	0.25	0.0025	0.25	0.0025	0.0091	0	0.0018	0	6	0.18
743	0.00027	0.00027	0	0	0.22	0.0072	0.25	0.25	0.0025	0.25	0.0025	0.0052	0	0.00016	0	6	0.18
744	6.3e-05	6.3e-05	0	0	0.21	0.02	0.25	0.25	0.0041	0.25	0.0041	0.015	0	3.6e-05	0	6	0.18
745	0.0015	0.0015	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.00086	0.00021	6	0.18
746	0.0026	0.0026	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.0015	0	6	0.18
747	0.00048	0.00048	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.00028	3.2e-06	6	0.18
748	0.0031	0.0031	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.0018	0	6	0.18
749	0.0013	0.0013	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.00073	0.00021	6	0.18
750	0.0012	0.0012	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.0007	0.0002	6	0.18
751	0.0054	0.0054	0	0	0.22	0.0013	0.25	0.25	0.00051	0.25	0.00051	0.00096	0	0.0031	0	6	0.18
752	0.0074	0.0074	0	0	0.22	0.0016	0.25	0.25	0.0007	0.25	0.0007	0.0012	0	0.0042	0	6	0.18
753	0.0019	0.0019	0	0	0.22	3.5e-06	0.26	0.26	3.1e-06	0.26	3.1e-06	2.5e-06	0	0.0011	0	6	0.18
754	0.012	0.012	0	0	0.22	0.0014	0.25	0.25	0.00084	0.25	0.00084	0.00098	0	0.007	0	6	0.18
755	0.00062	0.00062	3.7e-06	0	0.21	0.041	0.24	0.24	0.0044	0.24	0.0044	0.029	3.7e-06	0.00036	0	6	0.18
756	0.0018	0.0018	0	0	0.22	0.0058	0.25	0.25	0.0027	0.25	0.0027	0.0041	0	0.001	0	6	0.18
757	0.0014	0.0014	6.8e-05	0	0.19	0.067	0.22	0.22	0.0064	0.22	0.0064	0.048	6.8e-05	0.00082	0	6	0.18
758	0.00065	0.00065	0	0	0.22	0.011	0.25	0.25	0.0036	0.25	0.0036	0.0076	0	0.00037	0	6	0.18
759	0.00016	0.00016	0	0	0.2	0.05	0.23	0.23	0.0068	0.23	0.0068	0.036	0	9.4e-05	0	6	0.18
760	0.00063	0.00063	0	0	0.22	0.003	0.26	0.26	0.0023	0.26	0.0023	0.0021	0	0.00036	0	6	0.18
761	0.0085	0.0085	0	0	0.21	0.014	0.24	0.24	0.0034	0.24	0.0034	0.01	0	0.0049	0	6	0.18
762	8.6e-05	8.6e-05	0	0	0.19	0.084	0.22	0.22	0.0082	0.22	0.0082	0.06	0	4.9e-05	0	6	0.18
763	0.00069	0.00069	0	0	0.2	0.049	0.23	0.23	0.0061	0.23	0.0061	0.035	0	0.0004	0	6	0.18
764	0.00033	0.00033	7.3e-06	0	0.19	0.082	0.22	0.22	0.0075	0.22	0.0075	0.058	7.3e-06	0.00019	0	6	0.18
765	7.6e-05	7.6e-05	0	0	0.2	0.047	0.23	0.23	0.007	0.23	0.007	0.034	0	4.3e-05	0	6	0.18
766	0.0088	0.0088	0	0	0.22	0.0072	0.25	0.25	0.0026	0.25	0.0026	0.0051	0	0.005	0	6	0.18
767	1.1e-05	1.1e-05	0	0	0.19	0.066	0.22	0.22	0.0088	0.22	0.0088	0.048	0	6.4e-06	0	6	0.18
768	1.7e-05	1.7e-05	0	0	0.19	0.069	0.22	0.22	0.0087	0.22	0.0087	0.05	0	9.8e-06	0	6	0.18
769	1.9e-05	1.9e-05	0	0	0.17	0.13	0.2	0.2	0.0099	0.2	0.0099	0.09	0	1.1e-05	0	6	0.18
770	0	0	2.6e-05	0	0.019	0.53	0.022	0.022	0.0074	0.022	0.0074	0.38	2.6e-05	0	0	5	0.14
771	0.00058	0.00058	1.7e-05	0	0.19	0.075	0.22	0.22	0.007	0.22	0.007	0.054	1.7e-05	0.00033	0	6	0.18
772	0.0019	0.0019	0	0	0.21	0.036	0.24	0.24	0.0052	0.24	0.0052	0.026	0	0.0011	0	6	0.18
773	0.0096	0.0096	0	0	0.21	0.019	0.24	0.24	0.0037	0.24	0.0037	0.013	0	0.0055	2.3e-06	6	0.18
774	0.00048	0.00048	4.2e-06	0	0.19	0.069	0.22	0.22	0.007	0.22	0.007	0.049	4.2e-06	0.00028	0	6	0.18
775	0.0013	0.0013	8.6e-06	0	0.2	0.055	0.23	0.23	0.0061	0.23	0.0061	0.039	8.6e-06	0.00076	0	6	0.18
776	0	0	0.12	0	0.029	0.36	0.033	0.033	0.0059	0.033	0.0059	0.25	0.12	0	0	5	0.14
777	3.7e-05	3.7e-05	0.00022	0	0.15	0.19	0.17	0.17	0.01	0.17	0.01	0.14	0.00022	2.1e-05	0	5	0.14
778	0.00016	0.00016	3.4e-05	0	0.18	0.12	0.2	0.2	0.0085	0.2	0.0085	0.083	3.4e-05	9.1e-05	0	6	0.18
779	0.00014	0.00014	0.0016	0	0.15	0.17	0.18	0.18	0.0091	0.18	0.0091	0.12	0.0016	7.9e-05	0	6	0.18
780	9.5e-06	9.5e-06	2.3e-06	0	0.15	0.18	0.17	0.17	0.011	0.17	0.011	0.13	2.3e-06	5.4e-06	0	5	0.14
781	4.1e-05	4.1e-05	0.00032	0	0.14	0.19	0.17	0.17	0.0099	0.17	0.0099	0.14	0.00032	2.3e-05	0	5	0.14
782	0.00049	0.00049	0	0	0.21	0.031	0.24	0.24	0.0054	0.24	0.0054	0.022	0	0.00028	0	6	0.18
783	0.001	0.001	0	0	0.21	0.028	0.24	0.24	0.005	0.24	0.005	0.02	0	0.00057	0	6	0.18
784	0.00015	0.00015	0.00031	0	0.16	0.14	0.19	0.19	0.0089	0.19	0.0089	0.1	0.00031	8.4e-05	0	6	0.18
785	0.0062	0.0062	0	0	0.22	0.0033	0.25	0.25	0.002	0.25	0.002	0.0024	0	0.0036	0	6	0.18
786	0.0003	0.0003	0	0	0.21	0.02	0.25	0.25	0.0048	0.25	0.0048	0.014	0	0.00017	0	6	0.18
787	0.001	0.001	0	0	0.21	0.024	0.24	0.24	0.0047	0.24	0.0047	0.017	0	0.00059	0	6	0.18
788	6.6e-05	6.6e-05	0	0	0.19	0.08	0.22	0.22	0.0083	0.22	0.0083	0.057	0	3.8e-05	0	6	0.18
789	0	0	2.7e-06	0	0.036	0.48	0.042	0.042	0.0099	0.042	0.0099	0.34	2.7e-06	0	0	5	0.14
790	1.1e-06	1.1e-06	9.4e-06	0	0.1	0.3	0.12	0.12	0.012	0.12	0.012	0.21	9.4e-06	0	0	5	0.14
791	3.5e-05	3.5e-05	1e-05	0	0.16	0.15	0.19	0.19	0.0099	0.19	0.0099	0.11	1e-05	2e-05	0	6	0.18
792	1.4e-05	1.4e-05	0.013	0	0.1	0.29	0.12	0.12	0.0098	0.12	0.0098	0.21	0.013	7.8e-06	0	5	0.14
793	0.00039	0.00039	1.9e-06	0	0.19	0.068	0.22	0.22	0.007	0.22	0.007	0.048	1.9e-06	0.00022	0	6	0.18
794	0.011	0.011	0	0	0.22	0.00061	0.25	0.25	0.001	0.25	0.001	0.00044	0	0.0062	0	6	0.18
795	0.00028	0.00028	0	0	0.22	0.015	0.25	0.25	0.0043	0.25	0.0043	0.01	0	0.00016	0	6	0.18
796	0	0	1.6e-06	1	0	0	0	0	0	0	0	0	1.6e-06	0	0	3	0
797	0.0012	0.0012	3.5e-06	0	0.2	0.052	0.23	0.23	0.006	0.23	0.006	0.037	3.5e-06	0.00067	0	6	0.18
798	0	0	1.1e-06	0	0.072	0.38	0.083	0.083	0.012	0.083	0.012	0.27	1.1e-06	0	0	5	0.14
799	0	0	0.00016	0	0.059	0.42	0.068	0.068	0.01	0.068	0.01	0.3	0.00016	0	0	5	0.14
800	0	0	5.5e-05	0	0.073	0.38	0.084	0.084	0.011	0.084	0.011	0.27	5.5e-05	0	0	5	0.14
801	0.00048	0.00048	0	0	0.21	0.041	0.24	0.24	0.0059	0.24	0.0059	0.029	0	0.00027	0	6	0.18
802	9.9e-06	9.9e-06	2.2e-06	0	0.15	0.18	0.17	0.17	0.011	0.17	0.011	0.13	2.2e-06	5.7e-06	0	5	0.14
803	1.9e-05	1.9e-05	0	0	0.16	0.14	0.19	0.19	0.01	0.19	0.01	0.1	0	1.1e-05	0	6	0.18
804	1.2e-06	1.2e-06	0.00016	0	0.09	0.34	0.1	0.1	0.011	0.1	0.011	0.24	0.00016	0	0	5	0.14
805	0.00094	0.00094	0	0	0.21	0.031	0.24	0.24	0.0052	0.24	0.0052	0.022	0	0.00054	0	6	0.18
806	0.001	0.001	2.2e-05	0	0.2	0.066	0.23	0.23	0.0065	0.23	0.0065	0.047	2.2e-05	0.00057	0	6	0.18
807	0.00072	0.00072	1.4e-06	0	0.2	0.054	0.23	0.23	0.0063	0.23	0.0063	0.039	1.4e-06	0.00041	0	6	0.18
808	7.3e-06	7.3e-06	0.0008	0	0.11	0.28	0.13	0.13	0.011	0.13	0.011	0.2	0.0008	4.2e-06	0	5	0.14
809	0.00037	0.00037	0	0	0.21	0.02	0.25	0.25	0.0047	0.25	0.0047	0.014	0	0.00021	0	6	0.18
810	1.6e-05	1.6e-05	3.4e-06	0	0.16	0.17	0.18	0.18	0.01	0.18	0.01	0.12	3.4e-06	9.2e-06	0	6	0.18
811	0.00096	0.00096	0	0	0.21	0.018	0.25	0.25	0.0043	0.25	0.0043	0.013	0	0.00055	0	6	0.18
