SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
2004	0.15	0.006	0.0039	1.3e-05	9.9e-06	0.15	0.006	0.15	0.024	0	0.006	0.15	0.0043	0.006	0.024	0.15	0.15	9.9e-06	8.8e-06	0.006	0	0.14
2005	0.15	0.0062	0.004	7.2e-05	0.00011	0.15	0.0062	0.15	0.024	0	0.0062	0.15	0.0044	0.0062	0.024	0.15	0.15	0.00011	4.8e-05	0.0062	0	0.14
2006	0.026	0.077	0.05	0.21	0	0.026	0.077	0.026	0.0041	0	0.077	0.026	0.055	0.077	0.0041	0.026	0.026	0	0.14	0.077	3	0.3
2007	0.067	0.089	0.058	0.0058	0	0.067	0.089	0.067	0.011	0	0.089	0.067	0.064	0.089	0.011	0.067	0.067	0	0.0039	0.089	1	0.22
2008	0.15	0.0022	0.0014	0.0065	9.8e-05	0.15	0.0022	0.15	0.025	0	0.0022	0.15	0.0015	0.0022	0.025	0.15	0.15	9.8e-05	0.0044	0.0022	0	0.14
2009	0.16	0.00028	0.00018	0	0.0056	0.16	0.00028	0.16	0.025	0	0.00028	0.16	0.0002	0.00028	0.025	0.16	0.16	0.0056	0	0.00028	0	0.14
2010	0.14	0.014	0.0089	0.0017	0.00054	0.14	0.014	0.14	0.023	0	0.014	0.14	0.0098	0.014	0.023	0.14	0.14	0.00054	0.0011	0.014	0	0.14
2011	0.1	0.05	0.032	0.012	2.7e-05	0.1	0.05	0.1	0.017	0	0.05	0.1	0.036	0.05	0.017	0.1	0.1	2.7e-05	0.0082	0.05	0	0.14
2012	0.15	0.0052	0.0034	1.7e-05	2.4e-05	0.15	0.0052	0.15	0.024	0	0.0052	0.15	0.0037	0.0052	0.024	0.15	0.15	2.4e-05	1.1e-05	0.0052	0	0.14
2013	0.09	0.066	0.042	0.0069	2.3e-06	0.09	0.066	0.09	0.014	0	0.066	0.09	0.047	0.066	0.014	0.09	0.09	2.3e-06	0.0046	0.066	0	0.14
2014	0.12	0.035	0.022	0.021	0.00024	0.12	0.035	0.12	0.019	0	0.035	0.12	0.025	0.035	0.019	0.12	0.12	0.00024	0.014	0.035	0	0.14
2015	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.016
2016	0.0069	0.15	0.097	0.00056	0	0.0069	0.15	0.0069	0.0011	0	0.15	0.0069	0.11	0.15	0.0011	0.0069	0.0069	0	0.00038	0.15	1	0.22
2017	0.15	0.011	0.0068	0.0018	0.0018	0.15	0.011	0.15	0.023	2.8e-06	0.011	0.15	0.0075	0.011	0.023	0.15	0.15	0.0018	0.0012	0.011	0	0.14
2018	0.12	0.039	0.025	9.5e-06	0	0.12	0.039	0.12	0.019	0	0.039	0.12	0.028	0.039	0.019	0.12	0.12	0	6.3e-06	0.039	0	0.14
2019	0.15	0.0098	0.0063	3.3e-05	5.2e-06	0.15	0.0098	0.15	0.024	0	0.0098	0.15	0.007	0.0098	0.024	0.15	0.15	5.2e-06	2.2e-05	0.0098	0	0.14
2020	0.12	0.031	0.02	0.015	0.00032	0.12	0.031	0.12	0.02	0	0.031	0.12	0.022	0.031	0.02	0.12	0.12	0.00032	0.01	0.031	0	0.14
2021	0.11	0.048	0.031	0.0018	0	0.11	0.048	0.11	0.017	0	0.048	0.11	0.034	0.048	0.017	0.11	0.11	0	0.0012	0.048	0	0.14
2022	0.15	0.0092	0.006	0.00012	5.1e-05	0.15	0.0092	0.15	0.024	0	0.0092	0.15	0.0066	0.0092	0.024	0.15	0.15	5.1e-05	8.1e-05	0.0092	0	0.14
2023	0.14	1.4e-05	9.2e-06	0	0.045	0.14	1.4e-05	0.14	0.023	0	1.4e-05	0.14	1e-05	1.4e-05	0.023	0.14	0.14	0.045	0	1.4e-05	0	0.14
2024	0	0	0	0	6.4e-06	0	0	0	0	1	0	0	0	0	0	0	0	6.4e-06	0	0	9	0.016
2025	0.15	0.0096	0.0062	0	0	0.15	0.0096	0.15	0.024	0	0.0096	0.15	0.0069	0.0096	0.024	0.15	0.15	0	0	0.0096	0	0.14
2026	0.16	1.2e-05	7.7e-06	0	0	0.16	1.2e-05	0.16	0.025	0	1.2e-05	0.16	8.5e-06	1.2e-05	0.025	0.16	0.16	0	0	1.2e-05	0	0.14
2027	0.16	0.0014	0.0009	0	7.2e-06	0.16	0.0014	0.16	0.025	0	0.0014	0.16	0.00099	0.0014	0.025	0.16	0.16	7.2e-06	0	0.0014	0	0.14
2028	0.12	0.037	0.024	0.0015	6e-06	0.12	0.037	0.12	0.019	0	0.037	0.12	0.026	0.037	0.019	0.12	0.12	6e-06	0.001	0.037	0	0.14
2029	0.16	0.0018	0.0011	0	4.4e-05	0.16	0.0018	0.16	0.025	0	0.0018	0.16	0.0013	0.0018	0.025	0.16	0.16	4.4e-05	0	0.0018	0	0.14
2030	0.15	0.0078	0.005	0.00036	0.00055	0.15	0.0078	0.15	0.024	0	0.0078	0.15	0.0055	0.0078	0.024	0.15	0.15	0.00055	0.00024	0.0078	0	0.14
2031	0.15	0.0095	0.0061	3.1e-05	5.4e-06	0.15	0.0095	0.15	0.024	0	0.0095	0.15	0.0068	0.0095	0.024	0.15	0.15	5.4e-06	2e-05	0.0095	0	0.14
2032	0.16	0.0018	0.0011	0	9.9e-06	0.16	0.0018	0.16	0.025	0	0.0018	0.16	0.0013	0.0018	0.025	0.16	0.16	9.9e-06	0	0.0018	0	0.14
2033	0.15	0.0083	0.0054	0.017	0	0.15	0.0083	0.15	0.023	0	0.0083	0.15	0.0059	0.0083	0.023	0.15	0.15	0	0.012	0.0083	0	0.14
2034	0.13	0.028	0.018	0.017	0	0.13	0.028	0.13	0.02	0	0.028	0.13	0.02	0.028	0.02	0.13	0.13	0	0.012	0.028	0	0.14
2035	0.16	2.8e-05	1.8e-05	0	0	0.16	2.8e-05	0.16	0.025	0	2.8e-05	0.16	2e-05	2.8e-05	0.025	0.16	0.16	0	0	2.8e-05	0	0.14
2036	0.1	0.039	0.025	0.061	0	0.1	0.039	0.1	0.016	0	0.039	0.1	0.027	0.039	0.016	0.1	0.1	0	0.041	0.039	0	0.14
2037	0.16	0.00085	0.00055	0	0	0.16	0.00085	0.16	0.025	0	0.00085	0.16	0.0006	0.00085	0.025	0.16	0.16	0	0	0.00085	0	0.14
2038	0.1	0.057	0.037	0.0021	0	0.1	0.057	0.1	0.016	0	0.057	0.1	0.04	0.057	0.016	0.1	0.1	0	0.0014	0.057	0	0.14
2039	0.16	0.0013	0.00087	0	0	0.16	0.0013	0.16	0.025	0	0.0013	0.16	0.00096	0.0013	0.025	0.16	0.16	0	0	0.0013	0	0.14
2040	0.14	0.014	0.0094	2.5e-05	0	0.14	0.014	0.14	0.023	0	0.014	0.14	0.01	0.014	0.023	0.14	0.14	0	1.6e-05	0.014	0	0.14
2041	0.15	0.008	0.0052	0.015	0	0.15	0.008	0.15	0.023	0	0.008	0.15	0.0057	0.008	0.023	0.15	0.15	0	0.0098	0.008	0	0.14
2042	0.15	0.0016	0.001	0.0063	7.7e-05	0.15	0.0016	0.15	0.025	0	0.0016	0.15	0.0011	0.0016	0.025	0.15	0.15	7.7e-05	0.0042	0.0016	0	0.14
2043	0.023	0.13	0.083	0.023	0	0.023	0.13	0.023	0.0037	0	0.13	0.023	0.091	0.13	0.0037	0.023	0.023	0	0.015	0.13	1	0.22
2044	0.017	0.13	0.082	0.054	0	0.017	0.13	0.017	0.0027	0	0.13	0.017	0.09	0.13	0.0027	0.017	0.017	0	0.036	0.13	1	0.22
2045	0.13	0.03	0.019	0.00017	0	0.13	0.03	0.13	0.02	0	0.03	0.13	0.021	0.03	0.02	0.13	0.13	0	0.00011	0.03	0	0.14
2046	0.13	0.022	0.014	0.011	7.5e-06	0.13	0.022	0.13	0.021	0	0.022	0.13	0.016	0.022	0.021	0.13	0.13	7.5e-06	0.0076	0.022	0	0.14
2047	0.055	0.1	0.066	0.0017	0	0.055	0.1	0.055	0.0087	0	0.1	0.055	0.073	0.1	0.0087	0.055	0.055	0	0.0011	0.1	1	0.22
2048	0.036	0.11	0.073	0.034	0	0.036	0.11	0.036	0.0058	0	0.11	0.036	0.08	0.11	0.0058	0.036	0.036	0	0.023	0.11	1	0.22
2049	0.14	0.016	0.01	0.00031	2.5e-05	0.14	0.016	0.14	0.023	0	0.016	0.14	0.011	0.016	0.023	0.14	0.14	2.5e-05	0.00021	0.016	0	0.14
2050	0.052	0.096	0.062	0.038	0	0.052	0.096	0.052	0.0083	0	0.096	0.052	0.068	0.096	0.0083	0.052	0.052	0	0.025	0.096	1	0.22
2051	0.15	0.0048	0.0031	3.1e-05	8.8e-05	0.15	0.0048	0.15	0.024	0	0.0048	0.15	0.0034	0.0048	0.024	0.15	0.15	8.8e-05	2.1e-05	0.0048	0	0.14
2052	0.15	9.2e-05	5.9e-05	0	0.016	0.15	9.2e-05	0.15	0.024	0	9.2e-05	0.15	6.5e-05	9.2e-05	0.024	0.15	0.15	0.016	0	9.2e-05	0	0.14
2053	0.15	0.012	0.0077	0	0	0.15	0.012	0.15	0.023	0	0.012	0.15	0.0085	0.012	0.023	0.15	0.15	0	0	0.012	0	0.14
2054	0.15	0.01	0.0067	0.00077	0.00055	0.15	0.01	0.15	0.023	0	0.01	0.15	0.0074	0.01	0.023	0.15	0.15	0.00055	0.00052	0.01	0	0.14
2055	0.15	0.0041	0.0027	8.2e-05	0.00072	0.15	0.0041	0.15	0.025	0	0.0041	0.15	0.0029	0.0041	0.025	0.15	0.15	0.00072	5.5e-05	0.0041	0	0.14
2056	0.13	0.026	0.017	0.00051	5.5e-06	0.13	0.026	0.13	0.021	0	0.026	0.13	0.018	0.026	0.021	0.13	0.13	5.5e-06	0.00034	0.026	0	0.14
2057	3.7e-05	0.00083	0.00054	0.6	0	3.7e-05	0.00083	3.7e-05	5.9e-06	0	0.00083	3.7e-05	0.00059	0.00083	5.9e-06	3.7e-05	3.7e-05	0	0.4	0.00083	3	0.3
2058	0.16	7.9e-05	5.1e-05	0	0.0088	0.16	7.9e-05	0.16	0.025	0	7.9e-05	0.16	5.6e-05	7.9e-05	0.025	0.16	0.16	0.0088	0	7.9e-05	0	0.14
2059	0.011	0.14	0.094	0.0048	0	0.011	0.14	0.011	0.0018	0	0.14	0.011	0.1	0.14	0.0018	0.011	0.011	0	0.0032	0.14	1	0.22
2060	0.12	0.036	0.023	3e-05	0	0.12	0.036	0.12	0.019	0	0.036	0.12	0.026	0.036	0.019	0.12	0.12	0	2e-05	0.036	0	0.14
2061	0.076	0.081	0.052	0.0014	0	0.076	0.081	0.076	0.012	0	0.081	0.076	0.058	0.081	0.012	0.076	0.076	0	0.00091	0.081	1	0.22
2062	0.086	0.066	0.042	0.023	1.2e-05	0.086	0.066	0.086	0.014	0	0.066	0.086	0.047	0.066	0.014	0.086	0.086	1.2e-05	0.015	0.066	0	0.14
2063	0.16	0.00039	0.00025	0	0	0.16	0.00039	0.16	0.025	0	0.00039	0.16	0.00028	0.00039	0.025	0.16	0.16	0	0	0.00039	0	0.14
2064	0.15	7.3e-05	4.7e-05	0	0.035	0.15	7.3e-05	0.15	0.023	1.2e-06	7.3e-05	0.15	5.2e-05	7.3e-05	0.023	0.15	0.15	0.035	0	7.3e-05	0	0.14
2065	0.15	0.012	0.008	0.0001	1.1e-05	0.15	0.012	0.15	0.023	0	0.012	0.15	0.0088	0.012	0.023	0.15	0.15	1.1e-05	6.8e-05	0.012	0	0.14
2066	0.1	0.048	0.031	0.038	4.6e-05	0.1	0.048	0.1	0.016	0	0.048	0.1	0.034	0.048	0.016	0.1	0.1	4.6e-05	0.025	0.048	0	0.14
2067	0.16	0.003	0.0019	8.4e-06	0.00032	0.16	0.003	0.16	0.025	0	0.003	0.16	0.0021	0.003	0.025	0.16	0.16	0.00032	5.6e-06	0.003	0	0.14
2068	0.15	0.0067	0.0043	8.6e-05	0.00011	0.15	0.0067	0.15	0.024	0	0.0067	0.15	0.0048	0.0067	0.024	0.15	0.15	0.00011	5.8e-05	0.0067	0	0.14
2069	0.11	5.2e-06	3.4e-06	0	0.14	0.11	5.2e-06	0.11	0.018	0.00027	5.2e-06	0.11	3.7e-06	5.2e-06	0.018	0.11	0.11	0.14	0	5.2e-06	4	0.078
2070	0.15	0.011	0.0074	0.003	0	0.15	0.011	0.15	0.023	0	0.011	0.15	0.0081	0.011	0.023	0.15	0.15	0	0.002	0.011	0	0.14
2071	0.15	0.011	0.0074	0.0028	0	0.15	0.011	0.15	0.023	0	0.011	0.15	0.0081	0.011	0.023	0.15	0.15	0	0.0019	0.011	0	0.14
2072	0.16	0.0015	0.00096	0	1.9e-05	0.16	0.0015	0.16	0.025	0	0.0015	0.16	0.0011	0.0015	0.025	0.16	0.16	1.9e-05	0	0.0015	0	0.14
2073	0.15	0.0049	0.0031	0.0001	0.002	0.15	0.0049	0.15	0.024	0	0.0049	0.15	0.0035	0.0049	0.024	0.15	0.15	0.002	6.7e-05	0.0049	0	0.14
2074	0.15	0.012	0.0075	0.0016	0.001	0.15	0.012	0.15	0.023	0	0.012	0.15	0.0083	0.012	0.023	0.15	0.15	0.001	0.0011	0.012	0	0.14
2075	0.15	0.013	0.0082	0.00086	0.00028	0.15	0.013	0.15	0.023	0	0.013	0.15	0.0091	0.013	0.023	0.15	0.15	0.00028	0.00058	0.013	0	0.14
2076	0.12	0.034	0.022	0.008	9.6e-05	0.12	0.034	0.12	0.019	0	0.034	0.12	0.025	0.034	0.019	0.12	0.12	9.6e-05	0.0053	0.034	0	0.14
2077	0.029	0.13	0.083	0.0023	0	0.029	0.13	0.029	0.0046	0	0.13	0.029	0.091	0.13	0.0046	0.029	0.029	0	0.0015	0.13	1	0.22
2078	0.1	0.058	0.037	5.5e-05	0	0.1	0.058	0.1	0.016	0	0.058	0.1	0.041	0.058	0.016	0.1	0.1	0	3.7e-05	0.058	0	0.14
2079	0.15	0.0095	0.0062	3.6e-05	6.9e-06	0.15	0.0095	0.15	0.024	0	0.0095	0.15	0.0068	0.0095	0.024	0.15	0.15	6.9e-06	2.4e-05	0.0095	0	0.14
2080	0.12	0.0018	0.0011	0.12	0	0.12	0.0018	0.12	0.02	0	0.0018	0.12	0.0013	0.0018	0.02	0.12	0.12	0	0.082	0.0018	0	0.14
2081	0.15	0.0036	0.0023	2.4e-05	0.00018	0.15	0.0036	0.15	0.025	0	0.0036	0.15	0.0026	0.0036	0.025	0.15	0.15	0.00018	1.6e-05	0.0036	0	0.14
2082	0.13	0.029	0.019	0.01	0.00031	0.13	0.029	0.13	0.02	0	0.029	0.13	0.02	0.029	0.02	0.13	0.13	0.00031	0.0068	0.029	0	0.14
2083	0.15	0.011	0.0072	9.7e-05	1.6e-05	0.15	0.011	0.15	0.023	0	0.011	0.15	0.008	0.011	0.023	0.15	0.15	1.6e-05	6.5e-05	0.011	0	0.14
2084	0.15	0.0077	0.005	0	0	0.15	0.0077	0.15	0.024	0	0.0077	0.15	0.0055	0.0077	0.024	0.15	0.15	0	0	0.0077	0	0.14
2085	0.16	1.5e-05	9.6e-06	0	0.007	0.16	1.5e-05	0.16	0.025	0	1.5e-05	0.16	1.1e-05	1.5e-05	0.025	0.16	0.16	0.007	0	1.5e-05	0	0.14
2086	0.049	0.1	0.068	0.015	0	0.049	0.1	0.049	0.0078	0	0.1	0.049	0.074	0.1	0.0078	0.049	0.049	0	0.01	0.1	1	0.22
2087	0.04	0.12	0.076	0.00017	0	0.04	0.12	0.04	0.0063	0	0.12	0.04	0.084	0.12	0.0063	0.04	0.04	0	0.00011	0.12	1	0.22
2088	0.12	0.038	0.024	0.0029	0	0.12	0.038	0.12	0.019	0	0.038	0.12	0.027	0.038	0.019	0.12	0.12	0	0.002	0.038	0	0.14
2089	0.16	0.0031	0.002	0	0	0.16	0.0031	0.16	0.025	0	0.0031	0.16	0.0022	0.0031	0.025	0.16	0.16	0	0	0.0031	0	0.14
2090	0.12	0.041	0.026	0.002	5.2e-06	0.12	0.041	0.12	0.019	0	0.041	0.12	0.029	0.041	0.019	0.12	0.12	5.2e-06	0.0014	0.041	0	0.14
2091	0.16	0.00086	0.00055	0	0	0.16	0.00086	0.16	0.025	0	0.00086	0.16	0.00061	0.00086	0.025	0.16	0.16	0	0	0.00086	0	0.14
2092	0.086	0.072	0.046	0.0021	0	0.086	0.072	0.086	0.014	0	0.072	0.086	0.051	0.072	0.014	0.086	0.086	0	0.0014	0.072	0	0.14
2093	0.16	0.00022	0.00014	0	0.0066	0.16	0.00022	0.16	0.025	0	0.00022	0.16	0.00016	0.00022	0.025	0.16	0.16	0.0066	0	0.00022	0	0.14
2094	0.055	0.1	0.066	5.6e-05	0	0.055	0.1	0.055	0.0088	0	0.1	0.055	0.073	0.1	0.0088	0.055	0.055	0	3.8e-05	0.1	1	0.22
2095	0.15	0.0011	0.00068	0.0099	0.00022	0.15	0.0011	0.15	0.025	0	0.0011	0.15	0.00075	0.0011	0.025	0.15	0.15	0.00022	0.0066	0.0011	0	0.14
2096	0.14	0.016	0.01	0.0015	0	0.14	0.016	0.14	0.023	0	0.016	0.14	0.011	0.016	0.023	0.14	0.14	0	0.00097	0.016	0	0.14
2097	0.15	0.0035	0.0023	8.5e-06	4.2e-05	0.15	0.0035	0.15	0.025	0	0.0035	0.15	0.0025	0.0035	0.025	0.15	0.15	4.2e-05	5.7e-06	0.0035	0	0.14
2098	0.11	0.048	0.031	8.2e-06	0	0.11	0.048	0.11	0.017	0	0.048	0.11	0.034	0.048	0.017	0.11	0.11	0	5.5e-06	0.048	0	0.14
2099	0.13	0.03	0.019	0.0034	5.6e-05	0.13	0.03	0.13	0.02	0	0.03	0.13	0.021	0.03	0.02	0.13	0.13	5.6e-05	0.0023	0.03	0	0.14
2100	0.15	0.0095	0.0061	9.3e-05	3.1e-05	0.15	0.0095	0.15	0.024	0	0.0095	0.15	0.0067	0.0095	0.024	0.15	0.15	3.1e-05	6.2e-05	0.0095	0	0.14
2101	0.15	0.002	0.0013	0.0092	0	0.15	0.002	0.15	0.025	0	0.002	0.15	0.0014	0.002	0.025	0.15	0.15	0	0.0062	0.002	0	0.14
2102	0.15	0.0001	6.7e-05	0	0.012	0.15	0.0001	0.15	0.025	0	0.0001	0.15	7.3e-05	0.0001	0.025	0.15	0.15	0.012	0	0.0001	0	0.14
2103	0.14	0.01	0.0067	0.01	0.0028	0.14	0.01	0.14	0.023	0	0.01	0.14	0.0074	0.01	0.023	0.14	0.14	0.0028	0.0069	0.01	0	0.14
2104	0.13	0.028	0.018	0.00022	4.7e-06	0.13	0.028	0.13	0.021	0	0.028	0.13	0.02	0.028	0.021	0.13	0.13	4.7e-06	0.00015	0.028	0	0.14
2105	0.15	0.0068	0.0044	0.0002	0.0016	0.15	0.0068	0.15	0.024	0	0.0068	0.15	0.0049	0.0068	0.024	0.15	0.15	0.0016	0.00014	0.0068	0	0.14
2106	0.15	0.0068	0.0044	4.6e-05	3.9e-05	0.15	0.0068	0.15	0.024	0	0.0068	0.15	0.0049	0.0068	0.024	0.15	0.15	3.9e-05	3.1e-05	0.0068	0	0.14
2107	0.076	0.081	0.052	0.0021	0	0.076	0.081	0.076	0.012	0	0.081	0.076	0.058	0.081	0.012	0.076	0.076	0	0.0014	0.081	1	0.22
2108	0.048	0.11	0.071	1.7e-05	0	0.048	0.11	0.048	0.0076	0	0.11	0.048	0.078	0.11	0.0076	0.048	0.048	0	1.1e-05	0.11	1	0.22
2109	0.14	0.013	0.0086	6.1e-05	3.8e-06	0.14	0.013	0.14	0.023	0	0.013	0.14	0.0095	0.013	0.023	0.14	0.14	3.8e-06	4.1e-05	0.013	0	0.14
2110	0.16	0.0013	0.00086	0	0	0.16	0.0013	0.16	0.025	0	0.0013	0.16	0.00095	0.0013	0.025	0.16	0.16	0	0	0.0013	0	0.14
2111	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.016
2112	0.14	0.0081	0.0052	0.031	0	0.14	0.0081	0.14	0.023	0	0.0081	0.14	0.0058	0.0081	0.023	0.14	0.14	0	0.021	0.0081	0	0.14
2113	0.13	0.031	0.02	9.5e-06	0	0.13	0.031	0.13	0.02	0	0.031	0.13	0.022	0.031	0.02	0.13	0.13	0	6.4e-06	0.031	0	0.14
2114	0.16	0.0012	0.00075	0	0	0.16	0.0012	0.16	0.025	0	0.0012	0.16	0.00082	0.0012	0.025	0.16	0.16	0	0	0.0012	0	0.14
2115	0.16	5.6e-06	3.6e-06	0	0	0.16	5.6e-06	0.16	0.025	0	5.6e-06	0.16	4e-06	5.6e-06	0.025	0.16	0.16	0	0	5.6e-06	0	0.14
2116	0.16	1.9e-05	1.2e-05	0	0	0.16	1.9e-05	0.16	0.025	0	1.9e-05	0.16	1.4e-05	1.9e-05	0.025	0.16	0.16	0	0	1.9e-05	0	0.14
2117	0.13	0.024	0.015	0.011	0.00034	0.13	0.024	0.13	0.021	0	0.024	0.13	0.017	0.024	0.021	0.13	0.13	0.00034	0.0073	0.024	0	0.14
2118	0.15	0.012	0.0075	3.4e-06	0	0.15	0.012	0.15	0.023	0	0.012	0.15	0.0083	0.012	0.023	0.15	0.15	0	2.3e-06	0.012	0	0.14
2119	0.14	0.013	0.0087	0	0	0.14	0.013	0.14	0.023	0	0.013	0.14	0.0096	0.013	0.023	0.14	0.14	0	0	0.013	0	0.14
2120	0.16	0.00077	0.0005	0	4.9e-05	0.16	0.00077	0.16	0.025	0	0.00077	0.16	0.00055	0.00077	0.025	0.16	0.16	4.9e-05	0	0.00077	0	0.14
2121	0.12	0.027	0.018	0.03	0	0.12	0.027	0.12	0.02	0	0.027	0.12	0.02	0.027	0.02	0.12	0.12	0	0.02	0.027	0	0.14
2122	0.14	0.0054	0.0035	0.036	0	0.14	0.0054	0.14	0.023	0	0.0054	0.14	0.0038	0.0054	0.023	0.14	0.14	0	0.024	0.0054	0	0.14
2123	0.13	0.027	0.017	0.0055	8e-05	0.13	0.027	0.13	0.021	0	0.027	0.13	0.019	0.027	0.021	0.13	0.13	8e-05	0.0037	0.027	0	0.14
2124	0.12	0.033	0.022	0.024	1.1e-05	0.12	0.033	0.12	0.019	0	0.033	0.12	0.024	0.033	0.019	0.12	0.12	1.1e-05	0.016	0.033	0	0.14
2125	0.096	0.062	0.04	0.00028	0	0.096	0.062	0.096	0.015	0	0.062	0.096	0.044	0.062	0.015	0.096	0.096	0	0.00019	0.062	0	0.14
2126	0.14	0.017	0.011	0.00031	1.7e-05	0.14	0.017	0.14	0.023	0	0.017	0.14	0.012	0.017	0.023	0.14	0.14	1.7e-05	0.00021	0.017	0	0.14
2127	0.13	0.03	0.019	0.0026	1.9e-05	0.13	0.03	0.13	0.02	0	0.03	0.13	0.021	0.03	0.02	0.13	0.13	1.9e-05	0.0017	0.03	0	0.14
2128	0.087	0.07	0.045	0.00018	0	0.087	0.07	0.087	0.014	0	0.07	0.087	0.05	0.07	0.014	0.087	0.087	0	0.00012	0.07	0	0.14
2129	0.13	0.02	0.013	0.043	0	0.13	0.02	0.13	0.02	0	0.02	0.13	0.014	0.02	0.02	0.13	0.13	0	0.029	0.02	0	0.14
2130	0.12	0.034	0.022	0.024	0	0.12	0.034	0.12	0.019	0	0.034	0.12	0.025	0.034	0.019	0.12	0.12	0	0.016	0.034	0	0.14
2131	0.14	0.014	0.0092	0.0019	0.00045	0.14	0.014	0.14	0.023	0	0.014	0.14	0.01	0.014	0.023	0.14	0.14	0.00045	0.0013	0.014	0	0.14
2132	0.16	0.00091	0.00058	0	0	0.16	0.00091	0.16	0.025	0	0.00091	0.16	0.00064	0.00091	0.025	0.16	0.16	0	0	0.00091	0	0.14
2133	0.15	0.0039	0.0025	2.9e-06	5.2e-06	0.15	0.0039	0.15	0.025	0	0.0039	0.15	0.0028	0.0039	0.025	0.15	0.15	5.2e-06	0	0.0039	0	0.14
2134	0.1	0.05	0.032	0.014	0	0.1	0.05	0.1	0.017	0	0.05	0.1	0.036	0.05	0.017	0.1	0.1	0	0.0095	0.05	0	0.14
2135	0.16	5.3e-06	3.5e-06	0	0	0.16	5.3e-06	0.16	0.025	0	5.3e-06	0.16	3.8e-06	5.3e-06	0.025	0.16	0.16	0	0	5.3e-06	0	0.14
2136	0.16	0.0017	0.0011	0	0	0.16	0.0017	0.16	0.025	0	0.0017	0.16	0.0012	0.0017	0.025	0.16	0.16	0	0	0.0017	0	0.14
2137	0.16	0.00019	0.00012	0	0	0.16	0.00019	0.16	0.025	0	0.00019	0.16	0.00013	0.00019	0.025	0.16	0.16	0	0	0.00019	0	0.14
2138	0.15	0.0042	0.0027	2.9e-06	3.8e-06	0.15	0.0042	0.15	0.025	0	0.0042	0.15	0.003	0.0042	0.025	0.15	0.15	3.8e-06	0	0.0042	0	0.14
2139	0.14	0.021	0.014	0.00011	0	0.14	0.021	0.14	0.022	0	0.021	0.14	0.015	0.021	0.022	0.14	0.14	0	7.1e-05	0.021	0	0.14
2140	0.15	0.0066	0.0042	0	0	0.15	0.0066	0.15	0.024	0	0.0066	0.15	0.0047	0.0066	0.024	0.15	0.15	0	0	0.0066	0	0.14
2141	0.15	0.00029	0.00019	0.038	0	0.15	0.00029	0.15	0.024	0	0.00029	0.15	0.0002	0.00029	0.024	0.15	0.15	0	0.026	0.00029	0	0.14
2142	0.16	0.00017	0.00011	0	0	0.16	0.00017	0.16	0.025	0	0.00017	0.16	0.00012	0.00017	0.025	0.16	0.16	0	0	0.00017	0	0.14
2143	0.12	0	0	0	0.11	0.12	0	0.12	0.02	0	0	0.12	0	0	0.02	0.12	0.12	0.11	0	0	0	0.14
2144	0.15	0	0	0	0.039	0.15	0	0.15	0.023	0	0	0.15	0	0	0.023	0.15	0.15	0.039	0	0	0	0.14
2145	0.13	0.031	0.02	0.0034	2.2e-05	0.13	0.031	0.13	0.02	0	0.031	0.13	0.022	0.031	0.02	0.13	0.13	2.2e-05	0.0023	0.031	0	0.14
2146	0.14	0.012	0.0076	0.039	0	0.14	0.012	0.14	0.022	0	0.012	0.14	0.0084	0.012	0.022	0.14	0.14	0	0.026	0.012	0	0.14
2147	0.11	0.047	0.03	0.015	0	0.11	0.047	0.11	0.017	0	0.047	0.11	0.033	0.047	0.017	0.11	0.11	0	0.0098	0.047	0	0.14
2148	0.16	0.0015	0.00096	0	1.8e-05	0.16	0.0015	0.16	0.025	0	0.0015	0.16	0.0011	0.0015	0.025	0.16	0.16	1.8e-05	0	0.0015	0	0.14
2149	0.13	0.017	0.011	0.031	0	0.13	0.017	0.13	0.021	0	0.017	0.13	0.012	0.017	0.021	0.13	0.13	0	0.021	0.017	0	0.14
2150	0.16	0.00027	0.00018	0	1.9e-05	0.16	0.00027	0.16	0.025	0	0.00027	0.16	0.00019	0.00027	0.025	0.16	0.16	1.9e-05	0	0.00027	0	0.14
2151	0.16	0.0014	0.0009	0	0.00011	0.16	0.0014	0.16	0.025	0	0.0014	0.16	0.00099	0.0014	0.025	0.16	0.16	0.00011	0	0.0014	0	0.14
2152	0.13	0.029	0.019	0	0	0.13	0.029	0.13	0.021	0	0.029	0.13	0.021	0.029	0.021	0.13	0.13	0	0	0.029	0	0.14
2153	0.14	0.0045	0.0029	0.042	0	0.14	0.0045	0.14	0.023	0	0.0045	0.14	0.0032	0.0045	0.023	0.14	0.14	0	0.028	0.0045	0	0.14
2154	0.11	0.052	0.034	6.5e-05	0	0.11	0.052	0.11	0.017	0	0.052	0.11	0.037	0.052	0.017	0.11	0.11	0	4.4e-05	0.052	0	0.14
2155	0.14	2.2e-05	1.4e-05	0	0.042	0.14	2.2e-05	0.14	0.023	2.6e-06	2.2e-05	0.14	1.6e-05	2.2e-05	0.023	0.14	0.14	0.042	0	2.2e-05	0	0.14
