SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0
1065	0.01	0.09	0.43	0.011	0	0.23	0.23	0	2	0.3
1066	0.14	2.3e-06	0.41	0	0	0.22	0.22	0	2	0.3
1067	0.36	0.44	0.067	0.053	0	0.037	0.037	0	1	0.14
1068	0.0021	0.89	0	0.11	0	0	0	0	1	0.14
1069	0.13	0.77	0.00049	0.093	0	0.00027	0.00027	3.7e-05	1	0.14
1070	0.034	0.82	0.024	0.098	0	0.013	0.013	0	1	0.14
1071	0.064	0.84	0.00019	0.1	0	0.0001	0.0001	0.0002	1	0.14
1072	0.0033	0.89	0.00047	0.11	0	0.00026	0.00026	0	1	0.14
1073	0.0079	0.0068	0.47	0.00081	0	0.26	0.26	0	2	0.3
1074	0.0066	0.3	0.31	0.037	0	0.17	0.17	0	2	0.3
1075	0.27	0.0016	0.35	0.00019	0	0.19	0.19	0	2	0.3
1076	0.0093	0.88	0	0.11	0	0	0	0	1	0.14
1077	0.0077	0.88	0.00096	0.11	0	0.00052	0.00052	0	1	0.14
1078	0.0079	0.89	0	0.11	0	0	0	0	1	0.14
1079	0	0.68	0	0.081	0	0	0	0.24	1	0.14
1080	0.00015	0.83	0	0.1	0	0	0	0.065	1	0.14
1081	0.53	0.41	0.0014	0.05	0	0.00076	0.00076	0	0	0.22
1082	0.00071	0.89	0	0.11	0	0	0	2.3e-06	1	0.14
1083	0.00033	0.89	0	0.11	0	0	0	4.1e-06	1	0.14
1084	0.00055	0.87	0	0.1	0	0	0	0.026	1	0.14
1085	0.019	0.87	1.8e-05	0.11	0	9.8e-06	9.8e-06	0.00067	1	0.14
1086	0.18	0.7	0.018	0.084	0	0.0096	0.0096	0	1	0.14
1087	0.15	0.76	0.00019	0.091	0	0.0001	0.0001	2.4e-05	1	0.14
1088	0.00023	0.89	0	0.11	0	0	0	4.2e-06	1	0.14
1089	0.43	0.5	0.0041	0.06	0	0.0023	0.0023	0	1	0.14
1090	0.14	0.77	0.0017	0.092	0	0.00094	0.00094	0.00016	1	0.14
1091	3.1e-05	0.84	0	0.1	0	0	0	0.061	1	0.14
1092	0.0034	0.88	0.007	0.11	0	0.0038	0.0038	8.5e-05	1	0.14
1093	0.39	0.48	0.0011	0.057	2.6e-06	0.0006	0.0006	0.078	1	0.14
1094	0.23	0.65	0.016	0.078	0	0.009	0.009	4.5e-05	1	0.14
1095	0.14	0.74	0.0029	0.089	0	0.0016	0.0016	0.027	1	0.14
1096	0.00062	0.88	0.0072	0.11	0	0.0039	0.0039	3.1e-06	1	0.14
1097	0.14	0.74	0.0035	0.089	1.3e-05	0.0019	0.0019	0.027	1	0.14
1098	0.028	0.85	0.0084	0.1	0	0.0046	0.0046	0.00065	1	0.14
1099	0.0036	0.87	0.0082	0.11	0	0.0045	0.0045	2.1e-05	1	0.14
1100	0.017	0.86	0.008	0.1	0	0.0044	0.0044	0.00047	1	0.14
1101	0.049	0.83	0.0079	0.1	0	0.0043	0.0043	0.0028	1	0.14
1102	0.37	0.5	0.00098	0.06	0	0.00054	0.00054	0.073	1	0.14
1103	0.024	0.86	0.0068	0.1	0	0.0037	0.0037	0	1	0.14
1104	0.0015	0.88	0.0066	0.11	0	0.0036	0.0036	3.5e-05	1	0.14
1105	0.11	0.78	0.012	0.093	0	0.0064	0.0064	0.00051	1	0.14
1106	0.00064	0.88	0.0065	0.11	0	0.0035	0.0035	8.6e-06	1	0.14
1107	0.001	0.87	0.0096	0.11	0	0.0052	0.0052	0	1	0.14
1108	0.034	0.86	0.00072	0.1	0	0.00039	0.00039	0	1	0.14
1109	0.21	0.67	0.00099	0.08	0	0.00054	0.00054	0.038	1	0.14
1110	0.35	0.51	0.036	0.062	0	0.02	0.02	3.9e-05	1	0.14
1111	0.071	0.8	0.014	0.097	0	0.0075	0.0075	1.3e-05	1	0.14
1112	0	2.8e-05	0	3.4e-06	0.97	0	0	0.026	4	0.016
1113	0.0066	0.89	0	0.11	0	0	0	2.1e-05	1	0.14
1114	0.11	0.79	0.0005	0.095	0	0.00028	0.00028	0.0004	1	0.14
1115	0.0063	0.89	0	0.11	0	0	0	5.8e-05	1	0.14
1116	0.15	0.75	0.0035	0.091	0	0.0019	0.0019	0.0022	1	0.14
1117	0.075	0.83	0.00016	0.099	0	8.8e-05	8.8e-05	0.00034	1	0.14
1118	0.00066	0.82	0	0.098	1.4e-05	0	0	0.085	1	0.14
1119	4.3e-05	0.89	0	0.11	0	0	0	2.8e-05	1	0.14
1120	0.023	0.87	4.2e-06	0.1	0	2.3e-06	2.3e-06	3.9e-05	1	0.14
1121	0.12	0.79	9.9e-05	0.095	0	5.4e-05	5.4e-05	5.6e-06	1	0.14
1122	0.037	0.86	4.9e-05	0.1	0	2.7e-05	2.7e-05	0.00024	1	0.14
1123	0.05	0.85	1.8e-05	0.1	0	1e-05	1e-05	1.6e-05	1	0.14
1124	2.3e-05	0.85	0	0.1	0	0	0	0.048	1	0.14
1125	0.12	0.79	2.3e-05	0.095	0	1.2e-05	1.2e-05	0	1	0.14
1126	0.13	0.77	0.0033	0.093	0	0.0018	0.0018	0.00056	1	0.14
1127	0.0034	0.89	0	0.11	0	0	0	0.00013	1	0.14
1128	0.00014	0.84	0	0.1	0	0	0	0.054	1	0.14
1129	0.053	0.84	0.00064	0.1	0	0.00035	0.00035	0.0026	1	0.14
1130	0.057	0.84	7.5e-05	0.1	0	4.1e-05	4.1e-05	8e-05	1	0.14
1131	0.22	0.67	0.013	0.081	0	0.0074	0.0074	0	1	0.14
1132	0.48	0.46	1.1e-05	0.056	0	6e-06	6e-06	0	0	0.22
1133	0	0.47	0	0.057	2.1e-06	0	0	0.47	1	0.14
1134	0.00095	0.89	0	0.11	0	0	0	0	1	0.14
1135	0.13	0.78	5.3e-05	0.094	0	2.9e-05	2.9e-05	0	1	0.14
1136	0.0004	0.86	0	0.1	0	0	0	0.041	1	0.14
1137	0.0032	0.89	0	0.11	0	0	0	5e-05	1	0.14
1138	0.03	0.84	0.012	0.1	0	0.0064	0.0064	0	1	0.14
1139	0	0.83	0	0.099	0	0	0	0.073	1	0.14
1140	0.21	0.67	0.02	0.08	0	0.011	0.011	1.9e-05	1	0.14
1141	0.0029	0.89	0	0.11	0	0	0	0	1	0.14
1142	0.082	0.82	3.9e-05	0.098	0	2.1e-05	2.1e-05	6.2e-06	1	0.14
1143	0.3	0.62	0	0.075	0	0	0	0	1	0.14
1144	0.00016	0.89	0	0.11	0	0	0	0	1	0.14
1145	0.2	0.68	0.019	0.082	0	0.01	0.01	0	1	0.14
1146	0.013	0.88	6.7e-06	0.11	0	3.7e-06	3.7e-06	0.00071	1	0.14
1147	0	0.37	0	0.045	0	0	0	0.58	7	0.078
1148	0.043	0.85	0	0.1	0	0	0	0	1	0.14
1149	0.042	0.85	2.2e-06	0.1	0	0	0	0	1	0.14
1150	0.19	0.73	0.00012	0.087	0	6.7e-05	6.7e-05	0	1	0.14
1151	0.025	0.87	0	0.1	0	0	0	0	1	0.14
1152	0.15	0.74	0.0095	0.089	0	0.0052	0.0052	0	1	0.14
1153	0.005	0.89	0	0.11	0	0	0	0	1	0.14
1154	0.061	0.84	0	0.1	0	0	0	0	1	0.14
1155	0.0004	0.89	0	0.11	0	0	0	0	1	0.14
1156	0.024	0.87	0	0.1	0	0	0	0	1	0.14
1157	0.00073	0.89	0	0.11	0	0	0	6e-06	1	0.14
1158	0.41	0.53	1.1e-05	0.063	0	6e-06	6e-06	0	1	0.14
1159	0.019	0.88	0	0.11	0	0	0	0	1	0.14
1160	0.018	0.88	0	0.11	0	0	0	0	1	0.14
1161	0.015	0.88	5.4e-06	0.11	0	3e-06	3e-06	0.0003	1	0.14
1162	0	0.6	0	0.073	0	0	0	0.32	1	0.14
1163	0.0024	0.89	0	0.11	0	0	0	3.8e-05	1	0.14
1164	0.022	0.87	0	0.1	0	0	0	3.2e-06	1	0.14
1165	0.13	0.78	0.00077	0.093	0	0.00042	0.00042	7e-05	1	0.14
1166	0.0037	0.89	0	0.11	0	0	0	7.3e-05	1	0.14
1167	0.083	0.82	0.00014	0.098	0	7.8e-05	7.8e-05	4.4e-05	1	0.14
1168	0.045	0.85	3.4e-05	0.1	0	1.9e-05	1.9e-05	5.9e-05	1	0.14
1169	0.00092	0.89	0	0.11	0	0	0	0	1	0.14
1170	0.13	0.76	0.0081	0.091	0	0.0044	0.0044	0	1	0.14
1171	0.16	0.73	0.012	0.088	0	0.0063	0.0063	2.3e-06	1	0.14
1172	0.11	0.77	0.016	0.092	0	0.0088	0.0088	0	1	0.14
1173	0.24	0.59	0.048	0.07	0	0.026	0.026	0	1	0.14
1174	0.043	0.84	0.0069	0.1	0	0.0038	0.0038	0	1	0.14
1175	0.21	0.66	0.022	0.08	0	0.012	0.012	0	1	0.14
1176	0.15	0.75	0.0053	0.09	0	0.0029	0.0029	5.6e-05	1	0.14
1177	0.2	0.71	0.0034	0.085	0	0.0019	0.0019	0	1	0.14
1178	0.03	0.82	0.026	0.098	0	0.014	0.014	0	1	0.14
1179	0.0068	0	0.47	0	0	0.26	0.26	0	2	0.3
1180	0.4	0.46	0.041	0.055	0	0.023	0.023	0	1	0.14
1181	0.072	0.82	0.0067	0.098	0	0.0037	0.0037	0.00028	1	0.14
1182	0.5	0.21	0.13	0.025	0	0.071	0.071	0	0	0.22
1183	0.64	0.32	0.0031	0.038	0	0.0017	0.0017	0	0	0.22
1184	0.34	0.57	0.011	0.068	0	0.0059	0.0059	0	1	0.14
1185	0.022	0.8	0.037	0.096	0	0.02	0.02	0	1	0.14
1186	0.19	0.69	0.017	0.083	0	0.0091	0.0091	0	1	0.14
1187	0.9	0.05	0.023	0.006	0	0.013	0.013	0	0	0.22
1188	0.19	0.7	0.011	0.085	0	0.0063	0.0063	0.00015	1	0.14
1189	0.004	0.89	0	0.11	0	0	0	0	1	0.14
1190	0.23	0.66	0.017	0.079	0	0.0092	0.0092	3.5e-06	1	0.14
1191	0.11	0.75	0.025	0.09	0	0.014	0.014	0	1	0.14
1192	0.16	0.75	0.0013	0.09	0	0.0007	0.0007	5.2e-05	1	0.14
1193	0.25	0.64	0.013	0.077	0	0.0072	0.0072	0	1	0.14
1194	0.1	0.76	0.021	0.092	0	0.012	0.012	0	1	0.14
1195	0	0.28	0	0.034	2e-05	0	0	0.69	7	0.078
1196	0.029	0.87	8e-06	0.1	0	4.4e-06	4.4e-06	4.1e-05	1	0.14
1197	0.13	0.72	0.033	0.086	0	0.018	0.018	0	1	0.14
1198	0	0.79	0	0.095	0	0	0	0.12	1	0.14
1199	0.028	0.87	7.6e-05	0.1	0	4.1e-05	4.1e-05	0.0013	1	0.14
1200	0.13	0.73	0.025	0.087	0	0.013	0.013	0	1	0.14
1201	0.25	0.64	0.015	0.077	0	0.0082	0.0082	0	1	0.14
1202	0.17	0.71	0.016	0.085	0	0.0085	0.0085	0	1	0.14
1203	0.21	0.64	0.036	0.077	0	0.02	0.02	0	1	0.14
1204	0.26	0.64	0.013	0.077	0	0.0072	0.0072	0	1	0.14
1205	0.5	0.43	0.012	0.051	0	0.0063	0.0063	0	0	0.22
1206	0.00093	0.89	0.002	0.11	0	0.0011	0.0011	0.00011	1	0.14
1207	0.00015	0.89	0	0.11	0	0	0	0	1	0.14
1208	0.29	0.63	0.0024	0.076	0	0.0013	0.0013	4.8e-05	1	0.14
1209	0.0025	0.89	0	0.11	0	0	0	0	1	0.14
1210	0.0064	0.89	0	0.11	0	0	0	0.0007	1	0.14
1211	0.4	0.54	0.00093	0.065	0	0.00051	0.00051	1.8e-06	1	0.14
1212	0.027	0.87	6.3e-06	0.1	0	3.4e-06	3.4e-06	0.00014	1	0.14
1213	0.00011	0.89	0	0.11	0	0	0	1.9e-06	1	0.14
1214	0.15	0.74	0.0064	0.089	0	0.0035	0.0035	0	1	0.14
1215	0.0026	0.86	0.016	0.1	0	0.0086	0.0086	0	1	0.14
1216	0.14	0.76	0.006	0.091	0	0.0033	0.0033	0	1	0.14
1217	0.0042	0.87	0.012	0.1	0	0.0066	0.0066	0	1	0.14
1218	0.036	0.85	0.0077	0.1	0	0.0042	0.0042	0	1	0.14
1219	0.7	0.26	0.00037	0.032	0	0.0002	0.0002	0	0	0.22
1220	0.019	0.86	0.01	0.1	0	0.0057	0.0057	0	1	0.14
1221	0.094	0.78	0.014	0.094	0	0.0074	0.0074	0	1	0.14
1222	0.15	0.74	0.011	0.088	0	0.0062	0.0062	4.5e-05	1	0.14
1223	0.099	0.8	0.0036	0.096	0	0.002	0.002	0	1	0.14
1224	0.2	0.67	0.021	0.081	0	0.011	0.011	0	1	0.14
1225	0.043	0.83	0.015	0.099	0	0.0084	0.0084	0	1	0.14
1226	0.2	0.67	0.022	0.081	0	0.012	0.012	0	1	0.14
1227	0.13	0.76	0.0079	0.092	0	0.0043	0.0043	0	1	0.14
1228	0.11	0.77	0.012	0.093	0	0.0064	0.0064	0	1	0.14
1229	0.044	0.85	7.5e-05	0.1	0	4.1e-05	4.1e-05	0.00088	1	0.14
1230	0.00041	0.79	0	0.095	2.6e-05	0	0	0.11	1	0.14
1231	4.9e-05	0.59	0	0.071	0.0003	0	0	0.34	1	0.14
1232	0.33	0.6	0.00079	0.072	0	0.00043	0.00043	4.1e-06	1	0.14
1233	0.24	0.68	0.0022	0.081	0	0.0012	0.0012	0.0001	1	0.14
1234	0.23	0.68	0.0011	0.082	0	0.00057	0.00057	3.9e-05	1	0.14
1235	0.12	0.78	0.0018	0.093	0	0.00096	0.00096	0.0016	1	0.14
1236	0.28	0.64	0	0.077	0	0	0	0	1	0.14
1237	0.13	0.78	0.00043	0.094	0	0.00023	0.00023	0.00016	1	0.14
1238	0.56	0.39	0.00062	0.047	0	0.00034	0.00034	0	0	0.22
1239	0.33	0.6	1.4e-05	0.072	0	7.6e-06	7.6e-06	0	1	0.14
1240	0.051	0.85	4.3e-05	0.1	0	2.4e-05	2.4e-05	5.3e-05	1	0.14
1241	0.071	0.83	0.0001	0.1	0	5.7e-05	5.7e-05	5.1e-05	1	0.14
1242	0.26	0.66	0.00034	0.079	0	0.00019	0.00019	0	1	0.14
1243	0.0074	0.89	0	0.11	0	0	0	1.2e-05	1	0.14
1244	0.08	0.82	7.1e-05	0.099	0	3.9e-05	3.9e-05	7.2e-05	1	0.14
1245	1.3e-05	0.89	0	0.11	0	0	0	0.0018	1	0.14
1246	0.058	0.83	0.00057	0.1	2e-06	0.00031	0.00031	0.0066	1	0.14
1247	0.00014	0.89	0	0.11	0	0	0	5.3e-05	1	0.14
1248	0.16	0.75	0.00093	0.09	0	0.00051	0.00051	0.00022	1	0.14
1249	0.16	0.75	0.00054	0.09	0	0.00029	0.00029	7.6e-05	1	0.14
1250	0.015	0.88	8.1e-06	0.11	0	4.4e-06	4.4e-06	0.0021	1	0.14
1251	0.04	0.85	0.00016	0.1	0	8.5e-05	8.5e-05	0.0043	1	0.14
1252	0.41	0.48	0.029	0.057	0	0.016	0.016	0.00021	1	0.14
1253	0.0088	0.88	0	0.11	0	0	0	0.00043	1	0.14
1254	0.00042	0.89	0	0.11	0	0	0	0	1	0.14
1255	0.0013	0.87	0	0.1	0	0	0	0.023	1	0.14
1256	3.8e-05	0.89	0	0.11	0	0	0	0.00078	1	0.14
1257	0.045	0.85	0.0002	0.1	0	0.00011	0.00011	0.0039	1	0.14
1258	0.0085	0.89	0	0.11	0	0	0	0	1	0.14
1259	0.38	0.56	2.3e-05	0.067	0	1.2e-05	1.2e-05	0	1	0.14
1260	0.18	0.73	4.3e-05	0.088	0	2.3e-05	2.3e-05	0	1	0.14
1261	0.84	0.14	0.0026	0.016	0	0.0014	0.0014	0	0	0.22
1262	0.00087	0.89	0	0.11	0	0	0	0.00012	1	0.14
1263	0.81	0.16	0.0062	0.02	0	0.0034	0.0034	0	0	0.22
1264	0.87	0.11	0.0022	0.013	0	0.0012	0.0012	0	0	0.22
1265	0	7.9e-05	0	9.6e-06	0.77	0	0	0.23	4	0.016
1266	0.063	0.84	0.00011	0.1	0	6.2e-05	6.2e-05	0.0004	1	0.14
1267	0.038	0.86	4.6e-05	0.1	0	2.5e-05	2.5e-05	0.00078	1	0.14
1268	0	0.43	0	0.051	0	0	0	0.52	7	0.078
1269	0.00029	0.79	0	0.095	9.3e-06	0	0	0.11	1	0.14
1270	0.021	0.87	1.9e-06	0.11	0	1.1e-06	1.1e-06	6.2e-05	1	0.14
1271	0.094	0.81	0.00097	0.097	0	0.00053	0.00053	0.002	1	0.14
1272	0.036	0.86	4.8e-05	0.1	0	2.6e-05	2.6e-05	0.001	1	0.14
1273	0.02	0.87	7.3e-06	0.11	0	4e-06	4e-06	0.00062	1	0.14
1274	0.051	0.85	0.00014	0.1	0	7.6e-05	7.6e-05	0.0013	1	0.14
1275	8.9e-06	0.78	0	0.094	0	0	0	0.13	1	0.14
1276	0	0.71	0	0.086	0	0	0	0.2	1	0.14
1277	0	0	0	0	1	0	0	0.00012	4	0.016
1278	0.13	0.78	0.0017	0.093	0	0.00094	0.00094	0.00023	1	0.14
1279	0.045	0.85	6.3e-05	0.1	0	3.4e-05	3.4e-05	0.00016	1	0.14
1280	0.039	0.86	0.00012	0.1	0	6.8e-05	6.8e-05	0.00079	1	0.14
1281	0	0.6	0	0.072	0	0	0	0.32	1	0.14
1282	0.00021	0.89	0	0.11	0	0	0	0	1	0.14
1283	0.3	0.61	0.0075	0.074	0	0.0041	0.0041	0	1	0.14
1284	0.0017	0.87	0	0.1	0	0	0	0.023	1	0.14
1285	0.0068	0.89	0	0.11	0	0	0	9.8e-05	1	0.14
1286	0.044	0.85	2e-05	0.1	0	1.1e-05	1.1e-05	2.9e-05	1	0.14
1287	0.001	0.86	0	0.1	3.2e-06	0	0	0.034	1	0.14
1288	1.1e-05	0.81	0	0.097	0	0	0	0.096	1	0.14
1289	0.014	0.88	0	0.11	0	0	0	3.5e-05	1	0.14
1290	0.016	0.88	1.4e-05	0.11	0	7.6e-06	7.6e-06	0.001	1	0.14
1291	0.094	0.81	0.0014	0.097	0	0.00076	0.00076	0.00068	1	0.14
1292	0.047	0.85	0.00016	0.1	0	8.8e-05	8.8e-05	0.00052	1	0.14
1293	0	0.86	0	0.1	0	0	0	0.042	1	0.14
1294	0.00065	0.88	0	0.11	0	0	0	0.018	1	0.14
1295	0	0	0	0	1	0	0	5.6e-06	4	0.016
1296	0.0027	0.88	0	0.11	0	0	0	0.017	1	0.14
1297	0.03	0.87	0	0.1	0	0	0	0	1	0.14
1298	0.019	0.88	0	0.11	0	0	0	0	1	0.14
1299	0.067	0.83	5.6e-05	0.1	0	3.1e-05	3.1e-05	2.6e-05	1	0.14
1300	0.0031	0.89	0	0.11	0	0	0	0.00011	1	0.14
1301	0.046	0.85	8e-05	0.1	0	4.4e-05	4.4e-05	0.0002	1	0.14
1302	0	0.67	0	0.08	0	0	0	0.25	1	0.14
1303	0.91	0.00054	0.043	6.5e-05	0	0.023	0.023	0	0	0.22
1304	0.054	0.84	0.00015	0.1	0	8.3e-05	8.3e-05	0.0003	1	0.14
1305	0	0.81	0	0.097	0	0	0	0.091	1	0.14
1306	0.75	0.23	8.9e-06	0.027	0	4.9e-06	4.9e-06	0	0	0.22
1307	0.67	0.29	0.0017	0.035	0	0.00092	0.00092	0	0	0.22
1308	0.04	0.86	5.9e-05	0.1	0	3.2e-05	3.2e-05	0.00023	1	0.14
1309	0.00056	0.87	0	0.11	0	0	0	0.021	1	0.14
1310	0.52	0.4	0.015	0.048	0	0.0084	0.0084	4.2e-06	0	0.22
1311	3.8e-06	0.46	0	0.056	0.00014	0	0	0.48	7	0.078
1312	0	0.88	0	0.11	0	0	0	0.0088	1	0.14
1313	4.4e-06	0.64	0	0.077	0	0	0	0.28	1	0.14
1314	0.0048	0.89	0	0.11	0	0	0	1.4e-05	1	0.14
1315	0.52	0.42	0.0064	0.051	0	0.0035	0.0035	0	0	0.22
1316	0.44	0.4	0.052	0.048	0	0.028	0.028	7.6e-06	0	0.22
1317	0.1	0.8	0.0014	0.096	0	0.00075	0.00075	0.00057	1	0.14
1318	0.046	0.85	5.7e-05	0.1	0	3.1e-05	3.1e-05	0.00013	1	0.14
1319	0.00086	0.87	0	0.1	0	0	0	0.024	1	0.14
1320	0.33	0.59	0.00097	0.071	0	0.00053	0.00053	0	1	0.14
1321	0.63	0.27	0.03	0.033	0	0.016	0.016	0	0	0.22
1322	0.017	0.88	0.00081	0.11	0	0.00044	0.00044	0	1	0.14
1323	0.027	0.87	3.6e-05	0.1	0	2e-05	2e-05	0.00053	1	0.14
1324	0.083	0.82	0.00063	0.098	0	0.00034	0.00034	0.00042	1	0.14
1325	5e-05	0.84	0	0.1	0	0	0	0.056	1	0.14
1326	0.017	0.88	0	0.11	0	0	0	3e-05	1	0.14
1327	0.36	0.57	0.00023	0.069	0	0.00013	0.00013	0	1	0.14
1328	0	0.84	0	0.1	0	0	0	0.061	1	0.14
1329	0.41	0.51	0.0072	0.062	0	0.0039	0.0039	7.8e-06	1	0.14
1330	0.012	0.88	0	0.11	0	0	0	0	1	0.14
1331	0.31	0.6	0.0065	0.072	0	0.0035	0.0035	0	1	0.14
1332	0.13	0.77	0.0017	0.093	0	0.00095	0.00095	0.00027	1	0.14
1333	0.013	0.88	0	0.11	0	0	0	0	1	0.14
1334	0.015	0.88	6.9e-06	0.11	0	3.8e-06	3.8e-06	0.00038	1	0.14
1335	0.00018	0.79	0	0.095	3.7e-05	0	0	0.11	1	0.14
1336	0.34	0.58	0.0038	0.07	0	0.0021	0.0021	0	1	0.14
1337	0.002	0.89	0	0.11	0	0	0	0	1	0.14
1338	0	0.11	0	0.013	3.7e-06	0	0	0.88	7	0.078
1339	0.42	0.5	0.011	0.06	0	0.006	0.006	5e-05	1	0.14
1340	0	0.22	0	0.027	0	0	0	0.75	7	0.078
1341	0.68	0.15	0.072	0.019	0	0.039	0.039	2.7e-06	0	0.22
1342	0.28	0.64	0.0001	0.077	0	5.7e-05	5.7e-05	0	1	0.14
1343	0.52	0.43	0.00091	0.051	0	0.0005	0.0005	0	0	0.22
1344	0.022	0.87	2.1e-05	0.1	0	1.1e-05	1.1e-05	0.002	1	0.14
1345	0	0.29	0	0.035	0	0	0	0.67	7	0.078
1346	0.045	0.85	0	0.1	0	0	0	0	1	0.14
1347	0.00033	0.89	0	0.11	0	0	0	1.3e-06	1	0.14
1348	3.1e-05	0.89	0	0.11	0	0	0	0	1	0.14
1349	0.058	0.84	9.6e-05	0.1	0	5.2e-05	5.2e-05	0.00042	1	0.14
1350	0.00023	0.89	0	0.11	0	0	0	0	1	0.14
1351	0.033	0.86	5.6e-05	0.1	0	3e-05	3e-05	0.00032	1	0.14
1352	0.074	0.77	0.028	0.093	0	0.015	0.015	0	1	0.14
1353	0.2	0.72	6.5e-05	0.086	0	3.5e-05	3.5e-05	0	1	0.14
1354	0.032	0.86	3.1e-05	0.1	0	1.7e-05	1.7e-05	0.00016	1	0.14
1355	0.38	0.55	0.00049	0.066	0	0.00027	0.00027	0	1	0.14
1356	0.011	0.88	1.5e-06	0.11	0	0	0	0.00011	1	0.14
1357	0.0014	0.89	0	0.11	0	0	0	0	1	0.14
1358	0.0023	0.89	0	0.11	0	0	0	0	1	0.14
1359	0.14	0.77	0.00031	0.092	0	0.00017	0.00017	8.4e-06	1	0.14
1360	0.33	0.6	1.7e-05	0.072	0	9.3e-06	9.3e-06	0	1	0.14
1361	0.036	0.86	0.00013	0.1	0	6.9e-05	6.9e-05	0.00079	1	0.14
1362	0.077	0.82	4e-05	0.099	0	2.2e-05	2.2e-05	6.2e-06	1	0.14
1363	0.084	0.82	0.00021	0.098	0	0.00012	0.00012	5.1e-05	1	0.14
1364	0.26	0.65	0.0052	0.078	0	0.0028	0.0028	0	1	0.14
1365	0.27	0.65	0.00029	0.078	0	0.00016	0.00016	0	1	0.14
1366	0.29	0.63	0.0048	0.076	0	0.0026	0.0026	0	1	0.14
1367	0.01	0.88	1.9e-06	0.11	0	1e-06	1e-06	0.00019	1	0.14
1368	0.31	0.61	0.0045	0.073	0	0.0024	0.0024	0	1	0.14
1369	0.15	0.76	0	0.091	0	0	0	0	1	0.14
1370	0.8	0.18	0.00035	0.021	0	0.00019	0.00019	0	0	0.22
1371	0.75	0.17	0.03	0.021	0	0.016	0.016	0	0	0.22
1372	0.089	0.81	0.00011	0.098	0	5.8e-05	5.8e-05	1.4e-05	1	0.14
1373	0	0	0	0	1	0	0	0.0001	4	0.016
1374	0.096	0.81	0.00067	0.097	0	0.00037	0.00037	0.00014	1	0.14
1375	0.29	0.62	0.0028	0.075	0	0.0015	0.0015	0	1	0.14
1376	0.74	0.23	0.00046	0.028	0	0.00025	0.00025	0	0	0.22
1377	0.86	0.13	0.00019	0.015	0	0.0001	0.0001	0	0	0.22
1378	0.11	0.77	0.015	0.092	0	0.0082	0.0082	0	1	0.14
1379	0.32	0.6	0.002	0.073	0	0.0011	0.0011	0	1	0.14
1380	0.038	0.86	2.5e-06	0.1	0	1.4e-06	1.4e-06	0	1	0.14
1381	0.22	0.69	0.0021	0.083	0	0.0012	0.0012	5.1e-06	1	0.14
1382	0.048	0.85	0	0.1	0	0	0	0	1	0.14
1383	0	6.5e-05	0	7.9e-06	0.98	0	0	0.016	4	0.016
1384	0.15	0.76	0.00015	0.091	0	8.5e-05	8.5e-05	2.4e-06	1	0.14
1385	0.097	0.79	0.0081	0.095	0	0.0044	0.0044	0	1	0.14
1386	0.16	0.72	0.015	0.087	0	0.008	0.008	0	1	0.14
1387	0.062	0.84	0.00067	0.1	0	0.00036	0.00036	0.00094	1	0.14
1388	0.043	0.85	9.4e-05	0.1	0	5.2e-05	5.2e-05	0.00026	1	0.14
1389	0.011	0.88	0	0.11	0	0	0	2e-05	1	0.14
1390	0.064	0.83	0.00037	0.1	0	0.0002	0.0002	0.00036	1	0.14
1391	0.0042	0.89	0	0.11	0	0	0	3.1e-05	1	0.14
1392	0.12	0.79	0.00015	0.095	0	7.9e-05	7.9e-05	6.5e-06	1	0.14
1393	1e-05	0.87	0	0.11	0	0	0	0.02	1	0.14
1394	0.091	0.81	4.7e-06	0.098	0	2.6e-06	2.6e-06	0	1	0.14
1395	0.43	0.51	0.0027	0.061	0	0.0015	0.0015	0	1	0.14
1396	0.33	0.59	0.0033	0.071	0	0.0018	0.0018	0	1	0.14
1397	0.5	0.44	0.002	0.053	0	0.0011	0.0011	0	0	0.22
1398	0	0.89	0	0.11	0	0	0	0.0024	1	0.14
1399	0.18	0.73	0.00058	0.088	0	0.00032	0.00032	5.8e-06	1	0.14
1400	0.31	0.61	0.0013	0.074	0	0.00071	0.00071	0	1	0.14
1401	0.088	0.81	3e-05	0.098	0	1.6e-05	1.6e-05	2.1e-06	1	0.14
1402	0.15	0.76	0.001	0.091	0	0.00056	0.00056	2.8e-05	1	0.14
1403	0.013	0.88	0	0.11	0	0	0	2.1e-05	1	0.14
1404	0.0079	0.89	0	0.11	0	0	0	0.00018	1	0.14
1405	2.6e-05	0.87	0	0.1	0	0	0	0.027	1	0.14
1406	0.018	0.84	0.021	0.1	0	0.011	0.011	0	1	0.14
1407	0.019	0.88	1.8e-05	0.11	0	9.7e-06	9.7e-06	0.0005	1	0.14
1408	0.16	0.75	0.00062	0.09	0	0.00034	0.00034	1e-05	1	0.14
1409	0.026	0.87	7.6e-05	0.1	0	4.2e-05	4.2e-05	0.0013	1	0.14
1410	0.12	0.78	0.00083	0.094	0	0.00046	0.00046	6.3e-05	1	0.14
1411	0.09	0.8	0.0034	0.097	0	0.0019	0.0019	0.0017	1	0.14
1412	0.11	0.79	0	0.095	0	0	0	0	1	0.14
1413	0.011	0.88	0	0.11	0	0	0	0	1	0.14
1414	0	0.88	0	0.11	0	0	0	0.017	1	0.14
