SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
1902	0.45	0.00033	0.06	0.00052	0.00029	0.45	0	0.023	0.023	3.3e-05	0.00052	1.5e-06	0	0.14
1903	0.46	0.0025	0.063	0.004	0.0023	0.46	0	0	0	0	0.004	0	0	0.14
1904	0.45	0.006	0.062	0.0094	0.0053	0.45	0	0	0	0	0.0094	0	0	0.14
1905	0.43	1.3e-05	0.058	2e-05	1.2e-05	0.43	0	0.043	0.043	0	2e-05	0	0	0.14
1906	0.45	7.7e-05	0.061	0.00012	6.8e-05	0.45	0	0.02	0.02	0	0.00012	0	0	0.14
1907	0.46	0.0043	0.062	0.0068	0.0038	0.46	0	9.1e-06	9.1e-06	0	0.0068	5.8e-06	0	0.14
1908	0.21	0.082	0.028	0.13	0.073	0.21	0	0	0	0	0.13	0.15	0	0.14
1909	0.43	0.015	0.059	0.023	0.013	0.43	0	0.00013	0.00013	0	0.023	0.00072	0	0.14
1910	0.4	2.1e-05	0.054	3.3e-05	1.9e-05	0.4	0	0.072	0.072	1.6e-05	3.3e-05	0	0	0.14
1911	0.35	0.047	0.048	0.074	0.041	0.35	0	0	0	0	0.074	0.012	0	0.14
1912	0.34	8.4e-06	0.046	1.3e-05	7.5e-06	0.34	0	0.14	0.14	0.00019	1.3e-05	0	0	0.14
1913	0.43	0.015	0.059	0.023	0.013	0.43	0	0.00015	0.00015	0	0.023	0.001	0	0.14
1914	0.45	0.008	0.061	0.013	0.0071	0.45	0	0.00036	0.00036	0	0.013	0.00032	0	0.14
1915	0.44	0.011	0.06	0.017	0.0094	0.44	0	0.00056	0.00056	0	0.017	0.00095	0	0.14
1916	0.46	0.0019	0.063	0.0029	0.0016	0.46	0	0	0	0	0.0029	0	0	0.14
1917	0.44	0.00015	0.059	0.00023	0.00013	0.44	0	0.032	0.032	2.4e-05	0.00023	0	0	0.14
1918	0.46	0.00091	0.062	0.0014	0.00081	0.46	0	0.0088	0.0088	0	0.0014	9.5e-06	0	0.14
1919	0.46	0.0025	0.063	0.0039	0.0022	0.46	0	0.00013	0.00013	0	0.0039	7.8e-06	0	0.14
1920	0.46	4.4e-06	0.062	6.9e-06	3.9e-06	0.46	0	0.012	0.012	0	6.9e-06	0	0	0.14
1921	0.38	3.9e-06	0.052	6.1e-06	3.4e-06	0.38	0	0.089	0.089	0	6.1e-06	0	0	0.14
1922	0.45	0	0.061	0	0	0.45	0	0.016	0.016	0	0	0	0	0.14
1923	0.23	0.09	0.032	0.14	0.08	0.23	0	0	0	0	0.14	0.048	0	0.14
1924	0.35	0.045	0.047	0.071	0.04	0.35	0	0	0	0	0.071	0.036	0	0.14
1925	0.33	0.054	0.045	0.085	0.048	0.33	0	0	0	0	0.085	0.022	0	0.14
1926	0.2	0	0.028	0	0	0.2	0	0.28	0.28	0	0	0	7	0.078
1927	0.36	0.04	0.049	0.064	0.036	0.36	0	0	0	0	0.064	0.023	0	0.14
1928	0.47	0.00027	0.063	0.00043	0.00024	0.47	0	0	0	0	0.00043	0	0	0.14
1929	0.36	0.046	0.049	0.073	0.041	0.36	0	0	0	0	0.073	0.00031	0	0.14
1930	0.36	0.026	0.048	0.041	0.023	0.36	0	0	0	0	0.041	0.11	0	0.14
1931	0.35	0.044	0.048	0.069	0.039	0.35	0	0	0	0	0.069	0.026	0	0.14
1932	0.45	0.0076	0.061	0.012	0.0067	0.45	0	0.00012	0.00012	0	0.012	0.00011	0	0.14
1933	0.41	1.4e-05	0.055	2.3e-05	1.3e-05	0.41	0	0.063	0.063	6.1e-06	2.3e-05	0	0	0.14
1934	0.0093	0	0.0013	0	0	0.0093	0	0.49	0.49	0	0	0	7	0.078
1935	0.46	0.0031	0.062	0.0049	0.0027	0.46	0	0.00011	0.00011	0	0.0049	1e-05	0	0.14
1936	0.46	0.00025	0.062	0.00039	0.00022	0.46	0	0.012	0.012	0	0.00039	0	0	0.14
1937	0.35	0.042	0.047	0.066	0.037	0.35	0	0	0	0	0.066	0.043	0	0.14
1938	0.46	0.0038	0.062	0.0061	0.0034	0.46	0	2.2e-05	2.2e-05	0	0.0061	6.1e-06	0	0.14
1939	0.45	0.0086	0.061	0.013	0.0076	0.45	0	0.00011	0.00011	0	0.013	0.00014	0	0.14
1940	0.29	0.076	0.039	0.12	0.067	0.29	0	0	0	0	0.12	0.006	0	0.14
1941	0.44	0.00014	0.06	0.00022	0.00013	0.44	0	0.026	0.026	5.5e-06	0.00022	0	0	0.14
1942	0.43	0.00017	0.059	0.00027	0.00015	0.43	0	0.036	0.036	8.5e-05	0.00027	0	0	0.14
1943	0.44	6.9e-06	0.06	1.1e-05	6.1e-06	0.44	0	0.027	0.027	0	1.1e-05	0	0	0.14
1944	0.46	1.9e-06	0.062	3e-06	1.7e-06	0.46	0	0.0084	0.0084	0	3e-06	0	0	0.14
1945	0.46	0.0053	0.062	0.0083	0.0047	0.46	0	0	0	0	0.0083	1.3e-06	0	0.14
1946	0.39	0.03	0.053	0.048	0.027	0.39	0	1.2e-05	1.2e-05	0	0.048	0.018	0	0.14
1947	0.38	6.3e-06	0.051	9.9e-06	5.6e-06	0.38	0	0.098	0.098	3.8e-06	9.9e-06	0	0	0.14
1948	0.42	0.021	0.057	0.033	0.018	0.42	0	0.00012	0.00012	0	0.033	0.0028	0	0.14
1949	0.26	0.086	0.036	0.13	0.076	0.26	0	0	0	0	0.13	0.0051	0	0.14
1950	0.45	0.00017	0.061	0.00027	0.00015	0.45	0	0.023	0.023	4.2e-06	0.00027	0	0	0.14
1951	0.45	0.007	0.061	0.011	0.0062	0.45	0	6.2e-06	6.2e-06	0	0.011	1.6e-05	0	0.14
1952	0.24	0.094	0.033	0.15	0.083	0.24	0	0	0	0	0.15	0.0045	0	0.14
1953	0.46	4.1e-05	0.062	6.5e-05	3.7e-05	0.46	0	0.0097	0.0097	0	6.5e-05	0	0	0.14
1954	0.42	0.022	0.056	0.034	0.019	0.42	0	0.00013	0.00013	0	0.034	0.0037	0	0.14
1955	0.45	0.0075	0.061	0.012	0.0067	0.45	0	0	0	0	0.012	0	0	0.14
1956	0.41	0.024	0.056	0.038	0.021	0.41	0	4.8e-05	4.8e-05	0	0.038	0.0024	0	0.14
1957	0.44	0.013	0.059	0.02	0.011	0.44	0	4.2e-05	4.2e-05	0	0.02	0.00028	0	0.14
1958	0.14	0	0.02	0	0	0.14	0	0.35	0.35	5.2e-06	0	0	7	0.078
1959	0.37	3e-05	0.051	4.8e-05	2.7e-05	0.37	0	0.1	0.1	0.00074	4.8e-05	0	0	0.14
1960	0.2	0	0.027	0	0	0.2	0	0.29	0.29	0	0	0	7	0.078
1961	0.24	0	0.033	0	0	0.24	0	0.24	0.24	0	0	0	0	0.14
1962	0.46	0.0032	0.062	0.005	0.0028	0.46	0	0	0	0	0.005	0	0	0.14
1963	0.46	0.0046	0.062	0.0073	0.0041	0.46	0	0.00028	0.00028	0	0.0073	6.2e-05	0	0.14
1964	0.39	0.032	0.053	0.05	0.028	0.39	0	1.3e-05	1.3e-05	0	0.05	0.013	0	0.14
1965	0.23	0	0.032	0	0	0.23	0	0.25	0.25	1.4e-05	0	0	7	0.078
1966	0.4	0.03	0.054	0.047	0.027	0.4	0	0	0	0	0.047	0	0	0.14
1967	0.47	0	0.063	0	0	0.47	0	0	0	0.0027	0	0	0	0.14
1968	0.46	0.0011	0.062	0.0017	0.00096	0.46	0	5.8e-05	5.8e-05	0	0.0017	0.015	0	0.14
1969	0.3	0.067	0.041	0.1	0.059	0.3	0	0	0	0	0.1	0.022	0	0.14
1970	0.41	0.02	0.055	0.032	0.018	0.41	0	3e-05	3e-05	0	0.032	0.024	0	0.14
1971	0.35	0.041	0.047	0.065	0.037	0.35	0	0.02	0.02	0	0.065	0.004	0	0.14
1972	0.025	0.18	0.0034	0.29	0.16	0.025	0	0	0	0	0.29	0.016	3	0.22
1973	0.39	8.4e-06	0.053	1.3e-05	7.5e-06	0.39	0	0.082	0.082	0	1.3e-05	0	0	0.14
1974	0.46	0.0055	0.062	0.0086	0.0049	0.46	0	2.5e-05	2.5e-05	0	0.0086	6.7e-06	0	0.14
1975	0.47	0.00018	0.063	0.00029	0.00016	0.47	0	1.4e-06	1.4e-06	0	0.00029	0	0	0.14
1976	0.45	0.0074	0.061	0.012	0.0065	0.45	0	3.5e-06	3.5e-06	0	0.012	4e-06	0	0.14
1977	0.46	0.0021	0.063	0.0034	0.0019	0.46	0	0.00064	0.00064	0	0.0034	4.9e-06	0	0.14
1978	0.43	1.2e-05	0.058	1.8e-05	1e-05	0.43	0	0.045	0.045	0	1.8e-05	0	0	0.14
1979	0.47	0.0012	0.063	0.0019	0.0011	0.47	0	1.4e-05	1.4e-05	0	0.0019	0	0	0.14
1980	0.41	0.02	0.056	0.031	0.018	0.41	0	0	0	0	0.031	0.025	0	0.14
1981	0.46	0.00056	0.063	0.00089	0.0005	0.46	0	7.6e-05	7.6e-05	0	0.00089	0.0077	0	0.14
1982	0.45	0.0061	0.061	0.0096	0.0054	0.45	0	0.00018	0.00018	0	0.0096	0.011	0	0.14
1983	0.46	0.00082	0.063	0.0013	0.00073	0.46	0	0.00029	0.00029	0	0.0013	0.0047	0	0.14
1984	0.43	0.014	0.058	0.022	0.012	0.43	0	4.1e-05	4.1e-05	0	0.022	0.015	0	0.14
1985	0.46	4.1e-05	0.063	6.5e-05	3.7e-05	0.46	0	2.3e-06	2.3e-06	0	6.5e-05	0.0069	0	0.14
1986	0.45	0.0054	0.06	0.0085	0.0048	0.45	0	0	0	0	0.0085	0.022	0	0.14
1987	0.38	0.034	0.052	0.053	0.03	0.38	0	4.8e-06	4.8e-06	0	0.053	0.019	0	0.14
1988	0.46	0.00013	0.063	0.00021	0.00012	0.46	0	0	0	0	0.00021	0.013	0	0.14
1989	0.33	0.052	0.045	0.082	0.046	0.33	0	0	0	0	0.082	0.024	0	0.14
1990	0.46	0.00029	0.063	0.00046	0.00026	0.46	0	3.4e-06	3.4e-06	0	0.00046	0.0097	0	0.14
1991	0.42	0.018	0.057	0.029	0.016	0.42	0	0.00024	0.00024	0	0.029	0.014	0	0.14
1992	0.45	0.0039	0.062	0.0061	0.0034	0.45	0	0.0013	0.0013	0	0.0061	0.0067	0	0.14
1993	0.41	0.023	0.056	0.036	0.02	0.41	0	4.1e-05	4.1e-05	0	0.036	0.0012	0	0.14
1994	0.45	0.0068	0.061	0.011	0.006	0.45	0	0.0019	0.0019	0	0.011	0.0005	0	0.14
1995	0.43	0.018	0.058	0.028	0.016	0.43	0	0.00023	0.00023	0	0.028	0.0018	0	0.14
1996	0.46	0.0022	0.063	0.0035	0.002	0.46	0	0.00031	0.00031	0	0.0035	8.4e-06	0	0.14
1997	0.47	0.00029	0.063	0.00046	0.00026	0.47	0	0	0	0	0.00046	0	0	0.14
1998	0.42	0.016	0.057	0.025	0.014	0.42	0	0.001	0.001	0	0.025	0.013	0	0.14
1999	0.47	7.1e-05	0.063	0.00011	6.3e-05	0.47	0	0	0	0	0.00011	0	0	0.14
2000	0.46	0.0036	0.062	0.0057	0.0032	0.46	0	0.00017	0.00017	0	0.0057	1.9e-05	0	0.14
2001	0.23	0.098	0.032	0.15	0.087	0.23	0	0	0	0	0.15	0.0033	0	0.14
2002	0.3	0.057	0.04	0.09	0.05	0.3	0	0	0	0	0.09	0.081	0	0.14
2003	0.11	0.14	0.014	0.22	0.12	0.11	0	0	0	0	0.22	0.067	3	0.22
2004	0.45	0.0076	0.061	0.012	0.0067	0.45	0	9.9e-06	9.9e-06	0	0.012	2.1e-05	0	0.14
2005	0.45	0.0079	0.061	0.012	0.007	0.45	0	0.00011	0.00011	0	0.012	0.00012	0	0.14
2006	0.078	0.098	0.011	0.15	0.087	0.078	0	0	0	0	0.15	0.34	11	0.3
2007	0.2	0.11	0.027	0.18	0.1	0.2	0	0	0	0	0.18	0.0093	0	0.14
2008	0.46	0.0028	0.062	0.0043	0.0024	0.46	0	9.8e-05	9.8e-05	0	0.0043	0.01	0	0.14
2009	0.46	0.00036	0.063	0.00056	0.00032	0.46	0	0.0056	0.0056	0	0.00056	0	0	0.14
2010	0.43	0.017	0.058	0.028	0.015	0.43	0	0.00054	0.00054	0	0.028	0.0027	0	0.14
2011	0.31	0.063	0.042	0.099	0.056	0.31	0	2.7e-05	2.7e-05	0	0.099	0.02	0	0.14
2012	0.45	0.0066	0.061	0.01	0.0059	0.45	0	2.4e-05	2.4e-05	0	0.01	2.7e-05	0	0.14
2013	0.27	0.083	0.036	0.13	0.074	0.27	0	2.3e-06	2.3e-06	0	0.13	0.011	0	0.14
2014	0.35	0.044	0.047	0.069	0.039	0.35	0	0.00024	0.00024	0	0.069	0.034	0	0.14
2015	0	0	0	0	0	0	0	0	0	1	0	0	9	0.016
2016	0.02	0.19	0.0028	0.3	0.17	0.02	0	0	0	0	0.3	0.0009	3	0.22
2017	0.43	0.013	0.059	0.021	0.012	0.43	0	0.0018	0.0018	2.8e-06	0.021	0.0029	0	0.14
2018	0.35	0.05	0.048	0.079	0.044	0.35	0	0	0	0	0.079	1.5e-05	0	0.14
2019	0.44	0.012	0.06	0.02	0.011	0.44	0	5.2e-06	5.2e-06	0	0.02	5.3e-05	0	0.14
2020	0.36	0.04	0.049	0.062	0.035	0.36	0	0.00032	0.00032	0	0.062	0.024	0	0.14
2021	0.32	0.06	0.044	0.095	0.054	0.32	0	0	0	0	0.095	0.003	0	0.14
2022	0.44	0.012	0.06	0.018	0.01	0.44	0	5.1e-05	5.1e-05	0	0.018	0.0002	0	0.14
2023	0.43	1.8e-05	0.058	2.9e-05	1.6e-05	0.43	0	0.045	0.045	0	2.9e-05	0	0	0.14
2024	0	0	0	0	0	0	0	6.4e-06	6.4e-06	1	0	0	9	0.016
2025	0.44	0.012	0.06	0.019	0.011	0.44	0	0	0	0	0.019	2.4e-06	0	0.14
2026	0.47	1.5e-05	0.063	2.4e-05	1.3e-05	0.47	0	0	0	0	2.4e-05	0	0	0.14
2027	0.46	0.0018	0.063	0.0028	0.0016	0.46	0	7.2e-06	7.2e-06	0	0.0028	0	0	0.14
2028	0.36	0.046	0.049	0.073	0.041	0.36	0	6e-06	6e-06	0	0.073	0.0025	0	0.14
2029	0.46	0.0022	0.063	0.0035	0.002	0.46	0	4.4e-05	4.4e-05	0	0.0035	2.4e-06	0	0.14
2030	0.44	0.0098	0.06	0.015	0.0087	0.44	0	0.00055	0.00055	0	0.015	0.00057	0	0.14
2031	0.44	0.012	0.06	0.019	0.011	0.44	0	5.4e-06	5.4e-06	0	0.019	4.9e-05	0	0.14
2032	0.46	0.0022	0.063	0.0035	0.002	0.46	0	9.9e-06	9.9e-06	0	0.0035	0	0	0.14
2033	0.43	0.011	0.058	0.017	0.0093	0.43	0	0	0	0	0.017	0.028	0	0.14
2034	0.37	0.036	0.05	0.056	0.032	0.37	2.8e-06	0	0	0	0.056	0.028	0	0.14
2035	0.47	3.6e-05	0.063	5.6e-05	3.2e-05	0.47	0	0	0	0	5.6e-05	0	0	0.14
2036	0.31	0.049	0.042	0.077	0.043	0.31	0	0	0	0	0.077	0.099	0	0.14
2037	0.47	0.0011	0.063	0.0017	0.00095	0.47	0	0	0	0	0.0017	0	0	0.14
2038	0.3	0.072	0.04	0.11	0.064	0.3	0	0	0	0	0.11	0.0033	0	0.14
2039	0.46	0.0017	0.063	0.0027	0.0015	0.46	0	0	0	0	0.0027	0	0	0.14
2040	0.42	0.018	0.058	0.029	0.016	0.42	0	0	0	0	0.029	4e-05	0	0.14
2041	0.43	0.01	0.059	0.016	0.009	0.43	0	0	0	0	0.016	0.024	0	0.14
2042	0.46	0.002	0.062	0.0031	0.0018	0.46	0	7.7e-05	7.7e-05	0	0.0031	0.01	0	0.14
2043	0.068	0.16	0.0092	0.26	0.14	0.068	0	0	0	0	0.26	0.037	3	0.22
2044	0.049	0.16	0.0067	0.25	0.14	0.049	0	0	0	0	0.25	0.087	3	0.22
2045	0.38	0.038	0.051	0.06	0.034	0.38	0	0	0	0	0.06	0.00027	0	0.14
2046	0.39	0.028	0.053	0.044	0.025	0.39	0	7.5e-06	7.5e-06	0	0.044	0.018	0	0.14
2047	0.16	0.13	0.022	0.2	0.11	0.16	0	0	0	0	0.2	0.0027	3	0.22
2048	0.11	0.14	0.014	0.22	0.13	0.11	0	0	0	0	0.22	0.055	3	0.22
2049	0.42	0.02	0.057	0.031	0.017	0.42	0	2.5e-05	2.5e-05	0	0.031	0.00051	0	0.14
2050	0.15	0.12	0.021	0.19	0.11	0.15	0	0	0	0	0.19	0.061	3	0.22
2051	0.45	0.0061	0.062	0.0095	0.0054	0.45	0	8.8e-05	8.8e-05	0	0.0095	5e-05	0	0.14
2052	0.45	0.00012	0.061	0.00018	0.0001	0.45	0	0.016	0.016	0	0.00018	0	0	0.14
2053	0.43	0.015	0.059	0.024	0.013	0.43	0	0	0	0	0.024	0	0	0.14
2054	0.44	0.013	0.059	0.021	0.012	0.44	0	0.00055	0.00055	0	0.021	0.0012	0	0.14
2055	0.46	0.0052	0.062	0.0083	0.0046	0.46	0	0.00072	0.00072	0	0.0083	0.00013	0	0.14
2056	0.39	0.033	0.053	0.052	0.029	0.39	0	5.5e-06	5.5e-06	0	0.052	0.00082	0	0.14
2057	0.00011	0.0011	1.5e-05	0.0017	0.00097	0.00011	0	0	0	0	0.0017	0.99	11	0.3
2058	0.46	0.0001	0.062	0.00016	8.8e-05	0.46	0	0.0088	0.0088	0	0.00016	0	0	0.14
2059	0.033	0.18	0.0045	0.29	0.16	0.033	0	0	0	0	0.29	0.0076	3	0.22
2060	0.36	0.046	0.049	0.072	0.04	0.36	0	0	0	0	0.072	4.8e-05	0	0.14
2061	0.23	0.1	0.031	0.16	0.091	0.23	0	0	0	0	0.16	0.0022	0	0.14
2062	0.25	0.083	0.035	0.13	0.074	0.25	0	1.2e-05	1.2e-05	0	0.13	0.037	0	0.14
2063	0.47	0.0005	0.063	0.00079	0.00044	0.47	0	0	0	0	0.00079	0	0	0.14
2064	0.44	9.3e-05	0.059	0.00015	8.2e-05	0.44	0	0.035	0.035	1.2e-06	0.00015	0	0	0.14
2065	0.43	0.016	0.058	0.025	0.014	0.43	0	1.1e-05	1.1e-05	0	0.025	0.00016	0	0.14
2066	0.29	0.061	0.04	0.097	0.054	0.29	0	4.6e-05	4.6e-05	0	0.097	0.061	0	0.14
2067	0.46	0.0038	0.062	0.006	0.0034	0.46	0	0.00032	0.00032	0	0.006	1.4e-05	0	0.14
2068	0.45	0.0085	0.061	0.013	0.0076	0.45	0	0.00011	0.00011	0	0.013	0.00014	0	0.14
2069	0.34	6.6e-06	0.046	1e-05	5.8e-06	0.34	0	0.14	0.14	0.00027	1e-05	0	0	0.14
2070	0.43	0.014	0.059	0.023	0.013	0.43	0	0	0	0	0.023	0.0049	0	0.14
2071	0.43	0.014	0.059	0.023	0.013	0.43	0	0	0	0	0.023	0.0045	0	0.14
2072	0.46	0.0019	0.063	0.003	0.0017	0.46	0	1.9e-05	1.9e-05	0	0.003	0	0	0.14
2073	0.45	0.0062	0.061	0.0097	0.0055	0.45	0	0.002	0.002	0	0.0097	0.00016	0	0.14
2074	0.43	0.015	0.058	0.023	0.013	0.43	0	0.001	0.001	0	0.023	0.0026	0	0.14
2075	0.43	0.016	0.058	0.025	0.014	0.43	0	0.00028	0.00028	0	0.025	0.0014	0	0.14
2076	0.36	0.044	0.049	0.069	0.039	0.36	0	9.5e-05	9.5e-05	0	0.069	0.013	0	0.14
2077	0.084	0.16	0.011	0.26	0.14	0.084	0	0	0	0	0.26	0.0037	3	0.22
2078	0.3	0.073	0.04	0.12	0.065	0.3	0	0	0	0	0.12	8.9e-05	0	0.14
2079	0.44	0.012	0.06	0.019	0.011	0.44	0	6.9e-06	6.9e-06	0	0.019	5.8e-05	0	0.14
2080	0.37	0.0023	0.05	0.0036	0.002	0.37	0	0	0	0	0.0036	0.2	0	0.14
2081	0.46	0.0046	0.062	0.0072	0.004	0.46	0	0.00018	0.00018	0	0.0072	3.8e-05	0	0.14
2082	0.37	0.036	0.051	0.057	0.032	0.37	0	0.00031	0.00031	0	0.057	0.016	0	0.14
2083	0.43	0.014	0.059	0.022	0.013	0.43	0	1.6e-05	1.6e-05	0	0.022	0.00016	0	0.14
2084	0.45	0.0098	0.06	0.015	0.0086	0.45	0	0	0	0	0.015	0	0	0.14
2085	0.46	1.9e-05	0.063	3e-05	1.7e-05	0.46	0	0.007	0.007	0	3e-05	0	0	0.14
2086	0.14	0.13	0.02	0.21	0.12	0.14	0	0	0	0	0.21	0.024	3	0.22
2087	0.12	0.15	0.016	0.23	0.13	0.12	0	0	0	0	0.23	0.00028	3	0.22
2088	0.35	0.048	0.048	0.075	0.042	0.35	0	0	0	0	0.075	0.0047	0	0.14
2089	0.46	0.0039	0.062	0.0061	0.0035	0.46	0	0	0	0	0.0061	0	0	0.14
2090	0.34	0.052	0.047	0.082	0.046	0.34	0	5.2e-06	5.2e-06	0	0.082	0.0033	0	0.14
2091	0.47	0.0011	0.063	0.0017	0.00096	0.47	0	0	0	0	0.0017	0	0	0.14
2092	0.25	0.091	0.034	0.14	0.08	0.25	0	0	0	0	0.14	0.0034	0	0.14
2093	0.46	0.00028	0.063	0.00045	0.00025	0.46	0	0.0066	0.0066	0	0.00045	0	0	0.14
2094	0.16	0.13	0.022	0.2	0.11	0.16	0	0	0	0	0.2	9.1e-05	3	0.22
2095	0.46	0.0013	0.062	0.0021	0.0012	0.46	0	0.00022	0.00022	0	0.0021	0.016	0	0.14
2096	0.42	0.02	0.057	0.032	0.018	0.42	0	0	0	0	0.032	0.0023	0	0.14
2097	0.46	0.0044	0.062	0.007	0.0039	0.46	0	4.2e-05	4.2e-05	0	0.007	1.4e-05	0	0.14
2098	0.32	0.061	0.044	0.096	0.054	0.32	0	0	0	0	0.096	1.3e-05	0	0.14
2099	0.38	0.038	0.051	0.059	0.033	0.38	0	5.6e-05	5.6e-05	0	0.059	0.0055	0	0.14
2100	0.44	0.012	0.06	0.019	0.011	0.44	0	3e-05	3e-05	0	0.019	0.00015	0	0.14
2101	0.46	0.0025	0.062	0.0039	0.0022	0.46	0	0	0	0	0.0039	0.015	0	0.14
2102	0.46	0.00013	0.062	0.00021	0.00012	0.46	0	0.012	0.012	0	0.00021	0	0	0.14
2103	0.43	0.013	0.058	0.021	0.012	0.43	0	0.0028	0.0028	0	0.021	0.017	0	0.14
2104	0.39	0.035	0.052	0.055	0.031	0.39	0	4.7e-06	4.7e-06	0	0.055	0.00036	0	0.14
2105	0.45	0.0087	0.06	0.014	0.0077	0.45	0	0.0016	0.0016	0	0.014	0.00033	0	0.14
2106	0.45	0.0087	0.061	0.014	0.0077	0.45	0	3.9e-05	3.9e-05	0	0.014	7.4e-05	0	0.14
2107	0.22	0.1	0.03	0.16	0.091	0.22	0	0	0	0	0.16	0.0033	0	0.14
2108	0.14	0.14	0.019	0.22	0.12	0.14	0	0	0	0	0.22	2.7e-05	3	0.22
2109	0.43	0.017	0.058	0.027	0.015	0.43	0	3.8e-06	3.8e-06	0	0.027	9.8e-05	0	0.14
2110	0.46	0.0017	0.063	0.0027	0.0015	0.46	0	0	0	0	0.0027	0	0	0.14
2111	0	0	0	0	0	0	0	0	0	1	0	0	9	0.016
2112	0.42	0.01	0.057	0.016	0.0091	0.42	0	0	0	0	0.016	0.05	0	0.14
2113	0.38	0.039	0.051	0.062	0.035	0.38	0	0	0	0	0.062	1.5e-05	0	0.14
2114	0.46	0.0015	0.063	0.0023	0.0013	0.46	0	0	0	0	0.0023	0	0	0.14
2115	0.47	7.1e-06	0.063	1.1e-05	6.3e-06	0.47	0	0	0	0	1.1e-05	0	0	0.14
2116	0.47	2.4e-05	0.063	3.8e-05	2.1e-05	0.47	0	0	0	0	3.8e-05	0	0	0.14
2117	0.39	0.03	0.053	0.048	0.027	0.39	0	0.00034	0.00034	0	0.048	0.018	0	0.14
2118	0.43	0.015	0.059	0.023	0.013	0.43	0	0	0	0	0.023	5.5e-06	0	0.14
2119	0.43	0.017	0.058	0.027	0.015	0.43	0	0	0	0	0.027	0	0	0.14
2120	0.47	0.00098	0.063	0.0015	0.00087	0.47	0	4.9e-05	4.9e-05	0	0.0015	0	0	0.14
2121	0.36	0.035	0.049	0.055	0.031	0.36	0	0	0	0	0.055	0.049	0	0.14
2122	0.42	0.0068	0.058	0.011	0.0061	0.42	0	0	0	0	0.011	0.058	0	0.14
2123	0.38	0.034	0.052	0.053	0.03	0.38	0	8e-05	8e-05	0	0.053	0.0089	0	0.14
2124	0.35	0.042	0.047	0.067	0.038	0.35	0	1.1e-05	1.1e-05	0	0.067	0.039	0	0.14
2125	0.28	0.078	0.038	0.12	0.069	0.28	0	0	0	0	0.12	0.00045	0	0.14
2126	0.42	0.021	0.057	0.033	0.019	0.42	0	1.7e-05	1.7e-05	0	0.033	0.0005	0	0.14
2127	0.38	0.038	0.051	0.06	0.034	0.38	0	1.9e-05	1.9e-05	0	0.06	0.0041	0	0.14
2128	0.26	0.089	0.035	0.14	0.079	0.26	0	0	0	0	0.14	0.00029	0	0.14
2129	0.38	0.025	0.051	0.039	0.022	0.38	0	0	0	0	0.039	0.07	0	0.14
2130	0.35	0.044	0.047	0.069	0.039	0.35	0	0	0	0	0.069	0.038	0	0.14
2131	0.42	0.018	0.057	0.028	0.016	0.42	0	0.00045	0.00045	0	0.028	0.003	0	0.14
2132	0.47	0.0011	0.063	0.0018	0.001	0.47	0	0	0	0	0.0018	0	0	0.14
2133	0.46	0.005	0.062	0.0078	0.0044	0.46	0	5.2e-06	5.2e-06	0	0.0078	4.6e-06	0	0.14
2134	0.31	0.063	0.042	0.099	0.056	0.31	0	0	0	0	0.099	0.023	0	0.14
2135	0.47	6.8e-06	0.063	1.1e-05	6e-06	0.47	0	0	0	0	1.1e-05	0	0	0.14
2136	0.46	0.0022	0.063	0.0035	0.0019	0.46	0	0	0	0	0.0035	0	0	0.14
2137	0.47	0.00024	0.063	0.00037	0.00021	0.47	0	0	0	0	0.00037	0	0	0.14
2138	0.46	0.0054	0.062	0.0085	0.0048	0.46	0	3.8e-06	3.8e-06	0	0.0085	4.6e-06	0	0.14
2139	0.4	0.027	0.055	0.043	0.024	0.4	0	0	0	0	0.043	0.00017	0	0.14
2140	0.45	0.0083	0.061	0.013	0.0074	0.45	0	0	0	0	0.013	0	0	0.14
2141	0.44	0.00036	0.059	0.00057	0.00032	0.44	0	0	0	0	0.00057	0.062	0	0.14
2142	0.47	0.00022	0.063	0.00034	0.00019	0.47	0	0	0	0	0.00034	0	0	0.14
2143	0.36	0	0.049	0	0	0.36	0	0.11	0.11	0	0	0	0	0.14
2144	0.43	0	0.059	0	0	0.43	0	0.039	0.039	0	0	0	0	0.14
2145	0.37	0.039	0.051	0.062	0.035	0.37	0	2.2e-05	2.2e-05	0	0.062	0.0054	0	0.14
2146	0.4	0.015	0.055	0.024	0.013	0.4	0	0	0	0	0.024	0.063	0	0.14
2147	0.32	0.06	0.043	0.094	0.053	0.32	0	0	0	0	0.094	0.024	0	0.14
2148	0.46	0.0019	0.063	0.003	0.0017	0.46	0	1.8e-05	1.8e-05	0	0.003	0	0	0.14
2149	0.39	0.022	0.053	0.034	0.019	0.39	0	0	0	0	0.034	0.051	0	0.14
2150	0.47	0.00035	0.063	0.00055	0.00031	0.47	0	1.9e-05	1.9e-05	0	0.00055	0	0	0.14
2151	0.46	0.0018	0.063	0.0028	0.0016	0.46	0	0.00011	0.00011	0	0.0028	2.3e-06	0	0.14
2152	0.38	0.037	0.052	0.058	0.033	0.38	0	0	0	0	0.058	0	0	0.14
2153	0.42	0.0057	0.057	0.009	0.005	0.42	0	0	0	0	0.009	0.068	0	0.14
