SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0
1876	0.013	0.12	0.12	0.023	0.12	0.12	0.023	0.015	0.12	0.015	0.12	0	0.036	0.12	0	0	0	0.015	0.015	1	0.14
1877	0.0025	0.14	0.14	0.0042	0.14	0.14	0.0042	0.0028	0.14	0.0028	0.14	0	2.2e-06	0.14	0	0	4.1e-06	0.0028	0.0028	1	0.14
1878	0.015	0.12	0.12	0.026	0.12	0.12	0.026	0.017	0.12	0.017	0.12	0	0.01	0.12	0	0	0	0.017	0.017	1	0.14
1879	0	0.0053	0.0053	0	0.0053	0.0053	0	0	0.0053	0	0.0053	0	0	0.0053	5.9e-05	0	0.96	0	0	16	0.078
1880	0.015	0.12	0.12	0.026	0.12	0.12	0.026	0.017	0.12	0.017	0.12	0	0.0038	0.12	0	0	9.4e-05	0.017	0.017	1	0.14
1881	0.019	0.11	0.11	0.032	0.11	0.11	0.032	0.021	0.11	0.021	0.11	0	0.034	0.11	0	0	0	0.021	0.021	1	0.14
1882	0.0044	0.14	0.14	0.0074	0.14	0.14	0.0074	0.0049	0.14	0.0049	0.14	0	0.00018	0.14	0	0	0.00036	0.0049	0.0049	1	0.14
1883	0.0075	0.13	0.13	0.013	0.13	0.13	0.013	0.0083	0.13	0.0083	0.13	0	0.031	0.13	0	0	0	0.0083	0.0083	1	0.14
1884	0.024	0.11	0.11	0.041	0.11	0.11	0.041	0.027	0.11	0.027	0.11	0	0.044	0.11	0	0	0	0.027	0.027	1	0.14
1885	0.0031	0.14	0.14	0.0052	0.14	0.14	0.0052	0.0034	0.14	0.0034	0.14	0	0.00017	0.14	0	0	0.0013	0.0034	0.0034	1	0.14
1886	0.0028	0.14	0.14	0.0048	0.14	0.14	0.0048	0.0032	0.14	0.0032	0.14	0	7.3e-05	0.14	0	0	0.00052	0.0032	0.0032	1	0.14
1887	0.00024	0.13	0.13	0.0004	0.13	0.13	0.0004	0.00026	0.13	0.00026	0.13	0	3.2e-06	0.13	7.1e-06	0.00049	0.062	0.00026	0.00026	1	0.14
1888	0.049	0.081	0.081	0.083	0.081	0.081	0.083	0.054	0.081	0.054	0.081	0	0.00086	0.081	0	0	0	0.054	0.054	3	0.22
1889	0.0046	0.14	0.14	0.0077	0.14	0.14	0.0077	0.0051	0.14	0.0051	0.14	0	1.5e-05	0.14	0	0	6.7e-06	0.0051	0.0051	1	0.14
1890	0.01	0.13	0.13	0.018	0.13	0.13	0.018	0.012	0.13	0.012	0.13	0	0.004	0.13	0	0	0.00067	0.012	0.012	1	0.14
1891	0.0023	0.14	0.14	0.0039	0.14	0.14	0.0039	0.0026	0.14	0.0026	0.14	0	1.9e-06	0.14	0	0	4.4e-06	0.0026	0.0026	1	0.14
1892	0.0076	0.13	0.13	0.013	0.13	0.13	0.013	0.0085	0.13	0.0085	0.13	0	1.7e-05	0.13	0	0	0	0.0085	0.0085	1	0.14
1893	0.00079	0.14	0.14	0.0013	0.14	0.14	0.0013	0.00088	0.14	0.00088	0.14	0	0	0.14	0	0	0	0.00088	0.00088	1	0.14
1894	0.015	0.12	0.12	0.026	0.12	0.12	0.026	0.017	0.12	0.017	0.12	0	0.018	0.12	0	0	0	0.017	0.017	1	0.14
1895	1.5e-05	0.14	0.14	2.5e-05	0.14	0.14	2.5e-05	1.7e-05	0.14	1.7e-05	0.14	0	0	0.14	6e-06	0	0.027	1.7e-05	1.7e-05	1	0.14
1896	0	0.14	0.14	1.7e-06	0.14	0.14	1.7e-06	1.1e-06	0.14	1.1e-06	0.14	0	0	0.14	1.1e-05	0	0.046	1.1e-06	1.1e-06	1	0.14
1897	0.014	0.12	0.12	0.023	0.12	0.12	0.023	0.015	0.12	0.015	0.12	0	0.006	0.12	0	0	0.00024	0.015	0.015	1	0.14
1898	0.0039	0.14	0.14	0.0066	0.14	0.14	0.0066	0.0043	0.14	0.0043	0.14	0	2.4e-05	0.14	0	0	2.6e-05	0.0043	0.0043	1	0.14
1899	0.014	0.12	0.12	0.024	0.12	0.12	0.024	0.016	0.12	0.016	0.12	0	0.027	0.12	0	0	0	0.016	0.016	1	0.14
1900	0.0092	0.13	0.13	0.016	0.13	0.13	0.016	0.01	0.13	0.01	0.13	0	0.043	0.13	0	0	0	0.01	0.01	1	0.14
1901	0	0.078	0.078	1.5e-06	0.078	0.078	1.5e-06	1e-06	0.078	1e-06	0.078	0	0	0.078	3.3e-05	0.00023	0.46	1e-06	1e-06	16	0.078
1902	0.00019	0.14	0.14	0.00032	0.14	0.14	0.00032	0.00021	0.14	0.00021	0.14	0	1.5e-06	0.14	6.1e-06	3.3e-05	0.046	0.00021	0.00021	1	0.14
1903	0.0014	0.14	0.14	0.0025	0.14	0.14	0.0025	0.0016	0.14	0.0016	0.14	0	0	0.14	0	0	3e-06	0.0016	0.0016	1	0.14
1904	0.0034	0.14	0.14	0.0057	0.14	0.14	0.0057	0.0038	0.14	0.0038	0.14	0	0	0.14	0	0	0	0.0038	0.0038	1	0.14
1905	7.4e-06	0.13	0.13	1.3e-05	0.13	0.13	1.3e-05	8.2e-06	0.13	8.2e-06	0.13	0	0	0.13	1.3e-05	0	0.087	8.2e-06	8.2e-06	1	0.14
1906	4.4e-05	0.14	0.14	7.4e-05	0.14	0.14	7.4e-05	4.9e-05	0.14	4.9e-05	0.14	0	0	0.14	6.7e-06	0	0.041	4.9e-05	4.9e-05	1	0.14
1907	0.0025	0.14	0.14	0.0042	0.14	0.14	0.0042	0.0027	0.14	0.0027	0.14	0	5.8e-06	0.14	0	0	1.8e-05	0.0027	0.0027	1	0.14
1908	0.047	0.063	0.063	0.079	0.063	0.063	0.079	0.052	0.063	0.052	0.063	0	0.15	0.063	0	0	0	0.052	0.052	12	0.3
1909	0.0084	0.13	0.13	0.014	0.13	0.13	0.014	0.0094	0.13	0.0094	0.13	0	0.00072	0.13	0	0	0.00027	0.0094	0.0094	1	0.14
1910	1.2e-05	0.12	0.12	2e-05	0.12	0.12	2e-05	1.3e-05	0.12	1.3e-05	0.12	0	0	0.12	1.6e-05	1.6e-05	0.14	1.3e-05	1.3e-05	16	0.078
1911	0.027	0.11	0.11	0.045	0.11	0.11	0.045	0.03	0.11	0.03	0.11	0	0.012	0.11	0	0	0	0.03	0.03	1	0.14
1912	4.8e-06	0.1	0.1	8.1e-06	0.1	0.1	8.1e-06	5.3e-06	0.1	5.3e-06	0.1	0	0	0.1	2.4e-05	0.00019	0.28	5.3e-06	5.3e-06	16	0.078
1913	0.0083	0.13	0.13	0.014	0.13	0.13	0.014	0.0092	0.13	0.0092	0.13	0	0.001	0.13	0	0	0.00031	0.0092	0.0092	1	0.14
1914	0.0046	0.14	0.14	0.0077	0.14	0.14	0.0077	0.0051	0.14	0.0051	0.14	0	0.00032	0.14	0	0	0.00072	0.0051	0.0051	1	0.14
1915	0.006	0.13	0.13	0.01	0.13	0.13	0.01	0.0067	0.13	0.0067	0.13	0	0.00095	0.13	0	0	0.0011	0.0067	0.0067	1	0.14
1916	0.0011	0.14	0.14	0.0018	0.14	0.14	0.0018	0.0012	0.14	0.0012	0.14	0	0	0.14	0	0	0	0.0012	0.0012	1	0.14
1917	8.3e-05	0.13	0.13	0.00014	0.13	0.13	0.00014	9.2e-05	0.13	9.2e-05	0.13	0	0	0.13	8.2e-06	2.4e-05	0.065	9.2e-05	9.2e-05	1	0.14
1918	0.00052	0.14	0.14	0.00088	0.14	0.14	0.00088	0.00058	0.14	0.00058	0.14	0	9.5e-06	0.14	3.1e-06	0	0.018	0.00058	0.00058	1	0.14
1919	0.0014	0.14	0.14	0.0024	0.14	0.14	0.0024	0.0016	0.14	0.0016	0.14	0	7.8e-06	0.14	0	0	0.00026	0.0016	0.0016	1	0.14
1920	2.5e-06	0.14	0.14	4.2e-06	0.14	0.14	4.2e-06	2.8e-06	0.14	2.8e-06	0.14	0	0	0.14	6.7e-06	0	0.024	2.8e-06	2.8e-06	1	0.14
1921	2.2e-06	0.12	0.12	3.7e-06	0.12	0.12	3.7e-06	2.5e-06	0.12	2.5e-06	0.12	0	0	0.12	2.1e-05	0	0.18	2.5e-06	2.5e-06	16	0.078
1922	0	0.14	0.14	0	0.14	0.14	0	0	0.14	0	0.14	0	0	0.14	1.4e-05	0	0.033	0	0	1	0.14
1923	0.051	0.071	0.071	0.087	0.071	0.071	0.087	0.057	0.071	0.057	0.071	0	0.048	0.071	0	0	0	0.057	0.057	3	0.22
1924	0.026	0.11	0.11	0.043	0.11	0.11	0.043	0.028	0.11	0.028	0.11	0	0.036	0.11	0	0	0	0.028	0.028	1	0.14
1925	0.031	0.1	0.1	0.052	0.1	0.1	0.052	0.034	0.1	0.034	0.1	0	0.022	0.1	0	0	3.3e-06	0.034	0.034	1	0.14
1926	0	0.062	0.062	0	0.062	0.062	0	0	0.062	0	0.062	0	0	0.062	4.7e-05	0	0.56	0	0	16	0.078
1927	0.023	0.11	0.11	0.039	0.11	0.11	0.039	0.026	0.11	0.026	0.11	0	0.023	0.11	0	0	0	0.026	0.026	1	0.14
1928	0.00016	0.14	0.14	0.00026	0.14	0.14	0.00026	0.00017	0.14	0.00017	0.14	0	0	0.14	0	0	0	0.00017	0.00017	1	0.14
1929	0.026	0.11	0.11	0.045	0.11	0.11	0.045	0.029	0.11	0.029	0.11	0	0.00031	0.11	0	0	0	0.029	0.029	1	0.14
1930	0.015	0.11	0.11	0.025	0.11	0.11	0.025	0.017	0.11	0.017	0.11	0	0.11	0.11	0	0	0	0.017	0.017	1	0.14
1931	0.025	0.11	0.11	0.042	0.11	0.11	0.042	0.028	0.11	0.028	0.11	0	0.026	0.11	0	0	0	0.028	0.028	1	0.14
1932	0.0043	0.14	0.14	0.0073	0.14	0.14	0.0073	0.0048	0.14	0.0048	0.14	0	0.00011	0.14	0	0	0.00023	0.0048	0.0048	1	0.14
1933	8.2e-06	0.12	0.12	1.4e-05	0.12	0.12	1.4e-05	9.1e-06	0.12	9.1e-06	0.12	0	0	0.12	1.3e-05	6.1e-06	0.13	9.1e-06	9.1e-06	16	0.078
1934	0	0.0028	0.0028	0	0.0028	0.0028	0	0	0.0028	0	0.0028	0	0	0.0028	4.3e-05	0	0.98	0	0	16	0.078
1935	0.0018	0.14	0.14	0.003	0.14	0.14	0.003	0.002	0.14	0.002	0.14	0	1e-05	0.14	0	0	0.00023	0.002	0.002	1	0.14
1936	0.00014	0.14	0.14	0.00024	0.14	0.14	0.00024	0.00016	0.14	0.00016	0.14	0	0	0.14	3.7e-06	0	0.023	0.00016	0.00016	1	0.14
1937	0.024	0.11	0.11	0.041	0.11	0.11	0.041	0.027	0.11	0.027	0.11	0	0.043	0.11	0	0	2.1e-06	0.027	0.027	1	0.14
1938	0.0022	0.14	0.14	0.0037	0.14	0.14	0.0037	0.0024	0.14	0.0024	0.14	0	6.1e-06	0.14	0	0	4.4e-05	0.0024	0.0024	1	0.14
1939	0.0049	0.14	0.14	0.0083	0.14	0.14	0.0083	0.0054	0.14	0.0054	0.14	0	0.00014	0.14	0	0	0.00021	0.0054	0.0054	1	0.14
1940	0.043	0.088	0.088	0.073	0.088	0.088	0.073	0.048	0.088	0.048	0.088	0	0.006	0.088	0	0	0	0.048	0.048	1	0.14
1941	8e-05	0.14	0.14	0.00014	0.14	0.14	0.00014	9e-05	0.14	9e-05	0.14	0	0	0.14	7.3e-06	5.5e-06	0.053	9e-05	9e-05	1	0.14
1942	9.6e-05	0.13	0.13	0.00016	0.13	0.13	0.00016	0.00011	0.13	0.00011	0.13	0	0	0.13	8.6e-06	8.5e-05	0.073	0.00011	0.00011	1	0.14
1943	3.9e-06	0.13	0.13	6.7e-06	0.13	0.13	6.7e-06	4.4e-06	0.13	4.4e-06	0.13	0	0	0.13	1e-05	0	0.055	4.4e-06	4.4e-06	1	0.14
1944	1.1e-06	0.14	0.14	1.8e-06	0.14	0.14	1.8e-06	1.2e-06	0.14	1.2e-06	0.14	0	0	0.14	6.1e-06	0	0.017	1.2e-06	1.2e-06	1	0.14
1945	0.003	0.14	0.14	0.0051	0.14	0.14	0.0051	0.0034	0.14	0.0034	0.14	0	1.3e-06	0.14	0	0	0	0.0034	0.0034	1	0.14
1946	0.017	0.12	0.12	0.029	0.12	0.12	0.029	0.019	0.12	0.019	0.12	0	0.018	0.12	0	0	2.5e-05	0.019	0.019	1	0.14
1947	3.6e-06	0.11	0.11	6.1e-06	0.11	0.11	6.1e-06	4e-06	0.11	4e-06	0.11	0	0	0.11	2.1e-05	3.8e-06	0.2	4e-06	4e-06	16	0.078
1948	0.012	0.13	0.13	0.02	0.13	0.13	0.02	0.013	0.13	0.013	0.13	0	0.0028	0.13	0	0	0.00023	0.013	0.013	1	0.14
1949	0.049	0.081	0.081	0.083	0.081	0.081	0.083	0.054	0.081	0.054	0.081	0	0.0051	0.081	0	0	0	0.054	0.054	3	0.22
1950	9.8e-05	0.14	0.14	0.00017	0.14	0.14	0.00017	0.00011	0.14	0.00011	0.14	0	0	0.14	6.6e-06	4.2e-06	0.046	0.00011	0.00011	1	0.14
1951	0.004	0.14	0.14	0.0067	0.14	0.14	0.0067	0.0044	0.14	0.0044	0.14	0	1.6e-05	0.14	0	0	1.2e-05	0.0044	0.0044	1	0.14
1952	0.054	0.075	0.075	0.091	0.075	0.075	0.091	0.06	0.075	0.06	0.075	0	0.0045	0.075	0	0	0	0.06	0.06	3	0.22
1953	2.4e-05	0.14	0.14	4e-05	0.14	0.14	4e-05	2.6e-05	0.14	2.6e-05	0.14	0	0	0.14	4.7e-06	0	0.019	2.6e-05	2.6e-05	1	0.14
1954	0.012	0.13	0.13	0.021	0.13	0.13	0.021	0.014	0.13	0.014	0.13	0	0.0037	0.13	0	0	0.00026	0.014	0.014	1	0.14
1955	0.0043	0.14	0.14	0.0072	0.14	0.14	0.0072	0.0048	0.14	0.0048	0.14	0	0	0.14	0	0	0	0.0048	0.0048	1	0.14
1956	0.014	0.13	0.13	0.023	0.13	0.13	0.023	0.015	0.13	0.015	0.13	0	0.0024	0.13	0	0	9.5e-05	0.015	0.015	1	0.14
1957	0.0073	0.13	0.13	0.012	0.13	0.13	0.012	0.0081	0.13	0.0081	0.13	0	0.00028	0.13	0	0	8.5e-05	0.0081	0.0081	1	0.14
1958	0	0.044	0.044	0	0.044	0.044	0	0	0.044	0	0.044	0	0	0.044	4.8e-05	5.2e-06	0.69	0	0	16	0.078
1959	1.7e-05	0.11	0.11	2.9e-05	0.11	0.11	2.9e-05	1.9e-05	0.11	1.9e-05	0.11	0	0	0.11	1.8e-05	0.00074	0.2	1.9e-05	1.9e-05	16	0.078
1960	0	0.061	0.061	0	0.061	0.061	0	0	0.061	0	0.061	0	0	0.061	5.4e-05	0	0.58	0	0	16	0.078
1961	0	0.074	0.074	0	0.074	0.074	0	0	0.074	0	0.074	0	0	0.074	9.7e-05	0	0.48	0	0	16	0.078
1962	0.0018	0.14	0.14	0.0031	0.14	0.14	0.0031	0.002	0.14	0.002	0.14	0	0	0.14	0	0	0	0.002	0.002	1	0.14
1963	0.0026	0.14	0.14	0.0045	0.14	0.14	0.0045	0.0029	0.14	0.0029	0.14	0	6.2e-05	0.14	0	0	0.00055	0.0029	0.0029	1	0.14
1964	0.018	0.12	0.12	0.031	0.12	0.12	0.031	0.02	0.12	0.02	0.12	0	0.013	0.12	0	0	2.6e-05	0.02	0.02	1	0.14
1965	0	0.071	0.071	0	0.071	0.071	0	0	0.071	0	0.071	0	0	0.071	3.9e-05	1.4e-05	0.5	0	0	16	0.078
1966	0.017	0.12	0.12	0.029	0.12	0.12	0.029	0.019	0.12	0.019	0.12	0	0	0.12	0	0	0	0.019	0.019	1	0.14
1967	0	0.14	0.14	0	0.14	0.14	0	0	0.14	0	0.14	0	0	0.14	0	0.0027	0	0	0	1	0.14
1968	0.00062	0.14	0.14	0.001	0.14	0.14	0.001	0.00069	0.14	0.00069	0.14	0	0.015	0.14	0	0	0.00012	0.00069	0.00069	1	0.14
1969	0.038	0.092	0.092	0.064	0.092	0.092	0.064	0.042	0.092	0.042	0.092	0	0.022	0.092	0	0	0	0.042	0.042	1	0.14
1970	0.012	0.12	0.12	0.02	0.12	0.12	0.02	0.013	0.12	0.013	0.12	0	0.024	0.12	0	0	6e-05	0.013	0.013	1	0.14
1971	0.024	0.11	0.11	0.04	0.11	0.11	0.04	0.026	0.11	0.026	0.11	0	0.004	0.11	6.3e-06	0	0.04	0.026	0.026	1	0.14
1972	0.11	0.0076	0.0076	0.18	0.0076	0.0076	0.18	0.12	0.0076	0.12	0.0076	0	0.016	0.0076	0	0	0	0.12	0.12	3	0.22
1973	4.8e-06	0.12	0.12	8.1e-06	0.12	0.12	8.1e-06	5.3e-06	0.12	5.3e-06	0.12	0	0	0.12	2e-05	0	0.16	5.3e-06	5.3e-06	16	0.078
1974	0.0031	0.14	0.14	0.0053	0.14	0.14	0.0053	0.0035	0.14	0.0035	0.14	0	6.7e-06	0.14	0	0	5.1e-05	0.0035	0.0035	1	0.14
1975	0.0001	0.14	0.14	0.00018	0.14	0.14	0.00018	0.00012	0.14	0.00012	0.14	0	0	0.14	0	0	2.8e-06	0.00012	0.00012	1	0.14
1976	0.0042	0.14	0.14	0.0071	0.14	0.14	0.0071	0.0047	0.14	0.0047	0.14	0	4e-06	0.14	0	0	7e-06	0.0047	0.0047	1	0.14
1977	0.0012	0.14	0.14	0.0021	0.14	0.14	0.0021	0.0014	0.14	0.0014	0.14	0	4.9e-06	0.14	0	0	0.0013	0.0014	0.0014	1	0.14
1978	6.7e-06	0.13	0.13	1.1e-05	0.13	0.13	1.1e-05	7.4e-06	0.13	7.4e-06	0.13	0	0	0.13	1.4e-05	0	0.09	7.4e-06	7.4e-06	1	0.14
1979	0.00068	0.14	0.14	0.0012	0.14	0.14	0.0012	0.00076	0.14	0.00076	0.14	0	0	0.14	0	0	2.9e-05	0.00076	0.00076	1	0.14
1980	0.011	0.13	0.13	0.019	0.13	0.13	0.019	0.013	0.13	0.013	0.13	0	0.025	0.13	0	0	0	0.013	0.013	1	0.14
1981	0.00032	0.14	0.14	0.00054	0.14	0.14	0.00054	0.00036	0.14	0.00036	0.14	0	0.0077	0.14	0	0	0.00015	0.00036	0.00036	1	0.14
1982	0.0035	0.14	0.14	0.0059	0.14	0.14	0.0059	0.0039	0.14	0.0039	0.14	0	0.011	0.14	0	0	0.00036	0.0039	0.0039	1	0.14
1983	0.00047	0.14	0.14	0.00079	0.14	0.14	0.00079	0.00052	0.14	0.00052	0.14	0	0.0047	0.14	0	0	0.00057	0.00052	0.00052	1	0.14
1984	0.0078	0.13	0.13	0.013	0.13	0.13	0.013	0.0087	0.13	0.0087	0.13	0	0.015	0.13	0	0	8.2e-05	0.0087	0.0087	1	0.14
1985	2.4e-05	0.14	0.14	4e-05	0.14	0.14	4e-05	2.6e-05	0.14	2.6e-05	0.14	0	0.0069	0.14	0	0	4.6e-06	2.6e-05	2.6e-05	1	0.14
1986	0.0031	0.14	0.14	0.0052	0.14	0.14	0.0052	0.0034	0.14	0.0034	0.14	0	0.022	0.14	0	0	0	0.0034	0.0034	1	0.14
1987	0.019	0.12	0.12	0.032	0.12	0.12	0.032	0.021	0.12	0.021	0.12	0	0.019	0.12	0	0	9.7e-06	0.021	0.021	1	0.14
1988	7.7e-05	0.14	0.14	0.00013	0.14	0.14	0.00013	8.6e-05	0.14	8.6e-05	0.14	0	0.013	0.14	0	0	0	8.6e-05	8.6e-05	1	0.14
1989	0.03	0.1	0.1	0.05	0.1	0.1	0.05	0.033	0.1	0.033	0.1	0	0.024	0.1	0	0	0	0.033	0.033	1	0.14
1990	0.00017	0.14	0.14	0.00028	0.14	0.14	0.00028	0.00018	0.14	0.00018	0.14	0	0.0097	0.14	0	0	6.9e-06	0.00018	0.00018	1	0.14
1991	0.01	0.13	0.13	0.018	0.13	0.13	0.018	0.012	0.13	0.012	0.13	0	0.014	0.13	0	0	0.00048	0.012	0.012	1	0.14
1992	0.0022	0.14	0.14	0.0037	0.14	0.14	0.0037	0.0025	0.14	0.0025	0.14	0	0.0067	0.14	0	0	0.0027	0.0025	0.0025	1	0.14
1993	0.013	0.13	0.13	0.022	0.13	0.13	0.022	0.014	0.13	0.014	0.13	0	0.0012	0.13	0	0	8.2e-05	0.014	0.014	1	0.14
1994	0.0038	0.14	0.14	0.0065	0.14	0.14	0.0065	0.0043	0.14	0.0043	0.14	0	0.0005	0.14	0	0	0.0039	0.0043	0.0043	1	0.14
1995	0.01	0.13	0.13	0.017	0.13	0.13	0.017	0.011	0.13	0.011	0.13	0	0.0018	0.13	0	0	0.00045	0.011	0.011	1	0.14
1996	0.0013	0.14	0.14	0.0021	0.14	0.14	0.0021	0.0014	0.14	0.0014	0.14	0	8.4e-06	0.14	0	0	0.00063	0.0014	0.0014	1	0.14
1997	0.00017	0.14	0.14	0.00028	0.14	0.14	0.00028	0.00018	0.14	0.00018	0.14	0	0	0.14	0	0	0	0.00018	0.00018	1	0.14
1998	0.0092	0.13	0.13	0.016	0.13	0.13	0.016	0.01	0.13	0.01	0.13	0	0.013	0.13	0	0	0.0021	0.01	0.01	1	0.14
1999	4e-05	0.14	0.14	6.8e-05	0.14	0.14	6.8e-05	4.5e-05	0.14	4.5e-05	0.14	0	0	0.14	0	0	3e-06	4.5e-05	4.5e-05	1	0.14
2000	0.0021	0.14	0.14	0.0035	0.14	0.14	0.0035	0.0023	0.14	0.0023	0.14	0	1.9e-05	0.14	0	0	0.00033	0.0023	0.0023	1	0.14
2001	0.056	0.072	0.072	0.095	0.072	0.072	0.095	0.062	0.072	0.062	0.072	0	0.0033	0.072	0	0	0	0.062	0.062	3	0.22
2002	0.032	0.09	0.09	0.055	0.09	0.09	0.055	0.036	0.09	0.036	0.09	0	0.081	0.09	0	0	0	0.036	0.036	1	0.14
2003	0.08	0.032	0.032	0.14	0.032	0.032	0.14	0.089	0.032	0.089	0.032	0	0.067	0.032	0	0	0	0.089	0.089	3	0.22
2004	0.0043	0.14	0.14	0.0073	0.14	0.14	0.0073	0.0048	0.14	0.0048	0.14	0	2.1e-05	0.14	0	0	2e-05	0.0048	0.0048	1	0.14
2005	0.0045	0.14	0.14	0.0076	0.14	0.14	0.0076	0.005	0.14	0.005	0.14	0	0.00012	0.14	0	0	0.00023	0.005	0.005	1	0.14
2006	0.056	0.024	0.024	0.095	0.024	0.024	0.095	0.062	0.024	0.062	0.024	0	0.34	0.024	0	0	0	0.062	0.062	12	0.3
2007	0.064	0.06	0.06	0.11	0.06	0.06	0.11	0.072	0.06	0.072	0.06	0	0.0093	0.06	0	0	0	0.072	0.072	3	0.22
2008	0.0016	0.14	0.14	0.0027	0.14	0.14	0.0027	0.0017	0.14	0.0017	0.14	0	0.01	0.14	0	0	0.0002	0.0017	0.0017	1	0.14
2009	0.0002	0.14	0.14	0.00034	0.14	0.14	0.00034	0.00023	0.14	0.00023	0.14	0	0	0.14	2.3e-06	0	0.011	0.00023	0.00023	1	0.14
2010	0.01	0.13	0.13	0.017	0.13	0.13	0.017	0.011	0.13	0.011	0.13	0	0.0027	0.13	0	0	0.0011	0.011	0.011	1	0.14
2011	0.036	0.095	0.095	0.061	0.095	0.095	0.061	0.04	0.095	0.04	0.095	0	0.02	0.095	0	0	5.3e-05	0.04	0.04	1	0.14
2012	0.0038	0.14	0.14	0.0064	0.14	0.14	0.0064	0.0042	0.14	0.0042	0.14	0	2.7e-05	0.14	0	0	4.8e-05	0.0042	0.0042	1	0.14
2013	0.047	0.082	0.082	0.08	0.082	0.082	0.08	0.053	0.082	0.053	0.082	0	0.011	0.082	0	0	4.6e-06	0.053	0.053	1	0.14
2014	0.025	0.11	0.11	0.042	0.11	0.11	0.042	0.028	0.11	0.028	0.11	0	0.034	0.11	0	0	0.00048	0.028	0.028	1	0.14
2015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.016
2016	0.11	0.0062	0.0062	0.18	0.0062	0.0062	0.18	0.12	0.0062	0.12	0.0062	0	0.0009	0.0062	0	0	0	0.12	0.12	3	0.22
2017	0.0076	0.13	0.13	0.013	0.13	0.13	0.013	0.0085	0.13	0.0085	0.13	0	0.0029	0.13	0	2.8e-06	0.0037	0.0085	0.0085	1	0.14
2018	0.028	0.11	0.11	0.048	0.11	0.11	0.048	0.032	0.11	0.032	0.11	0	1.5e-05	0.11	0	0	0	0.032	0.032	1	0.14
2019	0.0071	0.13	0.13	0.012	0.13	0.13	0.012	0.0079	0.13	0.0079	0.13	0	5.3e-05	0.13	0	0	1e-05	0.0079	0.0079	1	0.14
2020	0.023	0.11	0.11	0.038	0.11	0.11	0.038	0.025	0.11	0.025	0.11	0	0.024	0.11	0	0	0.00065	0.025	0.025	1	0.14
2021	0.034	0.099	0.099	0.058	0.099	0.099	0.058	0.038	0.099	0.038	0.099	0	0.003	0.099	0	0	3.9e-06	0.038	0.038	1	0.14
2022	0.0067	0.13	0.13	0.011	0.13	0.13	0.011	0.0074	0.13	0.0074	0.13	0	0.0002	0.13	0	0	0.0001	0.0074	0.0074	1	0.14
2023	1e-05	0.13	0.13	1.7e-05	0.13	0.13	1.7e-05	1.1e-05	0.13	1.1e-05	0.13	0	0	0.13	1.1e-05	0	0.091	1.1e-05	1.1e-05	1	0.14
2024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.3e-05	0	0	15	0.016
2025	0.0069	0.13	0.13	0.012	0.13	0.13	0.012	0.0077	0.13	0.0077	0.13	0	2.4e-06	0.13	0	0	0	0.0077	0.0077	1	0.14
2026	8.7e-06	0.14	0.14	1.5e-05	0.14	0.14	1.5e-05	9.6e-06	0.14	9.6e-06	0.14	0	0	0.14	0	0	0	9.6e-06	9.6e-06	1	0.14
2027	0.001	0.14	0.14	0.0017	0.14	0.14	0.0017	0.0011	0.14	0.0011	0.14	0	0	0.14	0	0	1.4e-05	0.0011	0.0011	1	0.14
2028	0.026	0.11	0.11	0.045	0.11	0.11	0.045	0.029	0.11	0.029	0.11	0	0.0025	0.11	0	0	1.2e-05	0.029	0.029	1	0.14
2029	0.0013	0.14	0.14	0.0021	0.14	0.14	0.0021	0.0014	0.14	0.0014	0.14	0	2.4e-06	0.14	0	0	8.8e-05	0.0014	0.0014	1	0.14
2030	0.0056	0.14	0.14	0.0095	0.14	0.14	0.0095	0.0062	0.14	0.0062	0.14	0	0.00057	0.14	0	0	0.0011	0.0062	0.0062	1	0.14
2031	0.0068	0.13	0.13	0.012	0.13	0.13	0.012	0.0076	0.13	0.0076	0.13	0	4.9e-05	0.13	0	0	1.1e-05	0.0076	0.0076	1	0.14
2032	0.0013	0.14	0.14	0.0022	0.14	0.14	0.0022	0.0014	0.14	0.0014	0.14	0	0	0.14	0	0	2e-05	0.0014	0.0014	1	0.14
2033	0.006	0.13	0.13	0.01	0.13	0.13	0.01	0.0067	0.13	0.0067	0.13	0	0.028	0.13	0	0	0	0.0067	0.0067	1	0.14
2034	0.02	0.11	0.11	0.034	0.11	0.11	0.034	0.023	0.11	0.023	0.11	2.8e-06	0.028	0.11	0	0	0	0.023	0.023	1	0.14
2035	2e-05	0.14	0.14	3.5e-05	0.14	0.14	3.5e-05	2.3e-05	0.14	2.3e-05	0.14	0	0	0.14	0	0	0	2.3e-05	2.3e-05	1	0.14
2036	0.028	0.093	0.093	0.047	0.093	0.093	0.047	0.031	0.093	0.031	0.093	0	0.099	0.093	0	0	2.4e-06	0.031	0.031	12	0.3
2037	0.00061	0.14	0.14	0.001	0.14	0.14	0.001	0.00068	0.14	0.00068	0.14	0	0	0.14	0	0	0	0.00068	0.00068	1	0.14
