SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0
1566	0.97	0.012	0.00039	0.016	0	0	0.14
1567	0.95	0.03	0	0.024	0	0	0.14
1568	0.78	0.22	0	0	0	0	0.14
1569	0.66	0.32	0	0.023	0	0	0.14
1570	0.97	0.0016	0	0.024	0	0	0.14
1571	0.83	0.14	0	0.025	0	0	0.14
1572	0.96	0.013	2.7e-06	0.026	0	0	0.14
1573	0.94	0.039	0.0028	0.015	0	0	0.14
1574	0.95	0.03	0.0015	0.016	0	0	0.14
1575	0.84	0.13	6.8e-06	0.031	0	0	0.14
1576	0.89	0.089	0.00057	0.021	0	0	0.14
1577	0.99	0.00017	1.7e-05	0.0064	0	0	0.14
1578	0.99	0.011	0	0	0	0	0.14
1579	0.93	0.072	3.9e-05	0.00019	0	0	0.14
1580	0.98	0.023	0.0012	9e-05	0	0	0.14
1581	0.99	0.012	0.0001	3.5e-06	0	0	0.14
1582	0.69	0.29	0	0.027	0	0	0.14
1583	0.91	0.00012	0.091	0	3.1e-06	0	0.14
1584	0.78	0.22	1.5e-05	0.0037	0	0	0.14
1585	1	0.0023	5e-05	0	0	0	0.14
1586	0.96	0.017	0.018	0.00023	0.00049	0	0.14
1587	0.92	0.079	6.4e-06	7.4e-05	0	0	0.14
1588	0.94	4.4e-06	0.059	0	0	0	0.14
1589	0.94	0.058	0	7.7e-06	0	0	0.14
1590	0.85	0.15	3.7e-05	0.0016	0	0	0.14
1591	0.94	0.065	2.1e-05	9.3e-05	0	0	0.14
1592	0.96	0.041	0.0006	0.00024	0	0	0.14
1593	0.76	0.2	0	0.041	0	0	0.14
1594	0.98	0.022	0.00017	2.2e-05	0	0	0.14
1595	0.97	8.5e-05	0.03	0	0	0	0.14
1596	1	0.0046	0	0	0	0	0.14
1597	0.00042	0	0.0039	0	1	4	0.016
1598	1	0.00098	2.3e-06	0	0	0	0.14
1599	0.99	0.0055	0	0	0	0	0.14
1600	0.88	0.12	5.9e-05	0.0012	0	0	0.14
1601	0.7	5e-06	0.3	0	0	0	0.14
1602	0.7	0.19	0	0.11	0	0	0.14
1603	0.7	0.29	4.3e-06	0.016	0	0	0.14
1604	0.97	0.033	4.6e-05	2.7e-05	0	0	0.14
1605	1	0.0043	0.00018	0	0	0	0.14
1606	0.97	0.0021	0.033	0	2.5e-05	0	0.14
1607	0.99	0.0076	0	0	0	0	0.14
1608	0.95	0.053	0	0	0	0	0.14
1609	0.94	0.065	1.6e-05	7.9e-05	0	0	0.14
1610	1	3.2e-06	0	0	0	0	0.14
1611	0.96	0.036	0	3.4e-06	0	0	0.14
1612	0.68	0.32	0	0.0014	0	0	0.14
1613	0.87	0.13	9e-05	0.0019	0	0	0.14
1614	0.79	0.21	0	4.3e-05	0	0	0.14
1615	0.86	0.14	5.3e-05	0.0015	0	0	0.14
1616	0.98	0.022	0.0013	7.7e-05	0	0	0.14
1617	0.99	0.014	0	0	0	0	0.14
1618	0.82	0.18	1.7e-05	0.0018	0	0	0.14
1619	0.99	0.0091	1.8e-05	0	0	0	0.14
1620	0.84	0.13	0	0.031	0	0	0.14
1621	1	0.0015	0	0	0	0	0.14
1622	0.97	0.0003	0.025	0	0	0	0.14
1623	0.99	0.0086	0	0	0	0	0.14
1624	0.78	0.2	0	0.021	0	0	0.14
1625	0.62	0.36	0	0.021	0	0	0.14
1626	0.77	0.2	0	0.022	0	0	0.14
1627	0.98	0.015	6.8e-05	4.5e-06	0	0	0.14
1628	0.83	0.17	1.9e-05	0.0016	0	0	0.14
1629	0.98	0.0075	0.00027	0.015	0	0	0.14
1630	0.97	0.031	0.0012	0.00019	0	0	0.14
1631	0.98	0.02	0.0011	5.6e-05	0	0	0.14
1632	0.94	0.04	0.00034	0.02	0	0	0.14
1633	1.4e-05	0.0034	0.00091	0	1	4	0.016
1634	0.97	0.0085	1.3e-05	0.021	0	0	0.14
1635	0.94	0.037	0.00048	0.019	0	0	0.14
1636	0.93	0.037	0	0.031	0	0	0.14
1637	0.98	0.0072	0.00029	0.015	0	0	0.14
1638	0.99	0.00083	2e-05	0.013	0	0	0.14
1639	0.97	0.0028	0	0.026	0	0	0.14
1640	0.94	0.033	0	0.03	0	0	0.14
1641	0.79	0.19	7.5e-06	0.023	0	0	0.14
1642	0.85	0.13	0.00038	0.024	0	0	0.14
1643	0.77	0.19	0	0.046	0	0	0.14
1644	0.18	0.78	0	0.039	0	1	0.22
1645	0.99	0.011	4.2e-05	0	0	0	0.14
1646	0.92	0.076	0.0014	0.0025	0	0	0.14
1647	0.92	0.045	3.4e-06	0.031	0	0	0.14
1648	0.92	0.059	0.00082	0.019	0	0	0.14
1649	0.92	0.075	0	0.0044	0	0	0.14
1650	0.77	0.19	0	0.041	0	0	0.14
1651	0.86	0.11	0.00022	0.022	0	0	0.14
1652	0.72	0.26	0	0.019	0	0	0.14
1653	1	0.00068	0	0	0	0	0.14
1654	0.76	0.22	3.7e-05	0.018	0	0	0.14
1655	0.99	0.0054	4.3e-05	0	0	0	0.14
1656	0.97	0.029	0.00023	5.4e-05	0	0	0.14
1657	0.91	0.066	0.00026	0.021	0	0	0.14
1658	0.49	0.5	0	0.012	0	1	0.22
1659	0.99	1.2e-05	0	0.0077	0	0	0.14
1660	0.9	0.081	0.0011	0.02	0	0	0.14
1661	0.98	0.0014	9e-06	0.016	0	0	0.14
1662	0.93	0.051	0.0024	0.017	0	0	0.14
1663	0.1	0.74	0.16	0.00014	0	1	0.22
1664	0.82	0.18	2.2e-05	0.0021	0	0	0.14
1665	0.98	0.0053	0.00012	0.015	0	0	0.14
1666	0.99	0.0023	0.00019	0.011	0	0	0.14
1667	0.15	0.7	0.15	0.00033	1.1e-05	1	0.22
1668	0.77	0.21	2.4e-06	0.022	0	0	0.14
1669	0.98	0.0016	0.019	0	0	0	0.14
1670	0.98	0.00039	0	0.016	0	0	0.14
1671	0.82	0.15	4.4e-06	0.027	0	0	0.14
1672	0.93	0.048	0.00022	0.021	0	0	0.14
1673	0.41	0.53	0	0.055	0	1	0.22
1674	0.00081	0.071	0.018	1.1e-06	0.91	4	0.016
1675	0.97	0.032	5.7e-05	1.1e-05	0	0	0.14
1676	0.99	0.012	0.00093	5.2e-06	0	0	0.14
1677	1	0.0013	9.8e-06	0	0	0	0.14
1678	0.99	0.012	0.0001	1.2e-06	0	0	0.14
1679	1	7.8e-05	0	0	0	0	0.14
1680	0.56	0	0.44	0	0	0	0.14
1681	0.98	0.02	0.0017	2.9e-05	0	0	0.14
1682	0	0	1e-05	0	1	4	0.016
1683	0.99	0.0053	0.00049	0	0	0	0.14
1684	0.61	0.39	1.1e-06	0.0014	0	0	0.14
1685	0.98	0.022	1.4e-05	1.6e-06	0	0	0.14
1686	1	0.0012	3.7e-06	0	0	0	0.14
1687	0.5	0.45	8.3e-05	0.049	0	0	0.14
1688	1	0.00012	0	0	0	0	0.14
1689	0.86	0.00011	0.14	0	1.8e-06	0	0.14
1690	1	0	0	0	0	0	0.14
1691	0.86	0.14	0	1.5e-06	0	0	0.14
1692	0.96	0.036	3.2e-05	1e-05	0	0	0.14
1693	0.93	0.068	0.0013	0.00062	0	0	0.14
1694	0.84	0.16	7.9e-05	0.001	0	0	0.14
1695	0.41	0.59	0	0.0066	0	1	0.22
1696	0.74	0.26	0	0	0	0	0.14
1697	1	0.0035	0	0	0	0	0.14
1698	0.63	0.37	2.6e-06	0.0019	0	0	0.14
1699	1	0.0019	6.8e-05	0	0	0	0.14
1700	0.83	7.5e-05	0.17	0	2.7e-06	0	0.14
1701	1	2.9e-06	0	0	0	0	0.14
1702	0.97	0.034	0.00067	6.4e-05	0	0	0.14
1703	0.89	0.11	0.0018	0.0026	0	0	0.14
1704	0.96	0.035	5.4e-05	1.4e-05	0	0	0.14
1705	0.48	0.43	0.00022	0.089	0	0	0.14
1706	0.9	0.1	0	2.6e-06	0	0	0.14
1707	0.96	0.0028	0.04	1.7e-06	8.8e-06	0	0.14
1708	1	0.00043	0	0	0	0	0.14
1709	1	0.0035	5.5e-05	0	0	0	0.14
1710	0.025	0.39	0	0.59	0	3	0.3
1711	0.49	0.5	1.1e-06	0.0039	0	1	0.22
1712	1	3.7e-05	7e-06	0	0	0	0.14
1713	0.6	0.39	2.8e-05	0.011	0	0	0.14
1714	0.45	0.51	3e-05	0.042	0	1	0.22
1715	0.069	0.93	0	6.3e-06	0	1	0.22
1716	0.94	0.062	0.00032	0.00019	0	0	0.14
1717	0.21	0.79	0	0.0047	0	1	0.22
1718	0.93	0.065	0.0028	0.00094	0	0	0.14
1719	0.094	0.9	0	0.0039	0	1	0.22
1720	0.82	0.18	2.7e-06	0.00017	0	0	0.14
1721	0.99	0.015	0	0	0	0	0.14
1722	1	0.00014	3.1e-05	0	0	0	0.14
1723	0.99	0.011	3.9e-05	0	0	0	0.14
1724	0.99	0.011	0.0012	5.5e-06	0	0	0.14
1725	0.92	0.084	0.00015	0.00027	0	0	0.14
1726	0.99	0.0058	0	0	0	0	0.14
1727	0.83	0.17	0	1.1e-06	0	0	0.14
1728	0.072	0.79	0	0.14	0	1	0.22
1729	0.77	0.22	0.00063	0.012	0	0	0.14
1730	0.45	0.54	0	0.0036	0	1	0.22
1731	0.33	0.64	0	0.022	0	1	0.22
1732	0.98	0.0035	0.00023	0.013	0	0	0.14
1733	0.94	0.038	0.0011	0.017	0	0	0.14
1734	0.0029	0.82	0.18	0	0	1	0.22
1735	1	0.0031	0	0	0	0	0.14
1736	1	0.0013	0.00032	0	0	0	0.14
1737	0.99	0.01	5.2e-05	0	0	0	0.14
1738	0.96	0.036	4.3e-06	2.9e-06	0	0	0.14
1739	0.94	0.057	0.00026	0.00014	0	0	0.14
1740	0.99	0.012	0	0	0	0	0.14
1741	0.99	0.01	3.4e-06	0	0	0	0.14
1742	0.88	0.1	0	0.024	0	0	0.14
1743	0.92	0.076	0.0011	0.0031	0	0	0.14
1744	0.66	0.33	0	0.0054	0	0	0.14
1745	0.99	0.014	5.4e-06	0	0	0	0.14
1746	0.34	0.64	0	0.016	0	1	0.22
1747	0.99	0.0095	0.0011	3.4e-06	0	0	0.14
1748	1	0.0044	6.3e-06	0	0	0	0.14
1749	0.62	0.38	6.8e-06	0.0039	0	0	0.14
1750	1	0.0015	1.4e-05	0	0	0	0.14
1751	1	0.0015	4.9e-05	0	0	0	0.14
1752	1	0.0028	0.00018	0	0	0	0.14
1753	0.87	0.13	3.7e-06	8.7e-05	0	0	0.14
1754	0.98	0.021	4.8e-05	3.5e-06	0	0	0.14
1755	1	0.00051	8.7e-05	0	0	0	0.14
1756	0.94	0.062	0	0	0	0	0.14
1757	0.55	0.37	0.00051	0.078	0	0	0.14
1758	0.98	0.017	0.00092	1.2e-05	0	0	0.14
1759	1	0	0	0	0	0	0.14
1760	1	0.00036	7.2e-06	0	0	0	0.14
1761	0.96	0.039	0	0	0	0	0.14
1762	0.94	0.059	0.00033	0.00018	0	0	0.14
1763	0.94	0.061	0.00086	0.00036	0	0	0.14
1764	0.66	0.34	0	6.7e-05	0	0	0.14
1765	0.91	0.082	0.0029	0.0018	0	0	0.14
1766	0.82	0.18	0.0005	0.0051	0	0	0.14
1767	0.77	0.23	0.00018	0.0055	0	0	0.14
1768	1	0.0035	0.00067	0	0	0	0.14
1769	0.99	0.0088	0.00043	1.5e-06	0	0	0.14
1770	1	1.8e-05	0	0	0	0	0.14
1771	0.94	0.058	1.3e-05	2.1e-05	0	0	0.14
1772	0.97	0.033	0.00053	5.1e-05	0	0	0.14
1773	0.82	0.18	0.00024	0.0031	0	0	0.14
1774	0.93	0.069	1.1e-05	2.9e-05	0	0	0.14
1775	0.58	0.4	5.6e-05	0.02	0	0	0.14
1776	1	2.9e-05	8.2e-06	0	0	0	0.14
1777	0.69	0.31	0	6.8e-06	0	0	0.14
1778	0.91	0.084	0.00031	0.00044	0	0	0.14
1779	0.96	0.043	1.8e-06	2.5e-06	0	0	0.14
1780	1	0.0029	0.00011	0	0	0	0.14
1781	0.99	0.0059	0.0016	1.3e-06	0	0	0.14
1782	0.14	0.85	0	0.0052	0	1	0.22
1783	0.26	0.74	0	1.3e-05	0	1	0.22
1784	0.99	0.013	2e-05	0	0	0	0.14
1785	0.99	0.011	0	0	0	0	0.14
1786	1	0.00025	4.3e-05	0	0	0	0.14
1787	0.98	0.019	3.4e-06	0	0	0	0.14
1788	0.73	0.27	0	6.6e-06	0	0	0.14
1789	0.99	0.014	0.00081	7.5e-06	0	0	0.14
1790	0.93	0.064	0.0037	0.0011	0	0	0.14
1791	0.73	0.26	0.00024	0.011	0	0	0.14
1792	0.44	0.56	0	0.00042	0	1	0.22
1793	0.93	0.07	6.7e-06	2.2e-05	0	0	0.14
1794	0.98	0.021	0.00029	1e-05	0	0	0.14
1795	1	0.0028	2e-06	0	0	0	0.14
1796	1	0.0002	6.4e-05	0	0	0	0.14
1797	0.95	0.053	0.00028	0.00012	0	0	0.14
1798	0.5	0.49	1.1e-06	0.0036	0	0	0.14
1799	0.86	0.14	1.3e-05	0.00021	0	0	0.14
1800	0.78	0.21	0.00041	0.0077	0	0	0.14
1801	0.94	0.05	0.0045	0.00063	0	0	0.14
1802	0.95	0.048	0.0047	0.00058	0	0	0.14
1803	0.93	0.07	6.7e-06	2.2e-05	0	0	0.14
1804	1	0.0021	0	0	0	0	0.14
1805	1	0.00036	0	0	0	0	0.14
1806	0.98	0.015	0.00036	5.4e-06	0	0	0.14
1807	0.58	0.42	0	0.00054	0	0	0.14
1808	0.91	0.085	7.2e-06	3.9e-05	0	0	0.14
1809	0.86	0.14	0.00066	0.0029	0	0	0.14
1810	0.94	0.063	0	0	0	0	0.14
1811	0.36	0.64	0	0.0015	0	1	0.22
1812	0.99	0.0053	0.001	0	0	0	0.14
1813	0.015	0.93	0	0.053	0	1	0.22
1814	0.97	0.033	0.00053	5.1e-05	0	0	0.14
1815	0.99	0.01	2.4e-05	0	0	0	0.14
1816	0.38	0.62	0	0.0005	0	1	0.22
1817	1	0.0021	0.00022	0	0	0	0.14
1818	1	0.0021	8.6e-06	0	0	0	0.14
1819	0.26	0.71	0	0.035	0	1	0.22
1820	0.88	0.11	0.0008	0.0019	0	0	0.14
1821	1	0.0032	0.00034	0	0	0	0.14
1822	0.88	0.12	0	2.7e-05	0	0	0.14
1823	0.99	0.0082	0	0	0	0	0.14
1824	0	0	7.4e-06	0	1	4	0.016
1825	0.8	0.19	0.0016	0.013	0	0	0.14
1826	0.96	0.043	0.0019	0.00024	0	0	0.14
1827	1	2.1e-05	6.4e-06	0	0	0	0.14
1828	0.22	0	0.78	0	0	2	0.078
1829	1	0.0025	0.00087	0	0	0	0.14
1830	0.98	0.019	0.00024	7.4e-06	0	0	0.14
1831	0.55	0.43	2.3e-05	0.015	0	0	0.14
1832	0.94	0.061	4.6e-06	1.2e-05	0	0	0.14
1833	0.95	0.045	0.003	0.00037	0	0	0.14
1834	1	0.00035	0	0	0	0	0.14
1835	0.25	0.75	0	0.0011	0	1	0.22
1836	1	0.0042	0.00028	0	0	0	0.14
1837	0.99	0.0082	0	0	0	0	0.14
1838	0.99	0.0049	0.00032	0	0	0	0.14
1839	0.87	0.13	5.7e-05	0.00051	0	0	0.14
1840	1	0.00016	2.2e-05	0	0	0	0.14
1841	0.88	0.12	0	1.3e-06	0	0	0.14
1842	1	0.00085	6.3e-06	0	0	0	0.14
1843	0.92	0.08	0.00041	0.00046	0	0	0.14
1844	0.92	0.079	1e-06	9.1e-06	0	0	0.14
1845	0.54	0.42	9.8e-05	0.04	0	0	0.14
1846	0	0	0.025	0	0.97	4	0.016
1847	0.99	0.0063	0.00043	0	0	0	0.14
1848	0.98	0.017	1.7e-06	0	0	0	0.14
1849	0.71	0.29	0	4.7e-06	0	0	0.14
1850	0.34	0.59	1.3e-05	0.067	0	1	0.22
1851	0.36	0.51	7e-05	0.12	0	1	0.22
1852	0.58	0.42	1.6e-06	0.0022	0	0	0.14
1853	0.97	0.027	0	0	0	0	0.14
1854	0.026	0.96	0	0.012	0	1	0.22
1855	0.87	0.13	0	2.5e-05	0	0	0.14
1856	0.94	0.0012	0.057	0	6.3e-06	0	0.14
1857	0.99	0.0063	0.00091	1e-06	0	0	0.14
1858	0.95	0.047	0	0	0	0	0.14
1859	0.98	0.02	4.3e-06	0	0	0	0.14
1860	0.43	0.56	0	0.0067	0	1	0.22
1861	0.82	0.00052	0.18	0	0.0015	0	0.14
1862	0.99	0.012	5.8e-05	0	0	0	0.14
1863	0.93	0.07	0	1.2e-06	0	0	0.14
1864	0.98	0.018	0	0	0	0	0.14
1865	0.95	0.055	0.00013	7.8e-05	0	0	0.14
1866	0.91	0.089	8.4e-05	0.00022	0	0	0.14
1867	0.44	0.53	1.3e-05	0.03	0	1	0.22
1868	0.71	4.9e-06	0.29	0	0	0	0.14
1869	0.95	0.051	0	1.1e-05	0	0	0.14
1870	0.83	0.15	0.0001	0.022	0	0	0.14
1871	0.91	0.069	0	0.024	0	0	0.14
1872	0.95	0.047	0	1.9e-06	0	0	0.14
1873	0.95	2.6e-06	0.053	0	0	0	0.14
1874	0.88	0.11	0.00068	0.0087	0	0	0.14
1875	0.68	4.3e-05	0.31	0	0.00072	0	0.14
1876	0.84	0.12	0	0.037	0	0	0.14
1877	0.98	0.022	4.1e-06	2.3e-06	0	0	0.14
1878	0.85	0.14	0	0.011	0	0	0.14
1879	0.037	0	0.96	0	0	2	0.078
1880	0.86	0.13	9.4e-05	0.004	0	0	0.14
1881	0.8	0.17	0	0.035	0	0	0.14
1882	0.96	0.039	0.00036	0.00019	0	0	0.14
1883	0.9	0.066	0	0.032	0	0	0.14
1884	0.74	0.21	0	0.046	0	0	0.14
1885	0.97	0.027	0.0013	0.00017	0	0	0.14
1886	0.97	0.025	0.00052	7.5e-05	0	0	0.14
1887	0.94	0.0021	0.062	3.3e-06	0.00049	0	0.14
1888	0.57	0.43	0	0.0009	0	0	0.14
1889	0.96	0.04	6.8e-06	1.6e-05	0	0	0.14
1890	0.9	0.091	0.00067	0.0041	0	0	0.14
1891	0.98	0.02	4.4e-06	2e-06	0	0	0.14
1892	0.93	0.067	0	1.8e-05	0	0	0.14
1893	0.99	0.007	0	0	0	0	0.14
1894	0.85	0.14	0	0.019	0	0	0.14
1895	0.97	0.00013	0.027	0	0	0	0.14
1896	0.95	8.6e-06	0.046	0	0	0	0.14
1897	0.87	0.12	0.00024	0.0062	0	0	0.14
1898	0.97	0.034	2.7e-05	2.5e-05	0	0	0.14
1899	0.85	0.12	0	0.028	0	0	0.14
1900	0.87	0.081	0	0.044	0	0	0.14
1901	0.54	8e-06	0.46	0	0.00023	0	0.14
1902	0.95	0.0017	0.046	1.5e-06	3.3e-05	0	0.14
1903	0.99	0.013	3e-06	0	0	0	0.14
1904	0.97	0.03	0	0	0	0	0.14
1905	0.91	6.5e-05	0.087	0	0	0	0.14
1906	0.96	0.00038	0.041	0	0	0	0.14
1907	0.98	0.022	1.8e-05	6e-06	0	0	0.14
1908	0.44	0.41	0	0.15	0	0	0.14
1909	0.92	0.074	0.00027	0.00075	0	0	0.14
1910	0.86	0.00011	0.14	0	1.6e-05	0	0.14
1911	0.75	0.23	0	0.012	0	0	0.14
1912	0.72	4.2e-05	0.28	0	0.00019	0	0.14
1913	0.93	0.073	0.00031	0.001	0	0	0.14
1914	0.96	0.04	0.00072	0.00033	0	0	0.14
1915	0.94	0.053	0.0011	0.00098	0	0	0.14
1916	0.99	0.0093	0	0	0	0	0.14
1917	0.93	0.00073	0.065	0	2.4e-05	0	0.14
1918	0.98	0.0046	0.018	9.9e-06	0	0	0.14
1919	0.99	0.012	0.00026	8.1e-06	0	0	0.14
1920	0.98	2.2e-05	0.024	0	0	0	0.14
1921	0.82	1.9e-05	0.18	0	0	0	0.14
1922	0.97	0	0.033	0	0	0	0.14
1923	0.5	0.45	0	0.05	0	0	0.14
1924	0.74	0.22	0	0.038	0	0	0.14
1925	0.71	0.27	3.3e-06	0.022	0	0	0.14
1926	0.44	0	0.56	0	0	2	0.078
1927	0.77	0.2	0	0.024	0	0	0.14
1928	1	0.0014	0	0	0	0	0.14
1929	0.77	0.23	0	0.00032	0	0	0.14
1930	0.76	0.13	0	0.11	0	0	0.14
1931	0.75	0.22	0	0.027	0	0	0.14
1932	0.96	0.038	0.00023	0.00011	0	0	0.14
1933	0.87	7.2e-05	0.13	0	6.1e-06	0	0.14
1934	0.02	0	0.98	0	0	2	0.078
1935	0.98	0.016	0.00023	1.1e-05	0	0	0.14
1936	0.98	0.0012	0.023	0	0	0	0.14
1937	0.74	0.21	2.1e-06	0.045	0	0	0.14
1938	0.98	0.019	4.4e-05	6.3e-06	0	0	0.14
1939	0.96	0.043	0.00021	0.00014	0	0	0.14
1940	0.61	0.38	0	0.0063	0	0	0.14
1941	0.95	0.00071	0.053	0	5.5e-06	0	0.14
1942	0.93	0.00085	0.073	0	8.5e-05	0	0.14
1943	0.94	3.5e-05	0.055	0	0	0	0.14
1944	0.98	9.4e-06	0.017	0	0	0	0.14
1945	0.97	0.027	0	1.3e-06	0	0	0.14
1946	0.83	0.15	2.5e-05	0.019	0	0	0.14
1947	0.8	3.2e-05	0.2	0	3.8e-06	0	0.14
1948	0.89	0.1	0.00023	0.0029	0	0	0.14
1949	0.56	0.43	0	0.0053	0	0	0.14
1950	0.95	0.00086	0.046	0	4.2e-06	0	0.14
1951	0.96	0.035	1.2e-05	1.6e-05	0	0	0.14
1952	0.52	0.47	0	0.0047	0	0	0.14
1953	0.98	0.00021	0.019	0	0	0	0.14
1954	0.89	0.11	0.00026	0.0038	0	0	0.14
1955	0.96	0.038	0	0	0	0	0.14
1956	0.88	0.12	9.5e-05	0.0025	0	0	0.14
1957	0.94	0.064	8.5e-05	0.00029	0	0	0.14
1958	0.31	0	0.69	0	5.2e-06	2	0.078
1959	0.8	0.00015	0.2	0	0.00074	0	0.14
1960	0.42	0	0.58	0	0	2	0.078
1961	0.52	0	0.48	0	0	0	0.14
1962	0.98	0.016	0	0	0	0	0.14
1963	0.98	0.023	0.00055	6.5e-05	0	0	0.14
1964	0.83	0.16	2.6e-05	0.013	0	0	0.14
1965	0.5	2.1e-06	0.5	0	1.4e-05	2	0.078
1966	0.85	0.15	0	0	0	0	0.14
1967	1	0	0	0	0.0027	0	0.14
1968	0.98	0.0054	0.00012	0.016	0	0	0.14
1969	0.64	0.33	0	0.023	0	0	0.14
1970	0.87	0.1	6e-05	0.025	0	0	0.14
1971	0.75	0.21	0.04	0.0042	0	0	0.14
1972	0.053	0.93	0	0.017	0	1	0.22
1973	0.84	4.2e-05	0.16	0	0	0	0.14
1974	0.97	0.027	5.1e-05	6.9e-06	0	0	0.14
1975	1	0.00092	2.8e-06	0	0	0	0.14
1976	0.96	0.037	7e-06	4.1e-06	0	0	0.14
1977	0.99	0.011	0.0013	5e-06	0	0	0.14
1978	0.91	5.9e-05	0.09	0	0	0	0.14
1979	0.99	0.006	2.9e-05	0	0	0	0.14
1980	0.87	0.099	0	0.026	0	0	0.14
1981	0.99	0.0028	0.00015	0.0079	0	0	0.14
1982	0.96	0.031	0.00036	0.012	0	0	0.14
1983	0.99	0.0041	0.00057	0.0048	0	0	0.14
1984	0.92	0.069	8.2e-05	0.015	0	0	0.14
1985	0.99	0.00021	4.6e-06	0.0071	0	0	0.14
1986	0.95	0.027	0	0.023	0	0	0.14
1987	0.81	0.17	9.7e-06	0.02	0	0	0.14
1988	0.99	0.00068	0	0.014	0	0	0.14
1989	0.71	0.26	0	0.025	0	0	0.14
1990	0.99	0.0015	6.9e-06	0.01	0	0	0.14
1991	0.89	0.092	0.00048	0.015	0	0	0.14
1992	0.97	0.019	0.0027	0.0069	0	0	0.14
1993	0.88	0.11	8.2e-05	0.0012	0	0	0.14
1994	0.96	0.034	0.0039	0.00051	0	0	0.14
1995	0.91	0.09	0.00045	0.0019	0	0	0.14
1996	0.99	0.011	0.00063	8.7e-06	0	0	0.14
1997	1	0.0015	0	0	0	0	0.14
1998	0.9	0.081	0.0021	0.013	0	0	0.14
1999	1	0.00036	3e-06	0	0	0	0.14
2000	0.98	0.018	0.00033	2e-05	0	0	0.14
2001	0.5	0.49	0	0.0034	0	0	0.14
2002	0.63	0.29	0	0.083	0	0	0.14
2003	0.23	0.71	0	0.069	0	1	0.22
2004	0.96	0.038	2e-05	2.2e-05	0	0	0.14
2005	0.96	0.04	0.00023	0.00012	0	0	0.14
2006	0.16	0.49	0	0.35	0	1	0.22
2007	0.42	0.57	0	0.0097	0	1	0.22
2008	0.98	0.014	0.0002	0.011	0	0	0.14
2009	0.99	0.0018	0.011	0	0	0	0.14
2010	0.91	0.088	0.0011	0.0028	0	0	0.14
2011	0.66	0.32	5.3e-05	0.02	0	0	0.14
2012	0.97	0.033	4.8e-05	2.8e-05	0	0	0.14
2013	0.57	0.42	4.6e-06	0.012	0	0	0.14
2014	0.74	0.22	0.00048	0.035	0	0	0.14
2015	0	0	0	0	1	4	0.016
2016	0.044	0.96	0	0.00094	0	1	0.22
2017	0.93	0.067	0.0037	0.003	2.8e-06	0	0.14
2018	0.75	0.25	0	1.6e-05	0	0	0.14
2019	0.94	0.062	1e-05	5.5e-05	0	0	0.14
2020	0.78	0.2	0.00065	0.025	0	0	0.14
2021	0.69	0.3	3.9e-06	0.0031	0	0	0.14
2022	0.94	0.059	0.0001	0.0002	0	0	0.14
2023	0.91	9.1e-05	0.091	0	0	0	0.14
2024	0	0	1.3e-05	0	1	4	0.016
2025	0.94	0.061	0	2.5e-06	0	0	0.14
2026	1	7.6e-05	0	0	0	0	0.14
2027	0.99	0.0089	1.4e-05	0	0	0	0.14
2028	0.76	0.23	1.2e-05	0.0026	0	0	0.14
2029	0.99	0.011	8.8e-05	2.5e-06	0	0	0.14
2030	0.95	0.049	0.0011	0.00059	0	0	0.14
2031	0.94	0.06	1.1e-05	5.1e-05	0	0	0.14
2032	0.99	0.011	2e-05	0	0	0	0.14
2033	0.92	0.053	0	0.029	0	0	0.14
2034	0.79	0.18	0	0.029	0	0	0.14
2035	1	0.00018	0	0	0	0	0.14
2036	0.65	0.25	2.4e-06	0.1	0	0	0.14
2037	0.99	0.0054	0	0	0	0	0.14
2038	0.64	0.36	0	0.0034	0	0	0.14
2039	0.99	0.0086	0	0	0	0	0.14
2040	0.91	0.092	0	4.1e-05	0	0	0.14
2041	0.92	0.051	0	0.024	0	0	0.14
2042	0.98	0.01	0.00015	0.011	0	0	0.14
2043	0.15	0.82	0	0.038	0	1	0.22
2044	0.11	0.8	0	0.09	0	1	0.22
2045	0.81	0.19	0	0.00028	0	0	0.14
2046	0.84	0.14	1.5e-05	0.019	0	0	0.14
2047	0.35	0.65	0	0.0028	0	1	0.22
2048	0.23	0.72	0	0.056	0	1	0.22
2049	0.9	0.099	5e-05	0.00053	0	0	0.14
2050	0.33	0.61	2.1e-06	0.063	0	1	0.22
2051	0.97	0.03	0.00018	5.2e-05	0	0	0.14
2052	0.97	0.00058	0.032	0	0	0	0.14
2053	0.92	0.076	0	0	0	0	0.14
2054	0.93	0.066	0.0011	0.0013	0	0	0.14
2055	0.97	0.026	0.0014	0.00014	0	0	0.14
2056	0.83	0.16	1.1e-05	0.00085	0	0	0.14
2057	0.00023	0.0053	0	0.99	0	3	0.3
2058	0.98	0.0005	0.018	0	0	0	0.14
2059	0.071	0.92	0	0.0079	0	1	0.22
2060	0.77	0.23	0	5e-05	0	0	0.14
2061	0.48	0.52	0	0.0023	0	1	0.22
2062	0.54	0.42	2.3e-05	0.038	0	0	0.14
2063	1	0.0025	0	0	0	0	0.14
2064	0.93	0.00046	0.069	0	1.2e-06	0	0.14
2065	0.92	0.079	2.3e-05	0.00017	0	0	0.14
2066	0.63	0.31	9.1e-05	0.064	0	0	0.14
